#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#   r [Mpc/h]           E_0c_lin             E_0_lin              E_2_lin              E_0c_loop_22         E_0c_loop_13         E_0_loop_22          E_0_loop_13          E_2_loop_22          E_2_loop_13          E_1_loop             E_3_loop             Xi_lin               Zeta_lin             Chi12_lin            U10_lin              U10_loop             U11_loop             U20_loop             V10_loop             V12_loop             X10_loop             Y10_loop             X20_loop             Y20_loop             d2Xi_lin             d2U10_lin       #
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
 1.060803064E-04      1.075251633E+02      1.075267746E+02      2.568696603E-07      3.723247692E+00      1.931326039E+01      3.726635522E+00      1.932316156E+01      4.911001535E-06      1.383277996E-05      3.569288400E-08     -2.039206244E-09      2.911385608E+02      1.647186111E+04      1.166829879E+03     -1.140374857E-02     -2.745834483E-01     -1.220674146E+00     -1.155163289E+00      3.029199408E-01      1.705303268E-01     -1.817615875E-04      9.804019941E-05     -1.129486347E-04     -3.769704688E-07     -5.575661135E+09      8.075185998E+05
 1.066783210E-04      1.075251633E+02      1.075267746E+02      2.593500115E-07      3.723247692E+00      1.931326039E+01      3.726635425E+00      1.932315549E+01      4.948689152E-06      1.393991399E-05      3.585730220E-08     -2.066278965E-09      2.906576596E+02      1.641358653E+04      1.163414999E+03     -1.144769308E-02     -2.751750931E-01     -1.223177517E+00     -1.157543387E+00      3.035391218E-01      1.709359558E-01     -1.822719671E-04      9.879645542E-05     -1.127284764E-04     -3.809005061E-07     -5.504879559E+09      8.017701935E+05
 1.072797069E-04      1.075251633E+02      1.075267746E+02      2.618542559E-07      3.723247692E+00      1.931326039E+01      3.726635327E+00      1.932314943E+01      4.986665635E-06      1.404787684E-05      3.602216144E-08     -2.093711106E-09      2.901774919E+02      1.635464015E+04      1.160010402E+03     -1.149328809E-02     -2.757677256E-01     -1.225683010E+00     -1.159927960E+00      3.041595362E-01      1.713428209E-01     -1.825860667E-04      9.955874330E-05     -1.125055549E-04     -3.848715153E-07     -5.434996537E+09      7.960627078E+05
 1.078844829E-04      1.075251633E+02      1.075267745E+02      2.643826283E-07      3.723247692E+00      1.931326039E+01      3.726635229E+00      1.932314336E+01      5.024933194E-06      1.415667492E-05      3.618735925E-08     -2.121507438E-09      2.896980512E+02      1.629502075E+04      1.156616473E+03     -1.154055875E-02     -2.763613988E-01     -1.228191273E+00     -1.162317535E+00      3.047811744E-01      1.717508502E-01     -1.824253874E-04      1.003273471E-04     -1.122800730E-04     -3.888839235E-07     -5.366000662E+09      7.903958515E+05
 1.084926683E-04      1.075251633E+02      1.075267745E+02      2.669353699E-07      3.723247692E+00      1.931326039E+01      3.726635131E+00      1.932313729E+01      5.063494056E-06      1.426631468E-05      3.635306703E-08     -2.149672798E-09      2.892193423E+02      1.623566060E+04      1.153232342E+03     -1.158828360E-02     -2.769565268E-01     -1.230706743E+00     -1.164712233E+00      3.054040717E-01      1.721596424E-01     -1.817818646E-04      1.011023253E-04     -1.120536011E-04     -3.929381624E-07     -5.297880672E+09      7.847693353E+05
 1.091042823E-04      1.075251633E+02      1.075267745E+02      2.695127133E-07      3.723247692E+00      1.931326039E+01      3.726635034E+00      1.932313123E+01      5.102350465E-06      1.437680262E-05      3.651921085E-08     -2.178212084E-09      2.887413579E+02      1.617724097E+04      1.149857477E+03     -1.163475642E-02     -2.775531675E-01     -1.233230129E+00     -1.167111986E+00      3.060282185E-01      1.725691198E-01     -1.807347242E-04      1.018836428E-04     -1.118264428E-04     -3.970346679E-07     -5.230625447E+09      7.791828720E+05
 1.097193442E-04      1.075251633E+02      1.075267745E+02      2.721148881E-07      3.723247692E+00      1.931326039E+01      3.726634936E+00      1.932312516E+01      5.141504682E-06      1.448814529E-05      3.668569759E-08     -2.207130261E-09      2.882641027E+02      1.611978159E+04      1.146492253E+03     -1.167994296E-02     -2.781513083E-01     -1.235761400E+00     -1.169516729E+00      3.066535963E-01      1.729792683E-01     -1.799865480E-04      1.026706784E-04     -1.115985961E-04     -4.011738809E-07     -5.164224010E+09      7.736361766E+05
 1.103378734E-04      1.075251633E+02      1.075267745E+02      2.747421344E-07      3.723247692E+00      1.931326039E+01      3.726634837E+00      1.932311946E+01      5.180958985E-06      1.460034929E-05      3.685273719E-08     -2.236432359E-09      2.877875704E+02      1.606330243E+04      1.143137046E+03     -1.172472961E-02     -2.787507063E-01     -1.238297698E+00     -1.171926393E+00      3.072802252E-01      1.733903888E-01     -1.796981891E-04      1.034633445E-04     -1.113700629E-04     -4.053562465E-07     -5.098665522E+09      7.681289659E+05
 1.109598895E-04      1.075251633E+02      1.075267745E+02      2.773946929E-07      3.723247692E+00      1.931326039E+01      3.726634734E+00      1.932311599E+01      5.220715670E-06      1.471342128E-05      3.702006106E-08     -2.266123474E-09      2.873117642E+02      1.600782379E+04      1.139792242E+03     -1.177105368E-02     -2.793511400E-01     -1.240836433E+00     -1.174340908E+00      3.079081211E-01      1.738027523E-01     -1.798774863E-04      1.042616861E-04     -1.111408459E-04     -4.095822145E-07     -5.033939282E+09      7.626609589E+05
 1.115854122E-04      1.075251633E+02      1.075267745E+02      2.800728203E-07      3.723247692E+00      1.931326039E+01      3.726634625E+00      1.932311505E+01      5.260777049E-06      1.482736795E-05      3.718789948E-08     -2.296208772E-09      2.868366797E+02      1.595278690E+04      1.136457427E+03     -1.181900247E-02     -2.799525888E-01     -1.243377483E+00     -1.176760225E+00      3.085372654E-01      1.742163534E-01     -1.803618408E-04      1.050659193E-04     -1.109109518E-04     -4.138522397E-07     -4.970034725E+09      7.572318764E+05
 1.122144611E-04      1.075251633E+02      1.075267745E+02      2.827767418E-07      3.723247692E+00      1.931326039E+01      3.726634510E+00      1.932311661E+01      5.301145455E-06      1.494219606E-05      3.735600558E-08     -2.326693485E-09      2.863623178E+02      1.589728600E+04      1.133131702E+03     -1.186797013E-02     -2.805551179E-01     -1.245921623E+00     -1.179184483E+00      3.091676505E-01      1.746311099E-01     -1.804710313E-04      1.058767149E-04     -1.106803975E-04     -4.181667812E-07     -4.906941419E+09      7.518414414E+05
 1.128470562E-04      1.075251633E+02      1.075267745E+02      2.855067120E-07      3.723247692E+00      1.931326039E+01      3.726634389E+00      1.932311687E+01      5.341823235E-06      1.505791243E-05      3.752471419E-08     -2.357582917E-09      2.858886770E+02      1.584130547E+04      1.129815417E+03     -1.191589370E-02     -2.811591244E-01     -1.248473082E+00     -1.181613670E+00      3.097993119E-01      1.750466414E-01     -1.801269071E-04      1.066941898E-04     -1.104484899E-04     -4.225263032E-07     -4.844649067E+09      7.464893789E+05
 1.134832175E-04      1.075251633E+02      1.075267745E+02      2.882629883E-07      3.723247692E+00      1.931326039E+01      3.726634262E+00      1.932311432E+01      5.382812757E-06      1.517452390E-05      3.769364895E-08     -2.388882440E-09      2.854157553E+02      1.578484074E+04      1.126508945E+03     -1.196258963E-02     -2.817646500E-01     -1.251032393E+00     -1.184047714E+00      3.104322383E-01      1.754628856E-01     -1.793217802E-04      1.075184056E-04     -1.102138778E-04     -4.269312745E-07     -4.783147501E+09      7.411754155E+05
 1.141229651E-04      1.075251633E+02      1.075267745E+02      2.910458246E-07      3.723247692E+00      1.931326039E+01      3.726634130E+00      1.932311412E+01      5.424116404E-06      1.529203739E-05      3.786308635E-08     -2.420597499E-09      2.849435541E+02      1.572788716E+04      1.123212664E+03     -1.200844001E-02     -2.823716804E-01     -1.253599509E+00     -1.186486542E+00      3.110664110E-01      1.758798300E-01     -1.783259158E-04      1.083491334E-04     -1.099764954E-04     -4.313821691E-07     -4.722426680E+09      7.358992802E+05
 1.147663192E-04      1.075251633E+02      1.075267745E+02      2.938554622E-07      3.723247692E+00      1.931326039E+01      3.726633991E+00      1.932311583E+01      5.465736579E-06      1.541045987E-05      3.803277424E-08     -2.452733610E-09      2.844720686E+02      1.567071858E+04      1.119926490E+03     -1.205554389E-02     -2.829799653E-01     -1.256171476E+00     -1.188930080E+00      3.117018537E-01      1.762977883E-01     -1.777408214E-04      1.091858536E-04     -1.097363067E-04     -4.358794657E-07     -4.662476695E+09      7.306607035E+05
 1.154133001E-04      1.075251633E+02      1.075267745E+02      2.966921679E-07      3.723247692E+00      1.931326039E+01      3.726633847E+00      1.932311436E+01      5.507675704E-06      1.552979835E-05      3.820293274E-08     -2.485296364E-09      2.840013021E+02      1.561424512E+04      1.116649273E+03     -1.210422372E-02     -2.835893130E-01     -1.258746067E+00     -1.191378252E+00      3.123385788E-01      1.767169923E-01     -1.775943426E-04      1.100285992E-04     -1.094932792E-04     -4.404236481E-07     -4.603287760E+09      7.254594183E+05
 1.160639283E-04      1.075251633E+02      1.075267744E+02      2.995562047E-07      3.723247692E+00      1.931326039E+01      3.726633705E+00      1.932311248E+01      5.549936219E-06      1.565005992E-05      3.837349054E-08     -2.518291425E-09      2.835312486E+02      1.555855261E+04      1.113381255E+03     -1.215427075E-02     -2.841997028E-01     -1.261323163E+00     -1.193831060E+00      3.129765677E-01      1.771374365E-01     -1.778939486E-04      1.108774190E-04     -1.092473802E-04     -4.450152050E-07     -4.544850212E+09      7.202951589E+05
 1.167182243E-04      1.075251633E+02      1.075267744E+02      3.024478353E-07      3.723247692E+00      1.931326039E+01      3.726633570E+00      1.932311394E+01      5.592520580E-06      1.577125169E-05      3.854437535E-08     -2.551724531E-09      2.830619122E+02      1.550365788E+04      1.110122800E+03     -1.220364624E-02     -2.848112129E-01     -1.263903666E+00     -1.196289039E+00      3.136158148E-01      1.775590278E-01     -1.782392717E-04      1.117327651E-04     -1.089985853E-04     -4.496546304E-07     -4.487154514E+09      7.151676619E+05
 1.173762089E-04      1.075251633E+02      1.075267744E+02      3.053673129E-07      3.723247692E+00      1.931326039E+01      3.726633439E+00      1.932311412E+01      5.635431266E-06      1.589338085E-05      3.871562808E-08     -2.585601499E-09      2.825932865E+02      1.544957798E+04      1.106874280E+03     -1.225185080E-02     -2.854242211E-01     -1.266491576E+00     -1.198752254E+00      3.142563554E-01      1.779814087E-01     -1.781595197E-04      1.125951140E-04     -1.087469031E-04     -4.543424232E-07     -4.430191248E+09      7.100766655E+05
 1.180379027E-04      1.075251633E+02      1.075267744E+02      3.083149156E-07      3.723247692E+00      1.931326039E+01      3.726633310E+00      1.932311161E+01      5.678670772E-06      1.601645463E-05      3.888724421E-08     -2.619928222E-09      2.821253754E+02      1.539620767E+04      1.103635860E+03     -1.229897062E-02     -2.860387553E-01     -1.269087283E+00     -1.201220637E+00      3.148981765E-01      1.784045292E-01     -1.776469029E-04      1.134645297E-04     -1.084936004E-04     -4.590790878E-07     -4.373951116E+09      7.050219099E+05
 1.187033268E-04      1.075251633E+02      1.075267744E+02      3.112909148E-07      3.723247692E+00      1.931326039E+01      3.726633173E+00      1.932311154E+01      5.722241613E-06      1.614048034E-05      3.905924585E-08     -2.654710669E-09      2.816581732E+02      1.534267256E+04      1.100406392E+03     -1.234690427E-02     -2.866547988E-01     -1.271690709E+00     -1.203694118E+00      3.155412596E-01      1.788283799E-01     -1.767027291E-04      1.143410648E-04     -1.082393478E-04     -4.638651336E-07     -4.318424938E+09      7.000031370E+05
 1.193725021E-04      1.075251633E+02      1.075267744E+02      3.142955794E-07      3.723247692E+00      1.931326039E+01      3.726633029E+00      1.932311307E+01      5.766146323E-06      1.626546532E-05      3.923150713E-08     -2.689954892E-09      2.811916828E+02      1.528879570E+04      1.097185929E+03     -1.239636723E-02     -2.872720973E-01     -1.274298847E+00     -1.206172626E+00      3.161856316E-01      1.792532830E-01     -1.758519625E-04      1.152242350E-04     -1.079841420E-04     -4.687010754E-07     -4.263603651E+09      6.950200909E+05
 1.200454498E-04      1.075251633E+02      1.075267744E+02      3.173291823E-07      3.723247692E+00      1.931326039E+01      3.726632877E+00      1.932311145E+01      5.810387456E-06      1.639141697E-05      3.940414562E-08     -2.725667021E-09      2.807259001E+02      1.523457471E+04      1.093974827E+03     -1.244734963E-02     -2.878904855E-01     -1.276909793E+00     -1.208656090E+00      3.168313017E-01      1.796794354E-01     -1.754125113E-04      1.161137995E-04     -1.077279813E-04     -4.735874335E-07     -4.209478305E+09      6.900725171E+05
 1.207221911E-04      1.075251633E+02      1.075267744E+02      3.203920038E-07      3.723247692E+00      1.931326039E+01      3.726632728E+00      1.932310978E+01      5.854967583E-06      1.651834277E-05      3.957707251E-08     -2.761853268E-09      2.802608256E+02      1.518000719E+04      1.090773451E+03     -1.249818012E-02     -2.885099426E-01     -1.279523427E+00     -1.211144474E+00      3.174782510E-01      1.801068311E-01     -1.753913990E-04      1.170098102E-04     -1.074708657E-04     -4.785247335E-07     -4.156040067E+09      6.851601631E+05
 1.214027475E-04      1.075251633E+02      1.075267744E+02      3.234843309E-07      3.723247692E+00      1.931326039E+01      3.726632585E+00      1.932311123E+01      5.899889298E-06      1.664625023E-05      3.975045468E-08     -2.798519928E-09      2.797964584E+02      1.512511973E+04      1.087582111E+03     -1.254789455E-02     -2.891305599E-01     -1.282140782E+00     -1.213637952E+00      3.181264762E-01      1.805353667E-01     -1.757530930E-04      1.179123674E-04     -1.072127963E-04     -4.835135063E-07     -4.103280213E+09      6.802827783E+05
 1.220871405E-04      1.075251633E+02      1.075267744E+02      3.266064429E-07      3.723247692E+00      1.931326039E+01      3.726632447E+00      1.932311120E+01      5.945155214E-06      1.677514693E-05      3.992404522E-08     -2.835673378E-09      2.793327962E+02      1.507058282E+04      1.084399782E+03     -1.259647192E-02     -2.897526945E-01     -1.284765614E+00     -1.216136497E+00      3.187760122E-01      1.809647084E-01     -1.759054281E-04      1.188221023E-04     -1.069537872E-04     -4.885542887E-07     -4.051190132E+09      6.754401136E+05
 1.227753916E-04      1.075251633E+02      1.075267744E+02      3.297586161E-07      3.723247692E+00      1.931326039E+01      3.726632310E+00      1.932310876E+01      5.990767961E-06      1.690504051E-05      4.009804444E-08     -2.873320081E-09      2.788698402E+02      1.501668856E+04      1.081226229E+03     -1.264528463E-02     -2.903763627E-01     -1.287398192E+00     -1.218640036E+00      3.194268443E-01      1.813948164E-01     -1.756513483E-04      1.197392490E-04     -1.066935651E-04     -4.936476229E-07     -3.999761322E+09      6.706319219E+05
 1.234675227E-04      1.075251633E+02      1.075267744E+02      3.329411521E-07      3.723247692E+00      1.931326039E+01      3.726632164E+00      1.932310883E+01      6.036730192E-06      1.703593866E-05      4.027219709E-08     -2.911466586E-09      2.784075861E+02      1.496345130E+04      1.078061804E+03     -1.269558199E-02     -2.910015445E-01     -1.290038402E+00     -1.221148494E+00      3.200789544E-01      1.818256853E-01     -1.749839577E-04      1.206638750E-04     -1.064306620E-04     -4.987940567E-07     -3.948985386E+09      6.658579579E+05
 1.241635556E-04      1.075251633E+02      1.075267743E+02      3.361543434E-07      3.723247692E+00      1.931326039E+01      3.726632012E+00      1.932311016E+01      6.083044581E-06      1.716784915E-05      4.044674766E-08     -2.950119528E-09      2.779460367E+02      1.491088562E+04      1.074906863E+03     -1.274738605E-02     -2.916279846E-01     -1.292683218E+00     -1.223661795E+00      3.207323724E-01      1.822576419E-01     -1.739969001E-04      1.215959339E-04     -1.061648358E-04     -5.039941437E-07     -3.898854038E+09      6.611179778E+05
 1.248635122E-04      1.075251633E+02      1.075267743E+02      3.393984760E-07      3.723247692E+00      1.931326039E+01      3.726631852E+00      1.932310841E+01      6.129713818E-06      1.730077978E-05      4.062159205E-08     -2.989285631E-09      2.774851866E+02      1.485900581E+04      1.071761768E+03     -1.279966433E-02     -2.922555412E-01     -1.295331019E+00     -1.226179861E+00      3.213871044E-01      1.826908521E-01     -1.732946101E-04      1.225348667E-04     -1.058960501E-04     -5.092484433E-07     -3.849359095E+09      6.564117397E+05
 1.255674148E-04      1.075251633E+02      1.075267743E+02      3.426738477E-07      3.723247692E+00      1.931326039E+01      3.726631696E+00      1.932310694E+01      6.176740619E-06      1.743473842E-05      4.079668168E-08     -3.028971707E-09      2.770250392E+02      1.480732560E+04      1.068625838E+03     -1.285089179E-02     -2.928841932E-01     -1.297981689E+00     -1.228702730E+00      3.220431311E-01      1.831253096E-01     -1.729846230E-04      1.234806360E-04     -1.056242713E-04     -5.145575207E-07     -3.800492477E+09      6.517390036E+05
 1.262752856E-04      1.075251633E+02      1.075267743E+02      3.459807627E-07      3.723247692E+00      1.931326039E+01      3.726631545E+00      1.932310837E+01      6.224127716E-06      1.756973303E-05      4.097208872E-08     -3.069184659E-09      2.765655889E+02      1.475540710E+04      1.065498495E+03     -1.290103495E-02     -2.935140455E-01     -1.300636389E+00     -1.231230934E+00      3.227004518E-01      1.835609007E-01     -1.730736308E-04      1.244332979E-04     -1.053494656E-04     -5.199219468E-07     -3.752246208E+09      6.470995307E+05
 1.269871469E-04      1.075251633E+02      1.075267743E+02      3.493195257E-07      3.723247692E+00      1.931326039E+01      3.726631400E+00      1.932310814E+01      6.271877865E-06      1.770577159E-05      4.114771525E-08     -3.109931483E-09      2.761068389E+02      1.470324959E+04      1.062380082E+03     -1.295083898E-02     -2.941454327E-01     -1.303298619E+00     -1.233764491E+00      3.233591006E-01      1.839973160E-01     -1.733876912E-04      1.253930982E-04     -1.050716038E-04     -5.253422988E-07     -3.704612413E+09      6.424930845E+05
 1.277030212E-04      1.075251633E+02      1.075267743E+02      3.526904412E-07      3.723247692E+00      1.931326039E+01      3.726631254E+00      1.932310576E+01      6.319993842E-06      1.784286216E-05      4.132365088E-08     -3.151219267E-09      2.756487843E+02      1.465085232E+04      1.059270951E+03     -1.300202137E-02     -2.947783616E-01     -1.305968552E+00     -1.236303331E+00      3.240190612E-01      1.844345241E-01     -1.733609238E-04      1.263606415E-04     -1.047906654E-04     -5.308191597E-07     -3.657583316E+09      6.379194297E+05
 1.284229312E-04      1.075251633E+02      1.075267743E+02      3.560938126E-07      3.723247692E+00      1.931326039E+01      3.726631100E+00      1.932310595E+01      6.368478443E-06      1.798101286E-05      4.149978396E-08     -3.193055191E-09      2.751914272E+02      1.459821454E+04      1.056171458E+03     -1.305466698E-02     -2.954128084E-01     -1.308646025E+00     -1.238847382E+00      3.246803161E-01      1.848725244E-01     -1.729459820E-04      1.273360317E-04     -1.045073685E-04     -5.363531187E-07     -3.611151242E+09      6.333783330E+05
 1.291468995E-04      1.075251633E+02      1.075267743E+02      3.595299560E-07      3.723247692E+00      1.931326039E+01      3.726630939E+00      1.932310710E+01      6.417334487E-06      1.812023187E-05      4.167619826E-08     -3.235446533E-09      2.747347642E+02      1.454559467E+04      1.053081301E+03     -1.310827091E-02     -2.960485197E-01     -1.311328030E+00     -1.241396569E+00      3.253428980E-01      1.853116450E-01     -1.721362902E-04      1.283193402E-04     -1.042228265E-04     -5.419447709E-07     -3.565308611E+09      6.288695626E+05
 1.298749492E-04      1.075251633E+02      1.075267743E+02      3.629991877E-07      3.723247692E+00      1.931326039E+01      3.726630772E+00      1.932310524E+01      6.466564814E-06      1.826052745E-05      4.185284647E-08     -3.278400668E-09      2.742787954E+02      1.449349735E+04      1.049999548E+03     -1.316101642E-02     -2.966853739E-01     -1.314013194E+00     -1.243950819E+00      3.260068098E-01      1.857520242E-01     -1.712063519E-04      1.293103247E-04     -1.039370463E-04     -5.475947178E-07     -3.520047941E+09      6.243928883E+05
 1.306071031E-04      1.075251633E+02      1.075267743E+02      3.665018217E-07      3.723247692E+00      1.931326039E+01      3.726630608E+00      1.932310394E+01      6.516172285E-06      1.840190790E-05      4.202974048E-08     -3.321925066E-09      2.738235202E+02      1.444194732E+04      1.046926503E+03     -1.321272981E-02     -2.973233498E-01     -1.316701401E+00     -1.246510119E+00      3.266720320E-01      1.861936553E-01     -1.706362993E-04      1.303085622E-04     -1.036500224E-04     -5.533035673E-07     -3.475361843E+09      6.199480816E+05
 1.313433845E-04      1.075251633E+02      1.075267743E+02      3.700381799E-07      3.723247692E+00      1.931326039E+01      3.726630449E+00      1.932310532E+01      6.566159784E-06      1.854438160E-05      4.220673679E-08     -3.366027299E-09      2.733689360E+02      1.439095716E+04      1.043862513E+03     -1.326372556E-02     -2.979625661E-01     -1.319393943E+00     -1.249074668E+00      3.273385667E-01      1.866364147E-01     -1.704404224E-04      1.313141069E-04     -1.033617520E-04     -5.590719333E-07     -3.431243023E+09      6.155349159E+05
 1.320838166E-04      1.075251633E+02      1.075267742E+02      3.736085907E-07      3.723247692E+00      1.931326039E+01      3.726630295E+00      1.932310491E+01      6.616530216E-06      1.868795698E-05      4.238412000E-08     -3.410715037E-09      2.729150444E+02      1.434053965E+04      1.040807925E+03     -1.331584298E-02     -2.986033336E-01     -1.322094054E+00     -1.251644423E+00      3.280064468E-01      1.870800182E-01     -1.706246782E-04      1.323270203E-04     -1.030722323E-04     -5.649004364E-07     -3.387684280E+09      6.111531657E+05
 1.328284227E-04      1.075251633E+02      1.075267742E+02      3.772133769E-07      3.723247692E+00      1.931326039E+01      3.726630139E+00      1.932310261E+01      6.667286507E-06      1.883264254E-05      4.256156499E-08     -3.455996055E-09      2.724618408E+02      1.429056791E+04      1.037762740E+03     -1.336938204E-02     -2.992456517E-01     -1.324801829E+00     -1.254219311E+00      3.286756545E-01      1.875244405E-01     -1.707965427E-04      1.333477740E-04     -1.027814709E-04     -5.707897035E-07     -3.344678505E+09      6.068026074E+05
 1.335772265E-04      1.075251633E+02      1.075267742E+02      3.808528710E-07      3.723247692E+00      1.931326039E+01      3.726629977E+00      1.932310290E+01      6.718431609E-06      1.897844686E-05      4.273925285E-08     -3.501878229E-09      2.720093282E+02      1.424049312E+04      1.034725889E+03     -1.342417503E-02     -2.998894919E-01     -1.327517055E+00     -1.256799254E+00      3.293461733E-01      1.879696870E-01     -1.706038625E-04      1.343767642E-04     -1.024894184E-04     -5.767403681E-07     -3.302218676E+09      6.024830191E+05
