#--- z=2.000, D(z)=0.4239, f(z)=0.9541  ---#
#-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#   r [Mpc/h]            xi_Zel               xi_A                 xi_W                 xi_ct0               xi_d                 xi_dd                xi_d^2               xi_dd^2              xi_d^2d^2            xi_s^2               xi_ds^2              xi_d^2s^2            xi_s^2s^2            xi_D2d               xi_dD2d      #
#-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
 4.250000000E+00      2.145689155E-01      9.489321940E-03      3.650185179E-03      4.244005477E-04      4.723048635E-01      2.471846625E-01      1.934419077E-02      3.104181556E-02      9.343366537E-02     -6.977554736E-03     -3.771856808E-03      2.062900555E-02      1.531366257E-02     -2.874715754E-04     -2.116724801E-04
 4.500000000E+00      1.992489495E-01      8.259908329E-03      2.919753517E-03      3.795829549E-04      4.351183541E-01      2.268663060E-01      1.585896760E-02      2.573984677E-02      8.113702938E-02     -5.913473053E-03     -3.197280612E-03      1.874149357E-02      1.362087718E-02     -2.014151513E-04     -1.352414634E-04
 4.750000000E+00      1.856091394E-01      7.227237144E-03      2.335463149E-03      3.441000878E-04      4.024423139E-01      2.091104177E-01      1.304158612E-02      2.142579936E-02      7.084220177E-02     -5.031938770E-03     -2.720395132E-03      1.709241876E-02      1.217922780E-02     -1.370615307E-04     -7.882240909E-05
 5.000000000E+00      1.733946260E-01      6.352925907E-03      1.864456882E-03      3.150604240E-04      3.735298111E-01      1.934799170E-01      1.074720583E-02      1.788991491E-02      6.215823100E-02     -4.296359901E-03     -2.321860181E-03      1.564268992E-02      1.094214644E-02     -8.864853068E-05     -3.760959772E-05
 5.250000000E+00      1.623997349E-01      5.607459907E-03      1.482312049E-03      2.906974128E-04      3.477887340E-01      1.796302318E-01      8.866747137E-03      1.497319771E-02      5.478316781E-02     -3.678691736E-03     -1.986784389E-03      1.436111480E-02      9.873392234E-03     -5.205954370E-05     -6.870679634E-06
 5.500000000E+00      1.524564584E-01      4.967838510E-03      1.170589980E-03      2.697567786E-04      3.247437963E-01      1.672863314E-01      7.316821154E-03      1.255341075E-02      4.848100842E-02     -3.157085524E-03     -1.703536599E-03      1.322245812E-02      8.944327992E-03     -2.429569033E-05      1.597579626E-05
 5.750000000E+00      1.434262379E-01      4.415909318E-03      9.151765397E-04      2.514492963E-04      3.040091268E-01      1.562265190E-01      6.033113006E-03      1.053570358E-02      4.306531578E-02     -2.714363643E-03     -1.462936811E-03      1.220615464E-02      8.132155738E-03     -3.249901095E-06      3.289243271E-05
 6.000000000E+00      1.351938181E-01      3.937198272E-03      7.051458830E-04      2.352197436E-04      2.852683605E-01      1.462685064E-01      4.965289880E-03      8.845690778E-03      3.838737323E-02     -2.336881264E-03     -1.257679972E-03      1.129527786E-02      7.418480974E-03      1.266998221E-05      4.479119659E-05
 6.250000000E+00      1.276622986E-01      3.520047330E-03      5.319447605E-04      2.206626850E-04      2.682596876E-01      1.372641293E-01      4.073749706E-03      7.424443809E-03      3.432749971E-02     -2.013712512E-03     -1.081892638E-03      1.047577862E-02      6.788386879E-03      2.465603659E-05      5.349813754E-05
 6.500000000E+00      1.207499491E-01      3.154984091E-03      3.888156563E-04      2.074984233E-04      2.527646273E-01      1.290891336E-01      3.327036720E-03      6.224973193E-03      3.078858990E-02     -1.736031438E-03     -9.308197317E-04      9.735875323E-03      6.229630514E-03      3.361442941E-05      5.960266845E-05
 6.750000000E+00      1.143871256E-01      2.834247571E-03      2.703748703E-04      1.954995487E-04      2.385994691E-01      1.216397910E-01      2.699893221E-03      5.209441620E-03      2.769128608E-02     -1.496629185E-03     -8.005841775E-04      9.065696552E-03      5.732134426E-03      4.017332967E-05      6.363214734E-05
 7.000000000E+00      1.085142176E-01      2.551433301E-03      1.723000517E-04      1.844921961E-04      2.256086689E-01      1.148286505E-01      2.171964341E-03      4.347301414E-03      2.497022796E-02     -1.289627985E-03     -6.879906204E-04      8.456823253E-03      5.287495030E-03      4.499767416E-05      6.631774041E-05
 7.250000000E+00      1.030796564E-01      2.301237371E-03      9.109870248E-05      1.743576238E-04      2.136596888E-01      1.085814811E-01      1.726763598E-03      3.613594741E-03      2.257133177E-02     -1.110163342E-03     -5.904075644E-04      7.902117305E-03      4.888708892E-03      4.835718552E-05      6.766986298E-05
 7.500000000E+00      9.803907447E-02      2.079207272E-03      2.392863299E-05      1.649819566E-04      2.026388998E-01      1.028350804E-01      1.350802371E-03      2.987877721E-03      2.044950075E-02     -9.541985750E-04     -5.056462287E-04      7.395435064E-03      4.529862886E-03      5.059281169E-05      6.808581149E-05
 7.750000000E+00      9.335377101E-02      1.881602135E-03     -3.153199382E-05      1.562821753E-04      1.924483324E-01      9.753487203E-02      1.032965647E-03      2.453315319E-03      1.856697038E-02     -8.183669994E-04     -4.318755644E-04      6.931500967E-03      4.205966018E-03      5.195937138E-05      6.781205001E-05
 8.000000000E+00      8.898962739E-02      1.705285676E-03     -7.718611133E-05      1.481974003E-04      1.830031519E-01      9.263401418E-02      7.641310288E-04      1.995967065E-03      1.689191784E-02     -6.998416204E-04     -3.675595200E-04      6.505743151E-03      3.912761379E-03      5.264798782E-05      6.701160199E-05
 8.250000000E+00      8.491684096E-02      1.547553456E-03     -1.146201206E-04      1.406653806E-04      1.742294526E-01      8.809175311E-02      5.367194678E-04      1.604231467E-03      1.539742622E-02     -5.962580768E-04     -3.114009559E-04      6.114186681E-03      3.646629957E-03      5.280385125E-05      6.606595525E-05
 8.500000000E+00      8.110916117E-02      1.406129790E-03     -1.451716450E-04      1.336543202E-04      1.660626436E-01      8.387261013E-02      3.444284920E-04      1.268419927E-03      1.406062097E-02     -5.055856627E-04     -2.623013197E-04      5.753353457E-03      3.404447744E-03      5.255928430E-05      6.476189551E-05
 8.750000000E+00      7.754353400E-02      1.279048615E-03     -1.698814519E-04      1.270813488E-04      1.584459804E-01      7.994552488E-02      1.819575035E-04      9.803968916E-04      1.286196491E-02     -4.261199301E-04     -2.193270262E-04      5.420215266E-03      3.183518066E-03      5.199492367E-05      6.312119810E-05
 9.000000000E+00      7.419918218E-02      1.164625168E-03     -1.896840457E-04      1.209188491E-04      1.513294558E-01      7.628323559E-02      4.489983223E-05      7.333100131E-04      1.178472568E-02     -3.564128036E-04     -1.816814094E-04      5.112086710E-03      2.981525207E-03      5.118587965E-05      6.139847977E-05
 9.250000000E+00      7.105766782E-02      1.061398607E-03     -2.053434123E-04      1.151318331E-04      1.446688115E-01      7.286165759E-02     -7.049333147E-05      5.213679454E-04      1.081449120E-02     -2.952092736E-04     -1.486820387E-04      4.826615100E-03      2.796437188E-03      5.019552246E-05      5.954325735E-05
 9.500000000E+00      6.810250973E-02      9.681073524E-04     -2.175019617E-04      1.097042935E-04      1.384247497E-01      6.965952183E-02     -1.673564407E-04      3.396686746E-04      9.938839054E-03     -2.414394635E-04     -1.197434455E-04      4.561710943E-03      2.626497210E-03      4.907131029E-05      5.759583922E-05
 9.750000000E+00      6.531894972E-02      8.836620782E-04     -2.267030765E-04      1.045920676E-04      1.325622763E-01      6.665779721E-02     -2.483720012E-04      1.840333020E-04      9.146995322E-03     -1.941786888E-04     -9.435810020E-05      4.315516664E-03      2.470153540E-03      4.785733140E-05      5.581765192E-05
 1.000000000E+01      6.269368307E-02      8.070963327E-04     -2.334056829E-04      9.978591863E-05      1.270501170E-01      6.383974139E-02     -3.158109045E-04      5.090452041E-05      8.429605166E-03     -1.526306543E-04     -7.208957681E-05      4.086381421E-03      2.326054652E-03      4.656469354E-05      5.401811268E-05
 1.025000000E+01      6.021474929E-02      7.375679552E-04     -2.379974603E-04      9.524996101E-05      1.218601248E-01      6.119025458E-02     -3.715989310E-04     -6.276823142E-05      7.778513860E-03     -1.161045923E-04     -5.256084900E-05      3.872829333E-03      2.193002940E-03      4.523341893E-05      5.207883300E-05
 1.050000000E+01      5.787127888E-02      6.743521603E-04     -2.408081147E-04      9.097477498E-05      1.169674091E-01      5.869581529E-02     -4.173819111E-04     -1.596014113E-04      7.186585603E-03     -8.399936061E-05     -3.543312908E-05      3.673541824E-03      2.069947397E-03      4.388401125E-05      5.020591298E-05
 1.075000000E+01      5.565348219E-02      6.167902878E-04     -2.421206352E-04      8.694478582E-05      1.123489533E-01      5.634429978E-02     -4.545748473E-04     -2.418050545E-04      6.647575315E-03     -5.579468805E-05     -2.044536393E-05      3.487331727E-03      1.955949978E-03      4.251761959E-05      4.829715299E-05
 1.100000000E+01      5.355242069E-02      5.643144655E-04     -2.421742212E-04      8.313633981E-05      1.079843714E-01      5.412474461E-02     -4.843918571E-04     -3.113439304E-04      6.155985656E-03     -3.103575658E-05     -7.323882255E-06      3.313134925E-03      1.850181959E-03      4.115908919E-05      4.659229900E-05
 1.125000000E+01      5.156000550E-02      5.164144577E-04     -2.411725838E-04      7.952409801E-05      1.038550806E-01      5.202728717E-02     -5.078739197E-04     -3.698829900E-04      5.706978729E-03     -9.318413215E-06      4.144022315E-06      3.149989117E-03      1.751903411E-03      3.981229757E-05      4.482870667E-05
 1.150000000E+01      4.966878492E-02      4.726486857E-04     -2.392906175E-04      7.611115041E-05      9.994423149E-02      5.004297314E-02     -5.259142639E-04     -4.188620651E-04      5.296280913E-03      9.704673871E-06      1.414800160E-05      2.997027765E-03      1.660456283E-03      3.848309184E-05      4.316057011E-05
 1.175000000E+01      4.787199205E-02      4.326190090E-04     -2.366774869E-04      7.286956554E-05      9.623649681E-02      4.816368484E-02     -5.392790031E-04     -4.595449897E-04      4.920108805E-03      2.633718480E-05      2.285701179E-05      2.853461147E-03      1.575247043E-03      3.718296742E-05      4.149783993E-05
 1.200000000E+01      4.616345160E-02      3.959674635E-04     -2.334610332E-04      6.981444257E-05      9.271789743E-02      4.638204340E-02     -5.486354648E-04     -4.929711253E-04      4.575107146E-03      4.085139582E-05      3.041896241E-05      2.718581216E-03      1.495749755E-03      3.590479057E-05      3.995817460E-05
 1.225000000E+01      4.453749271E-02      3.623778533E-04     -2.297506623E-04      6.690772186E-05      8.937568173E-02      4.469131430E-02     -5.545679514E-04     -5.201288977E-04      4.258292205E-03      5.348459293E-05      3.696386096E-05      2.591735927E-03      1.421486444E-03      3.466119424E-05      3.841374028E-05
 1.250000000E+01      4.298885416E-02      3.315691812E-04     -2.256397204E-04      6.415066259E-05      8.619817231E-02      4.308534936E-02     -5.575761131E-04     -5.418241168E-04      3.967006490E-03      6.444935529E-05      4.260732561E-05      2.472336236E-03      1.352029476E-03      3.345146651E-05      3.695663711E-05
 1.275000000E+01      4.151274077E-02      3.032870367E-04     -2.212093877E-04      6.153397751E-05      8.317466488E-02      4.155852685E-02     -5.580739209E-04     -5.587719559E-04      3.698878143E-03      7.393113421E-05      4.745046651E-05      2.359850533E-03      1.286993020E-03      3.227327159E-05      3.555953774E-05
 1.300000000E+01      4.010471702E-02      2.773040963E-04     -2.165283111E-04      5.904728657E-05      8.029534212E-02      4.010570341E-02     -5.564391306E-04     -5.715962191E-04      3.451787504E-03      8.209189928E-05      5.158323263E-05      2.253782357E-03      1.226028967E-03      3.114009812E-05      3.417077271E-05
 1.325000000E+01      3.876068542E-02      2.534168247E-04     -2.116545757E-04      5.668385507E-05      7.755116559E-02      3.872213961E-02     -5.530034667E-04     -5.808400881E-04      3.223836040E-03      8.907696316E-05      5.508572227E-05      2.153680154E-03      1.168817029E-03      3.004009684E-05      3.286828450E-05
 1.350000000E+01      3.747687084E-02      2.314407923E-04     -2.066392488E-04      5.443632066E-05      7.493381209E-02      3.740348676E-02     -5.480464778E-04     -5.869825189E-04      3.013316446E-03      9.501920343E-05      5.802841151E-05      2.059136009E-03      1.115072655E-03      2.897513329E-05      3.166279120E-05
 1.375000000E+01      3.624976042E-02      2.112087251E-04     -2.015246143E-04      5.229747457E-05      7.243560107E-02      3.614575003E-02     -5.418166321E-04     -5.904395083E-04      2.818700667E-03      1.000323966E-04      6.047421123E-05      1.969777292E-03      1.064538656E-03      2.794920892E-05      3.045922531E-05
 1.400000000E+01      3.507610818E-02      1.925735898E-04     -1.963473473E-04      5.026171772E-05      7.004943902E-02      3.494523064E-02     -5.345141036E-04     -5.915755029E-04      2.638609596E-03      1.042184907E-04      6.247869457E-05      1.885249173E-03      1.016972334E-03      2.696036048E-05      2.930407818E-05
 1.425000000E+01      3.395289433E-02      1.753992346E-04     -1.911393920E-04      4.832303318E-05      6.776875965E-02      3.379851009E-02     -5.263220470E-04     -5.907108122E-04      2.471799932E-03      1.076686036E-04      6.409172767E-05      1.805232562E-03      9.721583472E-04      2.600610965E-05      2.819770582E-05
 1.450000000E+01      3.287732012E-02      1.595619903E-04     -1.859264609E-04      4.647298105E-05      6.558748397E-02      3.270243569E-02     -5.174060893E-04     -5.881261971E-04      2.317149428E-03      1.104639256E-04      6.535742641E-05      1.729439698E-03      9.299001782E-04      2.508776277E-05      2.713224432E-05
 1.475000000E+01      3.184677492E-02      1.449524193E-04     -1.807320392E-04      4.471243427E-05      6.349996583E-02      3.165408410E-02     -5.079102141E-04     -5.840662912E-04      2.173643796E-03      1.126768513E-04      6.631544901E-05      1.657596683E-03      8.900185944E-04      2.420347211E-05      2.613809143E-05
 1.500000000E+01      3.085882110E-02      1.314694010E-04     -1.755737366E-04      4.303385671E-05      6.150096431E-02      3.065073592E-02     -4.979509338E-04     -5.787482978E-04      2.040364878E-03      1.143741315E-04      6.700075178E-05      1.589452429E-03      8.523469966E-04      2.335194617E-05      2.517035292E-05
 1.525000000E+01      2.991119648E-02      1.190197399E-04     -1.704682585E-04      4.143017591E-05      5.958561271E-02      2.968987942E-02     -4.876245827E-04     -5.723616888E-04      1.916479439E-03      1.156103124E-04      6.744499195E-05      1.524775446E-03      8.167328149E-04      2.253283791E-05      2.423254075E-05
 1.550000000E+01      2.900178593E-02      1.075211476E-04     -1.654281403E-04      3.990019552E-05      5.774936746E-02      2.876917155E-02     -4.770239799E-04     -5.650720668E-04      1.801231667E-03      1.164408474E-04      6.767586117E-05      1.463351786E-03      7.830381537E-04      2.174390337E-05      2.335419606E-05
 1.575000000E+01      2.812860210E-02      9.689735744E-05     -1.604645858E-04      3.844001210E-05      5.598799677E-02      2.788642871E-02     -4.662288539E-04     -5.570255245E-04      1.693934592E-03      1.169109003E-04      6.771919292E-05      1.404985180E-03      7.511354249E-04      2.098782650E-05      2.250401041E-05
 1.600000000E+01      2.728980217E-02      8.707933186E-05     -1.555865501E-04      3.704389375E-05      5.429755536E-02      2.703961934E-02     -4.553114453E-04     -5.483508893E-04      1.593962909E-03      1.170624026E-04      6.759648687E-05      1.349486941E-03      7.209054042E-04      2.026026505E-05      2.168360283E-05
 1.625000000E+01      2.648365585E-02      7.800382479E-05     -1.508013580E-04      3.570954384E-05      5.267435451E-02      2.622684987E-02     -4.443272302E-04     -5.391596247E-04      1.500747243E-03      1.169302183E-04      6.732813292E-05      1.296690008E-03      6.922403007E-04      1.956065368E-05      2.089137371E-05
 1.650000000E+01      2.570852914E-02      6.961260030E-05     -1.461141589E-04      3.443362333E-05      5.111494651E-02      2.544634585E-02     -4.333207265E-04     -5.295501146E-04      1.413767339E-03      1.165501181E-04      6.693243157E-05      1.246434681E-03      6.650407608E-04      1.888830846E-05      2.014820383E-05
 1.675000000E+01      2.496289649E-02      6.185361332E-05     -1.415301357E-04      3.321230279E-05      4.961610285E-02      2.469645303E-02     -4.223340299E-04     -5.196096608E-04      1.332549165E-03      1.159504537E-04      6.642507637E-05      1.198572420E-03      6.392140331E-04      1.824118994E-05      1.942679089E-05
 1.700000000E+01      2.424533924E-02      5.467747916E-05     -1.370516797E-04      3.204388479E-05      4.817479870E-02      2.397562275E-02     -4.114088548E-04     -5.094132497E-04      1.256658986E-03      1.151582067E-04      6.582032913E-05      1.152969253E-03      6.146745252E-04      1.761978890E-05      1.873590846E-05
 1.725000000E+01      2.355449411E-02      4.804065195E-05     -1.326826314E-04      3.092625009E-05      4.678820181E-02      2.328239985E-02     -4.005754732E-04     -4.990270284E-04      1.185699447E-03      1.141979726E-04      6.513116893E-05      1.109492141E-03      5.913409396E-04      1.702249143E-05      1.808056419E-05
 1.750000000E+01      2.288910816E-02      4.190193008E-05     -1.284241396E-04      2.985555541E-05      4.545363875E-02      2.261542779E-02     -3.898615306E-04     -4.885085869E-04      1.119307347E-03      1.130911942E-04      6.436936256E-05      1.068022741E-03      5.691434896E-04      1.644868143E-05      1.744482345E-05
 1.775000000E+01      2.224798498E-02      3.622434367E-05     -1.242760472E-04      2.882953329E-05      4.416862240E-02      2.197342196E-02     -3.792880862E-04     -4.779085135E-04      1.057149033E-03      1.118571204E-04      6.354498644E-05      1.028451075E-03      5.480125761E-04      1.589684776E-05      1.684086891E-05
 1.800000000E+01      2.162999844E-02      3.097170138E-05     -1.202397386E-04      2.784588710E-05      4.293078966E-02      2.135518647E-02     -3.688699872E-04     -4.672709979E-04      9.989187970E-04      1.105133840E-04      6.266709708E-05      9.906708666E-04      5.278846054E-04      1.536549023E-05      1.626192367E-05
 1.825000000E+01      2.103409371E-02      2.611643159E-05     -1.163150360E-04      2.690328210E-05      4.173792832E-02      2.075959278E-02     -3.586231029E-04     -4.566333960E-04      9.443353470E-04      1.090753254E-04      6.174424303E-05      9.545860742E-04      5.087010724E-04      1.485543044E-05      1.571109034E-05
 1.850000000E+01      2.045927403E-02      2.162658300E-05     -1.125007527E-04      2.599987227E-05      4.058795866E-02      2.018558298E-02     -3.485612309E-04     -4.460291127E-04      8.931401760E-04      1.075568189E-04      6.078382533E-05      9.201043403E-04      4.904076862E-04      1.436478810E-05      1.516706644E-05
 1.875000000E+01      1.990459214E-02      1.747643916E-05     -1.087965394E-04      2.513206154E-05      3.947891233E-02      1.963214939E-02     -3.386984347E-04     -4.354861604E-04      8.450955348E-04      1.059705488E-04      5.979225392E-05      8.871419183E-04      4.729539490E-04      1.389301740E-05      1.464554162E-05
 1.900000000E+01      1.936915673E-02      1.364019382E-05     -1.052006328E-04      2.429909745E-05      3.840893944E-02      1.909834738E-02     -3.290384942E-04     -4.250293108E-04      7.999822400E-04      1.043276194E-04      5.877539878E-05      8.556180148E-04      4.562920534E-04      1.343902803E-05      1.414930621E-05
 1.925000000E+01      1.885212323E-02      1.009557771E-05     -1.017118608E-04      2.350050243E-05      3.737628773E-02      1.858329308E-02     -3.195868505E-04     -4.146795790E-04      7.575979921E-04      1.026384396E-04      5.773865609E-05      8.254558411E-04      4.403772852E-04      1.300215509E-05      1.367755944E-05
 1.950000000E+01      1.835270485E-02      6.821937883E-06     -9.832964970E-05      2.273331405E-05      3.637930143E-02      1.808614957E-02     -3.103489046E-04     -4.044559042E-04      7.177569026E-04      1.009115009E-04      5.668667788E-05      7.965859980E-04      4.251685228E-04      1.258181082E-05      1.322363594E-05
 1.975000000E+01      1.787013744E-02      3.799974468E-06     -9.504886344E-05      2.199673174E-05      3.541642514E-02      1.760610169E-02     -3.013280847E-04     -3.943707633E-04      6.802863649E-04      9.915530530E-05      5.562375049E-05      7.689431431E-04      4.106284855E-04      1.217753474E-05      1.278677517E-05
 2.000000000E+01      1.740370933E-02      1.011240076E-06     -9.187222947E-05      2.128870484E-05      3.448617519E-02      1.714244808E-02     -2.925266582E-04     -3.844374736E-04      6.450278397E-04      9.737714173E-05      5.455338849E-05      7.424648519E-04      3.967197826E-04      1.178913522E-05      1.236195747E-05
 2.025000000E+01      1.695273819E-02     -1.560466297E-06     -8.879310857E-05      2.060817934E-05      3.358715799E-02      1.669445756E-02     -2.839434928E-04     -3.746666212E-04      6.118339064E-04      9.558217748E-05      5.347901264E-05      7.170916620E-04      3.834096483E-04      1.141456393E-05      1.196115573E-05
 2.050000000E+01      1.651657491E-02     -3.930691451E-06     -8.581117279E-05      1.995377520E-05      3.271804651E-02      1.626121984E-02     -2.755802951E-04     -3.650685108E-04      5.805683739E-04      9.377757525E-05      5.240369039E-05      6.927679094E-04      3.706658265E-04      1.105381666E-05      1.158181828E-05
 2.075000000E+01      1.609462487E-02     -6.113500262E-06     -8.292340973E-05      1.932437605E-05      3.187758497E-02      1.584258335E-02     -2.674371006E-04     -3.556484694E-04      5.511053090E-04      9.196892589E-05      5.132985584E-05      6.694432131E-04      3.584587839E-04      1.070649418E-05      1.119985581E-05
 2.100000000E+01      1.568630212E-02     -8.122009266E-06     -8.012969972E-05      1.871879668E-05      3.106458209E-02      1.543456631E-02     -2.595080747E-04     -3.464133012E-04      5.233278052E-04      9.015917593E-05      5.025988104E-05      6.470704682E-04      3.467619227E-04      1.037226821E-05      1.083939068E-05
 2.125000000E+01      1.529103929E-02     -9.968753796E-06     -7.742510494E-05      1.813634370E-05      3.027790701E-02      1.504546313E-02     -2.517963202E-04     -3.373661336E-04      4.971275933E-04      8.835316412E-05      4.919564847E-05      6.256001217E-04      3.355475666E-04      1.005025764E-05      1.048843012E-05
 2.150000000E+01      1.490834395E-02     -1.166454039E-05     -7.480864381E-05      1.757460989E-05      2.951649175E-02      1.466709186E-02     -2.442962089E-04     -3.285099080E-04      4.724038523E-04      8.655412235E-05      4.813911826E-05      6.049889459E-04      3.247912787E-04      9.739694369E-06      1.016072982E-05
 2.175000000E+01      1.453770409E-02     -1.322041968E-05     -7.227579440E-05      1.703506354E-05      2.877931478E-02      1.430013469E-02     -2.370061082E-04     -3.198469093E-04      4.490632989E-04      8.476543338E-05      4.709196259E-05      5.851990595E-04      3.144710126E-04      9.440511693E-06      9.848182477E-06
 2.200000000E+01      1.417864509E-02     -1.464553024E-05     -6.982633861E-05      1.651383359E-05      2.806540829E-02      1.394481481E-02     -2.299222163E-04     -3.113790413E-04      4.270191420E-04      8.298966871E-05      4.605508770E-05      5.661875527E-04      3.045651366E-04      9.151920882E-06      9.542250831E-06
 2.225000000E+01      1.383071509E-02     -1.594955831E-05     -6.745774652E-05      1.601247697E-05      2.737384556E-02      1.360066734E-02     -2.230398015E-04     -3.031063134E-04      4.061906772E-04      8.122965491E-05      4.503009104E-05      5.479220398E-04      2.950532741E-04      8.873796151E-06      9.237430100E-06
 2.250000000E+01      1.349349096E-02     -1.714050785E-05     -6.516729805E-05      1.552872242E-05      2.670375507E-02      1.326725113E-02     -2.163559164E-04     -2.950286648E-04      3.865026683E-04      7.948752510E-05      4.401783642E-05      5.303658416E-04      2.859158211E-04      8.605635659E-06      8.952832040E-06
