# s8 = 0.8195 
#  k, 0.95*s8, 0.97*s8, 1.*s8, 1.03*s8, 1.05*s8
3.829599999999999844e-03 4.659060695633124851e+03 4.857296629940396087e+03 5.162394122585180412e+03 5.476783924650616427e+03 5.691539520150160570e+03
3.949799999999999839e-03 4.768497142530404744e+03 4.971389430921727580e+03 5.283653343523994408e+03 5.605427832144606327e+03 5.825227811235204172e+03
4.073700000000000411e-03 4.879297283470018556e+03 5.086903949049241419e+03 5.406423582792264824e+03 5.735674778984312979e+03 5.960582000028472066e+03
4.201500000000000373e-03 4.991461118451966286e+03 5.203840184322943060e+03 5.530704840389989840e+03 5.867524765169740931e+03 6.097602086529965163e+03
4.333299999999999999e-03 5.104988647476247934e+03 5.322198136742827955e+03 5.656497116317170367e+03 6.000977790700889273e+03 6.236288070739682553e+03
4.469200000000000429e-03 5.219879870542863500e+03 5.441977806308897925e+03 5.783800410573810041e+03 6.136033855577754366e+03 6.376639952657626054e+03
4.609399999999999609e-03 5.335793864141227459e+03 5.562823763734606473e+03 5.912236968577538391e+03 6.272292199963911116e+03 6.518241257856736411e+03
4.754000000000000413e-03 5.452730628271343448e+03 5.684736009019953599e+03 6.041806790328359057e+03 6.409752823859356795e+03 6.661091986337016351e+03
4.903099999999999646e-03 5.570690162933209649e+03 5.807714542164938393e+03 6.172509875826271127e+03 6.548415727264091402e+03 6.805192138098464966e+03
5.056899999999999590e-03 5.682945759539733444e+03 5.924429105710772092e+03 6.296039239584417373e+03 6.678907600032332084e+03 6.940405580060642933e+03
5.215499999999999650e-03 5.802258915811943552e+03 6.048802147211542433e+03 6.428197220690302856e+03 6.819084446314213892e+03 7.086058179964773444e+03
5.379100000000000374e-03 5.922238003650809333e+03 6.173868681663175266e+03 6.561090994810135271e+03 6.960040525626003728e+03 7.232519600934069786e+03
5.547899999999999707e-03 6.042882289290583685e+03 6.299627907162587690e+03 6.694719649614153241e+03 7.101774804937656882e+03 7.379788723544658751e+03
5.721900000000000250e-03 6.163850856998825293e+03 6.425724400253639942e+03 6.828705432918357474e+03 7.243886522768506438e+03 7.527449068699354029e+03
5.901400000000000222e-03 6.285142848947839411e+03 6.552157223173879174e+03 6.963047277380718697e+03 7.386374470105086402e+03 7.675499325963052797e+03
6.086499999999999896e-03 6.406757634475029590e+03 6.678925686046275587e+03 7.097744397303453297e+03 7.529237756730668480e+03 7.823938530451226143e+03
6.277500000000000094e-03 6.528353938553151238e+03 6.805673972327736010e+03 7.232418592491230811e+03 7.672075112917613296e+03 7.972349651589461246e+03
6.474399999999999947e-03 6.649590930802184630e+03 6.932046750635653552e+03 7.366692213766320492e+03 7.814485892233598861e+03 8.120316334025887045e+03
6.677500000000000276e-03 6.770467749871884735e+03 7.058043078293719191e+03 7.500564186727732704e+03 7.956468876443511363e+03 8.267837256685928878e+03
6.886899999999999619e-03 6.891324081641543671e+03 7.184017033073736457e+03 7.634410730742414671e+03 8.098423090516563207e+03 8.415327016904426273e+03
7.102999999999999939e-03 7.011137968497573638e+03 7.308903205504037942e+03 7.767099565029570840e+03 8.239147350462004397e+03 8.561537366579927038e+03
7.325800000000000367e-03 7.130249269239597197e+03 7.433055861492467557e+03 7.899007121929591449e+03 8.379040921638223153e+03 8.706883163238368070e+03
7.555599999999999990e-03 7.247976602481610826e+03 7.555764642768962403e+03 8.029378447869370575e+03 8.517302899449236065e+03 8.850532115249874550e+03
7.792600000000000221e-03 7.364659520636074376e+03 7.677383479930503199e+03 8.158589593053381577e+03 8.654332116019502791e+03 8.992898610391919647e+03
8.037000000000000741e-03 7.479957085710767387e+03 7.797556921233148387e+03 8.286262767464839271e+03 8.789727762031772727e+03 9.133566114903158450e+03
8.289200000000000040e-03 7.593187958733513369e+03 7.915574652735543168e+03 8.411643064938454700e+03 8.922688983694040871e+03 9.271702390442938849e+03
8.549199999999999855e-03 7.704692008680215622e+03 8.031790949675869342e+03 8.535106926349704736e+03 9.053615054867870640e+03 9.407722303562250090e+03
8.817399999999999544e-03 7.813788030707750295e+03 8.145495643259243479e+03 8.655899608640747829e+03 9.181705304688966862e+03 9.540793813175398100e+03
9.093900000000000247e-03 7.920475655455230481e+03 8.256688323800297439e+03 8.774020637800707846e+03 9.306959190416731872e+03 9.670916328420935315e+03
9.379200000000000731e-03 8.024073746913016294e+03 8.364658895756951097e+03 8.888715351116507009e+03 9.428576129249790029e+03 9.797257901814347861e+03
9.673400000000000401e-03 8.124922110672529925e+03 8.469761562927084015e+03 9.000360105489875423e+03 9.546955298153117838e+03 9.920233294274336004e+03
9.976900000000000351e-03 8.221999955014236548e+03 8.570932180314126526e+03 9.107824044265187695e+03 9.660897111909745945e+03 1.003859598173928498e+04
1.029000000000000054e-02 8.315646871793931496e+03 8.668524716493526284e+03 9.211483254425358609e+03 9.770800439863971405e+03 1.015276039068633509e+04
1.061299999999999917e-02 8.405522466495842309e+03 8.762184306442677553e+03 9.310960603354958948e+03 9.876265208388031169e+03 1.026231077983822797e+04
1.094599999999999913e-02 8.490607039028509462e+03 8.850847994716585163e+03 9.405126582702559972e+03 9.976093354268503390e+03 1.036600227163268937e+04
1.128900000000000042e-02 8.571240952652917258e+03 8.934870591079768928e+03 9.494358234373003143e+03 1.007068482700636378e+04 1.046425046293817468e+04
1.164300000000000057e-02 8.646743244983957993e+03 9.013542180958556855e+03 9.577901088218452060e+03 1.015923924889894624e+04 1.055622362040354892e+04
1.200799999999999958e-02 8.716774808522601234e+03 9.086509301587735536e+03 9.655379600711787134e+03 1.024135833983828343e+04 1.064150794280269838e+04
1.238500000000000018e-02 8.781334709178490812e+03 9.153770915218718073e+03 9.726792567507072818e+03 1.031704071580045820e+04 1.072010191927819324e+04
1.277299999999999963e-02 8.839406559522420139e+03 9.214267682695970507e+03 9.791014588327328966e+03 1.038509295890837348e+04 1.079076570205344615e+04
1.317399999999999995e-02 8.891327783599255781e+03 9.268351191246461894e+03 9.848419022696036336e+03 1.044591083305574284e+04 1.085391034200512331e+04
1.358700000000000012e-02 8.936422320992354798e+03 9.315316881739125165e+03 9.898257491067663068e+03 1.049870085505834322e+04 1.090871157596101148e+04
1.401400000000000041e-02 8.974348678496377033e+03 9.354808671047068856e+03 9.940151447614560311e+03 1.054306132320346478e+04 1.095475188006290591e+04
1.445300000000000057e-02 9.004433542746042804e+03 9.386125003834744348e+03 9.973355931550684545e+03 1.057820262504415950e+04 1.099121118437631776e+04
1.490700000000000011e-02 9.026673848380029085e+03 9.409262496354569521e+03 9.997867042927555303e+03 1.060412029715455537e+04 1.101808462318479360e+04
1.537400000000000051e-02 9.041075991448036802e+03 9.424228125811274367e+03 1.001369270151388628e+04 1.062082329089671657e+04 1.103538188725453256e+04
1.585599999999999857e-02 9.046621110939136997e+03 9.429959827379394483e+03 1.001970436736902593e+04 1.062711458949665575e+04 1.104185919745148203e+04
1.635400000000000048e-02 9.042971698343053504e+03 9.426105867454098188e+03 1.001552843263396244e+04 1.062259806871702494e+04 1.103710506293845174e+04
1.686700000000000005e-02 9.030472980454056596e+03 9.413026364636762082e+03 1.000154796697003439e+04 1.060768048802110206e+04 1.102154244829428171e+04
1.739599999999999827e-02 9.008449046652283869e+03 9.390016904248534047e+03 9.977014719138320288e+03 1.058156846527362541e+04 1.099434716628882052e+04
1.794199999999999962e-02 8.976563956910616980e+03 9.356727463361861737e+03 9.941557018923533178e+03 1.054386805731474669e+04 1.095511007859137680e+04
1.850399999999999961e-02 8.934825224819720461e+03 9.313166233230200305e+03 9.895184148876762265e+03 1.049458973061903816e+04 1.090384249392064885e+04
1.908500000000000127e-02 8.883233321840134522e+03 9.259333679310535445e+03 9.837896559154522038e+03 1.043373391250290842e+04 1.084054482028243910e+04
1.968400000000000011e-02 8.821119002771005398e+03 9.194532680132715541e+03 9.768954300235884148e+03 1.036051661244435491e+04 1.076440303434872294e+04
2.030099999999999960e-02 8.748828624688630953e+03 9.119124582197369818e+03 9.688741819362598108e+03 1.027534611967457749e+04 1.067584173246477803e+04
2.093799999999999828e-02 8.666366438604176437e+03 9.033113985897352904e+03 9.597264271696651122e+03 1.017822818143806398e+04 1.057486707757215481e+04
2.159499999999999961e-02 8.573402439400188086e+03 8.936157358053556891e+03 9.494157362894007747e+03 1.006877718103428379e+04 1.046107892703678044e+04
2.227200000000000013e-02 8.470284636995107576e+03 8.828617852300430968e+03 9.379807591422733822e+03 9.947403717542969389e+03 1.033490436709151254e+04
2.297099999999999836e-02 8.357357821338444410e+03 8.710855084251466906e+03 9.254597403902027509e+03 9.814513779323347990e+03 1.019676547522289911e+04
2.369100000000000025e-02 8.234634174517597785e+03 8.582882351321493843e+03 9.118541880526732712e+03 9.670124361831545684e+03 1.004668059740595527e+04
2.443499999999999839e-02 8.102796080921465546e+03 8.445411058417716049e+03 8.972397082701869294e+03 9.515037532718630246e+03 9.885483221357882940e+03
2.520100000000000118e-02 7.962196407101149816e+03 8.298809694205152482e+03 8.816555608956561628e+03 9.349670812437792847e+03 9.713607932893741236e+03
2.599200000000000121e-02 7.812841917872569866e+03 8.143085595295800886e+03 8.651025698938805363e+03 9.174033396975866708e+03 9.531064594402023431e+03
2.680700000000000097e-02 7.656098302513529234e+03 7.979662687246934183e+03 8.477320919233101449e+03 8.989731236586843806e+03 9.339522267989759712e+03
2.764799999999999897e-02 7.492312061576404631e+03 7.808902462592009215e+03 8.295825856495781409e+03 8.797172738146609845e+03 9.139405643154324935e+03
2.851499999999999868e-02 7.322508373389449844e+03 7.631873855200302387e+03 8.107676798232718284e+03 8.597563605734756493e+03 8.931967846732044563e+03
2.940999999999999864e-02 7.147371120823248020e+03 7.449289932042304827e+03 7.913631732008116160e+03 8.391708119560025807e+03 8.718044782088800275e+03
3.033200000000000132e-02 6.967925533427067421e+03 7.262219705292430262e+03 7.714827069158037375e+03 8.180812158818810531e+03 8.498889788442347708e+03
3.128399999999999931e-02 6.785190096857526441e+03 7.071724769600311447e+03 7.512390725985125755e+03 7.966071950595500311e+03 8.275745738131585313e+03
3.226500000000000201e-02 6.600524715953633859e+03 6.879222761351749796e+03 7.307829179558419128e+03 7.749085503772206721e+03 8.050273155669930929e+03
3.327700000000000102e-02 6.414609513448746839e+03 6.685422659109985034e+03 7.101895811802431126e+03 7.530651946976930049e+03 7.823302413620107473e+03
3.432099999999999734e-02 6.229135280061687808e+03 6.492086558324453108e+03 6.896462402808459046e+03 7.312756019076265147e+03 7.596895376464232868e+03
3.539799999999999891e-02 6.045453260637068524e+03 6.300622629460375720e+03 6.693024687435666237e+03 7.096983632317133015e+03 7.372699527588497403e+03
3.650799999999999879e-02 5.863904010715789809e+03 6.111385943821362162e+03 6.491960087739589653e+03 6.883735252769219187e+03 7.151131081149364036e+03
3.765299999999999897e-02 5.686506093282508118e+03 5.926479683656235466e+03 6.295501913522703035e+03 6.675378161446401464e+03 6.934648771255240717e+03
3.883400000000000046e-02 5.513930625568767937e+03 5.746603045738913352e+03 6.104392548602576426e+03 6.472699214522373950e+03 6.724069818849385229e+03
4.005199999999999733e-02 5.347182599424952969e+03 5.572802977395194830e+03 5.919743456947219784e+03 6.276876298631573263e+03 6.520617454975019427e+03
4.130899999999999850e-02 5.187263171843852433e+03 5.406122234903978097e+03 5.742661351809627376e+03 6.089081961904567834e+03 6.325509166182566332e+03
4.260499999999999704e-02 5.035172065284987184e+03 5.247602049539303152e+03 5.574251284005241359e+03 5.910486951210115876e+03 6.139960544815393405e+03
4.394100000000000089e-02 4.891234112223305601e+03 5.097580366818430775e+03 5.414871349264076343e+03 5.741470098614518975e+03 5.964364578510449064e+03
4.531999999999999917e-02 4.755770451254039472e+03 4.956391083232430901e+03 5.264875038959988160e+03 5.582405052714442718e+03 5.799108674249544492e+03
4.674099999999999783e-02 4.629103171701161955e+03 4.824369201369375332e+03 5.124617200272710761e+03 5.433667086332152394e+03 5.644582051714218323e+03
4.820699999999999985e-02 4.511214200277339842e+03 4.701495073402306843e+03 4.994075743241619421e+03 5.295231586374010476e+03 5.500758380096725887e+03
4.972000000000000031e-02 4.401750479099338008e+03 4.587400122797156655e+03 4.872858218840396148e+03 5.166681532629166213e+03 5.367203879054090976e+03
5.127899999999999819e-02 4.300360569903044052e+03 4.481717590246548752e+03 4.760574308024813945e+03 5.047602365409486083e+03 5.243487457837620241e+03
5.288799999999999751e-02 4.205687994757923661e+03 4.383033696294695801e+03 4.655722134437542081e+03 4.936401549855623671e+03 5.127954726239968295e+03
5.454699999999999827e-02 4.117049030692344786e+03 4.290635675174647076e+03 4.557544290559493675e+03 4.832275754899632375e+03 5.019771031887438767e+03
5.625800000000000245e-02 4.032761023889164335e+03 4.202770434736092284e+03 4.464179414492464275e+03 4.733252217706949523e+03 4.916887606520276677e+03
5.802299999999999819e-02 3.951147059443012040e+03 4.117691139991018645e+03 4.373773207949544485e+03 4.637366075362345327e+03 4.817264152824206576e+03
5.984300000000000036e-02 3.870205559084968172e+03 4.033313248821935758e+03 4.284113621973794579e+03 4.542274085079307042e+03 4.718467907891536015e+03
6.171999999999999709e-02 3.787943195465306417e+03 3.947561182035479760e+03 4.192998667878170636e+03 4.445644188118346392e+03 4.618078051403867903e+03
6.365600000000000425e-02 3.702707973696582940e+03 3.858715211187479781e+03 4.098604522620447824e+03 4.345545444076969943e+03 4.514090533310246428e+03
6.565300000000000302e-02 3.612195456043148170e+03 3.764376738042768920e+03 3.998387864108288795e+03 4.239285574530824306e+03 4.403711386635191047e+03
6.771299999999999542e-02 3.515105901221466866e+03 3.663193715409708602e+03 3.890916244875374105e+03 4.125349349589803751e+03 4.285368837496377637e+03
6.983699999999999630e-02 3.409489230716743805e+03 3.553137492943099460e+03 3.774040220385980774e+03 4.001462926873416109e+03 4.156704060561532060e+03
7.202699999999999381e-02 3.295219393274605864e+03 3.434078624250377288e+03 3.647625092471220796e+03 3.867486109412410315e+03 4.017573021983593662e+03
7.428700000000000581e-02 3.172105244161190967e+03 3.305819887518104224e+03 3.511464256618618037e+03 3.723202531414012356e+03 3.867752603266370443e+03
7.661700000000000454e-02 3.040849123653718380e+03 3.169094301644782263e+03 3.366337829887704174e+03 3.569440657244072099e+03 3.708104166570416965e+03
7.902099999999999402e-02 2.902902096354361220e+03 3.025413817369132630e+03 3.213851304926309695e+03 3.407902160543693753e+03 3.540394963673405528e+03
8.149900000000000200e-02 2.760268801234533839e+03 2.876866349682257805e+03 3.056220547250393338e+03 3.240934502069943846e+03 3.367062212275380261e+03
8.405600000000000571e-02 2.615889165052879889e+03 2.726512488376696638e+03 2.896691589342675343e+03 3.071974544257434900e+03 3.191673019226901488e+03
8.669300000000000617e-02 2.473018324929502342e+03 2.577740339733970359e+03 2.738856885435069216e+03 2.904825030217548829e+03 3.018173663494302673e+03
8.941200000000000536e-02 2.335122506437489392e+03 2.434156887369174456e+03 2.586539737934103414e+03 2.743531891696213279e+03 2.850762059830628459e+03
9.221699999999999342e-02 2.205485482719393531e+03 2.299178417691985942e+03 2.443360074054244251e+03 2.591924647469389129e+03 2.693410826053979235e+03
9.511000000000000010e-02 2.086885698470784064e+03 2.175694725294895306e+03 2.312378780178890338e+03 2.453240257077262868e+03 2.549477133530311676e+03
9.809299999999999964e-02 1.981401327901428886e+03 2.065866310905453702e+03 2.195882833917356947e+03 2.329895852649931840e+03 2.421466984302184301e+03
1.011699999999999960e-01 1.890379405690842759e+03 1.971092358131479386e+03 2.095351530773838022e+03 2.223453195253285230e+03 2.310998477207593623e+03
1.043400000000000022e-01 1.813340430506958683e+03 1.890871575915936319e+03 2.010250058153721511e+03 2.133342978536484679e+03 2.217478788843229268e+03
1.076199999999999934e-01 1.749468338221940712e+03 1.824352093446559820e+03 1.939671584217734562e+03 2.058601963045406592e+03 2.139906302674512972e+03
1.109900000000000053e-01 1.696416000963837860e+03 1.769090509477147862e+03 1.881024722086964857e+03 1.996486434860641566e+03 2.075433309648442446e+03
1.144700000000000023e-01 1.650570519975130765e+03 1.721326629500726085e+03 1.830322991533786990e+03 1.942777151843523825e+03 2.019681753149772476e+03
1.180699999999999944e-01 1.608125851809045798e+03 1.677100739556102099e+03 1.783370508259841245e+03 1.893035136519624075e+03 1.968046670215644781e+03
1.217700000000000032e-01 1.564652206868456915e+03 1.631806453588012346e+03 1.735289235864221610e+03 1.842102344322199542e+03 1.915178549488282442e+03
1.255900000000000072e-01 1.516218083486540309e+03 1.581356017084061477e+03 1.681751022586695854e+03 1.785402767421705903e+03 1.856331859479403647e+03
1.295300000000000062e-01 1.460089532112003553e+03 1.522908486153690319e+03 1.619750073120641218e+03 1.719760277144001975e+03 1.788213722089720477e+03
1.335899999999999865e-01 1.395054058178347532e+03 1.455205458216519901e+03 1.547957042722766801e+03 1.643771907995462925e+03 1.709370496403918196e+03
1.377800000000000136e-01 1.322254763945823697e+03 1.379437387012183308e+03 1.467635019835426647e+03 1.558775302797488621e+03 1.621190591367440675e+03
1.421000000000000041e-01 1.244447096039695680e+03 1.298470565202519310e+03 1.381820723654483118e+03 1.467982717778359756e+03 1.527006201546535522e+03
1.465599999999999958e-01 1.166069075652628953e+03 1.216919154455548778e+03 1.295399363804036057e+03 1.376558902419418473e+03 1.432173326399074767e+03
1.511599999999999888e-01 1.091752121763147215e+03 1.139597210852119133e+03 1.213466045941247557e+03 1.289888844210071738e+03 1.342275305782963642e+03
1.559000000000000108e-01 1.025682643519723342e+03 1.070854875114295510e+03 1.140622849165737534e+03 1.212834477656882427e+03 1.262351892865096033e+03
1.607899999999999885e-01 9.703386907131529142e+02 1.013265462221397115e+03 1.079589689007287234e+03 1.148266976005864763e+03 1.195377813283018668e+03
1.658399999999999874e-01 9.262866093339147255e+02 9.674149489482632589e+02 1.030982816215714138e+03 1.096833955879366613e+03 1.142022258043588863e+03
1.710399999999999976e-01 8.918301484156320384e+02 9.315384607751377644e+02 9.929318766840551689e+02 1.056556466571803185e+03 1.100232107258307906e+03
1.764000000000000012e-01 8.633674939904276471e+02 9.018916493484811099e+02 9.614733573422748805e+02 1.023245191015730256e+03 1.065663696679382383e+03
1.819399999999999906e-01 8.364242303947933124e+02 8.738248184487891876e+02 9.316878586798289916e+02 9.917025688994641541e+02 1.032929137285104389e+03
1.876400000000000012e-01 8.067468253087716903e+02 8.429198192368282889e+02 8.989035904467211822e+02 9.569947071327363801e+02 9.969148640628808380e+02
1.935300000000000076e-01 7.717215638527393367e+02 8.064624704171735630e+02 8.602514216527820281e+02 9.160921480283240044e+02 9.544813864923115716e+02
1.995999999999999996e-01 7.312501550781832975e+02 7.643524865816348211e+02 8.156277395871584304e+02 8.688874733398744183e+02 9.055184417561679311e+02
2.058599999999999874e-01 6.877850851254639792e+02 7.191383330724527241e+02 7.677288404532747563e+02 8.182296576527202205e+02 8.529796095388962840e+02
2.123200000000000087e-01 6.452614524285271500e+02 6.749071248292078735e+02 7.208761271730995759e+02 7.686822953255194761e+02 8.015945634102660051e+02
2.189800000000000080e-01 6.074873186381844334e+02 6.356126270093853918e+02 6.792478900639147241e+02 7.246557485036158823e+02 7.559327963365844880e+02
2.258499999999999952e-01 5.764828215479657274e+02 6.033507309851792115e+02 6.450567500214851862e+02 6.884833068317522020e+02 7.184103600124791456e+02
2.329299999999999982e-01 5.519255798671003959e+02 5.777849210569057732e+02 6.179444680771683807e+02 6.597843804709764299e+02 6.886314130297785141e+02
2.402400000000000091e-01 5.312653747650347213e+02 5.562662623306450769e+02 5.951101242201928017e+02 6.356011548991524478e+02 6.635306897628234992e+02
2.477800000000000002e-01 5.111379107535444746e+02 5.353022006723126651e+02 5.728635312637069319e+02 6.120391809245548984e+02 6.390736886916292860e+02
2.555499999999999994e-01 4.889162689503554020e+02 5.121667483842942374e+02 5.483259055183548298e+02 5.860615559956607967e+02 6.121149694847147202e+02
2.635700000000000265e-01 4.640198783935279607e+02 4.862582244394189388e+02 5.208629514782907108e+02 5.570001576416231046e+02 5.819631438051944770e+02
2.718300000000000161e-01 4.381959066045494637e+02 4.593906063966937268e+02 4.923916673010464251e+02 5.268785607963943676e+02 5.507149239037242978e+02
2.803599999999999981e-01 4.140582837974823747e+02 4.342758231692870368e+02 4.657751516071908213e+02 4.987163455482680661e+02 5.214973381049677528e+02
2.891599999999999726e-01 3.933955348582976512e+02 4.127685460250061169e+02 4.429700648876302012e+02 4.745756907835089464e+02 4.964449893328904295e+02
2.982299999999999951e-01 3.761801611816877653e+02 3.948391058243886960e+02 4.239433972863414510e+02 4.544201504154206077e+02 4.755190904049896403e+02
3.075800000000000201e-01 3.607358714612416861e+02 3.787480827493974971e+02 4.068584312422004814e+02 4.363124083678626448e+02 4.567133249474901504e+02
3.172300000000000120e-01 3.451238713380045624e+02 3.624847160643301436e+02 3.895934581664524785e+02 4.180159999431865572e+02 4.377124883235941866e+02
3.271800000000000264e-01 3.285820307019411644e+02 3.452592804350604752e+02 3.713162053369529758e+02 3.986546357859619434e+02 4.176100834490931675e+02
3.374500000000000277e-01 3.119057527645631467e+02 3.278967437236208866e+02 3.528972665847792882e+02 3.791461701472022696e+02 3.973564368073952551e+02
3.480300000000000060e-01 2.964974654069645226e+02 3.118508492600934687e+02 3.358695297557130743e+02 3.611054051447508186e+02 3.786225920427555707e+02
3.589499999999999913e-01 2.830002563514613030e+02 2.977872959766972372e+02 3.209335498727886602e+02 3.452689571963902040e+02 3.621699199031937724e+02
3.702099999999999835e-01 2.708588850287534342e+02 2.851301625665705046e+02 3.074815257292235060e+02 3.309960554178265397e+02 3.473350303917247288e+02
3.818199999999999927e-01 2.590375331049698389e+02 2.728060947147407660e+02 2.943822667560837658e+02 3.170957249624681822e+02 3.328859486383674380e+02
3.937999999999999834e-01 2.471159115137134563e+02 2.603798405201839046e+02 2.811774915949530964e+02 3.030859142753396895e+02 3.183243434547534889e+02
4.061500000000000110e-01 2.355527775625969014e+02 2.483267050179457840e+02 2.683680345207411051e+02 2.894938922816792797e+02 3.041956416054684382e+02
4.188899999999999846e-01 2.249232899202723388e+02 2.372419403708992434e+02 2.565801070664230110e+02 2.769778782759440787e+02 2.911800197172667026e+02
4.320300000000000251e-01 2.152244396341715742e+02 2.271220287455067250e+02 2.458094016509404582e+02 2.655327443039589070e+02 2.792717862364333996e+02
4.455799999999999761e-01 2.059854921242578030e+02 2.174795444650963248e+02 2.355428043280907673e+02 2.546188611348184736e+02 2.679131505666330213e+02
4.595600000000000240e-01 1.969505857961376591e+02 2.080496920268374197e+02 2.255017916624515237e+02 2.439435647220166175e+02 2.568017812961299455e+02
4.739800000000000124e-01 1.883075976481976568e+02 1.990268267576161350e+02 2.158907058261131056e+02 2.337215299412563638e+02 2.461594464255228729e+02
4.888500000000000068e-01 1.802595446923346572e+02 1.906207325650241273e+02 2.069297400612639706e+02 2.241836911692154501e+02 2.362244367993392871e+02
5.041799999999999615e-01 1.727072813610296578e+02 1.827286859802649985e+02 1.985106725173231439e+02 2.152161628518740315e+02 2.268789950286628425e+02
5.200000000000000178e-01 1.654582111325096889e+02 1.751514154908563512e+02 1.904239832386085993e+02 2.065988795888975460e+02 2.178958529163946025e+02
5.363099999999999534e-01 1.585152240351608839e+02 1.678919320876170787e+02 1.826728877817161845e+02 1.983352925707913528e+02 2.092786378505137179e+02
5.531300000000000106e-01 1.519677113745684949e+02 1.610424153154207545e+02 1.753538456553560536e+02 1.905262670473515811e+02 2.011312266569373151e+02
5.704799999999999871e-01 1.457791820269152083e+02 1.545649987045463263e+02 1.684268806875271025e+02 1.831296595507266716e+02 1.934099980976928919e+02
5.883800000000000141e-01 1.398686091171941541e+02 1.483759160007547280e+02 1.618040347012908740e+02 1.760532166765598276e+02 1.860197758589816601e+02
6.068400000000000460e-01 1.342346332128597624e+02 1.424737105437789637e+02 1.554837112878134064e+02 1.692952112481285383e+02 1.789587514507862238e+02
6.258700000000000374e-01 1.288939852261593728e+02 1.368755542827471743e+02 1.494837612520772723e+02 1.628741958079125993e+02 1.722459590020059466e+02
6.454999999999999627e-01 1.238113405967429941e+02 1.315448507311022013e+02 1.437656413376750777e+02 1.567496325827324881e+02 1.658395039420788351e+02
6.657499999999999529e-01 1.189635353396096065e+02 1.264576257611264509e+02 1.383041435090807738e+02 1.508950571411106694e+02 1.597120717223044153e+02
6.866400000000000281e-01 1.143483968249948788e+02 1.216115381997533405e+02 1.330966702347303681e+02 1.453076120134254836e+02 1.538606298952284988e+02
7.081800000000000317e-01 1.099517212678051692e+02 1.169919058775637950e+02 1.281278162011581969e+02 1.399711624942874550e+02 1.482685542530487623e+02
7.303899999999999837e-01 1.057536929124440803e+02 1.125782463779788998e+02 1.233760871614103394e+02 1.348631885150307994e+02 1.429126332022295855e+02
7.532999999999999696e-01 1.017491646127563314e+02 1.083651342565679272e+02 1.188356304554880154e+02 1.299773986996223414e+02 1.377862765636338622e+02
7.769300000000000095e-01 9.792390955845237954e+01 1.043378648672239848e+02 1.144910183593170956e+02 1.252976350532256760e+02 1.328728357172551853e+02
8.013000000000000123e-01 9.426889456111197774e+01 1.004870825909434160e+02 1.103324082642018311e+02 1.208135644507184310e+02 1.281616488156859646e+02
8.264399999999999524e-01 9.077456316238267675e+01 9.680286424668295808e+01 1.063493189143192268e+02 1.165141382296727244e+02 1.236412838609846148e+02
8.523699999999999610e-01 8.742843834083214460e+01 9.327234877673629398e+01 1.025283129269630251e+02 1.123853430414195032e+02 1.192973441114174875e+02
8.790999999999999925e-01 8.422625183444513652e+01 8.989113691581808041e+01 9.886480015705316760e+01 1.084224054343999057e+02 1.151249385473648204e+02
9.066800000000000415e-01 8.115758461054596751e+01 8.664838480411221155e+01 9.534728550704784311e+01 1.046131622538598123e+02 1.111114492674335850e+02
9.351199999999999513e-01 7.821563952898483763e+01 8.353712327504818802e+01 9.196855028035986379e+01 1.009501564914328071e+02 1.072492671708992447e+02
9.644599999999999840e-01 7.539250023436281367e+01 8.054913899371923947e+01 8.871993018336596037e+01 9.742426665238909322e+01 1.035289626687131630e+02
9.947099999999999831e-01 7.268232472364431374e+01 7.767845767688471881e+01 8.559526290916511471e+01 9.402915595379546687e+01 9.994409076898701016e+01
1.025900000000000034e+00 7.007874897049953233e+01 7.491850913151901636e+01 8.258767048619952789e+01 9.075764104874623683e+01 9.648726621132620096e+01
1.058100000000000041e+00 6.757390827674234401e+01 7.226107771022302018e+01 7.968839649145311910e+01 8.760040742800732971e+01 9.314879274354164806e+01
1.091299999999999937e+00 6.516450347617160332e+01 6.970287969720740762e+01 7.689420225468626313e+01 8.455428924467135232e+01 8.992556933118864038e+01
1.125499999999999945e+00 6.284684097561522975e+01 6.724018890460024522e+01 7.420132894151477387e+01 8.161551573815536642e+01 8.681382942730087393e+01
1.160800000000000054e+00 6.061276260973706087e+01 6.486444153319739314e+01 7.160058225604194604e+01 7.877423518121675272e+01 8.380326776595354943e+01
1.197200000000000042e+00 5.845979154674787992e+01 6.257317464251196526e+01 6.908953812463198574e+01 7.602808525627499137e+01 8.089157658077112956e+01
1.234799999999999898e+00 5.638109877433917205e+01 6.035922440301311553e+01 6.666051335102727649e+01 7.336884256346061761e+01 7.807016059117940188e+01
1.273500000000000076e+00 5.437798209535764471e+01 5.822424654085021700e+01 6.431575444165018496e+01 7.079941169396406053e+01 7.534240190809339310e+01
1.313499999999999890e+00 5.244065777220349389e+01 5.615783539700797178e+01 6.204387408968341333e+01 6.830736354290185375e+01 7.269514256405742003e+01
1.354700000000000015e+00 5.057113357318768720e+01 5.416235897007496192e+01 5.984783173615085872e+01 6.589631268398491670e+01 7.013247052677219529e+01
1.397199999999999998e+00 4.876390461011408206e+01 5.223204782361429466e+01 5.772144820235278928e+01 6.355965442878948579e+01 6.764748850037872785e+01
1.441000000000000059e+00 4.701738624138794620e+01 5.036536395110367437e+01 5.566327317850198142e+01 6.129604833285043952e+01 6.523894203729599894e+01
