# s8 = 0.8195 
#  k, 0.95*s8, 0.97*s8, 1.*s8, 1.03*s8, 1.05*s8
3.829599999999999844e-03 3.122032746485349435e+03 3.254870483288714695e+03 3.459316062587645320e+03 3.669988410799232497e+03 3.813895959002878953e+03
3.949799999999999839e-03 3.195366019690515714e+03 3.331323975542167773e+03 3.540571766970100271e+03 3.756192587578579605e+03 3.903480373084535586e+03
4.073700000000000411e-03 3.269613103153689281e+03 3.408730159287874358e+03 3.622840003494393386e+03 3.843470959707201473e+03 3.994181103852569322e+03
4.201500000000000373e-03 3.344773996874872864e+03 3.487089034525837178e+03 3.706120772160522847e+03 3.931823527185099010e+03 4.085998151306976979e+03
4.333299999999999999e-03 3.420848700854063281e+03 3.566400601256053051e+03 3.790414072968489563e+03 4.021250290012271762e+03 4.178931515447761740e+03
4.469200000000000429e-03 3.497837215091261896e+03 3.646664859478525159e+03 3.875719905918296263e+03 4.111751248188720638e+03 4.272981196274921786e+03
4.609399999999999609e-03 3.575511087021967342e+03 3.727643636320187852e+03 3.961785137974479312e+03 4.203057852877124787e+03 4.367868114616862840e+03
4.754000000000000413e-03 3.653870316646178708e+03 3.809336931781041585e+03 4.048609769137039621e+03 4.295170104077486030e+03 4.463592270473586723e+03
4.903099999999999646e-03 3.732914903963896450e+03 3.891744745861086813e+03 4.136193799405979917e+03 4.388088001789803457e+03 4.560153663845092524e+03
5.056899999999999590e-03 3.809765296227579256e+03 3.971720315701075833e+03 4.220956393595222835e+03 4.477754605836105839e+03 4.653153410455582161e+03
5.215499999999999650e-03 3.889802475009292266e+03 4.055155393613728847e+03 4.309619847220314114e+03 4.571804153377451257e+03 4.750881244549971598e+03
5.379100000000000374e-03 3.970289846580230005e+03 4.139059473438276655e+03 4.398781195333747746e+03 4.666381297209699369e+03 4.849156922663046316e+03
5.547899999999999707e-03 4.051227109622259377e+03 4.223432224461292208e+03 4.488440059305729847e+03 4.761485605940714777e+03 4.947979975392483539e+03
5.721900000000000250e-03 4.132385829135598215e+03 4.308035491596100655e+03 4.578343324040168227e+03 4.856848548574292181e+03 5.047071341183926052e+03
5.901400000000000222e-03 4.213765654432976589e+03 4.392868889803185994e+03 4.668490548477592711e+03 4.952469622335056556e+03 5.146430472783964433e+03
6.086499999999999896e-03 4.295366331920818084e+03 4.477932139863780321e+03 4.758881411612747797e+03 5.048348460198400971e+03 5.246056970019056280e+03
6.277500000000000094e-03 4.376959280677299830e+03 4.562986926582928390e+03 4.849262615061556062e+03 5.144216322278119151e+03 5.345671543952043066e+03
6.474399999999999947e-03 4.458316108855588027e+03 4.647795141162039727e+03 4.939381095058258325e+03 5.239804734383404138e+03 5.444995193739682691e+03
6.677500000000000276e-03 4.539436472163150938e+03 4.732356404448831199e+03 5.029236415555200438e+03 5.335113197738670351e+03 5.544027375379360819e+03
6.886899999999999619e-03 4.620548316107477149e+03 4.816908331515449390e+03 5.119081069277111055e+03 5.430409530327348875e+03 5.643046372166401852e+03
7.102999999999999939e-03 4.700966667312398386e+03 4.900736821181389132e+03 5.208156127674852542e+03 5.524888613538498248e+03 5.741215515121768476e+03
7.325800000000000367e-03 4.780919549273953635e+03 4.984079572995539820e+03 5.296714178503320909e+03 5.618818371993833352e+03 5.838813202543640728e+03
7.555599999999999990e-03 4.859950295008065950e+03 5.066460497845237114e+03 5.384249241783464640e+03 5.711662025677735983e+03 5.935281615988613339e+03
7.792600000000000221e-03 4.938286805979924793e+03 5.148117160842663907e+03 5.471013750587424511e+03 5.803687322211191713e+03 6.030898960665621416e+03
8.037000000000000741e-03 5.015700665931667572e+03 5.228811423718276274e+03 5.556754603285637131e+03 5.894625740141488677e+03 6.125386181625617610e+03
8.289200000000000040e-03 5.091735238248716087e+03 5.308067229115585178e+03 5.640965853783424791e+03 5.983940535523312064e+03 6.218185497986361952e+03
8.549199999999999855e-03 5.166618567692831675e+03 5.386122297063732731e+03 5.723900109015452472e+03 6.071899650747629494e+03 6.309575324838171582e+03
8.817399999999999544e-03 5.239894083042782768e+03 5.462500640556944745e+03 5.805051501244707651e+03 6.157966428964967236e+03 6.398997974653600068e+03
9.093900000000000247e-03 5.311561681106878495e+03 5.537202138941204794e+03 5.884419881140996040e+03 6.242140689101055614e+03 6.486453243451450362e+03
9.379200000000000731e-03 5.381164831140706156e+03 5.609750848214571306e+03 5.961499427952944643e+03 6.323885825509495589e+03 6.571383497854633788e+03
9.673400000000000401e-03 5.448931571122158857e+03 5.680384477928173510e+03 6.036542732059791888e+03 6.403469757309439956e+03 6.654067124855558177e+03
9.976900000000000351e-03 5.514177467939006419e+03 5.748389512318367451e+03 6.108791523300933477e+03 6.480088103880114431e+03 6.733668250412218185e+03
1.029000000000000054e-02 5.577130483909777467e+03 5.814003576265020456e+03 6.178498292607248004e+03 6.554008668528341332e+03 6.810465133873681225e+03
1.061299999999999917e-02 5.637562478640216796e+03 5.876988826976073142e+03 6.245410265432617962e+03 6.624963291304699851e+03 6.884179106418971060e+03
1.094599999999999913e-02 5.694789489838295594e+03 5.936632262517147865e+03 6.308769755342680583e+03 6.692148252038905412e+03 6.953975009605793275e+03
1.128900000000000042e-02 5.749039814559305341e+03 5.993171872098862877e+03 6.368829665822161587e+03 6.755831819723393892e+03 7.020131606793333958e+03
1.164300000000000057e-02 5.799857047911575137e+03 6.046131843503791060e+03 6.425084316955221766e+03 6.815477538765336249e+03 7.082091420893020768e+03
1.200799999999999958e-02 5.847013606168407023e+03 6.095274941290814240e+03 6.477281623897555619e+03 6.870818029291859602e+03 7.139576628111991340e+03
1.238500000000000018e-02 5.890509229599212631e+03 6.140600863294076589e+03 6.525421214445403166e+03 6.921852841073897252e+03 7.192586721606621722e+03
1.277299999999999963e-02 5.929661338452047858e+03 6.181398122456784222e+03 6.568747132455465362e+03 6.967780221056479604e+03 7.240288680452173139e+03
1.317399999999999995e-02 5.964697085723940290e+03 6.217903445614783777e+03 6.607510825372946783e+03 7.008866767949954919e+03 7.282959442833645880e+03
1.358700000000000012e-02 5.995162091302629051e+03 6.249643240849781250e+03 6.641209152215014001e+03 7.044578915892279838e+03 7.320044674094089714e+03
1.401400000000000041e-02 6.020827862938318503e+03 6.276379269008395568e+03 6.669588868123596512e+03 7.074647951429663408e+03 7.351265090981400135e+03
1.445300000000000057e-02 6.041241126235399861e+03 6.297639155841247884e+03 6.692148232191793795e+03 7.098541909451152605e+03 7.376068104011825199e+03
1.490700000000000011e-02 6.056400841684691841e+03 6.313421733676068470e+03 6.708885865589109017e+03 7.116259175975907056e+03 7.394451928417852287e+03
1.537400000000000051e-02 6.066309724290556915e+03 6.323729970246339690e+03 6.719805147279261291e+03 7.127803582002273288e+03 7.406420720479949523e+03
1.585599999999999857e-02 6.070284273583854883e+03 6.327851363208506882e+03 6.724148949303183144e+03 7.132372027103191613e+03 7.411139983503040639e+03
1.635400000000000048e-02 6.068097639197452736e+03 6.325549478112859106e+03 6.721666096091166764e+03 7.129698157290586096e+03 7.408333002011358985e+03
1.686700000000000005e-02 6.059980129880789718e+03 6.317064513729363171e+03 6.712612022293760674e+03 7.120053125582468965e+03 7.398281676808854172e+03
1.739599999999999827e-02 6.045477480970921533e+03 6.301923007594825322e+03 6.696483736688394856e+03 7.102903534717769617e+03 7.380431853227509237e+03
1.794199999999999962e-02 6.024363474689647774e+03 6.279889225263516892e+03 6.673030872776094839e+03 7.077983958656499453e+03 7.354507828583757146e+03
1.850399999999999961e-02 5.996641258285334516e+03 6.250966621759305781e+03 6.642257384759494926e+03 7.045298897821815444e+03 7.320514494692033622e+03
1.908500000000000127e-02 5.962311296457545723e+03 6.215155680445166581e+03 6.604163782171483035e+03 7.004848885204221006e+03 7.278452398403804182e+03
1.968400000000000011e-02 5.920921915214605178e+03 6.171985811169181943e+03 6.558250404270882427e+03 6.956104356787581310e+03 7.227771579166234005e+03
2.030099999999999960e-02 5.872703852369475499e+03 6.121697698490876064e+03 6.504773262017370143e+03 6.899337138670022796e+03 7.168754678673381932e+03
2.093799999999999828e-02 5.817659037335714856e+03 6.064293451291714518e+03 6.443734751862492885e+03 6.834549937324854000e+03 7.101404622770221977e+03
2.159499999999999961e-02 5.755563535535340634e+03 5.999539875971161564e+03 6.374887466156997107e+03 6.761480742567194284e+03 7.025449451548186516e+03
2.227200000000000013e-02 5.686648699119911726e+03 5.927678346535178207e+03 6.298488226766565276e+03 6.680402323577161042e+03 6.941172843916017882e+03
2.297099999999999836e-02 5.611144698906859958e+03 5.848948921017136854e+03 6.214792319092114667e+03 6.591585669229634732e+03 6.848856522354572917e+03
2.369100000000000025e-02 5.529056395409765173e+03 5.763356981643720246e+03 6.123805970521343625e+03 6.495037929579762931e+03 6.748508296326789605e+03
2.443499999999999839e-02 5.440841097418940080e+03 5.671379304972252612e+03 6.026035917783367950e+03 6.391296711173607946e+03 6.640686857290248554e+03
2.520100000000000118e-02 5.346731869225697665e+03 5.573259191387372994e+03 5.921741258417869176e+03 6.280637442809844288e+03 6.525678819540648874e+03
2.599200000000000121e-02 5.246731622431570031e+03 5.468999848459035093e+03 5.810925674592663199e+03 6.163064318421103962e+03 6.403488738998767076e+03
2.680700000000000097e-02 5.141754748842968183e+03 5.359554642000992317e+03 5.694602524518225437e+03 6.039652526875454896e+03 6.275234046508663596e+03
2.764799999999999897e-02 5.032032008140909966e+03 5.245164297885158703e+03 5.573027889469321053e+03 5.910673992682676726e+03 6.141197499970251556e+03
2.851499999999999868e-02 4.918249569119859189e+03 5.126544256709426918e+03 5.446962270460383479e+03 5.776935661011012598e+03 6.002217776280745966e+03
2.940999999999999864e-02 4.800865185946115162e+03 5.004171805832502287e+03 5.316913022968406040e+03 5.638975877543571187e+03 5.858854393551427165e+03
3.033200000000000132e-02 4.680564918600267447e+03 4.878762280416533031e+03 5.183640549816925159e+03 5.497601499395926112e+03 5.711945949135104456e+03
3.128399999999999931e-02 4.558032512134832359e+03 4.751028401656994902e+03 5.047902151438542205e+03 5.353615743511224537e+03 5.562327013528567477e+03
3.226500000000000201e-02 4.434179949704272076e+03 4.621920874538959652e+03 4.910708119066888685e+03 5.208090291709924713e+03 5.411111198088837227e+03
3.327700000000000102e-02 4.309463455271730709e+03 4.491915287480723237e+03 4.772563837895359029e+03 5.061561226114373312e+03 5.258855549677767158e+03
3.432099999999999734e-02 4.185019652568127640e+03 4.362196260395550780e+03 4.634727751999748762e+03 4.915363009744643932e+03 5.106946429453741985e+03
3.539799999999999891e-02 4.061757286833225862e+03 4.233710869885831016e+03 4.498205892346485598e+03 4.770562376075341490e+03 4.956492010186799234e+03
3.650799999999999879e-02 3.939904471505923539e+03 4.106696928835717699e+03 4.363251002016259008e+03 4.627427456626245657e+03 4.807770937487845003e+03
3.765299999999999897e-02 3.820821183456554536e+03 3.982571539297319759e+03 4.231368013178826914e+03 4.487553582601092785e+03 4.662440235006440162e+03
3.883400000000000046e-02 3.704959990886741707e+03 3.861806223339171538e+03 4.103057586164924942e+03 4.351471401866268025e+03 4.521051014431561271e+03
4.005199999999999733e-02 3.592999117360309810e+03 3.745107564473296861e+03 3.979069896354834782e+03 4.219975943861371888e+03 4.384428909269190626e+03
4.130899999999999850e-02 3.485615398598300089e+03 3.633180579743929684e+03 3.860153264267691611e+03 4.093860070195087701e+03 4.253397162953595398e+03
4.260499999999999704e-02 3.383484900766370629e+03 3.526729453718076911e+03 3.747055079871202452e+03 3.973915609754431898e+03 4.128777915998301978e+03
4.394100000000000089e-02 3.286829677435796384e+03 3.425985216131411107e+03 3.640020139749764894e+03 3.860401490226774058e+03 4.010839720075601690e+03
4.531999999999999917e-02 3.195870564293047664e+03 3.331177500418514683e+03 3.539291555681834325e+03 3.753574641095568495e+03 3.899848906080525921e+03
4.674099999999999783e-02 3.110828331892350434e+03 3.242535928155261900e+03 3.445112518946344153e+03 3.653692176807937358e+03 3.796072068157482136e+03
4.820699999999999985e-02 3.031696071488145662e+03 3.160052730474616055e+03 3.357473882946587764e+03 3.560743470365074700e+03 3.699497537035308596e+03
4.972000000000000031e-02 2.958240648397342284e+03 3.083484455049058397e+03 3.276116284256448580e+03 3.474452728946733259e+03 3.609838281140896925e+03
5.127899999999999819e-02 2.890229214009441421e+03 3.012588020213027448e+03 3.200780870321458224e+03 3.394544826889810338e+03 3.526808049160005794e+03
5.288799999999999751e-02 2.826751042895064984e+03 2.946414073721701698e+03 3.130458872290460022e+03 3.319949812224499965e+03 3.449295121945204755e+03
5.454699999999999827e-02 2.767348240985794746e+03 2.884485151868499997e+03 3.064642715575266720e+03 3.250129095887697986e+03 3.376739734546707041e+03
5.625800000000000245e-02 2.710887009543240765e+03 2.825619794395934605e+03 3.002077670752626545e+03 3.183752552213441049e+03 3.307760318132116026e+03
5.802299999999999819e-02 2.656235648156774005e+03 2.768638913535991833e+03 2.941511821738739854e+03 3.119493344673012871e+03 3.240978929164276451e+03
5.984300000000000036e-02 2.602040053263886421e+03 2.712132063625044793e+03 2.881448165632871678e+03 3.055765463715242277e+03 3.174748860827105545e+03
6.171999999999999709e-02 2.546949239012710223e+03 2.654692315021496142e+03 2.820393852464758766e+03 2.990987735436096500e+03 3.107428721494842193e+03
6.365600000000000425e-02 2.489840640489298039e+03 2.595150930811122180e+03 2.757109262756096996e+03 2.923847708093856909e+03 3.037656420320885445e+03
6.565300000000000302e-02 2.429145970522315110e+03 2.531875394608142869e+03 2.689863296407751022e+03 2.852513006985147058e+03 2.963530567996946502e+03
6.771299999999999542e-02 2.363975153842783584e+03 2.463939776111238643e+03 2.617675045214860802e+03 2.775946305599200514e+03 2.883975420847613350e+03
6.983699999999999630e-02 2.292993160155272108e+03 2.389955244841924468e+03 2.539073175813615762e+03 2.692591594465682647e+03 2.797377303606110218e+03
7.202699999999999381e-02 2.216101852652114758e+03 2.309820996203437517e+03 2.453952907443585900e+03 2.602340136212423204e+03 2.703624844592249246e+03
7.428700000000000581e-02 2.133158833494238024e+03 2.223390159705986207e+03 2.362160620017889414e+03 2.505031500601782227e+03 2.602553031954914786e+03
7.661700000000000454e-02 2.044627906302489237e+03 2.131147094137043950e+03 2.264212354634014446e+03 2.401214417642105218e+03 2.494732939476034971e+03
7.902099999999999402e-02 1.951485213680583911e+03 2.034109168458193608e+03 2.161188864582500173e+03 2.292034869684225669e+03 2.381355055291816370e+03
8.149900000000000200e-02 1.855085124357994118e+03 1.933687302284811267e+03 2.054587960546561590e+03 2.179080028509375097e+03 2.264067493624271719e+03
8.405600000000000571e-02 1.757424507856025457e+03 1.831960557211232299e+03 1.946614897463362468e+03 2.064684828356948856e+03 2.145293579657320151e+03
8.669300000000000617e-02 1.660718555326717933e+03 1.731234843382807640e+03 1.839714829318200827e+03 1.951437467602936749e+03 2.027718989391028572e+03
8.941200000000000536e-02 1.567331830090921585e+03 1.633970937210435977e+03 1.736496154013255364e+03 1.842097934319023352e+03 1.914206982113202230e+03
9.221699999999999342e-02 1.479510072220003167e+03 1.542505348045337314e+03 1.639434594221230100e+03 1.739284845484756261e+03 1.807473491042742126e+03
9.511000000000000010e-02 1.399158419720429038e+03 1.458819689389251607e+03 1.550629002751735243e+03 1.645217334551058229e+03 1.709819534777101353e+03
9.809299999999999964e-02 1.327708199739001657e+03 1.384402066462595030e+03 1.471654463413183748e+03 1.561559648477708379e+03 1.622970024575306297e+03
1.011699999999999960e-01 1.266095472110474930e+03 1.320224773814104765e+03 1.403538698483217786e+03 1.489396240861176466e+03 1.548047968525312854e+03
1.043400000000000022e-01 1.214008646078875245e+03 1.265961867270421180e+03 1.345933589882271235e+03 1.428356054961640211e+03 1.484666597622815061e+03
1.076199999999999934e-01 1.170910138382270816e+03 1.221051750770549688e+03 1.298240528987154903e+03 1.377802294393060947e+03 1.432163014435171817e+03
1.109900000000000053e-01 1.135205125979885679e+03 1.183834029139804670e+03 1.258698454340676790e+03 1.335870459415853247e+03 1.388602217579116314e+03
1.144700000000000023e-01 1.104433962228379869e+03 1.151748367227892913e+03 1.224592511885365411e+03 1.299686995784557666e+03 1.351002528658082610e+03
1.180699999999999944e-01 1.075994143233556088e+03 1.122087031785170893e+03 1.193053574443937805e+03 1.266217110210999635e+03 1.316216326525879140e+03
1.217700000000000032e-01 1.046838223293330202e+03 1.091681556481626558e+03 1.160727693740440827e+03 1.231916586458030906e+03 1.280569859798024481e+03
1.255900000000000072e-01 1.014257585501823769e+03 1.057716227332225344e+03 1.124635034850049124e+03 1.193637252835911113e+03 1.240800359297922341e+03
1.295300000000000062e-01 9.763543024364113307e+02 1.018219820988108154e+03 1.082692141580245107e+03 1.149180614807614120e+03 1.194631041613670732e+03
1.335899999999999865e-01 9.322734026330699635e+02 9.723059488174176295e+02 1.033964598910703671e+03 1.097563099823964194e+03 1.141044902504503852e+03
1.377800000000000136e-01 8.827863755940027204e+02 9.207785412397397522e+02 9.793061500218240099e+02 1.039689631377441856e+03 1.080981737883600090e+03
1.421000000000000041e-01 8.297809196656247650e+02 8.656012113138982613e+02 9.207968134398988695e+02 9.777596892270867102e+02 1.016722377862770941e+03
1.465599999999999958e-01 7.763169179666366517e+02 8.099545556436102061e+02 8.618021574856663847e+02 9.153285516837504474e+02 9.519512445250940118e+02
1.511599999999999888e-01 7.255959399656326241e+02 7.571655229434828698e+02 8.058411826563421982e+02 8.561121164108552648e+02 8.905182361784364957e+02
1.559000000000000108e-01 6.805211834696963251e+02 7.102500010411581570e+02 7.561023078390095407e+02 8.034755942298106675e+02 8.359088356498290295e+02
1.607899999999999885e-01 6.428228026480645667e+02 6.710040120514264572e+02 7.144822994845706035e+02 7.594188758161008082e+02 7.901930373204254465e+02
1.658399999999999874e-01 6.129120005418574237e+02 6.398526487036460821e+02 6.814273670830467609e+02 7.244096542047046796e+02 7.538530780190858422e+02
1.710399999999999976e-01 5.896299819105842062e+02 6.155901438639141361e+02 6.556597003811023114e+02 6.970961687161507143e+02 7.254868326125460953e+02
1.764000000000000012e-01 5.704926384599267521e+02 5.956343640324732860e+02 6.344469978338030387e+02 6.745921584405335807e+02 7.021032697900926678e+02
1.819399999999999906e-01 5.523990739289897647e+02 5.767638470167621563e+02 6.143831865474114693e+02 6.533023570645465270e+02 6.799784029011395887e+02
1.876400000000000012e-01 5.323830241383118391e+02 5.558993263951996369e+02 5.922160569574407418e+02 6.297973800088070675e+02 6.555623133722549483e+02
1.935300000000000076e-01 5.086146493380076663e+02 5.311421653038516979e+02 5.659416966634358914e+02 6.019654628515831973e+02 6.266698538125748428e+02
1.995999999999999996e-01 4.810092821281779152e+02 5.024064872282020247e+02 5.354724494609296244e+02 5.697171769120355975e+02 5.932103982633366286e+02
2.058599999999999874e-01 4.512689442863806448e+02 4.714601465943013068e+02 5.026769714087676562e+02 5.350244921763796810e+02 5.572262203372906697e+02
2.123200000000000087e-01 4.221407147676061413e+02 4.411545373919029203e+02 4.705662943127177869e+02 5.010619792756599509e+02 5.220031488420086134e+02
2.189800000000000080e-01 3.962926128489692132e+02 4.142579454213653207e+02 4.420620675685837568e+02 4.709083129482766594e+02 4.907266426746106163e+02
2.258499999999999952e-01 3.751508537718488014e+02 3.922489853655383740e+02 4.187229670667073265e+02 4.462040491980071693e+02 4.650928953320026267e+02
2.329299999999999982e-01 3.585031811182239494e+02 3.749058786902796214e+02 4.003125565861919313e+02 4.266976510352469063e+02 4.448400597495793818e+02
2.402400000000000091e-01 3.445726868757355987e+02 3.603837582534795843e+02 3.848819700701689612e+02 4.103337279465634424e+02 4.278402916998852561e+02
2.477800000000000002e-01 3.309990297312302800e+02 3.462339718216711049e+02 3.698474974460641533e+02 3.943903067915439351e+02 4.112776021535177051e+02
2.555499999999999994e-01 3.159294464190265330e+02 3.305356603597963954e+02 3.531841708787620178e+02 3.767358598481878857e+02 3.929480046688849484e+02
2.635700000000000265e-01 2.989478502711600640e+02 3.128582517952906414e+02 3.344392958299144425e+02 3.568950664824545811e+02 3.723607967845214262e+02
2.718300000000000161e-01 2.812795516709814478e+02 2.944729297369009373e+02 3.149542254706366862e+02 3.362811350262498422e+02 3.509780604677208089e+02
2.803599999999999981e-01 2.647724874453427901e+02 2.772950747267400402e+02 2.967474166808789278e+02 3.170179889051299824e+02 3.309954178492122878e+02
2.891599999999999726e-01 2.506971088578688978e+02 2.626408712886138233e+02 2.812049009776683874e+02 3.005630716900122366e+02 3.139188318827468720e+02
2.982299999999999951e-01 2.390423305303269785e+02 2.504978975790758682e+02 2.683121573769035990e+02 2.868996563859021762e+02 2.997300490896088832e+02
3.075800000000000201e-01 2.286261028719642638e+02 2.396405777068973180e+02 2.567770768736956484e+02 2.746675539986659942e+02 2.870226008019126880e+02
3.172300000000000120e-01 2.180731518039137597e+02 2.286439443562651377e+02 2.450987745289118322e+02 2.622882365557027811e+02 2.741651946237732886e+02
3.271800000000000264e-01 2.068376850640689497e+02 2.169430918135786328e+02 2.326831718088899379e+02 2.491378162671496170e+02 2.605136965489137424e+02
3.374500000000000277e-01 1.954841071480633445e+02 2.051227800734739333e+02 2.201461262829912187e+02 2.358639582159526924e+02 2.467373911020619346e+02
3.480300000000000060e-01 1.850130699680640305e+02 1.942191507238468091e+02 2.085779640321140107e+02 2.236123722381016705e+02 2.340196126452149485e+02
3.589499999999999913e-01 1.758897947504082140e+02 1.847132218165387485e+02 1.984837734080100518e+02 2.129126983685090693e+02 2.229066550791168027e+02
3.702099999999999835e-01 1.677210132541706855e+02 1.761974528706141427e+02 1.894342068396807406e+02 2.033132834819708989e+02 2.129317057994150844e+02
3.818199999999999927e-01 1.597656951208650753e+02 1.679047328676732036e+02 1.806223523834137552e+02 1.939665570348973347e+02 2.032195870280775694e+02
3.937999999999999834e-01 1.517214602026670320e+02 1.595222202343285574e+02 1.717194149256155811e+02 1.845274399932500842e+02 1.934141703936461738e+02
4.061500000000000110e-01 1.439174849042883579e+02 1.513905556127252225e+02 1.630835277497526477e+02 1.753719353053096768e+02 1.839035942684299698e+02
4.188899999999999846e-01 1.367706772850270909e+02 1.439407167829832019e+02 1.551671030631404449e+02 1.669743130991807050e+02 1.751769523656192575e+02
4.320300000000000251e-01 1.302817364520371939e+02 1.371731154640116301e+02 1.479700941112559178e+02 1.593340371638695672e+02 1.672333659695053143e+02
4.455799999999999761e-01 1.241115765254809986e+02 1.307369748765455313e+02 1.411239016390963741e+02 1.520643235087869130e+02 1.596737154756443999e+02
4.595600000000000240e-01 1.180751214129622895e+02 1.244409111918801329e+02 1.344275327832456526e+02 1.449543838707448913e+02 1.522805732865150503e+02
4.739800000000000124e-01 1.123092649028442764e+02 1.184263571074525032e+02 1.280293315732603503e+02 1.381596071936249643e+02 1.452141050555881634e+02
4.888500000000000068e-01 1.069633569776833326e+02 1.128474714586703698e+02 1.220907665969658638e+02 1.318488980493292786e+02 1.386482488802278112e+02
5.041799999999999615e-01 1.019665467624840289e+02 1.076308929892636144e+02 1.165346471363724845e+02 1.259411566627408945e+02 1.324992529722099448e+02
5.200000000000000178e-01 9.717924812590472072e+01 1.026323011027501337e+02 1.112094431801712204e+02 1.202775075937473730e+02 1.266032654358684653e+02
5.363099999999999534e-01 9.260367541414277071e+01 9.785396054648916220e+01 1.061174992197634168e+02 1.148603815811062105e+02 1.209627790085041994e+02
5.531300000000000106e-01 8.830686868987406513e+01 9.336493516219317712e+01 1.013309450748464684e+02 1.097650158747940026e+02 1.156551284914271776e+02
5.704799999999999871e-01 8.426322337232760162e+01 8.913865654499262803e+01 9.682173952066712275e+01 1.049618635420532655e+02 1.106497446201035331e+02
5.883800000000000141e-01 8.041369880762658795e+01 8.511410649126165140e+01 9.252585784469883379e+01 1.003838430080221826e+02 1.058774787008721177e+02
6.068400000000000460e-01 7.675782029876533841e+01 8.129073017576945404e+01 8.844262208147745241e+01 9.603015071814412806e+01 1.013374427010095076e+02
6.258700000000000374e-01 7.330877336296579472e+01 7.768204024907028327e+01 8.458603693995701178e+01 9.191528672945317169e+01 9.704446965814426562e+01
6.454999999999999627e-01 7.004137826667968625e+01 7.426195025689163742e+01 8.092863342716078989e+01 8.801037213504514511e+01 9.296872525314951474e+01
6.657499999999999529e-01 6.693903821654620856e+01 7.101327070566991040e+01 7.745232042616969181e+01 8.429639917725721432e+01 8.909058231810411144e+01
6.866400000000000281e-01 6.400090289439653191e+01 6.793503853544383730e+01 7.415595927830435130e+01 8.077204656095831581e+01 8.540859429220219567e+01
7.081800000000000317e-01 6.121674489985466749e+01 6.501666212730580696e+01 7.102840627018261443e+01 7.742561193005960263e+01 8.191068294961021934e+01
7.303899999999999837e-01 5.857221681108379130e+01 6.224329536433322119e+01 6.805405847202945324e+01 7.424072517618198219e+01 7.857996105090708738e+01
7.532999999999999696e-01 5.606431996977673293e+01 5.961175436911143777e+01 6.522944531006513103e+01 7.121361886613350123e+01 7.541245786097746873e+01
7.769300000000000095e-01 5.368277991808477623e+01 5.711140229498140286e+01 6.254338043764612820e+01 6.833255034311933684e+01 7.239605622043806932e+01
8.013000000000000123e-01 5.142123381312853780e+01 5.473563185734681724e+01 5.998888526608909899e+01 6.559016456725034061e+01 6.952314748907059538e+01
8.264399999999999524e-01 4.927308141256690988e+01 5.247757684135459755e+01 5.755868765284913735e+01 6.297877541510376176e+01 6.678576524491381861e+01
8.523699999999999610e-01 4.722911070847383996e+01 5.032771934715970730e+01 5.524280823707081112e+01 6.048793928356032978e+01 6.417315504742029475e+01
8.790999999999999925e-01 4.528625750962112306e+01 4.828287774161613299e+01 5.303788932247388743e+01 5.811412313972202526e+01 6.168166770752787187e+01
9.066800000000000415e-01 4.343743530931376995e+01 4.633567065575520161e+01 5.093609741005647606e+01 5.584902967134581075e+01 5.930269027302411899e+01
9.351199999999999513e-01 4.167746336874679969e+01 4.448075628893811739e+01 4.893185098423335688e+01 5.368684048138003106e+01 5.703024832254902776e+01
9.644599999999999840e-01 4.000083083993370536e+01 4.271240569116573482e+01 4.701908860111056043e+01 5.162115550519116880e+01 5.485771279354191421e+01
9.947099999999999831e-01 3.840300672227139245e+01 4.102595297106746131e+01 4.519294491499577759e+01 4.964691401500797241e+01 5.277989530853839284e+01
1.025900000000000034e+00 3.687939192687963441e+01 3.941663241438187981e+01 4.344840258836022429e+01 4.775884544756986827e+01 5.079135582909051294e+01
1.058100000000000041e+00 3.542481215450537491e+01 3.787903569163153605e+01 4.177969252627434571e+01 4.595080833031019552e+01 4.888569820492792672e+01
1.091299999999999937e+00 3.403624028965558779e+01 3.641008409020413694e+01 4.018366748174170056e+01 4.421959837361660561e+01 4.705968698371342640e+01
1.125499999999999945e+00 3.271055404620815921e+01 3.500658227649942944e+01 3.865702857012423266e+01 4.256182110272501262e+01 4.530986879798617650e+01
1.160800000000000054e+00 3.144260194749699266e+01 3.366312439473442453e+01 3.719397490829285857e+01 4.097126429959476468e+01 4.362974805614408780e+01
1.197200000000000042e+00 3.023011622890625816e+01 3.237740155721918001e+01 3.579214296629299241e+01 3.944551901053241494e+01 4.201689107198001949e+01
1.234799999999999898e+00 2.906876606330196111e+01 3.114487055828040596e+01 3.444666010970952641e+01 3.797937007599348647e+01 4.046584702413476009e+01
1.273500000000000076e+00 2.795782746069489022e+01 2.996492990545150192e+01 3.315713426141367393e+01 3.657266721351594185e+01 3.897664569394302703e+01
1.313499999999999890e+00 2.689184705055502533e+01 2.883178164684804656e+01 3.191722366676203748e+01 3.521849173508540787e+01 3.754196491036881156e+01
1.354700000000000015e+00 2.587073806295627421e+01 2.774547155238602514e+01 3.072719735166264954e+01 3.391736676600616107e+01 3.616251516988317150e+01
1.397199999999999998e+00 2.489098151627133149e+01 2.670231063094923130e+01 2.958310302939110770e+01 3.266506678150216914e+01 3.483388325985482226e+01
1.441000000000000059e+00 2.395092596555108244e+01 2.570063105310225637e+01 2.848325595123115761e+01 3.145990000284558974e+01 3.355437859256554844e+01
