#---------------------------------------------------#
#--- z = 2.50000, D(z) = 0.37442, f(z) = 0.97042 ---#
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#      k [h/Mpc]             P_Zel                P_A                 P_W                 P_d                P_dd                P_d^2              P_d^2d^2             P_dd^2              P_s^2               P_ds^2             P_d^2s^2            P_s^2s^2             P_D2d              P_dD2d      #
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
    1.0000000000E-03    5.9976412246E+02    2.1593420623E-03   -1.0360849400E-03    1.2004449037E+03    6.4434876749E+02   -1.2457804957E-03    1.6806544915E+02    8.7516631622E-03    8.3124295846E-03    5.7777711065E-03    1.1197275117E+02    7.4625191183E+01    3.1856943918E-05    3.4389100717E+02
    1.0202687614E-03    6.1104642168E+02    2.2909827077E-03   -1.0986224950E-03    1.2230513382E+03    6.5529264454E+02   -1.2956865135E-03    1.6806893805E+02    9.1105057640E-03    8.6487456545E-03    6.0121566085E-03    1.1197123614E+02    7.4623546652E+01   -2.8316154878E-05    2.1185694507E+02
    1.0409483454E-03    6.2252933373E+02    2.4306147303E-03   -1.1649063815E-03    1.2460540029E+03    6.6642563264E+02   -1.3475250789E-03    1.6807881894E+02    9.4840844919E-03    8.9985334893E-03    6.2559676573E-03    1.1196966339E+02    7.4622424407E+01   -3.4000221298E-05   -1.5473929349E+02
    1.0620470790E-03    6.3421076425E+02    2.5792088331E-03   -1.2351722397E-03    1.2694597654E+03    6.7774668948E+02   -1.4011502318E-03    1.6808135719E+02    9.8730702991E-03    9.3624041545E-03    6.5096174058E-03    1.1196779839E+02    7.4620411259E+01    8.6172546856E-06   -2.6458827586E+02
    1.0835734579E-03    6.4609909578E+02    2.7354792508E-03   -1.3096058273E-03    1.2932700653E+03    6.8927157118E+02   -1.4574154887E-03    1.6807314382E+02    1.0277865024E-02    9.7406118579E-03    6.7733458681E-03    1.1196612039E+02    7.4617435798E+01    3.2234363278E-05    3.4088731438E+01
    1.1055361497E-03    6.5819391180E+02    2.9030748938E-03   -1.3885364607E-03    1.3174980622E+03    7.0098194603E+02   -1.5150347979E-03    1.6806612366E+02    1.0699533415E-02    1.0134244037E-02    7.0478124101E-03    1.1196389411E+02    7.4614232746E+01   -1.3134784753E-05    2.6230781607E+02
    1.1279439981E-03    6.7050004021E+02    3.0788562959E-03   -1.4721183449E-03    1.3421409716E+03    7.1290891028E+02   -1.5757228912E-03    1.6807232349E+02    1.1138283497E-02    1.0543282460E-02    7.3331311616E-03    1.1196226356E+02    7.4612526093E+01   -5.1012835434E-05    4.2043580229E+01
    1.1508060258E-03    6.8302084931E+02    3.2667960607E-03   -1.5607322603E-03    1.3672121601E+03    7.2502823924E+02   -1.6380550388E-03    1.6807703353E+02    1.1595262520E-02    1.0968895443E-02    7.6300091934E-03    1.1196011937E+02    7.4610354008E+01   -3.7378907747E-05   -1.4798073843E+02
    1.1741314386E-03    6.9576073016E+02    3.4650495387E-03   -1.6546016417E-03    1.3927118796E+03    7.3735989021E+02   -1.7032088408E-03    1.6807519234E+02    1.2070890906E-02    1.1411309224E-02    7.9386906539E-03    1.1195806054E+02    7.4607552026E+01   -1.6549014789E-05   -8.8666003421E+01
    1.1979296285E-03    7.0871970200E+02    3.6753199450E-03   -1.7540655558E-03    1.4186482560E+03    7.4989942562E+02   -1.7708086162E-03    1.6807051584E+02    1.2566078400E-02    1.1871355846E-02    8.2597266075E-03    1.1195584032E+02    7.4604337687E+01   -2.3608350074E-05    7.0100457681E+01
    1.2222101783E-03    7.2189910650E+02    3.8987769673E-03   -1.8594665513E-03    1.4450280177E+03    7.6264678298E+02   -1.8407296610E-03    1.6806869913E+02    1.3081694363E-02    1.2349798449E-02    8.5936394112E-03    1.1195339552E+02    7.4601210102E+01   -5.5357704066E-05    1.1593872001E+02
    1.2469828647E-03    7.3530670867E+02    4.1340532080E-03   -1.9710860287E-03    1.4718526988E+03    7.7561832262E+02   -1.9140161952E-03    1.6807226991E+02    1.3618294838E-02    1.2846993006E-02    8.9407523554E-03    1.1195120571E+02    7.4598654020E+01   -7.8150258292E-05   -1.7194466566E+01
    1.2722576629E-03    7.4894154449E+02    4.3857455008E-03   -2.0894026866E-03    1.4991357646E+03    7.8879355967E+02   -1.9890368289E-03    1.6807432943E+02    1.4177269610E-02    1.3364317155E-02    9.3019075817E-03    1.1194842609E+02    7.4595579016E+01   -6.6405893354E-05   -1.2267126237E+02
    1.2980447498E-03    7.6281009958E+02    4.6500396311E-03   -2.2146461088E-03    1.5268739692E+03    8.0220741378E+02   -2.0680215999E-03    1.6807150836E+02    1.4758908559E-02    1.3901757986E-02    9.6772555698E-03    1.1194611192E+02    7.4592216147E+01   -5.8840820241E-05   -1.8147120512E+01
    1.3243545091E-03    7.7691277669E+02    4.9322208959E-03   -2.3473774146E-03    1.5550814597E+03    8.1583157420E+02   -2.1490299014E-03    1.6806840211E+02    1.5364749850E-02    1.4460841140E-02    1.0067722439E-02    1.1194324800E+02    7.4588464886E+01   -8.0382398595E-05    7.1641749750E+01
    1.3511975346E-03    7.9124967132E+02    5.2298742562E-03   -2.4879217050E-03    1.5837576827E+03    8.2968936816E+02   -2.2336972658E-03    1.6806893772E+02    1.5995325626E-02    1.5041822857E-02    1.0473603575E-02    1.1194053165E+02    7.4585054092E+01   -1.0664542499E-04    4.1400090720E+01
    1.3785846350E-03    8.0582780155E+02    5.5455131747E-03   -2.6367819435E-03    1.6129112596E+03    8.4377423724E+02   -2.3214256294E-03    1.6807061821E+02    1.6651872309E-02    1.5645808932E-02    1.0895628389E-02    1.1193763415E+02    7.4581575197E+01   -1.1829282881E-04   -3.5211278214E+01
    1.4065268380E-03    8.2064733451E+02    5.8805584323E-03   -2.7944527428E-03    1.6425485229E+03    8.5808690496E+02   -2.4121379471E-03    1.6807053801E+02    1.7335516746E-02    1.6273744951E-02    1.1334452575E-02    1.1193447116E+02    7.4577708566E+01   -1.1753952629E-04   -5.5987073920E+01
    1.4350353949E-03    8.3571092991E+02    6.2336528726E-03   -2.9613567891E-03    1.6726709771E+03    8.7264402779E+02   -2.5070991972E-03    1.6806850882E+02    1.8047029503E-02    1.6926122995E-02    1.1790507905E-02    1.1193146288E+02    7.4573651770E+01   -1.2315289581E-04    9.5407523854E+00
    1.4641217849E-03    8.5102031760E+02    6.6105837928E-03   -3.1381850993E-03    1.7032920589E+03    8.8742311752E+02   -2.6042424054E-03    1.6806606292E+02    1.8788226721E-02    1.7604676036E-02    1.2264863516E-02    1.1192784201E+02    7.4569146357E+01   -1.4946394103E-04    6.2789580355E+01
    1.4937977199E-03    8.6658277991E+02    7.0067959294E-03   -3.3252778966E-03    1.7344079375E+03    9.0246352279E+02   -2.7064618473E-03    1.6806750172E+02    1.9559510141E-02    1.8309400917E-02    1.2757715026E-02    1.1192473227E+02    7.4565176495E+01   -1.7493206418E-04    8.5004488420E+00
    1.5240751495E-03    8.8239702620E+02    7.4292968394E-03   -3.5234561467E-03    1.7660332427E+03    9.1773186879E+02   -2.8111177946E-03    1.6806798832E+02    2.0362942228E-02    1.9042275914E-02    1.3270268601E-02    1.1192101603E+02    7.4560703916E+01   -1.8449043550E-04   -3.7553592007E+01
    1.5549662650E-03    8.9846519000E+02    7.8749970297E-03   -3.7331916069E-03    1.7981663770E+03    9.3325503344E+02   -2.9204696708E-03    1.6806710750E+02    2.1199196989E-02    1.9803582323E-02    1.3802875470E-02    1.1191739667E+02    7.4556051180E+01   -1.9291403895E-04   -2.0787071041E+01
    1.5864835051E-03    9.1478904308E+02    8.3475341092E-03   -3.9552257924E-03    1.8308162064E+03    9.4902399614E+02   -3.0335905285E-03    1.6806542325E+02    2.2069956313E-02    2.0594777478E-02    1.4356494387E-02    1.1191352708E+02    7.4551087102E+01   -2.1184965617E-04    1.9108890561E+01
    1.6186395607E-03    9.3137449083E+02    8.8486693842E-03   -4.1902703980E-03    1.8639883321E+03    9.6504056055E+02   -3.1504904830E-03    1.6806436314E+02    2.2976681276E-02    2.1417021430E-02    1.4931940833E-02    1.1190938997E+02    7.4545932759E+01   -2.3973675489E-04    2.9064477719E+01
    1.6514473797E-03    9.4822297101E+02    9.3772115457E-03   -4.4389576532E-03    1.8976840375E+03    9.8132144781E+02   -3.2726844128E-03    1.6806492099E+02    2.3920438179E-02    2.2270985116E-02    1.5529785664E-02    1.1190537245E+02    7.4540877811E+01   -2.6539293294E-04   -5.5568754762E+00
