# Halofit, Smith 
#  k, P(k)
1.793530000000000089e-05 9.298680000000000945e+00
1.805319999999999852e-05 9.357680000000000220e+00
1.817180000000000108e-05 9.416969999999999175e+00
1.829119999999999862e-05 9.476660000000000750e+00
1.841130000000000108e-05 9.536690000000001888e+00
1.853229999999999873e-05 9.597179999999999822e+00
1.865410000000000153e-05 9.658070000000000377e+00
1.877659999999999909e-05 9.719250000000000611e+00
1.889999999999999862e-05 9.780889999999999418e+00
1.902409999999999968e-05 9.842810000000000059e+00
1.914909999999999933e-05 9.905250000000000554e+00
1.927490000000000073e-05 9.967969999999999331e+00
1.940160000000000072e-05 1.003120000000000012e+01
1.952899999999999886e-05 1.009469999999999956e+01
1.965739999999999919e-05 1.015879999999999939e+01
1.978650000000000105e-05 1.022320000000000029e+01
1.991650000000000150e-05 1.028800000000000026e+01
2.004730000000000032e-05 1.035309999999999953e+01
2.017910000000000133e-05 1.041879999999999917e+01
2.031160000000000048e-05 1.048479999999999990e+01
2.044509999999999844e-05 1.055129999999999946e+01
2.057940000000000154e-05 1.061820000000000164e+01
2.071459999999999984e-05 1.068550000000000111e+01
2.085070000000000011e-05 1.075330000000000119e+01
2.098769999999999897e-05 1.082140000000000057e+01
2.112559999999999980e-05 1.089000000000000057e+01
2.126439999999999922e-05 1.095899999999999963e+01
2.140410000000000061e-05 1.102849999999999930e+01
2.154470000000000059e-05 1.109839999999999982e+01
2.168629999999999937e-05 1.116879999999999740e+01
2.182869999999999990e-05 1.123959999999999937e+01
2.197219999999999946e-05 1.131080000000000041e+01
2.211650000000000077e-05 1.138260000000000005e+01
2.226180000000000089e-05 1.145470000000000077e+01
2.240809999999999981e-05 1.152730000000000032e+01
2.255530000000000070e-05 1.160039999999999871e+01
2.270350000000000040e-05 1.167400000000000126e+01
2.285259999999999868e-05 1.174789999999999957e+01
2.300279999999999938e-05 1.182240000000000002e+01
2.315389999999999866e-05 1.189739999999999931e+01
2.330600000000000014e-05 1.197269999999999968e+01
2.345920000000000064e-05 1.204870000000000196e+01
2.361329999999999972e-05 1.212509999999999977e+01
2.376840000000000100e-05 1.220190000000000019e+01
2.392460000000000130e-05 1.227930000000000099e+01
2.408180000000000040e-05 1.235710000000000264e+01
2.423999999999999831e-05 1.243549999999999933e+01
2.439919999999999841e-05 1.251420000000000066e+01
2.455950000000000093e-05 1.259360000000000035e+01
2.472089999999999908e-05 1.267340000000000089e+01
2.488329999999999942e-05 1.275380000000000180e+01
2.504679999999999878e-05 1.283460000000000001e+01
2.521140000000000056e-05 1.291600000000000037e+01
2.537700000000000115e-05 1.299789999999999957e+01
2.554370000000000075e-05 1.308019999999999960e+01
2.571149999999999938e-05 1.316319999999999979e+01
2.588050000000000065e-05 1.324670000000000059e+01
2.605050000000000071e-05 1.333060000000000223e+01
2.622170000000000002e-05 1.341520000000000046e+01
2.639390000000000152e-05 1.350020000000000131e+01
2.656729999999999888e-05 1.358579999999999899e+01
2.674189999999999887e-05 1.367190000000000083e+01
2.691760000000000127e-05 1.375859999999999950e+01
2.709439999999999931e-05 1.384580000000000055e+01
2.727239999999999997e-05 1.393350000000000222e+01
2.745159999999999988e-05 1.402190000000000047e+01
2.763199999999999904e-05 1.411079999999999757e+01
2.781350000000000060e-05 1.420020000000000060e+01
2.799630000000000163e-05 1.429030000000000378e+01
2.818020000000000168e-05 1.438080000000000069e+01
2.836530000000000098e-05 1.447189999999999799e+01
2.855169999999999974e-05 1.456370000000000076e+01
2.873930000000000112e-05 1.465600000000000058e+01
2.892809999999999837e-05 1.474890000000000079e+01
2.911810000000000163e-05 1.484240000000000137e+01
2.930950000000000119e-05 1.493650000000000055e+01
2.950199999999999977e-05 1.503110000000000035e+01
2.969580000000000120e-05 1.512639999999999851e+01
2.989089999999999870e-05 1.522230000000000061e+01
3.008729999999999906e-05 1.531879999999999953e+01
3.028499999999999888e-05 1.541590000000000060e+01
3.048400000000000155e-05 1.551359999999999850e+01
3.068430000000000029e-05 1.561200000000000010e+01
3.088590000000000188e-05 1.571099999999999852e+01
3.108879999999999955e-05 1.581050000000000111e+01
3.129300000000000007e-05 1.591080000000000005e+01
3.149859999999999688e-05 1.601160000000000139e+01
3.170559999999999676e-05 1.611309999999999931e+01
3.191389999999999949e-05 1.621529999999999916e+01
3.212349999999999830e-05 1.631800000000000139e+01
3.233460000000000040e-05 1.642150000000000176e+01
3.254699999999999857e-05 1.652560000000000073e+01
3.276090000000000003e-05 1.663040000000000163e+01
3.297609999999999756e-05 1.673580000000000112e+01
3.319279999999999838e-05 1.684189999999999543e+01
3.341080000000000205e-05 1.694859999999999900e+01
3.363030000000000224e-05 1.705610000000000070e+01
3.385129999999999894e-05 1.716420000000000101e+01
3.407369999999999870e-05 1.727299999999999969e+01
3.429760000000000176e-05 1.738250000000000028e+01
3.452290000000000111e-05 1.749269999999999925e+01
3.474969999999999698e-05 1.760360000000000014e+01
3.497800000000000290e-05 1.771519999999999939e+01
3.520779999999999857e-05 1.782740000000000080e+01
3.543909999999999752e-05 1.794040000000000035e+01
3.567199999999999999e-05 1.805420000000000158e+01
3.590629999999999874e-05 1.816849999999999810e+01
3.614220000000000101e-05 1.828369999999999962e+01
3.637970000000000000e-05 1.839969999999999928e+01
3.661870000000000229e-05 1.851630000000000109e+01
3.685930000000000131e-05 1.863370000000000104e+01
3.710149999999999706e-05 1.875169999999999959e+01
3.734520000000000287e-05 1.887059999999999960e+01
3.759059999999999886e-05 1.899030000000000129e+01
3.783749999999999814e-05 1.911060000000000159e+01
3.808610000000000115e-05 1.923170000000000002e+01
3.833640000000000111e-05 1.935369999999999990e+01
3.858819999999999758e-05 1.947629999999999839e+01
3.884179999999999800e-05 1.959979999999999833e+01
3.909690000000000170e-05 1.972400000000000020e+01
3.935380000000000258e-05 1.984900000000000020e+01
3.961240000000000041e-05 1.997479999999999833e+01
3.987260000000000175e-05 2.010150000000000148e+01
4.013460000000000026e-05 2.022889999999999944e+01
4.039830000000000249e-05 2.035709999999999908e+01
4.066370000000000168e-05 2.048610000000000042e+01
4.093079999999999782e-05 2.061589999999999989e+01
4.119979999999999812e-05 2.074670000000000059e+01
4.147040000000000193e-05 2.087819999999999965e+01
4.174290000000000314e-05 2.101050000000000040e+01
4.201720000000000151e-05 2.114369999999999905e+01
4.229319999999999683e-05 2.127769999999999939e+01
4.257110000000000310e-05 2.141260000000000119e+01
4.285079999999999976e-05 2.154830000000000112e+01
4.313230000000000037e-05 2.168489999999999895e+01
4.341569999999999837e-05 2.182239999999999469e+01
4.370090000000000031e-05 2.196070000000000277e+01
4.398799999999999965e-05 2.209979999999999833e+01
4.427700000000000315e-05 2.223990000000000222e+01
4.456789999999999726e-05 2.238090000000000046e+01
4.486070000000000232e-05 2.252280000000000015e+01
4.515549999999999821e-05 2.266560000000000130e+01
4.545209999999999805e-05 2.280920000000000059e+01
4.575080000000000249e-05 2.295379999999999754e+01
4.605129999999999733e-05 2.309929999999999595e+01
4.635389999999999677e-05 2.324569999999999936e+01
4.665840000000000037e-05 2.339310000000000045e+01
4.696500000000000181e-05 2.354139999999999588e+01
4.727360000000000085e-05 2.369059999999999633e+01
4.758409999999999729e-05 2.384069999999999823e+01
4.789679999999999854e-05 2.399190000000000111e+01
4.821139999999999719e-05 2.414399999999999835e+01
4.852820000000000067e-05 2.429700000000000060e+01
4.884700000000000175e-05 2.445100000000000051e+01
4.916800000000000088e-05 2.460600000000000165e+01
4.949099999999999761e-05 2.476190000000000069e+01
4.981609999999999896e-05 2.491890000000000072e+01
5.014339999999999835e-05 2.507679999999999865e+01
5.047290000000000256e-05 2.523580000000000112e+01
5.080449999999999783e-05 2.539580000000000126e+01
5.113829999999999792e-05 2.555669999999999931e+01
5.147420000000000261e-05 2.571869999999999834e+01
5.181239999999999880e-05 2.588170000000000215e+01
5.215279999999999981e-05 2.604579999999999984e+01
5.249549999999999909e-05 2.621079999999999899e+01
5.284040000000000319e-05 2.637699999999999889e+01
5.318749999999999856e-05 2.654410000000000025e+01
5.353699999999999919e-05 2.671239999999999881e+01
5.388869999999999788e-05 2.688169999999999504e+01
5.424280000000000182e-05 2.705199999999999960e+01
5.459909999999999704e-05 2.722340000000000160e+01
5.495789999999999774e-05 2.739600000000000080e+01
5.531890000000000326e-05 2.756960000000000122e+01
5.568240000000000071e-05 2.774439999999999884e+01
5.604820000000000320e-05 2.792020000000000124e+01
5.641639999999999741e-05 2.809720000000000439e+01
5.678709999999999710e-05 2.827530000000000143e+01
5.716020000000000204e-05 2.845449999999999946e+01
5.753569999999999870e-05 2.863479999999999848e+01
5.791370000000000084e-05 2.881629999999999825e+01
5.829420000000000169e-05 2.899889999999999546e+01
5.867720000000000124e-05 2.918270000000000053e+01
5.906269999999999950e-05 2.936769999999999570e+01
5.945079999999999668e-05 2.955379999999999896e+01
5.984139999999999935e-05 2.974119999999999919e+01
6.023450000000000071e-05 2.992960000000000065e+01
6.063030000000000123e-05 3.011939999999999884e+01
6.102860000000000045e-05 3.031030000000000157e+01
6.142959999999999881e-05 3.050230000000000175e+01
6.183320000000000287e-05 3.069569999999999865e+01
6.223939999999999909e-05 3.089020000000000010e+01
6.264829999999999444e-05 3.108599999999999852e+01
6.305990000000000250e-05 3.128299999999999770e+01
6.347419999999999614e-05 3.148130000000000095e+01
6.389120000000000248e-05 3.168089999999999762e+01
6.431100000000000141e-05 3.188169999999999860e+01
6.473349999999999948e-05 3.208370000000000033e+01
6.515880000000000370e-05 3.228699999999999903e+01
6.558690000000000049e-05 3.249170000000000869e+01
6.601780000000000343e-05 3.269760000000000133e+01
6.645160000000000595e-05 3.290490000000000492e+01
6.688809999999999407e-05 3.311339999999999151e+01
6.732760000000000231e-05 3.332330000000000325e+01
6.776990000000000314e-05 3.353439999999999799e+01
6.821519999999999700e-05 3.374700000000000699e+01
6.866340000000000399e-05 3.396089999999999520e+01
6.911449999999999701e-05 3.417609999999999815e+01
6.956859999999999661e-05 3.439269999999999783e+01
7.002559999999999579e-05 3.461070000000000846e+01
7.048569999999999499e-05 3.482999999999999829e+01
7.094880000000000078e-05 3.505069999999999908e+01
7.141489999999999958e-05 3.527279999999999660e+01
7.188409999999999841e-05 3.549640000000000128e+01
7.235639999999999726e-05 3.572140000000000271e+01
7.283179999999999613e-05 3.594769999999999754e+01
7.331029999999999502e-05 3.617560000000000286e+01
7.379189999999999393e-05 3.640469999999999828e+01
7.427669999999999986e-05 3.663550000000000750e+01
7.476469999999999926e-05 3.686760000000000304e+01
7.525590000000000567e-05 3.710130000000000194e+01
7.575039999999999898e-05 3.733639999999999759e+01
7.624800000000000588e-05 3.757300000000000040e+01
7.674900000000000667e-05 3.781110000000000326e+01
7.725320000000000093e-05 3.805080000000000240e+01
7.776080000000000264e-05 3.829189999999999827e+01
7.827170000000000481e-05 3.853459999999999752e+01
7.878589999999999389e-05 3.877879999999999683e+01
7.930350000000000398e-05 3.902450000000000330e+01
7.982460000000000141e-05 3.927190000000000225e+01
8.034899999999999931e-05 3.952069999999999794e+01
8.087689999999999810e-05 3.977120000000000033e+01
8.140829999999999779e-05 4.002320000000000277e+01
8.194310000000000493e-05 4.027680000000000149e+01
8.248150000000000642e-05 4.053209999999999980e+01
8.302339999999999525e-05 4.078900000000000148e+01
8.356890000000000553e-05 4.104749999999999943e+01
8.411790000000000315e-05 4.130760000000000076e+01
8.467060000000000211e-05 4.156940000000000168e+01
8.522680000000000197e-05 4.183280000000000598e+01
8.578679999999999661e-05 4.209779999999999944e+01
8.635039999999999914e-05 4.236460000000000292e+01
8.691770000000000301e-05 4.263309999999999889e+01
8.748880000000000166e-05 4.290319999999999823e+01
8.806360000000000164e-05 4.317510000000000048e+01
8.864210000000000297e-05 4.344870000000000232e+01
8.922450000000000606e-05 4.372389999999999333e+01
8.981070000000000394e-05 4.400099999999999767e+01
9.040080000000000359e-05 4.427989999999999782e+01
9.099469999999999802e-05 4.456040000000000134e+01
9.159260000000000123e-05 4.484279999999999688e+01
9.219429999999999921e-05 4.512690000000000623e+01
9.280000000000000597e-05 4.541290000000000759e+01
9.340969999999999438e-05 4.570060000000000144e+01
9.402340000000000513e-05 4.599009999999999110e+01
9.464120000000000453e-05 4.628159999999999741e+01
9.526299999999999915e-05 4.657480000000000331e+01
9.588880000000000255e-05 4.686990000000000123e+01
9.651880000000000160e-05 4.716680000000000206e+01
9.715290000000000286e-05 4.746569999999999823e+01
9.779119999999999978e-05 4.776650000000000063e+01
9.843370000000000591e-05 4.806909999999999883e+01
9.908039999999999415e-05 4.837360000000001037e+01
9.973139999999999859e-05 4.868019999999999925e+01
1.003869999999999996e-04 4.898879999999999768e+01
1.010459999999999944e-04 4.929890000000000327e+01
1.017100000000000003e-04 4.961119999999999663e+01
1.023780000000000013e-04 4.992560000000000286e+01
1.030509999999999998e-04 5.024199999999999733e+01
1.037279999999999935e-04 5.056029999999999802e+01
1.044089999999999960e-04 5.088040000000000163e+01
1.050949999999999958e-04 5.120269999999999300e+01
1.057860000000000067e-04 5.152750000000001052e+01
1.064809999999999992e-04 5.185390000000000299e+01
1.071800000000000004e-04 5.218209999999999837e+01
1.078850000000000013e-04 5.251310000000000855e+01
1.085929999999999952e-04 5.284539999999999793e+01
1.093070000000000023e-04 5.318050000000000210e+01
1.100250000000000045e-04 5.351729999999999876e+01
1.107480000000000042e-04 5.385630000000001161e+01
1.114760000000000013e-04 5.419769999999999754e+01
1.122079999999999936e-04 5.454090000000000060e+01
1.129449999999999969e-04 5.488629999999999853e+01
1.136869999999999976e-04 5.523389999999999844e+01
1.144339999999999957e-04 5.558389999999999986e+01
1.151860000000000047e-04 5.593589999999999662e+01
1.159429999999999977e-04 5.629039999999999822e+01
1.167039999999999994e-04 5.664660000000000650e+01
1.174710000000000007e-04 5.700540000000000163e+01
1.182429999999999994e-04 5.736679999999999779e+01
1.190199999999999955e-04 5.772999999999999687e+01
1.198020000000000026e-04 5.809599999999998943e+01
1.205889999999999935e-04 5.846369999999999578e+01
1.213809999999999954e-04 5.883379999999999654e+01
1.221790000000000105e-04 5.920669999999999789e+01
1.229810000000000072e-04 5.958129999999999882e+01
1.237889999999999900e-04 5.995879999999999654e+01
1.246030000000000130e-04 6.033919999999999817e+01
1.254209999999999906e-04 6.072069999999999368e+01
1.262450000000000085e-04 6.110499999999999687e+01
1.270750000000000124e-04 6.149289999999999878e+01
1.279099999999999866e-04 6.188239999999999696e+01
1.287500000000000124e-04 6.227420000000000755e+01
1.295959999999999972e-04 6.266829999999999501e+01
1.304470000000000065e-04 6.306529999999999347e+01
1.313040000000000019e-04 6.346449999999999392e+01
1.321670000000000104e-04 6.386659999999999116e+01
1.330349999999999892e-04 6.427110000000000412e+01
1.339090000000000083e-04 6.467780000000000484e+01
1.347890000000000134e-04 6.508790000000000475e+01
1.356750000000000046e-04 6.550029999999999575e+01
1.365659999999999932e-04 6.591450000000000387e+01
1.374629999999999949e-04 6.633209999999999695e+01
1.383660000000000098e-04 6.675199999999999534e+01
1.392759999999999994e-04 6.717529999999999291e+01
1.401910000000000135e-04 6.760029999999999006e+01
1.411119999999999866e-04 6.802880000000000393e+01
1.420389999999999999e-04 6.845900000000000318e+01
1.429719999999999993e-04 6.889260000000000161e+01
1.439110000000000118e-04 6.932850000000000534e+01
1.448569999999999990e-04 6.976789999999999736e+01
1.458080000000000107e-04 7.020950000000000557e+01
1.467659999999999972e-04 7.065409999999999968e+01
1.477310000000000125e-04 7.110139999999999816e+01
1.487009999999999981e-04 7.155170000000001096e+01
1.496780000000000126e-04 7.200480000000000302e+01
1.506620000000000019e-04 7.246070000000000277e+01
1.516509999999999885e-04 7.291899999999999693e+01
1.526479999999999927e-04 7.338129999999999598e+01
1.536510000000000100e-04 7.384579999999999700e+01
1.546600000000000134e-04 7.431329999999999814e+01
1.556759999999999915e-04 7.478360000000000696e+01
1.566989999999999984e-04 7.525730000000000075e+01
1.577290000000000072e-04 7.573390000000001976e+01
1.587650000000000020e-04 7.621329999999998961e+01
1.598079999999999987e-04 7.669559999999999889e+01
1.608579999999999971e-04 7.718139999999999645e+01
1.619149999999999973e-04 7.767000000000000171e+01
1.629789999999999993e-04 7.816149999999998954e+01
1.640489999999999874e-04 7.865590000000000259e+01
1.651269999999999930e-04 7.915420000000000300e+01
1.662120000000000004e-04 7.965539999999998599e+01
1.673040000000000096e-04 8.015949999999999420e+01
1.684029999999999935e-04 8.066649999999999920e+01
1.695099999999999949e-04 8.117740000000000578e+01
1.706230000000000095e-04 8.169129999999999825e+01
1.717439999999999874e-04 8.220799999999998420e+01
1.728730000000000099e-04 8.272870000000000346e+01
1.740079999999999915e-04 8.325159999999999627e+01
1.751520000000000063e-04 8.377920000000000300e+01
1.763020000000000071e-04 8.430849999999999511e+01
1.774609999999999870e-04 8.484239999999998361e+01
1.786269999999999959e-04 8.537969999999999970e+01
1.798000000000000065e-04 8.591930000000000689e+01
1.809810000000000075e-04 8.646290000000001896e+01
1.821699999999999990e-04 8.701000000000000512e+01
1.833670000000000081e-04 8.756040000000000134e+01
1.845720000000000075e-04 8.811490000000000578e+01
1.857849999999999975e-04 8.867230000000000700e+01
1.870049999999999892e-04 8.923309999999999320e+01
1.882339999999999870e-04 8.979789999999999850e+01
1.894710000000000025e-04 9.036610000000000298e+01
1.907149999999999926e-04 9.093779999999999575e+01
1.919679999999999889e-04 9.151290000000000191e+01
1.932299999999999914e-04 9.209210000000000207e+01
1.944989999999999957e-04 9.267459999999998388e+01
1.957770000000000061e-04 9.326059999999999661e+01
1.970630000000000070e-04 9.385060000000000002e+01
1.983579999999999870e-04 9.444469999999999743e+01
1.996610000000000116e-04 9.504210000000000491e+01
2.009729999999999882e-04 9.564300000000000068e+01
2.022930000000000095e-04 9.624790000000000134e+01
2.036220000000000098e-04 9.685680000000000689e+01
2.049599999999999892e-04 9.746920000000000073e+01
2.063070000000000019e-04 9.808610000000001605e+01
2.076620000000000050e-04 9.870589999999999975e+01
2.090270000000000029e-04 9.933089999999999975e+01
2.103999999999999913e-04 9.995869999999999322e+01
2.117820000000000130e-04 1.005909999999999940e+02
2.131740000000000024e-04 1.012270000000000039e+02
2.145740000000000093e-04 1.018669999999999902e+02
2.159840000000000110e-04 1.025109999999999957e+02
2.174029999999999919e-04 1.031599999999999966e+02
2.188310000000000060e-04 1.038119999999999976e+02
2.202689999999999878e-04 1.044680000000000035e+02
2.217160000000000029e-04 1.051280000000000001e+02
2.231730000000000129e-04 1.057929999999999922e+02
2.246390000000000019e-04 1.064620000000000175e+02
2.261150000000000128e-04 1.071359999999999957e+02
2.276009999999999915e-04 1.078130000000000024e+02
2.290960000000000034e-04 1.084939999999999998e+02
2.306010000000000102e-04 1.091800000000000068e+02
2.321160000000000118e-04 1.098699999999999903e+02
2.336410000000000082e-04 1.105649999999999977e+02
2.351759999999999994e-04 1.112629999999999768e+02
2.367210000000000126e-04 1.119669999999999987e+02
2.382759999999999934e-04 1.126740000000000066e+02
2.398420000000000120e-04 1.133859999999999957e+02
2.414179999999999983e-04 1.141029999999999944e+02
2.430040000000000065e-04 1.148240000000000123e+02
2.445999999999999824e-04 1.155490000000000066e+02
2.462070000000000231e-04 1.162800000000000011e+02
2.478250000000000201e-04 1.170150000000000006e+02
2.494530000000000120e-04 1.177540000000000049e+02
2.510920000000000144e-04 1.184980000000000189e+02
2.527419999999999732e-04 1.192469999999999999e+02
2.544019999999999810e-04 1.200000000000000142e+02
2.560740000000000152e-04 1.207580000000000098e+02
2.577559999999999899e-04 1.215200000000000102e+02
2.594499999999999910e-04 1.222890000000000157e+02
2.611539999999999868e-04 1.230600000000000023e+02
2.628700000000000090e-04 1.238379999999999939e+02
2.645969999999999876e-04 1.246200000000000045e+02
2.663349999999999767e-04 1.254059999999999917e+02
2.680849999999999921e-04 1.261989999999999981e+02
2.698460000000000181e-04 1.269949999999999903e+02
2.716190000000000162e-04 1.277969999999999686e+02
2.734039999999999864e-04 1.286049999999999898e+02
2.752000000000000214e-04 1.294159999999999968e+02
2.770079999999999743e-04 1.302330000000000041e+02
2.788280000000000077e-04 1.310549999999999784e+02
2.806600000000000132e-04 1.318830000000000098e+02
2.825039999999999908e-04 1.327150000000000034e+02
2.843599999999999947e-04 1.335529999999999973e+02
2.862280000000000249e-04 1.343959999999999866e+02
2.881089999999999888e-04 1.352439999999999998e+02
2.900019999999999790e-04 1.360980000000000132e+02
2.919069999999999955e-04 1.369569999999999936e+02
2.938249999999999998e-04 1.378209999999999980e+02
2.957549999999999762e-04 1.386899999999999977e+02
2.976979999999999947e-04 1.395660000000000025e+02
2.996540000000000011e-04 1.404459999999999980e+02
3.016229999999999953e-04 1.413319999999999936e+02
3.036049999999999773e-04 1.422239999999999895e+02
3.055989999999999857e-04 1.431210000000000093e+02
3.076069999999999976e-04 1.440240000000000009e+02
3.096279999999999974e-04 1.449319999999999879e+02
3.116619999999999851e-04 1.458460000000000036e+02
3.137099999999999763e-04 1.467659999999999911e+02
3.157710000000000096e-04 1.476919999999999789e+02
3.178459999999999923e-04 1.486229999999999905e+02
3.199340000000000170e-04 1.495600000000000023e+02
3.220359999999999911e-04 1.505029999999999859e+02
3.241520000000000230e-04 1.514519999999999982e+02
3.262809999999999886e-04 1.524070000000000107e+02
3.284249999999999735e-04 1.533679999999999950e+02
3.305830000000000162e-04 1.543340000000000032e+02
3.327550000000000082e-04 1.553069999999999879e+02
3.349410000000000039e-04 1.562860000000000298e+02
3.371410000000000032e-04 1.572700000000000102e+02
3.393560000000000218e-04 1.582609999999999957e+02
3.415860000000000055e-04 1.592589999999999861e+02
3.438299999999999928e-04 1.602620000000000005e+02
3.460889999999999995e-04 1.612719999999999914e+02
3.483630000000000255e-04 1.622880000000000109e+02
3.506520000000000166e-04 1.633100000000000023e+02
3.529550000000000114e-04 1.643389999999999986e+02
3.552739999999999869e-04 1.653729999999999905e+02
3.576089999999999976e-04 1.664149999999999636e+02
3.599580000000000119e-04 1.674629999999999939e+02
3.623230000000000070e-04 1.685169999999999959e+02
3.647030000000000215e-04 1.695780000000000030e+02
3.670999999999999784e-04 1.706459999999999866e+02
3.695109999999999931e-04 1.717189999999999941e+02
3.719390000000000044e-04 1.728009999999999877e+02
3.743829999999999966e-04 1.738880000000000052e+02
3.768420000000000081e-04 1.749819999999999993e+02
3.793180000000000163e-04 1.760829999999999984e+02
3.818100000000000053e-04 1.771910000000000025e+02
3.843189999999999909e-04 1.783060000000000116e+02
3.868440000000000116e-04 1.794280000000000257e+02
3.893850000000000132e-04 1.805560000000000400e+02
3.919439999999999730e-04 1.816920000000000073e+02
3.945190000000000220e-04 1.828350000000000080e+02
3.971110000000000135e-04 1.839840000000000089e+02
3.997200000000000015e-04 1.851410000000000196e+02
4.023459999999999862e-04 1.863050000000000068e+02
4.049890000000000217e-04 1.874759999999999991e+02
4.076500000000000154e-04 1.886539999999999964e+02
4.103280000000000057e-04 1.898400000000000034e+02
4.130240000000000083e-04 1.910329999999999870e+02
4.157380000000000233e-04 1.922340000000000089e+02
4.184689999999999807e-04 1.934420000000000073e+02
4.212180000000000047e-04 1.946570000000000107e+02
4.239860000000000026e-04 1.958799999999999955e+02
4.267709999999999971e-04 1.971109999999999900e+02
4.295750000000000198e-04 1.983490000000000180e+02
4.323980000000000163e-04 1.995949999999999989e+02
4.352380000000000094e-04 2.008480000000000132e+02
4.380979999999999922e-04 2.021090000000000089e+02
4.409759999999999873e-04 2.033779999999999859e+02
4.438730000000000106e-04 2.046550000000000296e+02
4.467900000000000235e-04 2.059390000000000214e+02
4.497249999999999946e-04 2.072319999999999993e+02
4.526800000000000095e-04 2.085320000000000391e+02
4.556539999999999983e-04 2.098400000000000034e+02
4.586479999999999767e-04 2.111570000000000391e+02
