# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[1]-dens[3]        5:dens[1]-dens[4]        6:dens[1]-dens[5]        7:dens[1]-dens[6]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[2]-dens[6]       13:dens[3]-dens[3]       14:dens[3]-dens[4]       15:dens[3]-dens[5]       16:dens[3]-dens[6]       17:dens[4]-dens[4]       18:dens[4]-dens[5]       19:dens[4]-dens[6]       20:dens[5]-dens[5]       21:dens[5]-dens[6]       22:dens[6]-dens[6]    
  650       6.314225353259e+00       3.622423185578e-07      -5.074902132942e-08      -5.962086473479e-10      -5.653388254286e-11       3.798281473028e-10       6.130560389091e+00       7.598593712997e-07       2.676280125735e-10       3.186473653597e-10       1.512283959704e-10       5.957516429159e+00       5.497029623179e-10      -1.984762092405e-13      -1.819610047924e-10       6.344179525455e-01       2.058321865132e-09       2.643148322528e-09       5.483664422293e-01       3.692866124843e-08       4.765302056734e-01 
  651       6.319146289066e+00       3.752855771706e-07      -4.995599801011e-08      -6.321364989592e-10       4.746020648075e-11       4.631125864846e-10       6.135395944066e+00       7.233675059731e-07       1.956208542937e-10       2.282425087070e-10       9.722816051316e-11       5.962269583969e+00       5.919251131643e-10      -9.175010687498e-11      -2.769396676357e-10       6.352891300136e-01       2.331818216534e-09       7.808839374755e-10       5.491087588799e-01       3.759053782444e-08       4.772661951104e-01 
  652       6.324061611837e+00       3.895559744620e-07      -4.898781956016e-08      -6.587419266451e-10       1.387174202482e-10       5.274456860414e-10       6.140226017763e+00       6.873982777466e-07       1.330988578696e-10       1.521090395229e-10       5.338577043202e-11       5.967017389279e+00       6.245521652935e-10      -1.714103049215e-10      -3.600299590709e-10       6.361621737717e-01       2.546218876128e-09      -1.066323334379e-09       5.498492543098e-01       3.799760254542e-08       4.779998840570e-01 
  653       6.328971332995e+00       4.049857004191e-07      -4.785797228396e-08      -6.719025712162e-10       2.069116706854e-10       5.634041945725e-10       6.145050619587e+00       6.528604012548e-07       8.785030354484e-11       9.965282141403e-11       2.515677006141e-11       5.971759856230e+00       6.428860629288e-10      -2.299303370085e-10      -4.223767975169e-10       6.370371153971e-01       2.689257719718e-09      -2.805288228365e-09       5.505880146882e-01       3.814538365015e-08       4.787312290121e-01 
  654       6.333875462079e+00       4.215060147936e-07      -4.658012221049e-08      -6.674463701569e-10       2.415914763091e-10       5.614510460579e-10       6.149869757109e+00       6.206736665930e-07       6.775805979997e-11       8.039371237000e-11       1.806266271401e-11       5.976496994226e+00       6.421720192904e-10      -2.579491993854e-10      -4.550176544749e-10       6.379139865757e-01       2.748523439219e-09      -4.341685773230e-09       5.513251272857e-01       3.802937634362e-08       4.794601860736e-01 
  655       6.338774009230e+00       4.390564840178e-07      -4.517568365945e-08      -6.427538639205e-10       2.354542608635e-10       5.153201627702e-10       6.154683438647e+00       5.915577398892e-07       7.837148950317e-11       1.007941165107e-10       3.578072241139e-11       5.981228813119e+00       6.193574190501e-10      -2.489489684519e-10      -4.517778153787e-10       6.387928124997e-01       2.717112517259e-09      -5.599350771383e-09       5.520606804512e-01       3.765524311824e-08       4.801867157843e-01 
  656       6.343666992766e+00       4.576129250370e-07      -4.369670839298e-08      -6.016046376742e-10       1.942501995538e-10       4.322544227482e-10       6.159491681066e+00       5.653933204070e-07       1.155621263277e-10       1.546662899081e-10       7.436625984397e-11       5.985955329816e+00       5.784119281246e-10      -2.081939103137e-10      -4.180277148439e-10       6.396735919025e-01       2.610727349188e-09      -6.578656491294e-09       5.527947635338e-01       3.706966408522e-08       4.809107977916e-01 
  657       6.348554431751e+00       4.771600760205e-07      -4.220350720096e-08      -5.494383515442e-10       1.270978135757e-10       3.229946569721e-10       6.164294502122e+00       5.418468511257e-07       1.727052813385e-10       2.325524314422e-10       1.279022834773e-10       5.990676561793e+00       5.251253431337e-10      -1.439894431470e-10      -3.621196648649e-10       6.405563165794e-01       2.450957513340e-09      -7.299426439571e-09       5.535274669666e-01       3.633017294728e-08       4.816324165108e-01 
  658       6.353436343497e+00       4.976824109684e-07      -4.075713096934e-08      -4.917622677747e-10       4.322958317357e-11       1.984155518474e-10       6.169091917880e+00       5.205804566081e-07       2.430933832956e-10       3.248767875562e-10       1.903980161639e-10       5.995392524904e+00       4.653594667694e-10      -6.474476574765e-11      -2.925102269358e-10       6.414409779470e-01       2.259661724849e-09      -7.781749180666e-09       5.542588822989e-01       3.549502147949e-08       4.823515563075e-01 
  659       6.358312743549e+00       5.191641386118e-07      -3.941937349885e-08      -4.341515092995e-10      -4.800761567835e-11       6.952616165026e-11       6.173883942707e+00       5.012519262622e-07       3.199356609467e-10       4.219452005815e-10       2.557886126064e-10       6.000103233373e+00       4.050483832772e-10       2.102674481192e-11      -2.177606113601e-10       6.423275670410e-01       2.058968866105e-09      -8.045979374185e-09       5.549891021996e-01       3.462318227958e-08       4.830682014973e-01 
  660       6.363183645671e+00       5.415892013141e-07      -3.825277432388e-08      -3.822493183126e-10      -1.371520745962e-10      -5.252957902629e-11       6.178670589254e+00       4.835146976011e-07       3.963578253204e-10       5.139446570626e-10       3.179348768214e-10       6.004808699784e+00       3.501987339380e-10       1.047071355268e-10      -1.465370765602e-10       6.432160745141e-01       1.871279017224e-09      -8.112738812199e-09       5.557182204614e-01       3.377435151821e-08       4.837823363455e-01 
  661       6.368049061839e+00       5.649412739709e-07      -3.732062153131e-08      -3.417673148392e-10      -2.146268161058e-10      -1.564723428269e-10       6.183451868447e+00       4.670178395040e-07       4.654017520188e-10       5.909428360811e-10       3.706229796027e-10       6.009508935063e+00       3.068899925494e-10       1.775734798033e-10      -8.761132838679e-11       6.441064906342e-01       1.719264486506e-09      -8.002917456555e-09       5.564463320052e-01       3.300895168933e-08       4.844939450669e-01 
  662       6.372909002224e+00       5.892037629109e-07      -3.668695457931e-08      -3.184857553063e-10      -2.707391569624e-10      -2.308868971878e-10       6.188227789474e+00       4.514060354768e-07       5.200251635108e-10       6.428876575814e-10       4.075641759846e-10       6.014203948473e+00       2.812747409076e-10       2.307974798025e-10      -4.986091942861e-11       6.449988052822e-01       1.625870840901e-09      -7.737674476190e-09       5.571735328835e-01       3.238813436044e-08       4.852030118259e-01 
  663       6.377763475183e+00       6.143598047969e-07      -3.641656711618e-08      -3.182537911142e-10      -2.956802714706e-10      -2.642215918914e-10       6.192998359777e+00       4.363195669131e-07       5.531013114246e-10       6.596068306942e-10       4.223945227060e-10       6.018893747601e+00       2.795789442888e-10       2.554450687841e-10      -4.226964832162e-11       6.458930079501e-01       1.614317936469e-09      -7.338439284438e-09       5.578999202850e-01       3.197378292292e-08       4.859095207360e-01 
  664       6.382612489857e+00       6.403347577789e-07      -3.654368576834e-08      -3.448758924091e-10      -2.825773750856e-10      -2.485408889771e-10       6.197763587670e+00       4.214979620216e-07       5.595208115288e-10       6.341893655885e-10       4.107543025758e-10       6.023578340701e+00       3.058935818999e-10       2.452438711736e-10      -7.097567273694e-11       6.467890825587e-01       1.700134157088e-09      -6.830566997752e-09       5.586255904956e-01       3.180751822271e-08       4.866134603681e-01 
  665       6.387456064069e+00       6.668222914261e-07      -3.697724607079e-08      -3.937196664837e-10      -2.367247056944e-10      -1.908744121222e-10       6.202523490297e+00       4.070934740570e-07       5.425484383711e-10       5.732125054715e-10       3.765769760652e-10       6.028257743823e+00       3.554957669052e-10       2.049530734423e-10      -1.303439102957e-10       6.476869917903e-01       1.867065098743e-09      -6.254390795595e-09       5.593506327243e-01       3.184720399701e-08       4.873148373831e-01 
  666       6.392294216576e+00       6.934544768094e-07      -3.759354265482e-08      -4.579682246198e-10      -1.665543243573e-10      -1.021160269209e-10       6.207278085828e+00       3.933644517000e-07       5.076052515799e-10       4.867384108475e-10       3.259377308807e-10       6.032931973819e+00       4.213815512635e-10       1.421765086652e-10      -2.116984417960e-10       6.485866924079e-01       2.090638051935e-09      -5.654414242540e-09       5.600751351498e-01       3.202905299497e-08       4.880136631982e-01 
  667       6.397126964463e+00       7.198589318692e-07      -3.826735931152e-08      -5.307209957720e-10      -8.060223573616e-11       6.706136285974e-12       6.212027390828e+00       3.805723079068e-07       4.601793317639e-10       3.849529907303e-10       2.649865578097e-10       6.037601045989e+00       4.964609709319e-10       6.461178957603e-11      -3.062566497793e-10       6.494881404015e-01       2.346079774355e-09      -5.075680862238e-09       5.607991869546e-01       3.228849493803e-08       4.887099495065e-01 
  668       6.401954323124e+00       7.456588046880e-07      -3.887196329787e-08      -6.049934106746e-10       1.249121899454e-11       1.244291749155e-10       6.216771420246e+00       3.689815313425e-07       4.058260340942e-10       2.781663700635e-10       1.999485333724e-10       6.042264974073e+00       5.735577211178e-10      -1.994933688585e-11      -4.051288155146e-10       6.503912909836e-01       2.608315356258e-09      -4.563776167871e-09       5.615228783284e-01       3.256017356396e-08       4.894037082785e-01 
  669       6.406776306260e+00       7.704727567621e-07      -3.927909964286e-08      -6.737165859490e-10       1.039809692364e-10       2.397549066481e-10       6.221510187405e+00       3.588596978138e-07       3.501682418858e-10       1.768133571396e-10       1.371241024745e-10       6.046923770240e+00       6.454088315311e-10      -1.036206350279e-10      -4.993177159843e-10       6.512960985868e-01       2.851967085842e-09      -4.164829692602e-09       5.622463004717e-01       3.277794367093e-08       4.900949517632e-01 
  670       6.411592925859e+00       7.939149462740e-07      -3.935898545355e-08      -7.297370082109e-10       1.850168220561e-10       3.412493619318e-10       6.226243703988e+00       3.504774817029e-07       2.988966201794e-10       9.145391102047e-11       8.288936105941e-11       6.051577445072e+00       7.046643416355e-10      -1.784210258577e-10      -5.797182208691e-10       6.522025168595e-01       3.051353314625e-09      -3.925517020024e-09       5.629695455992e-01       3.287486816153e-08       4.907836924885e-01 
  671       6.416404192188e+00       8.155950113641e-07      -3.898030422118e-08      -7.658162181777e-10       2.466430692740e-10       4.173422764879e-10       6.230971980029e+00       3.441086674005e-07       2.577698693234e-10       3.277360895665e-11       4.369633876097e-11       6.056226007561e+00       7.438869759012e-10      -2.362742325353e-10      -6.371168895328e-10       6.531104986633e-01       3.180487322826e-09      -3.893061814611e-09       5.636927069434e-01       3.278321508686e-08       4.914699432631e-01 
  672       6.421210113783e+00       8.351180534031e-07      -3.801020012723e-08      -7.746304947754e-10       2.797980945531e-10       4.563265838155e-10       6.235695023903e+00       3.400301607389e-07       2.326149785554e-10       1.158411380724e-11       2.607328155553e-11       6.060869465092e+00       7.555518190563e-10      -2.690084258267e-10      -6.621915680079e-10       6.540199960688e-01       3.213076184740e-09      -4.115237852169e-09       5.644158787582e-01       3.243445469056e-08       4.921537171769e-01 
  673       6.426010699648e+00       8.522128831684e-07      -3.636695165669e-08      -7.513444616468e-10       2.781192172090e-10       4.500912325382e-10       6.240412844525e+00       3.384423037454e-07       2.277130378347e-10       3.523121462171e-11       3.439327140169e-11       6.065507825625e+00       7.346277529476e-10      -2.708522716587e-10      -6.485096406320e-10       6.549309571853e-01       3.130697576441e-09      -4.620493715118e-09       5.651391526598e-01       3.177630434047e-08       4.928350311845e-01 
  674       6.430805965935e+00       8.671198421697e-07      -3.417925623127e-08      -7.013937312667e-10       2.464247015690e-10       4.054094100440e-10       6.245125458046e+00       3.392279013145e-07       2.409177842018e-10       9.673260666728e-11       6.412646397284e-11       6.070141104302e+00       6.863837957946e-10      -2.459831327052e-10      -6.015948814392e-10       6.558433165791e-01       2.947526891730e-09      -5.357850250784e-09       5.658626065564e-01       3.082427453450e-08       4.935139169381e-01 
  675       6.435595929388e+00       8.802113488246e-07      -3.163038457483e-08      -6.328702156753e-10       1.924146990381e-10       3.328938289699e-10       6.249832881280e+00       3.421879974333e-07       2.684318199612e-10       1.854057496565e-10       1.084422468825e-10       6.074769316962e+00       6.187512135259e-10      -2.011416669206e-10      -5.300562024646e-10       6.567570046407e-01       2.686143495379e-09      -6.255705249351e-09       5.665863154860e-01       2.961123358451e-08       4.941904101911e-01 
  676       6.440380605129e+00       8.918644133968e-07      -2.890582205321e-08      -5.539638332688e-10       1.238829965104e-10       2.432860222826e-10       6.254535129496e+00       3.471210895850e-07       3.064113067755e-10       2.904385074307e-10       1.604273605138e-10       6.079392477954e+00       5.397574270689e-10      -1.431505357473e-10      -4.426071723166e-10       6.576719507293e-01       2.369402307378e-09      -7.241589672212e-09       5.673103552592e-01       2.817046238201e-08       4.948645472397e-01 
  677       6.445160006649e+00       9.024606551999e-07      -2.619327691649e-08      -4.729628738356e-10       4.871736558027e-11       1.474568234313e-10       6.259232216407e+00       3.538231190985e-07       3.509657921479e-10       4.008886650062e-10       2.130855902879e-10       6.084010600125e+00       4.575263706046e-10      -7.891470998895e-11      -3.480664064541e-10       6.585880831679e-01       2.020434831780e-09      -8.242164423884e-09       5.680348024618e-01       2.653565595222e-08       4.955363649241e-01 
  678       6.449934145797e+00       9.123863198013e-07      -2.368268854141e-08      -3.982543635922e-10      -2.510008824582e-11       5.640684649992e-11       6.263924154157e+00       3.620874614981e-07       3.981580359051e-10       5.056834456212e-10       2.593374589314e-10       6.088623694811e+00       3.802788498224e-10      -1.542177568499e-11      -2.553579574631e-10       6.595053292401e-01       1.662650185547e-09      -9.183217123930e-09       5.687597344574e-01       2.474092500810e-08       4.962059006316e-01 
  679       6.454703032768e+00       9.220322962264e-07      -2.156623567369e-08      -3.383244302192e-10      -8.949257633747e-11      -1.873303363982e-11       6.268610953314e+00       3.717049168531e-07       4.440038366799e-10       5.936190277819e-10       2.920199187445e-10       6.093231771827e+00       3.163329001746e-10       4.025776001606e-11      -1.735117053326e-10       6.604236151848e-01       1.319736127391e-09      -9.989658878881e-09       5.694852293898e-01       2.282079750444e-08       4.968731922973e-01 
  680       6.459466676094e+00       9.317941341623e-07      -2.003834467038e-08      -3.017586678976e-10      -1.362882777288e-10      -6.670120117601e-11       6.273292622855e+00       3.824637001271e-07       4.844718583937e-10       6.533600623089e-10       3.038860438694e-10       6.097834839456e+00       2.741041451309e-10       8.097016298260e-11      -1.116637477316e-10       6.613428661925e-01       1.015660086623e-09      -1.058552105415e-08       5.702113661856e-01       2.081022019189e-08       4.975382784074e-01 
  681       6.464225082630e+00       9.420720611618e-07      -1.929569774222e-08      -2.972425023448e-10      -1.572199899068e-10      -7.610481920379e-11       6.277969170161e+00       3.941494315279e-07       5.154834567394e-10       6.734391893843e-10       2.876047225574e-10       6.102432904441e+00       2.621061544335e-10       9.947816622617e-11      -7.905679028537e-11       6.622630064008e-01       7.746701919995e-10      -1.089395204595e-08       5.709382245569e-01       1.874456017103e-08       4.982011980002e-01 
  682       6.468978260065e+00       9.531132043175e-07      -1.946575420701e-08      -3.305211025842e-10      -1.464759865672e-10      -3.917638457224e-11       6.282640603509e+00       4.066057675609e-07       5.339440853353e-10       6.460378649727e-10       2.385069887123e-10       6.107025974235e+00       2.860328474251e-10       9.067005512550e-11      -8.213957183954e-11       6.631839579871e-01       6.148261962987e-10      -1.085627526199e-08       5.716658803378e-01       1.665899501162e-08       4.988619929491e-01 
  683       6.473726224535e+00       9.645345189297e-07      -2.039062065095e-08      -3.952070559000e-10      -1.084131416682e-10       3.686750568622e-11       6.287306939644e+00       4.199177361459e-07       5.408620625035e-10       5.784185170643e-10       1.628900692655e-10       6.111614063828e+00       3.399365301050e-10       5.823936806871e-11      -1.157963018688e-10       6.641056384324e-01       5.284384010796e-10      -1.048961670347e-08       5.723943913802e-01       1.458666565774e-08       4.995207148601e-01 
  684       6.478468993151e+00       9.757896955963e-07      -2.183857690085e-08      -4.817769122056e-10      -5.000799670785e-11       1.409430561899e-10       6.291968196352e+00       4.342323015330e-07       5.382961305733e-10       4.817358173284e-10       6.989024228313e-11       6.116197189049e+00       4.148619811531e-10       8.147381555124e-12      -1.719305082846e-10       6.650279631901e-01       5.012126134681e-10      -9.830502892050e-09       5.731238113617e-01       1.256048711249e-08       5.001774183256e-01 
  685       6.483206581482e+00       9.863260088421e-07      -2.357513448142e-08      -5.805934256636e-10       2.167920798939e-11       2.618338334781e-10       6.296624389953e+00       4.496980844531e-07       5.283300054788e-10       3.672779919791e-10      -3.124732851519e-11       6.120775364303e+00       5.017469368736e-10      -5.357308775090e-11      -2.423486682931e-10       6.659508465803e-01       5.186817479652e-10      -8.915912893933e-09       5.738541944253e-01       1.061375769107e-08       5.008321586598e-01 
  686       6.487939003547e+00       9.955842936708e-07      -2.536302644125e-08      -6.819051364468e-10       9.950422524783e-11       3.881902782844e-10       6.301275535296e+00       4.664653680895e-07       5.130724689950e-10       2.464673129553e-10      -1.311681939044e-10       6.125348602562e+00       5.914216977322e-10      -1.208174197149e-10      -3.187598513310e-10       6.668742017843e-01       5.662051884773e-10      -7.783280002300e-09       5.745855951807e-01       8.780160417278e-09       5.014849919013e-01 
  687       6.492666271803e+00       1.002998922118e-06      -2.696219717889e-08      -7.758459524987e-10       1.762384930152e-10       5.085292178092e-10       6.305921645742e+00       4.846861040498e-07       4.946574609739e-10       1.308605890996e-10      -2.204082193026e-10       6.129916915360e+00       6.746087348933e-10      -1.874089274274e-10      -3.927753620010e-10       6.677979408409e-01       6.289681503459e-10      -6.470493419734e-09       5.753180687056e-01       7.093764420102e-09       5.021359748157e-01 
  688       6.497388397132e+00       1.007997779806e-06      -2.812979226879e-08      -8.524347312940e-10       2.445688263377e-10       6.112333779927e-10       6.310562733164e+00       5.045139183373e-07       4.752441715811e-10       3.214965733893e-11      -2.893931849193e-10       6.134480312778e+00       7.419222967565e-10      -2.470985938985e-10      -4.559083830076e-10       6.687219746416e-01       6.919810423777e-10      -5.015899940652e-09       5.760516705472e-01       5.589026330230e-09       5.027851648983e-01 
  689       6.502105388838e+00       1.010002242494e-06      -2.862014828741e-08      -9.015748615995e-10       2.970971093348e-10       6.845508957879e-10       6.315198807927e+00       5.261041173232e-07       4.570171335312e-10      -3.783812613606e-11      -3.284383859036e-10       6.139038803436e+00       7.838680154941e-10      -2.935648087532e-10      -4.995736180933e-10       6.696462129260e-01       7.400788288744e-10      -3.458305633729e-09       5.767864567232e-01       4.300791676595e-09       5.034326203764e-01 
  690       6.506817254629e+00       1.008427152632e-06      -2.818478263913e-08      -9.130538452347e-10       3.263399871741e-10       7.165948314333e-10       6.319829878885e+00       5.496136937178e-07       4.421863143248e-10      -6.713939469133e-11      -3.277482324932e-10       6.143592394485e+00       7.908425135877e-10      -3.204131049263e-10      -5.150869349736e-10       6.705705642773e-01       7.579203916630e-10      -1.836977524336e-09       5.775224837235e-01       3.264296282917e-09       5.040784002122e-01 
  691       6.511524002705e+00       1.002907688343e-06      -2.666008024163e-08      -8.800648822862e-10       3.270231067706e-10       6.992163403455e-10       6.324455955159e+00       5.750783404309e-07       4.325330675889e-10      -4.754966164606e-11      -2.809579632419e-10       6.148141093602e+00       7.564554776232e-10      -3.230962788069e-10      -4.965030941614e-10       6.714949374528e-01       7.336233690213e-10      -1.899536530059e-10       5.782598034929e-01       2.501583049005e-09       5.047225649538e-01 
  692       6.516225648079e+00       9.939852709175e-07      -2.423240453714e-08      -8.098540146846e-10       3.030175848615e-10       6.397148582499e-10       6.329077051539e+00       6.020406323445e-07       4.280372870644e-10       1.360082920907e-11      -1.958416014992e-10       6.152684915049e+00       6.875735978251e-10      -3.047197434697e-10      -4.491953650143e-10       6.724192454141e-01       6.697541273125e-10       1.451069283299e-09       5.789984482619e-01       1.980434951910e-09       5.053651793033e-01 
  693       6.520922206370e+00       9.824360836125e-07      -2.117856020726e-08      -7.132968103895e-10       2.605492903041e-10       5.493740365479e-10       6.333693183175e+00       6.299140109692e-07       4.282214680059e-10       1.049754549205e-10      -8.382914623664e-11       6.157223873722e+00       5.944877776700e-10      -2.703581477169e-10      -3.814562335442e-10       6.733434013730e-01       5.725684159817e-10       3.055728114189e-09       5.797384453984e-01       1.654578292057e-09       5.060063096078e-01 
  694       6.525613691706e+00       9.690455232819e-07      -1.777861469926e-08      -6.013971692340e-10       2.059178168468e-10       4.396109419817e-10       6.338304363791e+00       6.581050412387e-07       4.326022031506e-10       2.151036081962e-10       4.351459214310e-11       6.161757983152e+00       4.876102980744e-10      -2.251463037051e-10      -3.016760649496e-10       6.742673174599e-01       4.483971641457e-10       4.593310085087e-09       5.804798223976e-01       1.477186828919e-09       5.066460230191e-01 
  695       6.530300116720e+00       9.546082338709e-07      -1.431591006009e-08      -4.852877885523e-10       1.454967509341e-10       3.219765410239e-10       6.342910605672e+00       6.860133866162e-07       4.406901609858e-10       3.323802110169e-10       1.744895027444e-10       6.166287255488e+00       3.774752577242e-10      -1.742794055708e-10      -2.183434587847e-10       6.751909047202e-01       3.036467549662e-10       6.032751599319e-09       5.812226068815e-01       1.400879768416e-09       5.072843874960e-01 
  696       6.534981492535e+00       9.399281399084e-07      -1.107707477039e-08      -3.762306288068e-10       8.573393951148e-11       2.081561842678e-10       6.347511919657e+00       7.130317842007e-07       4.519900640154e-10       4.450652282476e-10       2.972596851168e-10       6.170811701496e+00       2.747390134035e-10      -1.230132480571e-10      -1.400456041294e-10       6.761140731096e-01       1.447993000239e-10       7.342636960208e-09       5.819668265992e-01       1.377719750316e-09       5.079214718072e-01 
  697       6.539657828758e+00       9.258184800001e-07      -8.352035578625e-09      -2.856173792164e-10       3.315175783074e-11       1.099700908170e-10       6.352108315130e+00       7.385460198330e-07       4.660006670271e-10       5.412831812494e-10       3.998529601931e-10       6.175331330545e+00       1.901806203239e-10      -7.666444513942e-11      -7.546863475885e-11       6.770367314902e-01      -2.158708630830e-11       8.491197113165e-09       5.827125094271e-01       1.359210835638e-09       5.085573455344e-01 
  698       6.544329133468e+00       9.131018403213e-07      -6.434029335041e-09      -2.249699233834e-10      -5.652622745280e-12       3.937383267570e-11       6.356699800007e+00       7.619349032018e-07       4.822147353588e-10       6.090226614902e-10       4.701603812272e-10       6.179846150599e+00       1.347022724538e-10      -4.061064865220e-11      -3.339798431311e-11       6.779587876265e-01      -1.888780124913e-10       9.446308387787e-09       5.834596833688e-01       1.296296494053e-09       5.091920790745e-01 
  699       6.548995413208e+00       9.026101881100e-07      -5.619614825768e-09      -2.059408049214e-10      -2.400696693752e-11       8.458819138370e-12       6.361286380730e+00       7.825702429498e-07       5.001190231663e-10       6.361358441570e-10       4.959357447325e-10       6.184356168209e+00       1.193297428475e-10      -2.029076691459e-11      -2.271874146678e-11       6.788801481809e-01      -3.503625354461e-10       1.017549123995e-08       5.842083765552e-01       1.139357591289e-09       5.098257436432e-01 
  700       6.553656675282e+00       8.949274750164e-07      -6.106407981708e-09      -2.363276666811e-10      -1.718124506109e-11       2.558928524340e-11       6.365868064631e+00       8.000311444698e-07       5.191331466921e-10       6.142588922941e-10       4.688575473657e-10       6.188861390633e+00       1.514283475070e-10      -1.963018872983e-11      -4.944434201821e-11       6.798007219587e-01      -5.003476647375e-10       1.065541531737e-08       5.849586125314e-01       8.491843573407e-10       5.104584106522e-01 
  701       6.558312934727e+00       8.896114960479e-07      -7.683926085759e-09      -3.080245279968e-10       1.151390769497e-11       8.372397987547e-11       6.370444867090e+00       8.147518518854e-07       5.384248508564e-10       5.506637623523e-10       3.968086906104e-10       6.193361832277e+00       2.232634539888e-10      -3.628001825319e-11      -1.077340110905e-10       6.807204297259e-01      -6.374674473827e-10       1.090063445953e-08       5.857103960093e-01       4.301471501610e-10       5.110901498231e-01 
  702       6.562964207471e+00       8.859558879578e-07      -1.003632716203e-08      -4.088204498144e-10       5.669914750256e-11       1.718521729614e-10       6.375016804511e+00       8.273873515798e-07       5.570908515902e-10       4.566523133206e-10       2.918515987741e-10       6.197857508370e+00       3.232025556082e-10      -6.627910439084e-11      -1.886889139967e-10       6.816391945875e-01      -7.614422694243e-10       1.093544776842e-08       5.864637268184e-01      -1.022873324935e-10       5.117210310400e-01 
  703       6.567610508024e+00       8.832460620446e-07      -1.284409023612e-08      -5.263623233883e-10       1.129322295137e-10       2.788346611051e-10       6.379583891946e+00       8.386002991053e-07       5.742175557321e-10       3.436582458051e-10       1.661894417498e-10       6.202348432838e+00       4.394776834409e-10      -1.056198881791e-10      -2.833065031782e-10       6.825569387542e-01      -8.719903132170e-10       1.078444855751e-08       5.872186045911e-01      -7.324667885209e-10       5.123511249737e-01 
  704       6.572251849467e+00       8.807591746915e-07      -1.578400215760e-08      -6.481543611325e-10       1.747077822794e-10       3.934033071645e-10       6.384146143089e+00       8.490610467014e-07       5.888810243523e-10       2.232475744881e-10       3.216663941950e-11       6.206834618296e+00       5.601849211648e-10      -1.502482362477e-10      -3.824801466574e-10       6.834735835382e-01      -9.688275507811e-10       1.047252541864e-08       5.879750287612e-01      -1.444552640400e-09       5.129805030839e-01 
  705       6.576888243448e+00       8.777640979049e-07      -1.852914442241e-08      -7.615575874703e-10       2.364570821692e-10       5.041605798296e-10       6.388703570267e+00       8.594476708134e-07       6.001469360761e-10       1.071191005886e-10      -9.773063394246e-11       6.211316076037e+00       6.732839199001e-10      -1.960632742834e-10      -4.769987564926e-10       6.843890493504e-01      -1.051667737155e-09       1.002486328881e-08       5.887329985633e-01      -2.222519364117e-09       5.136092376222e-01 
  706       6.581519700168e+00       8.735213898529e-07      -2.074887999532e-08      -8.537893296851e-10       2.925478277897e-10       5.995790931993e-10       6.393256184432e+00       8.704459996108e-07       6.070705504075e-10       7.104884321794e-12      -2.108739452656e-10       6.215792816026e+00       7.665974130502e-10      -2.389172204936e-10      -5.575464172302e-10       6.853032556968e-01      -1.120222403747e-09       9.466944517115e-09       5.894925130316e-01      -3.050153818093e-09       5.142374016348e-01 
  707       6.586146228376e+00       8.672832654043e-07      -2.210884013237e-08      -9.119227087707e-10       3.372839144041e-10       6.680011463591e-10       6.397803995148e+00       8.827496405059e-07       6.086966710534e-10      -6.482928264152e-11      -2.944920982799e-10       6.220264846892e+00       8.278107311427e-10      -2.746152190692e-10      -6.147020143593e-10       6.862161211754e-01      -1.174200851690e-09       8.824549931507e-09       5.902535709985e-01      -3.911054572106e-09       5.148650689648e-01 
  708       6.590767835354e+00       8.582935666675e-07      -2.227091120329e-08      -9.228861302817e-10       3.649052083509e-10       6.976382629584e-10       6.402347010589e+00       8.970600076719e-07       6.040596092471e-10      -9.658340471470e-11      -3.356706291122e-10       6.224732175916e+00       8.444713166696e-10      -2.989151736483e-10      -6.389388627651e-10       6.871275634722e-01      -1.213310145195e-09       8.123759905709e-09       5.910161710939e-01      -4.788631236223e-09       5.154923142552e-01 
  709       6.595384529046e+00       8.460636076758e-07      -2.100836919595e-08      -8.779423208058e-10       3.712890170040e-10       6.803552381221e-10       6.406885239057e+00       9.138241703013e-07       5.926993577092e-10      -7.981777004951e-11      -3.255130861960e-10       6.229194810976e+00       8.081999938188e-10      -3.087224030278e-10      -6.236283384076e-10       6.880375039766e-01      -1.237707568410e-09       7.388518765831e-09       5.917803078458e-01      -5.667828832999e-09       5.161192110252e-01 
  710       6.599996324486e+00       8.312059930185e-07      -1.855390812196e-08      -7.862275455680e-10       3.590933519687e-10       6.231086049899e-10       6.411418693605e+00       9.324424257452e-07       5.762218352070e-10      -2.172525596611e-11      -2.717197977788e-10       6.233652766437e+00       7.274207946390e-10      -3.057009049181e-10      -5.741193077815e-10       6.889458817349e-01      -1.249368220058e-09       6.633270888487e-09       5.925459598964e-01      -6.540341185274e-09       5.167458258517e-01 
