# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 1000, i.e. number of multipoles equal to 999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[1]-dens[3]        5:dens[1]-dens[4]        6:dens[1]-dens[5]        7:dens[1]-dens[6]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[2]-dens[6]       13:dens[3]-dens[3]       14:dens[3]-dens[4]       15:dens[3]-dens[5]       16:dens[3]-dens[6]       17:dens[4]-dens[4]       18:dens[4]-dens[5]       19:dens[4]-dens[6]       20:dens[5]-dens[5]       21:dens[5]-dens[6]       22:dens[6]-dens[6]    
  146       2.489734339960e+00       2.659918422421e-03       1.566284602891e-04      -3.385594266300e-10      -1.813806716514e-11       9.742734732417e-12       2.387301602213e+00       3.826569267881e-03       3.782251233242e-10       2.215572815930e-11       1.087887232747e-11       2.292275465443e+00       3.603708843206e-10       1.734592074997e-11       1.023987847245e-11       1.116348876196e-01       1.115280459270e-09      -2.188723288494e-09       3.343985050255e-03       3.827949733583e-04       3.198617805767e-03 
  147       2.502851992855e+00       2.522963814605e-03       1.229140861690e-04      -3.858422689390e-10      -1.719448934302e-11       2.043652577854e-11       2.399872640477e+00       3.591381613079e-03       4.361738661170e-10       2.465402019901e-11       1.236612813022e-12       2.304550950007e+00       3.517631295370e-10       1.647196133537e-11       1.377743433070e-11       1.127775892557e-01       2.761831450784e-10      -1.727907520188e-09       3.383748324515e-03       3.850044037313e-04       3.236703268903e-03 
  148       2.515913294313e+00       2.398496401041e-03       8.628856313229e-05      -4.333257323431e-10      -1.641209445157e-11       2.997907783178e-11       2.412413667351e+00       3.365337792011e-03       4.912276648592e-10       2.651073457455e-11      -8.350728113066e-12       2.316777598059e+00       3.419205687315e-10       1.544206801537e-11       1.481373986331e-11       1.139188880117e-01      -5.301932561490e-10      -1.213455576432e-09       3.423654077448e-03       3.871682043338e-04       3.274925619660e-03 
  149       2.528907270566e+00       2.288381773268e-03       5.096987763975e-05      -4.794222676624e-10      -1.583562351287e-11       3.728840667217e-11       2.424934013583e+00       3.159278686322e-03       5.397195898785e-10       2.752342499274e-11      -1.715372421312e-11       2.328962372592e+00       3.350004059727e-10       1.425193585775e-11       1.264143804003e-11       1.150585777735e-01      -1.179109225993e-09      -7.123636159294e-10       3.463701453772e-03       3.892864861420e-04       3.313284263329e-03 
  150       2.541825012487e+00       2.193931520705e-03       2.058625736890e-05      -5.226419534861e-10      -1.549586432844e-11       4.147687953315e-11       2.437441098075e+00       2.982155662217e-03       5.785370245917e-10       2.753976433615e-11      -2.456732359834e-11       2.341111317165e+00       3.344318092283e-10       1.291012635733e-11       6.771305986891e-12       1.161964623679e-01      -1.567795434355e-09      -2.823817303101e-10       3.503889645947e-03       3.913593831771e-04       3.351778612889e-03 
  151       2.554668373757e+00       2.113950071480e-03      -4.367261716861e-06      -5.621561365567e-10      -1.535979256162e-11       4.262774275386e-11       2.449933506340e+00       2.833432402728e-03       6.074325269967e-10       2.664339401931e-11      -3.061708958511e-11       2.353225968215e+00       3.399592888936e-10       1.147806147070e-11      -2.285629669994e-12       1.173323964702e-01      -1.704159619867e-09       6.805188531076e-11       3.544217884357e-03       3.933869732226e-04       3.390407922985e-03 
  152       2.567442072283e+00       2.046504023914e-03      -2.422016548627e-05      -5.972847856285e-10      -1.537574824365e-11       4.109076048894e-11       2.462407258157e+00       2.709977286713e-03       6.269269610117e-10       2.498546776102e-11      -3.549992210640e-11       2.365306604267e+00       3.503250389537e-10       1.003383851602e-11      -1.372678815097e-11       1.184662485101e-01      -1.626314378104e-09       3.434416644568e-10       3.584685447895e-03       3.953693510882e-04       3.429171442188e-03 
  153       2.580150959562e+00       1.989532355163e-03      -3.932865738181e-05      -6.273189833838e-10      -1.548901979988e-11       3.723897806517e-11       2.474857968330e+00       2.608443648102e-03       6.375851230451e-10       2.272652033269e-11      -3.942542611973e-11       2.377353366253e+00       3.641953972167e-10       8.659766011980e-12      -2.670251575230e-11       1.195978878653e-01      -1.374784557893e-09       5.486660432047e-10       3.625291668202e-03       3.973066543734e-04       3.468068466151e-03 
  154       2.592800020650e+00       1.940844185538e-03      -5.007614840929e-05      -6.515204948404e-10      -1.564179233309e-11       3.146912921163e-11       2.487280837481e+00       2.525265971875e-03       6.400165522147e-10       2.003662858145e-11      -4.261613250644e-11       2.389366252973e+00       3.801595528571e-10       7.442432921036e-12      -4.031529082224e-11       1.207271848891e-01      -9.925489186408e-10       6.889843505051e-10       3.666035930540e-03       3.991990641326e-04       3.507098338399e-03 
  155       2.605394374119e+00       1.898116542815e-03      -5.687374712740e-05      -6.691213357600e-10      -1.577309590683e-11       2.420204328994e-11       2.499670642852e+00       2.456656090047e-03       6.348763405670e-10       1.709557245311e-11      -4.530771897090e-11       2.401345116574e+00       3.967282539591e-10       6.472777892504e-12      -5.361892873708e-11       1.218540109381e-01      -5.250817876646e-10       7.700436985035e-10       3.706917674674e-03       4.010468055414e-04       3.546260451111e-03 
  156       2.617939272020e+00       1.858892126553e-03      -6.016074963730e-05      -6.793233410559e-10      -1.581875382879e-11       1.588305252447e-11       2.512021729092e+00       2.398599377637e-03       6.228659432961e-10       1.409299601525e-11      -4.774923093968e-11       2.413289658019e+00       4.123325150603e-10       5.846158505732e-12      -6.561778687720e-11       1.229782383996e-01      -2.039471751691e-11       7.978858728616e-10       3.747936395745e-03       4.028501485620e-04       3.585554245910e-03 
  157       2.630440099843e+00       1.820577072409e-03      -6.040512957220e-05      -6.812977332006e-10      -1.571133093413e-11       6.982399232525e-12       2.524327999064e+00       2.346850948658e-03       6.047339889636e-10       1.122856848024e-11      -5.020330246080e-11       2.425199422555e+00       4.253223246950e-10       5.662420513246e-12      -7.526596960319e-11       1.240997407190e-01       4.709218566853e-10       7.789542230781e-10       3.789091645147e-03       4.046094086088e-04       3.624979214652e-03 
  158       2.642902376481e+00       1.780438716454e-03      -5.810402808689e-05      -6.741846906340e-10      -1.538008186881e-11      -2.004356945397e-12       2.536582904630e+00       2.296931852088e-03       5.812770897178e-10       8.712145228233e-12      -5.294637710293e-11       2.437073795189e+00       4.339653529381e-10       6.025967083896e-12      -8.146653323186e-11       1.252183924276e-01       8.956569599330e-10       7.201005528100e-10       3.830383031410e-03       4.063249472143e-04       3.664534900209e-03 
  159       2.655331754187e+00       1.735603359482e-03      -5.378424384732e-05      -6.570929161710e-10      -1.475089937294e-11      -1.055593181544e-11       2.548779437455e+00       2.244125267850e-03       5.533406515123e-10       6.763928830254e-12      -5.626892885459e-11       2.448911996155e+00       4.364456589482e-10       7.045828046013e-12      -8.307069101230e-11       1.263340691695e-01       1.197937419998e-09       6.285920101934e-10       3.871810221068e-03       4.079971726944e-04       3.704220897257e-03 
  160       2.667732874581e+00       1.683748395518e-03      -4.794803990306e-05      -6.295891758028e-10      -1.377501281791e-11      -1.822782327653e-11       2.560911976195e+00       2.184502541653e-03       5.218371407340e-10       5.566013870332e-12      -6.036794560637e-11       2.460713287352e+00       4.313964727777e-10       8.794528813722e-12      -7.922524161472e-11       1.274466610201e-01       1.332988714880e-09       5.116016818043e-10       3.913372896609e-03       4.096265145008e-04       3.744036814263e-03 
  161       2.680105822334e+00       1.625252605090e-03      -4.090411601368e-05      -5.932167753225e-10      -1.251806227647e-11      -2.497093710704e-11       2.572982032129e+00       2.118111881411e-03       4.878010092851e-10       5.111837745884e-12      -6.501316405730e-11       2.472477621808e+00       4.195545331418e-10       1.118043864792e-11      -7.045126699590e-11       1.285561137121e-01       1.309881080292e-09       3.746149642622e-10       3.955070624247e-03       4.112133423146e-04       3.783982153975e-03 
  162       2.692449354417e+00       1.561233796311e-03      -3.292246381352e-05      -5.501119894853e-10      -1.107888760750e-11      -3.084066376930e-11       2.584992999517e+00       2.046067417289e-03       4.523402270450e-10       5.343580545330e-12      -6.985142297015e-11       2.484205043616e+00       4.022511547251e-10       1.406414442733e-11      -5.766033592351e-11       1.296623911467e-01       1.152524710153e-09       2.228939094711e-10       3.996902976004e-03       4.127580409921e-04       3.824056423753e-03 
  163       2.704762010363e+00       1.492872636996e-03      -2.428793084221e-05      -5.025280776297e-10      -9.561572475199e-12      -3.589658559182e-11       2.596948344633e+00       1.969545862311e-03       4.166201493442e-10       6.199511717626e-12      -7.451145126396e-11       2.495895478647e+00       3.808925768433e-10       1.729850787002e-11      -4.181573207848e-11       1.307654625221e-01       8.862317396220e-10       6.198521904020e-11       4.038869572260e-03       4.142610367705e-04       3.864259174015e-03 
  164       2.717042106895e+00       1.421413653600e-03      -1.530045579919e-05      -4.528371345565e-10      -8.075526562163e-12      -4.020254895150e-11       2.608851605203e+00       1.889787505726e-03       3.818644085028e-10       7.613924622311e-12      -7.860358703087e-11       2.507548731003e+00       3.569611589097e-10       2.072854284953e-11      -2.393328119031e-11       1.318653024229e-01       5.377388851504e-10      -1.022752705024e-10       4.080970082428e-03       4.157227978107e-04       3.904589998845e-03 
  165       2.729287732559e+00       1.348166230139e-03      -6.275303798279e-06      -4.035319414076e-10      -6.735567782498e-12      -4.382673645592e-11       2.620706389852e+00       1.808097206370e-03       3.493558053683e-10       9.517071079554e-12      -8.171949655294e-11       2.519164479475e+00       3.320165759031e-10       2.419129271116e-11      -5.082178172368e-12       1.329618909092e-01       1.352300845355e-10      -2.637581024961e-10       4.123204225630e-03       4.171438347404e-04       3.945048536599e-03 
  166       2.741496742361e+00       1.274505607129e-03       2.456698377757e-06      -3.572278165442e-10      -5.662004494904e-12      -4.684173912556e-11       2.632516377546e+00       1.725845386038e-03       3.204372008535e-10       1.183509592020e-11      -8.343189331905e-11       2.530742273989e+00       3.076970138339e-10       2.751570758812e-11       1.361418574287e-11       1.340552136064e-01      -2.916408630230e-10      -4.160357149336e-10       4.165571771378e-03       4.185247011969e-04       3.985634470511e-03 
  167       2.753666752392e+00       1.201873880514e-03       1.054892702269e-05      -3.166644664256e-10      -4.980717715779e-12      -4.932462857609e-11       2.644285317036e+00       1.644469022840e-03       2.965124074745e-10       1.448997153582e-11      -8.329425704163e-11       2.542281532067e+00       2.857203652121e-10       3.052252171778e-11       3.097739586851e-11       1.351452617947e-01      -7.117276568693e-10      -5.523779552478e-10       4.208072540250e-03       4.198659943707e-04       4.026347529300e-03 
  168       2.765795134467e+00       1.131781000594e-03       1.763872625224e-05      -2.847078364882e-10      -4.823243332305e-12      -5.135702920063e-11       2.656017026304e+00       1.565472644573e-03       2.790470808887e-10       1.739943242876e-11      -8.084055267359e-11       2.553781535277e+00       2.678854245140e-10       3.302413075785e-11       4.577318692792e-11       1.362320324978e-01      -1.092368854836e-09      -6.657475950972e-10       4.250706404564e-03       4.211683555485e-04       4.067187487776e-03 
  169       2.777879010753e+00       1.065805770961e-03       2.334717274957e-05      -2.643519620235e-10      -5.326854315555e-12      -5.302519035197e-11       2.667715392004e+00       1.490429322084e-03       2.695696114329e-10       2.047690976216e-11      -7.558494942511e-11       2.565241425690e+00       2.560730836493e-10       3.482446910258e-11       5.671061591952e-11       1.373155285732e-01      -1.399365233191e-09      -7.487958451527e-10       4.293473289059e-03       4.224324706559e-04       4.108154167446e-03 
  170       2.789915248405e+00       1.005596847425e-03       2.727884051068e-05      -2.587208190574e-10      -6.634642933578e-12      -5.442005852484e-11       2.679384368906e+00       1.420981662633e-03       2.696720156608e-10       2.363146591007e-11      -6.702153978047e-11       2.576660202330e+00       2.522475274281e-10       3.571888719901e-11       6.244123498144e-11       1.383957588011e-01      -1.596957146580e-09      -7.938578698838e-10       4.336373171570e-03       4.236590708009e-04       4.149247437122e-03 
  171       2.801901353795e+00       9.524801901774e-04       2.913203105905e-05      -2.702049161044e-10      -8.849481590840e-12      -5.560446107565e-11       2.691027177505e+00       1.358445707835e-03       2.805317255217e-10       2.678321590244e-11      -5.483535255271e-11       2.588037116968e+00       2.579396678039e-10       3.556059272839e-11       6.193878197261e-11       1.394727454533e-01      -1.657046337804e-09      -7.951023544993e-10       4.379406018881e-03       4.248489023970e-04       4.190467183460e-03 
  172       2.813838250131e+00       9.062425993142e-04       2.904027054878e-05      -2.977864077569e-10      -1.189142547016e-11      -5.651143573396e-11       2.702643822930e+00       1.302583485623e-03       3.014303445276e-10       2.991117172663e-11      -3.955572421633e-11       2.599372905955e+00       2.726466101714e-10       3.446644771613e-11       5.567551048344e-11       1.405465475216e-01      -1.587771625011e-09      -7.551907249385e-10       4.422571586873e-03       4.260026336010e-04       4.231813218570e-03 
  173       2.825727722234e+00       8.662481911307e-04       2.725896882873e-05      -3.394934544754e-10      -1.562852215082e-11      -5.703752254441e-11       2.714233367127e+00       1.252729539353e-03       3.311125172364e-10       3.300928049178e-11      -2.195712159753e-11       2.610668654785e+00       2.953004022899e-10       3.262817580883e-11       4.454281517085e-11       1.416172396063e-01      -1.407283595913e-09      -6.791671712946e-10       4.465869604933e-03       4.271209410784e-04       4.273285365826e-03 
  174       2.837571536099e+00       8.318222126751e-04       2.405773086712e-05      -3.932437388947e-10      -1.992175756780e-11      -5.707482771607e-11       2.725794708277e+00       1.208178188679e-03       3.682528590915e-10       3.607129437715e-11      -2.853328372947e-12       2.621925406097e+00       3.247728727755e-10       3.024749077419e-11       2.948026278071e-11       1.426849047305e-01      -1.134729593542e-09      -5.723588466707e-10       4.509299839685e-03       4.282045401366e-04       4.314883489724e-03 
  175       2.849371437196e+00       8.022504350209e-04       1.972057219246e-05      -4.568427864732e-10      -2.462495005117e-11      -5.651096162084e-11       2.737326576970e+00       1.168182902790e-03       4.114548932378e-10       3.909076836818e-11       1.690197384073e-11       2.633144157758e+00       3.598747141188e-10       2.753624539564e-11       1.147631751243e-11       1.437496344601e-01      -7.902687932514e-10      -4.403801704284e-10       4.552862095404e-03       4.292541851442e-04       4.356607496362e-03 
  176       2.861129148776e+00       7.767785465406e-04       1.454613433457e-05      -5.279822861427e-10      -2.958464436546e-11      -5.522897679189e-11       2.748827532375e+00       1.131955673629e-03       4.592499873373e-10       4.206105799254e-11       3.641462439715e-11       2.644325860949e+00       3.993545657030e-10       2.471658036693e-11      -8.430933616461e-12       1.448115290235e-01      -3.950872797119e-10      -2.891371314363e-10       4.596556214433e-03       4.302706699493e-04       4.398457333922e-03 
  177       2.872846370171e+00       7.546115461777e-04       8.847900265466e-06      -6.042384109577e-10      -3.464000574907e-11      -5.310730592201e-11       2.760295958414e+00       1.098666389127e-03       5.100962903853e-10       4.497531705621e-11       5.474940253066e-11       2.655471418245e+00       4.418980968226e-10       2.202107318673e-11      -2.915305540576e-11       1.458706974315e-01       2.858687608751e-11      -1.248315913189e-10       4.640382077588e-03       4.312548282994e-04       4.440432993156e-03 
  178       2.884524775095e+00       7.349131367199e-04       2.954409840379e-06      -6.830701387455e-10      -3.962271395368e-11      -5.001969986208e-11       2.771730059933e+00       1.067442206431e-03       5.623776695266e-10       4.782649537958e-11       7.092944626674e-11       2.666581681700e+00       4.861270897013e-10       1.969288705326e-11      -4.955053910797e-11       1.469272575974e-01       4.574685398413e-10       4.603441229468e-11       4.684339604576e-03       4.322075342596e-04       4.482534507872e-03 
  179       2.896166009954e+00       7.168051180720e-04      -2.790524761324e-06      -7.618175727558e-10      -4.435685728364e-11      -4.583516561940e-11       2.783127858875e+00       1.037366925131e-03       6.144026468708e-10       5.060733653349e-11       8.393567133235e-11       2.677657450928e+00       5.305985225102e-10       1.798591975885e-11      -6.843207706377e-11       1.479813364569e-01       8.672004369287e-10       2.166543625221e-10       4.728428754404e-03       4.331297026319e-04       4.524761955413e-03 
  180       2.907771692138e+00       6.993667805284e-04      -8.027603595174e-06      -8.377002623101e-10      -4.865882663537e-11      -4.041790435614e-11       2.794487190454e+00       1.007480360492e-03       6.644033363092e-10       5.331037557534e-11       9.270619006636e-11       2.688699471189e+00       5.738036523861e-10       1.716495258461e-11      -8.455383733741e-11       1.490330700879e-01       1.232338075415e-09       3.799129599792e-10       4.772649525796e-03       4.340222893743e-04       4.567115457141e-03 
  181       2.919343408334e+00       6.816342980463e-04      -1.238182351064e-05      -9.078155234516e-10      -5.233720953672e-11      -3.362724938773e-11       2.805805699324e+00       9.767777166775e-04       7.105343803299e-10       5.592793678511e-11       9.613573032988e-11       2.699708431469e+00       6.141670984497e-10       1.750579919497e-11      -9.661873835211e-11       1.500826038307e-01       1.526334669051e-09       5.283818195308e-10       4.817001957603e-03       4.348862920194e-04       4.609595178926e-03 
  182       2.930882491080e+00       6.627983987048e-04      -1.554642809323e-05      -9.696425969212e-10      -5.523504327861e-11      -2.537003632044e-11       2.817081493533e+00       9.444422940199e-04       7.512182471378e-10       5.845048320690e-11       9.337970267235e-11       2.710684933835e+00       6.503234062862e-10       1.921607086686e-11      -1.035901843512e-10       1.511300894269e-01       1.727477725171e-09       6.557275641404e-10       4.861486118190e-03       4.357226879281e-04       4.652201282548e-03 
  183       2.942389332349e+00       6.428160204998e-04      -1.754258752733e-05      -1.022602950003e-09      -5.736051010725e-11      -1.576244688611e-11       2.828315171871e+00       9.105653772410e-04       7.862136976365e-10       6.086152490500e-11       8.479434627299e-11       2.721629402801e+00       6.819729693261e-10       2.219019560412e-11      -1.056623674184e-10       1.521756759362e-01       1.837252185652e-09       7.610688796919e-10       4.906102071812e-03       4.365322427458e-04       4.694933774641e-03 
  184       2.953864012604e+00       6.218456987116e-04      -1.847977198628e-05      -1.066619726450e-09      -5.876633944837e-11      -4.980802015784e-12       2.839507948953e+00       8.754818824252e-04       8.156294891005e-10       6.314230504305e-11       7.106956598194e-11       2.732542165135e+00       7.090918068201e-10       2.623537644981e-11      -1.033650480690e-10       1.532195183339e-01       1.863395645604e-09       8.449546022702e-10       4.950849910380e-03       4.373156876543e-04       4.737792646776e-03 
  185       2.965306515212e+00       6.000537183960e-04      -1.847350867887e-05      -1.101623078494e-09      -5.950841881047e-11       6.789600481302e-12       2.850661010329e+00       8.395423230883e-04       8.395857495260e-10       6.527340394919e-11       5.293144129316e-11       2.743423475940e+00       7.316602136542e-10       3.114910763543e-11      -9.725635662578e-11       1.542617805364e-01       1.814082788702e-09       9.079828938715e-10       4.995729764622e-03       4.380737803768e-04       4.780777923770e-03 
  186       2.976716723948e+00       5.776142220405e-04      -1.764546965240e-05      -1.127550310005e-09      -5.964584044216e-11       1.935435900868e-11       2.861775511016e+00       8.031130240983e-04       8.582141623674e-10       6.723473091379e-11       3.114274288856e-11       2.754273516640e+00       7.496628431208e-10       3.671903745975e-11      -8.792320084198e-11       1.553026355101e-01       1.697931753756e-09       9.508020279569e-10       5.040741804452e-03       4.388073053736e-04       4.823889663997e-03 
  187       2.988094420496e+00       5.547093172209e-04      -1.612355959576e-05      -1.144346019649e-09      -5.924094798934e-11       3.250984127367e-11       2.872852574050e+00       7.665763355957e-04       8.716581512739e-10       6.900551598710e-11       6.503449182243e-12       2.765092392953e+00       7.630887896900e-10       4.272283116774e-11      -7.598167352493e-11       1.563422653805e-01       1.524010501298e-09       9.741111750063e-10       5.085886239346e-03       4.395170740369e-04       4.867127959695e-03 
  188       2.999439281955e+00       5.315291842578e-04      -1.404200364251e-05      -1.151962244046e-09      -5.835938315255e-11       4.604305737833e-11       2.883893289021e+00       7.303308469142e-04       8.800730648256e-10       7.056430177701e-11      -2.014873713541e-11       2.775880132876e+00       7.719316717810e-10       4.892803382941e-11      -6.207746015944e-11       1.573808615416e-01       1.301843180154e-09       9.786611880718e-10       5.131163318712e-03       4.402039248854e-04       4.910492937267e-03 
  189       3.010750878343e+00       5.082721838732e-04      -1.154143517398e-05      -1.150358600930e-09      -5.707013234423e-11       5.973153291049e-11       2.894898710618e+00       6.947916005009e-04       8.836263612700e-10       7.188893524670e-11      -4.793787255351e-11       2.786636684660e+00       7.761897145331e-10       5.509193321870e-11      -4.688624653129e-11       1.584186247649e-01       1.041416494029e-09       9.652553883312e-10       5.176573332266e-03       4.408687237599e-04       4.953984757596e-03 
  190       3.022028670097e+00       4.851449648466e-04      -8.768983622335e-06      -1.139502432306e-09      -5.544557334595e-11       7.334318203470e-11       2.905869857174e+00       6.603903058373e-04       8.824977932584e-10       7.295655951240e-11      -7.594925619652e-11       2.797361914792e+00       7.758658325773e-10       6.096142269235e-11      -3.111412635063e-11       1.594557653086e-01       7.531860680781e-10       9.347503506422e-10       5.222116610403e-03       4.415123640177e-04       4.997603616346e-03 
  191       3.033272005584e+00       4.623625716718e-04      -5.878362273656e-06      -1.119368947611e-09      -5.356152196574e-11       8.663618058326e-11       2.916807709204e+00       6.275755533592e-04       8.768795925820e-10       7.374360564104e-11      -1.032289132801e-10       2.808055605974e+00       7.709677128073e-10       6.627286406880e-11      -1.549800887545e-11       1.604925030271e-01       4.480828154912e-10       8.880566890957e-10       5.267793524569e-03       4.421357667283e-04       5.041349744271e-03 
  192       3.044480118598e+00       4.401485522134e-04      -3.029956071035e-06      -1.089941366868e-09      -5.149727869534e-11       9.935883914717e-11       2.927713207947e+00       5.968130283779e-04       8.669766549086e-10       7.422578444797e-11      -1.287830785669e-10       2.818717455103e+00       7.615078971511e-10       7.075195050702e-11      -8.060265350452e-13       1.615290674798e-01       1.375193040679e-10       8.261398425695e-10       5.313604487636e-03       4.427398808678e-04       5.085223407522e-03 
  193       3.055652125866e+00       4.187350653629e-04      -3.909094176452e-07      -1.051211063848e-09      -4.933567536749e-11       1.112494761671e-10       2.938587253914e+00       5.685857250000e-04       8.530067245188e-10       7.437807829471e-11      -1.515776798224e-10       2.829347071251e+00       7.475038653416e-10       7.411356938545e-11       1.216205744660e-11       1.625656980406e-01      -1.666038772024e-10       7.500208602821e-10       5.359549954275e-03       4.433256835139e-04       5.129224907953e-03 
  194       3.066787335098e+00       3.983182850720e-04       1.897388593861e-06      -1.003359680801e-09      -4.714786910670e-11       1.220784645269e-10       2.949430628776e+00       5.432713577442e-04       8.351996910837e-10       7.417981943138e-11      -1.707516962735e-10       2.839944153808e+00       7.290407632127e-10       7.612741726306e-11       2.274793177123e-11       1.636026293702e-01      -4.539117353710e-10       6.608361686518e-10       5.405630328111e-03       4.438941635774e-04       5.173354525526e-03 
  195       3.077886199736e+00       3.789207102414e-04       3.819712971396e-06      -9.473201943009e-10      -4.494637291193e-11       1.317781033778e-10       2.960243757639e+00       5.207640405241e-04       8.137950372919e-10       7.363036093781e-11      -1.862759062485e-10       2.850509045819e+00       7.064645886822e-10       7.682054185708e-11       3.096910895661e-11       1.646400464096e-01      -7.217750549780e-10       5.600201652058e-10       5.451845674751e-03       4.444462712466e-04       5.217612340126e-03 
  196       3.088949430089e+00       3.605188673669e-04       5.393859363557e-06      -8.842576673705e-10      -4.272863723948e-11       1.403221178208e-10       2.971026926364e+00       5.008250081446e-04       7.890445580351e-10       7.273455028792e-11      -1.983419194745e-10       2.861042217728e+00       6.802034689969e-10       7.628953252352e-11       3.702333417155e-11       1.656781262646e-01      -9.695385075072e-10       4.491376571741e-10       5.498195988229e-03       4.449829651747e-04       5.261998397146e-03 
  197       3.099977687628e+00       3.430870653817e-04       6.638724148119e-06      -8.153917214314e-10      -4.049198891414e-11       1.476843551402e-10       2.981780354941e+00       4.832027304578e-04       7.612134121187e-10       7.149775480811e-11      -2.071528398333e-10       2.871544089445e+00       6.507065784211e-10       7.463618490947e-11       4.111878719904e-11       1.667170526058e-01      -1.196542037334e-09       3.298270595858e-10       5.544681282391e-03       4.455052287504e-04       5.306512764323e-03 
  198       3.110971583476e+00       3.265973615095e-04       7.574320047107e-06      -7.419972566894e-10      -3.823362940362e-11       1.538387916734e-10       2.992504195796e+00       4.676327367440e-04       7.305803041816e-10       6.992586960982e-11      -2.129234272466e-10       2.882015028905e+00       6.184444197250e-10       7.196757240324e-11       4.347422513897e-11       1.677570157314e-01      -1.402120902708e-09       2.038013679170e-10       5.591301590970e-03       4.460140702399e-04       5.351155531866e-03 
  199       3.121931676898e+00       3.110195271166e-04       8.221791741871e-06      -6.654051725227e-10      -3.595063309291e-11       1.587595396793e-10       3.003198532082e+00       4.538374400929e-04       6.974376666161e-10       6.802532552229e-11      -2.158802595617e-10       2.892455350612e+00       5.839091056729e-10       6.839611758449e-11       4.431912511094e-11       1.687982126297e-01      -1.585605716735e-09       7.284913073787e-11       5.638056967666e-03       4.465105229302e-04       5.395926812578e-03 
  200       3.132858473787e+00       2.963210135652e-04       8.603431488161e-06      -5.870030878698e-10      -3.363994555869e-11       1.624208542075e-10       3.013863375985e+00       4.415259617847e-04       6.620918414872e-10       6.580309702514e-11      -2.162618944375e-10       2.902865314196e+00       5.476146405115e-10       6.403966367431e-11       4.389382695705e-11       1.698408470421e-01      -1.746322488366e-09      -6.116457764009e-11       5.684947486223e-03       4.469956452719e-04       5.440826741978e-03 
  201       3.143752425157e+00       2.824669180660e-04       8.742694731203e-06      -5.082360616179e-10      -3.129838184369e-11       1.647971399671e-10       3.024498667018e+00       4.303939556712e-04       6.248632624524e-10       6.326671018107e-11      -2.143190312298e-10       2.913245122957e+00       5.100972014579e-10       5.902154598534e-11       4.244967594467e-11       1.708851295258e-01      -1.883592663370e-09      -1.962971845163e-10       5.731973240505e-03       4.474705210214e-04       5.485855478423e-03 
  202       3.154613925627e+00       2.694199495310e-04       8.664215720767e-06      -4.306073129899e-10      -2.892262473108e-11       1.658629581960e-10       3.035104270324e+00       4.201234325566e-04       5.860866366815e-10       6.042425056850e-11      -2.103146728771e-10       2.923594922422e+00       4.719154201880e-10       5.347066337192e-11       4.024916546925e-11       1.719312775165e-01      -1.996733165328e-09      -3.305276461536e-10       5.779134344573e-03       4.479362593843e-04       5.531013203238e-03 
  203       3.165443311913e+00       2.571403944258e-04       8.393823126248e-06      -3.556789419333e-10      -2.650922301886e-11       1.655930335293e-10       3.045679974972e+00       4.103825845790e-04       5.461111267762e-10       5.728437121426e-11      -2.045242877862e-10       2.933914798896e+00       4.336506643250e-10       4.752154968014e-11       3.756607975707e-11       1.729795153912e-01      -2.085056436608e-09      -4.617554751315e-10       5.826430932765e-03       4.483939951581e-04       5.576300120830e-03 
  204       3.176240861317e+00       2.455860826233e-04       7.958555651738e-06      -2.850726495074e-10      -2.405458979423e-11       1.639622608686e-10       3.056225492259e+00       4.008256095911e-04       5.053005326898e-10       5.385630052620e-11      -1.972359717180e-10       2.944204778008e+00       3.959073189271e-10       4.131444519803e-11       3.468563656806e-11       1.740300745311e-01      -2.147870479354e-09      -5.877997676979e-10       5.873863159770e-03       4.488448888744e-04       5.621716458818e-03 
  205       3.187006790214e+00       2.347123532554e-04       7.386677651098e-06      -2.204704582715e-10      -2.155500070801e-11       1.609457122510e-10       3.066740454007e+00       3.910925355417e-04       4.640334736469e-10       5.014985022590e-11      -1.887506096729e-10       2.954464823267e+00       3.593130679762e-10       3.499536810559e-11       3.190462989855e-11       1.750831933842e-01      -2.184478896465e-09      -7.063982311222e-10       5.921431200706e-03       4.492901269423e-04       5.667262468151e-03 
  206       3.197741252542e+00       2.244720205664e-04       6.707694743036e-06      -1.636154326726e-10      -1.900659224896e-11       1.565186437179e-10       3.077224410865e+00       3.808090448563e-04       4.227035700630e-10       4.617542328128e-11      -1.793820377768e-10       2.964694834611e+00       3.245191758658e-10       2.871618592497e-11       2.953157268411e-11       1.761391175280e-01      -2.194180932581e-09      -8.152062110478e-10       5.969135251199e-03       4.497309217912e-04       5.712938423238e-03 
