# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[1]-dens[3]        5:dens[1]-dens[4]        6:dens[1]-dens[5]        7:dens[1]-dens[6]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[2]-dens[6]       13:dens[3]-dens[3]       14:dens[3]-dens[4]       15:dens[3]-dens[5]       16:dens[3]-dens[6]       17:dens[4]-dens[4]       18:dens[4]-dens[5]       19:dens[4]-dens[6]       20:dens[5]-dens[5]       21:dens[5]-dens[6]       22:dens[6]-dens[6]    
  856       7.226106609015e+00       1.363673391121e-06       8.770252909406e-08       5.076049861115e-10       1.217623019821e-09       7.944110611442e-10       7.027139433150e+00       1.069941232112e-06      -2.029201065288e-10      -9.631484273272e-10      -6.560539499854e-10       6.839371460033e+00      -4.701547809761e-10      -1.183497494865e-09      -7.481022206181e-10       8.097062639586e-01       5.772633708490e-12      -1.375577636722e-08       7.001823466032e-01      -4.776738335230e-09       6.123252949031e-01 
  857       7.230103435602e+00       1.361797553021e-06       8.685332580578e-08       5.055160944372e-10       1.215162805871e-09       7.889671448841e-10       7.031071515513e+00       1.073165286248e-06      -2.089308198963e-10      -9.776440501115e-10      -6.665340514215e-10       6.843241130776e+00      -4.706494262193e-10      -1.182986928180e-09      -7.523564385357e-10       8.105244748508e-01       5.243879152174e-11      -1.427959739738e-08       7.008729148083e-01      -4.731455234539e-09       6.129328686653e-01 
  858       7.234096672185e+00       1.359637403396e-06       8.584962087839e-08       5.031942491501e-10       1.212448475034e-09       7.830075009900e-10       7.035000087275e+00       1.076605130997e-06      -2.148295815286e-10      -9.921075789440e-10      -6.768836642214e-10       6.847107361653e+00      -4.708815509764e-10      -1.182179772268e-09      -7.553417164695e-10       8.113418102368e-01       9.053425024220e-11      -1.465174446124e-08       7.015641265726e-01      -4.649807763963e-09       6.135393440935e-01 
  859       7.238086331226e+00       1.357220728611e-06       8.471203996583e-08       5.006560768213e-10       1.209471361141e-09       7.765946643817e-10       7.038925160260e+00       1.080245547398e-06      -2.206094743399e-10      -1.006525720639e-09      -6.871066143907e-10       6.850970164446e+00      -4.708620517720e-10      -1.181081288316e-09      -7.571417301717e-10       8.121582468055e-01       1.205216349225e-10      -1.487892086046e-08       7.022559793742e-01      -4.534395809351e-09       6.141447567003e-01 
  860       7.242072424482e+00       1.354575587109e-06       8.346140821007e-08       4.979183698166e-10       1.206222729085e-09       7.697917765636e-10       7.042846745613e+00       1.084071164467e-06      -2.262635231614e-10      -1.020885061765e-09      -6.972067713881e-10       6.854829550284e+00      -4.706019394054e-10      -1.179696800656e-09      -7.578409971418e-10       8.129737610165e-01       1.428683048430e-10      -1.496789981066e-08       7.029484705862e-01      -4.387845237976e-09       6.147491423392e-01 
  861       7.246054963000e+00       1.351730310212e-06       8.211875082812e-08       4.949980867882e-10       1.202693774624e-09       7.626625874108e-10       7.046764853793e+00       1.088066458740e-06      -2.317846945787e-10      -1.035172068302e-09      -7.071880482603e-10       6.858685529639e+00      -4.701123392953e-10      -1.178031696961e-09      -7.575248791346e-10       8.137883290985e-01       1.580463676903e-10      -1.492552465202e-08       7.036415974754e-01      -4.212807975770e-09       6.153525372057e-01 
  862       7.250033957118e+00       1.348713502929e-06       8.070529369905e-08       4.919123531674e-10       1.198875624200e-09       7.552714569554e-10       7.050679494573e+00       1.092215753829e-06      -2.371658967699e-10      -1.049373085295e-09      -7.170544017759e-10       6.862538112328e+00      -4.694044918240e-10      -1.176091428444e-09      -7.562795846675e-10       8.146019270495e-01       1.665326937353e-10      -1.475870905974e-08       7.043353572028e-01      -4.011962084560e-09       6.159549778375e-01 
  863       7.254009416454e+00       1.345554044759e-06       7.924246395094e-08       4.886784616570e-10       1.194759334743e-09       7.476833571727e-10       7.054590677034e+00       1.096503219962e-06      -2.423999793431e-10      -1.063474336509e-09      -7.268098325608e-10       6.866387307501e+00      -4.684897526824e-10      -1.173881510053e-09      -7.541921715284e-10       8.154145306350e-01       1.688089300113e-10      -1.447443725463e-08       7.050297468223e-01      -3.788011839305e-09       6.165565011164e-01 
  864       7.257981349907e+00       1.342281090489e-06       7.775189054791e-08       4.853138727231e-10       1.190335893486e-09       7.399638737672e-10       7.058498409562e+00       1.100912873540e-06      -2.474797331741e-10      -1.077461924083e-09      -7.364583852318e-10       6.870233123644e+00      -4.673795932140e-10      -1.171407520671e-09      -7.513505492832e-10       8.162261153882e-01       1.653615144928e-10      -1.407976421357e-08       7.057247632807e-01      -3.543687805336e-09       6.171571442685e-01 
  865       7.261949765653e+00       1.338924071006e-06       7.625540487711e-08       4.818362150882e-10       1.185596217774e-09       7.321792079592e-10       7.062402699843e+00       1.105428576677e-06      -2.523978902443e-10      -1.091321828186e-09      -7.460041485321e-10       6.874075568572e+00      -4.660856007601e-10      -1.168675103308e-09      -7.478434817835e-10       8.170366566087e-01       1.566816902731e-10      -1.358181588010e-08       7.064204034174e-01      -3.281746915585e-09       6.177569448656e-01 
  866       7.265914671140e+00       1.335512694092e-06       7.477504133574e-08       4.782632862229e-10       1.180531154872e-09       7.243961782710e-10       7.066303554863e+00       1.110034036751e-06      -2.571471234781e-10      -1.105039906672e-09      -7.554512554650e-10       6.877914649429e+00      -4.646194790038e-10      -1.165689965305e-09      -7.437605896741e-10       8.178461293617e-01       1.432655197429e-10      -1.298778937492e-08       7.071166639634e-01      -3.004972547831e-09       6.183559408259e-01 
  867       7.269876073084e+00       1.332076945233e-06       7.333303791799e-08       4.746130528385e-10       1.175131481781e-09       7.166822223125e-10       7.070200980901e+00       1.114712805957e-06      -2.617200465807e-10      -1.118601894734e-09      -7.648038834292e-10       6.881750372681e+00      -4.629930483147e-10      -1.162457878523e-09      -7.391923529011e-10       8.186545084776e-01       1.256138987687e-10      -1.230495320640e-08       7.078135415413e-01      -2.716174601930e-09       6.189541704150e-01 
  868       7.273833977465e+00       1.328647088422e-06       7.195183680212e-08       4.709036513792e-10       1.169387905045e-09       7.091053985685e-10       7.074094983525e+00       1.119448280846e-06      -2.661092138761e-10      -1.131993404557e-09      -7.740662543528e-10       6.885582744112e+00      -4.612182460937e-10      -1.158984679548e-09      -7.342301132188e-10       8.194617685510e-01       1.042325708707e-10      -1.154064748115e-08       7.085110326646e-01      -2.418189577053e-09       6.195516722468e-01 
  869       7.277788389527e+00       1.325253666957e-06       7.065408493737e-08       4.671533885147e-10       1.163291060560e-09       7.017343881838e-10       7.077985567591e+00       1.124223701881e-06      -2.703071201442e-10      -1.145199924977e-09      -7.832426348281e-10       6.889411768824e+00      -4.593071271172e-10      -1.155276269881e-09      -7.289660766982e-10       8.202678839399e-01       7.963214140113e-11      -1.070228411450e-08       7.092091337375e-01      -2.113880648927e-09       6.201484852845e-01 
  870       7.281739313767e+00       1.321927504254e-06       6.946263463105e-08       4.633807416321e-10       1.156831513390e-09       6.946384967503e-10       7.081872737238e+00       1.129022152981e-06      -2.743062004593e-10      -1.158206821132e-09      -7.923373362462e-10       6.893237451233e+00      -4.572718638817e-10      -1.151338616141e-09      -7.234933162341e-10       8.210728287651e-01       5.232809172283e-11      -9.797347041069e-09       7.099078410541e-01      -1.806137747063e-09       6.207446488417e-01 
  871       7.285686753939e+00       1.318699704640e-06       6.840054413544e-08       4.596043593286e-10       1.149999757573e-09       6.878876560928e-10       7.085756495883e+00       1.133826561072e-06      -2.780988300268e-10      -1.170999334120e-09      -8.013547149313e-10       6.897059795060e+00      -4.551247469487e-10      -1.147177750256e-09      -7.179057740528e-10       8.218765769094e-01       2.284079338709e-11      -8.833392425268e-09       7.106071507982e-01      -1.497877632003e-09       6.213402025828e-01 
  872       7.289630713045e+00       1.315601654166e-06       6.749107823489e-08       4.558430619038e-10       1.142786215933e-09       6.815524260553e-10       7.089636846220e+00       1.138619695631e-06      -2.816773240220e-10      -1.183562580651e-09      -8.102991722757e-10       6.900878803337e+00      -4.528781852887e-10      -1.142799769667e-09      -7.122982642199e-10       8.226791020167e-01      -8.304477687855e-12      -7.818048871835e-09       7.113070590428e-01      -1.192043972549e-09       6.219351865247e-01 
  873       7.293571193332e+00       1.312665021402e-06       6.675770883273e-08       4.521158418517e-10       1.135181239891e-09       6.757039962871e-10       7.093513790214e+00       1.143384168239e-06      -2.850339374270e-10      -1.195881552703e-09      -8.191751548738e-10       6.904694478393e+00      -4.505447066263e-10      -1.138210837518e-09      -7.067664751479e-10       8.234803774913e-01      -4.057752703867e-11      -6.759017636363e-09       7.120075617497e-01      -8.916074230023e-10       6.225296410371e-01 
  874       7.297508196289e+00       1.309921758247e-06       6.622411553832e-08       4.484418643534e-10       1.127175109275e-09       6.704141880294e-10       7.097387329100e+00       1.148102432124e-06      -2.881608648685e-10      -1.207941117177e-09      -8.279871546571e-10       6.908506821859e+00      -4.481369577842e-10      -1.133417182858e-09      -7.014069721039e-10       8.242803764974e-01      -7.344322747862e-11      -5.664072835827e-09       7.127086547687e-01      -5.995657004006e-10       6.231236068438e-01 
  875       7.301441722646e+00       1.307404100728e-06       6.591418625404e-08       4.448404677692e-10       1.118758032132e-09       6.657554559012e-10       7.101257463375e+00       1.152756781716e-06      -2.910502404561e-10      -1.219726015551e-09      -8.367397090285e-10       6.912315834659e+00      -4.456677050281e-10      -1.128425100837e-09      -6.963171997171e-10       8.250790719581e-01      -1.063615049193e-10      -4.541061659110e-09       7.134103338377e-01      -3.189436617543e-10       6.237171250234e-01 
  876       7.305371772364e+00       1.305144569807e-06       6.585201776226e-08       4.413311641310e-10       1.109920144535e-09       6.618008896856e-10       7.105124192799e+00       1.157329352187e-06      -2.936941376192e-10      -1.231220863537e-09      -8.454374009972e-10       6.916121517011e+00      -4.431498344114e-10      -1.123240952901e-09      -6.915954844866e-10       8.258764365544e-01      -1.387873241925e-10      -3.397904577533e-09       7.141125945817e-01      -5.279338128301e-11       6.243102370104e-01 
  877       7.309298344636e+00       1.303175972181e-06       6.606191631238e-08       4.379336396348e-10       1.100651510400e-09       6.586242161159e-10       7.108987516389e+00       1.161802119006e-06      -2.960845689452e-10      -1.242410150731e-09      -8.540848593126e-10       6.919923868417e+00      -4.405963521191e-10      -1.117871166991e-09      -6.873410372889e-10       8.266724427250e-01      -1.701706748718e-10      -2.242595555381e-09       7.148154325128e-01       1.958057723475e-10       6.249029845962e-01 
  878       7.313221440579e+00       1.301525616189e-06       6.656208559231e-08       4.346633667487e-10       1.090944748419e-09       6.562712987459e-10       7.112847435089e+00       1.166158680694e-06      -2.982171643012e-10      -1.253280819750e-09      -8.626837986219e-10       6.923722890158e+00      -4.380183190724e-10      -1.112320420766e-09      -6.836288417226e-10       8.274670693067e-01      -2.000914425625e-10      -1.082902377407e-09       7.155188392286e-01       4.244172283078e-10       6.254954076277e-01 
  879       7.317141071373e+00       1.300197852495e-06       6.734557443264e-08       4.315183595834e-10       1.080802961145e-09       6.546741145889e-10       7.116703959840e+00       1.170389640506e-06      -3.001022725547e-10      -1.263830051317e-09      -8.712240857310e-10       6.927518592799e+00      -4.354186164054e-10      -1.106586157770e-09      -6.804338564655e-10       8.282603215799e-01      -2.286665091771e-10       7.453825454978e-11       7.162227909394e-01       6.332698575807e-10       6.260875370593e-01 
  880       7.321057250249e+00       1.299191244701e-06       6.839901348504e-08       4.284921992805e-10       1.070231937373e-09       6.537353507147e-10       7.120557103635e+00       1.174487313332e-06      -3.017540441187e-10      -1.274057607929e-09      -8.796925250692e-10       6.931310988802e+00      -4.327980770103e-10      -1.100663980475e-09      -6.777055576069e-10       8.290522115549e-01      -2.561493933773e-10       1.223330446415e-09       7.169272597497e-01       8.232688062086e-10       6.266794017873e-01 
  881       7.324969989801e+00       1.298504327842e-06       6.970889873320e-08       4.255784022481e-10       1.059237537175e-09       6.533567738924e-10       7.124406878860e+00       1.178443950428e-06      -3.031867698066e-10      -1.283963266172e-09      -8.880758048793e-10       6.935100090036e+00      -4.301575419065e-10      -1.094549458911e-09      -6.753929371932e-10       8.298427513611e-01      -2.827959853650e-10       2.357020428835e-09       7.176322174404e-01       9.953284006952e-10       6.272710309424e-01 
  882       7.328879301986e+00       1.298135608290e-06       7.126159109831e-08       4.227704199702e-10       1.047825692119e-09       6.534392279455e-10       7.128253297285e+00       1.182251739236e-06      -3.044148812411e-10      -1.293546816773e-09      -8.963604968918e-10       6.938885907779e+00      -4.274978602638e-10      -1.088238130570e-09      -6.734445018311e-10       8.306319532468e-01      -3.088645536762e-10       3.469096393279e-09       7.183376354676e-01       1.150372174972e-09       6.278624538898e-01 
  883       7.332785198113e+00       1.298083563656e-06       7.304331604450e-08       4.200616388175e-10       1.036002405490e-09       6.538826311055e-10       7.132096370063e+00       1.185902803211e-06      -3.054529512646e-10      -1.302808064660e-09      -9.045330559990e-10       6.942668452713e+00      -4.248198894256e-10      -1.081725500332e-09      -6.718082712898e-10       8.314198295801e-01      -3.346157519770e-10       4.552988328138e-09       7.190434849619e-01       1.289332897367e-09       6.284537002302e-01 
  884       7.336687688849e+00       1.298346642697e-06       7.504016318429e-08       4.174453798568e-10       1.023773752508e-09       6.545859733675e-10       7.135936107727e+00       1.189389201650e-06      -3.063156943483e-10      -1.311746829014e-09      -9.125798199298e-10       6.946447734921e+00      -4.221244949326e-10      -1.075007040371e-09      -6.704317771038e-10       8.322063928486e-01      -3.603126258574e-10       5.602067854827e-09       7.197497367273e-01       1.413152597568e-09       6.290447998002e-01 
  885       7.340586784209e+00       1.298923265217e-06       7.723808588411e-08       4.149148986612e-10       1.011145880547e-09       6.554473138438e-10       7.139772520188e+00       1.192702929512e-06      -3.070179670021e-10      -1.320362943327e-09      -9.204870089236e-10       6.950223763885e+00      -4.194125505459e-10      -1.068078190073e-09      -6.692620611758e-10       8.329916556600e-01      -3.862206196271e-10       6.609648063884e-09       7.204563612399e-01       1.522782593592e-09       6.296357826730e-01 
  886       7.344482493553e+00       1.299811821972e-06       7.962290086970e-08       4.124633851199e-10       9.981250093549e-10       6.563637781188e-10       7.143605616727e+00       1.195835917246e-06      -3.075747681841e-10      -1.328656255458e-09      -9.282407254047e-10       6.953996548479e+00      -4.166849382704e-10      -1.060934355952e-09      -6.682456743791e-10       8.337756307422e-01      -4.126075831095e-10       7.568983351072e-09       7.211633286471e-01       1.619183518755e-09       6.302266791588e-01 
  887       7.348374825587e+00       1.301010674575e-06       8.218028783157e-08       4.100839632486e-10       9.847174312716e-10       6.572315556037e-10       7.147435405998e+00       1.198780030616e-06      -3.080012397102e-10      -1.336626627687e-09      -9.358269536568e-10       6.957766096973e+00      -4.139425483784e-10      -1.053570911561e-09      -6.673286751606e-10       8.345583309439e-01      -4.397437784373e-10       8.473269253480e-09       7.218706087664e-01       1.703325348630e-09       6.308175198056e-01 
  888       7.352263788355e+00       1.302518155399e-06       8.489578903051e-08       4.077696909989e-10       9.709295114483e-10       6.579458968905e-10       7.151261896019e+00       1.201527070528e-06      -3.083126666640e-10      -1.344273936774e-09      -9.432315594969e-10       6.961532417022e+00      -4.111862794322e-10      -1.045983197409e-09      -6.664566281431e-10       8.353397692344e-01      -4.679018868470e-10       9.315642285622e-09       7.225781710846e-01       1.776187428024e-09       6.314083353996e-01 
  889       7.356149389239e+00       1.304332567479e-06       8.775480890301e-08       4.055135600690e-10       9.567676880670e-10       6.584011111070e-10       7.155085094175e+00       1.204068772853e-06      -3.085244778061e-10      -1.351598074012e-09      -9.504402899501e-10       6.965295515669e+00      -4.084170383086e-10      -1.038166520872e-09      -6.655746027285e-10       8.361199587042e-01      -4.973570154738e-10       1.008917977554e-08       7.232859847564e-01       1.838758497939e-09       6.319991569659e-01 
  890       7.360031634952e+00       1.306452184422e-06       9.074261366671e-08       4.033084957129e-10       9.422384725595e-10       6.584905632712e-10       7.158905007207e+00       1.206396808254e-06      -3.086522459840e-10      -1.358598945283e-09      -9.574387729238e-10       6.969055399338e+00      -4.056357402211e-10      -1.030116156115e-09      -6.646271716998e-10       8.368989125650e-01      -5.283867041465e-10       1.078689970090e-08       7.239940186036e-01       1.892036722538e-09       6.325900157689e-01 
  891       7.363910531540e+00       1.308875250303e-06       9.384433092592e-08       4.011473565510e-10       9.273484498261e-10       6.581066716453e-10       7.162721641216e+00       1.208502782011e-06      -3.087116885414e-10      -1.365276471117e-09      -9.642125168816e-10       6.972812073831e+00      -4.028433087440e-10      -1.021827343999e-09      -6.635584098247e-10       8.376766441506e-01      -5.612709321821e-10       1.140176052511e-08       7.247022411141e-01       1.937029716116e-09       6.331809433133e-01 
  892       7.367786084371e+00       1.311599979575e-06       9.704494927700e-08       3.990229343798e-10       9.121042784551e-10       6.571409050911e-10       7.166535001656e+00       1.210378233845e-06      -3.087186677283e-10      -1.371630586744e-09      -9.707469105182e-10       6.976565544329e+00      -4.000406758355e-10      -1.013295291996e-09      -6.623118924573e-10       8.384531669162e-01      -5.962921251815e-10       1.192666103338e-08       7.254106204406e-01       1.974754570066e-09       6.337719713441e-01 
  893       7.371658298140e+00       1.314624556971e-06       1.003293179139e-07       3.969279539820e-10       8.965126909418e-10       6.554837804239e-10       7.170345093330e+00       1.212014637746e-06      -3.086891911102e-10      -1.377661242152e-09      -9.770272224332e-10       6.980315815383e+00      -3.972287818611e-10      -1.004515174111e-09      -6.608306941416e-10       8.392284944395e-01      -6.337351618231e-10       1.235444016888e-08       7.261191243997e-01       2.006237879843e-09       6.343631318476e-01 
  894       7.375527176859e+00       1.317947137406e-06       1.036821462335e-07       3.948550729364e-10       8.805804939073e-10       6.530248597669e-10       7.174151920391e+00       1.213403401797e-06      -3.086394119779e-10      -1.383368402143e-09      -9.830386008058e-10       6.984062890917e+00      -3.944085756167e-10      -9.954821307866e-10      -6.590573872137e-10       8.400026404207e-01      -6.738873806590e-10       1.267787686879e-08       7.268277204709e-01       2.032515771931e-09       6.349544570520e-01 
  895       7.379392723858e+00       1.321565845884e-06       1.070880034412e-07       3.927968814278e-10       8.643145683182e-10       6.496527479064e-10       7.177955486334e+00       1.214535868001e-06      -3.085856297572e-10      -1.388752046389e-09      -9.887660730689e-10       6.987806774218e+00      -3.915810143523e-10      -9.861912688244e-10      -6.569340404048e-10       8.407756186827e-01      -7.170385869086e-10       1.288968990043e-08       7.275363757955e-01       2.054633930816e-09       6.355459794276e-01 
  896       7.383254941778e+00       1.325478777403e-06       1.105313181565e-07       3.907459020573e-10       8.477218697050e-10       6.452550896455e-10       7.181755793995e+00       1.215403312101e-06      -3.085442904186e-10      -1.393812169484e-09      -9.941945455835e-10       6.991547467939e+00      -3.887470637952e-10      -9.766376612967e-10      -6.544022174435e-10       8.415474431712e-01      -7.634810592545e-10       1.298253769736e-08       7.282450571756e-01       2.073647625944e-09       6.361377316878e-01 
  897       7.387113832571e+00       1.329683996851e-06       1.139963780179e-07       3.886945896519e-10       8.308094283816e-10       6.397185671593e-10       7.185552845546e+00       1.215996943414e-06      -3.085319868865e-10      -1.398548781007e-09      -9.993088033130e-10       6.995284974093e+00      -3.859076981734e-10      -9.668163474616e-10      -6.514029756590e-10       8.423181279556e-01      -8.135095566369e-10       1.294901819545e-08       7.289537310730e-01       2.090621738695e-09       6.367297467895e-01 
  898       7.390969397495e+00       1.334179538922e-06       1.174673292891e-07       3.866353310749e-10       8.135843496644e-10       6.329288973487e-10       7.189346642498e+00       1.216307904649e-06      -3.085654594494e-10      -1.402961905572e-09      -1.004093509497e-09       6.999019294049e+00      -3.830639002387e-10      -9.567223326775e-10      -6.478768645833e-10       8.430876872285e-01      -8.674213250483e-10       1.278166866902e-08       7.296623636079e-01       2.106630789344e-09       6.373220579335e-01 
  899       7.394821637110e+00       1.338963408009e-06       1.209281764640e-07       3.845604450354e-10       7.960538140912e-10       6.247708291958e-10       7.193137185687e+00       1.216327271736e-06      -3.086615961691e-10      -1.407051582886e-09      -1.008533205328e-09       7.002750428532e+00      -3.802166612904e-10      -9.463505883174e-10      -6.437639245544e-10       8.438561353066e-01      -9.255161043287e-10       1.247296556692e-08       7.303709205587e-01       2.122758964036e-09       6.379146985655e-01 
  900       7.398670551276e+00       1.344033578114e-06       1.243627818721e-07       3.824621818988e-10       7.782250776403e-10       6.151281411174e-10       7.196924475281e+00       1.216046053652e-06      -3.088374332906e-10      -1.410817867805e-09      -1.012612309621e-09       7.006478377615e+00      -3.773669811984e-10      -9.356960516840e-10      -6.390036853184e-10       8.446234866307e-01      -9.880961349604e-10       1.201532434865e-08       7.310793673597e-01       2.140100141742e-09       6.385077023765e-01 
  901       7.402516139148e+00       1.349387992752e-06       1.277548652845e-07       3.803327234964e-10       7.601054719498e-10       6.038836383205e-10       7.200708510771e+00       1.215455192243e-06      -3.091101556516e-10      -1.414260830389e-09      -1.016315118492e-09       7.010203140723e+00      -3.745158684269e-10      -9.247536259234e-10      -6.335351646326e-10       8.453897557658e-01      -1.055466164863e-09       1.140109932041e-08       7.317876691013e-01       2.159757921236e-09       6.391011033030e-01 
  902       7.406358401702e+00       1.355022595419e-06       1.310908157022e-07       3.781649328505e-10       7.417023247779e-10       5.909566378868e-10       7.204489293360e+00       1.214551263546e-06      -3.094933207391e-10      -1.417381717934e-09      -1.019631405507e-09       7.013924718936e+00      -3.716639463677e-10      -9.135201309444e-10      -6.273117969559e-10       8.461549598748e-01      -1.127862527732e-09       1.062665858989e-08       7.324957918997e-01       2.182641133525e-09       6.396949306741e-01 
  903       7.410197349353e+00       1.360925386269e-06       1.343681773961e-07       3.759546170315e-10       7.230227195312e-10       5.764160942903e-10       7.208266833180e+00       1.213353683232e-06      -3.099854630536e-10      -1.420186461561e-09      -1.022573322127e-09       7.017643121974e+00      -3.688102653128e-10      -9.020001909539e-10      -6.203464871493e-10       8.469191261822e-01      -1.205239106314e-09       9.704681544080e-09       7.332037070356e-01       2.208846697481e-09       6.402891945627e-01 
  904       7.414032994455e+00       1.367082269047e-06       1.375873004446e-07       3.736983005520e-10       7.040737322786e-10       5.603692997445e-10       7.212041142183e+00       1.211887779310e-06      -3.105813061014e-10      -1.422682226496e-09      -1.025158770174e-09       7.021358361322e+00      -3.659534712982e-10      -8.902004420503e-10      -6.126672832674e-10       8.476822846316e-01      -1.287477918097e-09       8.652060100079e-09       7.339113868808e-01       2.238266828267e-09       6.408839001981e-01 
  905       7.417865348775e+00       1.373479011414e-06       1.407485410196e-07       3.713924786918e-10       6.848625113643e-10       5.429245653150e-10       7.215812231765e+00       1.210179116544e-06      -3.112755218824e-10      -1.424876255468e-09      -1.027405826654e-09       7.025070447926e+00      -3.630921980163e-10      -8.781275900594e-10      -6.043025133720e-10       8.484444654241e-01      -1.374459726090e-09       7.485842064407e-09       7.346188035319e-01       2.270792643272e-09       6.414790527983e-01 
  906       7.421694423499e+00       1.380101244565e-06       1.438522614065e-07       3.690336174187e-10       6.653962776151e-10       5.241912237976e-10       7.219580112753e+00       1.208253497120e-06      -3.120627307430e-10      -1.426775868936e-09      -1.029332744254e-09       7.028779392186e+00      -3.602250667804e-10      -8.657884107359e-10      -5.952807863343e-10       8.492056990192e-01      -1.466064035173e-09       6.223231569494e-09       7.353259288088e-01       2.306314158948e-09       6.420746575702e-01 
  907       7.425520229221e+00       1.386934462839e-06       1.468988300238e-07       3.666181533087e-10       6.456823245474e-10       5.042796325957e-10       7.223344795411e+00       1.206136961306e-06      -3.129375012296e-10      -1.428388465314e-09      -1.030957951841e-09       7.032485203955e+00      -3.573506864909e-10      -8.531897499657e-10      -5.856309926372e-10       8.499660161351e-01      -1.562169088436e-09       4.881589510161e-09       7.360327342548e-01       2.344720287645e-09       6.426707197093e-01 
  908       7.429342775947e+00       1.393964023333e-06       1.498886214431e-07       3.641424934669e-10       6.257280185753e-10       4.833011765975e-10       7.227106289432e+00       1.203855788122e-06      -3.138943499421e-10      -1.429721521200e-09      -1.032300054962e-09       7.036187892538e+00      -3.544676536000e-10      -8.403385239673e-10      -5.753823051778e-10       8.507254477498e-01      -1.662651863533e-09       3.478433980100e-09       7.367391911350e-01       2.385898834450e-09       6.432672443992e-01 
  909       7.433162073084e+00       1.401175145518e-06       1.528220164090e-07       3.616030154476e-10       6.055407992170e-10       4.613682710541e-10       7.230864603938e+00       1.201436496004e-06      -3.149277413865e-10      -1.430782591603e-09      -1.033377836343e-09       7.039887466686e+00      -3.515745520774e-10      -8.272417194944e-10      -5.645641800694e-10       8.514840251011e-01      -1.767388069018e-09       2.031440708358e-09       7.374452704360e-01       2.429736494016e-09       6.438642368122e-01 
  910       7.436978129445e+00       1.408552910852e-06       1.556994018582e-07       3.589960671749e-10       5.851281793031e-10       4.385943644565e-10       7.234619747475e+00       1.198905843468e-06      -3.160320878288e-10      -1.431579310171e-09      -1.034210256391e-09       7.043583934596e+00      -3.486699533756e-10      -8.139063940374e-10      -5.532063574442e-10       8.522417796880e-01      -1.876252140695e-09       5.584434958202e-10       7.381509428645e-01       2.476118847406e-09       6.444617021086e-01 
  911       7.440790953242e+00       1.416082262392e-06       1.585211709402e-07       3.563179668631e-10       5.644977451830e-10       4.150939414135e-10       7.238371728010e+00       1.196290829778e-06      -3.172017491481e-10      -1.432119389414e-09      -1.034816453690e-09       7.047277303907e+00      -3.457524163951e-10      -8.003396760256e-10      -5.413388622553e-10       8.529987432705e-01      -1.989117237963e-09      -9.225653483118e-10       7.388561788470e-01       2.524930358925e-09       6.450596454368e-01 
  912       7.444600552082e+00       1.423748004411e-06       1.612877230361e-07       3.535650029372e-10       5.436571569330e-10       3.909825255288e-10       7.242120552931e+00       1.193618695611e-06      -3.184310326895e-10      -1.432410620936e-09      -1.035215745500e-09       7.050967581698e+00      -3.428204874498e-10      -7.865487650289e-10      -5.289920050791e-10       8.537549478711e-01      -2.105855240160e-09      -2.393434570034e-09       7.395609485285e-01       2.576054372957e-09       6.456580719331e-01 
  913       7.448406932966e+00       1.431534802008e-06       1.639994637794e-07       3.507334339536e-10       5.226141485633e-10       3.663766822790e-10       7.245866229040e+00       1.190916923718e-06      -3.197141931180e-10      -1.432460875659e-09      -1.035427628261e-09       7.054654774482e+00      -3.398727002326e-10      -7.725409319600e-10      -5.161963829178e-10       8.545104257747e-01      -2.226336742906e-09      -3.835853534061e-09       7.402652217721e-01       2.629373110798e-09       6.462569867216e-01 
  914       7.452210102287e+00       1.439427180725e-06       1.666568050748e-07       3.478194885201e-10       5.013765282253e-10       3.413940218909e-10       7.249608762554e+00       1.188213239598e-06      -3.210454322712e-10      -1.432278104052e-09      -1.035471778089e-09       7.058338888209e+00      -3.369075757804e-10      -7.583235192761e-10      -5.029828800015e-10       8.552652095296e-01      -2.350431054454e-09      -5.231351787340e-09       7.409689681576e-01       2.684767667498e-09       6.468563949139e-01 
  915       7.456010065823e+00       1.447409526161e-06       1.692601651187e-07       3.448193652168e-10       4.799521784190e-10       3.161532022190e-10       7.253348159098e+00       1.185535612154e-06      -3.224188990130e-10      -1.431870336355e-09      -1.035368051275e-09       7.062019928257e+00      -3.339236224394e-10      -7.439039411812e-10      -4.893826685906e-10       8.560193319484e-01      -2.478006192028e-09      -6.561298622572e-09       7.416721569814e-01       2.742118008693e-09       6.474563016094e-01 
  916       7.459806828737e+00       1.455466083582e-06       1.718099684187e-07       3.417292325164e-10       4.583490562005e-10       2.907739316229e-10       7.257084423708e+00       1.182912254366e-06      -3.238286890865e-10      -1.431245682811e-09      -1.035136484785e-09       7.065697899434e+00      -3.309193358310e-10      -7.292896838275e-10      -4.754272097780e-10       8.567728261078e-01      -2.608928878173e-09      -7.806902641730e-09       7.423747572548e-01       2.801302967440e-09       6.480567118947e-01 
