# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[1]-dens[3]        5:dens[1]-dens[4]        6:dens[1]-dens[5]        7:dens[1]-dens[6]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[2]-dens[6]       13:dens[3]-dens[3]       14:dens[3]-dens[4]       15:dens[3]-dens[5]       16:dens[3]-dens[6]       17:dens[4]-dens[4]       18:dens[4]-dens[5]       19:dens[4]-dens[6]       20:dens[5]-dens[5]       21:dens[5]-dens[6]       22:dens[6]-dens[6]    
  625       6.190234076746e+00      -2.572332517981e-08      -4.514201946380e-08       7.209434813351e-11       1.047960893710e-10       1.774843039222e-10       6.008666185457e+00       4.353044158257e-07      -3.897473316165e-11      -8.804922425337e-11      -1.505245706475e-09       5.837646302992e+00      -8.818877436847e-11      -3.611126787025e-11      -3.468916339844e-10       6.131020441158e-01      -6.419300610729e-10       5.224882058526e-10       3.005790132794e-02       9.183188977583e-05       2.882601035738e-02 
  626       6.195303134489e+00      -5.765712443427e-08      -4.386135830145e-08       6.963438167405e-11       1.052741264443e-10       1.495352105588e-10       6.013645882895e+00       4.496275423049e-07      -3.736990979049e-11      -8.927481130130e-11      -1.528561470931e-09       5.842540308398e+00      -8.683627138192e-11      -3.723073498132e-11      -3.177700385778e-10       6.139460914836e-01      -6.789815961055e-10       5.808748587652e-10       3.012263463176e-02       9.572428589446e-05       2.888836242359e-02 
  627       6.200366261194e+00      -8.921991382677e-08      -4.262972475684e-08       6.715806959035e-11       1.056878209619e-10       1.211203020453e-10       6.018619795874e+00       4.619581543690e-07      -3.587762433627e-11      -9.048676670979e-11      -1.548510044748e-09       5.847428650524e+00      -8.549987771642e-11      -3.827019282566e-11      -2.834296911976e-10       6.147900200699e-01      -7.135336729073e-10       6.355321291941e-10       3.018733092631e-02       9.967358201139e-05       2.895068865032e-02 
  628       6.205423469339e+00      -1.202242094284e-07      -4.146568496021e-08       6.470142840991e-11       1.060389261427e-10       9.253804222869e-11       6.023587937520e+00       4.722537346046e-07      -3.452111469954e-11      -9.168477001393e-11      -1.564794534195e-09       5.852311342079e+00      -8.419705079035e-11      -3.924607842785e-11      -2.434842847627e-10       6.156339536419e-01      -7.447369489435e-10       6.858569936053e-10       3.025198776925e-02       1.036782234626e-04       2.901298670114e-02 
  629       6.210474769255e+00      -1.504801853173e-07      -4.038803653662e-08       6.230093394971e-11       1.063292235268e-10       6.409072860778e-11       6.028550318914e+00       4.804714113845e-07      -3.332390386064e-11      -9.286849832150e-11      -1.577114579217e-09       5.857188393810e+00      -8.294546834128e-11      -4.017504592422e-11      -1.975430566067e-10       6.164780174055e-01      -7.717315044777e-10       7.312391099358e-10       3.031660269230e-02       1.077366320218e-04       2.907525421406e-02 
  630       6.215520169111e+00      -1.797956643403e-07      -3.941580951902e-08       5.999352314162e-11       1.065605230960e-10       3.608450760497e-11       6.033506949078e+00       4.865679577114e-07      -3.230980099784e-11      -9.403762630574e-11      -1.585166340080e-09       5.862059814491e+00      -8.176302929850e-11      -4.107396743625e-11      -1.452107713774e-10       6.173223380104e-01      -7.936468008627e-10       7.710607890019e-10       3.038117320116e-02       1.118472058023e-04       2.913748880143e-02 
  631       6.220559674898e+00      -2.079761088734e-07      -3.856826726134e-08       5.781659585779e-11       1.067346633942e-10       8.829389837653e-12       6.038457834959e+00       4.904997900617e-07      -3.150290260545e-11      -9.519182619817e-11      -1.588642484015e-09       5.866925610904e+00      -8.066785465556e-11      -4.195993394397e-11      -8.608770393689e-11       6.181670435556e-01      -8.096016388310e-10       8.046969659067e-10       3.044569677540e-02       1.160083191599e-04       2.919968804979e-02 
  632       6.225593290416e+00      -2.348246115839e-07      -3.786490735154e-08       5.580801673611e-11       1.068535116485e-10      -1.736073461023e-11       6.043402981417e+00       4.922229672294e-07      -3.092759361195e-11      -9.633076778134e-11      -1.587232171869e-09       5.871785787829e+00      -7.967828834275e-11      -4.285025615942e-11      -1.976962226148e-11       6.190122635943e-01      -8.187041167849e-10       8.315151714488e-10       3.051017086831e-02       1.202183225947e-04       2.926184951983e-02 
  633       6.230621017256e+00      -2.601418861907e-07      -3.732546252474e-08       5.400611700562e-11       1.069189638890e-10      -4.216808091660e-11       6.048342391204e+00       4.916931891697e-07      -3.060854849812e-11      -9.745411838167e-11      -1.580621044748e-09       5.876640348026e+00      -7.881289809962e-11      -4.376246540001e-11       5.415222965837e-11       6.198581291395e-01      -8.200515890873e-10       8.508755035296e-10       3.057459290687e-02       1.244755426536e-04       2.932397074624e-02 
  634       6.235642854787e+00      -2.837262582261e-07      -3.696990157623e-08       5.244969631189e-11       1.069329450699e-10      -6.527095424972e-11       6.053276064957e+00       4.888657958429e-07      -3.057073241514e-11      -9.856154286220e-11      -1.568491210660e-09       5.881489292225e+00      -7.809047634750e-11      -4.471431446197e-11       1.360911489181e-10       6.207047726693e-01      -8.127306243522e-10       8.621305985616e-10       3.063896029158e-02       1.287782818326e-04       2.938604923762e-02 
  635       6.240658800137e+00      -3.053736557969e-07      -3.681843027462e-08       5.117802454249e-11       1.068974091895e-10      -8.634373449662e-11       6.058204001179e+00       4.836957660583e-07      -3.083940230273e-11      -9.965270361538e-11      -1.550521231167e-09       5.886332619107e+00      -7.753004106200e-11      -4.572377849376e-11       2.264649907990e-10       6.215523281315e-01      -7.958169637351e-10       8.646256028766e-10       3.070327039641e-02       1.331248184792e-04       2.944808247639e-02 
  636       6.245668848183e+00      -3.248776003455e-07      -3.689149227486e-08       5.023084365236e-11       1.068143394114e-10      -1.050568609916e-10       6.063126196225e+00       4.761377163175e-07      -3.144010800726e-11      -1.007272605559e-10      -1.526386108028e-09       5.891170325295e+00      -7.715083664550e-11      -4.680905586948e-11       3.256961858686e-10       6.224009309498e-01      -7.683754792235e-10       8.576981441332e-10       3.076752056864e-02       1.375134066943e-04       2.951006791864e-02 
  637       6.250672991530e+00      -3.420291974110e-07      -3.720977003131e-08       4.964836948925e-11       1.066857481845e-10      -1.210768172445e-10       6.068042644286e+00       4.661458996590e-07      -3.239869339987e-11      -1.017848711133e-10      -1.495757269845e-09       5.896002405336e+00      -7.697233479972e-11      -4.798856906227e-11       4.342117570801e-10       6.232507180281e-01      -7.294601319273e-10       8.406783027253e-10       3.083170812881e-02       1.419422762350e-04       2.957200299410e-02 
  638       6.255671228466e+00      -3.566662235127e-07      -3.778701114311e-08       4.946147819050e-11       1.065120218818e-10      -1.341465129044e-10       6.072953344634e+00       4.537067897587e-07      -3.373327760397e-11      -1.028242792305e-10      -1.458441192012e-09       5.900828858842e+00      -7.700854484986e-11      -4.927694190744e-11       5.521807685603e-10       6.241018095329e-01      -6.784213536831e-10       8.131224808380e-10       3.089583052551e-02       1.464096674006e-04       2.963388524349e-02 
  639       6.260663587042e+00      -3.688216365270e-07      -3.860832563731e-08       4.966201556754e-11       1.062869129587e-10      -1.443284764244e-10       6.077858323563e+00       4.389376527325e-07      -3.542999531559e-11      -1.038405595255e-10      -1.414798759977e-09       5.905649712120e+00      -7.725080026262e-11      -5.067282873930e-11       6.787200529851e-10       6.249542537697e-01      -6.158359849610e-10       7.755209325715e-10       3.095988580396e-02       1.509139367641e-04       2.969571273441e-02 
  640       6.265650101511e+00      -3.785784392755e-07      -3.965139476380e-08       5.023181314600e-11       1.060024336455e-10      -1.517671871395e-10       6.082757612915e+00       4.219902245970e-07      -3.746670456106e-11      -1.048278101671e-10      -1.365335458555e-09       5.910464997008e+00      -7.768458066786e-11      -5.217080897785e-11       8.126703754655e-10       6.258080810576e-01      -5.425984958668e-10       7.286063384870e-10       3.102387214792e-02       1.554534536626e-04       2.975748365478e-02 
  641       6.270630804398e+00      -3.860208957052e-07      -4.089359948823e-08       5.115244113634e-11       1.056505007073e-10      -1.566091892998e-10       6.087651242863e+00       4.030183382636e-07      -3.982095518175e-11      -1.057800578962e-10      -1.310563633208e-09       5.915274743754e+00      -7.829516601075e-11      -5.376538526092e-11       9.528572993422e-10       6.266633218389e-01      -4.596155345021e-10       6.731214112137e-10       3.108778772572e-02       1.600265653449e-04       2.981919617609e-02 
  642       6.275605726485e+00      -3.912345361012e-07      -4.231201929336e-08       5.240520737009e-11       1.052229350777e-10      -1.590031004630e-10       6.092539241894e+00       3.821779319738e-07      -4.246998759152e-11      -1.066912577502e-10      -1.251002517498e-09       5.920078981005e+00      -7.906763574935e-11      -5.545098313334e-11       1.098091125999e-09       6.275200066785e-01      -3.678059757443e-10       6.098189357042e-10       3.115163069015e-02       1.646315968841e-04       2.988084845337e-02 
  643       6.280574896800e+00      -3.943061622994e-07      -4.388343098027e-08       5.397115623617e-11       1.047114614917e-10      -1.590996198881e-10       6.097421636796e+00       3.596270577345e-07      -4.539073153426e-11      -1.075552927878e-10      -1.187178260539e-09       5.924877735792e+00      -7.998686805201e-11      -5.722195073595e-11       1.247166834679e-09       6.283781662644e-01      -2.681009700259e-10       5.394618094893e-10       3.121539917841e-02       1.692668510898e-04       2.994243862509e-02 
  644       6.285538342606e+00      -3.953238528988e-07      -4.558430746965e-08       5.583106761715e-11       1.041077081193e-10      -1.570515369285e-10       6.102298452646e+00       3.355258897525e-07      -4.855980484136e-11      -1.083659738134e-10      -1.119623954450e-09       5.929671033519e+00      -8.103753899502e-11      -5.907255849470e-11       1.398864022294e-09       6.292378314073e-01      -1.614439921143e-10       4.628230829335e-10       3.127909131209e-02       1.739306084212e-04       3.000396481313e-02 
  645       6.290496089381e+00      -3.943769684742e-07      -4.739081660307e-08       5.796545582552e-11       1.034032061982e-10      -1.530137394246e-10       6.107169712801e+00       3.100367328707e-07      -5.195351218919e-11      -1.091170391020e-10      -1.048879661808e-09       5.934458897954e+00      -8.220412175999e-11      -6.099699880974e-11       1.551946843242e-09       6.300990330404e-01      -4.879088989152e-11       3.806859994899e-10       3.134270519706e-02       1.786211268997e-04       3.006542512272e-02 
  646       6.295448160814e+00      -3.915561567883e-07      -4.927881994421e-08       6.035456853995e-11       1.025893896677e-10      -1.471432220976e-10       6.112035438879e+00       2.833240310022e-07      -5.554784385658e-11      -1.098021541240e-10      -9.754924430982e-10       5.939241351213e+00      -8.347088583146e-11      -6.298938574446e-11       1.705163949220e-09       6.309618022194e-01       6.889006686636e-11       2.938440359549e-10       3.140623892343e-02       1.833366420209e-04       3.012681764231e-02 
  647       6.300394578784e+00      -3.869533580047e-07      -5.122387158016e-08       6.297838574159e-11       1.016575948015e-10      -1.395990949424e-10       6.116895650753e+00       2.555543755663e-07      -5.931847448235e-11      -1.104149112692e-10      -9.000163841664e-10       5.944018413750e+00      -8.482189619439e-11      -6.504375471462e-11       1.857248429038e-09       6.318261701224e-01       1.906181377095e-10       2.031009427240e-10       3.146969056553e-02       1.880753666679e-04       3.018814044362e-02 
  648       6.305335363352e+00      -3.806618099003e-07      -5.320121692266e-08       6.581661865034e-11       1.005990598411e-10      -1.305425916203e-10       6.121750366531e+00       2.268965139229e-07      -6.324076182279e-11      -1.109488295721e-10      -8.230126236736e-10       5.948790104345e+00      -8.624101253164e-11      -6.715406217738e-11       2.006917748434e-09       6.326921680498e-01       3.154000627344e-10       1.092707840463e-10       3.153305818177e-02       1.928354910235e-04       3.024939158146e-02 
  649       6.310270532745e+00      -3.727760530774e-07      -5.518579150939e-08       6.884870866109e-11       9.940492462889e-11      -1.201370778531e-10       6.126599602552e+00       1.975213578084e-07      -6.728974550910e-11      -1.113973544362e-10      -7.450493805464e-10       5.953556440088e+00      -8.771188842154e-11      -6.931418532039e-11       2.152873689882e-09       6.335598274239e-01       4.422300138048e-10       1.317797827983e-11       3.159633981466e-02       1.976151824828e-04       3.031056909374e-02 
  650       6.315200103346e+00      -3.633919361767e-07      -5.715221980519e-08       7.205382628006e-11       9.806623024177e-11      -1.085480598152e-10       6.131443373367e+00       1.676019917704e-07      -7.144014580496e-11      -1.117538573586e-10      -6.667019814298e-10       5.958317436376e+00      -8.921797053535e-11      -7.151792175089e-11       2.293802292415e-09       6.344291797893e-01       5.700895457716e-10      -8.434266185335e-11       3.165953349071e-02       2.024125855661e-04       3.037167100141e-02 
  651       6.320124089678e+00      -3.526066210897e-07      -5.907481400338e-08       7.541087006101e-11       9.657391862401e-11      -9.594319252745e-11       6.136281691727e+00       1.373136816028e-07      -7.566636236395e-11      -1.120116356550e-10      -5.885528881395e-10       5.963073106890e+00      -9.074249783482e-11      -7.375898918474e-11       2.428373791433e-09       6.353002568124e-01       6.979475476933e-10      -1.824458890122e-10       3.172263722038e-02       2.072258218310e-04       3.043269530833e-02 
  652       6.325042504392e+00      -3.405185881711e-07      -6.092757282698e-08       7.889846554155e-11       9.491883222068e-11      -8.249228824999e-11       6.141114568574e+00       1.068338827813e-07      -7.994247298709e-11      -1.121639121840e-10      -5.111917251141e-10       5.967823463591e+00      -9.226850076968e-11      -7.603102513556e-11       2.555242558515e-09       6.361730902812e-01       8.247601940564e-10      -2.802759809814e-10       3.178564899802e-02       2.120529897855e-04       3.049364000128e-02 
  653       6.329955358254e+00      -3.272276414513e-07      -6.268418033000e-08       8.249496417940e-11       9.309171361087e-11      -6.836732487546e-11       6.145942013025e+00       7.634224889823e-08      -8.424223238030e-11      -1.122038350716e-10      -4.352153068675e-10       5.972568516703e+00      -9.377880047516e-11      -7.832758660375e-11       2.673047041241e-09       6.370477121055e-01       9.494708959960e-10      -3.769667004165e-10       3.184856680181e-02       2.168921648004e-04       3.055450304986e-02 
  654       6.334862660134e+00      -3.128349138488e-07      -6.431800469869e-08       8.617844228866e-11       9.108320514091e-11      -5.374245432211e-11       6.150764032362e+00       4.602064009798e-08      -8.853907091190e-11      -1.121244774364e-10      -3.612276654412e-10       5.977308274707e+00      -9.525600796949e-11      -8.064214976560e-11       2.780409702995e-09       6.379241543167e-01       1.071010252516e-09      -4.716412545888e-10       3.191138859373e-02       2.217413990217e-04       3.061528240644e-02 
  655       6.339764416988e+00      -2.974428723833e-07      -6.580209705280e-08       8.992669997612e-11       8.888384855767e-11      -3.879401092696e-11       6.155580632015e+00       1.605313151194e-08      -9.280609337012e-11      -1.119188371137e-10      -2.898400778564e-10       5.982042744320e+00      -9.668252335144e-11      -8.296810966234e-11       2.875936962790e-09       6.388024490676e-01       1.188296001708e-09      -5.634122551300e-10       3.197411231944e-02       2.265987212835e-04       3.067597600606e-02 
  656       6.344660633851e+00      -2.811553233873e-07      -6.710919024685e-08       9.371726007748e-11       8.648408464175e-11      -2.370051983894e-11       6.160391815556e+00      -1.337397830627e-08      -9.701607772053e-11      -1.115798363806e-10      -2.216710935666e-10       5.986771930492e+00      -9.804053499784e-11      -8.529877988926e-11       2.958219135072e-09       6.396826286322e-01       1.300232971976e-09      -6.513816777775e-10       3.203673590827e-02       2.314621370205e-04       3.073658176645e-02 
  657       6.349551313819e+00      -2.640774177195e-07      -6.821169767143e-08       9.752736709367e-11       8.387425284076e-11      -8.642705412003e-12       6.165197584680e+00      -4.207215894561e-08      -1.011414738636e-10      -1.111003216801e-10      -1.573465619094e-10       5.991495836388e+00      -9.931201876104e-11      -8.762739228475e-11       3.025830369541e-09       6.405647254058e-01       1.405713033251e-09      -7.346408221190e-10       3.209925727316e-02       2.363296281804e-04       3.079709758786e-02 
  658       6.354436458037e+00      -2.463156559766e-07      -6.908171205439e-08       1.013339861271e-10       8.104459090257e-11       6.196500401697e-12       6.169997939197e+00      -6.985063970253e-08      -1.051544023922e-10      -1.104730633463e-10      -9.749965955949e-11       5.996214463377e+00      -1.004787371665e-10      -8.994709661937e-11       3.077328590960e-09       6.414487719046e-01       1.503615048216e-09      -8.122702713377e-10       3.216167431058e-02       2.411991531368e-04       3.085752135308e-02 
  659       6.359316065691e+00      -2.279778937063e-07      -6.969100426216e-08       1.051138018179e-10       7.798523450853e-11       2.063194965870e-11       6.174792877016e+00      -9.651640114573e-08      -1.090266533490e-10      -1.096907553285e-10      -4.277091798031e-11       6.000927811022e+00      -1.015222386102e-10      -9.225096028498e-11       3.111255438973e-09       6.423348007661e-01       1.592804823523e-09      -8.833398519569e-10       3.222398490047e-02       2.460686466017e-04       3.091785092734e-02 
  660       6.364190133985e+00      -2.091733466195e-07      -7.001102210100e-08       1.088432172803e-10       7.468621690674e-11       3.447627003108e-11       6.179582394135e+00      -1.218741666811e-07      -1.127296849840e-10      -1.087460149163e-10       6.191749123337e-12       6.005635877067e+00      -1.024238565564e-10      -9.453196798376e-11       3.126136207914e-09       6.432228447483e-01       1.672135061017e-09      -9.469085935851e-10       3.228618690622e-02       2.509360195379e-04       3.097808415827e-02 
  661       6.369058658139e+00      -1.900125958029e-07      -7.001288911826e-08       1.124983530389e-10       7.113746854531e-11       4.753985641333e-11       6.184366484629e+00      -1.457263941165e-07      -1.162346225120e-10      -1.076313824641e-10       4.873301835308e-11       6.010338657424e+00      -1.031647087346e-10      -9.678302141730e-11       3.120479786627e-09       6.441129367300e-01       1.740445308952e-09      -1.002024688661e-09       3.234827817456e-02       2.557991590720e-04       3.103821887578e-02 
  662       6.373921638088e+00      -1.706004052476e-07      -6.967644452338e-08       1.160571179888e-10       6.733259292743e-11       5.966243083043e-11       6.189145147411e+00      -1.679083593239e-07      -1.195183450257e-10      -1.063406935012e-10       8.436204934864e-11       6.015036152289e+00      -1.037305790121e-10      -9.899702492355e-11       3.093263326633e-09       6.450050948934e-01       1.796828995423e-09      -1.047933191274e-09       3.241025672403e-02       2.606560174234e-04       3.109825306626e-02 
  663       6.378779098795e+00      -1.510139902889e-07      -6.901758386479e-08       1.195054744842e-10       6.328028617853e-11       7.080850192860e-11       6.193918406733e+00      -1.883942722441e-07      -1.225818958646e-10      -1.048732287826e-10       1.132723730580e-10       6.019728384664e+00      -1.041266826236e-10      -1.011671450867e-10       3.045398082523e-09       6.458992779133e-01       1.841441081370e-09      -1.084704215022e-09       3.247212131501e-02       2.655048810204e-04       3.115818539924e-02 
  664       6.383631070363e+00      -1.313242809759e-07      -6.806151798824e-08       1.228313090947e-10       5.899316819776e-11       8.097399077745e-11       6.198686292110e+00      -2.071934807342e-07      -1.254324751607e-10      -1.032296550727e-10       1.358333964337e-10       6.024415382219e+00      -1.043632244650e-10      -1.032865562285e-10       2.978295728425e-09       6.467954287808e-01       1.874708094557e-09      -1.112618487631e-09       3.253387089213e-02       2.703441071368e-04       3.121801471216e-02 
  665       6.388477581343e+00      -1.116030696708e-07      -6.683378769575e-08       1.260223725763e-10       5.448402986732e-11       9.015485312013e-11       6.203448831580e+00      -2.243155911871e-07      -1.280773888087e-10      -1.014106611324e-10       1.524195382434e-10       6.029097171191e+00      -1.044505463876e-10      -1.053483546913e-10       2.893386624238e-09       6.476934895276e-01       1.897062681752e-09      -1.131960880809e-09       3.259550439687e-02       2.751720353490e-04       3.127773983724e-02 
  666       6.393318658723e+00      -9.192301429653e-08      -6.536026501882e-08       1.290662793735e-10       4.976583371809e-11       9.834707961116e-11       6.208206051689e+00      -2.397704696908e-07      -1.305240488873e-10      -9.941695781973e-11       1.634102486212e-10       6.033773776372e+00      -1.043991277308e-10      -1.073455585505e-10       2.792119887971e-09       6.485934012209e-01       1.908943632968e-09      -1.143020426781e-09       3.265702076759e-02       2.799869874728e-04       3.133735960141e-02 
  667       6.398154327916e+00      -7.235764158387e-08      -6.366715449154e-08       1.319505071220e-10       4.485171459537e-11       1.055466960543e-10       6.212957977480e+00      -2.535682431873e-07      -1.327799740821e-10      -9.724927818931e-11       1.691900286205e-10       6.038445221103e+00      -1.042195858540e-10      -1.092711073269e-10       2.675963468086e-09       6.494951039601e-01       1.910795905701e-09      -1.146090334835e-09       3.271841893949e-02       2.847872675002e-04       3.139687282638e-02 
  668       6.402984612753e+00      -5.298135031896e-08      -6.178099442382e-08       1.346623961522e-10       3.975498032453e-11       1.117497636404e-10       6.217704632482e+00      -2.657193006322e-07      -1.348527901070e-10      -9.490837759225e-11       1.701484497649e-10       6.043111527259e+00      -1.039226766696e-10      -1.111178617000e-10       2.546404215840e-09       6.503985368722e-01       1.903070649176e-09      -1.141468007866e-09       3.277969784463e-02       2.895711615364e-04       3.145627832854e-02 
  669       6.407809535466e+00      -3.386941459058e-08      -5.972865817453e-08       1.371891489914e-10       3.448911237673e-11       1.169523791852e-10       6.222446038702e+00      -2.762342941537e-07      -1.367502301264e-10      -9.239503377605e-11       1.666801736009e-10       6.047772715242e+00      -1.035192951750e-10      -1.128786032196e-10       2.404947957623e-09       6.513036381078e-01       1.886225228592e-09      -1.129455058913e-09       3.284085641189e-02       2.943369377368e-04       3.151557491900e-02 
  670       6.412629116680e+00      -1.509798703748e-08      -5.753735542467e-08       1.395178298665e-10       2.906776653461e-11       1.211506753674e-10       6.227182216612e+00      -2.851241402123e-07      -1.384801351774e-10      -8.971004698446e-11       1.591849712493e-10       6.052428803968e+00      -1.030204759857e-10      -1.145460340191e-10       2.253119567309e-09       6.522103448369e-01       1.860723249359e-09      -1.110357327706e-09       3.290189356702e-02       2.990828462440e-04       3.157476140355e-02 
  671       6.417443375400e+00       3.255897904244e-09      -5.523463345052e-08       1.416353642072e-10       2.350477355798e-11       1.243408209662e-10       6.231913185137e+00      -2.924000207596e-07      -1.400504545916e-10      -8.685424005735e-11       1.480677429572e-10       6.057079810859e+00      -1.024373938671e-10      -1.161127765280e-10       2.092463038589e-09       6.531185932444e-01       1.827034581343e-09      -1.084484897207e-09       3.296280823255e-02       3.038071191246e-04       3.163383658265e-02 
  672       6.422252329004e+00       2.111432075383e-08      -5.284837839689e-08       1.435285381487e-10       1.781413984949e-11       1.265190210995e-10       6.236638961649e+00      -2.980733843977e-07      -1.414692464173e-10      -8.382845853053e-11       1.337385376502e-10       6.061725751829e+00      -1.017813642674e-10      -1.175713731841e-10       1.924541557317e-09       6.540283185267e-01       1.785635383112e-09      -1.052152110150e-09       3.302359932787e-02       3.085079703059e-04       3.169279925142e-02 
  673       6.427055993226e+00       3.839847373848e-08      -5.040681655017e-08       1.451839980340e-10       1.201004812039e-11       1.276815174613e-10       6.241359561952e+00      -3.021559475387e-07      -1.427446778416e-10      -8.063357073565e-11       1.166125724838e-10       6.066366641279e+00      -1.010638438500e-10      -1.189142861463e-10       1.750937573853e-09       6.549394548867e-01       1.737008126172e-09      -1.013677585588e-09       3.308426576915e-02       3.131835955136e-04       3.175164819960e-02 
  674       6.431854382148e+00       5.502865754603e-08      -4.793851561162e-08       1.465882499174e-10       6.106858056128e-12       1.278245885602e-10       6.246075000270e+00      -3.046596955638e-07      -1.438850256122e-10      -7.727046790004e-11       9.711025239577e-11       6.071002492081e+00      -1.002964310257e-10      -1.201338970072e-10       1.573252875401e-09       6.558519355302e-01       1.681641619213e-09      -9.693842354276e-10       3.314480646939e-02       3.178321722077e-04       3.181038221157e-02 
  675       6.436647508191e+00       7.092427807760e-08      -4.547238597044e-08       1.477276590667e-10       1.191069821262e-13       1.269445499566e-10       6.250785289243e+00      -3.055968839825e-07      -1.448986764595e-10      -7.374006424656e-11       7.565718965781e-11       6.075633315572e+00      -9.949086648561e-11      -1.212225065059e-10       1.393108658357e-09       6.567656926613e-01       1.620031032355e-09      -9.195992809804e-10       3.320522033837e-02       3.224518595205e-04       3.186900006631e-02 
  676       6.441435382097e+00       8.600384320024e-08      -4.303768197702e-08       1.485884494662e-10      -5.938489470572e-12       1.250377545010e-10       6.255490439909e+00      -3.049800395921e-07      -1.457941275188e-10      -7.004329709351e-11       5.268422342746e-11       6.080259121541e+00      -9.865903373336e-11      -1.221723342399e-10       1.212145600644e-09       6.576806574786e-01       1.552677921381e-09      -8.646542694984e-10       3.326550628266e-02       3.270407981925e-04       3.192750053739e-02 
  677       6.446218012925e+00       1.001849594996e-07      -4.066400321604e-08       1.491567033196e-10      -1.205103669960e-11       1.221005925717e-10       6.260190461697e+00      -3.028219616365e-07      -1.465799867521e-10      -6.618112695441e-11       2.862743930004e-11       6.084879918220e+00      -9.781295961755e-11      -1.229755183784e-10       1.032023934061e-09       6.585967601710e-01       1.480090251991e-09      -8.048850907194e-10       3.332566320562e-02       3.315971105103e-04       3.198588239296e-02 
  678       6.450995408035e+00       1.133843290325e-07      -3.838129577971e-08       1.494183605527e-10      -1.820346046555e-11       1.181294923127e-10       6.264885362416e+00      -2.991357229662e-07      -1.472649733705e-10      -6.215453763794e-11       3.928188860569e-12       6.089495712272e+00      -9.696481486435e-11      -1.236241153746e-10       8.544235166183e-10       6.595139299133e-01       1.402782424035e-09      -7.406319934080e-10       3.338569000739e-02       3.361189002428e-04       3.204414439573e-02 
  679       6.455767573081e+00       1.255177460799e-07      -3.621985354087e-08       1.493592183159e-10      -2.438050622634e-11       1.131209198714e-10       6.269575148243e+00      -2.939346711969e-07      -1.478579182557e-10      -5.796453634775e-11      -2.096689076436e-11       6.094106508783e+00      -9.612691460987e-11      -1.241100996780e-10       6.810439048850e-10       6.604320948620e-01       1.321275295761e-09      -6.722396018985e-10       3.344558558487e-02       3.406042525784e-04       3.210228530295e-02 
  680       6.460534511994e+00       1.365000938989e-07      -3.421031942622e-08       1.489649304875e-10      -3.056673847145e-11       1.070713796368e-10       6.274259823714e+00      -2.872324298692e-07      -1.483677643825e-10      -5.361215378232e-11      -4.560585735466e-11       6.098712311249e+00      -9.531171893269e-11      -1.244253634474e-10       5.136044263279e-10       6.613511821516e-01       1.236096208057e-09      -6.000569326371e-10       3.350534883172e-02       3.450512340621e-04       3.216030386639e-02 
  681       6.465296226976e+00       1.462453414762e-07      -3.238368668945e-08       1.482210071760e-10      -3.674654005628e-11       9.997741447694e-11       6.278939391712e+00      -2.790428996076e-07      -1.488035672407e-10      -4.909844423485e-11      -6.953144404489e-11       6.103313121569e+00      -9.453183338631e-11      -1.245617162634e-10       3.538442516545e-10       6.622711178898e-01       1.147779008691e-09      -5.244374107237e-10       3.356497863835e-02       3.494578925322e-04       3.221819883235e-02 
  682       6.470052718488e+00       1.546665402801e-07      -3.077130018443e-08       1.471128142232e-10      -4.290411153643e-11       9.183560597710e-11       6.283613853456e+00      -2.693802592799e-07      -1.491744952570e-10      -4.442448569311e-11      -9.228103977228e-11       6.107908940029e+00      -9.380000953164e-11      -1.245108848407e-10       2.035224671547e-10       6.631918271539e-01       1.056864076555e-09      -4.457388864547e-10       3.362447389195e-02       3.538222570573e-04       3.227596894162e-02 
  683       6.474803985236e+00       1.616758210137e-07      -2.940485763838e-08       1.456255727067e-10      -4.902347050201e-11       8.264257467746e-11       6.288283208491e+00      -2.582589671565e-07      -1.494898302171e-10      -3.959137993929e-11      -1.133866697249e-10       6.112499765300e+00      -9.312914546943e-11      -1.242645127410e-10       6.441814704306e-11       6.641132339862e-01       9.638983459071e-10      -3.643236518646e-10       3.368383347640e-02       3.581423378734e-04       3.233361292947e-02 
  684       6.479550024162e+00       1.671843903669e-07      -2.831641092502e-08       1.437443584431e-10      -5.508845091196e-11       7.239498031105e-11       6.292947454678e+00      -2.456937620697e-07      -1.497589676879e-10      -3.460025264984e-11      -1.323749757898e-10       6.117085594418e+00      -9.253228637279e-11      -1.238141600852e-10      -6.166957419922e-11       6.650352613901e-01       8.694353306167e-10      -2.805584572691e-10       3.374305627234e-02       3.624161263205e-04       3.239112952564e-02 
