# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[1]-dens[3]        5:dens[1]-dens[4]        6:dens[1]-dens[5]        7:dens[1]-dens[6]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[2]-dens[6]       13:dens[3]-dens[3]       14:dens[3]-dens[4]       15:dens[3]-dens[5]       16:dens[3]-dens[6]       17:dens[4]-dens[4]       18:dens[4]-dens[5]       19:dens[4]-dens[6]       20:dens[5]-dens[5]       21:dens[5]-dens[6]       22:dens[6]-dens[6]    
  780       6.911301767147e+00       1.208560297326e-06       4.997709316019e-09       1.934004564913e-08      -6.073267690384e-09      -5.066042653429e-07       6.717496743294e+00       9.536675016075e-07      -4.479198091359e-08       3.878319054379e-09      -7.534456620644e-07       6.534700176750e+00       3.742575938829e-08      -5.099972084871e-09      -7.261531819782e-07       7.477211061450e-01      -5.952462469586e-07      -4.721750290550e-07       6.470423012370e-01      -4.149104036461e-08       5.624417665093e-01 
  781       6.915592820590e+00       1.209452606893e-06       7.953850310274e-09       2.080387280760e-08      -6.339053531592e-09      -3.306262381364e-07       6.721716633718e+00       9.676197338907e-07      -3.804723910757e-08       6.670307783236e-09      -6.384686287861e-07       6.538851507105e+00       3.136526114285e-08      -5.139079013358e-09      -6.642960231539e-07       7.485176319340e-01      -5.698443836991e-07      -5.024008444297e-07       6.477871777020e-01      -1.509832290169e-08       5.631266482629e-01 
  782       6.919879690153e+00       1.211159900354e-06       1.236062698004e-08       2.242502535838e-08      -6.723965502568e-09      -1.390790257337e-07       6.725932443234e+00       9.800850415739e-07      -2.799445130831e-08       8.960429240022e-09      -4.965735465676e-07       6.542998834654e+00       2.248931849572e-08      -5.052915342832e-09      -5.855924220785e-07       7.493142751983e-01      -5.428108625247e-07      -5.382348315510e-07       6.485301890100e-01       1.786609338364e-08       5.638117759443e-01 
  783       6.924162388978e+00       1.213238443304e-06       1.782763285244e-08       2.387801385783e-08      -7.206437323366e-09       5.823761009796e-08       6.730144182733e+00       9.913416090066e-07      -1.559358850067e-08       1.071034893950e-08      -3.341185342323e-07       6.547142171396e+00       1.164215480752e-08      -4.851050849045e-09      -4.925603003386e-07       7.501110830378e-01      -5.147796634139e-07      -5.773431175519e-07       6.492713371642e-01       5.505416117154e-08       5.644971023994e-01 
  784       6.928440929230e+00       1.215239919529e-06       2.396038793026e-08       2.483401433749e-08      -7.764675416388e-09       2.514229024253e-07       6.734351862140e+00       1.001670552696e-06      -1.814622927426e-09       1.188137079473e-08      -1.575282315261e-07       6.551281528419e+00      -3.232167321802e-10      -4.543160454622e-09      -3.877442832326e-07       7.509081029465e-01      -4.863913344320e-07      -6.173676603093e-07       6.500106242395e-01       9.409346181011e-08       5.651825799340e-01 
  785       6.932715322083e+00       1.216711416342e-06       3.036032561268e-08       2.496085766165e-08      -8.376658174226e-09       4.304747561495e-07       6.738555490413e+00       1.011355930754e-06       1.236243981434e-08       1.243443599626e-08       2.670598711796e-08       6.555416915892e+00      -1.254496490205e-08      -4.139024572190e-09      -2.737157859552e-07       7.517053828129e-01      -4.582930127681e-07      -6.559261710328e-07       6.507480523822e-01       1.325871271985e-07       5.658681603127e-01 
  786       6.936985577719e+00       1.217195409920e-06       3.662477961601e-08       2.392301888495e-08      -9.020135227491e-09       5.852894250071e-07       6.742755075538e+00       1.020684752343e-06       2.594752867699e-08       1.233012189130e-08       2.120257988140e-07       6.559548343067e+00      -2.415241224623e-08      -3.648529447500e-09      -1.530730997821e-07       7.525029709211e-01      -4.311384457735e-07      -6.906120368526e-07       6.514836238105e-01       1.681137616699e-07       5.665537947566e-01 
  787       6.941251705322e+00       1.216229750647e-06       4.234697089438e-08       2.138160660994e-08      -9.672626712655e-09       7.056611885707e-07       6.746950624517e+00       1.029946987123e-06       3.794047506598e-08       1.152864086294e-08       3.918057184582e-07       6.563675818264e+00      -3.426600687159e-08      -3.081667502564e-09      -2.844147825495e-08       7.533009159522e-01      -4.055880119986e-07      -7.189942434091e-07       6.522173408150e-01       1.982273638747e-07       5.672394339414e-01 
  788       6.945513713068e+00       1.213347648446e-06       4.711599456056e-08       1.699435234463e-08      -1.031142253988e-08       7.812820292503e-07       6.751142143372e+00       1.039435574702e-06       4.733098074356e-08       9.989839209303e-09       5.593528849635e-07       6.567799348875e+00      -4.199729424489e-08      -2.448537678775e-09       9.752677663437e-08       7.540992669851e-01      -3.823087422309e-07      -7.386172974406e-07       6.529492057580e-01       2.204572486636e-07       5.679250279958e-01 
  789       6.949771608126e+00       1.208077658124e-06       5.051680680659e-08       1.041559986011e-08      -1.091358166086e-08       8.017413092937e-07       6.755329637131e+00       1.049446434075e-06       5.309858573246e-08       7.673196022759e-09       7.079068474948e-07       6.571918941350e+00      -4.644888899005e-08      -1.759345780038e-09       2.221522282587e-07       7.548980734977e-01      -3.619743405328e-07      -7.470011493722e-07       6.536792210747e-01       2.323079689706e-07       5.686105264994e-01 
  790       6.954025397684e+00       1.200152544353e-06       5.225829469151e-08       1.487658680253e-09      -1.145820443724e-08       7.600584544526e-07       6.759513111275e+00       1.060179827675e-06       5.450505104939e-08       4.591696413725e-09       8.316486590717e-07       6.576034602329e+00      -4.697459856855e-08      -1.026969927020e-09       3.427603159357e-07       7.556973817116e-01      -3.450888472882e-07      -7.423616829395e-07       6.544073923768e-01       2.320961533424e-07       5.692958788618e-01 
  791       6.958275092071e+00       1.190140136440e-06       5.256010574616e-08      -9.181238434856e-09      -1.193329724769e-08       6.633532055448e-07       6.763692576112e+00       1.071442436722e-06       5.197749342371e-08       9.745445496970e-10       9.287490265783e-07       6.580146342039e+00      -4.396511962499e-08      -2.747081852626e-10       4.567782090981e-07       7.564972235524e-01      -3.314540144622e-07      -7.257869326447e-07       6.551337378285e-01       2.214781249508e-07       5.699810354706e-01 
  792       6.962520701684e+00       1.178824096088e-06       5.177293700738e-08      -2.078423946495e-08      -1.232903321602e-08       5.223718012540e-07       6.767868042473e+00       1.082939802065e-06       4.624149805079e-08      -2.892546373429e-09       9.983760350304e-07       6.584254170948e+00      -3.807679718905e-08       4.713252880645e-10       5.616395711959e-07       7.572976274876e-01      -3.206921347065e-07      -6.991009065931e-07       6.558582789441e-01       2.029688116920e-07       5.706659465610e-01 
  793       6.966762235949e+00       1.166996118814e-06       5.025111095919e-08      -3.250624406090e-08      -1.263549030245e-08       3.479721816409e-07       6.772039520261e+00       1.094374461566e-06       3.803020559319e-08      -6.720946986894e-09       1.039690920989e-06       6.588358098633e+00      -2.997280927425e-08       1.184751556291e-09       6.547525451171e-07       7.580986221647e-01      -3.124214952625e-07      -6.641467219417e-07       6.565810375008e-01       1.791091426512e-07       5.713505618349e-01 
  794       6.970999703317e+00       1.155455959396e-06       4.835258704968e-08      -4.352387743875e-08      -1.284265100800e-08       1.511243436005e-07       6.776207018454e+00       1.105445940605e-06       2.808433623786e-08      -1.021910252419e-08       1.051848052615e-06       6.592458133773e+00      -2.032318863320e-08       1.838926067532e-09       7.334996731672e-07       7.589002364115e-01      -3.062563651321e-07      -6.227866658612e-07       6.573020355389e-01       1.524661307020e-07       5.720348304593e-01 
  795       6.975233111255e+00       1.145011457326e-06       4.643897320800e-08      -5.300546427379e-08      -1.294040207878e-08      -5.708930368026e-08       6.780370545091e+00       1.115850742582e-06       1.715221375335e-08      -1.309252359617e-08       1.033994909728e-06       6.596554284152e+00      -9.804844512723e-09       2.406937818972e-09       7.952378170483e-07       7.597024992366e-01      -3.018069822485e-07      -5.769022564977e-07       6.580212953631e-01       1.256329551053e-07       5.727187010642e-01 
  796       6.979462466247e+00       1.136478562255e-06       4.487553736138e-08      -6.011100259459e-08      -1.291853421041e-08      -2.654735832649e-07       6.784530107271e+00       1.125282339421e-06       5.989789547035e-09      -1.504377696620e-08       9.852720638583e-07       6.600646556642e+00       8.984155909437e-10       2.861608521150e-09       8.372980778372e-07       7.605054398292e-01      -2.986795406476e-07      -5.283943039346e-07       6.587388395428e-01       1.012290441087e-07       5.734021217411e-01 
  797       6.983687773781e+00       1.130681359451e-06       4.403121895204e-08      -6.399213767700e-08      -1.276674175229e-08      -4.627201950097e-07       6.788685711148e+00       1.133431162075e-06      -4.639333277643e-09      -1.577247632521e-08       9.048131583052e-07       6.604734957210e+00       1.109586417697e-08       3.175491762241e-09       8.569857159654e-07       7.613090875602e-01      -2.964761776382e-07      -4.791829711541e-07       6.594546909134e-01       8.190015754542e-08       5.740850400412e-01 
  798       6.987909038350e+00       1.128452095242e-06       4.427864045421e-08      -6.379213593828e-08      -1.247462241203e-08      -6.374073601068e-07       6.792837361924e+00       1.139984591026e-06      -1.396387586399e-08      -1.497527306688e-08       7.917448881926e-07       6.608819490902e+00       2.008983198476e-08       3.320872172343e-09       8.515800711975e-07       7.621134719818e-01      -2.947949609737e-07      -4.312078349994e-07       6.601688725765e-01       7.031846943359e-08       5.747674029733e-01 
  799       6.992126265175e+00       1.130330753924e-06       4.587947428875e-08      -5.894163350271e-08      -1.203704327278e-08      -7.797931838016e-07       6.796985065245e+00       1.144736286157e-06      -2.136562412774e-08      -1.247200309046e-08       6.466831988647e-07       6.612900163294e+00       2.730238631592e-08       3.279531923404e-09       8.192447792254e-07       7.629186192123e-01      -2.932918700097e-07      -3.859656168785e-07       6.608814100772e-01       6.846194152945e-08       5.754491587346e-01 
  800       6.996339465447e+00       1.135657721085e-06       4.863822477152e-08      -5.005185700765e-08      -1.147034689744e-08      -8.872323737272e-07       6.801128831428e+00       1.147916384875e-06      -2.686491776433e-08      -8.586671937518e-09       4.762518827801e-07       6.616976984842e+00       3.265794668353e-08       3.072247491633e-09       7.617768102103e-07       7.637245410147e-01      -2.918680062683e-07      -3.431139947745e-07       6.615923379754e-01       7.543784656714e-08       5.761302619386e-01 
  801       7.000548651171e+00       1.143464600443e-06       5.224214616891e-08      -3.803766353970e-08      -1.079644060314e-08      -9.588577401614e-07       6.805268671299e+00       1.149867315422e-06      -3.064397982714e-08      -3.773409128802e-09       2.886464641332e-07       6.621049966602e+00       3.620761358199e-08       2.729829924616e-09       6.819074760761e-07       7.645312455191e-01      -2.904857763898e-07      -3.018424141116e-07       6.623016933957e-01       8.961966072299e-08       5.768106684792e-01 
  802       7.004753833436e+00       1.152773130142e-06       5.637530443007e-08      -2.382327333221e-08      -1.003745767475e-08      -9.937954221157e-07       6.809404594796e+00       1.150935014897e-06      -3.288696158835e-08       1.509043019154e-09       9.214571787252e-08       6.625119118775e+00       3.800310354464e-08       2.283407309735e-09       5.823967734026e-07       7.653387408204e-01      -2.891072067310e-07      -2.613320819751e-07       6.630095138637e-01       1.093641186684e-07       5.774903338053e-01 
  803       7.008955022413e+00       1.162595151794e-06       6.071856718114e-08      -8.342299186454e-09      -9.215758076665e-09      -9.911648686205e-07       6.813536610965e+00       1.151468940283e-06      -3.377994866278e-08       6.797314935036e-09      -1.048880693515e-07       6.629184450714e+00       3.809675117459e-08       1.764425772122e-09       4.660334742981e-07       7.661470349779e-01      -2.876939421742e-07      -2.207559412773e-07       6.637158373072e-01       1.330111608669e-07       5.781692129195e-01 
  804       7.013152227343e+00       1.171932579524e-06       6.494959371939e-08       7.462224107152e-09      -8.353929164609e-09      -9.500788200103e-07       6.817664727953e+00       1.151822079480e-06      -3.351096713179e-08       1.162339533378e-08      -2.940088382383e-07       6.633245970907e+00       3.654151117553e-08       1.204650472613e-09       3.356352172731e-07       7.669561360153e-01      -2.862072449369e-07      -1.792786449240e-07       6.644207020570e-01       1.588838808713e-07       5.788472603766e-01 
  805       7.017345456540e+00       1.179777369016e-06       6.874282500751e-08       2.263781034784e-08      -7.474786397410e-09      -8.696432892098e-07       6.821788953005e+00       1.152350962335e-06      -3.226998966714e-08       1.551461675758e-08      -4.666864958896e-07       6.637303686984e+00       3.339096038256e-08       6.361666056979e-10       1.940485981131e-07       7.677660519199e-01      -2.846079933810e-07      -1.360565299811e-07       6.651241468488e-01       1.852884726208e-07       5.795244302822e-01 
  806       7.021534717378e+00       1.185111486559e-06       7.176947366774e-08       3.622249250329e-08      -6.601374048802e-09      -7.489575430191e-07       6.825909292455e+00       1.153415671670e-06      -3.024894165482e-08       1.799364111695e-08      -6.143066548610e-07       6.641357605701e+00       2.869929979297e-08       9.138039747101e-11       4.414926075241e-08       7.685767906423e-01      -2.828566808221e-07      -9.023759184088e-08       6.658262108236e-01       2.105141777380e-07       5.802006762913e-01 
  807       7.025720016292e+00       1.186906878095e-06       7.369751397614e-08       4.724479328842e-08      -5.756965919209e-09      -5.871140833993e-07       6.830025751728e+00       1.155379854316e-06      -2.764170731900e-08       1.857844523168e-08      -7.281703722146e-07       6.645407732945e+00       2.252135659713e-08      -3.969798964154e-10      -1.111580118533e-07       7.693883600966e-01      -2.809134143389e-07      -4.096145838813e-08       6.665269335294e-01       2.328332328261e-07       5.808759516066e-01 
  808       7.029901359835e+00       1.184487611592e-06       7.428962591500e-08       5.495168414060e-08      -4.963211590939e-09      -3.857851073448e-07       6.834138336514e+00       1.158466171709e-06      -2.461251874518e-08       1.695254120623e-08      -8.014270302806e-07       6.649454074733e+00       1.497977432123e-08      -8.015991683284e-10      -2.686411709479e-07       7.702007651090e-01      -2.787286355738e-07       1.242313281642e-08       6.672263557601e-01       2.509757830524e-07       5.815502119495e-01 
  809       7.034078757896e+00       1.178623537847e-06       7.369898702624e-08       5.949703560930e-08      -4.234537048260e-09      -1.570331413260e-07       6.838247056360e+00       1.162319767038e-06      -2.120048462107e-08       1.347903746033e-08      -8.349117808736e-07       6.653496640263e+00       6.467909651795e-09      -1.117896574922e-09      -4.238408016837e-07       7.710139982064e-01      -2.762151017926e-07       6.970154432932e-08       6.679245220864e-01       2.655641335775e-07       5.822234245344e-01 
  810       7.038252220532e+00       1.170456320003e-06       7.217880277035e-08       6.126554216789e-08      -3.583644342448e-09       8.435856906874e-08       6.842351921135e+00       1.166436936116e-06      -1.741334940828e-08       8.695833057309e-09      -8.314130089711e-07       6.657535438911e+00      -2.549396018195e-09      -1.347015264828e-09      -5.719537873675e-07       7.718280486609e-01      -2.732753964390e-07       1.304382185069e-07       6.686214783729e-01       2.777042964583e-07       5.828955592532e-01 
  811       7.042421756899e+00       1.161139085369e-06       6.998484446653e-08       6.064587281252e-08      -3.023357256281e-09       3.234593010048e-07       6.846452939847e+00       1.170308957980e-06      -1.325895453253e-08       3.146240846324e-09      -7.937488372026e-07       6.661570479219e+00      -1.160265833844e-08      -1.490114602469e-09      -7.081297270900e-07       7.726429055245e-01      -2.698111584038e-07       1.941930916757e-07       6.693172709459e-01       2.885134058104e-07       5.835665857173e-01 
  812       7.046587375252e+00       1.151836460948e-06       6.737545726915e-08       5.803068349462e-08      -2.566621675393e-09       5.451903982945e-07       6.850550120637e+00       1.173422079387e-06      -8.745238703286e-09      -2.620995745160e-09      -7.247672197846e-07       6.665601768894e+00      -2.021773563625e-08      -1.548370223142e-09      -8.274707901401e-07       7.734585576281e-01      -2.657230791309e-07       2.605215800369e-07       6.700119465945e-01       2.991197522988e-07       5.842364732566e-01 
  813       7.050749082935e+00       1.143724608970e-06       6.461156814417e-08       5.381662955344e-08      -2.226505959627e-09       7.343248152896e-07       6.854643470771e+00       1.175257499305e-06      -3.880238233419e-09      -8.051685918933e-09      -6.273460364554e-07       6.669629314799e+00      -2.791581455144e-08      -1.522974088109e-09      -9.250315704187e-07       7.742749935806e-01      -2.609108997238e-07       3.289745655715e-07       6.707055525722e-01       3.106628176286e-07       5.849051909183e-01 
  814       7.054906886378e+00       1.137991262427e-06       6.195669384562e-08       4.840437814854e-08      -2.016201314387e-09       8.754866607752e-07       6.858732996641e+00       1.175291353405e-06       1.327912641132e-09      -1.258617471359e-08      -5.043931864102e-07       6.673653122951e+00      -3.421339567123e-08      -1.415134539680e-09      -9.958189408521e-07       7.750922017677e-01      -2.552734080512e-07       3.990983819449e-07       6.713981365981e-01       3.242933090355e-07       5.855727074662e-01 
  815       7.059060791093e+00       1.135835760606e-06       5.967694889203e-08       4.219862069232e-08      -1.949022161989e-09       9.531507418621e-07       6.862818703754e+00       1.172994698553e-06       6.870981441717e-09      -1.565932621210e-08      -3.588466822361e-07       6.677673198516e+00      -3.862227916515e-08      -1.226076356295e-09      -1.034791907807e-06       7.759101703517e-01      -2.487084358536e-07       4.704348004117e-07       6.720897468582e-01       3.411731937763e-07       5.862389913797e-01 
  816       7.063210801667e+00       1.138469084616e-06       5.804105354284e-08       3.560808528257e-08      -2.038406513018e-09       9.516421078806e-07       6.866900596732e+00       1.167833497301e-06       1.274063712732e-08      -1.670050674934e-08      -1.936747438467e-07       6.681689545805e+00      -4.064955041993e-08      -9.570408076187e-10      -1.036861465502e-06       7.767288872698e-01      -2.411128558490e-07       5.425210157205e-07       6.727804320070e-01       3.624757336198e-07       5.869040108531e-01 
  817       7.067356923182e+00       1.146695424948e-06       5.725670685441e-08       2.896669510412e-08      -2.291182183753e-09       8.610442969346e-07       6.870978680801e+00       1.159497364467e-06       1.887812698838e-08      -1.532421408120e-08      -1.290845480529e-08       6.685702169687e+00      -3.995765459909e-08      -6.121512020264e-10      -9.985819781196e-07       7.775483377090e-01      -2.324433197155e-07       6.146389371003e-07       6.734702408932e-01       3.889081654718e-07       5.875677355000e-01 
  818       7.071499165510e+00       1.159648617838e-06       5.727844367844e-08       2.229547450390e-08      -2.687232825139e-09       6.950407028883e-07       6.875052966307e+00       1.148590317904e-06       2.502232245404e-08      -1.190573205750e-08       1.752402350370e-07       6.689711079878e+00      -3.684778420825e-08      -2.070655362797e-10      -9.232587439170e-07       7.783684964806e-01      -2.228996673648e-07       6.850581798397e-07       6.741592217301e-01       4.192703258468e-07       5.882301415033e-01 
  819       7.075637539080e+00       1.176033209321e-06       5.799636137978e-08       1.553641468075e-08      -3.199469420700e-09       4.733909901415e-07       6.879123464270e+00       1.135952335312e-06       3.085895841716e-08      -7.015725115364e-09       3.614406316419e-07       6.693716286721e+00      -3.178509741518e-08       2.395214897140e-10      -8.159313748053e-07       7.791893355072e-01      -2.127447880235e-07       7.517795239435e-07       6.748474229132e-01       4.518703486427e-07       5.888912065553e-01 
  820       7.079772053466e+00       1.194540838563e-06       5.929944032437e-08       8.630940631486e-09      -3.800530692948e-09       2.160518715480e-07       6.883190184893e+00       1.122431735674e-06       3.607070073866e-08      -1.230541440938e-09       5.362705337174e-07       6.697717799767e+00      -2.523942585715e-08       7.087293920889e-10      -6.816906932643e-07       7.800108263345e-01      -2.022441842086e-07       8.127843247993e-07       6.755348932955e-01       4.849996349634e-07       5.895509081603e-01 
  821       7.083902717372e+00       1.213850198246e-06       6.107554042955e-08       1.519909424565e-09      -4.462782265559e-09      -5.682228673403e-08       6.887253137558e+00       1.108885204826e-06       4.033713689201e-08       4.867769590997e-09       6.902159533770e-07       6.701715627773e+00      -1.768528902118e-08       1.181491333412e-09      -5.256788904841e-07       7.808329401292e-01      -1.916659797405e-07       8.660344540678e-07       6.762216821886e-01       5.169328018971e-07       5.902092236335e-01 
  822       7.088029538638e+00       1.232626994970e-06       6.321139771429e-08      -5.856391526331e-09      -5.158315825554e-09      -3.248788603913e-07       6.891312330817e+00       1.096177821028e-06       4.333476660770e-08       1.069143997736e-08       8.136708367999e-07       6.705709778698e+00      -9.601908624270e-09       1.638553553074e-09      -3.530896845074e-07       7.816556476783e-01      -1.812809277555e-07       9.094722405739e-07       6.769078393644e-01       5.459276312931e-07       5.908661301006e-01 
  823       7.092152524223e+00       1.249523909642e-06       6.559262084946e-08      -1.355824618867e-08      -5.858948285474e-09      -5.675663621048e-07       6.895367772392e+00       1.085183080528e-06       4.473699251766e-08       1.564696564714e-08       8.969367848904e-07       6.709700259693e+00      -1.473222993592e-09       2.060474797680e-09      -1.691684783713e-07       7.824789193873e-01      -1.713624187187e-07       9.410204111961e-07       6.775934150558e-01       5.702250185401e-07       5.915216044971e-01 
  824       7.096271680213e+00       1.263180557870e-06       6.810368770809e-08      -2.164651163749e-08      -6.536220945561e-09      -7.641338366989e-07       6.899419469169e+00       1.076782923133e-06       4.421411079980e-08       1.913508902171e-08       9.302227739377e-07       6.713687077102e+00       6.212098553267e-09       2.427625751440e-09       2.078748175086e-08       7.833027252790e-01      -1.621864884363e-07       9.585820317579e-07       6.782784599586e-01       5.880489213437e-07       5.921756235677e-01 
  825       7.100387011805e+00       1.272223450355e-06       7.062794191560e-08      -3.018261978173e-08      -7.161398655934e-09      -8.936302562908e-07       6.903467427192e+00       1.071867757778e-06       4.143330182240e-08       2.055078157520e-08       9.036448762760e-07       6.717670236459e+00       1.296064132808e-08       2.720188466562e-09       2.114289484072e-07       7.841270349922e-01      -1.540318260686e-07       9.600404479173e-07       6.789630252323e-01       5.976063085039e-07       5.928281638658e-01 
  826       7.104498524530e+00       1.275709648618e-06       7.306488660960e-08      -3.913250136788e-08      -7.708203723897e-09      -9.406189034957e-07       6.907511652555e+00       1.071021952574e-06       3.620032234949e-08       1.947610884068e-08       8.111014900643e-07       6.721649743421e+00       1.837762748720e-08       2.921239390011e-09       3.973897813080e-07       7.849518165322e-01      -1.471554101766e-07       9.441340576586e-07       6.796471612866e-01       5.977157270443e-07       5.934792054670e-01 
  827       7.108606227923e+00       1.274466405964e-06       7.538240767358e-08      -4.807649346818e-08      -8.161072284764e-09      -9.124324326916e-07       6.911552154094e+00       1.073574161132e-06       2.888734569244e-08       1.626259652965e-08       6.619746577033e-07       6.725625606623e+00       2.247909427725e-08       3.026059313711e-09       5.733932720606e-07       7.857770325010e-01      -1.417189287414e-07       9.130976928757e-07       6.803309141125e-01       5.897052826696e-07       5.941287431829e-01 
  828       7.112710131907e+00       1.269775117480e-06       7.756546637208e-08      -5.649430990846e-08      -8.507042148069e-09      -8.222214811855e-07       6.915588940732e+00       1.078530267597e-06       2.001266231614e-08       1.145911939051e-08       4.696349386865e-07       6.729597834868e+00       2.538520301154e-08       3.032986788256e-09       7.341473845455e-07       7.866026437977e-01      -1.378610749792e-07       8.700677899250e-07       6.810143288892e-01       5.755480922798e-07       5.947767755441e-01 
  829       7.116810245572e+00       1.262929807789e-06       7.959888534181e-08      -6.386063941592e-08      -8.733030914327e-09      -6.832677055451e-07       6.919622020585e+00       1.084886372061e-06       1.009967877664e-08       5.619967567878e-09       2.475850355061e-07       6.733566436186e+00       2.721734605978e-08       2.940349404216e-09       8.743095068600e-07       7.874286108591e-01      -1.357218052280e-07       8.182118813844e-07       6.816974511935e-01       5.572367634604e-07       5.954233011043e-01 
  830       7.120906577172e+00       1.255237169388e-06       8.146734818052e-08      -6.964513046762e-08      -8.825835617622e-09      -5.089841806946e-07       6.923651400958e+00       1.091628760885e-06      -3.230667417639e-10      -6.951369535917e-10       9.460195119534e-09       6.737531417823e+00       2.809815063143e-08       2.746463764212e-09       9.884862993716e-07       7.882548936582e-01      -1.354423426792e-07       7.607286906246e-07       6.823803270019e-01       5.367834536893e-07       5.960683184401e-01 
  831       7.124999134120e+00       1.248016600985e-06       8.315539903581e-08      -7.331237613895e-08      -8.772132368195e-09      -3.129157990121e-07       6.927677088341e+00       1.097733877009e-06      -1.072188888947e-08      -6.921023905311e-09      -2.309713895824e-07       6.741492786245e+00       2.815148255906e-08       2.449635455006e-09       1.071233542771e-06       7.890814517026e-01      -1.371651811086e-07       7.008482263808e-07       6.830630026910e-01       5.162199295429e-07       5.967118261509e-01 
  832       7.129087922983e+00       1.242600245834e-06       8.464744219401e-08      -7.432189895214e-08      -8.558475995032e-09      -1.087396694264e-07       6.931699088402e+00       1.102168290264e-06      -2.055793961449e-08      -1.248705829092e-08      -4.598081783084e-07       6.745450547127e+00       2.750245008178e-08       2.048159019582e-09       1.117055986125e-06       7.899082440328e-01      -1.410340886078e-07       6.418318773238e-07       6.837455250389e-01       4.975976259033e-07       5.973538228593e-01 
  833       7.133172949478e+00       1.240333030074e-06       8.592774166899e-08      -7.212813572475e-08      -8.171299688458e-09       8.973448348628e-08       6.935717405985e+00       1.103888667693e-06      -2.928719262541e-08      -1.681712394240e-08      -6.630148818993e-07       6.749404705353e+00       2.627740762857e-08       1.540317929230e-09       1.120407194932e-06       7.907352292209e-01      -1.471941113152e-07       5.869725066313e-07       6.844279412262e-01       4.829877051645e-07       5.979943072111e-01 
  834       7.137254218466e+00       1.242572701064e-06       8.698042079104e-08      -6.618042241815e-08      -7.596914642720e-09       2.685639204053e-07       6.939732045106e+00       1.101841743858e-06      -3.636042785431e-08      -1.932960707628e-08      -8.264220608605e-07       6.753355265009e+00       2.460395960168e-08       9.243845556321e-10       1.075689399172e-06       7.915623653687e-01      -1.557915771475e-07       5.395945465596e-07       6.851102988369e-01       4.744811164389e-07       5.986332778750e-01 
  835       7.141331735164e+00       1.250248619164e-06       8.780908569290e-08      -5.618231709511e-08      -6.832278373437e-09       4.159791342349e-07       6.943743010480e+00       1.095330426689e-06      -4.135118642242e-08      -1.960815098007e-08      -9.387530074604e-07       6.757302230621e+00       2.257955134631e-08       2.045694113153e-10       9.797986971413e-07       7.923896099089e-01      -1.668812211467e-07       5.021597539295e-07       6.857926439247e-01       4.734637235300e-07       5.992707348784e-01 
  836       7.145405508805e+00       1.262529601379e-06       8.849607261694e-08      -4.287456844851e-08      -5.917506730639e-09       5.293475884104e-07       6.947750312144e+00       1.085119190158e-06      -4.434211874078e-08      -1.791722522084e-08      -1.000763202790e-06       6.761245610882e+00       2.017663257070e-08      -5.910170751891e-10       8.398097441345e-07       7.932169190066e-01      -1.801457743530e-07       4.735671504064e-07       6.864750151712e-01       4.784276795378e-07       5.999066836399e-01 
  837       7.149475549031e+00       1.278132868936e-06       8.914423537734e-08      -2.726580275201e-08      -4.903929455072e-09       6.083309066507e-07       6.951753960909e+00       1.072347943925e-06      -4.554535859073e-08      -1.469553547762e-08      -1.016259812480e-06       6.765185414980e+00       1.733584377682e-08      -1.428012435735e-09       6.654250833026e-07       7.940442481445e-01      -1.951714810193e-07       4.518060753292e-07       6.871574496274e-01       4.871219146187e-07       6.005411310072e-01 
  838       7.153541864680e+00       1.295763146369e-06       8.985741826321e-08      -1.037445529013e-08      -3.843374491022e-09       6.525892542948e-07       6.955753966823e+00       1.058167681859e-06      -4.517517101529e-08      -1.038608192098e-08      -9.890889980101e-07       6.769121651362e+00       1.399727724683e-08      -2.271721987789e-09       4.664422469292e-07       7.948715523172e-01      -2.115405206322e-07       4.348461890539e-07       6.878399846405e-01       4.972735353133e-07       6.011740839284e-01 
  839       7.157604463784e+00       1.314112623999e-06       9.074045900089e-08       6.771200211733e-09      -2.788169480095e-09       6.617813357286e-07       6.959750339177e+00       1.043740515289e-06      -4.344795878086e-08      -5.436172125651e-09      -9.231360356452e-07       6.773054327728e+00       1.010047542645e-08      -3.087117839632e-09       2.527540420433e-07       7.956987860300e-01      -2.288309956768e-07       4.206374137835e-07       6.885226578549e-01       5.065877591332e-07       6.018055494523e-01 
  840       7.161663353563e+00       1.331860920417e-06       9.189919171621e-08       2.313302215730e-08      -1.791143254993e-09       6.355643918123e-07       6.963743086492e+00       1.030239706261e-06      -4.058226883894e-08      -2.974339830443e-10      -8.223254353751e-07       6.776983451026e+00       5.584429308361e-09      -3.838837895576e-09       3.434883603151e-08       7.965259032971e-01      -2.466169194024e-07       4.071098743980e-07       6.892055072122e-01       5.127478491489e-07       6.024355347285e-01 
