# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
1.9185e-01 1.1551e+03 8.7398e+01 4.3027e+01 2.9407e+03 1.7503e+03 3.4820e+02 4.3867e+02 5.8368e+02 -1.3570e+02 -6.3496e+01 3.8033e+02 2.8670e+02 0.0000e+00 0.0000e+00
2.0801e-01 9.8831e+02 7.6921e+01 4.2449e+01 2.5745e+03 1.5597e+03 3.4345e+02 4.1499e+02 5.7367e+02 -1.3316e+02 -6.1815e+01 3.4197e+02 2.6405e+02 0.0000e+00 0.0000e+00
2.2553e-01 8.4438e+02 6.6826e+01 4.1029e+01 2.2507e+03 1.3892e+03 3.3484e+02 3.9130e+02 5.5889e+02 -1.2949e+02 -5.9528e+01 3.0673e+02 2.4267e+02 0.0000e+00 0.0000e+00
2.4453e-01 7.3538e+02 5.7651e+01 3.8843e+01 1.9998e+03 1.2576e+03 3.2411e+02 3.6778e+02 5.4129e+02 -1.2530e+02 -5.6965e+01 2.7430e+02 2.2264e+02 0.0000e+00 0.0000e+00
2.6512e-01 6.3396e+02 4.8409e+01 3.6232e+01 1.7613e+03 1.1303e+03 3.1213e+02 3.4456e+02 5.2178e+02 -1.2081e+02 -5.4240e+01 2.4471e+02 2.0389e+02 0.0000e+00 0.0000e+00
2.8746e-01 5.4191e+02 3.9459e+01 3.3257e+01 1.5391e+03 1.0094e+03 2.9807e+02 3.2177e+02 4.9963e+02 -1.1581e+02 -5.1252e+01 2.1785e+02 1.8633e+02 0.0000e+00 0.0000e+00
3.1167e-01 4.6577e+02 3.0966e+01 2.9926e+01 1.3493e+03 9.0535e+02 2.8256e+02 2.9955e+02 4.7565e+02 -1.1048e+02 -4.8124e+01 1.9349e+02 1.6997e+02 0.0000e+00 0.0000e+00
3.3792e-01 3.9808e+02 2.2931e+01 2.6338e+01 1.1760e+03 8.0866e+02 2.6604e+02 2.7798e+02 4.5034e+02 -1.0498e+02 -4.4936e+01 1.7149e+02 1.5474e+02 0.0000e+00 0.0000e+00
3.6639e-01 3.3953e+02 1.5415e+01 2.2619e+01 1.0213e+03 7.2096e+02 2.4856e+02 2.5717e+02 4.2389e+02 -9.9302e+01 -4.1697e+01 1.5167e+02 1.4059e+02 0.0000e+00 0.0000e+00
3.9725e-01 2.8884e+02 8.4572e+00 1.8814e+01 8.8304e+02 6.4127e+02 2.3051e+02 2.3719e+02 3.9675e+02 -9.3543e+01 -3.8472e+01 1.3385e+02 1.2748e+02 0.0000e+00 0.0000e+00
4.3071e-01 2.4486e+02 2.1166e+00 1.5028e+01 7.5922e+02 5.6856e+02 2.1207e+02 2.1809e+02 3.6920e+02 -8.7740e+01 -3.5286e+01 1.1788e+02 1.1534e+02 0.0000e+00 0.0000e+00
4.6699e-01 2.0683e+02 -3.5738e+00 1.1335e+01 6.4865e+02 5.0233e+02 1.9351e+02 1.9990e+02 3.4156e+02 -8.1941e+01 -3.2173e+01 1.0357e+02 1.0412e+02 0.0000e+00 0.0000e+00
5.0632e-01 1.7396e+02 -8.5710e+00 7.8194e+00 5.5007e+02 4.4196e+02 1.7503e+02 1.8267e+02 3.1409e+02 -7.6178e+01 -2.9157e+01 9.0788e+01 9.3778e+01 0.0000e+00 0.0000e+00
5.4897e-01 1.4561e+02 -1.2841e+01 4.5571e+00 4.6247e+02 3.8699e+02 1.5686e+02 1.6640e+02 2.8704e+02 -7.0481e+01 -2.6257e+01 7.9379e+01 8.4254e+01 0.0000e+00 0.0000e+00
5.9521e-01 1.2120e+02 -1.6354e+01 1.6190e+00 3.8497e+02 3.3700e+02 1.3920e+02 1.5108e+02 2.6064e+02 -6.4874e+01 -2.3491e+01 6.9212e+01 7.5500e+01 0.0000e+00 0.0000e+00
6.4535e-01 1.0025e+02 -1.9093e+01 -9.3327e-01 3.1683e+02 2.9168e+02 1.2223e+02 1.3673e+02 2.3507e+02 -5.9381e+01 -2.0872e+01 6.0166e+01 6.7467e+01 0.0000e+00 0.0000e+00
6.9971e-01 8.2351e+01 -2.1053e+01 -3.0509e+00 2.5737e+02 2.5073e+02 1.0612e+02 1.2332e+02 2.1053e+02 -5.4023e+01 -1.8411e+01 5.2131e+01 6.0112e+01 0.0000e+00 0.0000e+00
7.5865e-01 6.7124e+01 -2.2248e+01 -4.7023e+00 2.0602e+02 2.1391e+02 9.1045e+01 1.1083e+02 1.8716e+02 -4.8825e+01 -1.6116e+01 4.5007e+01 5.3390e+01 0.0000e+00 0.0000e+00
8.2255e-01 5.4255e+01 -2.2712e+01 -5.8769e+00 1.6221e+02 1.8103e+02 7.7130e+01 9.9247e+01 1.6512e+02 -4.3810e+01 -1.3995e+01 3.8705e+01 4.7263e+01 0.0000e+00 0.0000e+00
8.9184e-01 4.3459e+01 -2.2506e+01 -6.5881e+00 1.2537e+02 1.5189e+02 6.4484e+01 8.8537e+01 1.4453e+02 -3.9008e+01 -1.2052e+01 3.3147e+01 4.1692e+01 0.0000e+00 0.0000e+00
9.6696e-01 3.4484e+01 -2.1712e+01 -6.8736e+00 9.4907e+01 1.2631e+02 5.3182e+01 7.8674e+01 1.2547e+02 -3.4447e+01 -1.0289e+01 2.8261e+01 3.6643e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.7095e+01 -2.0436e+01 -6.7930e+00 7.0205e+01 1.0408e+02 4.3255e+01 6.9628e+01 1.0803e+02 -3.0156e+01 -8.7070e+00 2.3982e+01 3.2083e+01 0.0000e+00 0.0000e+00
1.1367e+00 2.1082e+01 -1.8797e+01 -6.4221e+00 5.0600e+01 8.4982e+01 3.4696e+01 6.1368e+01 9.2234e+01 -2.6163e+01 -7.3025e+00 2.0252e+01 2.7980e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.6244e+01 -1.6920e+01 -5.8452e+00 3.5402e+01 6.8774e+01 2.7452e+01 5.3859e+01 7.8100e+01 -2.2491e+01 -6.0704e+00 1.7017e+01 2.4305e+01 0.0000e+00 0.0000e+00
1.3363e+00 1.2401e+01 -1.4928e+01 -5.1459e+00 2.3917e+01 5.5188e+01 2.1437e+01 4.7068e+01 6.5598e+01 -1.9157e+01 -5.0024e+00 1.4228e+01 2.1027e+01 0.0000e+00 0.0000e+00
1.4488e+00 9.3844e+00 -1.2927e+01 -4.3988e+00 1.5472e+01 4.3939e+01 1.6534e+01 4.0958e+01 5.4667e+01 -1.6170e+01 -4.0879e+00 1.1838e+01 1.8119e+01 0.0000e+00 0.0000e+00
1.5709e+00 7.0456e+00 -1.1005e+01 -3.6637e+00 9.4441e+00 3.4734e+01 1.2606e+01 3.5490e+01 4.5219e+01 -1.3529e+01 -3.3141e+00 9.8019e+00 1.5551e+01 0.0000e+00 0.0000e+00
1.7032e+00 5.2524e+00 -9.2270e+00 -2.9827e+00 5.2780e+00 2.7285e+01 9.5125e+00 3.0623e+01 3.7144e+01 -1.1226e+01 -2.6668e+00 8.0793e+00 1.3296e+01 0.0000e+00 0.0000e+00
1.8467e+00 3.8917e+00 -7.6316e+00 -2.3809e+00 2.5029e+00 2.1317e+01 7.1117e+00 2.6315e+01 3.0313e+01 -9.2422e+00 -2.1313e+00 6.6309e+00 1.1325e+01 0.0000e+00 0.0000e+00
2.0022e+00 2.8685e+00 -6.2374e+00 -1.8688e+00 7.3497e-01 1.6577e+01 5.2739e+00 2.2523e+01 2.4592e+01 -7.5544e+00 -1.6928e+00 5.4206e+00 9.6121e+00 0.0000e+00 0.0000e+00
2.1709e+00 2.1054e+00 -5.0456e+00 -1.4461e+00 -3.2668e-01 1.2842e+01 3.8836e+00 1.9204e+01 1.9842e+01 -6.1343e+00 -1.3370e+00 4.4152e+00 8.1303e+00 0.0000e+00 0.0000e+00
2.3537e+00 1.5399e+00 -4.0458e+00 -1.1058e+00 -9.0925e-01 9.9164e+00 2.8425e+00 1.6314e+01 1.5932e+01 -4.9515e+00 -1.0507e+00 3.5846e+00 6.8545e+00 0.0000e+00 0.0000e+00
2.5520e+00 1.1232e+00 -3.2200e+00 -8.3742e-01 -1.1787e+00 7.6378e+00 2.0698e+00 1.3810e+01 1.2735e+01 -3.9754e+00 -8.2218e-01 2.9019e+00 5.7612e+00 0.0000e+00 0.0000e+00
2.7669e+00 8.1751e-01 -2.5467e+00 -6.2913e-01 -1.2526e+00 5.8707e+00 1.5004e+00 1.1652e+01 1.0140e+01 -3.1766e+00 -6.4088e-01 2.3433e+00 4.8283e+00 0.0000e+00 0.0000e+00
3.0000e+00 5.9408e-01 -2.0036e+00 -4.6962e-01 -1.2113e+00 4.5051e+00 1.0835e+00 9.7996e+00 8.0449e+00 -2.5275e+00 -4.9791e-01 1.8881e+00 4.0355e+00 0.0000e+00 0.0000e+00
