# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
2.2450e-03 7.2139e+03 6.1358e-01 -3.5930e-01 1.4437e+04 7.0329e+03 -1.9120e-01 1.4211e+03 1.4978e+00 1.2857e+00 9.5552e-01 3.7835e+03 2.5185e+03 0.0000e+00 0.0000e+00
2.4341e-03 7.7285e+03 7.7420e-01 -4.5111e-01 1.5462e+04 7.5945e+03 -2.2058e-01 1.4210e+03 1.7626e+00 1.5072e+00 1.1159e+00 3.7823e+03 2.5171e+03 0.0000e+00 0.0000e+00
2.6392e-03 8.2713e+03 9.7504e-01 -5.6554e-01 1.6543e+04 8.1785e+03 -2.5363e-01 1.4210e+03 2.0744e+00 1.7654e+00 1.3018e+00 3.7809e+03 2.5154e+03 0.0000e+00 0.0000e+00
2.8615e-03 8.8421e+03 1.2257e+00 -7.0784e-01 1.7682e+04 8.7849e+03 -2.9049e-01 1.4209e+03 2.4419e+00 2.0660e+00 1.5171e+00 3.7793e+03 2.5134e+03 0.0000e+00 0.0000e+00
3.1025e-03 9.4404e+03 1.5377e+00 -8.8439e-01 1.8877e+04 9.4134e+03 -3.3115e-01 1.4208e+03 2.8749e+00 2.4150e+00 1.7658e+00 3.7774e+03 2.5111e+03 0.0000e+00 0.0000e+00
3.3638e-03 1.0066e+04 1.9255e+00 -1.1028e+00 2.0128e+04 1.0064e+04 -3.7536e-01 1.4207e+03 3.3853e+00 2.8191e+00 2.0523e+00 3.7751e+03 2.5085e+03 0.0000e+00 0.0000e+00
3.6472e-03 1.0716e+04 2.4059e+00 -1.3723e+00 2.1432e+04 1.0735e+04 -4.2254e-01 1.4206e+03 3.9873e+00 3.2854e+00 2.3813e+00 3.7725e+03 2.5053e+03 0.0000e+00 0.0000e+00
3.9544e-03 1.1392e+04 2.9998e+00 -1.7038e+00 2.2786e+04 1.1425e+04 -4.7163e-01 1.4205e+03 4.6973e+00 3.8214e+00 2.7581e+00 3.7694e+03 2.5017e+03 0.0000e+00 0.0000e+00
4.2875e-03 1.2090e+04 3.7318e+00 -2.1100e+00 2.4187e+04 1.2134e+04 -5.2084e-01 1.4203e+03 5.5351e+00 4.4344e+00 3.1877e+00 3.7658e+03 2.4976e+03 0.0000e+00 0.0000e+00
4.6486e-03 1.2809e+04 4.6312e+00 -2.6059e+00 2.5628e+04 1.2859e+04 -5.6746e-01 1.4201e+03 6.5240e+00 5.1315e+00 3.6756e+00 3.7617e+03 2.4927e+03 0.0000e+00 0.0000e+00
5.0402e-03 1.3545e+04 5.7329e+00 -3.2088e+00 2.7104e+04 1.3598e+04 -6.0742e-01 1.4199e+03 7.6917e+00 5.9189e+00 4.2267e+00 3.7568e+03 2.4871e+03 0.0000e+00 0.0000e+00
5.4648e-03 1.4295e+04 7.0776e+00 -3.9383e+00 2.8606e+04 1.4347e+04 -6.3487e-01 1.4197e+03 9.0709e+00 6.8011e+00 4.8458e+00 3.7510e+03 2.4807e+03 0.0000e+00 0.0000e+00
5.9251e-03 1.5052e+04 8.7129e+00 -4.8163e+00 3.0124e+04 1.5102e+04 -6.4160e-01 1.4194e+03 1.0700e+01 7.7803e+00 5.5364e+00 3.7444e+03 2.4732e+03 0.0000e+00 0.0000e+00
6.4242e-03 1.5812e+04 1.0694e+01 -5.8672e+00 3.1646e+04 1.5858e+04 -6.1624e-01 1.4190e+03 1.2626e+01 8.8551e+00 6.3008e+00 3.7367e+03 2.4647e+03 0.0000e+00 0.0000e+00
6.9653e-03 1.6566e+04 1.3083e+01 -7.1171e+00 3.3160e+04 1.6610e+04 -5.4331e-01 1.4186e+03 1.4902e+01 1.0020e+01 7.1393e+00 3.7277e+03 2.4550e+03 0.0000e+00 0.0000e+00
7.5520e-03 1.7307e+04 1.5949e+01 -8.5936e+00 3.4649e+04 1.7350e+04 -4.0214e-01 1.4182e+03 1.7592e+01 1.1262e+01 8.0492e+00 3.7173e+03 2.4439e+03 0.0000e+00 0.0000e+00
8.1881e-03 1.8026e+04 1.9370e+01 -1.0325e+01 3.6095e+04 1.8070e+04 -1.6540e-01 1.4176e+03 2.0771e+01 1.2563e+01 9.0241e+00 3.7053e+03 2.4313e+03 0.0000e+00 0.0000e+00
8.8778e-03 1.8715e+04 2.3428e+01 -1.2336e+01 3.7480e+04 1.8761e+04 2.0253e-01 1.4170e+03 2.4527e+01 1.3898e+01 1.0053e+01 3.6914e+03 2.4170e+03 0.0000e+00 0.0000e+00
9.6256e-03 1.9359e+04 2.8208e+01 -1.4652e+01 3.8781e+04 1.9412e+04 7.4738e-01 1.4162e+03 2.8963e+01 1.5230e+01 1.1118e+01 3.6755e+03 2.4008e+03 0.0000e+00 0.0000e+00
1.0436e-02 1.9948e+04 3.3796e+01 -1.7289e+01 3.9971e+04 2.0010e+04 1.5272e+00 1.4154e+03 3.4197e+01 1.6516e+01 1.2196e+01 3.6572e+03 2.3827e+03 0.0000e+00 0.0000e+00
1.1315e-02 2.0466e+04 4.0271e+01 -2.0255e+01 4.1026e+04 2.0542e+04 2.6145e+00 1.4143e+03 4.0365e+01 1.7701e+01 1.3255e+01 3.6362e+03 2.3624e+03 0.0000e+00 0.0000e+00
1.2269e-02 2.0901e+04 4.7703e+01 -2.3545e+01 4.1914e+04 2.0994e+04 4.0988e+00 1.4132e+03 4.7622e+01 1.8721e+01 1.4252e+01 3.6123e+03 2.3399e+03 0.0000e+00 0.0000e+00
1.3302e-02 2.1236e+04 5.6142e+01 -2.7135e+01 4.2605e+04 2.1350e+04 6.0881e+00 1.4118e+03 5.6143e+01 1.9493e+01 1.5139e+01 3.5851e+03 2.3148e+03 0.0000e+00 0.0000e+00
1.4422e-02 2.1456e+04 6.5612e+01 -3.0979e+01 4.3069e+04 2.1593e+04 8.7108e+00 1.4102e+03 6.6121e+01 1.9920e+01 1.5856e+01 3.5544e+03 2.2872e+03 0.0000e+00 0.0000e+00
1.5637e-02 2.1545e+04 7.6094e+01 -3.5002e+01 4.3275e+04 2.1708e+04 1.2116e+01 1.4083e+03 7.7766e+01 1.9878e+01 1.6338e+01 3.5197e+03 2.2570e+03 0.0000e+00 0.0000e+00
1.6955e-02 2.1488e+04 8.7518e+01 -3.9101e+01 4.3193e+04 2.1681e+04 1.6470e+01 1.4061e+03 9.1300e+01 1.9226e+01 1.6511e+01 3.4809e+03 2.2239e+03 0.0000e+00 0.0000e+00
1.8383e-02 2.1274e+04 9.9749e+01 -4.3136e+01 4.2801e+04 2.1498e+04 2.1956e+01 1.4036e+03 1.0695e+02 1.7812e+01 1.6303e+01 3.4376e+03 2.1880e+03 0.0000e+00 0.0000e+00
1.9931e-02 2.0893e+04 1.1259e+02 -4.6938e+01 4.2078e+04 2.1152e+04 2.8765e+01 1.4007e+03 1.2494e+02 1.5499e+01 1.5645e+01 3.3895e+03 2.1493e+03 0.0000e+00 0.0000e+00
2.1610e-02 2.0343e+04 1.2576e+02 -5.0314e+01 4.1019e+04 2.0638e+04 3.7087e+01 1.3973e+03 1.4547e+02 1.2190e+01 1.4476e+01 3.3364e+03 2.1075e+03 0.0000e+00 0.0000e+00
2.3430e-02 1.9625e+04 1.3895e+02 -5.3058e+01 3.9630e+04 1.9960e+04 4.7094e+01 1.3935e+03 1.6873e+02 7.8385e+00 1.2750e+01 3.2782e+03 2.0628e+03 0.0000e+00 0.0000e+00
2.5404e-02 1.8753e+04 1.5176e+02 -5.4972e+01 3.7932e+04 1.9129e+04 5.8928e+01 1.3890e+03 1.9483e+02 2.4266e+00 1.0443e+01 3.2146e+03 2.0151e+03 0.0000e+00 0.0000e+00
2.7544e-02 1.7748e+04 1.6386e+02 -5.5894e+01 3.5968e+04 1.8166e+04 7.2682e+01 1.3838e+03 2.2384e+02 -4.0661e+00 7.5516e+00 3.1456e+03 1.9644e+03 0.0000e+00 0.0000e+00
2.9864e-02 1.6641e+04 1.7494e+02 -5.5725e+01 3.3803e+04 1.7102e+04 8.8389e+01 1.3778e+03 2.5574e+02 -1.1645e+01 4.0948e+00 3.0711e+03 1.9108e+03 0.0000e+00 0.0000e+00
3.2379e-02 1.5474e+04 1.8484e+02 -5.4458e+01 3.1516e+04 1.5979e+04 1.0601e+02 1.3710e+03 2.9043e+02 -2.0243e+01 1.0207e-01 2.9910e+03 1.8542e+03 0.0000e+00 0.0000e+00
3.5106e-02 1.4294e+04 1.9360e+02 -5.2197e+01 2.9204e+04 1.4842e+04 1.2547e+02 1.3631e+03 3.2776e+02 -2.9733e+01 -4.4006e+00 2.9053e+03 1.7948e+03 0.0000e+00 0.0000e+00
3.8064e-02 1.3153e+04 2.0149e+02 -4.9149e+01 2.6969e+04 1.3744e+04 1.4666e+02 1.3542e+03 3.6757e+02 -4.0090e+01 -9.4115e+00 2.8139e+03 1.7328e+03 0.0000e+00 0.0000e+00
4.1270e-02 1.2096e+04 2.0900e+02 -4.5590e+01 2.4904e+04 1.2733e+04 1.6952e+02 1.3439e+03 4.0971e+02 -5.1435e+01 -1.4972e+01 2.7169e+03 1.6685e+03 0.0000e+00 0.0000e+00
4.4746e-02 1.1160e+04 2.1675e+02 -4.1796e+01 2.3083e+04 1.1845e+04 1.9411e+02 1.3323e+03 4.5414e+02 -6.3877e+01 -2.1177e+01 2.6142e+03 1.6023e+03 0.0000e+00 0.0000e+00
4.8515e-02 1.0361e+04 2.2532e+02 -3.7935e+01 2.1541e+04 1.1100e+04 2.2065e+02 1.3191e+03 5.0095e+02 -7.7602e+01 -2.8165e+01 2.5060e+03 1.5347e+03 0.0000e+00 0.0000e+00
5.2602e-02 9.6902e+03 2.3489e+02 -3.3953e+01 2.0263e+04 1.0490e+04 2.4960e+02 1.3041e+03 5.5039e+02 -9.2939e+01 -3.6076e+01 2.3929e+03 1.4663e+03 0.0000e+00 0.0000e+00
5.7032e-02 9.1102e+03 2.4497e+02 -2.9472e+01 1.9173e+04 9.9770e+03 2.8149e+02 1.2874e+03 6.0271e+02 -1.0995e+02 -4.4970e+01 2.2754e+03 1.3978e+03 0.0000e+00 0.0000e+00
6.1836e-02 8.5577e+03 2.5407e+02 -2.3810e+01 1.8140e+04 9.4949e+03 3.1671e+02 1.2686e+03 6.5789e+02 -1.2848e+02 -5.4734e+01 2.1549e+03 1.3296e+03 0.0000e+00 0.0000e+00
6.7045e-02 7.9573e+03 2.5976e+02 -1.6162e+01 1.7008e+04 8.9613e+03 3.5507e+02 1.2476e+03 7.1524e+02 -1.4790e+02 -6.4990e+01 2.0329e+03 1.2621e+03 0.0000e+00 0.0000e+00
7.2692e-02 7.2510e+03 2.5942e+02 -6.0386e+00 1.5649e+04 8.3097e+03 3.9536e+02 1.2244e+03 7.7302e+02 -1.6705e+02 -7.5086e+01 1.9109e+03 1.1954e+03 0.0000e+00 0.0000e+00
7.8815e-02 6.4350e+03 2.5173e+02 6.1798e+00 1.4048e+04 7.5275e+03 4.3515e+02 1.1988e+03 8.2837e+02 -1.8453e+02 -8.4240e+01 1.7905e+03 1.1294e+03 0.0000e+00 0.0000e+00
8.5454e-02 5.5730e+03 2.3785e+02 1.9040e+01 1.2332e+04 6.6779e+03 4.7130e+02 1.1709e+03 8.7792e+02 -1.9920e+02 -9.1826e+01 1.6724e+03 1.0640e+03 0.0000e+00 0.0000e+00
9.2652e-02 4.7779e+03 2.2157e+02 3.0422e+01 1.0733e+04 5.8816e+03 5.0126e+02 1.1407e+03 9.1915e+02 -2.1072e+02 -9.7694e+01 1.5568e+03 9.9948e+02 0.0000e+00 0.0000e+00
1.0046e-01 4.1485e+03 2.0726e+02 3.8724e+01 9.4651e+03 5.2527e+03 5.2457e+02 1.1083e+03 9.5186e+02 -2.1985e+02 -1.0228e+02 1.4433e+03 9.3640e+02 0.0000e+00 0.0000e+00
1.0892e-01 3.7077e+03 1.9679e+02 4.3930e+01 8.5852e+03 4.8253e+03 5.4348e+02 1.0738e+03 9.7846e+02 -2.2793e+02 -1.0629e+02 1.3317e+03 8.7545e+02 0.0000e+00 0.0000e+00
1.1809e-01 3.3836e+03 1.8789e+02 4.7645e+01 7.9469e+03 4.5250e+03 5.6132e+02 1.0373e+03 1.0021e+03 -2.3575e+02 -1.1013e+02 1.2231e+03 8.1713e+02 0.0000e+00 0.0000e+00
1.2804e-01 3.0554e+03 1.7572e+02 5.1783e+01 7.2910e+03 4.2118e+03 5.7915e+02 9.9905e+02 1.0235e+03 -2.4281e+02 -1.1348e+02 1.1190e+03 7.6140e+02 0.0000e+00 0.0000e+00
1.3883e-01 2.6577e+03 1.5781e+02 5.6608e+01 6.4686e+03 3.8008e+03 5.9371e+02 9.5910e+02 1.0388e+03 -2.4752e+02 -1.1544e+02 1.0211e+03 7.0787e+02 0.0000e+00 0.0000e+00
1.5052e-01 2.2492e+03 1.3730e+02 6.0245e+01 5.6012e+03 3.3552e+03 6.0007e+02 9.1770e+02 1.0433e+03 -2.4877e+02 -1.1547e+02 9.2934e+02 6.5635e+02 0.0000e+00 0.0000e+00
1.6320e-01 1.9282e+03 1.1859e+02 6.1077e+01 4.9070e+03 2.9981e+03 5.9748e+02 8.7522e+02 1.0367e+03 -2.4729e+02 -1.1399e+02 8.4301e+02 6.0717e+02 0.0000e+00 0.0000e+00
1.7694e-01 1.7019e+03 1.0164e+02 5.9656e+01 4.4104e+03 2.7481e+03 5.9024e+02 8.3198e+02 1.0236e+03 -2.4460e+02 -1.1186e+02 7.6171e+02 5.6072e+02 0.0000e+00 0.0000e+00
1.9185e-01 1.4962e+03 8.3945e+01 5.7416e+01 3.9509e+03 2.5144e+03 5.8114e+02 7.8824e+02 1.0068e+03 -2.4113e+02 -1.0925e+02 6.8604e+02 5.1693e+02 0.0000e+00 0.0000e+00
2.0801e-01 1.2798e+03 6.5741e+01 5.4582e+01 3.4554e+03 2.2521e+03 5.6769e+02 7.4425e+02 9.8367e+02 -2.3605e+02 -1.0575e+02 6.1646e+02 4.7549e+02 0.0000e+00 0.0000e+00
2.2553e-01 1.0930e+03 4.8383e+01 5.0611e+01 3.0147e+03 2.0152e+03 5.4814e+02 7.0034e+02 9.5278e+02 -2.2917e+02 -1.0130e+02 5.5251e+02 4.3638e+02 0.0000e+00 0.0000e+00
2.4453e-01 9.4519e+02 3.1451e+01 4.5546e+01 2.6537e+03 1.8213e+03 5.2499e+02 6.5682e+02 9.1698e+02 -2.2131e+02 -9.6367e+01 4.9374e+02 3.9973e+02 0.0000e+00 0.0000e+00
2.6512e-01 8.1038e+02 1.5358e+01 3.9782e+01 2.3159e+03 1.6358e+03 4.9939e+02 6.1393e+02 8.7754e+02 -2.1278e+02 -9.1123e+01 4.4009e+02 3.6540e+02 0.0000e+00 0.0000e+00
2.8746e-01 6.8995e+02 5.0056e-01 3.3621e+01 2.0050e+03 1.4610e+03 4.7064e+02 5.7191e+02 8.3391e+02 -2.0337e+02 -8.5490e+01 3.9132e+02 3.3326e+02 0.0000e+00 0.0000e+00
3.1167e-01 5.8802e+02 -1.3509e+01 2.7123e+01 1.7320e+03 1.3053e+03 4.3966e+02 5.3099e+02 7.8729e+02 -1.9336e+02 -7.9645e+01 3.4705e+02 3.0329e+02 0.0000e+00 0.0000e+00
3.3792e-01 4.9837e+02 -2.6105e+01 2.0463e+01 1.4843e+03 1.1607e+03 4.0715e+02 4.9132e+02 7.3849e+02 -1.8292e+02 -7.3706e+01 3.0699e+02 2.7536e+02 0.0000e+00 0.0000e+00
3.6639e-01 4.2066e+02 -3.7291e+01 1.3904e+01 1.2625e+03 1.0280e+03 3.7346e+02 4.5309e+02 6.8804e+02 -1.7212e+02 -6.7726e+01 2.7084e+02 2.4940e+02 0.0000e+00 0.0000e+00
3.9725e-01 3.5337e+02 -4.6934e+01 7.5841e+00 1.0642e+03 9.0636e+02 3.3920e+02 4.1639e+02 6.3669e+02 -1.6108e+02 -6.1795e+01 2.3827e+02 2.2531e+02 0.0000e+00 0.0000e+00
4.3071e-01 2.9516e+02 -5.4892e+01 1.7088e+00 8.8760e+02 7.9474e+02 3.0488e+02 3.8134e+02 5.8502e+02 -1.4990e+02 -5.5973e+01 2.0900e+02 2.0300e+02 0.0000e+00 0.0000e+00
4.6699e-01 2.4500e+02 -6.1083e+01 -3.5599e+00 7.3132e+02 6.9262e+02 2.7099e+02 3.4799e+02 5.3364e+02 -1.3864e+02 -5.0318e+01 1.8273e+02 1.8236e+02 0.0000e+00 0.0000e+00
5.0632e-01 2.0192e+02 -6.5438e+01 -8.0708e+00 5.9408e+02 5.9949e+02 2.3803e+02 3.1640e+02 4.8309e+02 -1.2740e+02 -4.4881e+01 1.5921e+02 1.6333e+02 0.0000e+00 0.0000e+00
5.4897e-01 1.6510e+02 -6.7937e+01 -1.1707e+01 4.7476e+02 5.1495e+02 2.0645e+02 2.8660e+02 4.3388e+02 -1.1625e+02 -3.9703e+01 1.3820e+02 1.4580e+02 0.0000e+00 0.0000e+00
5.9521e-01 1.3382e+02 -6.8614e+01 -1.4393e+01 3.7232e+02 4.3866e+02 1.7667e+02 2.5860e+02 3.8650e+02 -1.0528e+02 -3.4821e+01 1.1947e+02 1.2971e+02 0.0000e+00 0.0000e+00
6.4535e-01 1.0744e+02 -6.7568e+01 -1.6104e+01 2.8571e+02 3.7035e+02 1.4906e+02 2.3240e+02 3.4136e+02 -9.4569e+01 -3.0266e+01 1.0282e+02 1.1497e+02 0.0000e+00 0.0000e+00
6.9971e-01 8.5389e+01 -6.4969e+01 -1.6872e+01 2.1380e+02 3.0973e+02 1.2392e+02 2.0799e+02 2.9885e+02 -8.4208e+01 -2.6063e+01 8.8080e+01 1.0152e+02 0.0000e+00 0.0000e+00
7.5865e-01 6.7146e+01 -6.1054e+01 -1.6787e+01 1.5535e+02 2.5650e+02 1.0146e+02 1.8534e+02 2.5928e+02 -7.4293e+01 -2.2229e+01 7.5076e+01 8.9278e+01 0.0000e+00 0.0000e+00
8.2255e-01 5.2228e+01 -5.6116e+01 -1.5990e+01 1.0900e+02 2.1032e+02 8.1797e+01 1.6444e+02 2.2292e+02 -6.4915e+01 -1.8775e+01 6.3660e+01 7.8191e+01 0.0000e+00 0.0000e+00
8.9184e-01 4.0183e+01 -5.0484e+01 -1.4655e+01 7.3248e+01 1.7077e+02 6.4930e+01 1.4524e+02 1.8991e+02 -5.6160e+01 -1.5702e+01 5.3691e+01 6.8191e+01 0.0000e+00 0.0000e+00
9.6696e-01 3.0589e+01 -4.4494e+01 -1.2975e+01 4.6519e+01 1.3735e+02 5.0768e+01 1.2770e+02 1.6034e+02 -4.8099e+01 -1.3006e+01 4.5038e+01 5.9216e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.3051e+01 -3.8459e+01 -1.1131e+01 2.7228e+01 1.0949e+02 3.9124e+01 1.1176e+02 1.3421e+02 -4.0785e+01 -1.0672e+01 3.7575e+01 5.1202e+01 0.0000e+00 0.0000e+00
1.1367e+00 1.7211e+01 -3.2648e+01 -9.2835e+00 1.3854e+01 8.6575e+01 2.9747e+01 9.7369e+01 1.1140e+02 -3.4249e+01 -8.6789e+00 3.1183e+01 4.4087e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.2744e+01 -2.7262e+01 -7.5495e+00 5.0136e+00 6.7966e+01 2.2340e+01 8.4449e+01 9.1744e+01 -2.8494e+01 -6.9987e+00 2.5747e+01 3.7804e+01 0.0000e+00 0.0000e+00
1.3363e+00 9.3697e+00 -2.2430e+01 -6.0052e+00 -4.8612e-01 5.3027e+01 1.6593e+01 7.2920e+01 7.5012e+01 -2.3500e+01 -5.6001e+00 2.1156e+01 3.2288e+01 0.0000e+00 0.0000e+00
1.4488e+00 6.8475e+00 -1.8218e+01 -4.6869e+00 -3.6252e+00 4.1156e+01 1.2206e+01 6.2695e+01 6.0926e+01 -1.9226e+01 -4.4496e+00 1.7306e+01 2.7471e+01 0.0000e+00 0.0000e+00
1.5709e+00 4.9799e+00 -1.4633e+01 -3.5999e+00 -5.1690e+00 3.1807e+01 8.9052e+00 5.3681e+01 4.9188e+01 -1.5615e+01 -3.5132e+00 1.4098e+01 2.3287e+01 0.0000e+00 0.0000e+00
1.7032e+00 3.6080e+00 -1.1642e+01 -2.7286e+00 -5.6881e+00 2.4498e+01 6.4511e+00 4.5781e+01 3.9499e+01 -1.2598e+01 -2.7585e+00 1.1442e+01 1.9673e+01 0.0000e+00 0.0000e+00
1.8467e+00 2.6065e+00 -9.1903e+00 -2.0461e+00 -5.5898e+00 1.8817e+01 4.6454e+00 3.8896e+01 3.1566e+01 -1.0106e+01 -2.1553e+00 9.2550e+00 1.6566e+01 0.0000e+00 0.0000e+00
2.0022e+00 1.8791e+00 -7.2076e+00 -1.5211e+00 -5.1521e+00 1.4424e+01 3.3284e+00 3.2927e+01 2.5119e+01 -8.0644e+00 -1.6770e+00 7.4644e+00 1.3907e+01 0.0000e+00 0.0000e+00
2.1709e+00 1.3527e+00 -5.6226e+00 -1.1231e+00 -4.5568e+00 1.1040e+01 2.3746e+00 2.7780e+01 1.9914e+01 -6.4062e+00 -1.3000e+00 6.0050e+00 1.1641e+01 0.0000e+00 0.0000e+00
2.3537e+00 9.7298e-01 -4.3672e+00 -8.2497e-01 -3.9165e+00 8.4393e+00 1.6879e+00 2.3362e+01 1.5734e+01 -5.0687e+00 -1.0047e+00 4.8205e+00 9.7186e+00 0.0000e+00 0.0000e+00
2.5520e+00 6.9952e-01 -3.3804e+00 -6.0353e-01 -3.2966e+00 6.4461e+00 1.1959e+00 1.9587e+01 1.2396e+01 -3.9965e+00 -7.7438e-01 3.8627e+00 8.0932e+00 0.0000e+00 0.0000e+00
2.7669e+00 5.0286e-01 -2.6094e+00 -4.4021e-01 -2.7314e+00 4.9209e+00 8.4482e-01 1.6376e+01 9.7396e+00 -3.1415e+00 -5.9556e-01 3.0906e+00 6.7239e+00 0.0000e+00 0.0000e+00
3.0000e+00 3.6154e-01 -2.0098e+00 -3.2039e-01 -2.2357e+00 3.7550e+00 5.9515e-01 1.3655e+01 7.6349e+00 -2.4629e+00 -4.5720e-01 2.4699e+00 5.5741e+00 0.0000e+00 0.0000e+00
