# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
8.1881e-03 4.5347e+03 1.5178e+00 -6.5247e-01 9.0727e+03 4.5387e+03 -1.0403e-02 8.9485e+01 1.3119e+00 7.9423e-01 5.7032e-01 2.3397e+02 1.5352e+02 0.0000e+00 0.0000e+00
8.8778e-03 4.7090e+03 1.8394e+00 -7.7979e-01 9.4216e+03 4.7121e+03 1.2868e-02 8.9449e+01 1.5494e+00 8.7888e-01 6.3550e-01 2.3312e+02 1.5264e+02 0.0000e+00 0.0000e+00
9.6256e-03 4.8726e+03 2.2195e+00 -9.2642e-01 9.7495e+03 4.8753e+03 4.7347e-02 8.9407e+01 1.8299e+00 9.6351e-01 7.0307e-01 2.3214e+02 1.5164e+02 0.0000e+00 0.0000e+00
1.0436e-02 5.0223e+03 2.6657e+00 -1.0935e+00 1.0050e+04 5.0253e+03 9.6718e-02 8.9358e+01 2.1610e+00 1.0454e+00 7.7151e-01 2.3102e+02 1.5052e+02 0.0000e+00 0.0000e+00
1.1315e-02 5.1549e+03 3.1852e+00 -1.2816e+00 1.0317e+04 5.1587e+03 1.6560e-01 8.9300e+01 2.5515e+00 1.1211e+00 8.3882e-01 2.2973e+02 1.4926e+02 0.0000e+00 0.0000e+00
1.2269e-02 5.2668e+03 3.7847e+00 -1.4904e+00 1.0542e+04 5.2717e+03 2.5969e-01 8.9234e+01 3.0111e+00 1.1865e+00 9.0241e-01 2.2827e+02 1.4786e+02 0.0000e+00 0.0000e+00
1.3302e-02 5.3539e+03 4.4697e+00 -1.7185e+00 1.0718e+04 5.3604e+03 3.8591e-01 8.9156e+01 3.5512e+00 1.2366e+00 9.5914e-01 2.2660e+02 1.4631e+02 0.0000e+00 0.0000e+00
1.4422e-02 5.4124e+03 5.2438e+00 -1.9630e+00 1.0836e+04 5.4208e+03 5.5248e-01 8.9066e+01 4.1840e+00 1.2651e+00 1.0053e+00 2.2472e+02 1.4461e+02 0.0000e+00 0.0000e+00
1.5637e-02 5.4385e+03 6.1078e+00 -2.2194e+00 1.0891e+04 5.4488e+03 7.6897e-01 8.8961e+01 4.9233e+00 1.2643e+00 1.0367e+00 2.2259e+02 1.4274e+02 0.0000e+00 0.0000e+00
1.6955e-02 5.4285e+03 7.0584e+00 -2.4809e+00 1.0873e+04 5.4409e+03 1.0462e+00 8.8840e+01 5.7834e+00 1.2252e+00 1.0487e+00 2.2022e+02 1.4069e+02 0.0000e+00 0.0000e+00
1.8383e-02 5.3792e+03 8.0878e+00 -2.7391e+00 1.0777e+04 5.3937e+03 1.3961e+00 8.8699e+01 6.7793e+00 1.1382e+00 1.0368e+00 2.1756e+02 1.3848e+02 0.0000e+00 0.0000e+00
1.9931e-02 5.2884e+03 9.1827e+00 -2.9830e+00 1.0599e+04 5.3051e+03 1.8312e+00 8.8536e+01 7.9259e+00 9.9454e-01 9.9650e-01 2.1462e+02 1.3608e+02 0.0000e+00 0.0000e+00
2.1610e-02 5.1552e+03 1.0324e+01 -3.2003e+00 1.0335e+04 5.1740e+03 2.3641e+00 8.8348e+01 9.2371e+00 7.8799e-01 9.2379e-01 2.1137e+02 1.3351e+02 0.0000e+00 0.0000e+00
2.3430e-02 4.9800e+03 1.1488e+01 -3.3776e+00 9.9882e+03 5.0013e+03 3.0067e+00 8.8131e+01 1.0725e+01 5.1541e-01 8.1572e-01 2.0781e+02 1.3075e+02 0.0000e+00 0.0000e+00
2.5404e-02 4.7658e+03 1.2647e+01 -3.5022e+00 9.5633e+03 4.7897e+03 3.7690e+00 8.7880e+01 1.2399e+01 1.7544e-01 6.7053e-01 2.0392e+02 1.2781e+02 0.0000e+00 0.0000e+00
2.7544e-02 4.5178e+03 1.3773e+01 -3.5630e+00 9.0708e+03 4.5444e+03 4.6583e+00 8.7591e+01 1.4266e+01 -2.3346e-01 4.8788e-01 1.9970e+02 1.2469e+02 0.0000e+00 0.0000e+00
2.9864e-02 4.2438e+03 1.4844e+01 -3.5529e+00 8.5265e+03 4.2733e+03 5.6785e+00 8.7258e+01 1.6325e+01 -7.1203e-01 2.6866e-01 1.9515e+02 1.2138e+02 0.0000e+00 0.0000e+00
3.2379e-02 3.9541e+03 1.5846e+01 -3.4706e+00 7.9507e+03 3.9865e+03 6.8294e+00 8.6876e+01 1.8573e+01 -1.2562e+00 1.4493e-02 1.9025e+02 1.1789e+02 0.0000e+00 0.0000e+00
3.5106e-02 3.6607e+03 1.6784e+01 -3.3216e+00 7.3676e+03 3.6959e+03 8.1080e+00 8.6437e+01 2.1005e+01 -1.8585e+00 -2.7332e-01 1.8501e+02 1.1423e+02 0.0000e+00 0.0000e+00
3.8064e-02 3.3765e+03 1.7683e+01 -3.1179e+00 6.8028e+03 3.4145e+03 9.5106e+00 8.5935e+01 2.3612e+01 -2.5175e+00 -5.9509e-01 1.7942e+02 1.1041e+02 0.0000e+00 0.0000e+00
4.1270e-02 3.1133e+03 1.8592e+01 -2.8763e+00 6.2804e+03 3.1544e+03 1.1037e+01 8.5362e+01 2.6389e+01 -3.2419e+00 -9.5406e-01 1.7348e+02 1.0644e+02 0.0000e+00 0.0000e+00
4.4746e-02 2.8808e+03 1.9576e+01 -2.6136e+00 5.8195e+03 2.9252e+03 1.2694e+01 8.4710e+01 2.9338e+01 -4.0397e+00 -1.3572e+00 1.6718e+02 1.0234e+02 0.0000e+00 0.0000e+00
4.8515e-02 2.6835e+03 2.0701e+01 -2.3393e+00 5.4297e+03 2.7316e+03 1.4503e+01 8.3970e+01 3.2472e+01 -4.9246e+00 -1.8147e+00 1.6054e+02 9.8163e+01 0.0000e+00 0.0000e+00
5.2602e-02 2.5199e+03 2.2009e+01 -2.0481e+00 5.1079e+03 2.5722e+03 1.6499e+01 8.3132e+01 3.5813e+01 -5.9207e+00 -2.3375e+00 1.5357e+02 9.3930e+01 0.0000e+00 0.0000e+00
5.7032e-02 2.3804e+03 2.3476e+01 -1.7114e+00 4.8350e+03 2.4374e+03 1.8727e+01 8.2188e+01 3.9390e+01 -7.0358e+00 -2.9322e+00 1.4632e+02 8.9686e+01 0.0000e+00 0.0000e+00
6.1836e-02 2.2484e+03 2.4977e+01 -1.2778e+00 4.5774e+03 2.3104e+03 2.1226e+01 8.1128e+01 4.3213e+01 -8.2645e+00 -3.5940e+00 1.3885e+02 8.5460e+01 0.0000e+00 0.0000e+00
6.7045e-02 2.1030e+03 2.6266e+01 -6.8372e-01 4.2930e+03 2.1699e+03 2.3999e+01 7.9943e+01 4.7253e+01 -9.5690e+00 -4.3008e+00 1.3126e+02 8.1275e+01 0.0000e+00 0.0000e+00
7.2692e-02 1.9271e+03 2.7032e+01 1.1596e-01 3.9466e+03 1.9982e+03 2.6977e+01 7.8626e+01 5.1406e+01 -1.0875e+01 -5.0106e+00 1.2366e+02 7.7132e+01 0.0000e+00 0.0000e+00
7.8815e-02 1.7177e+03 2.7049e+01 1.1051e+00 3.5312e+03 1.7916e+03 3.0007e+01 7.7169e+01 5.5487e+01 -1.2085e+01 -5.6698e+00 1.1614e+02 7.3023e+01 0.0000e+00 0.0000e+00
8.5454e-02 1.4907e+03 2.6349e+01 2.1846e+00 3.0787e+03 1.5660e+03 3.2870e+01 7.5570e+01 5.9261e+01 -1.3115e+01 -6.2323e+00 1.0876e+02 6.8942e+01 0.0000e+00 0.0000e+00
9.2652e-02 1.2781e+03 2.5329e+01 3.1937e+00 2.6536e+03 1.3537e+03 3.5375e+01 7.3831e+01 6.2539e+01 -1.3932e+01 -6.6837e+00 1.0150e+02 6.4899e+01 0.0000e+00 0.0000e+00
1.0046e-01 1.1106e+03 2.4587e+01 3.9983e+00 2.3191e+03 1.1868e+03 3.7474e+01 7.1957e+01 6.5290e+01 -1.4588e+01 -7.0527e+00 9.4341e+01 6.0929e+01 0.0000e+00 0.0000e+00
1.0892e-01 9.9862e+02 2.4541e+01 4.5876e+00 2.0972e+03 1.0766e+03 3.9329e+01 6.9955e+01 6.7686e+01 -1.5182e+01 -7.3939e+00 8.7255e+01 5.7083e+01 0.0000e+00 0.0000e+00
1.1809e-01 9.2297e+02 2.5023e+01 5.0997e+00 1.9494e+03 1.0037e+03 4.1216e+01 6.7831e+01 6.9996e+01 -1.5788e+01 -7.7447e+00 8.0292e+01 5.3401e+01 0.0000e+00 0.0000e+00
1.2804e-01 8.4444e+02 2.5209e+01 5.7224e+00 1.7953e+03 9.2757e+02 4.3262e+01 6.5586e+01 7.2311e+01 -1.6376e+01 -8.0843e+00 7.3579e+01 4.9882e+01 0.0000e+00 0.0000e+00
1.3883e-01 7.3694e+02 2.4289e+01 6.4923e+00 1.5802e+03 8.2017e+02 4.5211e+01 6.3225e+01 7.4341e+01 -1.6810e+01 -8.3363e+00 6.7242e+01 4.6491e+01 0.0000e+00 0.0000e+00
1.5052e-01 6.1794e+02 2.2545e+01 7.1992e+00 1.3391e+03 6.9908e+02 4.6590e+01 6.0760e+01 7.5611e+01 -1.6973e+01 -8.4392e+00 6.1306e+01 4.3205e+01 0.0000e+00 0.0000e+00
1.6320e-01 5.2682e+02 2.1176e+01 7.6286e+00 1.1541e+03 6.0599e+02 4.7248e+01 5.8211e+01 7.6013e+01 -1.6907e+01 -8.4199e+00 5.5690e+01 4.0052e+01 0.0000e+00 0.0000e+00
1.7694e-01 4.7217e+02 2.0691e+01 7.8501e+00 1.0442e+03 5.5105e+02 4.7595e+01 5.5601e+01 7.5985e+01 -1.6766e+01 -8.3617e+00 5.0345e+01 3.7075e+01 0.0000e+00 0.0000e+00
1.9185e-01 4.2278e+02 2.0131e+01 8.0915e+00 9.4468e+02 5.0126e+02 4.7983e+01 5.2941e+01 7.5869e+01 -1.6612e+01 -8.2923e+00 4.5335e+01 3.4272e+01 0.0000e+00 0.0000e+00
2.0801e-01 3.5945e+02 1.8696e+01 8.3472e+00 8.1444e+02 4.3535e+02 4.8106e+01 5.0241e+01 7.5341e+01 -1.6336e+01 -8.1517e+00 4.0734e+01 3.1607e+01 0.0000e+00 0.0000e+00
2.2553e-01 3.0444e+02 1.7264e+01 8.4287e+00 7.0020e+02 3.7725e+02 4.7612e+01 4.7526e+01 7.4076e+01 -1.5878e+01 -7.9115e+00 3.6505e+01 2.9078e+01 0.0000e+00 0.0000e+00
2.4453e-01 2.6814e+02 1.6404e+01 8.3747e+00 6.2479e+02 3.3894e+02 4.6831e+01 4.4817e+01 7.2438e+01 -1.5351e+01 -7.6342e+00 3.2591e+01 2.6713e+01 0.0000e+00 0.0000e+00
2.6512e-01 2.3196e+02 1.5309e+01 8.3036e+00 5.4884e+02 3.0013e+02 4.5965e+01 4.2127e+01 7.0628e+01 -1.4811e+01 -7.3451e+00 2.9014e+01 2.4497e+01 0.0000e+00 0.0000e+00
2.8746e-01 1.9695e+02 1.4036e+01 8.1507e+00 4.7428e+02 2.6173e+02 4.4741e+01 3.9472e+01 6.8384e+01 -1.4181e+01 -7.0061e+00 2.5777e+01 2.2415e+01 0.0000e+00 0.0000e+00
3.1167e-01 1.7078e+02 1.3036e+01 7.9177e+00 4.1802e+02 2.3266e+02 4.3288e+01 3.6871e+01 6.5862e+01 -1.3505e+01 -6.6417e+00 2.2836e+01 2.0478e+01 0.0000e+00 0.0000e+00
3.3792e-01 1.4619e+02 1.1947e+01 7.6468e+00 3.6449e+02 2.0480e+02 4.1711e+01 3.4336e+01 6.3174e+01 -1.2824e+01 -6.2723e+00 2.0185e+01 1.8674e+01 0.0000e+00 0.0000e+00
3.6639e-01 1.2528e+02 1.0921e+01 7.3250e+00 3.1828e+02 1.8060e+02 3.9940e+01 3.1881e+01 6.0267e+01 -1.2110e+01 -5.8853e+00 1.7807e+01 1.6999e+01 0.0000e+00 0.0000e+00
3.9725e-01 1.0740e+02 9.9482e+00 6.9689e+00 2.7819e+02 1.5945e+02 3.8077e+01 2.9515e+01 5.7256e+01 -1.1400e+01 -5.5002e+00 1.5676e+01 1.5448e+01 0.0000e+00 0.0000e+00
4.3071e-01 9.1851e+01 9.0131e+00 6.5842e+00 2.4276e+02 1.4062e+02 3.6117e+01 2.7247e+01 5.4149e+01 -1.0691e+01 -5.1151e+00 1.3776e+01 1.4014e+01 0.0000e+00 0.0000e+00
4.6699e-01 7.8549e+01 8.1326e+00 6.1784e+00 2.1192e+02 1.2410e+02 3.4106e+01 2.5085e+01 5.1003e+01 -9.9954e+00 -4.7381e+00 1.2086e+01 1.2693e+01 0.0000e+00 0.0000e+00
5.0632e-01 6.7120e+01 7.3032e+00 5.7587e+00 1.8493e+02 1.0952e+02 3.2063e+01 2.3033e+01 4.7846e+01 -9.3168e+00 -4.3709e+00 1.0587e+01 1.1478e+01 0.0000e+00 0.0000e+00
5.4897e-01 5.7307e+01 6.5251e+00 5.3313e+00 1.6129e+02 9.6644e+01 3.0014e+01 2.1095e+01 4.4715e+01 -8.6618e+00 -4.0175e+00 9.2614e+00 1.0363e+01 0.0000e+00 0.0000e+00
5.9521e-01 4.8903e+01 5.7992e+00 4.9022e+00 1.4063e+02 8.5285e+01 2.7980e+01 1.9273e+01 4.1635e+01 -8.0331e+00 -3.6796e+00 8.0917e+00 9.3412e+00 0.0000e+00 0.0000e+00
6.4535e-01 4.1703e+01 5.1241e+00 4.4759e+00 1.2254e+02 7.5248e+01 2.5976e+01 1.7566e+01 3.8630e+01 -7.4335e+00 -3.3588e+00 7.0615e+00 8.4079e+00 0.0000e+00 0.0000e+00
6.9971e-01 3.5538e+01 4.4984e+00 4.0564e+00 1.0669e+02 6.6374e+01 2.4019e+01 1.5973e+01 3.5719e+01 -6.8647e+00 -3.0562e+00 6.1560e+00 7.5567e+00 0.0000e+00 0.0000e+00
7.5865e-01 3.0262e+01 3.9207e+00 3.6468e+00 9.2808e+01 5.8520e+01 2.2120e+01 1.4493e+01 3.2917e+01 -6.3275e+00 -2.7722e+00 5.3614e+00 6.7818e+00 0.0000e+00 0.0000e+00
8.2255e-01 2.5747e+01 3.3890e+00 3.2496e+00 8.0629e+01 5.1564e+01 2.0287e+01 1.3121e+01 3.0235e+01 -5.8219e+00 -2.5070e+00 4.6650e+00 6.0776e+00 0.0000e+00 0.0000e+00
8.9184e-01 2.1884e+01 2.9014e+00 2.8674e+00 6.9941e+01 4.5395e+01 1.8529e+01 1.1855e+01 2.7681e+01 -5.3476e+00 -2.2604e+00 4.0555e+00 5.4388e+00 0.0000e+00 0.0000e+00
9.6696e-01 1.8578e+01 2.4560e+00 2.5021e+00 6.0554e+01 3.9920e+01 1.6850e+01 1.0689e+01 2.5261e+01 -4.9037e+00 -2.0320e+00 3.5226e+00 4.8602e+00 0.0000e+00 0.0000e+00
1.0484e+00 1.5748e+01 2.0509e+00 2.1556e+00 5.2305e+01 3.5055e+01 1.5254e+01 9.6188e+00 2.2976e+01 -4.4889e+00 -1.8212e+00 3.0569e+00 4.3369e+00 0.0000e+00 0.0000e+00
1.1367e+00 1.3327e+01 1.6844e+00 1.8296e+00 4.5053e+01 3.0729e+01 1.3743e+01 8.6386e+00 2.0827e+01 -4.1020e+00 -1.6271e+00 2.6504e+00 3.8644e+00 0.0000e+00 0.0000e+00
1.2325e+00 1.1255e+01 1.3547e+00 1.5255e+00 3.8677e+01 2.6879e+01 1.2319e+01 7.7431e+00 1.8814e+01 -3.7413e+00 -1.4489e+00 2.2957e+00 3.4381e+00 0.0000e+00 0.0000e+00
1.3363e+00 9.4822e+00 1.0604e+00 1.2449e+00 3.3073e+01 2.3451e+01 1.0982e+01 6.9267e+00 1.6934e+01 -3.4051e+00 -1.2859e+00 1.9863e+00 3.0542e+00 0.0000e+00 0.0000e+00
1.4488e+00 7.9659e+00 8.0009e-01 9.8889e-01 2.8151e+01 2.0398e+01 9.7334e+00 6.1841e+00 1.5185e+01 -3.0920e+00 -1.1370e+00 1.7165e+00 2.7087e+00 0.0000e+00 0.0000e+00
1.5709e+00 6.6700e+00 5.7247e-01 7.5872e-01 2.3835e+01 1.7681e+01 8.5723e+00 5.5098e+00 1.3562e+01 -2.8002e+00 -1.0015e+00 1.4814e+00 2.3983e+00 0.0000e+00 0.0000e+00
1.7032e+00 5.5638e+00 3.7628e-01 5.5528e-01 2.0060e+01 1.5264e+01 7.4985e+00 4.8988e+00 1.2062e+01 -2.5284e+00 -8.7844e-01 1.2765e+00 2.1195e+00 0.0000e+00 0.0000e+00
1.8467e+00 4.6212e+00 2.1019e-01 3.7915e-01 1.6769e+01 1.3119e+01 6.5116e+00 4.3460e+00 1.0679e+01 -2.2753e+00 -7.6703e-01 1.0981e+00 1.8696e+00 0.0000e+00 0.0000e+00
2.0022e+00 3.8199e+00 7.2773e-02 2.3044e-01 1.3913e+01 1.1219e+01 5.6107e+00 3.8468e+00 9.4104e+00 -2.0396e+00 -6.6653e-01 9.4272e-01 1.6458e+00 0.0000e+00 0.0000e+00
2.1709e+00 3.1410e+00 -3.7622e-02 1.0871e-01 1.1448e+01 9.5413e+00 4.7948e+00 3.3969e+00 8.2510e+00 -1.8206e+00 -5.7622e-01 8.0761e-01 1.4456e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.5680e+00 -1.2291e-01 1.2857e-02 9.3354e+00 8.0671e+00 4.0622e+00 2.9920e+00 7.1964e+00 -1.6173e+00 -4.9544e-01 6.9022e-01 1.2668e+00 0.0000e+00 0.0000e+00
2.5520e+00 2.0868e+00 -1.8532e-01 -5.8893e-02 7.5402e+00 6.7784e+00 3.4107e+00 2.6285e+00 6.2422e+00 -1.4292e+00 -4.2355e-01 5.8836e-01 1.1073e+00 0.0000e+00 0.0000e+00
2.7669e+00 1.6849e+00 -2.2738e-01 -1.0895e-01 6.0288e+00 5.6588e+00 2.8373e+00 2.3028e+00 5.3838e+00 -1.2559e+00 -3.5993e-01 5.0013e-01 9.6539e-01 0.0000e+00 0.0000e+00
3.0000e+00 1.3515e+00 -2.5187e-01 -1.4025e-01 4.7697e+00 4.6928e+00 2.3383e+00 2.0116e+00 4.6163e+00 -1.0969e+00 -3.0400e-01 4.2388e-01 8.3936e-01 0.0000e+00 0.0000e+00
