# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
5.2602e-02 3.6097e+03 4.3365e+01 -4.2763e+00 7.3567e+03 3.7175e+03 3.3969e+01 1.7208e+02 7.3906e+01 -1.2257e+01 -4.8268e+00 3.1756e+02 1.9429e+02 0.0000e+00 0.0000e+00
5.7032e-02 3.4075e+03 4.6135e+01 -3.5958e+00 6.9643e+03 3.5249e+03 3.8520e+01 1.7008e+02 8.1234e+01 -1.4556e+01 -6.0490e+00 3.0248e+02 1.8546e+02 0.0000e+00 0.0000e+00
6.1836e-02 3.2159e+03 4.8941e+01 -2.7218e+00 6.5939e+03 3.3435e+03 4.3613e+01 1.6785e+02 8.9053e+01 -1.7085e+01 -7.4067e+00 2.8695e+02 1.7668e+02 0.0000e+00 0.0000e+00
6.7045e-02 3.0053e+03 5.1305e+01 -1.5268e+00 6.1853e+03 3.1429e+03 4.9248e+01 1.6535e+02 9.7294e+01 -1.9764e+01 -8.8531e+00 2.7119e+02 1.6798e+02 0.0000e+00 0.0000e+00
7.2692e-02 2.7518e+03 5.2627e+01 7.7890e-02 5.6886e+03 2.8978e+03 5.5283e+01 1.6257e+02 1.0574e+02 -2.2441e+01 -1.0301e+01 2.5541e+02 1.5937e+02 0.0000e+00 0.0000e+00
7.8815e-02 2.4512e+03 5.2490e+01 2.0559e+00 5.0942e+03 2.6028e+03 6.1396e+01 1.5950e+02 1.1401e+02 -2.4915e+01 -1.1642e+01 2.3979e+02 1.5084e+02 0.0000e+00 0.0000e+00
8.5454e-02 2.1267e+03 5.0978e+01 4.2036e+00 4.4480e+03 2.2810e+03 6.7142e+01 1.5614e+02 1.2163e+02 -2.7018e+01 -1.2781e+01 2.2446e+02 1.4236e+02 0.0000e+00 0.0000e+00
9.2652e-02 1.8235e+03 4.8863e+01 6.1965e+00 3.8417e+03 1.9784e+03 7.2133e+01 1.5248e+02 1.2821e+02 -2.8685e+01 -1.3690e+01 2.0941e+02 1.3397e+02 0.0000e+00 0.0000e+00
1.0046e-01 1.5846e+03 4.7274e+01 7.7676e+00 3.3644e+03 1.7405e+03 7.6278e+01 1.4854e+02 1.3369e+02 -3.0020e+01 -1.4429e+01 1.9457e+02 1.2574e+02 0.0000e+00 0.0000e+00
1.0892e-01 1.4237e+03 4.6965e+01 8.8979e+00 3.0462e+03 1.5829e+03 7.9904e+01 1.4433e+02 1.3842e+02 -3.1227e+01 -1.5108e+01 1.7990e+02 1.1777e+02 0.0000e+00 0.0000e+00
1.1809e-01 1.3134e+03 4.7585e+01 9.8609e+00 2.8319e+03 1.4780e+03 8.3562e+01 1.3988e+02 1.4295e+02 -3.2449e+01 -1.5800e+01 1.6550e+02 1.1015e+02 0.0000e+00 0.0000e+00
1.2804e-01 1.1994e+03 4.7610e+01 1.1021e+01 2.6089e+03 1.3684e+03 8.7491e+01 1.3517e+02 1.4743e+02 -3.3624e+01 -1.6461e+01 1.5164e+02 1.0285e+02 0.0000e+00 0.0000e+00
1.3883e-01 1.0464e+03 4.5629e+01 1.2445e+01 2.3022e+03 1.2154e+03 9.1179e+01 1.3022e+02 1.5128e+02 -3.4483e+01 -1.6940e+01 1.3857e+02 9.5832e+01 0.0000e+00 0.0000e+00
1.5052e-01 8.7928e+02 4.2214e+01 1.3731e+01 1.9616e+03 1.0438e+03 9.3700e+01 1.2507e+02 1.5359e+02 -3.4799e+01 -1.7120e+01 1.2632e+02 8.9038e+01 0.0000e+00 0.0000e+00
1.6320e-01 7.5084e+02 3.9479e+01 1.4480e+01 1.6988e+03 9.1126e+02 9.4785e+01 1.1975e+02 1.5415e+02 -3.4662e+01 -1.7057e+01 1.1474e+02 8.2524e+01 0.0000e+00 0.0000e+00
1.7694e-01 6.7152e+02 3.8227e+01 1.4823e+01 1.5381e+03 8.3092e+02 9.5232e+01 1.1430e+02 1.5384e+02 -3.4374e+01 -1.6912e+01 1.0375e+02 7.6375e+01 0.0000e+00 0.0000e+00
1.9185e-01 5.9968e+02 3.6808e+01 1.5171e+01 1.3920e+03 7.5775e+02 9.5702e+01 1.0876e+02 1.5329e+02 -3.4044e+01 -1.6736e+01 9.3456e+01 7.0587e+01 0.0000e+00 0.0000e+00
2.0801e-01 5.1106e+02 3.3986e+01 1.5520e+01 1.2073e+03 6.6373e+02 9.5611e+01 1.0314e+02 1.5188e+02 -3.3471e+01 -1.6418e+01 8.4006e+01 6.5086e+01 0.0000e+00 0.0000e+00
2.2553e-01 4.3430e+02 3.1206e+01 1.5555e+01 1.0452e+03 5.8062e+02 9.4342e+01 9.7506e+01 1.4905e+02 -3.2552e+01 -1.5911e+01 7.5322e+01 5.9876e+01 0.0000e+00 0.0000e+00
2.4453e-01 3.8160e+02 2.9282e+01 1.5337e+01 9.3341e+02 5.2347e+02 9.2504e+01 9.1888e+01 1.4548e+02 -3.1498e+01 -1.5329e+01 6.7299e+01 5.5002e+01 0.0000e+00 0.0000e+00
2.6512e-01 3.3015e+02 2.7026e+01 1.5055e+01 8.2282e+02 4.6640e+02 9.0448e+01 8.6319e+01 1.4152e+02 -3.0403e+01 -1.4719e+01 5.9973e+01 5.0438e+01 0.0000e+00 0.0000e+00
2.8746e-01 2.8138e+02 2.4563e+01 1.4629e+01 7.1605e+02 4.1072e+02 8.7726e+01 8.0833e+01 1.3674e+02 -2.9145e+01 -1.4018e+01 5.3338e+01 4.6155e+01 0.0000e+00 0.0000e+00
3.1167e-01 2.4370e+02 2.2473e+01 1.4060e+01 6.3234e+02 3.6689e+02 8.4568e+01 7.5466e+01 1.3142e+02 -2.7799e+01 -1.3270e+01 4.7317e+01 4.2169e+01 0.0000e+00 0.0000e+00
3.3792e-01 2.0900e+02 2.0314e+01 1.3408e+01 5.5396e+02 3.2544e+02 8.1151e+01 7.0242e+01 1.2577e+02 -2.6435e+01 -1.2509e+01 4.1888e+01 3.8459e+01 0.0000e+00 0.0000e+00
3.6639e-01 1.7932e+02 1.8266e+01 1.2672e+01 4.8558e+02 2.8897e+02 7.7387e+01 6.5189e+01 1.1972e+02 -2.5015e+01 -1.1721e+01 3.7014e+01 3.5014e+01 0.0000e+00 0.0000e+00
3.9725e-01 1.5383e+02 1.6321e+01 1.1869e+01 4.2569e+02 2.5674e+02 7.3441e+01 6.0327e+01 1.1347e+02 -2.3599e+01 -1.0936e+01 3.2645e+01 3.1825e+01 0.0000e+00 0.0000e+00
4.3071e-01 1.3171e+02 1.4468e+01 1.1020e+01 3.7258e+02 2.2787e+02 6.9324e+01 5.5671e+01 1.0705e+02 -2.2183e+01 -1.0154e+01 2.8745e+01 2.8878e+01 0.0000e+00 0.0000e+00
4.6699e-01 1.1270e+02 1.2723e+01 1.0135e+01 3.2589e+02 2.0224e+02 6.5115e+01 5.1236e+01 1.0057e+02 -2.0792e+01 -9.3892e+00 2.5272e+01 2.6160e+01 0.0000e+00 0.0000e+00
5.0632e-01 9.6328e+01 1.1084e+01 9.2312e+00 2.8470e+02 1.7939e+02 6.0854e+01 4.7031e+01 9.4079e+01 -1.9431e+01 -8.6453e+00 2.2187e+01 2.3660e+01 0.0000e+00 0.0000e+00
5.4897e-01 8.2235e+01 9.5530e+00 8.3193e+00 2.4834e+02 1.5900e+02 5.6590e+01 4.3060e+01 8.7649e+01 -1.8111e+01 -7.9290e+00 1.9452e+01 2.1365e+01 0.0000e+00 0.0000e+00
5.9521e-01 7.0118e+01 8.1290e+00 7.4114e+00 2.1625e+02 1.4079e+02 5.2360e+01 3.9327e+01 8.1330e+01 -1.6838e+01 -7.2438e+00 1.7031e+01 1.9261e+01 0.0000e+00 0.0000e+00
6.4535e-01 5.9699e+01 6.8118e+00 6.5177e+00 1.8789e+02 1.2452e+02 4.8199e+01 3.5830e+01 7.5165e+01 -1.5617e+01 -6.5925e+00 1.4894e+01 1.7336e+01 0.0000e+00 0.0000e+00
6.9971e-01 5.0744e+01 5.6001e+00 5.6471e+00 1.6283e+02 1.0996e+02 4.4135e+01 3.2566e+01 6.9191e+01 -1.4449e+01 -5.9770e+00 1.3008e+01 1.5578e+01 0.0000e+00 0.0000e+00
7.5865e-01 4.3049e+01 4.4925e+00 4.8080e+00 1.4067e+02 9.6918e+01 4.0191e+01 2.9529e+01 6.3435e+01 -1.3336e+01 -5.3982e+00 1.1347e+01 1.3975e+01 0.0000e+00 0.0000e+00
8.2255e-01 3.6437e+01 3.4876e+00 4.0083e+00 1.2108e+02 8.5229e+01 3.6388e+01 2.6714e+01 5.7919e+01 -1.2277e+01 -4.8563e+00 9.8841e+00 1.2515e+01 0.0000e+00 0.0000e+00
8.9184e-01 3.0758e+01 2.5842e+00 3.2557e+00 1.0376e+02 7.4745e+01 3.2743e+01 2.4111e+01 5.2659e+01 -1.1273e+01 -4.3510e+00 8.5981e+00 1.1189e+01 0.0000e+00 0.0000e+00
9.6696e-01 2.5884e+01 1.7810e+00 2.5573e+00 8.8465e+01 6.5340e+01 2.9270e+01 2.1710e+01 4.7668e+01 -1.0321e+01 -3.8817e+00 7.4679e+00 9.9843e+00 0.0000e+00 0.0000e+00
1.0484e+00 2.1703e+01 1.0768e+00 1.9196e+00 7.4979e+01 5.6906e+01 2.5982e+01 1.9502e+01 4.2952e+01 -9.4192e+00 -3.4475e+00 6.4754e+00 8.8924e+00 0.0000e+00 0.0000e+00
1.1367e+00 1.8123e+01 4.7015e-01 1.3484e+00 6.3120e+01 4.9348e+01 2.2890e+01 1.7475e+01 3.8517e+01 -8.5664e+00 -3.0472e+00 5.6042e+00 7.9037e+00 0.0000e+00 0.0000e+00
1.2325e+00 1.5062e+01 -4.0717e-02 8.4871e-01 5.2730e+01 4.2587e+01 2.0003e+01 1.5620e+01 3.4365e+01 -7.7605e+00 -2.6797e+00 4.8402e+00 7.0096e+00 0.0000e+00 0.0000e+00
1.3363e+00 1.2452e+01 -4.5833e-01 4.2371e-01 4.3671e+01 3.6554e+01 1.7330e+01 1.3925e+01 3.0497e+01 -6.9998e+00 -2.3438e+00 4.1706e+00 6.2024e+00 0.0000e+00 0.0000e+00
1.4488e+00 1.0234e+01 -7.8623e-01 7.4904e-02 3.5824e+01 3.1189e+01 1.4876e+01 1.2381e+01 2.6912e+01 -6.2832e+00 -2.0381e+00 3.5845e+00 5.4747e+00 0.0000e+00 0.0000e+00
1.5709e+00 8.3573e+00 -1.0293e+00 -1.9847e-01 2.9080e+01 2.6441e+01 1.2646e+01 1.0976e+01 2.3609e+01 -5.6099e+00 -1.7615e+00 3.0720e+00 4.8197e+00 0.0000e+00 0.0000e+00
1.7032e+00 6.7784e+00 -1.1939e+00 -3.9967e-01 2.3338e+01 2.2262e+01 1.0641e+01 9.7023e+00 2.0584e+01 -4.9795e+00 -1.5126e+00 2.6246e+00 4.2312e+00 0.0000e+00 0.0000e+00
1.8467e+00 5.4581e+00 -1.2881e+00 -5.3447e-01 1.8502e+01 1.8609e+01 8.8611e+00 8.5497e+00 1.7831e+01 -4.3921e+00 -1.2902e+00 2.2350e+00 3.7038e+00 0.0000e+00 0.0000e+00
2.0022e+00 4.3622e+00 -1.3211e+00 -6.1089e-01 1.4481e+01 1.5442e+01 7.3003e+00 7.5097e+00 1.5346e+01 -3.8479e+00 -1.0929e+00 1.8966e+00 3.2322e+00 0.0000e+00 0.0000e+00
2.1709e+00 3.4598e+00 -1.3035e+00 -6.3860e-01 1.1181e+01 1.2718e+01 5.9502e+00 6.5742e+00 1.3119e+01 -3.3474e+00 -9.1924e-01 1.6034e+00 2.8116e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.7233e+00 -1.2462e+00 -6.2820e-01 8.5119e+00 1.0397e+01 4.7986e+00 5.7356e+00 1.1141e+01 -2.8908e+00 -7.6769e-01 1.3505e+00 2.4377e+00 0.0000e+00 0.0000e+00
2.5520e+00 2.1276e+00 -1.1602e+00 -5.9032e-01 6.3866e+00 8.4393e+00 3.8301e+00 4.9864e+00 9.3976e+00 -2.4779e+00 -6.3662e-01 1.1331e+00 2.1065e+00 0.0000e+00 0.0000e+00
2.7669e+00 1.6504e+00 -1.0555e+00 -5.3478e-01 4.7204e+00 6.8031e+00 3.0269e+00 4.3197e+00 7.8755e+00 -2.1082e+00 -5.2429e-01 9.4701e-01 1.8141e+00 0.0000e+00 0.0000e+00
3.0000e+00 1.2715e+00 -9.4113e-01 -4.7000e-01 3.4350e+00 5.4490e+00 2.3698e+00 3.7288e+00 6.5582e+00 -1.7804e+00 -4.2891e-01 7.8853e-01 1.5570e+00 0.0000e+00 0.0000e+00
