# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
2.4341e-03 2.2314e+03 7.8494e-02 -3.7602e-02 4.4639e+03 2.1925e+03 -1.8385e-02 1.1844e+02 1.4691e-01 1.2563e-01 9.3011e-02 3.1525e+02 2.0979e+02 0.0000e+00 0.0000e+00
2.6392e-03 2.3882e+03 9.8841e-02 -4.7141e-02 4.7763e+03 2.3611e+03 -2.1141e-02 1.1843e+02 1.7290e-01 1.4716e-01 1.0851e-01 3.1513e+02 2.0965e+02 0.0000e+00 0.0000e+00
2.8615e-03 2.5531e+03 1.2424e-01 -5.9004e-02 5.1050e+03 2.5361e+03 -2.4214e-02 1.1843e+02 2.0353e-01 1.7222e-01 1.2646e-01 3.1500e+02 2.0949e+02 0.0000e+00 0.0000e+00
3.1025e-03 2.7259e+03 1.5589e-01 -7.3722e-02 5.4502e+03 2.7175e+03 -2.7603e-02 1.1842e+02 2.3963e-01 2.0132e-01 1.4719e-01 3.1485e+02 2.0930e+02 0.0000e+00 0.0000e+00
3.3638e-03 2.9065e+03 1.9524e-01 -9.1935e-02 5.8113e+03 2.9052e+03 -3.1289e-02 1.1841e+02 2.8218e-01 2.3502e-01 1.7108e-01 3.1466e+02 2.0908e+02 0.0000e+00 0.0000e+00
3.6472e-03 3.0946e+03 2.4403e-01 -1.1441e-01 6.1879e+03 3.0989e+03 -3.5223e-02 1.1840e+02 3.3236e-01 2.7391e-01 1.9852e-01 3.1445e+02 2.0883e+02 0.0000e+00 0.0000e+00
3.9544e-03 3.2898e+03 3.0440e-01 -1.4204e-01 6.5790e+03 3.2983e+03 -3.9316e-02 1.1839e+02 3.9156e-01 3.1861e-01 2.2994e-01 3.1420e+02 2.0853e+02 0.0000e+00 0.0000e+00
4.2875e-03 3.4916e+03 3.7889e-01 -1.7592e-01 6.9836e+03 3.5029e+03 -4.3420e-02 1.1838e+02 4.6141e-01 3.6974e-01 2.6578e-01 3.1391e+02 2.0819e+02 0.0000e+00 0.0000e+00
4.6486e-03 3.6994e+03 4.7054e-01 -2.1728e-01 7.4000e+03 3.7122e+03 -4.7308e-02 1.1837e+02 5.4387e-01 4.2790e-01 3.0647e-01 3.1357e+02 2.0779e+02 0.0000e+00 0.0000e+00
5.0402e-03 3.9124e+03 5.8294e-01 -2.6757e-01 7.8264e+03 3.9254e+03 -5.0641e-02 1.1835e+02 6.4125e-01 4.9361e-01 3.5246e-01 3.1317e+02 2.0733e+02 0.0000e+00 0.0000e+00
5.4648e-03 4.1293e+03 7.2036e-01 -3.2843e-01 8.2604e+03 4.1416e+03 -5.2932e-02 1.1833e+02 7.5627e-01 5.6724e-01 4.0411e-01 3.1271e+02 2.0680e+02 0.0000e+00 0.0000e+00
5.9251e-03 4.3486e+03 8.8777e-01 -4.0170e-01 8.6991e+03 4.3595e+03 -5.3494e-02 1.1831e+02 8.9218e-01 6.4900e-01 4.6176e-01 3.1217e+02 2.0619e+02 0.0000e+00 0.0000e+00
6.4242e-03 4.5685e+03 1.0909e+00 -4.8940e-01 9.1392e+03 4.5778e+03 -5.1378e-02 1.1829e+02 1.0528e+00 7.3877e-01 5.2558e-01 3.1154e+02 2.0550e+02 0.0000e+00 0.0000e+00
6.9653e-03 4.7870e+03 1.3364e+00 -5.9375e-01 9.5768e+03 4.7947e+03 -4.5293e-02 1.1826e+02 1.2427e+00 8.3607e-01 5.9562e-01 3.1081e+02 2.0470e+02 0.0000e+00 0.0000e+00
7.5520e-03 5.0020e+03 1.6317e+00 -7.1705e-01 1.0008e+04 5.0083e+03 -3.3509e-02 1.1822e+02 1.4672e+00 9.3994e-01 6.7165e-01 3.0997e+02 2.0379e+02 0.0000e+00 0.0000e+00
8.1881e-03 5.2110e+03 1.9850e+00 -8.6165e-01 1.0426e+04 5.2160e+03 -1.3742e-02 1.1818e+02 1.7325e+00 1.0488e+00 7.5316e-01 3.0899e+02 2.0275e+02 0.0000e+00 0.0000e+00
8.8778e-03 5.4112e+03 2.4054e+00 -1.0298e+00 1.0827e+04 5.4153e+03 1.6989e-02 1.1813e+02 2.0462e+00 1.1606e+00 8.3922e-01 3.0787e+02 2.0158e+02 0.0000e+00 0.0000e+00
9.6256e-03 5.5991e+03 2.9022e+00 -1.2234e+00 1.1204e+04 5.6029e+03 6.2518e-02 1.1808e+02 2.4166e+00 1.2723e+00 9.2844e-01 3.0657e+02 2.0026e+02 0.0000e+00 0.0000e+00
1.0436e-02 5.7710e+03 3.4853e+00 -1.4440e+00 1.1549e+04 5.7753e+03 1.2771e-01 1.1801e+02 2.8539e+00 1.3804e+00 1.0188e+00 3.0509e+02 1.9877e+02 0.0000e+00 0.0000e+00
1.1315e-02 5.9233e+03 4.1640e+00 -1.6924e+00 1.1856e+04 5.9285e+03 2.1867e-01 1.1794e+02 3.3694e+00 1.4803e+00 1.1077e+00 3.0339e+02 1.9711e+02 0.0000e+00 0.0000e+00
1.2269e-02 6.0517e+03 4.9471e+00 -1.9680e+00 1.2114e+04 6.0584e+03 3.4291e-01 1.1785e+02 3.9764e+00 1.5667e+00 1.1916e+00 3.0145e+02 1.9527e+02 0.0000e+00 0.0000e+00
1.3302e-02 6.1517e+03 5.8416e+00 -2.2692e+00 1.2316e+04 6.1604e+03 5.0956e-01 1.1774e+02 4.6895e+00 1.6327e+00 1.2665e+00 2.9925e+02 1.9322e+02 0.0000e+00 0.0000e+00
1.4422e-02 6.2187e+03 6.8522e+00 -2.5920e+00 1.2453e+04 6.2298e+03 7.2947e-01 1.1762e+02 5.5251e+00 1.6702e+00 1.3274e+00 2.9675e+02 1.9096e+02 0.0000e+00 0.0000e+00
1.5637e-02 6.2485e+03 7.9798e+00 -2.9304e+00 1.2515e+04 6.2621e+03 1.0153e+00 1.1748e+02 6.5011e+00 1.6691e+00 1.3688e+00 2.9395e+02 1.8849e+02 0.0000e+00 0.0000e+00
1.6955e-02 6.2367e+03 9.2200e+00 -3.2757e+00 1.2495e+04 6.2530e+03 1.3813e+00 1.1732e+02 7.6367e+00 1.6173e+00 1.3846e+00 2.9080e+02 1.8579e+02 0.0000e+00 0.0000e+00
1.8383e-02 6.1799e+03 1.0562e+01 -3.6164e+00 1.2384e+04 6.1989e+03 1.8431e+00 1.1714e+02 8.9514e+00 1.5023e+00 1.3688e+00 2.8729e+02 1.8286e+02 0.0000e+00 0.0000e+00
1.9931e-02 6.0752e+03 1.1989e+01 -3.9382e+00 1.2179e+04 6.0971e+03 2.4173e+00 1.1692e+02 1.0465e+01 1.3124e+00 1.3155e+00 2.8340e+02 1.7969e+02 0.0000e+00 0.0000e+00
2.1610e-02 5.9218e+03 1.3476e+01 -4.2249e+00 1.1876e+04 5.9467e+03 3.1206e+00 1.1667e+02 1.2196e+01 1.0394e+00 1.2194e+00 2.7910e+02 1.7629e+02 0.0000e+00 0.0000e+00
2.3430e-02 5.7202e+03 1.4991e+01 -4.4589e+00 1.1477e+04 5.7483e+03 3.9686e+00 1.1638e+02 1.4160e+01 6.7932e-01 1.0766e+00 2.7439e+02 1.7264e+02 0.0000e+00 0.0000e+00
2.5404e-02 5.4738e+03 1.6498e+01 -4.6231e+00 1.0989e+04 5.5053e+03 4.9743e+00 1.1605e+02 1.6369e+01 2.3022e-01 8.8479e-01 2.6925e+02 1.6875e+02 0.0000e+00 0.0000e+00
2.7544e-02 5.1885e+03 1.7961e+01 -4.7032e+00 1.0423e+04 5.2237e+03 6.1475e+00 1.1566e+02 1.8831e+01 -3.0988e-01 6.4358e-01 2.6367e+02 1.6462e+02 0.0000e+00 0.0000e+00
2.9864e-02 4.8734e+03 1.9349e+01 -4.6899e+00 9.7977e+03 4.9123e+03 7.4929e+00 1.1522e+02 2.1548e+01 -9.4190e-01 3.5414e-01 2.5764e+02 1.6025e+02 0.0000e+00 0.0000e+00
3.2379e-02 4.5402e+03 2.0646e+01 -4.5814e+00 9.1362e+03 4.5830e+03 9.0102e+00 1.1471e+02 2.4513e+01 -1.6605e+00 1.8602e-02 2.5116e+02 1.5564e+02 0.0000e+00 0.0000e+00
3.5106e-02 4.2029e+03 2.1859e+01 -4.3850e+00 8.4663e+03 4.2494e+03 1.0695e+01 1.1413e+02 2.7720e+01 -2.4557e+00 -3.6127e-01 2.4423e+02 1.5080e+02 0.0000e+00 0.0000e+00
3.8064e-02 3.8761e+03 2.3019e+01 -4.1168e+00 7.8175e+03 3.9263e+03 1.2543e+01 1.1346e+02 3.1156e+01 -3.3257e+00 -7.8586e-01 2.3684e+02 1.4574e+02 0.0000e+00 0.0000e+00
4.1270e-02 3.5735e+03 2.4190e+01 -3.7989e+00 7.2175e+03 3.6278e+03 1.4553e+01 1.1270e+02 3.4816e+01 -4.2819e+00 -1.2594e+00 2.2898e+02 1.4049e+02 0.0000e+00 0.0000e+00
4.4746e-02 3.3061e+03 2.5454e+01 -3.4535e+00 6.6882e+03 3.3647e+03 1.6735e+01 1.1183e+02 3.8701e+01 -5.3347e+00 -1.7910e+00 2.2065e+02 1.3508e+02 0.0000e+00 0.0000e+00
4.8515e-02 3.0792e+03 2.6899e+01 -3.0934e+00 6.2405e+03 3.1427e+03 1.9114e+01 1.1085e+02 4.2828e+01 -6.5021e+00 -2.3942e+00 2.1186e+02 1.2956e+02 0.0000e+00 0.0000e+00
5.2602e-02 2.8909e+03 2.8577e+01 -2.7116e+00 5.8709e+03 2.9598e+03 2.1739e+01 1.0974e+02 4.7226e+01 -7.8159e+00 -3.0830e+00 2.0265e+02 1.2396e+02 0.0000e+00 0.0000e+00
5.7032e-02 2.7302e+03 3.0456e+01 -2.2707e+00 5.5575e+03 2.8053e+03 2.4667e+01 1.0848e+02 5.1931e+01 -9.2857e+00 -3.8661e+00 1.9306e+02 1.1835e+02 0.0000e+00 0.0000e+00
6.1836e-02 2.5781e+03 3.2371e+01 -1.7034e+00 5.2616e+03 2.6598e+03 2.7949e+01 1.0707e+02 5.6957e+01 -1.0905e+01 -4.7371e+00 1.8319e+02 1.1276e+02 0.0000e+00 0.0000e+00
6.7045e-02 2.4107e+03 3.4007e+01 -9.2682e-01 4.9350e+03 2.4988e+03 3.1586e+01 1.0550e+02 6.2263e+01 -1.2622e+01 -5.6665e+00 1.7316e+02 1.0723e+02 0.0000e+00 0.0000e+00
7.2692e-02 2.2085e+03 3.4960e+01 1.1776e-01 4.5375e+03 2.3021e+03 3.5490e+01 1.0375e+02 6.7713e+01 -1.4340e+01 -6.5989e+00 1.6312e+02 1.0175e+02 0.0000e+00 0.0000e+00
7.8815e-02 1.9681e+03 3.4945e+01 1.4083e+00 4.0612e+03 2.0653e+03 3.9454e+01 1.0181e+02 7.3062e+01 -1.5931e+01 -7.4638e+00 1.5318e+02 9.6325e+01 0.0000e+00 0.0000e+00
8.5454e-02 1.7078e+03 3.4007e+01 2.8143e+00 3.5426e+03 1.8068e+03 4.3194e+01 9.9692e+01 7.8002e+01 -1.7284e+01 -8.2009e+00 1.4342e+02 9.0932e+01 0.0000e+00 0.0000e+00
9.2652e-02 1.4643e+03 3.2660e+01 4.1254e+00 3.0557e+03 1.5637e+03 4.6459e+01 9.7384e+01 8.2284e+01 -1.8358e+01 -8.7913e+00 1.3383e+02 8.5590e+01 0.0000e+00 0.0000e+00
1.0046e-01 1.2724e+03 3.1669e+01 5.1668e+00 2.6724e+03 1.3726e+03 4.9186e+01 9.4897e+01 8.5868e+01 -1.9218e+01 -9.2730e+00 1.2438e+02 8.0347e+01 0.0000e+00 0.0000e+00
1.0892e-01 1.1438e+03 3.1561e+01 5.9249e+00 2.4178e+03 1.2462e+03 5.1588e+01 9.2241e+01 8.8982e+01 -1.9998e+01 -9.7174e+00 1.1502e+02 7.5269e+01 0.0000e+00 0.0000e+00
1.1809e-01 1.0565e+03 3.2115e+01 6.5796e+00 2.2476e+03 1.1626e+03 5.4025e+01 8.9424e+01 9.1975e+01 -2.0790e+01 -1.0173e+01 1.0584e+02 7.0407e+01 0.0000e+00 0.0000e+00
1.2804e-01 9.6598e+02 3.2280e+01 7.3733e+00 2.0703e+03 1.0751e+03 5.6659e+01 8.6448e+01 9.4963e+01 -2.1557e+01 -1.0612e+01 9.6985e+01 6.5760e+01 0.0000e+00 0.0000e+00
1.3883e-01 8.4295e+02 3.1050e+01 8.3521e+00 1.8239e+03 9.5210e+02 5.9156e+01 8.3319e+01 9.7567e+01 -2.2122e+01 -1.0936e+01 8.8629e+01 6.1283e+01 0.0000e+00 0.0000e+00
1.5052e-01 7.0736e+02 2.8792e+01 9.2461e+00 1.5487e+03 8.1372e+02 6.0902e+01 8.0053e+01 9.9173e+01 -2.2333e+01 -1.1064e+01 8.0801e+01 5.6948e+01 0.0000e+00 0.0000e+00
1.6320e-01 6.0340e+02 2.7007e+01 9.7819e+00 1.3370e+03 7.0716e+02 6.1711e+01 7.6678e+01 9.9645e+01 -2.2246e+01 -1.1034e+01 7.3399e+01 5.2788e+01 0.0000e+00 0.0000e+00
1.7694e-01 5.4042e+02 2.6312e+01 1.0049e+01 1.2101e+03 6.4370e+02 6.2110e+01 7.3224e+01 9.9553e+01 -2.2061e+01 -1.0951e+01 6.6359e+01 4.8861e+01 0.0000e+00 0.0000e+00
1.9185e-01 4.8346e+02 2.5515e+01 1.0334e+01 1.0950e+03 5.8610e+02 6.2549e+01 6.9704e+01 9.9332e+01 -2.1855e+01 -1.0853e+01 5.9763e+01 4.5165e+01 0.0000e+00 0.0000e+00
2.0801e-01 4.1139e+02 2.3656e+01 1.0631e+01 9.4618e+02 5.1062e+02 6.2635e+01 6.6136e+01 9.8566e+01 -2.1491e+01 -1.0661e+01 5.3707e+01 4.1650e+01 0.0000e+00 0.0000e+00
2.2553e-01 3.4887e+02 2.1809e+01 1.0709e+01 8.1558e+02 4.4403e+02 6.1930e+01 6.2548e+01 9.6852e+01 -2.0894e+01 -1.0342e+01 4.8140e+01 3.8318e+01 0.0000e+00 0.0000e+00
2.4453e-01 3.0702e+02 2.0641e+01 1.0615e+01 7.2806e+02 3.9947e+02 6.0852e+01 5.8970e+01 9.4651e+01 -2.0207e+01 -9.9749e+00 4.2991e+01 3.5201e+01 0.0000e+00 0.0000e+00
2.6512e-01 2.6562e+02 1.9199e+01 1.0491e+01 6.4047e+02 3.5457e+02 5.9651e+01 5.5419e+01 9.2216e+01 -1.9499e+01 -9.5907e+00 3.8288e+01 3.2281e+01 0.0000e+00 0.0000e+00
2.8746e-01 2.2586e+02 1.7561e+01 1.0265e+01 5.5500e+02 3.1036e+02 5.7996e+01 5.1917e+01 8.9227e+01 -1.8679e+01 -9.1436e+00 3.4029e+01 2.9540e+01 0.0000e+00 0.0000e+00
3.1167e-01 1.9579e+02 1.6236e+01 9.9389e+00 4.8962e+02 2.7642e+02 5.6048e+01 4.8489e+01 8.5879e+01 -1.7800e+01 -8.6643e+00 3.0163e+01 2.6989e+01 0.0000e+00 0.0000e+00
3.3792e-01 1.6773e+02 1.4822e+01 9.5612e+00 4.2778e+02 2.4406e+02 5.3935e+01 4.5148e+01 8.2315e+01 -1.6912e+01 -8.1780e+00 2.6677e+01 2.4613e+01 0.0000e+00 0.0000e+00
3.6639e-01 1.4382e+02 1.3486e+01 9.1216e+00 3.7420e+02 2.1581e+02 5.1579e+01 4.1914e+01 7.8474e+01 -1.5984e+01 -7.6704e+00 2.3549e+01 2.2407e+01 0.0000e+00 0.0000e+00
3.9725e-01 1.2335e+02 1.2219e+01 8.6376e+00 3.2756e+02 1.9104e+02 4.9104e+01 3.8800e+01 7.4500e+01 -1.5060e+01 -7.1652e+00 2.0746e+01 2.0365e+01 0.0000e+00 0.0000e+00
4.3071e-01 1.0556e+02 1.1005e+01 8.1187e+00 2.8629e+02 1.6894e+02 4.6508e+01 3.5816e+01 7.0406e+01 -1.4137e+01 -6.6609e+00 1.8246e+01 1.8478e+01 0.0000e+00 0.0000e+00
4.6699e-01 9.0319e+01 9.8611e+00 7.5736e+00 2.5024e+02 1.4946e+02 4.3848e+01 3.2972e+01 6.6265e+01 -1.3232e+01 -6.1672e+00 1.6021e+01 1.6738e+01 0.0000e+00 0.0000e+00
5.0632e-01 7.7210e+01 8.7845e+00 7.0122e+00 2.1860e+02 1.3221e+02 4.1149e+01 3.0274e+01 6.2114e+01 -1.2348e+01 -5.6868e+00 1.4048e+01 1.5138e+01 0.0000e+00 0.0000e+00
5.4897e-01 6.5945e+01 7.7755e+00 6.4421e+00 1.9081e+02 1.1692e+02 3.8445e+01 2.7726e+01 5.7998e+01 -1.1493e+01 -5.2243e+00 1.2300e+01 1.3669e+01 0.0000e+00 0.0000e+00
5.9521e-01 5.6284e+01 6.8347e+00 5.8709e+00 1.6643e+02 1.0337e+02 3.5760e+01 2.5330e+01 5.3951e+01 -1.0672e+01 -4.7820e+00 1.0757e+01 1.2324e+01 0.0000e+00 0.0000e+00
6.4535e-01 4.7996e+01 5.9604e+00 5.3048e+00 1.4502e+02 9.1347e+01 3.3117e+01 2.3086e+01 5.0004e+01 -9.8874e+00 -4.3621e+00 9.3968e+00 1.1094e+01 0.0000e+00 0.0000e+00
6.9971e-01 4.0889e+01 5.1512e+00 4.7488e+00 1.2619e+02 8.0670e+01 3.0535e+01 2.0992e+01 4.6179e+01 -9.1412e+00 -3.9656e+00 8.1996e+00 9.9719e+00 0.0000e+00 0.0000e+00
7.5865e-01 3.4797e+01 4.4052e+00 4.2072e+00 1.0964e+02 7.1179e+01 2.8028e+01 1.9046e+01 4.2496e+01 -8.4344e+00 -3.5933e+00 7.1474e+00 8.9499e+00 0.0000e+00 0.0000e+00
8.2255e-01 2.9575e+01 3.7205e+00 3.6841e+00 9.5063e+01 6.2733e+01 2.5609e+01 1.7242e+01 3.8968e+01 -7.7671e+00 -3.2453e+00 6.2240e+00 8.0206e+00 0.0000e+00 0.0000e+00
8.9184e-01 2.5098e+01 3.0950e+00 3.1830e+00 8.2229e+01 5.5209e+01 2.3287e+01 1.5576e+01 3.5607e+01 -7.1386e+00 -2.9213e+00 5.4143e+00 7.1769e+00 0.0000e+00 0.0000e+00
9.6696e-01 2.1262e+01 2.5266e+00 2.7073e+00 7.0923e+01 4.8501e+01 2.1069e+01 1.4041e+01 3.2419e+01 -6.5478e+00 -2.6208e+00 4.7050e+00 6.4121e+00 0.0000e+00 0.0000e+00
1.0484e+00 1.7973e+01 2.0136e+00 2.2600e+00 6.0960e+01 4.2515e+01 1.8961e+01 1.2630e+01 2.9408e+01 -5.9932e+00 -2.3430e+00 4.0841e+00 5.7197e+00 0.0000e+00 0.0000e+00
1.1367e+00 1.5156e+01 1.5542e+00 1.8440e+00 5.2185e+01 3.7171e+01 1.6967e+01 1.1338e+01 2.6574e+01 -5.4731e+00 -2.0870e+00 3.5409e+00 5.0939e+00 0.0000e+00 0.0000e+00
1.2325e+00 1.2743e+01 1.1467e+00 1.4618e+00 4.4461e+01 3.2400e+01 1.5091e+01 1.0156e+01 2.3918e+01 -4.9856e+00 -1.8519e+00 3.0659e+00 4.5288e+00 0.0000e+00 0.0000e+00
1.3363e+00 1.0678e+01 7.8981e-01 1.1160e+00 3.7674e+01 2.8140e+01 1.3334e+01 9.0776e+00 2.1437e+01 -4.5287e+00 -1.6365e+00 2.6507e+00 4.0192e+00 0.0000e+00 0.0000e+00
1.4488e+00 8.9123e+00 4.8186e-01 8.0862e-01 3.1724e+01 2.4340e+01 1.1699e+01 8.0957e+00 1.9129e+01 -4.1008e+00 -1.4398e+00 2.2879e+00 3.5602e+00 0.0000e+00 0.0000e+00
1.5709e+00 7.4060e+00 2.2126e-01 5.4108e-01 2.6526e+01 2.0957e+01 1.0187e+01 7.2034e+00 1.6989e+01 -3.7001e+00 -1.2608e+00 1.9712e+00 3.1473e+00 0.0000e+00 0.0000e+00
1.7032e+00 6.1240e+00 6.1606e-03 3.1424e-01 2.2005e+01 1.7952e+01 8.7995e+00 6.3941e+00 1.5014e+01 -3.3252e+00 -1.0986e+00 1.6947e+00 2.7763e+00 0.0000e+00 0.0000e+00
1.8467e+00 5.0362e+00 -1.6571e-01 1.2802e-01 1.8096e+01 1.5291e+01 7.5357e+00 5.6615e+00 1.3200e+01 -2.9750e+00 -9.5206e-01 1.4537e+00 2.4435e+00 0.0000e+00 0.0000e+00
2.0022e+00 4.1172e+00 -2.9711e-01 -1.8723e-02 1.4742e+01 1.2946e+01 6.3954e+00 4.9997e+00 1.1541e+01 -2.6485e+00 -8.2041e-01 1.2437e+00 2.1453e+00 0.0000e+00 0.0000e+00
2.1709e+00 3.3445e+00 -3.9137e-01 -1.2827e-01 1.1887e+01 1.0890e+01 5.3768e+00 4.4031e+00 1.0033e+01 -2.3450e+00 -7.0275e-01 1.0612e+00 1.8787e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.6987e+00 -4.5243e-01 -2.0399e-01 9.4823e+00 9.0991e+00 4.4769e+00 3.8666e+00 8.6705e+00 -2.0642e+00 -5.9821e-01 9.0270e-01 1.6407e+00 0.0000e+00 0.0000e+00
2.5520e+00 2.1626e+00 -4.8472e-01 -2.5021e-01 7.4785e+00 7.5503e+00 3.6910e+00 3.3853e+00 7.4473e+00 -1.8056e+00 -5.0596e-01 7.6546e-01 1.4287e+00 0.0000e+00 0.0000e+00
2.7669e+00 1.7208e+00 -4.9302e-01 -2.7189e-01 5.8289e+00 6.2216e+00 3.0132e+00 2.9547e+00 6.3570e+00 -1.5690e+00 -4.2514e-01 6.4694e-01 1.2404e+00 0.0000e+00 0.0000e+00
3.0000e+00 1.3598e+00 -4.8226e-01 -2.7432e-01 4.4886e+00 5.0915e+00 2.4360e+00 2.5706e+00 5.3925e+00 -1.3541e+00 -3.5489e-01 5.4490e-01 1.0737e+00 0.0000e+00 0.0000e+00
