# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
4.1270e-02 2.5687e+03 1.2843e+01 -1.9523e+00 5.1743e+03 2.5967e+03 7.5054e+00 5.7966e+01 1.7934e+01 -2.2004e+00 -6.4798e-01 1.1784e+02 7.2295e+01 0.0000e+00 0.0000e+00
4.4746e-02 2.3772e+03 1.3531e+01 -1.7730e+00 4.7943e+03 2.4074e+03 8.6346e+00 5.7526e+01 1.9942e+01 -2.7425e+00 -9.2210e-01 1.1357e+02 6.9521e+01 0.0000e+00 0.0000e+00
4.8515e-02 2.2149e+03 1.4320e+01 -1.5855e+00 4.4728e+03 2.2476e+03 9.8679e+00 5.7028e+01 2.2077e+01 -3.3438e+00 -1.2333e+00 1.0907e+02 6.6686e+01 0.0000e+00 0.0000e+00
5.2602e-02 2.0804e+03 1.5238e+01 -1.3861e+00 4.2075e+03 2.1159e+03 1.1230e+01 5.6463e+01 2.4354e+01 -4.0212e+00 -1.5892e+00 1.0435e+02 6.3816e+01 0.0000e+00 0.0000e+00
5.7032e-02 1.9658e+03 1.6270e+01 -1.1553e+00 3.9824e+03 2.0045e+03 1.2752e+01 5.5827e+01 2.6793e+01 -4.7797e+00 -1.9942e+00 9.9430e+01 6.0938e+01 0.0000e+00 0.0000e+00
6.1836e-02 1.8573e+03 1.7329e+01 -8.5764e-01 3.7700e+03 1.8995e+03 1.4460e+01 5.5113e+01 2.9403e+01 -5.6162e+00 -2.4454e+00 9.4367e+01 5.8073e+01 0.0000e+00 0.0000e+00
6.7045e-02 1.7378e+03 1.8246e+01 -4.4953e-01 3.5355e+03 1.7834e+03 1.6356e+01 5.4314e+01 3.2162e+01 -6.5049e+00 -2.9276e+00 8.9222e+01 5.5235e+01 0.0000e+00 0.0000e+00
7.2692e-02 1.5930e+03 1.8802e+01 1.0037e-01 3.2496e+03 1.6415e+03 1.8397e+01 5.3426e+01 3.5003e+01 -7.3952e+00 -3.4125e+00 8.4067e+01 5.2425e+01 0.0000e+00 0.0000e+00
7.8815e-02 1.4203e+03 1.8836e+01 7.8153e-01 2.9065e+03 1.4706e+03 2.0475e+01 5.2444e+01 3.7797e+01 -8.2210e+00 -3.8634e+00 7.8965e+01 4.9639e+01 0.0000e+00 0.0000e+00
8.5454e-02 1.2327e+03 1.8369e+01 1.5264e+00 2.5324e+03 1.2840e+03 2.2444e+01 5.1365e+01 4.0387e+01 -8.9244e+00 -4.2488e+00 7.3953e+01 4.6870e+01 0.0000e+00 0.0000e+00
9.2652e-02 1.0568e+03 1.7677e+01 2.2247e+00 2.1808e+03 1.1084e+03 2.4171e+01 5.0192e+01 4.2641e+01 -9.4830e+00 -4.5587e+00 6.9030e+01 4.4126e+01 0.0000e+00 0.0000e+00
1.0046e-01 9.1828e+02 1.7180e+01 2.7839e+00 1.9041e+03 9.7029e+02 2.5624e+01 4.8927e+01 4.4537e+01 -9.9311e+00 -4.8126e+00 6.4169e+01 4.1432e+01 0.0000e+00 0.0000e+00
1.0892e-01 8.2597e+02 1.7177e+01 3.1962e+00 1.7209e+03 8.7919e+02 2.6912e+01 4.7575e+01 4.6195e+01 -1.0338e+01 -5.0480e+00 5.9357e+01 3.8821e+01 0.0000e+00 0.0000e+00
1.1809e-01 7.6397e+02 1.7556e+01 3.5572e+00 1.5995e+03 8.1917e+02 2.8228e+01 4.6140e+01 4.7798e+01 -1.0753e+01 -5.2909e+00 5.4625e+01 3.6321e+01 0.0000e+00 0.0000e+00
1.2804e-01 6.9951e+02 1.7732e+01 3.9978e+00 1.4727e+03 7.5637e+02 2.9658e+01 4.4624e+01 4.9412e+01 -1.1158e+01 -5.5271e+00 5.0061e+01 3.3932e+01 0.0000e+00 0.0000e+00
1.3883e-01 6.1049e+02 1.7117e+01 4.5439e+00 1.2946e+03 6.6747e+02 3.1029e+01 4.3028e+01 5.0838e+01 -1.1458e+01 -5.7040e+00 4.5751e+01 3.1629e+01 0.0000e+00 0.0000e+00
1.5052e-01 5.1145e+02 1.5904e+01 5.0485e+00 1.0945e+03 5.6701e+02 3.2010e+01 4.1360e+01 5.1744e+01 -1.1572e+01 -5.7784e+00 4.1713e+01 2.9396e+01 0.0000e+00 0.0000e+00
1.6320e-01 4.3570e+02 1.4959e+01 5.3593e+00 9.4105e+02 4.8994e+02 3.2494e+01 3.9635e+01 5.2052e+01 -1.1526e+01 -5.7683e+00 3.7892e+01 2.7252e+01 0.0000e+00 0.0000e+00
1.7694e-01 3.9084e+02 1.4664e+01 5.5255e+00 8.5101e+02 4.4493e+02 3.2766e+01 3.7868e+01 5.2066e+01 -1.1430e+01 -5.7320e+00 3.4252e+01 2.5228e+01 0.0000e+00 0.0000e+00
1.9185e-01 3.5033e+02 1.4321e+01 5.7104e+00 7.6965e+02 4.0422e+02 3.3075e+01 3.6066e+01 5.2030e+01 -1.1326e+01 -5.6891e+00 3.0838e+01 2.3323e+01 0.0000e+00 0.0000e+00
2.0801e-01 2.9751e+02 1.3323e+01 5.9094e+00 6.6159e+02 3.4965e+02 3.3204e+01 3.4236e+01 5.1713e+01 -1.1139e+01 -5.5972e+00 2.7702e+01 2.1509e+01 0.0000e+00 0.0000e+00
2.2553e-01 2.5158e+02 1.2320e+01 5.9830e+00 5.6682e+02 3.0160e+02 3.2901e+01 3.2393e+01 5.0880e+01 -1.0822e+01 -5.4352e+00 2.4820e+01 1.9788e+01 0.0000e+00 0.0000e+00
2.4453e-01 2.2179e+02 1.1756e+01 5.9605e+00 5.0541e+02 2.7050e+02 3.2399e+01 3.0554e+01 4.9790e+01 -1.0459e+01 -5.2476e+00 2.2150e+01 1.8178e+01 0.0000e+00 0.0000e+00
2.6512e-01 1.9182e+02 1.1010e+01 5.9310e+00 4.4307e+02 2.3876e+02 3.1845e+01 2.8726e+01 4.8588e+01 -1.0087e+01 -5.0526e+00 1.9709e+01 1.6670e+01 0.0000e+00 0.0000e+00
2.8746e-01 1.6254e+02 1.0116e+01 5.8418e+00 3.8139e+02 2.0716e+02 3.1037e+01 2.6921e+01 4.7080e+01 -9.6523e+00 -4.8219e+00 1.7500e+01 1.5252e+01 0.0000e+00 0.0000e+00
3.1167e-01 1.4099e+02 9.4395e+00 5.6945e+00 3.3566e+02 1.8365e+02 3.0067e+01 2.5152e+01 4.5375e+01 -9.1841e+00 -4.5730e+00 1.5493e+01 1.3933e+01 0.0000e+00 0.0000e+00
3.3792e-01 1.2055e+02 8.6833e+00 5.5227e+00 2.9179e+02 1.6098e+02 2.9013e+01 2.3426e+01 4.3558e+01 -8.7136e+00 -4.3211e+00 1.3684e+01 1.2703e+01 0.0000e+00 0.0000e+00
3.6639e-01 1.0320e+02 7.9724e+00 5.3124e+00 2.5410e+02 1.4139e+02 2.7818e+01 2.1753e+01 4.1582e+01 -8.2187e+00 -4.0557e+00 1.2061e+01 1.1561e+01 0.0000e+00 0.0000e+00
3.9725e-01 8.8402e+01 7.2997e+00 5.0784e+00 2.2155e+02 1.2436e+02 2.6560e+01 2.0140e+01 3.9533e+01 -7.7278e+00 -3.7918e+00 1.0606e+01 1.0504e+01 0.0000e+00 0.0000e+00
4.3071e-01 7.5518e+01 6.6498e+00 4.8230e+00 1.9281e+02 1.0923e+02 2.5230e+01 1.8593e+01 3.7414e+01 -7.2361e+00 -3.5273e+00 9.3104e+00 9.5270e+00 0.0000e+00 0.0000e+00
4.6699e-01 6.4516e+01 6.0384e+00 4.5522e+00 1.6790e+02 9.6025e+01 2.3863e+01 1.7118e+01 3.5266e+01 -6.7548e+00 -3.2683e+00 8.1581e+00 8.6263e+00 0.0000e+00 0.0000e+00
5.0632e-01 5.5074e+01 5.4619e+00 4.2707e+00 1.4618e+02 8.4424e+01 2.2472e+01 1.5717e+01 3.3107e+01 -6.2851e+00 -3.0158e+00 7.1370e+00 7.7979e+00 0.0000e+00 0.0000e+00
5.4897e-01 4.6974e+01 4.9206e+00 3.9830e+00 1.2723e+02 7.4226e+01 2.1076e+01 1.4393e+01 3.0964e+01 -5.8323e+00 -2.7727e+00 6.2346e+00 7.0378e+00 0.0000e+00 0.0000e+00
5.9521e-01 4.0050e+01 4.4156e+00 3.6935e+00 1.1073e+02 6.5280e+01 1.9687e+01 1.3148e+01 2.8855e+01 -5.3983e+00 -2.5403e+00 5.4390e+00 6.3419e+00 0.0000e+00 0.0000e+00
6.4535e-01 3.4128e+01 3.9456e+00 3.4056e+00 9.6352e+01 5.7418e+01 1.8320e+01 1.1982e+01 2.6796e+01 -4.9851e+00 -2.3197e+00 4.7393e+00 5.7061e+00 0.0000e+00 0.0000e+00
6.9971e-01 2.9068e+01 3.5100e+00 3.1218e+00 8.3818e+01 5.0505e+01 1.6985e+01 1.0894e+01 2.4802e+01 -4.5941e+00 -2.1117e+00 4.1251e+00 5.1265e+00 0.0000e+00 0.0000e+00
7.5865e-01 2.4746e+01 3.1075e+00 2.8444e+00 7.2886e+01 4.4424e+01 1.5690e+01 9.8823e+00 2.2884e+01 -4.2258e+00 -1.9167e+00 3.5870e+00 4.5991e+00 0.0000e+00 0.0000e+00
8.2255e-01 2.1056e+01 2.7366e+00 2.5749e+00 6.3347e+01 3.9071e+01 1.4441e+01 8.9458e+00 2.1048e+01 -3.8805e+00 -1.7348e+00 3.1163e+00 4.1202e+00 0.0000e+00 0.0000e+00
8.9184e-01 1.7907e+01 2.3960e+00 2.3149e+00 5.5018e+01 3.4353e+01 1.3244e+01 8.0814e+00 1.9302e+01 -3.5578e+00 -1.5660e+00 2.7052e+00 3.6861e+00 0.0000e+00 0.0000e+00
9.6696e-01 1.5218e+01 2.0840e+00 2.0655e+00 4.7740e+01 3.0192e+01 1.2102e+01 7.2860e+00 1.7648e+01 -3.2572e+00 -1.4098e+00 2.3465e+00 3.2934e+00 0.0000e+00 0.0000e+00
1.0484e+00 1.2923e+01 1.7990e+00 1.8278e+00 4.1375e+01 2.6518e+01 1.1018e+01 6.5564e+00 1.6090e+01 -2.9779e+00 -1.2659e+00 2.0340e+00 2.9386e+00 0.0000e+00 0.0000e+00
1.1367e+00 1.0964e+01 1.5396e+00 1.6023e+00 3.5805e+01 2.3271e+01 9.9923e+00 5.8888e+00 1.4626e+01 -2.7189e+00 -1.1338e+00 1.7619e+00 2.6185e+00 0.0000e+00 0.0000e+00
1.2325e+00 9.2916e+00 1.3042e+00 1.3899e+00 3.0926e+01 2.0399e+01 9.0259e+00 5.2796e+00 1.3256e+01 -2.4790e+00 -1.0127e+00 1.5251e+00 2.3303e+00 0.0000e+00 0.0000e+00
1.3363e+00 7.8632e+00 1.0915e+00 1.1910e+00 2.6652e+01 1.7856e+01 8.1184e+00 4.7250e+00 1.1979e+01 -2.2572e+00 -9.0212e-01 1.3193e+00 2.0710e+00 0.0000e+00 0.0000e+00
1.4488e+00 6.6433e+00 9.0012e-01 1.0061e+00 2.2904e+01 1.5601e+01 7.2694e+00 4.2211e+00 1.0792e+01 -2.0521e+00 -8.0134e-01 1.1403e+00 1.8381e+00 0.0000e+00 0.0000e+00
1.5709e+00 5.6013e+00 7.2900e-01 8.3554e-01 1.9619e+01 1.3603e+01 6.4777e+00 3.7643e+00 9.6911e+00 -1.8625e+00 -7.0969e-01 9.8483e-01 1.6292e+00 0.0000e+00 0.0000e+00
1.7032e+00 4.7116e+00 5.7706e-01 6.7987e-01 1.6741e+01 1.1829e+01 5.7422e+00 3.3509e+00 8.6734e+00 -1.6872e+00 -6.2652e-01 8.4975e-01 1.4419e+00 0.0000e+00 0.0000e+00
1.8467e+00 3.9521e+00 4.4331e-01 5.3938e-01 1.4221e+01 1.0256e+01 5.0618e+00 2.9775e+00 7.7352e+00 -1.5252e+00 -5.5120e-01 7.3244e-01 1.2742e+00 0.0000e+00 0.0000e+00
2.0022e+00 3.3043e+00 3.2687e-01 4.1438e-01 1.2019e+01 8.8614e+00 4.4350e+00 2.6407e+00 6.8726e+00 -1.3753e+00 -4.8316e-01 6.3056e-01 1.1242e+00 0.0000e+00 0.0000e+00
2.1709e+00 2.7525e+00 2.2685e-01 3.0499e-01 1.0099e+01 7.6261e+00 3.8606e+00 2.3375e+00 6.0819e+00 -1.2367e+00 -4.2184e-01 5.4211e-01 9.9018e-01 0.0000e+00 0.0000e+00
2.3537e+00 2.2833e+00 1.4237e-01 2.1119e-01 8.4308e+00 6.5341e+00 3.3372e+00 2.0648e+00 5.3594e+00 -1.1084e+00 -3.6673e-01 4.6534e-01 8.7056e-01 0.0000e+00 0.0000e+00
2.5520e+00 1.8854e+00 7.2512e-02 1.3269e-01 6.9881e+00 5.5711e+00 2.8634e+00 1.8201e+00 4.7015e+00 -9.8987e-01 -3.1736e-01 3.9874e-01 7.6391e-01 0.0000e+00 0.0000e+00
2.7669e+00 1.5489e+00 1.6254e-02 6.8923e-02 5.7473e+00 4.7251e+00 2.4377e+00 1.6008e+00 4.1048e+00 -8.8034e-01 -2.7330e-01 3.4101e-01 6.6893e-01 0.0000e+00 0.0000e+00
3.0000e+00 1.2656e+00 -2.7520e-02 1.8999e-02 4.6875e+00 3.9849e+00 2.0583e+00 1.4047e+00 3.5660e+00 -7.7936e-01 -2.3414e-01 2.9100e-01 5.8447e-01 0.0000e+00 0.0000e+00
