# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
7.8815e-02 1.5105e+03 2.1190e+01 8.7516e-01 3.0955e+03 1.5675e+03 2.3175e+01 5.9430e+01 4.2802e+01 -9.3133e+00 -4.3746e+00 8.9472e+01 5.6247e+01 0.0000e+00 0.0000e+00
8.5454e-02 1.3110e+03 2.0658e+01 1.7154e+00 2.6976e+03 1.3691e+03 2.5398e+01 5.8205e+01 4.5728e+01 -1.0109e+01 -4.8103e+00 8.3790e+01 5.3108e+01 0.0000e+00 0.0000e+00
9.2652e-02 1.1240e+03 1.9872e+01 2.5024e+00 2.3237e+03 1.1823e+03 2.7346e+01 5.6872e+01 4.8274e+01 -1.0741e+01 -5.1603e+00 7.8208e+01 4.9997e+01 0.0000e+00 0.0000e+00
1.0046e-01 9.7664e+02 1.9307e+01 3.1318e+00 2.0295e+03 1.0355e+03 2.8984e+01 5.5436e+01 5.0413e+01 -1.1248e+01 -5.4470e+00 7.2699e+01 4.6943e+01 0.0000e+00 0.0000e+00
1.0892e-01 8.7839e+02 1.9294e+01 3.5949e+00 1.8346e+03 9.3861e+02 3.0434e+01 5.3901e+01 5.2282e+01 -1.1708e+01 -5.7125e+00 6.7244e+01 4.3983e+01 0.0000e+00 0.0000e+00
1.1809e-01 8.1227e+02 1.9706e+01 3.9995e+00 1.7052e+03 8.7471e+02 3.1913e+01 5.2272e+01 5.4087e+01 -1.2178e+01 -5.9862e+00 6.1882e+01 4.1150e+01 0.0000e+00 0.0000e+00
1.2804e-01 7.4356e+02 1.9887e+01 4.4928e+00 1.5701e+03 8.0787e+02 3.3520e+01 5.0551e+01 5.5902e+01 -1.2634e+01 -6.2520e+00 5.6710e+01 3.8441e+01 0.0000e+00 0.0000e+00
1.3883e-01 6.4893e+02 1.9188e+01 5.1038e+00 1.3808e+03 7.1335e+02 3.5058e+01 4.8739e+01 5.7501e+01 -1.2973e+01 -6.4506e+00 5.1828e+01 3.5831e+01 0.0000e+00 0.0000e+00
1.5052e-01 5.4380e+02 1.7823e+01 5.6672e+00 1.1682e+03 6.0662e+02 3.6154e+01 4.6847e+01 5.8514e+01 -1.3101e+01 -6.5333e+00 4.7253e+01 3.3301e+01 0.0000e+00 0.0000e+00
1.6320e-01 4.6337e+02 1.6756e+01 6.0129e+00 1.0052e+03 5.2468e+02 3.6690e+01 4.4890e+01 5.8850e+01 -1.3049e+01 -6.5209e+00 4.2925e+01 3.0871e+01 0.0000e+00 0.0000e+00
1.7694e-01 4.1555e+02 1.6411e+01 6.1958e+00 9.0916e+02 4.7668e+02 3.6986e+01 4.2885e+01 5.8855e+01 -1.2940e+01 -6.4786e+00 3.8802e+01 2.8578e+01 0.0000e+00 0.0000e+00
1.9185e-01 3.7236e+02 1.6009e+01 6.3981e+00 8.2234e+02 4.3323e+02 3.7321e+01 4.0840e+01 5.8800e+01 -1.2822e+01 -6.4285e+00 3.4936e+01 2.6419e+01 0.0000e+00 0.0000e+00
2.0801e-01 3.1633e+02 1.4886e+01 6.6148e+00 7.0754e+02 3.7523e+02 3.7451e+01 3.8765e+01 5.8426e+01 -1.2610e+01 -6.3231e+00 3.1386e+01 2.4365e+01 0.0000e+00 0.0000e+00
2.2553e-01 2.6763e+02 1.3760e+01 6.6920e+00 6.0685e+02 3.2413e+02 3.7097e+01 3.6676e+01 5.7473e+01 -1.2253e+01 -6.1392e+00 2.8123e+01 2.2415e+01 0.0000e+00 0.0000e+00
2.4453e-01 2.3587e+02 1.3114e+01 6.6616e+00 5.4124e+02 2.9087e+02 3.6518e+01 3.4591e+01 5.6230e+01 -1.1844e+01 -5.9263e+00 2.5100e+01 2.0592e+01 0.0000e+00 0.0000e+00
2.6512e-01 2.0401e+02 1.2269e+01 6.6216e+00 4.7479e+02 2.5700e+02 3.5878e+01 3.2520e+01 5.4858e+01 -1.1424e+01 -5.7048e+00 2.2339e+01 1.8883e+01 0.0000e+00 0.0000e+00
2.8746e-01 1.7299e+02 1.1266e+01 6.5156e+00 4.0921e+02 2.2334e+02 3.4955e+01 3.0475e+01 5.3144e+01 -1.0933e+01 -5.4435e+00 1.9838e+01 1.7278e+01 0.0000e+00 0.0000e+00
3.1167e-01 1.5004e+02 1.0499e+01 6.3449e+00 3.6031e+02 1.9818e+02 3.3850e+01 2.8471e+01 5.1209e+01 -1.0406e+01 -5.1619e+00 1.7567e+01 1.5784e+01 0.0000e+00 0.0000e+00
3.3792e-01 1.2833e+02 9.6478e+00 6.1460e+00 3.1353e+02 1.7395e+02 3.2650e+01 2.6516e+01 4.9147e+01 -9.8755e+00 -4.8768e+00 1.5519e+01 1.4392e+01 0.0000e+00 0.0000e+00
3.6639e-01 1.0990e+02 8.8471e+00 5.9049e+00 2.7329e+02 1.5297e+02 3.1293e+01 2.4621e+01 4.6908e+01 -9.3182e+00 -4.5769e+00 1.3682e+01 1.3099e+01 0.0000e+00 0.0000e+00
3.9725e-01 9.4167e+01 8.0890e+00 5.6371e+00 2.3848e+02 1.3472e+02 2.9865e+01 2.2795e+01 4.4588e+01 -8.7652e+00 -4.2787e+00 1.2036e+01 1.1902e+01 0.0000e+00 0.0000e+00
4.3071e-01 8.0475e+01 7.3578e+00 5.3458e+00 2.0773e+02 1.1849e+02 2.8358e+01 2.1045e+01 4.2189e+01 -8.2114e+00 -3.9800e+00 1.0570e+01 1.0796e+01 0.0000e+00 0.0000e+00
4.6699e-01 6.8776e+01 6.6698e+00 5.0373e+00 1.8105e+02 1.0430e+02 2.6810e+01 1.9375e+01 3.9759e+01 -7.6691e+00 -3.6875e+00 9.2650e+00 9.7761e+00 0.0000e+00 0.0000e+00
5.0632e-01 5.8731e+01 6.0213e+00 4.7172e+00 1.5776e+02 9.1813e+01 2.5235e+01 1.7790e+01 3.7318e+01 -7.1400e+00 -3.4025e+00 8.1089e+00 8.8383e+00 0.0000e+00 0.0000e+00
5.4897e-01 5.0112e+01 5.4124e+00 4.3905e+00 1.3741e+02 8.0824e+01 2.3654e+01 1.6292e+01 3.4895e+01 -6.6298e+00 -3.1281e+00 7.0869e+00 7.9777e+00 0.0000e+00 0.0000e+00
5.9521e-01 4.2741e+01 4.8444e+00 4.0618e+00 1.1968e+02 7.1166e+01 2.2084e+01 1.4883e+01 3.2512e+01 -6.1405e+00 -2.8657e+00 6.1856e+00 7.1898e+00 0.0000e+00 0.0000e+00
6.4535e-01 3.6433e+01 4.3159e+00 3.7351e+00 1.0420e+02 6.2664e+01 2.0538e+01 1.3564e+01 3.0186e+01 -5.6745e+00 -2.6167e+00 5.3926e+00 6.4699e+00 0.0000e+00 0.0000e+00
6.9971e-01 3.1039e+01 3.8260e+00 3.4132e+00 9.0688e+01 5.5176e+01 1.9027e+01 1.2333e+01 2.7932e+01 -5.2332e+00 -2.3819e+00 4.6962e+00 5.8135e+00 0.0000e+00 0.0000e+00
7.5865e-01 2.6429e+01 3.3734e+00 3.0985e+00 7.8885e+01 4.8577e+01 1.7561e+01 1.1189e+01 2.5764e+01 -4.8172e+00 -2.1617e+00 4.0858e+00 5.2163e+00 0.0000e+00 0.0000e+00
8.2255e-01 2.2491e+01 2.9564e+00 2.7930e+00 6.8569e+01 4.2755e+01 1.6148e+01 1.0130e+01 2.3689e+01 -4.4267e+00 -1.9563e+00 3.5516e+00 4.6738e+00 0.0000e+00 0.0000e+00
8.9184e-01 1.9126e+01 2.5735e+00 2.4984e+00 5.9547e+01 3.7615e+01 1.4793e+01 9.1515e+00 2.1715e+01 -4.0614e+00 -1.7654e+00 3.0847e+00 4.1819e+00 0.0000e+00 0.0000e+00
9.6696e-01 1.6252e+01 2.2230e+00 2.2159e+00 5.1649e+01 3.3073e+01 1.3500e+01 8.2514e+00 1.9845e+01 -3.7206e+00 -1.5888e+00 2.6771e+00 3.7367e+00 0.0000e+00 0.0000e+00
1.0484e+00 1.3797e+01 1.9031e+00 1.9469e+00 4.4732e+01 2.9054e+01 1.2271e+01 7.4255e+00 1.8081e+01 -3.4035e+00 -1.4260e+00 2.3216e+00 3.3344e+00 0.0000e+00 0.0000e+00
1.1367e+00 1.1699e+01 1.6122e+00 1.6923e+00 3.8668e+01 2.5495e+01 1.1109e+01 6.6696e+00 1.6424e+01 -3.1089e+00 -1.2764e+00 2.0118e+00 2.9714e+00 0.0000e+00 0.0000e+00
1.2325e+00 9.9060e+00 1.3487e+00 1.4529e+00 3.3349e+01 2.2340e+01 1.0013e+01 5.9796e+00 1.4873e+01 -2.8356e+00 -1.1392e+00 1.7420e+00 2.6443e+00 0.0000e+00 0.0000e+00
1.3363e+00 8.3738e+00 1.1113e+00 1.2295e+00 2.8683e+01 1.9540e+01 8.9843e+00 5.3511e+00 1.3426e+01 -2.5821e+00 -1.0139e+00 1.5072e+00 2.3500e+00 0.0000e+00 0.0000e+00
1.4488e+00 7.0644e+00 8.9857e-01 1.0228e+00 2.4589e+01 1.7055e+01 8.0216e+00 4.7799e+00 1.2080e+01 -2.3473e+00 -8.9952e-01 1.3029e+00 2.0855e+00 0.0000e+00 0.0000e+00
1.5709e+00 5.9455e+00 7.0932e-01 8.3330e-01 2.0997e+01 1.4848e+01 7.1244e+00 4.2619e+00 1.0832e+01 -2.1296e+00 -7.9548e-01 1.1252e+00 1.8480e+00 0.0000e+00 0.0000e+00
1.7032e+00 4.9899e+00 5.4245e-01 6.6171e-01 1.7850e+01 1.2888e+01 6.2916e+00 3.7928e+00 9.6774e+00 -1.9279e+00 -7.0102e-01 9.7062e-01 1.6350e+00 0.0000e+00 0.0000e+00
1.8467e+00 4.1742e+00 3.9694e-01 5.0847e-01 1.5096e+01 1.1147e+01 5.5222e+00 3.3688e+00 8.6130e+00 -1.7409e+00 -6.1546e-01 8.3626e-01 1.4442e+00 0.0000e+00 0.0000e+00
2.0022e+00 3.4789e+00 2.7177e-01 3.7392e-01 1.2693e+01 9.6039e+00 4.8150e+00 2.9863e+00 7.6347e+00 -1.5676e+00 -5.3818e-01 7.1948e-01 1.2735e+00 0.0000e+00 0.0000e+00
2.1709e+00 2.8873e+00 1.6594e-01 2.5814e-01 1.0602e+01 8.2374e+00 4.1687e+00 2.6417e+00 6.7384e+00 -1.4069e+00 -4.6855e-01 6.1801e-01 1.1209e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.3851e+00 7.8371e-02 1.6093e-01 8.7917e+00 7.0307e+00 3.5822e+00 2.3318e+00 5.9202e+00 -1.2580e+00 -4.0604e-01 5.2988e-01 9.8458e-01 0.0000e+00 0.0000e+00
2.5520e+00 1.9602e+00 7.8640e-03 8.1738e-02 7.2329e+00 5.9688e+00 3.0537e+00 2.0536e+00 5.1762e+00 -1.1202e+00 -3.5013e-01 4.5341e-01 8.6304e-01 0.0000e+00 0.0000e+00
2.7669e+00 1.6021e+00 -4.6917e-02 1.9583e-02 5.8998e+00 5.0384e+00 2.5815e+00 1.8042e+00 4.5028e+00 -9.9285e-01 -3.0033e-01 3.8710e-01 7.5481e-01 0.0000e+00 0.0000e+00
3.0000e+00 1.3018e+00 -8.7472e-02 -2.6897e-02 4.7688e+00 4.2274e+00 2.1636e+00 1.5811e+00 3.8964e+00 -8.7554e-01 -2.5619e-01 3.2969e-01 6.5858e-01 0.0000e+00 0.0000e+00
