# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
2.2450e-03 8.2740e+02 1.0248e-02 -4.7260e-03 1.6557e+03 8.0653e+02 -2.5149e-03 1.8690e+01 1.9700e-02 1.6912e-02 1.2568e-02 4.9762e+01 3.3124e+01 0.0000e+00 0.0000e+00
2.4341e-03 8.8644e+02 1.2926e-02 -5.9337e-03 1.7733e+03 8.7094e+02 -2.9013e-03 1.8689e+01 2.3182e-02 1.9825e-02 1.4678e-02 4.9747e+01 3.3106e+01 0.0000e+00 0.0000e+00
2.6392e-03 9.4872e+02 1.6276e-02 -7.4391e-03 1.8974e+03 9.3791e+02 -3.3361e-03 1.8689e+01 2.7285e-02 2.3223e-02 1.7124e-02 4.9729e+01 3.3084e+01 0.0000e+00 0.0000e+00
2.8615e-03 1.0142e+03 2.0459e-02 -9.3113e-03 2.0280e+03 1.0074e+03 -3.8210e-03 1.8688e+01 3.2118e-02 2.7178e-02 1.9957e-02 4.9708e+01 3.3059e+01 0.0000e+00 0.0000e+00
3.1025e-03 1.0829e+03 2.5670e-02 -1.1634e-02 2.1651e+03 1.0795e+03 -4.3559e-03 1.8687e+01 3.7815e-02 3.1770e-02 2.3229e-02 4.9684e+01 3.3029e+01 0.0000e+00 0.0000e+00
3.3638e-03 1.1547e+03 3.2151e-02 -1.4508e-02 2.3085e+03 1.1541e+03 -4.9376e-03 1.8686e+01 4.4530e-02 3.7088e-02 2.6998e-02 4.9655e+01 3.2994e+01 0.0000e+00 0.0000e+00
3.6472e-03 1.2294e+03 4.0189e-02 -1.8055e-02 2.4581e+03 1.2310e+03 -5.5585e-03 1.8685e+01 5.2449e-02 4.3226e-02 3.1329e-02 4.9622e+01 3.2954e+01 0.0000e+00 0.0000e+00
3.9544e-03 1.3069e+03 5.0136e-02 -2.2416e-02 2.6135e+03 1.3102e+03 -6.2044e-03 1.8683e+01 6.1791e-02 5.0281e-02 3.6288e-02 4.9583e+01 3.2908e+01 0.0000e+00 0.0000e+00
4.2875e-03 1.3871e+03 6.2411e-02 -2.7763e-02 2.7742e+03 1.3915e+03 -6.8521e-03 1.8681e+01 7.2815e-02 5.8352e-02 4.1944e-02 4.9537e+01 3.2854e+01 0.0000e+00 0.0000e+00
4.6486e-03 1.4697e+03 7.7517e-02 -3.4291e-02 2.9397e+03 1.4746e+03 -7.4657e-03 1.8679e+01 8.5829e-02 6.7532e-02 4.8367e-02 4.9484e+01 3.2791e+01 0.0000e+00 0.0000e+00
5.0402e-03 1.5543e+03 9.6051e-02 -4.2228e-02 3.1091e+03 1.5593e+03 -7.9918e-03 1.8677e+01 1.0120e-01 7.7903e-02 5.5625e-02 4.9421e+01 3.2719e+01 0.0000e+00 0.0000e+00
5.4648e-03 1.6406e+03 1.1872e-01 -5.1834e-02 3.2815e+03 1.6452e+03 -8.3534e-03 1.8674e+01 1.1935e-01 8.9528e-02 6.3779e-02 4.9349e+01 3.2636e+01 0.0000e+00 0.0000e+00
5.9251e-03 1.7277e+03 1.4633e-01 -6.3399e-02 3.4558e+03 1.7318e+03 -8.4421e-03 1.8670e+01 1.4080e-01 1.0243e-01 7.2879e-02 4.9264e+01 3.2540e+01 0.0000e+00 0.0000e+00
6.4242e-03 1.8152e+03 1.7986e-01 -7.7244e-02 3.6307e+03 1.8185e+03 -8.1082e-03 1.8666e+01 1.6615e-01 1.1661e-01 8.2955e-02 4.9166e+01 3.2430e+01 0.0000e+00 0.0000e+00
6.9653e-03 1.9021e+03 2.2040e-01 -9.3717e-02 3.8046e+03 1.9046e+03 -7.1477e-03 1.8662e+01 1.9613e-01 1.3197e-01 9.4012e-02 4.9052e+01 3.2305e+01 0.0000e+00 0.0000e+00
7.5520e-03 1.9875e+03 2.6917e-01 -1.1318e-01 3.9757e+03 1.9894e+03 -5.2876e-03 1.8656e+01 2.3156e-01 1.4837e-01 1.0602e-01 4.8919e+01 3.2162e+01 0.0000e+00 0.0000e+00
8.1881e-03 2.0707e+03 3.2757e-01 -1.3601e-01 4.1421e+03 2.0720e+03 -2.1668e-03 1.8650e+01 2.7345e-01 1.6558e-01 1.1889e-01 4.8766e+01 3.1999e+01 0.0000e+00 0.0000e+00
8.8778e-03 2.1504e+03 3.9708e-01 -1.6256e-01 4.3015e+03 2.1511e+03 2.6852e-03 1.8643e+01 3.2296e-01 1.8323e-01 1.3248e-01 4.8590e+01 3.1815e+01 0.0000e+00 0.0000e+00
9.6256e-03 2.2252e+03 4.7930e-01 -1.9314e-01 4.4512e+03 2.2256e+03 9.8743e-03 1.8634e+01 3.8145e-01 2.0089e-01 1.4658e-01 4.8387e+01 3.1607e+01 0.0000e+00 0.0000e+00
1.0436e-02 2.2937e+03 5.7586e-01 -2.2799e-01 4.5886e+03 2.2940e+03 2.0170e-02 1.8624e+01 4.5049e-01 2.1798e-01 1.6086e-01 4.8154e+01 3.1374e+01 0.0000e+00 0.0000e+00
1.1315e-02 2.3544e+03 6.8836e-01 -2.6722e-01 4.7103e+03 2.3549e+03 3.4536e-02 1.8613e+01 5.3190e-01 2.3379e-01 1.7491e-01 4.7888e+01 3.1113e+01 0.0000e+00 0.0000e+00
1.2269e-02 2.4057e+03 8.1828e-01 -3.1078e-01 4.8132e+03 2.4064e+03 5.4161e-02 1.8599e+01 6.2776e-01 2.4747e-01 1.8818e-01 4.7584e+01 3.0823e+01 0.0000e+00 0.0000e+00
1.3302e-02 2.4457e+03 9.6688e-01 -3.5837e-01 4.8936e+03 2.4469e+03 8.0491e-02 1.8583e+01 7.4040e-01 2.5796e-01 2.0003e-01 4.7239e+01 3.0502e+01 0.0000e+00 0.0000e+00
1.4422e-02 2.4727e+03 1.1350e+00 -4.0941e-01 4.9480e+03 2.4744e+03 1.1525e-01 1.8565e+01 8.7242e-01 2.6396e-01 2.0969e-01 4.6848e+01 3.0147e+01 0.0000e+00 0.0000e+00
1.5637e-02 2.4850e+03 1.3228e+00 -4.6293e-01 4.9728e+03 2.4871e+03 1.6043e-01 1.8543e+01 1.0267e+00 2.6386e-01 2.1627e-01 4.6408e+01 2.9759e+01 0.0000e+00 0.0000e+00
1.6955e-02 2.4807e+03 1.5298e+00 -5.1756e-01 4.9649e+03 2.4834e+03 2.1830e-01 1.8519e+01 1.2061e+00 2.5579e-01 2.1882e-01 4.5915e+01 2.9335e+01 0.0000e+00 0.0000e+00
1.8383e-02 2.4586e+03 1.7542e+00 -5.7149e-01 4.9213e+03 2.4617e+03 2.9135e-01 1.8490e+01 1.4140e+00 2.3775e-01 2.1639e-01 4.5366e+01 2.8875e+01 0.0000e+00 0.0000e+00
1.9931e-02 2.4176e+03 1.9934e+00 -6.2247e-01 4.8398e+03 2.4211e+03 3.8223e-01 1.8457e+01 1.6534e+00 2.0790e-01 2.0803e-01 4.4756e+01 2.8378e+01 0.0000e+00 0.0000e+00
2.1610e-02 2.3572e+03 2.2433e+00 -6.6791e-01 4.7196e+03 2.3611e+03 4.9359e-01 1.8419e+01 1.9272e+00 1.6494e-01 1.9292e-01 4.4083e+01 2.7843e+01 0.0000e+00 0.0000e+00
2.3430e-02 2.2776e+03 2.4988e+00 -7.0504e-01 4.5613e+03 2.2821e+03 6.2793e-01 1.8374e+01 2.2381e+00 1.0821e-01 1.7043e-01 4.3344e+01 2.7271e+01 0.0000e+00 0.0000e+00
2.5404e-02 2.1803e+03 2.7540e+00 -7.3114e-01 4.3673e+03 2.1852e+03 7.8740e-01 1.8323e+01 2.5881e+00 3.7420e-02 1.4018e-01 4.2539e+01 2.6661e+01 0.0000e+00 0.0000e+00
2.7544e-02 2.0674e+03 3.0029e+00 -7.4391e-01 4.1424e+03 2.0730e+03 9.7358e-01 1.8265e+01 2.9784e+00 -4.7764e-02 1.0211e-01 4.1665e+01 2.6013e+01 0.0000e+00 0.0000e+00
2.9864e-02 1.9427e+03 3.2406e+00 -7.4184e-01 3.8937e+03 1.9489e+03 1.1873e+00 1.8197e+01 3.4093e+00 -1.4751e-01 5.6385e-02 4.0721e+01 2.5327e+01 0.0000e+00 0.0000e+00
3.2379e-02 1.8107e+03 3.4644e+00 -7.2459e-01 3.6306e+03 1.8175e+03 1.4286e+00 1.8119e+01 3.8803e+00 -2.6099e-01 3.3309e-03 3.9707e+01 2.4603e+01 0.0000e+00 0.0000e+00
3.5106e-02 1.6771e+03 3.6752e+00 -6.9327e-01 3.3640e+03 1.6844e+03 1.6971e+00 1.8030e+01 4.3899e+00 -3.8662e-01 -5.6792e-02 3.8621e+01 2.3844e+01 0.0000e+00 0.0000e+00
3.8064e-02 1.5475e+03 3.8788e+00 -6.5038e-01 3.1057e+03 1.5555e+03 1.9919e+00 1.7928e+01 4.9369e+00 -5.2417e-01 -1.2406e-01 3.7463e+01 2.3050e+01 0.0000e+00 0.0000e+00
4.1270e-02 1.4276e+03 4.0858e+00 -5.9935e-01 2.8667e+03 1.4362e+03 2.3132e+00 1.7811e+01 5.5202e+00 -6.7545e-01 -1.9918e-01 3.6232e+01 2.2226e+01 0.0000e+00 0.0000e+00
4.4746e-02 1.3216e+03 4.3109e+00 -5.4366e-01 2.6557e+03 1.3309e+03 2.6627e+00 1.7678e+01 6.1404e+00 -8.4220e-01 -2.8365e-01 3.4927e+01 2.1376e+01 0.0000e+00 0.0000e+00
4.8515e-02 1.2319e+03 4.5693e+00 -4.8526e-01 2.4773e+03 1.2420e+03 3.0449e+00 1.7528e+01 6.8005e+00 -1.0273e+00 -3.7964e-01 3.3549e+01 2.0508e+01 0.0000e+00 0.0000e+00
5.2602e-02 1.1576e+03 4.8707e+00 -4.2294e-01 2.3299e+03 1.1686e+03 3.4676e+00 1.7357e+01 7.5056e+00 -1.2360e+00 -4.8951e-01 3.2104e+01 1.9629e+01 0.0000e+00 0.0000e+00
5.7032e-02 1.0945e+03 5.2110e+00 -3.5055e-01 2.2050e+03 1.1065e+03 3.9406e+00 1.7165e+01 8.2618e+00 -1.4700e+00 -6.1475e-01 3.0598e+01 1.8748e+01 0.0000e+00 0.0000e+00
6.1836e-02 1.0348e+03 5.5627e+00 -2.5702e-01 2.0871e+03 1.0479e+03 4.4725e+00 1.6949e+01 9.0721e+00 -1.7283e+00 -7.5449e-01 2.9047e+01 1.7870e+01 0.0000e+00 0.0000e+00
6.7045e-02 9.6895e+02 5.8711e+00 -1.2856e-01 1.9568e+03 9.8302e+02 5.0645e+00 1.6707e+01 9.9307e+00 -2.0033e+00 -9.0416e-01 2.7471e+01 1.7001e+01 0.0000e+00 0.0000e+00
7.2692e-02 8.8882e+02 6.0649e+00 4.4884e-02 1.7977e+03 9.0381e+02 5.7029e+00 1.6439e+01 1.0816e+01 -2.2792e+00 -1.0550e+00 2.5890e+01 1.6140e+01 0.0000e+00 0.0000e+00
7.8815e-02 7.9283e+02 6.0908e+00 2.6035e-01 1.6065e+03 8.0840e+02 6.3555e+00 1.6141e+01 1.1691e+01 -2.5355e+00 -1.1957e+00 2.4326e+01 1.5286e+01 0.0000e+00 0.0000e+00
8.5454e-02 6.8825e+02 5.9529e+00 4.9693e-01 1.3977e+03 7.0415e+02 6.9763e+00 1.5814e+01 1.2504e+01 -2.7543e+00 -1.3163e+00 2.2789e+01 1.4437e+01 0.0000e+00 0.0000e+00
9.2652e-02 5.8998e+02 5.7399e+00 7.2005e-01 1.2012e+03 6.0597e+02 7.5240e+00 1.5459e+01 1.3214e+01 -2.9281e+00 -1.4137e+00 2.1278e+01 1.3595e+01 0.0000e+00 0.0000e+00
1.0046e-01 5.1262e+02 5.5914e+00 9.0034e-01 1.0466e+03 5.2876e+02 7.9880e+00 1.5075e+01 1.3816e+01 -3.0677e+00 -1.4939e+00 1.9786e+01 1.2768e+01 0.0000e+00 0.0000e+00
1.0892e-01 4.6138e+02 5.6095e+00 1.0351e+00 9.4467e+02 4.7792e+02 8.4027e+00 1.4665e+01 1.4345e+01 -3.1945e+00 -1.5687e+00 1.8306e+01 1.1966e+01 0.0000e+00 0.0000e+00
1.1809e-01 4.2741e+02 5.7603e+00 1.1547e+00 8.7759e+02 4.4460e+02 8.8287e+00 1.4229e+01 1.4860e+01 -3.3249e+00 -1.6463e+00 1.6850e+01 1.1198e+01 0.0000e+00 0.0000e+00
1.2804e-01 3.9197e+02 5.8470e+00 1.3018e+00 8.0746e+02 4.0970e+02 9.2952e+00 1.3768e+01 1.5383e+01 -3.4529e+00 -1.7226e+00 1.5443e+01 1.0464e+01 0.0000e+00 0.0000e+00
1.3883e-01 3.4212e+02 5.6648e+00 1.4852e+00 7.0780e+02 3.5992e+02 9.7473e+00 1.3282e+01 1.5851e+01 -3.5486e+00 -1.7807e+00 1.4115e+01 9.7557e+00 0.0000e+00 0.0000e+00
1.5052e-01 2.8603e+02 5.2716e+00 1.6566e+00 5.9497e+02 3.0340e+02 1.0078e+01 1.2774e+01 1.6158e+01 -3.5850e+00 -1.8065e+00 1.2870e+01 9.0686e+00 0.0000e+00 0.0000e+00
1.6320e-01 2.4324e+02 4.9695e+00 1.7650e+00 5.0881e+02 2.6020e+02 1.0251e+01 1.2247e+01 1.6276e+01 -3.5705e+00 -1.8053e+00 1.1690e+01 8.4080e+00 0.0000e+00 0.0000e+00
1.7694e-01 2.1857e+02 4.9023e+00 1.8265e+00 4.5945e+02 2.3553e+02 1.0358e+01 1.1707e+01 1.6302e+01 -3.5401e+00 -1.7962e+00 1.0565e+01 7.7842e+00 0.0000e+00 0.0000e+00
1.9185e-01 1.9636e+02 4.8224e+00 1.8973e+00 4.1501e+02 2.1330e+02 1.0483e+01 1.1156e+01 1.6318e+01 -3.5087e+00 -1.7858e+00 9.5071e+00 7.1971e+00 0.0000e+00 0.0000e+00
2.0801e-01 1.6630e+02 4.4974e+00 1.9756e+00 3.5414e+02 1.8270e+02 1.0553e+01 1.0596e+01 1.6247e+01 -3.4506e+00 -1.7599e+00 8.5359e+00 6.6377e+00 0.0000e+00 0.0000e+00
2.2553e-01 1.4007e+02 4.1661e+00 2.0103e+00 3.0077e+02 1.5582e+02 1.0480e+01 1.0030e+01 1.6008e+01 -3.3496e+00 -1.7107e+00 7.6428e+00 6.1058e+00 0.0000e+00 0.0000e+00
2.4453e-01 1.2373e+02 4.0076e+00 2.0123e+00 2.6757e+02 1.3909e+02 1.0344e+01 9.4651e+00 1.5686e+01 -3.2333e+00 -1.6532e+00 6.8139e+00 5.6084e+00 0.0000e+00 0.0000e+00
2.6512e-01 1.0692e+02 3.7751e+00 2.0158e+00 2.3323e+02 1.2176e+02 1.0195e+01 8.9025e+00 1.5334e+01 -3.1157e+00 -1.5941e+00 6.0556e+00 5.1422e+00 0.0000e+00 0.0000e+00
2.8746e-01 9.0134e+01 3.4756e+00 1.9976e+00 1.9866e+02 1.0423e+02 9.9598e+00 8.3459e+00 1.4878e+01 -2.9762e+00 -1.5226e+00 5.3695e+00 4.7032e+00 0.0000e+00 0.0000e+00
3.1167e-01 7.8223e+01 3.2697e+00 1.9586e+00 1.7405e+02 9.1733e+01 9.6702e+00 7.7996e+00 1.4357e+01 -2.8254e+00 -1.4448e+00 4.7454e+00 4.2948e+00 0.0000e+00 0.0000e+00
3.3792e-01 6.6640e+01 3.0225e+00 1.9132e+00 1.4994e+02 7.9453e+01 9.3550e+00 7.2656e+00 1.3801e+01 -2.6747e+00 -1.3664e+00 4.1827e+00 3.9139e+00 0.0000e+00 0.0000e+00
3.6639e-01 5.6879e+01 2.7918e+00 1.8526e+00 1.2948e+02 6.8987e+01 8.9888e+00 6.7472e+00 1.3188e+01 -2.5146e+00 -1.2826e+00 3.6779e+00 3.5598e+00 0.0000e+00 0.0000e+00
3.9725e-01 4.8587e+01 2.5744e+00 1.7845e+00 1.1197e+02 6.0000e+01 8.6021e+00 6.2465e+00 1.2553e+01 -2.3565e+00 -1.1995e+00 3.2257e+00 3.2320e+00 0.0000e+00 0.0000e+00
4.3071e-01 4.1344e+01 2.3614e+00 1.7080e+00 9.6534e+01 5.2047e+01 8.1886e+00 5.7658e+00 1.1890e+01 -2.1974e+00 -1.1156e+00 2.8231e+00 2.9287e+00 0.0000e+00 0.0000e+00
4.6699e-01 3.5188e+01 2.1614e+00 1.6259e+00 8.3301e+01 4.5197e+01 7.7620e+00 5.3065e+00 1.1216e+01 -2.0419e+00 -1.0335e+00 2.4653e+00 2.6491e+00 0.0000e+00 0.0000e+00
5.0632e-01 2.9918e+01 1.9724e+00 1.5392e+00 7.1854e+01 3.9244e+01 7.3248e+00 4.8699e+00 1.0536e+01 -1.8901e+00 -9.5305e-01 2.1487e+00 2.3920e+00 0.0000e+00 0.0000e+00
5.4897e-01 2.5402e+01 1.7941e+00 1.4499e+00 6.1943e+01 3.4063e+01 6.8845e+00 4.4569e+00 9.8595e+00 -1.7440e+00 -8.7559e-01 1.8693e+00 2.1559e+00 0.0000e+00 0.0000e+00
5.9521e-01 2.1562e+01 1.6279e+00 1.3594e+00 5.3414e+01 2.9581e+01 6.4456e+00 4.0681e+00 9.1921e+00 -1.6042e+00 -8.0144e-01 1.6236e+00 1.9399e+00 0.0000e+00 0.0000e+00
6.4535e-01 1.8288e+01 1.4730e+00 1.2691e+00 4.6054e+01 2.5692e+01 6.0124e+00 3.7037e+00 8.5396e+00 -1.4714e+00 -7.3104e-01 1.4079e+00 1.7426e+00 0.0000e+00 0.0000e+00
6.9971e-01 1.5504e+01 1.3294e+00 1.1801e+00 3.9711e+01 2.2320e+01 5.5890e+00 3.3636e+00 7.9070e+00 -1.3461e+00 -6.6470e-01 1.2192e+00 1.5629e+00 0.0000e+00 0.0000e+00
7.5865e-01 1.3138e+01 1.1968e+00 1.0931e+00 3.4246e+01 1.9397e+01 5.1782e+00 3.0474e+00 7.2980e+00 -1.2287e+00 -6.0258e-01 1.0545e+00 1.3995e+00 0.0000e+00 0.0000e+00
8.2255e-01 1.1129e+01 1.0747e+00 1.0087e+00 2.9539e+01 1.6863e+01 4.7826e+00 2.7547e+00 6.7157e+00 -1.1191e+00 -5.4474e-01 9.1096e-01 1.2513e+00 0.0000e+00 0.0000e+00
8.9184e-01 9.4250e+00 9.6275e-01 9.2728e-01 2.5483e+01 1.4665e+01 4.4042e+00 2.4846e+00 6.1622e+00 -1.0175e+00 -4.9117e-01 7.8618e-01 1.1171e+00 0.0000e+00 0.0000e+00
9.6696e-01 7.9803e+00 8.6029e-01 8.4924e-01 2.1989e+01 1.2759e+01 4.0441e+00 2.2364e+00 5.6390e+00 -9.2350e-01 -4.4180e-01 6.7788e-01 9.9593e-01 0.0000e+00 0.0000e+00
1.0484e+00 6.7561e+00 7.6680e-01 7.7488e-01 1.8977e+01 1.1105e+01 3.7035e+00 2.0089e+00 5.1470e+00 -8.3699e-01 -3.9650e-01 5.8405e-01 8.8670e-01 0.0000e+00 0.0000e+00
1.1367e+00 5.7191e+00 6.8168e-01 7.0441e-01 1.6381e+01 9.6685e+00 3.3826e+00 1.8012e+00 4.6864e+00 -7.5760e-01 -3.5509e-01 5.0287e-01 7.8842e-01 0.0000e+00 0.0000e+00
1.2325e+00 4.8409e+00 6.0437e-01 6.3793e-01 1.4142e+01 8.4206e+00 3.0818e+00 1.6120e+00 4.2571e+00 -6.8497e-01 -3.1737e-01 4.3273e-01 7.0017e-01 0.0000e+00 0.0000e+00
1.3363e+00 4.0972e+00 5.3428e-01 5.7548e-01 1.2210e+01 7.3357e+00 2.8007e+00 1.4402e+00 3.8586e+00 -6.1870e-01 -2.8313e-01 3.7220e-01 6.2105e-01 0.0000e+00 0.0000e+00
1.4488e+00 3.4675e+00 4.7086e-01 5.1699e-01 1.0541e+01 6.3919e+00 2.5390e+00 1.2847e+00 3.4898e+00 -5.5838e-01 -2.5213e-01 3.2001e-01 5.5025e-01 0.0000e+00 0.0000e+00
1.5709e+00 2.9342e+00 4.1357e-01 4.6239e-01 9.0994e+00 5.5701e+00 2.2962e+00 1.1441e+00 3.1497e+00 -5.0357e-01 -2.2414e-01 2.7506e-01 4.8699e-01 0.0000e+00 0.0000e+00
1.7032e+00 2.4825e+00 3.6189e-01 4.1157e-01 7.8525e+00 4.8540e+00 2.0715e+00 1.0174e+00 2.8370e+00 -4.5385e-01 -1.9893e-01 2.3637e-01 4.3054e-01 0.0000e+00 0.0000e+00
1.8467e+00 2.0998e+00 3.1537e-01 3.6438e-01 6.7733e+00 4.2293e+00 1.8640e+00 9.0345e-01 2.5502e+00 -4.0880e-01 -1.7626e-01 2.0309e-01 3.8025e-01 0.0000e+00 0.0000e+00
2.0022e+00 1.7755e+00 2.7354e-01 3.2072e-01 5.8384e+00 3.6839e+00 1.6729e+00 8.0116e-01 2.2879e+00 -3.6803e-01 -1.5591e-01 1.7447e-01 3.3551e-01 0.0000e+00 0.0000e+00
2.1709e+00 1.5006e+00 2.3602e-01 2.8043e-01 5.0280e+00 3.2073e+00 1.4973e+00 7.0952e-01 2.0485e+00 -3.3116e-01 -1.3769e-01 1.4987e-01 2.9574e-01 0.0000e+00 0.0000e+00
2.3537e+00 1.2674e+00 2.0241e-01 2.4340e-01 4.3248e+00 2.7903e+00 1.3363e+00 6.2755e-01 1.8303e+00 -2.9785e-01 -1.2138e-01 1.2874e-01 2.6044e-01 0.0000e+00 0.0000e+00
2.5520e+00 1.0695e+00 1.7239e-01 2.0948e-01 3.7143e+00 2.4252e+00 1.1889e+00 5.5436e-01 1.6320e+00 -2.6775e-01 -1.0681e-01 1.1057e-01 2.2914e-01 0.0000e+00 0.0000e+00
2.7669e+00 9.0150e-01 1.4564e-01 1.7856e-01 3.1840e+00 2.1053e+00 1.0542e+00 4.8910e-01 1.4520e+00 -2.4055e-01 -9.3814e-02 9.4968e-02 2.0140e-01 0.0000e+00 0.0000e+00
3.0000e+00 7.5888e-01 1.2189e-01 1.5051e-01 2.7231e+00 1.8247e+00 9.3134e-01 4.3098e-01 1.2889e+00 -2.1594e-01 -8.2226e-02 8.1556e-02 1.7685e-01 0.0000e+00 0.0000e+00
