# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
2.2450e-03 1.3240e+03 2.5809e-02 -1.2102e-02 2.6496e+03 1.2907e+03 -6.4401e-03 4.7861e+01 5.0447e-02 4.3308e-02 3.2185e-02 1.2743e+02 8.4825e+01 0.0000e+00 0.0000e+00
2.4341e-03 1.4185e+03 3.2554e-02 -1.5195e-02 2.8377e+03 1.3937e+03 -7.4296e-03 4.7860e+01 5.9366e-02 5.0768e-02 3.7586e-02 1.2739e+02 8.4777e+01 0.0000e+00 0.0000e+00
2.6392e-03 1.5182e+03 4.0992e-02 -1.9050e-02 3.0362e+03 1.5009e+03 -8.5430e-03 4.7858e+01 6.9871e-02 5.9468e-02 4.3851e-02 1.2735e+02 8.4721e+01 0.0000e+00 0.0000e+00
2.8615e-03 1.6230e+03 5.1526e-02 -2.3844e-02 3.2452e+03 1.6122e+03 -9.7849e-03 4.7856e+01 8.2248e-02 6.9595e-02 5.1105e-02 1.2729e+02 8.4656e+01 0.0000e+00 0.0000e+00
3.1025e-03 1.7329e+03 6.4653e-02 -2.9792e-02 3.4646e+03 1.7275e+03 -1.1155e-02 4.7854e+01 9.6835e-02 8.1355e-02 5.9483e-02 1.2723e+02 8.4580e+01 0.0000e+00 0.0000e+00
3.3638e-03 1.8477e+03 8.0972e-02 -3.7152e-02 3.6942e+03 1.8468e+03 -1.2644e-02 4.7851e+01 1.1403e-01 9.4974e-02 6.9136e-02 1.2716e+02 8.4492e+01 0.0000e+00 0.0000e+00
3.6472e-03 1.9673e+03 1.0121e-01 -4.6233e-02 3.9336e+03 1.9699e+03 -1.4234e-02 4.7847e+01 1.3431e-01 1.1069e-01 8.0226e-02 1.2707e+02 8.4389e+01 0.0000e+00 0.0000e+00
3.9544e-03 2.0914e+03 1.2626e-01 -5.7403e-02 4.1823e+03 2.0967e+03 -1.5888e-02 4.7843e+01 1.5823e-01 1.2876e-01 9.2923e-02 1.2697e+02 8.4269e+01 0.0000e+00 0.0000e+00
4.2875e-03 2.2197e+03 1.5717e-01 -7.1093e-02 4.4395e+03 2.2268e+03 -1.7547e-02 4.7839e+01 1.8646e-01 1.4942e-01 1.0741e-01 1.2685e+02 8.4131e+01 0.0000e+00 0.0000e+00
4.6486e-03 2.3518e+03 1.9520e-01 -8.7809e-02 4.7042e+03 2.3598e+03 -1.9118e-02 4.7833e+01 2.1979e-01 1.7293e-01 1.2385e-01 1.2672e+02 8.3971e+01 0.0000e+00 0.0000e+00
5.0402e-03 2.4872e+03 2.4185e-01 -1.0813e-01 4.9753e+03 2.4953e+03 -2.0465e-02 4.7827e+01 2.5914e-01 1.9948e-01 1.4244e-01 1.2656e+02 8.3786e+01 0.0000e+00 0.0000e+00
5.4648e-03 2.6251e+03 2.9890e-01 -1.3273e-01 5.2512e+03 2.6327e+03 -2.1391e-02 4.7820e+01 3.0562e-01 2.2925e-01 1.6332e-01 1.2637e+02 8.3572e+01 0.0000e+00 0.0000e+00
5.9251e-03 2.7646e+03 3.6841e-01 -1.6234e-01 5.5301e+03 2.7713e+03 -2.1618e-02 4.7811e+01 3.6055e-01 2.6229e-01 1.8662e-01 1.2615e+02 8.3327e+01 0.0000e+00 0.0000e+00
6.4242e-03 2.9045e+03 4.5278e-01 -1.9779e-01 5.8099e+03 2.9100e+03 -2.0763e-02 4.7801e+01 4.2547e-01 2.9858e-01 2.1241e-01 1.2590e+02 8.3045e+01 0.0000e+00 0.0000e+00
6.9653e-03 3.0435e+03 5.5476e-01 -2.3997e-01 6.0881e+03 3.0479e+03 -1.8303e-02 4.7789e+01 5.0221e-01 3.3791e-01 2.4072e-01 1.2561e+02 8.2723e+01 0.0000e+00 0.0000e+00
7.5520e-03 3.1802e+03 6.7746e-01 -2.8981e-01 6.3620e+03 3.1836e+03 -1.3541e-02 4.7775e+01 5.9294e-01 3.7991e-01 2.7146e-01 1.2527e+02 8.2356e+01 0.0000e+00 0.0000e+00
8.1881e-03 3.3132e+03 8.2432e-01 -3.4826e-01 6.6282e+03 3.3157e+03 -5.5505e-03 4.7758e+01 7.0020e-01 4.2394e-01 3.0441e-01 1.2487e+02 8.1939e+01 0.0000e+00 0.0000e+00
8.8778e-03 3.4406e+03 9.9910e-01 -4.1623e-01 6.8832e+03 3.4423e+03 6.8720e-03 4.7739e+01 8.2696e-01 4.6914e-01 3.3921e-01 1.2442e+02 8.1467e+01 0.0000e+00 0.0000e+00
9.6256e-03 3.5602e+03 1.2058e+00 -4.9451e-01 7.1228e+03 3.5616e+03 2.5277e-02 4.7717e+01 9.7671e-01 5.1433e-01 3.7529e-01 1.2390e+02 8.0934e+01 0.0000e+00 0.0000e+00
1.0436e-02 3.6697e+03 1.4484e+00 -5.8371e-01 7.3425e+03 3.6711e+03 5.1634e-02 4.7691e+01 1.1535e+00 5.5805e-01 4.1184e-01 1.2330e+02 8.0336e+01 0.0000e+00 0.0000e+00
1.1315e-02 3.7667e+03 1.7311e+00 -6.8413e-01 7.5372e+03 3.7685e+03 8.8409e-02 4.7661e+01 1.3619e+00 5.9850e-01 4.4778e-01 1.2262e+02 7.9667e+01 0.0000e+00 0.0000e+00
1.2269e-02 3.8486e+03 2.0573e+00 -7.9562e-01 7.7017e+03 3.8510e+03 1.3865e-01 4.7626e+01 1.6073e+00 6.3347e-01 4.8175e-01 1.2184e+02 7.8922e+01 0.0000e+00 0.0000e+00
1.3302e-02 3.9125e+03 2.4303e+00 -9.1742e-01 7.8303e+03 3.9158e+03 2.0604e-01 4.7585e+01 1.8956e+00 6.6027e-01 5.1207e-01 1.2095e+02 7.8097e+01 0.0000e+00 0.0000e+00
1.4422e-02 3.9555e+03 2.8520e+00 -1.0480e+00 7.9173e+03 3.9599e+03 2.9499e-01 4.7537e+01 2.2335e+00 6.7555e-01 5.3674e-01 1.1995e+02 7.7188e+01 0.0000e+00 0.0000e+00
1.5637e-02 3.9748e+03 3.3230e+00 -1.1850e+00 7.9570e+03 3.9803e+03 4.1060e-01 4.7482e+01 2.6283e+00 6.7521e-01 5.5354e-01 1.1882e+02 7.6191e+01 0.0000e+00 0.0000e+00
1.6955e-02 3.9677e+03 3.8416e+00 -1.3247e+00 7.9442e+03 3.9744e+03 5.5868e-01 4.7418e+01 3.0876e+00 6.5445e-01 5.6003e-01 1.1755e+02 7.5104e+01 0.0000e+00 0.0000e+00
1.8383e-02 3.9321e+03 4.4035e+00 -1.4626e+00 7.8742e+03 3.9398e+03 7.4558e-01 4.7344e+01 3.6195e+00 6.0813e-01 5.5374e-01 1.1614e+02 7.3923e+01 0.0000e+00 0.0000e+00
1.9931e-02 3.8661e+03 5.0018e+00 -1.5930e+00 7.7438e+03 3.8750e+03 9.7804e-01 4.7258e+01 4.2320e+00 5.3158e-01 5.3226e-01 1.1458e+02 7.2648e+01 0.0000e+00 0.0000e+00
2.1610e-02 3.7690e+03 5.6262e+00 -1.7092e+00 7.5514e+03 3.7791e+03 1.2628e+00 4.7159e+01 4.9325e+00 4.2145e-01 4.9351e-01 1.1285e+02 7.1276e+01 0.0000e+00 0.0000e+00
2.3430e-02 3.6414e+03 6.2638e+00 -1.8040e+00 7.2981e+03 3.6528e+03 1.6063e+00 4.7044e+01 5.7276e+00 2.7608e-01 4.3588e-01 1.1095e+02 6.9808e+01 0.0000e+00 0.0000e+00
2.5404e-02 3.4853e+03 6.8997e+00 -1.8707e+00 6.9876e+03 3.4980e+03 2.0139e+00 4.6912e+01 6.6225e+00 9.4719e-02 3.5841e-01 1.0888e+02 6.8242e+01 0.0000e+00 0.0000e+00
2.7544e-02 3.3044e+03 7.5187e+00 -1.9033e+00 6.6278e+03 3.3186e+03 2.4896e+00 4.6759e+01 7.6202e+00 -1.2347e-01 2.6093e-01 1.0664e+02 6.6578e+01 0.0000e+00 0.0000e+00
2.9864e-02 3.1045e+03 8.1085e+00 -1.8979e+00 6.2301e+03 3.1203e+03 3.0355e+00 4.6584e+01 8.7214e+00 -3.7888e-01 1.4388e-01 1.0421e+02 6.4817e+01 0.0000e+00 0.0000e+00
3.2379e-02 2.8931e+03 8.6621e+00 -1.8539e+00 5.8092e+03 2.9104e+03 3.6516e+00 4.6382e+01 9.9244e+00 -6.6940e-01 8.1284e-03 1.0161e+02 6.2961e+01 0.0000e+00 0.0000e+00
3.5106e-02 2.6790e+03 9.1821e+00 -1.7740e+00 5.3829e+03 2.6978e+03 4.3364e+00 4.6151e+01 1.1226e+01 -9.9096e-01 -1.4565e-01 9.8819e+01 6.1011e+01 0.0000e+00 0.0000e+00
3.8064e-02 2.4715e+03 9.6825e+00 -1.6647e+00 4.9699e+03 2.4918e+03 5.0882e+00 4.5886e+01 1.2622e+01 -1.3429e+00 -3.1765e-01 9.5845e+01 5.8975e+01 0.0000e+00 0.0000e+00
4.1270e-02 2.2794e+03 1.0190e+01 -1.5350e+00 4.5879e+03 2.3014e+03 5.9068e+00 4.5584e+01 1.4110e+01 -1.7299e+00 -5.0962e-01 9.2682e+01 5.6860e+01 0.0000e+00 0.0000e+00
4.4746e-02 2.1097e+03 1.0740e+01 -1.3935e+00 4.2508e+03 2.1335e+03 6.7964e+00 4.5240e+01 1.5691e+01 -2.1563e+00 -7.2533e-01 8.9331e+01 5.4680e+01 0.0000e+00 0.0000e+00
4.8515e-02 1.9658e+03 1.1371e+01 -1.2456e+00 3.9656e+03 1.9916e+03 7.7683e+00 4.4849e+01 1.7372e+01 -2.6295e+00 -9.7032e-01 8.5795e+01 5.2453e+01 0.0000e+00 0.0000e+00
5.2602e-02 1.8467e+03 1.2105e+01 -1.0881e+00 3.7302e+03 1.8746e+03 8.8421e+00 4.4407e+01 1.9166e+01 -3.1625e+00 -1.2505e+00 8.2084e+01 5.0198e+01 0.0000e+00 0.0000e+00
5.7032e-02 1.7452e+03 1.2932e+01 -9.0563e-01 3.5306e+03 1.7757e+03 1.0042e+01 4.3909e+01 2.1089e+01 -3.7596e+00 -1.5695e+00 7.8221e+01 4.7936e+01 0.0000e+00 0.0000e+00
6.1836e-02 1.6492e+03 1.3782e+01 -6.7023e-01 3.3422e+03 1.6824e+03 1.1390e+01 4.3350e+01 2.3146e+01 -4.4182e+00 -1.9250e+00 7.4242e+01 4.5685e+01 0.0000e+00 0.0000e+00
6.7045e-02 1.5434e+03 1.4520e+01 -3.4732e-01 3.1341e+03 1.5792e+03 1.2888e+01 4.2724e+01 2.5323e+01 -5.1183e+00 -2.3052e+00 7.0199e+01 4.3455e+01 0.0000e+00 0.0000e+00
7.2692e-02 1.4150e+03 1.4972e+01 8.8003e-02 2.8803e+03 1.4532e+03 1.4500e+01 4.2028e+01 2.7565e+01 -5.8200e+00 -2.6877e+00 6.6148e+01 4.1247e+01 0.0000e+00 0.0000e+00
7.8815e-02 1.2617e+03 1.5009e+01 6.2763e-01 2.5757e+03 1.3014e+03 1.6143e+01 4.1258e+01 2.9773e+01 -6.4711e+00 -3.0437e+00 6.2138e+01 3.9057e+01 0.0000e+00 0.0000e+00
8.5454e-02 1.0951e+03 1.4645e+01 1.2183e+00 2.2433e+03 1.1356e+03 1.7702e+01 4.0413e+01 3.1821e+01 -7.0259e+00 -3.3482e+00 5.8198e+01 3.6881e+01 0.0000e+00 0.0000e+00
9.2652e-02 9.3885e+02 1.4100e+01 1.7730e+00 1.9309e+03 9.7951e+02 1.9071e+01 3.9494e+01 3.3605e+01 -7.4666e+00 -3.5933e+00 5.4328e+01 3.4724e+01 0.0000e+00 0.0000e+00
1.0046e-01 8.1578e+02 1.3712e+01 2.2182e+00 1.6851e+03 8.5679e+02 2.0224e+01 3.8502e+01 3.5108e+01 -7.8202e+00 -3.7944e+00 5.0507e+01 3.2606e+01 0.0000e+00 0.0000e+00
1.0892e-01 7.3390e+02 1.3722e+01 2.5476e+00 1.5225e+03 7.7587e+02 2.1250e+01 3.7443e+01 3.6425e+01 -8.1412e+00 -3.9811e+00 4.6722e+01 3.0553e+01 0.0000e+00 0.0000e+00
1.1809e-01 6.7908e+02 1.4043e+01 2.8370e+00 1.4149e+03 7.2263e+02 2.2298e+01 3.6318e+01 3.7700e+01 -8.4698e+00 -4.1740e+00 4.2999e+01 2.8587e+01 0.0000e+00 0.0000e+00
1.2804e-01 6.2203e+02 1.4201e+01 3.1910e+00 1.3026e+03 6.6691e+02 2.3440e+01 3.5128e+01 3.8987e+01 -8.7904e+00 -4.3622e+00 3.9407e+01 2.6708e+01 0.0000e+00 0.0000e+00
1.3883e-01 5.4289e+02 1.3723e+01 3.6304e+00 1.1443e+03 5.8788e+02 2.4538e+01 3.3876e+01 4.0127e+01 -9.0289e+00 -4.5037e+00 3.6016e+01 2.4897e+01 0.0000e+00 0.0000e+00
1.5052e-01 4.5459e+02 1.2756e+01 4.0376e+00 9.6604e+02 4.9847e+02 2.5329e+01 3.2567e+01 4.0859e+01 -9.1190e+00 -4.5640e+00 3.2837e+01 2.3140e+01 0.0000e+00 0.0000e+00
1.6320e-01 3.8710e+02 1.2005e+01 4.2903e+00 8.2956e+02 4.2994e+02 2.5725e+01 3.1213e+01 4.1115e+01 -9.0829e+00 -4.5574e+00 2.9829e+01 2.1453e+01 0.0000e+00 0.0000e+00
1.7694e-01 3.4739e+02 1.1789e+01 4.4277e+00 7.4996e+02 3.9015e+02 2.5954e+01 2.9826e+01 4.1141e+01 -9.0068e+00 -4.5302e+00 2.6962e+01 1.9860e+01 0.0000e+00 0.0000e+00
1.9185e-01 3.1157e+02 1.1535e+01 4.5820e+00 6.7809e+02 3.5419e+02 2.6216e+01 2.8410e+01 4.1129e+01 -8.9256e+00 -4.4982e+00 2.4272e+01 1.8361e+01 0.0000e+00 0.0000e+00
2.0801e-01 2.6442e+02 1.0739e+01 4.7493e+00 5.8189e+02 3.0567e+02 2.6338e+01 2.6972e+01 4.0898e+01 -8.7780e+00 -4.4275e+00 2.1801e+01 1.6934e+01 0.0000e+00 0.0000e+00
2.2553e-01 2.2339e+02 9.9367e+00 4.8150e+00 4.9753e+02 2.6297e+02 2.6113e+01 2.5524e+01 4.0254e+01 -8.5270e+00 -4.3005e+00 1.9530e+01 1.5578e+01 0.0000e+00 0.0000e+00
2.4453e-01 1.9703e+02 9.5025e+00 4.8031e+00 4.4342e+02 2.3560e+02 2.5729e+01 2.4078e+01 3.9405e+01 -8.2384e+00 -4.1531e+00 1.7425e+01 1.4311e+01 0.0000e+00 0.0000e+00
2.6512e-01 1.7038e+02 8.9141e+00 4.7879e+00 3.8824e+02 2.0756e+02 2.5308e+01 2.2640e+01 3.8472e+01 -7.9442e+00 -4.0004e+00 1.5501e+01 1.3123e+01 0.0000e+00 0.0000e+00
2.8746e-01 1.4421e+02 8.1967e+00 4.7239e+00 3.3341e+02 1.7955e+02 2.4681e+01 2.1219e+01 3.7291e+01 -7.5986e+00 -3.8187e+00 1.3759e+01 1.2006e+01 0.0000e+00 0.0000e+00
3.1167e-01 1.2511e+02 7.6660e+00 4.6124e+00 2.9315e+02 1.5892e+02 2.3925e+01 1.9826e+01 3.5953e+01 -7.2262e+00 -3.6222e+00 1.2176e+01 1.0966e+01 0.0000e+00 0.0000e+00
3.3792e-01 1.0688e+02 7.0631e+00 4.4822e+00 2.5435e+02 1.3894e+02 2.3103e+01 1.8467e+01 3.4527e+01 -6.8526e+00 -3.4235e+00 1.0749e+01 9.9979e+00 0.0000e+00 0.0000e+00
3.6639e-01 9.1447e+01 6.4973e+00 4.3200e+00 2.2111e+02 1.2172e+02 2.2165e+01 1.7149e+01 3.2970e+01 -6.4587e+00 -3.2136e+00 9.4689e+00 9.0980e+00 0.0000e+00 0.0000e+00
3.9725e-01 7.8288e+01 5.9623e+00 4.1390e+00 1.9246e+02 1.0681e+02 2.1177e+01 1.5877e+01 3.1357e+01 -6.0685e+00 -3.0050e+00 8.3220e+00 8.2649e+00 0.0000e+00 0.0000e+00
4.3071e-01 6.6825e+01 5.4440e+00 3.9401e+00 1.6718e+02 9.3570e+01 2.0130e+01 1.4658e+01 2.9685e+01 -5.6771e+00 -2.7955e+00 7.3003e+00 7.4946e+00 0.0000e+00 0.0000e+00
4.6699e-01 5.7048e+01 4.9566e+00 3.7286e+00 1.4533e+02 8.2053e+01 1.9053e+01 1.3494e+01 2.7988e+01 -5.2943e+00 -2.5904e+00 6.3919e+00 6.7847e+00 0.0000e+00 0.0000e+00
5.0632e-01 4.8661e+01 4.4969e+00 3.5081e+00 1.2630e+02 7.1960e+01 1.7955e+01 1.2389e+01 2.6283e+01 -4.9206e+00 -2.3902e+00 5.5873e+00 6.1318e+00 0.0000e+00 0.0000e+00
5.4897e-01 4.1470e+01 4.0648e+00 3.2823e+00 1.0974e+02 6.3109e+01 1.6853e+01 1.1344e+01 2.4588e+01 -4.5606e+00 -2.1975e+00 4.8765e+00 5.5326e+00 0.0000e+00 0.0000e+00
5.9521e-01 3.5330e+01 3.6618e+00 3.0548e+00 9.5362e+01 5.5369e+01 1.5756e+01 1.0361e+01 2.2920e+01 -4.2158e+00 -2.0133e+00 4.2502e+00 4.9841e+00 0.0000e+00 0.0000e+00
6.4535e-01 3.0083e+01 3.2867e+00 2.8284e+00 8.2858e+01 4.8587e+01 1.4676e+01 9.4408e+00 2.1291e+01 -3.8877e+00 -1.8384e+00 3.6997e+00 4.4831e+00 0.0000e+00 0.0000e+00
6.9971e-01 2.5605e+01 2.9389e+00 2.6052e+00 7.1988e+01 4.2644e+01 1.3621e+01 8.5819e+00 1.9713e+01 -3.5775e+00 -1.6735e+00 3.2168e+00 4.0265e+00 0.0000e+00 0.0000e+00
7.5865e-01 2.1784e+01 2.6177e+00 2.3870e+00 6.2535e+01 3.7434e+01 1.2597e+01 7.7837e+00 1.8195e+01 -3.2858e+00 -1.5191e+00 2.7942e+00 3.6111e+00 0.0000e+00 0.0000e+00
8.2255e-01 1.8527e+01 2.3217e+00 2.1751e+00 5.4310e+01 3.2862e+01 1.1611e+01 7.0445e+00 1.6743e+01 -3.0127e+00 -1.3751e+00 2.4248e+00 3.2340e+00 0.0000e+00 0.0000e+00
8.9184e-01 1.5750e+01 2.0499e+00 1.9705e+00 4.7151e+01 2.8849e+01 1.0667e+01 6.3624e+00 1.5362e+01 -2.7580e+00 -1.2415e+00 2.1026e+00 2.8923e+00 0.0000e+00 0.0000e+00
9.6696e-01 1.3384e+01 1.8008e+00 1.7741e+00 4.0914e+01 2.5323e+01 9.7661e+00 5.7350e+00 1.4056e+01 -2.5212e+00 -1.1180e+00 1.8219e+00 2.5834e+00 0.0000e+00 0.0000e+00
1.0484e+00 1.1368e+01 1.5732e+00 1.5868e+00 3.5478e+01 2.2221e+01 8.9117e+00 5.1596e+00 1.2825e+01 -2.3018e+00 -1.0044e+00 1.5776e+00 2.3044e+00 0.0000e+00 0.0000e+00
1.1367e+00 9.6492e+00 1.3657e+00 1.4089e+00 3.0735e+01 1.9491e+01 8.1043e+00 4.6334e+00 1.1670e+01 -2.0990e+00 -9.0018e-01 1.3652e+00 2.0529e+00 0.0000e+00 0.0000e+00
1.2325e+00 8.1843e+00 1.1771e+00 1.2408e+00 2.6595e+01 1.7085e+01 7.3443e+00 4.1535e+00 1.0590e+01 -1.9118e+00 -8.0485e-01 1.1807e+00 1.8266e+00 0.0000e+00 0.0000e+00
1.3363e+00 6.9355e+00 1.0061e+00 1.0828e+00 2.2977e+01 1.4962e+01 6.6312e+00 3.7169e+00 9.5842e+00 -1.7393e+00 -7.1788e-01 1.0206e+00 1.6233e+00 0.0000e+00 0.0000e+00
1.4488e+00 5.8706e+00 8.5159e-01 9.3515e-01 1.9814e+01 1.3088e+01 5.9642e+00 3.3206e+00 8.6501e+00 -1.5805e+00 -6.3874e-01 8.8170e-01 1.4408e+00 0.0000e+00 0.0000e+00
1.5709e+00 4.9623e+00 7.1255e-01 7.9790e-01 1.7047e+01 1.1432e+01 5.3424e+00 2.9616e+00 7.7851e+00 -1.4344e+00 -5.6687e-01 7.6123e-01 1.2771e+00 0.0000e+00 0.0000e+00
1.7032e+00 4.1875e+00 5.8799e-01 6.7124e-01 1.4626e+01 9.9676e+00 4.7645e+00 2.6370e+00 6.9860e+00 -1.3000e+00 -5.0173e-01 6.5680e-01 1.1307e+00 0.0000e+00 0.0000e+00
1.8467e+00 3.5266e+00 4.7702e-01 5.5532e-01 1.2507e+01 8.6715e+00 4.2290e+00 2.3441e+00 6.2498e+00 -1.1763e+00 -4.4280e-01 5.6628e-01 9.9967e-01 0.0000e+00 0.0000e+00
2.0022e+00 2.9629e+00 3.7887e-01 4.5025e-01 1.0654e+01 7.5242e+00 3.7347e+00 2.0802e+00 5.5732e+00 -1.0625e+00 -3.8959e-01 4.8782e-01 8.8263e-01 0.0000e+00 0.0000e+00
2.1709e+00 2.4823e+00 2.9280e-01 3.5614e-01 9.0353e+00 6.5089e+00 3.2800e+00 1.8429e+00 4.9528e+00 -9.5776e-01 -3.4165e-01 4.1984e-01 7.7815e-01 0.0000e+00 0.0000e+00
2.3537e+00 2.0730e+00 2.1814e-01 2.7301e-01 7.6238e+00 5.6110e+00 2.8636e+00 1.6297e+00 4.3855e+00 -8.6129e-01 -2.9853e-01 3.6093e-01 6.8499e-01 0.0000e+00 0.0000e+00
2.5520e+00 1.7248e+00 1.5422e-01 2.0081e-01 6.3962e+00 4.8178e+00 2.4842e+00 1.4384e+00 3.8682e+00 -7.7240e-01 -2.5984e-01 3.0989e-01 6.0200e-01 0.0000e+00 0.0000e+00
2.7669e+00 1.4292e+00 1.0040e-01 1.3935e-01 5.3322e+00 4.1186e+00 2.1403e+00 1.2672e+00 3.3978e+00 -6.9049e-01 -2.2523e-01 2.6569e-01 5.2813e-01 0.0000e+00 0.0000e+00
3.0000e+00 1.1788e+00 5.5986e-02 8.8288e-02 4.4144e+00 3.5039e+00 1.8308e+00 1.1140e+00 2.9716e+00 -6.1503e-01 -1.9436e-01 2.2741e-01 4.6245e-01 0.0000e+00 0.0000e+00
