# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
8.1881e-03 7.0710e+03 3.5573e+00 -1.5868e+00 1.4149e+04 7.0793e+03 -2.5324e-02 2.1768e+02 3.1909e+00 1.9315e+00 1.3870e+00 5.6911e+02 3.7343e+02 0.0000e+00 0.0000e+00
8.8778e-03 7.3424e+03 4.3095e+00 -1.8964e+00 1.4693e+04 7.3498e+03 3.1265e-02 2.1759e+02 3.7684e+00 2.1372e+00 1.5455e+00 5.6703e+02 3.7127e+02 0.0000e+00 0.0000e+00
9.6256e-03 7.5970e+03 5.1984e+00 -2.2529e+00 1.5205e+04 7.6044e+03 1.1510e-01 2.1748e+02 4.4506e+00 2.3428e+00 1.7097e+00 5.6463e+02 3.6883e+02 0.0000e+00 0.0000e+00
1.0436e-02 7.8300e+03 6.2409e+00 -2.6590e+00 1.5673e+04 7.8385e+03 2.3513e-01 2.1736e+02 5.2557e+00 2.5416e+00 1.8760e+00 5.6189e+02 3.6609e+02 0.0000e+00 0.0000e+00
1.1315e-02 8.0361e+03 7.4538e+00 -3.1161e+00 1.6088e+04 8.0466e+03 4.0258e-01 2.1722e+02 6.2050e+00 2.7254e+00 2.0395e+00 5.5874e+02 3.6302e+02 0.0000e+00 0.0000e+00
1.2269e-02 8.2098e+03 8.8523e+00 -3.6235e+00 1.6439e+04 8.2229e+03 6.3128e-01 2.1705e+02 7.3224e+00 2.8840e+00 2.1939e+00 5.5515e+02 3.5961e+02 0.0000e+00 0.0000e+00
1.3302e-02 8.3449e+03 1.0449e+01 -4.1777e+00 1.6713e+04 8.3615e+03 9.3801e-01 2.1686e+02 8.6351e+00 3.0053e+00 2.3316e+00 5.5108e+02 3.5583e+02 0.0000e+00 0.0000e+00
1.4422e-02 8.4352e+03 1.2251e+01 -4.7716e+00 1.6898e+04 8.4559e+03 1.3427e+00 2.1663e+02 1.0173e+01 3.0738e+00 2.4434e+00 5.4647e+02 3.5166e+02 0.0000e+00 0.0000e+00
1.5637e-02 8.4748e+03 1.4259e+01 -5.3942e+00 1.6982e+04 8.4999e+03 1.8686e+00 2.1637e+02 1.1970e+01 3.0711e+00 2.5193e+00 5.4128e+02 3.4709e+02 0.0000e+00 0.0000e+00
1.6955e-02 8.4578e+03 1.6466e+01 -6.0292e+00 1.6954e+04 8.4878e+03 2.5419e+00 2.1607e+02 1.4059e+01 2.9750e+00 2.5481e+00 5.3546e+02 3.4210e+02 0.0000e+00 0.0000e+00
1.8383e-02 8.3797e+03 1.8852e+01 -6.6555e+00 1.6804e+04 8.4146e+03 3.3914e+00 2.1572e+02 1.6478e+01 2.7624e+00 2.5186e+00 5.2897e+02 3.3669e+02 0.0000e+00 0.0000e+00
1.9931e-02 8.2367e+03 2.1384e+01 -7.2470e+00 1.6524e+04 8.2768e+03 4.4473e+00 2.1531e+02 1.9262e+01 2.4118e+00 2.4199e+00 5.2177e+02 3.3084e+02 0.0000e+00 0.0000e+00
2.1610e-02 8.0273e+03 2.4017e+01 -7.7737e+00 1.6113e+04 8.0730e+03 5.7402e+00 2.1485e+02 2.2445e+01 1.9083e+00 2.2426e+00 5.1382e+02 3.2455e+02 0.0000e+00 0.0000e+00
2.3430e-02 7.7527e+03 2.6695e+01 -8.2032e+00 1.5572e+04 7.8043e+03 7.2983e+00 2.1430e+02 2.6055e+01 1.2443e+00 1.9793e+00 5.0510e+02 3.1781e+02 0.0000e+00 0.0000e+00
2.5404e-02 7.4171e+03 2.9351e+01 -8.5045e+00 1.4909e+04 7.4752e+03 9.1456e+00 2.1368e+02 3.0116e+01 4.1653e-01 1.6259e+00 4.9559e+02 3.1062e+02 0.0000e+00 0.0000e+00
2.7544e-02 7.0290e+03 3.1922e+01 -8.6512e+00 1.4141e+04 7.0937e+03 1.1299e+01 2.1296e+02 3.4639e+01 -5.7860e-01 1.1816e+00 4.8526e+02 3.0299e+02 0.0000e+00 0.0000e+00
2.9864e-02 6.6004e+03 3.4352e+01 -8.6264e+00 1.3293e+04 6.6720e+03 1.3768e+01 2.1213e+02 3.9627e+01 -1.7427e+00 6.4884e-01 4.7411e+02 2.9491e+02 0.0000e+00 0.0000e+00
3.2379e-02 6.1475e+03 3.6612e+01 -8.4274e+00 1.2395e+04 6.2260e+03 1.6550e+01 2.1118e+02 4.5070e+01 -3.0659e+00 3.1541e-02 4.6213e+02 2.8639e+02 0.0000e+00 0.0000e+00
3.5106e-02 5.6890e+03 3.8711e+01 -8.0678e+00 1.1487e+04 5.7744e+03 1.9637e+01 2.1008e+02 5.0951e+01 -4.5294e+00 -6.6694e-01 4.4930e+02 2.7744e+02 0.0000e+00 0.0000e+00
3.8064e-02 5.2449e+03 4.0709e+01 -7.5777e+00 1.0607e+04 5.3372e+03 2.3018e+01 2.0883e+02 5.7249e+01 -6.1302e+00 -1.4471e+00 4.3563e+02 2.6810e+02 0.0000e+00 0.0000e+00
4.1270e-02 4.8338e+03 4.2714e+01 -6.9980e+00 9.7943e+03 4.9334e+03 2.6692e+01 2.0741e+02 6.3949e+01 -7.8886e+00 -2.3167e+00 4.2109e+02 2.5840e+02 0.0000e+00 0.0000e+00
4.4746e-02 4.4703e+03 4.4871e+01 -6.3699e+00 9.0771e+03 4.5778e+03 3.0674e+01 2.0578e+02 7.1056e+01 -9.8238e+00 -3.2920e+00 4.0568e+02 2.4840e+02 0.0000e+00 0.0000e+00
4.8515e-02 4.1615e+03 4.7327e+01 -5.7173e+00 8.4705e+03 4.2780e+03 3.5012e+01 2.0394e+02 7.8596e+01 -1.1968e+01 -4.3974e+00 3.8944e+02 2.3819e+02 0.0000e+00 0.0000e+00
5.2602e-02 3.9049e+03 5.0170e+01 -5.0280e+00 7.9696e+03 4.0312e+03 3.9788e+01 2.0185e+02 8.6622e+01 -1.4378e+01 -5.6582e+00 3.7240e+02 2.2786e+02 0.0000e+00 0.0000e+00
5.7032e-02 3.6855e+03 5.3335e+01 -4.2349e+00 7.5447e+03 3.8230e+03 4.5107e+01 1.9950e+02 9.5194e+01 -1.7072e+01 -7.0892e+00 3.5469e+02 2.1750e+02 0.0000e+00 0.0000e+00
6.1836e-02 3.4774e+03 5.6533e+01 -3.2171e+00 7.1435e+03 3.6269e+03 5.1056e+01 1.9686e+02 1.0433e+02 -2.0033e+01 -8.6779e+00 3.3646e+02 2.0718e+02 0.0000e+00 0.0000e+00
6.7045e-02 3.2490e+03 5.9209e+01 -1.8263e+00 6.7011e+03 3.4101e+03 5.7634e+01 1.9392e+02 1.1396e+02 -2.3170e+01 -1.0369e+01 3.1795e+02 1.9697e+02 0.0000e+00 0.0000e+00
7.2692e-02 2.9742e+03 6.0678e+01 4.0172e-02 6.1635e+03 3.1451e+03 6.4671e+01 1.9064e+02 1.2383e+02 -2.6301e+01 -1.2062e+01 2.9942e+02 1.8686e+02 0.0000e+00 0.0000e+00
7.8815e-02 2.6489e+03 6.0463e+01 2.3386e+00 5.5207e+03 2.8263e+03 7.1791e+01 1.8703e+02 1.3347e+02 -2.9195e+01 -1.3626e+01 2.8109e+02 1.7684e+02 0.0000e+00 0.0000e+00
8.5454e-02 2.2981e+03 5.8669e+01 4.8307e+00 4.8221e+03 2.4785e+03 7.8475e+01 1.8306e+02 1.4235e+02 -3.1652e+01 -1.4954e+01 2.6309e+02 1.6689e+02 0.0000e+00 0.0000e+00
9.2652e-02 1.9705e+03 5.6187e+01 7.1384e+00 4.1671e+03 2.1517e+03 8.4269e+01 1.7875e+02 1.5000e+02 -3.3599e+01 -1.6013e+01 2.4542e+02 1.5704e+02 0.0000e+00 0.0000e+00
1.0046e-01 1.7123e+03 5.4306e+01 8.9519e+00 3.6512e+03 1.8946e+03 8.9067e+01 1.7411e+02 1.5636e+02 -3.5158e+01 -1.6873e+01 2.2801e+02 1.4738e+02 0.0000e+00 0.0000e+00
1.0892e-01 1.5381e+03 5.3876e+01 1.0250e+01 3.3068e+03 1.7242e+03 9.3254e+01 1.6916e+02 1.6184e+02 -3.6566e+01 -1.7660e+01 2.1080e+02 1.3803e+02 0.0000e+00 0.0000e+00
1.1809e-01 1.4182e+03 5.4487e+01 1.1350e+01 3.0741e+03 1.6105e+03 9.7467e+01 1.6391e+02 1.6707e+02 -3.7990e+01 -1.8460e+01 1.9392e+02 1.2908e+02 0.0000e+00 0.0000e+00
1.2804e-01 1.2944e+03 5.4407e+01 1.2671e+01 2.8321e+03 1.4917e+03 1.0198e+02 1.5837e+02 1.7222e+02 -3.9355e+01 -1.9223e+01 1.7767e+02 1.2052e+02 0.0000e+00 0.0000e+00
1.3883e-01 1.1292e+03 5.2058e+01 1.4289e+01 2.5007e+03 1.3264e+03 1.0620e+02 1.5255e+02 1.7663e+02 -4.0349e+01 -1.9772e+01 1.6234e+02 1.1228e+02 0.0000e+00 0.0000e+00
1.5052e-01 9.4936e+02 4.8109e+01 1.5744e+01 2.1335e+03 1.1413e+03 1.0905e+02 1.4649e+02 1.7924e+02 -4.0713e+01 -1.9972e+01 1.4798e+02 1.0432e+02 0.0000e+00 0.0000e+00
1.6320e-01 8.1100e+02 4.4927e+01 1.6579e+01 1.8498e+03 9.9808e+02 1.1024e+02 1.4023e+02 1.7982e+02 -4.0552e+01 -1.9890e+01 1.3442e+02 9.6679e+01 0.0000e+00 0.0000e+00
1.7694e-01 7.2490e+02 4.3384e+01 1.6945e+01 1.6749e+03 9.1064e+02 1.1068e+02 1.3382e+02 1.7937e+02 -4.0213e+01 -1.9712e+01 1.2154e+02 8.9470e+01 0.0000e+00 0.0000e+00
1.9185e-01 6.4688e+02 4.1643e+01 1.7308e+01 1.5158e+03 8.3091e+02 1.1112e+02 1.2731e+02 1.7862e+02 -3.9822e+01 -1.9496e+01 1.0949e+02 8.2682e+01 0.0000e+00 0.0000e+00
2.0801e-01 5.5158e+02 3.8372e+01 1.7663e+01 1.3164e+03 7.2926e+02 1.1091e+02 1.2072e+02 1.7687e+02 -3.9148e+01 -1.9115e+01 9.8432e+01 7.6235e+01 0.0000e+00 0.0000e+00
2.2553e-01 4.6908e+02 3.5159e+01 1.7663e+01 1.1414e+03 6.3933e+02 1.0934e+02 1.1410e+02 1.7348e+02 -3.8078e+01 -1.8516e+01 8.8265e+01 7.0130e+01 0.0000e+00 0.0000e+00
2.4453e-01 4.1189e+02 3.2862e+01 1.7374e+01 1.0193e+03 5.7681e+02 1.0711e+02 1.0750e+02 1.6923e+02 -3.6851e+01 -1.7831e+01 7.8877e+01 6.4419e+01 0.0000e+00 0.0000e+00
2.6512e-01 3.5634e+02 3.0217e+01 1.7003e+01 8.9910e+02 5.1461e+02 1.0462e+02 1.0097e+02 1.6452e+02 -3.5572e+01 -1.7111e+01 7.0306e+01 5.9070e+01 0.0000e+00 0.0000e+00
2.8746e-01 3.0392e+02 2.7370e+01 1.6469e+01 7.8348e+02 4.5410e+02 1.0136e+02 9.4536e+01 1.5886e+02 -3.4107e+01 -1.6288e+01 6.2542e+01 5.4053e+01 0.0000e+00 0.0000e+00
3.1167e-01 2.6312e+02 2.4914e+01 1.5775e+01 6.9200e+02 4.0603e+02 9.7604e+01 8.8243e+01 1.5259e+02 -3.2542e+01 -1.5411e+01 5.5497e+01 4.9384e+01 0.0000e+00 0.0000e+00
3.3792e-01 2.2571e+02 2.2403e+01 1.4982e+01 6.0663e+02 3.6070e+02 9.3543e+01 8.2121e+01 1.4592e+02 -3.0952e+01 -1.4520e+01 4.9145e+01 4.5038e+01 0.0000e+00 0.0000e+00
3.6639e-01 1.9366e+02 2.0021e+01 1.4095e+01 5.3196e+02 3.2068e+02 8.9089e+01 7.6201e+01 1.3881e+02 -2.9301e+01 -1.3598e+01 4.3440e+01 4.1003e+01 0.0000e+00 0.0000e+00
3.9725e-01 1.6612e+02 1.7758e+01 1.3134e+01 4.6642e+02 2.8523e+02 8.4424e+01 7.0505e+01 1.3146e+02 -2.7651e+01 -1.2679e+01 3.8326e+01 3.7267e+01 0.0000e+00 0.0000e+00
4.3071e-01 1.4222e+02 1.5607e+01 1.2121e+01 4.0823e+02 2.5341e+02 7.9566e+01 6.5054e+01 1.2392e+02 -2.6002e+01 -1.1766e+01 3.3760e+01 3.3814e+01 0.0000e+00 0.0000e+00
4.6699e-01 1.2166e+02 1.3582e+01 1.1070e+01 3.5696e+02 2.2508e+02 7.4603e+01 5.9861e+01 1.1631e+02 -2.4379e+01 -1.0872e+01 2.9692e+01 3.0631e+01 0.0000e+00 0.0000e+00
5.0632e-01 1.0394e+02 1.1683e+01 9.9994e+00 3.1163e+02 1.9976e+02 6.9584e+01 5.4937e+01 1.0870e+02 -2.2791e+01 -1.0002e+01 2.6076e+01 2.7701e+01 0.0000e+00 0.0000e+00
5.4897e-01 8.8683e+01 9.9117e+00 8.9231e+00 2.7154e+02 1.7711e+02 6.4564e+01 5.0289e+01 1.0116e+02 -2.1248e+01 -9.1652e+00 2.2868e+01 2.5010e+01 0.0000e+00 0.0000e+00
5.9521e-01 7.5551e+01 8.2688e+00 7.8556e+00 2.3609e+02 1.5683e+02 5.9587e+01 4.5918e+01 9.3750e+01 -1.9757e+01 -8.3642e+00 2.0028e+01 2.2544e+01 0.0000e+00 0.0000e+00
6.4535e-01 6.4251e+01 6.7540e+00 6.8091e+00 2.0471e+02 1.3865e+02 5.4693e+01 4.1824e+01 8.6521e+01 -1.8324e+01 -7.6028e+00 1.7517e+01 2.0286e+01 0.0000e+00 0.0000e+00
6.9971e-01 5.4530e+01 5.3666e+00 5.7950e+00 1.7693e+02 1.2234e+02 4.9916e+01 3.8002e+01 7.9515e+01 -1.6950e+01 -6.8828e+00 1.5300e+01 1.8224e+01 0.0000e+00 0.0000e+00
7.5865e-01 4.6172e+01 4.1061e+00 4.8239e+00 1.5233e+02 1.0770e+02 4.5284e+01 3.4445e+01 7.2764e+01 -1.5637e+01 -6.2054e+00 1.3345e+01 1.6342e+01 0.0000e+00 0.0000e+00
8.2255e-01 3.8987e+01 2.9718e+00 3.9061e+00 1.3056e+02 9.4544e+01 4.0822e+01 3.1147e+01 6.6295e+01 -1.4385e+01 -5.5710e+00 1.1622e+01 1.4629e+01 0.0000e+00 0.0000e+00
8.9184e-01 3.2814e+01 1.9629e+00 3.0516e+00 1.1132e+02 8.2724e+01 3.6551e+01 2.8095e+01 6.0128e+01 -1.3194e+01 -4.9794e+00 1.0106e+01 1.3070e+01 0.0000e+00 0.0000e+00
9.6696e-01 2.7517e+01 1.0788e+00 2.2691e+00 9.4326e+01 7.2106e+01 3.2492e+01 2.5281e+01 5.4276e+01 -1.2061e+01 -4.4299e+00 8.7713e+00 1.1654e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.2976e+01 3.1836e-01 1.5670e+00 7.9372e+01 6.2576e+01 2.8660e+01 2.2690e+01 4.8751e+01 -1.0985e+01 -3.9216e+00 7.5983e+00 1.0370e+01 0.0000e+00 0.0000e+00
1.1367e+00 1.9092e+01 -3.1994e-01 9.5203e-01 6.6258e+01 5.4038e+01 2.5071e+01 2.0313e+01 4.3560e+01 -9.9648e+00 -3.4534e+00 6.5679e+00 9.2065e+00 0.0000e+00 0.0000e+00
1.2325e+00 1.5779e+01 -8.3879e-01 4.2900e-01 5.4818e+01 4.6406e+01 2.1737e+01 1.8135e+01 3.8709e+01 -8.9987e+00 -3.0241e+00 5.6636e+00 8.1543e+00 0.0000e+00 0.0000e+00
1.3363e+00 1.2963e+01 -1.2423e+00 4.7266e-04 4.4904e+01 3.9611e+01 1.8668e+01 1.6146e+01 3.4198e+01 -8.0858e+00 -2.6325e+00 4.8707e+00 7.2041e+00 0.0000e+00 0.0000e+00
1.4488e+00 1.0579e+01 -1.5364e+00 -3.3400e-01 3.6383e+01 3.3588e+01 1.5874e+01 1.4333e+01 3.0030e+01 -7.2255e+00 -2.2771e+00 4.1766e+00 6.3476e+00 0.0000e+00 0.0000e+00
1.5709e+00 8.5732e+00 -1.7292e+00 -5.7809e-01 2.9130e+01 2.8282e+01 1.3357e+01 1.2685e+01 2.6203e+01 -6.4180e+00 -1.9567e+00 3.5699e+00 5.5770e+00 0.0000e+00 0.0000e+00
1.7032e+00 6.8961e+00 -1.8309e+00 -7.3881e-01 2.3027e+01 2.3639e+01 1.1119e+01 1.1191e+01 2.2714e+01 -5.6638e+00 -1.6699e+00 3.0409e+00 4.8852e+00 0.0000e+00 0.0000e+00
1.8467e+00 5.5044e+00 -1.8538e+00 -8.2611e-01 1.7956e+01 1.9610e+01 9.1542e+00 9.8396e+00 1.9558e+01 -4.9638e+00 -1.4149e+00 2.5809e+00 4.2658e+00 0.0000e+00 0.0000e+00
2.0022e+00 4.3592e+00 -1.8116e+00 -8.5225e-01 1.3804e+01 1.6143e+01 7.4539e+00 8.6222e+00 1.6725e+01 -4.3187e+00 -1.1902e+00 2.1821e+00 3.7127e+00 0.0000e+00 0.0000e+00
2.1709e+00 3.4253e+00 -1.7189e+00 -8.3070e-01 1.0454e+01 1.3189e+01 6.0035e+00 7.5289e+00 1.4204e+01 -3.7294e+00 -9.9391e-01 1.8377e+00 3.2205e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.6710e+00 -1.5900e+00 -7.7507e-01 7.7954e+00 1.0697e+01 4.7840e+00 6.5506e+00 1.1981e+01 -3.1960e+00 -8.2400e-01 1.5415e+00 2.7840e+00 0.0000e+00 0.0000e+00
2.5520e+00 2.0675e+00 -1.4385e+00 -6.9795e-01 5.7195e+00 8.6149e+00 3.7736e+00 5.6788e+00 1.0039e+01 -2.7181e+00 -6.7831e-01 1.2879e+00 2.3983e+00 0.0000e+00 0.0000e+00
2.7669e+00 1.5893e+00 -1.2762e+00 -6.1014e-01 4.1259e+00 6.8929e+00 2.9482e+00 4.9050e+00 8.3568e+00 -2.2942e+00 -5.5458e-01 1.0719e+00 2.0589e+00 0.0000e+00 0.0000e+00
3.0000e+00 1.2139e+00 -1.1128e+00 -5.2009e-01 2.9230e+00 5.4819e+00 2.2828e+00 4.2213e+00 6.9136e+00 -1.9223e+00 -4.5047e-01 8.8872e-01 1.7614e+00 0.0000e+00 0.0000e+00
