# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
2.2450e-03 3.6500e+03 1.8071e-01 -9.1974e-02 7.3042e+03 3.5581e+03 -4.8943e-02 3.6375e+02 3.8339e-01 3.2912e-01 2.4459e-01 9.6846e+02 6.4466e+02 0.0000e+00 0.0000e+00
2.4341e-03 3.9104e+03 2.2796e-01 -1.1548e-01 7.8228e+03 3.8422e+03 -5.6463e-02 3.6373e+02 4.5117e-01 3.8581e-01 2.8564e-01 9.6816e+02 6.4430e+02 0.0000e+00 0.0000e+00
2.6392e-03 4.1851e+03 2.8707e-01 -1.4477e-01 8.3702e+03 4.1377e+03 -6.4924e-02 3.6372e+02 5.3100e-01 4.5193e-01 3.3325e-01 9.6781e+02 6.4387e+02 0.0000e+00 0.0000e+00
2.8615e-03 4.4740e+03 3.6085e-01 -1.8120e-01 8.9463e+03 4.4445e+03 -7.4361e-02 3.6370e+02 6.2506e-01 5.2888e-01 3.8837e-01 9.6740e+02 6.4337e+02 0.0000e+00 0.0000e+00
3.1025e-03 4.7768e+03 4.5275e-01 -2.2640e-01 9.5510e+03 4.7624e+03 -8.4770e-02 3.6368e+02 7.3591e-01 6.1824e-01 4.5203e-01 9.6692e+02 6.4279e+02 0.0000e+00 0.0000e+00
3.3638e-03 5.0932e+03 5.6699e-01 -2.8233e-01 1.0184e+04 5.0913e+03 -9.6089e-02 3.6366e+02 8.6659e-01 7.2171e-01 5.2538e-01 9.6635e+02 6.4211e+02 0.0000e+00 0.0000e+00
3.6472e-03 5.4228e+03 7.0864e-01 -3.5133e-01 1.0844e+04 5.4308e+03 -1.0817e-01 3.6363e+02 1.0207e+00 8.4113e-01 6.0964e-01 9.6569e+02 6.4132e+02 0.0000e+00 0.0000e+00
3.9544e-03 5.7647e+03 8.8385e-01 -4.3620e-01 1.1529e+04 5.7802e+03 -1.2074e-01 3.6360e+02 1.2025e+00 9.7838e-01 7.0612e-01 9.6492e+02 6.4041e+02 0.0000e+00 0.0000e+00
4.2875e-03 6.1182e+03 1.1000e+00 -5.4022e-01 1.2238e+04 6.1389e+03 -1.3334e-01 3.6357e+02 1.4170e+00 1.1354e+00 8.1615e-01 9.6402e+02 6.3935e+02 0.0000e+00 0.0000e+00
4.6486e-03 6.4822e+03 1.3658e+00 -6.6722e-01 1.2968e+04 6.5057e+03 -1.4528e-01 3.6352e+02 1.6702e+00 1.3139e+00 9.4110e-01 9.6296e+02 6.3812e+02 0.0000e+00 0.0000e+00
5.0402e-03 6.8552e+03 1.6917e+00 -8.2162e-01 1.3715e+04 6.8793e+03 -1.5551e-01 3.6347e+02 1.9692e+00 1.5157e+00 1.0823e+00 9.6173e+02 6.3671e+02 0.0000e+00 0.0000e+00
5.4648e-03 7.2351e+03 2.0899e+00 -1.0085e+00 1.4475e+04 7.2581e+03 -1.6254e-01 3.6341e+02 2.3224e+00 1.7417e+00 1.2409e+00 9.6030e+02 6.3507e+02 0.0000e+00 0.0000e+00
5.9251e-03 7.6191e+03 2.5748e+00 -1.2334e+00 1.5244e+04 7.6401e+03 -1.6427e-01 3.6334e+02 2.7397e+00 1.9927e+00 1.4178e+00 9.5863e+02 6.3320e+02 0.0000e+00 0.0000e+00
6.4242e-03 8.0041e+03 3.1630e+00 -1.5027e+00 1.6015e+04 8.0227e+03 -1.5777e-01 3.6326e+02 3.2329e+00 2.2682e+00 1.6137e+00 9.5668e+02 6.3104e+02 0.0000e+00 0.0000e+00
6.9653e-03 8.3866e+03 3.8734e+00 -1.8230e+00 1.6781e+04 8.4029e+03 -1.3909e-01 3.6316e+02 3.8158e+00 2.5668e+00 1.8287e+00 9.5443e+02 6.2858e+02 0.0000e+00 0.0000e+00
7.5520e-03 8.7628e+03 4.7273e+00 -2.2014e+00 1.7536e+04 8.7771e+03 -1.0292e-01 3.6305e+02 4.5050e+00 2.8854e+00 2.0620e+00 9.5182e+02 6.2576e+02 0.0000e+00 0.0000e+00
8.1881e-03 9.1284e+03 5.7484e+00 -2.6452e+00 1.8269e+04 9.1413e+03 -4.2244e-02 3.6292e+02 5.3196e+00 3.2195e+00 2.3121e+00 9.4880e+02 6.2257e+02 0.0000e+00 0.0000e+00
8.8778e-03 9.4784e+03 6.9621e+00 -3.1611e+00 1.8971e+04 9.4906e+03 5.2074e-02 3.6277e+02 6.2822e+00 3.5622e+00 2.5761e+00 9.4532e+02 6.1895e+02 0.0000e+00 0.0000e+00
9.6256e-03 9.8068e+03 8.3955e+00 -3.7551e+00 1.9631e+04 9.8195e+03 1.9179e-01 3.6259e+02 7.4192e+00 3.9047e+00 2.8497e+00 9.4131e+02 6.1487e+02 0.0000e+00 0.0000e+00
1.0436e-02 1.0107e+04 1.0076e+01 -4.4319e+00 2.0236e+04 1.0122e+04 3.9182e-01 3.6238e+02 8.7611e+00 4.2357e+00 3.1267e+00 9.3670e+02 6.1029e+02 0.0000e+00 0.0000e+00
1.1315e-02 1.0372e+04 1.2029e+01 -5.1935e+00 2.0771e+04 1.0391e+04 6.7085e-01 3.6214e+02 1.0343e+01 4.5416e+00 3.3990e+00 9.3144e+02 6.0516e+02 0.0000e+00 0.0000e+00
1.2269e-02 1.0596e+04 1.4280e+01 -6.0388e+00 2.1224e+04 1.0619e+04 1.0519e+00 3.6186e+02 1.2205e+01 4.8054e+00 3.6561e+00 9.2543e+02 5.9946e+02 0.0000e+00 0.0000e+00
1.3302e-02 1.0769e+04 1.6848e+01 -6.9618e+00 2.1577e+04 1.0798e+04 1.5629e+00 3.6153e+02 1.4392e+01 5.0068e+00 3.8851e+00 9.1861e+02 5.9313e+02 0.0000e+00 0.0000e+00
1.4422e-02 1.0885e+04 1.9743e+01 -7.9509e+00 2.1815e+04 1.0920e+04 2.2370e+00 3.6115e+02 1.6955e+01 5.1201e+00 4.0711e+00 9.1089e+02 5.8616e+02 0.0000e+00 0.0000e+00
1.5637e-02 1.0935e+04 2.2966e+01 -8.9873e+00 2.1923e+04 1.0977e+04 3.1129e+00 3.6071e+02 1.9947e+01 5.1144e+00 4.1970e+00 9.0220e+02 5.7852e+02 0.0000e+00 0.0000e+00
1.6955e-02 1.0912e+04 2.6503e+01 -1.0044e+01 2.1886e+04 1.0962e+04 4.2340e+00 3.6020e+02 2.3428e+01 4.9530e+00 4.2443e+00 8.9245e+02 5.7018e+02 0.0000e+00 0.0000e+00
1.8383e-02 1.0809e+04 3.0320e+01 -1.1086e+01 2.1691e+04 1.0867e+04 5.6480e+00 3.5960e+02 2.7456e+01 4.5970e+00 4.1944e+00 8.8157e+02 5.6112e+02 0.0000e+00 0.0000e+00
1.9931e-02 1.0623e+04 3.4365e+01 -1.2070e+01 2.1330e+04 1.0690e+04 7.4053e+00 3.5891e+02 3.2090e+01 4.0111e+00 4.0291e+00 8.6951e+02 5.5133e+02 0.0000e+00 0.0000e+00
2.1610e-02 1.0351e+04 3.8562e+01 -1.2946e+01 2.0798e+04 1.0428e+04 9.5560e+00 3.5811e+02 3.7388e+01 3.1702e+00 3.7327e+00 8.5620e+02 5.4081e+02 0.0000e+00 0.0000e+00
2.3430e-02 9.9952e+03 4.2820e+01 -1.3659e+01 2.0099e+04 1.0081e+04 1.2147e+01 3.5719e+02 4.3395e+01 2.0618e+00 3.2932e+00 8.4159e+02 5.2954e+02 0.0000e+00 0.0000e+00
2.5404e-02 9.5605e+03 4.7030e+01 -1.4159e+01 1.9243e+04 9.6572e+03 1.5218e+01 3.5613e+02 5.0149e+01 6.8064e-01 2.7037e+00 8.2565e+02 5.1751e+02 0.0000e+00 0.0000e+00
2.7544e-02 9.0578e+03 5.1089e+01 -1.4402e+01 1.8251e+04 9.1656e+03 1.8795e+01 3.5491e+02 5.7668e+01 -9.7909e-01 1.9631e+00 8.0835e+02 5.0474e+02 0.0000e+00 0.0000e+00
2.9864e-02 8.5032e+03 5.4908e+01 -1.4361e+01 1.7156e+04 8.6224e+03 2.2893e+01 3.5350e+02 6.5956e+01 -2.9199e+00 1.0755e+00 7.8967e+02 4.9122e+02 0.0000e+00 0.0000e+00
3.2379e-02 7.9173e+03 5.8439e+01 -1.4030e+01 1.5998e+04 8.0479e+03 2.7507e+01 3.5188e+02 7.4994e+01 -5.1250e+00 4.7583e-02 7.6959e+02 4.7696e+02 0.0000e+00 0.0000e+00
3.5106e-02 7.3244e+03 6.1697e+01 -1.3435e+01 1.4826e+04 7.4664e+03 3.2622e+01 3.5002e+02 8.4752e+01 -7.5632e+00 -1.1147e+00 7.4810e+02 4.6199e+02 0.0000e+00 0.0000e+00
3.8064e-02 6.7502e+03 6.4775e+01 -1.2625e+01 1.3691e+04 6.9036e+03 3.8220e+01 3.4789e+02 9.5194e+01 -1.0229e+01 -2.4121e+00 7.2518e+02 4.4636e+02 0.0000e+00 0.0000e+00
4.1270e-02 6.2186e+03 6.7841e+01 -1.1669e+01 1.2643e+04 6.3841e+03 4.4293e+01 3.4547e+02 1.0629e+02 -1.3156e+01 -3.8569e+00 7.0083e+02 4.3013e+02 0.0000e+00 0.0000e+00
4.4746e-02 5.7484e+03 7.1124e+01 -1.0636e+01 1.1718e+04 5.9270e+03 5.0866e+01 3.4271e+02 1.1805e+02 -1.6374e+01 -5.4760e+00 6.7503e+02 4.1341e+02 0.0000e+00 0.0000e+00
4.8515e-02 5.3486e+03 7.4847e+01 -9.5676e+00 1.0936e+04 5.5418e+03 5.8015e+01 3.3957e+02 1.3051e+02 -1.9938e+01 -7.3086e+00 6.4784e+02 3.9633e+02 0.0000e+00 0.0000e+00
5.2602e-02 5.0157e+03 7.9138e+01 -8.4437e+00 1.0290e+04 5.2252e+03 6.5872e+01 3.3603e+02 1.4375e+02 -2.3939e+01 -9.3961e+00 6.1933e+02 3.7905e+02 0.0000e+00 0.0000e+00
5.7032e-02 4.7304e+03 8.3884e+01 -7.1557e+00 9.7418e+03 4.9583e+03 7.4606e+01 3.3204e+02 1.5787e+02 -2.8404e+01 -1.1761e+01 5.8969e+02 3.6172e+02 0.0000e+00 0.0000e+00
6.1836e-02 4.4597e+03 8.8618e+01 -5.5075e+00 9.2239e+03 4.7072e+03 8.4350e+01 3.2757e+02 1.7290e+02 -3.3305e+01 -1.4381e+01 5.5921e+02 3.4448e+02 0.0000e+00 0.0000e+00
6.7045e-02 4.1630e+03 9.2478e+01 -3.2602e+00 8.6533e+03 4.4293e+03 9.5094e+01 3.2257e+02 1.8869e+02 -3.8486e+01 -1.7164e+01 5.2827e+02 3.2740e+02 0.0000e+00 0.0000e+00
7.2692e-02 3.8076e+03 9.4413e+01 -2.5174e-01 7.9613e+03 4.0899e+03 1.0655e+02 3.1702e+02 2.0482e+02 -4.3646e+01 -1.9939e+01 4.9731e+02 3.1050e+02 0.0000e+00 0.0000e+00
7.8815e-02 3.3890e+03 9.3724e+01 3.4393e+00 7.1360e+03 3.6817e+03 1.1809e+02 3.1089e+02 2.2053e+02 -4.8403e+01 -2.2497e+01 4.6671e+02 2.9376e+02 0.0000e+00 0.0000e+00
8.5454e-02 2.9393e+03 9.0616e+01 7.4200e+00 6.2411e+03 3.2367e+03 1.2886e+02 3.0418e+02 2.3491e+02 -5.2435e+01 -2.4658e+01 4.3666e+02 2.7714e+02 0.0000e+00 0.0000e+00
9.2652e-02 2.5204e+03 8.6474e+01 1.1077e+01 5.4031e+03 2.8187e+03 1.3813e+02 2.9688e+02 2.4724e+02 -5.5625e+01 -2.6372e+01 4.0718e+02 2.6071e+02 0.0000e+00 0.0000e+00
1.0046e-01 2.1900e+03 8.3235e+01 1.3915e+01 4.7426e+03 2.4899e+03 1.4573e+02 2.8904e+02 2.5741e+02 -5.8177e+01 -2.7754e+01 3.7814e+02 2.4460e+02 0.0000e+00 0.0000e+00
1.0892e-01 1.9655e+03 8.2109e+01 1.5906e+01 4.2990e+03 2.2711e+03 1.5228e+02 2.8067e+02 2.6609e+02 -6.0473e+01 -2.9010e+01 3.4948e+02 2.2901e+02 0.0000e+00 0.0000e+00
1.1809e-01 1.8088e+03 8.2415e+01 1.7553e+01 3.9954e+03 2.1239e+03 1.5881e+02 2.7181e+02 2.7428e+02 -6.2778e+01 -3.0275e+01 3.2141e+02 2.1408e+02 0.0000e+00 0.0000e+00
1.2804e-01 1.6476e+03 8.1620e+01 1.9511e+01 3.6804e+03 1.9702e+03 1.6573e+02 2.6247e+02 2.8225e+02 -6.4965e+01 -3.1463e+01 2.9442e+02 1.9983e+02 0.0000e+00 0.0000e+00
1.3883e-01 1.4369e+03 7.7557e+01 2.1890e+01 3.2561e+03 1.7585e+03 1.7209e+02 2.5266e+02 2.8892e+02 -6.6538e+01 -3.2295e+01 2.6897e+02 1.8610e+02 0.0000e+00 0.0000e+00
1.5052e-01 1.2102e+03 7.1306e+01 2.3985e+01 2.7902e+03 1.5230e+03 1.7620e+02 2.4246e+02 2.9262e+02 -6.7096e+01 -3.2563e+01 2.4514e+02 1.7284e+02 0.0000e+00 0.0000e+00
1.6320e-01 1.0351e+03 6.6152e+01 2.5116e+01 2.4282e+03 1.3397e+03 1.7764e+02 2.3194e+02 2.9306e+02 -6.6821e+01 -3.2380e+01 2.2264e+02 1.6015e+02 0.0000e+00 0.0000e+00
1.7694e-01 9.2313e+02 6.3140e+01 2.5510e+01 2.1982e+03 1.2247e+03 1.7784e+02 2.2120e+02 2.9181e+02 -6.6249e+01 -3.2035e+01 2.0132e+02 1.4817e+02 0.0000e+00 0.0000e+00
1.9185e-01 8.2151e+02 5.9798e+01 2.5840e+01 1.9881e+03 1.1193e+03 1.7794e+02 2.1028e+02 2.8994e+02 -6.5566e+01 -3.1612e+01 1.8140e+02 1.3688e+02 0.0000e+00 0.0000e+00
2.0801e-01 7.0165e+02 5.4563e+01 2.6112e+01 1.7336e+03 9.8865e+02 1.7693e+02 1.9924e+02 2.8642e+02 -6.4428e+01 -3.0924e+01 1.6311e+02 1.2617e+02 0.0000e+00 0.0000e+00
2.2553e-01 5.9808e+02 4.9464e+01 2.5867e+01 1.5098e+03 8.7271e+02 1.7383e+02 1.8818e+02 2.8034e+02 -6.2680e+01 -2.9902e+01 1.4630e+02 1.1604e+02 0.0000e+00 0.0000e+00
2.4453e-01 5.2381e+02 4.5418e+01 2.5184e+01 1.3475e+03 7.8894e+02 1.6966e+02 1.7717e+02 2.7287e+02 -6.0680e+01 -2.8743e+01 1.3080e+02 1.0657e+02 0.0000e+00 0.0000e+00
2.6512e-01 4.5288e+02 4.1018e+01 2.4330e+01 1.1898e+03 7.0658e+02 1.6499e+02 1.6628e+02 2.6457e+02 -5.8573e+01 -2.7516e+01 1.1666e+02 9.7692e+01 0.0000e+00 0.0000e+00
2.8746e-01 3.8701e+02 3.6491e+01 2.3243e+01 1.0402e+03 6.2728e+02 1.5917e+02 1.5556e+02 2.5484e+02 -5.6185e+01 -2.6137e+01 1.0384e+02 8.9375e+01 0.0000e+00 0.0000e+00
3.1167e-01 3.3443e+02 3.2388e+01 2.1922e+01 9.1814e+02 5.6226e+02 1.5256e+02 1.4510e+02 2.4414e+02 -5.3641e+01 -2.4679e+01 9.2209e+01 8.1632e+01 0.0000e+00 0.0000e+00
3.3792e-01 2.8687e+02 2.8330e+01 2.0442e+01 8.0537e+02 5.0142e+02 1.4545e+02 1.3493e+02 2.3279e+02 -5.1042e+01 -2.3193e+01 8.1720e+01 7.4426e+01 0.0000e+00 0.0000e+00
3.6639e-01 2.4597e+02 2.4477e+01 1.8837e+01 7.0587e+02 4.4714e+02 1.3777e+02 1.2510e+02 2.2077e+02 -4.8352e+01 -2.1668e+01 7.2291e+01 6.7735e+01 0.0000e+00 0.0000e+00
3.9725e-01 2.1069e+02 2.0827e+01 1.7127e+01 6.1784e+02 3.9856e+02 1.2974e+02 1.1566e+02 2.0839e+02 -4.5651e+01 -2.0147e+01 6.3833e+01 6.1539e+01 0.0000e+00 0.0000e+00
4.3071e-01 1.8009e+02 1.7387e+01 1.5355e+01 5.3937e+02 3.5471e+02 1.2145e+02 1.0662e+02 1.9574e+02 -4.2948e+01 -1.8640e+01 5.6270e+01 5.5810e+01 0.0000e+00 0.0000e+00
4.6699e-01 1.5369e+02 1.4170e+01 1.3545e+01 4.6974e+02 3.1528e+02 1.1300e+02 9.8023e+01 1.8298e+02 -4.0275e+01 -1.7164e+01 4.9520e+01 5.0525e+01 0.0000e+00 0.0000e+00
5.0632e-01 1.3089e+02 1.1184e+01 1.1730e+01 4.0781e+02 2.7974e+02 1.0449e+02 8.9869e+01 1.7024e+02 -3.7645e+01 -1.5730e+01 4.3508e+01 4.5657e+01 0.0000e+00 0.0000e+00
5.4897e-01 1.1121e+02 8.4339e+00 9.9384e+00 3.5275e+02 2.4766e+02 9.6004e+01 8.2170e+01 1.5764e+02 -3.5075e+01 -1.4349e+01 3.8164e+01 4.1183e+01 0.0000e+00 0.0000e+00
5.9521e-01 9.4246e+01 5.9265e+00 8.1959e+00 3.0379e+02 2.1871e+02 8.7621e+01 7.4930e+01 1.4527e+02 -3.2574e+01 -1.3027e+01 3.3419e+01 3.7076e+01 0.0000e+00 0.0000e+00
6.4535e-01 7.9620e+01 3.6671e+00 6.5283e+00 2.6030e+02 1.9255e+02 7.9410e+01 6.8144e+01 1.3321e+02 -3.0150e+01 -1.1769e+01 2.9212e+01 3.3313e+01 0.0000e+00 0.0000e+00
6.9971e-01 6.7025e+01 1.6604e+00 4.9599e+00 2.2170e+02 1.6891e+02 7.1433e+01 6.1805e+01 1.2153e+02 -2.7807e+01 -1.0580e+01 2.5486e+01 2.9870e+01 0.0000e+00 0.0000e+00
7.5865e-01 5.6191e+01 -8.9510e-02 3.5136e+00 1.8753e+02 1.4756e+02 6.3748e+01 5.5903e+01 1.1029e+02 -2.5547e+01 -9.4609e+00 2.2190e+01 2.6725e+01 0.0000e+00 0.0000e+00
8.2255e-01 4.6888e+01 -1.5796e+00 2.2105e+00 1.5736e+02 1.2830e+02 5.6407e+01 5.0424e+01 9.9535e+01 -2.3373e+01 -8.4136e+00 1.9277e+01 2.3857e+01 0.0000e+00 0.0000e+00
8.9184e-01 3.8917e+01 -2.8091e+00 1.0685e+00 1.3086e+02 1.1095e+02 4.9458e+01 4.5351e+01 8.9314e+01 -2.1285e+01 -7.4386e+00 1.6704e+01 2.1244e+01 0.0000e+00 0.0000e+00
9.6696e-01 3.2108e+01 -3.7802e+00 1.0172e-01 1.0772e+02 9.5381e+01 4.2945e+01 4.0667e+01 7.9657e+01 -1.9287e+01 -6.5359e+00 1.4436e+01 1.8868e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.6316e+01 -4.4990e+00 -6.8141e-01 8.7657e+01 8.1455e+01 3.6905e+01 3.6355e+01 7.0593e+01 -1.7379e+01 -5.7052e+00 1.2438e+01 1.6712e+01 0.0000e+00 0.0000e+00
1.1367e+00 2.1414e+01 -4.9773e+00 -1.2790e+00 7.0434e+01 6.9067e+01 3.1369e+01 3.2397e+01 6.2145e+01 -1.5564e+01 -4.9457e+00 1.0681e+01 1.4759e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.7290e+01 -5.2322e+00 -1.6966e+00 5.5814e+01 5.8120e+01 2.6360e+01 2.8773e+01 5.4330e+01 -1.3846e+01 -4.2562e+00 9.1394e+00 1.2994e+01 0.0000e+00 0.0000e+00
1.3363e+00 1.3846e+01 -5.2873e+00 -1.9475e+00 4.3565e+01 4.8519e+01 2.1889e+01 2.5466e+01 4.7158e+01 -1.2231e+01 -3.6353e+00 7.7905e+00 1.1403e+01 0.0000e+00 0.0000e+00
1.4488e+00 1.0995e+01 -5.1714e+00 -2.0520e+00 3.3455e+01 4.0175e+01 1.7959e+01 2.2459e+01 4.0633e+01 -1.0722e+01 -3.0809e+00 6.6138e+00 9.9724e+00 0.0000e+00 0.0000e+00
1.5709e+00 8.6555e+00 -4.9176e+00 -2.0359e+00 2.5248e+01 3.2993e+01 1.4556e+01 1.9733e+01 3.4752e+01 -9.3255e+00 -2.5905e+00 5.5911e+00 8.6906e+00 0.0000e+00 0.0000e+00
1.7032e+00 6.7558e+00 -4.5610e+00 -1.9278e+00 1.8703e+01 2.6875e+01 1.1657e+01 1.7273e+01 2.9502e+01 -8.0449e+00 -2.1609e+00 4.7060e+00 7.5462e+00 0.0000e+00 0.0000e+00
1.8467e+00 5.2293e+00 -4.1365e+00 -1.7570e+00 1.3582e+01 2.1721e+01 9.2279e+00 1.5061e+01 2.4861e+01 -6.8831e+00 -1.7885e+00 3.9436e+00 6.5284e+00 0.0000e+00 0.0000e+00
2.0022e+00 4.0157e+00 -3.6763e+00 -1.5502e+00 9.6528e+00 1.7426e+01 7.2242e+00 1.3081e+01 2.0801e+01 -5.8408e+00 -1.4691e+00 3.2903e+00 5.6271e+00 0.0000e+00 0.0000e+00
2.1709e+00 3.0610e+00 -3.2083e+00 -1.3302e+00 6.6990e+00 1.3885e+01 5.5971e+00 1.1317e+01 1.7284e+01 -4.9166e+00 -1.1978e+00 2.7334e+00 4.8323e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.3176e+00 -2.7545e+00 -1.1143e+00 4.5243e+00 1.0994e+01 4.2952e+00 9.7528e+00 1.4268e+01 -4.1066e+00 -9.6995e-01 2.2615e+00 4.1348e+00 0.0000e+00 0.0000e+00
2.5520e+00 1.7441e+00 -2.3307e+00 -9.1416e-01 2.9571e+00 8.6572e+00 3.2675e+00 8.3729e+00 1.1705e+01 -3.4048e+00 -7.8033e-01 1.8637e+00 3.5253e+00 0.0000e+00 0.0000e+00
2.7669e+00 1.3056e+00 -1.9469e+00 -7.3669e-01 1.8527e+00 6.7838e+00 2.4665e+00 7.1615e+00 9.5473e+00 -2.8033e+00 -6.2405e-01 1.5303e+00 2.9954e+00 0.0000e+00 0.0000e+00
3.0000e+00 9.7281e-01 -1.6080e+00 -5.8466e-01 1.0930e+00 5.2933e+00 1.8490e+00 6.1032e+00 7.7458e+00 -2.2933e+00 -4.9635e-01 1.2523e+00 2.5367e+00 0.0000e+00 0.0000e+00
