# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
2.7544e-02 6.0107e+03 2.3765e+01 -6.3183e+00 1.2083e+04 6.0580e+03 8.2558e+00 1.5545e+02 2.5298e+01 -4.1910e-01 8.6388e-01 3.5430e+02 2.2121e+02 0.0000e+00 0.0000e+00
2.9864e-02 5.6450e+03 2.5590e+01 -6.3004e+00 1.1358e+04 5.6974e+03 1.0061e+01 1.5485e+02 2.8945e+01 -1.2687e+00 4.7491e-01 3.4618e+02 2.1533e+02 0.0000e+00 0.0000e+00
3.2379e-02 5.2585e+03 2.7291e+01 -6.1547e+00 1.0591e+04 5.3159e+03 1.2097e+01 1.5416e+02 3.2925e+01 -2.2345e+00 2.4118e-02 3.3746e+02 2.0912e+02 0.0000e+00 0.0000e+00
3.5106e-02 4.8671e+03 2.8877e+01 -5.8914e+00 9.8147e+03 4.9295e+03 1.4356e+01 1.5337e+02 3.7227e+01 -3.3030e+00 -4.8612e-01 3.2812e+02 2.0261e+02 0.0000e+00 0.0000e+00
3.8064e-02 4.4880e+03 3.0391e+01 -5.5322e+00 9.0629e+03 4.5554e+03 1.6833e+01 1.5247e+02 4.1836e+01 -4.4720e+00 -1.0563e+00 3.1816e+02 1.9580e+02 0.0000e+00 0.0000e+00
4.1270e-02 4.1370e+03 3.1915e+01 -5.1068e+00 8.3677e+03 4.2098e+03 1.9526e+01 1.5144e+02 4.6742e+01 -5.7564e+00 -1.6919e+00 3.0758e+02 1.8873e+02 0.0000e+00 0.0000e+00
4.4746e-02 3.8268e+03 3.3559e+01 -4.6451e+00 7.7545e+03 3.9054e+03 2.2446e+01 1.5026e+02 5.1948e+01 -7.1703e+00 -2.4053e+00 2.9636e+02 1.8145e+02 0.0000e+00 0.0000e+00
4.8515e-02 3.5634e+03 3.5434e+01 -4.1646e+00 7.2358e+03 3.6485e+03 2.5630e+01 1.4893e+02 5.7475e+01 -8.7375e+00 -3.2142e+00 2.8453e+02 1.7401e+02 0.0000e+00 0.0000e+00
5.2602e-02 3.3447e+03 3.7608e+01 -3.6559e+00 6.8076e+03 3.4371e+03 2.9139e+01 1.4742e+02 6.3363e+01 -1.0500e+01 -4.1376e+00 2.7212e+02 1.6648e+02 0.0000e+00 0.0000e+00
5.7032e-02 3.1578e+03 4.0037e+01 -3.0695e+00 6.4445e+03 3.2585e+03 3.3051e+01 1.4572e+02 6.9657e+01 -1.2472e+01 -5.1865e+00 2.5922e+02 1.5893e+02 0.0000e+00 0.0000e+00
6.1836e-02 2.9808e+03 4.2504e+01 -2.3158e+00 6.1016e+03 3.0903e+03 3.7431e+01 1.4381e+02 7.6375e+01 -1.4641e+01 -6.3522e+00 2.4593e+02 1.5141e+02 0.0000e+00 0.0000e+00
6.7045e-02 2.7863e+03 4.4592e+01 -1.2849e+00 5.7233e+03 2.9043e+03 4.2281e+01 1.4168e+02 8.3460e+01 -1.6941e+01 -7.5948e+00 2.3244e+02 1.4396e+02 0.0000e+00 0.0000e+00
7.2692e-02 2.5517e+03 4.5779e+01 1.0039e-01 5.2632e+03 2.6770e+03 4.7478e+01 1.3931e+02 9.0729e+01 -1.9240e+01 -8.8400e+00 2.1893e+02 1.3660e+02 0.0000e+00 0.0000e+00
7.8815e-02 2.2733e+03 4.5697e+01 1.8094e+00 4.7123e+03 2.4035e+03 5.2747e+01 1.3670e+02 9.7852e+01 -2.1366e+01 -9.9933e+00 2.0556e+02 1.2929e+02 0.0000e+00 0.0000e+00
8.5454e-02 1.9725e+03 4.4415e+01 3.6673e+00 4.1131e+03 2.1050e+03 5.7708e+01 1.3382e+02 1.0442e+02 -2.3174e+01 -1.0974e+01 1.9244e+02 1.2204e+02 0.0000e+00 0.0000e+00
9.2652e-02 1.6913e+03 4.2604e+01 5.3944e+00 3.5508e+03 1.8243e+03 6.2024e+01 1.3070e+02 1.1010e+02 -2.4607e+01 -1.1759e+01 1.7955e+02 1.1485e+02 0.0000e+00 0.0000e+00
1.0046e-01 1.4696e+03 4.1253e+01 6.7598e+00 3.1081e+03 1.6036e+03 6.5616e+01 1.2734e+02 1.1484e+02 -2.5755e+01 -1.2397e+01 1.6684e+02 1.0780e+02 0.0000e+00 0.0000e+00
1.0892e-01 1.3207e+03 4.1032e+01 7.7465e+00 2.8134e+03 1.4576e+03 6.8767e+01 1.2375e+02 1.1894e+02 -2.6794e+01 -1.2984e+01 1.5427e+02 1.0098e+02 0.0000e+00 0.0000e+00
1.1809e-01 1.2189e+03 4.1641e+01 8.5915e+00 2.6155e+03 1.3605e+03 7.1953e+01 1.1994e+02 1.2287e+02 -2.7848e+01 -1.3584e+01 1.4194e+02 9.4445e+01 0.0000e+00 0.0000e+00
1.2804e-01 1.1136e+03 4.1736e+01 9.6119e+00 2.4094e+03 1.2591e+03 7.5382e+01 1.1592e+02 1.2677e+02 -2.8863e+01 -1.4159e+01 1.3005e+02 8.8200e+01 0.0000e+00 0.0000e+00
1.3883e-01 9.7169e+02 4.0055e+01 1.0866e+01 2.1250e+03 1.1171e+03 7.8613e+01 1.1170e+02 1.3014e+02 -2.9607e+01 -1.4578e+01 1.1884e+02 8.2185e+01 0.0000e+00 0.0000e+00
1.5052e-01 8.1609e+02 3.7091e+01 1.2004e+01 1.8084e+03 9.5777e+02 8.0841e+01 1.0729e+02 1.3219e+02 -2.9883e+01 -1.4739e+01 1.0834e+02 7.6363e+01 0.0000e+00 0.0000e+00
1.6320e-01 6.9663e+02 3.4729e+01 1.2674e+01 1.5644e+03 8.3478e+02 8.1828e+01 1.0274e+02 1.3273e+02 -2.9766e+01 -1.4690e+01 9.8414e+01 7.0780e+01 0.0000e+00 0.0000e+00
1.7694e-01 6.2336e+02 3.3706e+01 1.2992e+01 1.4162e+03 7.6072e+02 8.2267e+01 9.8087e+01 1.3251e+02 -2.9518e+01 -1.4571e+01 8.8980e+01 6.5509e+01 0.0000e+00 0.0000e+00
1.9185e-01 5.5703e+02 3.2543e+01 1.3321e+01 1.2817e+03 6.9336e+02 8.2738e+01 9.3347e+01 1.3210e+02 -2.9238e+01 -1.4427e+01 8.0148e+01 6.0548e+01 0.0000e+00 0.0000e+00
2.0801e-01 4.7446e+02 3.0098e+01 1.3656e+01 1.1102e+03 6.0619e+02 8.2732e+01 8.8543e+01 1.3096e+02 -2.8749e+01 -1.4160e+01 7.2038e+01 5.5833e+01 0.0000e+00 0.0000e+00
2.2553e-01 4.0291e+02 2.7681e+01 1.3714e+01 9.5968e+02 5.2918e+02 8.1696e+01 8.3717e+01 1.2858e+02 -2.7956e+01 -1.3728e+01 6.4584e+01 5.1364e+01 0.0000e+00 0.0000e+00
2.4453e-01 3.5423e+02 2.6061e+01 1.3549e+01 8.5698e+02 4.7675e+02 8.0168e+01 7.8907e+01 1.2556e+02 -2.7047e+01 -1.3232e+01 5.7695e+01 4.7185e+01 0.0000e+00 0.0000e+00
2.6512e-01 3.0648e+02 2.4128e+01 1.3334e+01 7.5495e+02 4.2422e+02 7.8462e+01 7.4136e+01 1.2221e+02 -2.6104e+01 -1.2711e+01 5.1404e+01 4.3270e+01 0.0000e+00 0.0000e+00
2.8746e-01 2.6100e+02 2.1987e+01 1.2992e+01 6.5607e+02 3.7281e+02 7.6170e+01 6.9435e+01 1.1815e+02 -2.5018e+01 -1.2111e+01 4.5707e+01 3.9596e+01 0.0000e+00 0.0000e+00
3.1167e-01 2.2613e+02 2.0200e+01 1.2523e+01 5.7922e+02 3.3270e+02 7.3498e+01 6.4834e+01 1.1362e+02 -2.3855e+01 -1.1469e+01 4.0536e+01 3.6177e+01 0.0000e+00 0.0000e+00
3.3792e-01 1.9387e+02 1.8333e+01 1.1983e+01 5.0701e+02 2.9466e+02 7.0605e+01 6.0355e+01 1.0880e+02 -2.2678e+01 -1.0817e+01 3.5874e+01 3.2994e+01 0.0000e+00 0.0000e+00
3.6639e-01 1.6631e+02 1.6565e+01 1.1367e+01 4.4416e+02 2.6128e+02 6.7404e+01 5.6021e+01 1.0363e+02 -2.1452e+01 -1.0140e+01 3.1688e+01 3.0039e+01 0.0000e+00 0.0000e+00
3.9725e-01 1.4267e+02 1.4887e+01 1.0693e+01 3.8925e+02 2.3188e+02 6.4045e+01 5.1849e+01 9.8278e+01 -2.0230e+01 -9.4649e+00 2.7938e+01 2.7303e+01 0.0000e+00 0.0000e+00
4.3071e-01 1.2215e+02 1.3284e+01 9.9767e+00 3.4059e+02 2.0557e+02 6.0536e+01 4.7854e+01 9.2783e+01 -1.9008e+01 -8.7928e+00 2.4591e+01 2.4774e+01 0.0000e+00 0.0000e+00
4.6699e-01 1.0453e+02 1.1774e+01 9.2281e+00 2.9791e+02 1.8227e+02 5.6944e+01 4.4047e+01 8.7228e+01 -1.7808e+01 -8.1348e+00 2.1611e+01 2.2443e+01 0.0000e+00 0.0000e+00
5.0632e-01 8.9362e+01 1.0355e+01 8.4608e+00 2.6032e+02 1.6155e+02 5.3305e+01 4.0437e+01 8.1665e+01 -1.6636e+01 -7.4949e+00 1.8965e+01 2.0299e+01 0.0000e+00 0.0000e+00
5.4897e-01 7.6314e+01 9.0270e+00 7.6848e+00 2.2721e+02 1.4311e+02 4.9662e+01 3.7028e+01 7.6153e+01 -1.5500e+01 -6.8788e+00 1.6621e+01 1.8330e+01 0.0000e+00 0.0000e+00
5.9521e-01 6.5106e+01 7.7904e+00 6.9102e+00 1.9804e+02 1.2669e+02 4.6047e+01 3.3823e+01 7.0734e+01 -1.4406e+01 -6.2895e+00 1.4548e+01 1.6527e+01 0.0000e+00 0.0000e+00
6.4535e-01 5.5476e+01 6.6440e+00 6.1453e+00 1.7232e+02 1.1204e+02 4.2489e+01 3.0821e+01 6.5448e+01 -1.3358e+01 -5.7297e+00 1.2719e+01 1.4877e+01 0.0000e+00 0.0000e+00
6.9971e-01 4.7205e+01 5.5863e+00 5.3974e+00 1.4962e+02 9.8977e+01 3.9013e+01 2.8020e+01 6.0325e+01 -1.2358e+01 -5.2007e+00 1.1106e+01 1.3371e+01 0.0000e+00 0.0000e+00
7.5865e-01 4.0104e+01 4.6156e+00 4.6731e+00 1.2959e+02 8.7303e+01 3.5639e+01 2.5414e+01 5.5391e+01 -1.1408e+01 -4.7035e+00 9.6864e+00 1.1998e+01 0.0000e+00 0.0000e+00
8.2255e-01 3.4006e+01 3.7300e+00 3.9787e+00 1.1190e+02 7.6864e+01 3.2384e+01 2.2999e+01 5.0663e+01 -1.0506e+01 -4.2383e+00 8.4382e+00 1.0749e+01 0.0000e+00 0.0000e+00
8.9184e-01 2.8772e+01 2.9279e+00 3.3201e+00 9.6278e+01 6.7521e+01 2.9261e+01 2.0766e+01 4.6155e+01 -9.6531e+00 -3.8046e+00 7.3417e+00 9.6133e+00 0.0000e+00 0.0000e+00
9.6696e-01 2.4280e+01 2.2077e+00 2.7026e+00 8.2484e+01 5.9156e+01 2.6281e+01 1.8708e+01 4.1877e+01 -8.8468e+00 -3.4020e+00 6.3792e+00 8.5833e+00 0.0000e+00 0.0000e+00
1.0484e+00 2.0427e+01 1.5677e+00 2.1316e+00 7.0317e+01 5.1663e+01 2.3455e+01 1.6815e+01 3.7835e+01 -8.0857e+00 -3.0295e+00 5.5348e+00 7.6499e+00 0.0000e+00 0.0000e+00
1.1367e+00 1.7125e+01 1.0065e+00 1.6117e+00 5.9601e+01 4.4955e+01 2.0789e+01 1.5080e+01 3.4031e+01 -7.3677e+00 -2.6861e+00 4.7944e+00 6.8053e+00 0.0000e+00 0.0000e+00
1.2325e+00 1.4299e+01 5.2263e-01 1.1471e+00 5.0187e+01 3.8953e+01 1.8291e+01 1.3491e+01 3.0467e+01 -6.6908e+00 -2.3706e+00 4.1456e+00 6.0418e+00 0.0000e+00 0.0000e+00
1.3363e+00 1.1885e+01 1.1419e-01 7.4121e-01 4.1946e+01 3.3592e+01 1.5967e+01 1.2040e+01 2.7142e+01 -6.0533e+00 -2.0818e+00 3.5775e+00 5.3527e+00 0.0000e+00 0.0000e+00
1.4488e+00 9.8268e+00 -2.2112e-01 3.9618e-01 3.4767e+01 2.8816e+01 1.3820e+01 1.0718e+01 2.4055e+01 -5.4534e+00 -1.8186e+00 3.0803e+00 4.7315e+00 0.0000e+00 0.0000e+00
1.5709e+00 8.0791e+00 -4.8636e-01 1.1279e-01 2.8551e+01 2.4575e+01 1.1856e+01 9.5165e+00 2.1202e+01 -4.8899e+00 -1.5797e+00 2.6456e+00 4.1724e+00 0.0000e+00 0.0000e+00
1.7032e+00 6.6010e+00 -6.8555e-01 -1.0995e-01 2.3211e+01 2.0827e+01 1.0074e+01 8.4260e+00 1.8580e+01 -4.3618e+00 -1.3640e+00 2.2661e+00 3.6700e+00 0.0000e+00 0.0000e+00
1.8467e+00 5.3575e+00 -8.2380e-01 -2.7494e-01 1.8664e+01 1.7532e+01 8.4762e+00 7.4389e+00 1.6184e+01 -3.8687e+00 -1.1704e+00 1.9352e+00 3.2193e+00 0.0000e+00 0.0000e+00
2.0022e+00 4.3177e+00 -9.0736e-01 -3.8697e-01 1.4833e+01 1.4655e+01 7.0593e+00 6.5477e+00 1.4010e+01 -3.4103e+00 -9.9774e-01 1.6474e+00 2.8159e+00 0.0000e+00 0.0000e+00
2.1709e+00 3.4544e+00 -9.4348e-01 -4.5253e-01 1.1644e+01 1.2162e+01 5.8184e+00 5.7451e+00 1.2050e+01 -2.9865e+00 -8.4480e-01 1.3976e+00 2.4557e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.7434e+00 -9.4015e-01 -4.7933e-01 9.0240e+00 1.0020e+01 4.7459e+00 5.0245e+00 1.0298e+01 -2.5973e+00 -7.1040e-01 1.1815e+00 2.1349e+00 0.0000e+00 0.0000e+00
2.5520e+00 2.1626e+00 -9.0573e-01 -4.7572e-01 6.9006e+00 8.1954e+00 3.8314e+00 4.3795e+00 8.7424e+00 -2.2428e+00 -5.9325e-01 9.9517e-01 1.8501e+00 0.0000e+00 0.0000e+00
2.7669e+00 1.6924e+00 -8.4847e-01 -4.5003e-01 5.2050e+00 6.6563e+00 3.0622e+00 3.8043e+00 7.3739e+00 -1.9227e+00 -4.9203e-01 8.3510e-01 1.5980e+00 0.0000e+00 0.0000e+00
3.0000e+00 1.3153e+00 -7.7607e-01 -4.0996e-01 3.8712e+00 5.3700e+00 2.4239e+00 3.2932e+00 6.1800e+00 -1.6362e+00 -4.0534e-01 6.9819e-01 1.3756e+00 0.0000e+00 0.0000e+00
