# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
8.8778e-03 2.2950e+04 3.2664e+01 -1.8561e+01 4.5973e+04 2.3020e+04 3.0425e-01 2.1329e+03 3.6912e+01 2.0907e+01 1.5125e+01 5.5558e+03 3.6376e+03 0.0000e+00 0.0000e+00
9.6256e-03 2.3739e+04 3.9295e+01 -2.2044e+01 4.7566e+04 2.3819e+04 1.1238e+00 2.1317e+03 4.3584e+01 2.2909e+01 1.6727e+01 5.5315e+03 3.6132e+03 0.0000e+00 0.0000e+00
1.0436e-02 2.4458e+04 4.7033e+01 -2.6008e+01 4.9024e+04 2.4553e+04 2.2965e+00 2.1303e+03 5.1457e+01 2.4839e+01 1.8346e+01 5.5037e+03 3.5858e+03 0.0000e+00 0.0000e+00
1.1315e-02 2.5091e+04 5.5984e+01 -3.0467e+01 5.0314e+04 2.5207e+04 3.9315e+00 2.1288e+03 6.0733e+01 2.6618e+01 1.9936e+01 5.4719e+03 3.5551e+03 0.0000e+00 0.0000e+00
1.2269e-02 2.5621e+04 6.6234e+01 -3.5411e+01 5.1400e+04 2.5762e+04 6.1627e+00 2.1269e+03 7.1646e+01 2.8144e+01 2.1433e+01 5.4356e+03 3.5209e+03 0.0000e+00 0.0000e+00
1.3302e-02 2.6028e+04 7.7845e+01 -4.0804e+01 5.2244e+04 2.6199e+04 9.1524e+00 2.1248e+03 8.4457e+01 2.9298e+01 2.2763e+01 5.3943e+03 3.4830e+03 0.0000e+00 0.0000e+00
1.4422e-02 2.6292e+04 9.0836e+01 -4.6576e+01 5.2808e+04 2.6498e+04 1.3093e+01 2.1223e+03 9.9455e+01 2.9929e+01 2.3836e+01 5.3477e+03 3.4412e+03 0.0000e+00 0.0000e+00
1.5637e-02 2.6395e+04 1.0517e+02 -5.2616e+01 5.3055e+04 2.6641e+04 1.8207e+01 2.1194e+03 1.1695e+02 2.9853e+01 2.4553e+01 5.2951e+03 3.3954e+03 0.0000e+00 0.0000e+00
1.6955e-02 2.6319e+04 1.2073e+02 -5.8764e+01 5.2949e+04 2.6609e+04 2.4744e+01 2.1160e+03 1.3728e+02 2.8856e+01 2.4806e+01 5.2361e+03 3.3453e+03 0.0000e+00 0.0000e+00
1.8383e-02 2.6050e+04 1.3730e+02 -6.4813e+01 5.2461e+04 2.6387e+04 3.2976e+01 2.1121e+03 1.6078e+02 2.6711e+01 2.4485e+01 5.1702e+03 3.2909e+03 0.0000e+00 0.0000e+00
1.9931e-02 2.5576e+04 1.5461e+02 -7.0508e+01 5.1568e+04 2.5964e+04 4.3188e+01 2.1076e+03 1.8778e+02 2.3212e+01 2.3486e+01 5.0972e+03 3.2322e+03 0.0000e+00 0.0000e+00
2.1610e-02 2.4893e+04 1.7225e+02 -7.5560e+01 5.0263e+04 2.5337e+04 5.5659e+01 2.1023e+03 2.1858e+02 1.8216e+01 2.1718e+01 5.0166e+03 3.1689e+03 0.0000e+00 0.0000e+00
2.3430e-02 2.4006e+04 1.8975e+02 -7.9660e+01 4.8551e+04 2.4508e+04 7.0644e+01 2.0963e+03 2.5345e+02 1.1651e+01 1.9114e+01 4.9281e+03 3.1011e+03 0.0000e+00 0.0000e+00
2.5404e-02 2.2929e+04 2.0659e+02 -8.2514e+01 4.6463e+04 2.3492e+04 8.8348e+01 2.0893e+03 2.9255e+02 3.4935e+00 1.5638e+01 4.8315e+03 3.0288e+03 0.0000e+00 0.0000e+00
2.7544e-02 2.1688e+04 2.2227e+02 -8.3884e+01 4.4050e+04 2.2316e+04 1.0890e+02 2.0812e+03 3.3596e+02 -6.2857e+00 1.1287e+01 4.7266e+03 2.9520e+03 0.0000e+00 0.0000e+00
2.9864e-02 2.0324e+04 2.3637e+02 -8.3624e+01 4.1390e+04 2.1016e+04 1.3234e+02 2.0719e+03 3.8364e+02 -1.7693e+01 6.0909e+00 4.6134e+03 2.8707e+03 0.0000e+00 0.0000e+00
3.2379e-02 1.8887e+04 2.4868e+02 -8.1734e+01 3.8583e+04 1.9644e+04 1.5860e+02 2.0613e+03 4.3544e+02 -3.0622e+01 9.6397e-02 4.4917e+03 2.7849e+03 0.0000e+00 0.0000e+00
3.5106e-02 1.7436e+04 2.5923e+02 -7.8374e+01 3.5747e+04 1.8256e+04 1.8753e+02 2.0490e+03 4.9111e+02 -4.4883e+01 -6.6555e+00 4.3615e+03 2.6949e+03 0.0000e+00 0.0000e+00
3.8064e-02 1.6032e+04 2.6838e+02 -7.3863e+01 3.3005e+04 1.6917e+04 2.1897e+02 2.0351e+03 5.5036e+02 -6.0433e+01 -1.4159e+01 4.2227e+03 2.6010e+03 0.0000e+00 0.0000e+00
4.1270e-02 1.4733e+04 2.7675e+02 -6.8621e+01 3.0474e+04 1.5684e+04 2.5279e+02 2.0191e+03 6.1296e+02 -7.7449e+01 -2.2472e+01 4.0754e+03 2.5035e+03 0.0000e+00 0.0000e+00
4.4746e-02 1.3580e+04 2.8510e+02 -6.3068e+01 2.8240e+04 1.4604e+04 2.8906e+02 2.0010e+03 6.7881e+02 -9.6087e+01 -3.1731e+01 3.9195e+03 2.4032e+03 0.0000e+00 0.0000e+00
4.8515e-02 1.2595e+04 2.9409e+02 -5.7462e+01 2.6346e+04 1.3697e+04 3.2810e+02 1.9804e+03 7.4802e+02 -1.1661e+02 -4.2134e+01 3.7554e+03 2.3008e+03 0.0000e+00 0.0000e+00
5.2602e-02 1.1765e+04 3.0386e+02 -5.1734e+01 2.4773e+04 1.2956e+04 3.7050e+02 1.9572e+03 8.2090e+02 -1.3949e+02 -5.3876e+01 3.5838e+03 2.1973e+03 0.0000e+00 0.0000e+00
5.7032e-02 1.1045e+04 3.1361e+02 -4.5344e+01 2.3427e+04 1.2334e+04 4.1701e+02 1.9312e+03 8.9774e+02 -1.6480e+02 -6.7033e+01 3.4060e+03 2.0936e+03 0.0000e+00 0.0000e+00
6.1836e-02 1.0358e+04 3.2135e+02 -3.7320e+01 2.2149e+04 1.1748e+04 4.6814e+02 1.9020e+03 9.7844e+02 -1.9228e+02 -8.1414e+01 3.2236e+03 1.9904e+03 0.0000e+00 0.0000e+00
6.7045e-02 9.6136e+03 3.2405e+02 -2.6531e+01 2.0750e+04 1.1100e+04 5.2351e+02 1.8695e+03 1.0619e+03 -2.2095e+02 -9.6443e+01 3.0390e+03 1.8883e+03 0.0000e+00 0.0000e+00
7.2692e-02 8.7451e+03 3.1872e+02 -1.2322e+01 1.9082e+04 1.0309e+04 5.8123e+02 1.8335e+03 1.1454e+03 -2.4910e+02 -1.1115e+02 2.8547e+03 1.7874e+03 0.0000e+00 0.0000e+00
7.8815e-02 7.7503e+03 3.0417e+02 4.6924e+00 1.7130e+04 9.3609e+03 6.3769e+02 1.7939e+03 1.2247e+03 -2.7467e+02 -1.2438e+02 2.6729e+03 1.6876e+03 0.0000e+00 0.0000e+00
8.5454e-02 6.7068e+03 2.8229e+02 2.2388e+01 1.5048e+04 8.3323e+03 6.8829e+02 1.7508e+03 1.2950e+03 -2.9603e+02 -1.3524e+02 2.4947e+03 1.5888e+03 0.0000e+00 0.0000e+00
9.2652e-02 5.7483e+03 2.5775e+02 3.7756e+01 1.3113e+04 7.3687e+03 7.2940e+02 1.7041e+03 1.3526e+03 -3.1271e+02 -1.4353e+02 2.3203e+03 1.4915e+03 0.0000e+00 0.0000e+00
1.0046e-01 4.9881e+03 2.3519e+02 4.8592e+01 1.1573e+04 6.6055e+03 7.6046e+02 1.6541e+03 1.3973e+03 -3.2588e+02 -1.4991e+02 2.1492e+03 1.3964e+03 0.0000e+00 0.0000e+00
1.0892e-01 4.4487e+03 2.1597e+02 5.4927e+01 1.0485e+04 6.0805e+03 7.8473e+02 1.6009e+03 1.4325e+03 -3.3740e+02 -1.5536e+02 1.9815e+03 1.3045e+03 0.0000e+00 0.0000e+00
1.1809e-01 4.0440e+03 1.9711e+02 5.8963e+01 9.6739e+03 5.7034e+03 8.0681e+02 1.5449e+03 1.4628e+03 -3.4836e+02 -1.6045e+02 1.8185e+03 1.2167e+03 0.0000e+00 0.0000e+00
1.2804e-01 3.6370e+03 1.7417e+02 6.3238e+01 8.8446e+03 5.3102e+03 8.2803e+02 1.4861e+03 1.4888e+03 -3.5797e+02 -1.6468e+02 1.6626e+03 1.1327e+03 0.0000e+00 0.0000e+00
1.3883e-01 3.1582e+03 1.4632e+02 6.8087e+01 7.8374e+03 4.8055e+03 8.4378e+02 1.4248e+03 1.5053e+03 -3.6406e+02 -1.6685e+02 1.5159e+03 1.0521e+03 0.0000e+00 0.0000e+00
1.5052e-01 2.6752e+03 1.1733e+02 7.1180e+01 6.7935e+03 4.2644e+03 8.4758e+02 1.3615e+03 1.5058e+03 -3.6524e+02 -1.6626e+02 1.3785e+03 9.7459e+02 0.0000e+00 0.0000e+00
1.6320e-01 2.2924e+03 8.9882e+01 7.0594e+01 5.9457e+03 3.8245e+03 8.3879e+02 1.2966e+03 1.4906e+03 -3.6254e+02 -1.6355e+02 1.2494e+03 9.0068e+02 0.0000e+00 0.0000e+00
1.7694e-01 2.0130e+03 6.2585e+01 6.6996e+01 5.3110e+03 3.5025e+03 8.2312e+02 1.2306e+03 1.4657e+03 -3.5798e+02 -1.5983e+02 1.1280e+03 8.3086e+02 0.0000e+00 0.0000e+00
1.9185e-01 1.7596e+03 3.4860e+01 6.2043e+01 4.7219e+03 3.1993e+03 8.0405e+02 1.1640e+03 1.4346e+03 -3.5204e+02 -1.5534e+02 1.0151e+03 7.6499e+02 0.0000e+00 0.0000e+00
2.0801e-01 1.5024e+03 8.9617e+00 5.6192e+01 4.1107e+03 2.8701e+03 7.7859e+02 1.0971e+03 1.3941e+03 -3.4373e+02 -1.4958e+02 9.1121e+02 7.0268e+02 0.0000e+00 0.0000e+00
2.2553e-01 1.2802e+03 -1.5396e+01 4.9085e+01 3.5644e+03 2.5703e+03 7.4501e+02 1.0304e+03 1.3431e+03 -3.3293e+02 -1.4255e+02 8.1571e+02 6.4392e+02 0.0000e+00 0.0000e+00
2.4453e-01 1.0995e+03 -3.9537e+01 4.0739e+01 3.1017e+03 2.3156e+03 7.0642e+02 9.6443e+02 1.2850e+03 -3.2063e+02 -1.3485e+02 7.2798e+02 5.8881e+02 0.0000e+00 0.0000e+00
2.6512e-01 9.3681e+02 -6.1437e+01 3.1619e+01 2.6734e+03 2.0732e+03 6.6428e+02 8.9948e+02 1.2215e+03 -3.0718e+02 -1.2667e+02 6.4786e+02 5.3715e+02 0.0000e+00 0.0000e+00
2.8746e-01 7.9277e+02 -8.0729e+01 2.2289e+01 2.2823e+03 1.8454e+03 6.1819e+02 8.3592e+02 1.1525e+03 -2.9244e+02 -1.1802e+02 5.7494e+02 4.8880e+02 0.0000e+00 0.0000e+00
3.1167e-01 6.6958e+02 -9.8127e+01 1.2912e+01 1.9353e+03 1.6388e+03 5.6944e+02 7.7406e+02 1.0794e+03 -2.7674e+02 -1.0910e+02 5.0870e+02 4.4367e+02 0.0000e+00 0.0000e+00
3.3792e-01 5.6194e+02 -1.1264e+02 3.7756e+00 1.6230e+03 1.4470e+03 5.1903e+02 7.1418e+02 1.0036e+03 -2.6033e+02 -1.0009e+02 4.4869e+02 4.0161e+02 0.0000e+00 0.0000e+00
3.6639e-01 4.6881e+02 -1.2425e+02 -4.7193e+00 1.3448e+03 1.2703e+03 4.6772e+02 6.5650e+02 9.2597e+02 -2.4333e+02 -9.1079e+01 3.9447e+02 3.6250e+02 0.0000e+00 0.0000e+00
3.9725e-01 3.8848e+02 -1.3276e+02 -1.2329e+01 1.0987e+03 1.1080e+03 4.1647e+02 6.0120e+02 8.4765e+02 -2.2592e+02 -8.2203e+01 3.4559e+02 3.2620e+02 0.0000e+00 0.0000e+00
4.3071e-01 3.1943e+02 -1.3800e+02 -1.8774e+01 8.8286e+02 9.5932e+02 3.6612e+02 5.4842e+02 7.6963e+02 -2.0826e+02 -7.3558e+01 3.0162e+02 2.9258e+02 0.0000e+00 0.0000e+00
4.6699e-01 2.6042e+02 -1.3994e+02 -2.3854e+01 6.9578e+02 8.2391e+02 3.1751e+02 4.9828e+02 6.9287e+02 -1.9052e+02 -6.5239e+01 2.6217e+02 2.6152e+02 0.0000e+00 0.0000e+00
5.0632e-01 2.1031e+02 -1.3866e+02 -2.7434e+01 5.3597e+02 7.0137e+02 2.7141e+02 4.5086e+02 6.1828e+02 -1.7286e+02 -5.7325e+01 2.2687e+02 2.3290e+02 0.0000e+00 0.0000e+00
5.4897e-01 1.6812e+02 -1.3433e+02 -2.9470e+01 4.0186e+02 5.9140e+02 2.2850e+02 4.0622e+02 5.4671e+02 -1.5545e+02 -4.9886e+01 1.9540e+02 2.0662e+02 0.0000e+00 0.0000e+00
5.9521e-01 1.3293e+02 -1.2732e+02 -3.0015e+01 2.9167e+02 4.9370e+02 1.8933e+02 3.6439e+02 4.7889e+02 -1.3850e+02 -4.2981e+01 1.6745e+02 1.8256e+02 0.0000e+00 0.0000e+00
6.4535e-01 1.0391e+02 -1.1807e+02 -2.9225e+01 2.0338e+02 4.0789e+02 1.5433e+02 3.2540e+02 4.1548e+02 -1.2217e+02 -3.6653e+01 1.4274e+02 1.6062e+02 0.0000e+00 0.0000e+00
6.9971e-01 8.0281e+01 -1.0716e+02 -2.7340e+01 1.3467e+02 3.3348e+02 1.2371e+02 2.8924e+02 3.5699e+02 -1.0666e+02 -3.0933e+01 1.2100e+02 1.4071e+02 0.0000e+00 0.0000e+00
7.5865e-01 6.1304e+01 -9.5238e+01 -2.4659e+01 8.2984e+01 2.6984e+02 9.7539e+01 2.5588e+02 3.0380e+02 -9.2141e+01 -2.5835e+01 1.0199e+02 1.2272e+02 0.0000e+00 0.0000e+00
8.2255e-01 4.6286e+01 -8.2933e+01 -2.1505e+01 4.5600e+01 2.1620e+02 7.5665e+01 2.2530e+02 2.5609e+02 -7.8752e+01 -2.1357e+01 8.5472e+01 1.0655e+02 0.0000e+00 0.0000e+00
8.9184e-01 3.4577e+01 -7.0833e+01 -1.8182e+01 1.9802e+01 1.7164e+02 5.7797e+01 1.9742e+02 2.1391e+02 -6.6604e+01 -1.7482e+01 7.1226e+01 9.2107e+01 0.0000e+00 0.0000e+00
9.6696e-01 2.5580e+01 -5.9417e+01 -1.4945e+01 3.0017e+00 1.3514e+02 4.3518e+01 1.7218e+02 1.7714e+02 -5.5759e+01 -1.4176e+01 5.9026e+01 7.9276e+01 0.0000e+00 0.0000e+00
1.0484e+00 1.8764e+01 -4.9031e+01 -1.1980e+01 -7.1139e+00 1.0564e+02 3.2343e+01 1.4946e+02 1.4551e+02 -4.6231e+01 -1.1395e+01 4.8657e+01 6.7944e+01 0.0000e+00 0.0000e+00
1.1367e+00 1.3666e+01 -3.9876e+01 -9.3944e+00 -1.2501e+01 8.2067e+01 2.3762e+01 1.2915e+02 1.1864e+02 -3.7988e+01 -9.0869e+00 3.9910e+01 5.7996e+01 0.0000e+00 0.0000e+00
1.2325e+00 9.8943e+00 -3.2022e+01 -7.2298e+00 -1.4721e+01 6.3437e+01 1.7284e+01 1.1111e+02 9.6080e+01 -3.0960e+01 -7.1944e+00 3.2585e+01 4.9313e+01 0.0000e+00 0.0000e+00
1.3363e+00 7.1307e+00 -2.5441e+01 -5.4778e+00 -1.4950e+01 4.8839e+01 1.2466e+01 9.5179e+01 7.7342e+01 -2.5046e+01 -5.6599e+00 2.6492e+01 4.1777e+01 0.0000e+00 0.0000e+00
1.4488e+00 5.1213e+00 -2.0032e+01 -4.0979e+00 -1.4033e+01 3.7483e+01 8.9262e+00 8.1204e+01 6.1926e+01 -2.0129e+01 -4.4280e+00 2.1456e+01 3.5270e+01 0.0000e+00 0.0000e+00
1.5709e+00 3.6692e+00 -1.5658e+01 -3.0347e+00 -1.2541e+01 2.8700e+01 6.3535e+00 6.9015e+01 4.9348e+01 -1.6084e+01 -3.4476e+00 1.7319e+01 2.9681e+01 0.0000e+00 0.0000e+00
1.7032e+00 2.6246e+00 -1.2167e+01 -2.2296e+00 -1.0838e+01 2.1937e+01 4.4995e+00 5.8441e+01 3.9162e+01 -1.2788e+01 -2.6731e+00 1.3939e+01 2.4901e+01 0.0000e+00 0.0000e+00
1.8467e+00 1.8757e+00 -9.4101e+00 -1.6283e+00 -9.1447e+00 1.6747e+01 3.1729e+00 4.9317e+01 3.0965e+01 -1.0122e+01 -2.0654e+00 1.1190e+01 2.0832e+01 0.0000e+00 0.0000e+00
2.0022e+00 1.3400e+00 -7.2508e+00 -1.1838e+00 -7.5792e+00 1.2774e+01 2.2291e+00 4.1482e+01 2.4406e+01 -7.9819e+00 -1.5911e+00 8.9635e+00 1.7382e+01 0.0000e+00 0.0000e+00
2.1709e+00 9.5732e-01 -5.5710e+00 -8.5789e-01 -6.1967e+00 9.7378e+00 1.5608e+00 3.4785e+01 1.9183e+01 -6.2734e+00 -1.2226e+00 7.1672e+00 1.4467e+01 0.0000e+00 0.0000e+00
2.3537e+00 6.8418e-01 -4.2709e+00 -6.2027e-01 -5.0130e+00 7.4209e+00 1.0894e+00 2.9086e+01 1.5040e+01 -4.9166e+00 -9.3756e-01 5.7225e+00 1.2014e+01 0.0000e+00 0.0000e+00
2.5520e+00 4.8926e-01 -3.2688e+00 -4.4780e-01 -4.0216e+00 5.6544e+00 7.5802e-01 2.4255e+01 1.1766e+01 -3.8436e+00 -7.1774e-01 4.5637e+00 9.9549e+00 0.0000e+00 0.0000e+00
2.7669e+00 3.5014e-01 -2.4987e+00 -3.2299e-01 -3.2048e+00 4.3081e+00 5.2576e-01 2.0176e+01 9.1874e+00 -2.9983e+00 -5.4870e-01 3.6363e+00 8.2322e+00 0.0000e+00 0.0000e+00
3.0000e+00 2.5079e-01 -1.9084e+00 -2.3286e-01 -2.5401e+00 3.2826e+00 3.6342e-01 1.6744e+01 7.1613e+00 -2.3346e+00 -4.1902e-01 2.8955e+00 6.7949e+00 0.0000e+00 0.0000e+00
