# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
3.1025e-03 6.3159e+03 7.5745e-01 -3.9581e-01 1.2629e+04 6.2972e+03 -1.4820e-01 6.3584e+02 1.2866e+00 1.0808e+00 7.9027e-01 1.6905e+03 1.1238e+03 0.0000e+00 0.0000e+00
3.3638e-03 6.7342e+03 9.4852e-01 -4.9358e-01 1.3465e+04 6.7321e+03 -1.6799e-01 6.3580e+02 1.5151e+00 1.2617e+00 9.1850e-01 1.6895e+03 1.1226e+03 0.0000e+00 0.0000e+00
3.6472e-03 7.1698e+03 1.1854e+00 -6.1421e-01 1.4338e+04 7.1809e+03 -1.8911e-01 6.3575e+02 1.7845e+00 1.4705e+00 1.0658e+00 1.6883e+03 1.1212e+03 0.0000e+00 0.0000e+00
3.9544e-03 7.6218e+03 1.4783e+00 -7.6257e-01 1.5244e+04 7.6430e+03 -2.1108e-01 6.3570e+02 2.1023e+00 1.7104e+00 1.2344e+00 1.6870e+03 1.1196e+03 0.0000e+00 0.0000e+00
4.2875e-03 8.0892e+03 1.8396e+00 -9.4441e-01 1.6181e+04 8.1172e+03 -2.3311e-01 6.3563e+02 2.4773e+00 1.9848e+00 1.4268e+00 1.6854e+03 1.1178e+03 0.0000e+00 0.0000e+00
4.6486e-03 8.5703e+03 2.2838e+00 -1.1664e+00 1.7146e+04 8.6022e+03 -2.5398e-01 6.3555e+02 2.9199e+00 2.2970e+00 1.6452e+00 1.6835e+03 1.1156e+03 0.0000e+00 0.0000e+00
5.0402e-03 9.0633e+03 2.8282e+00 -1.4363e+00 1.8134e+04 9.0963e+03 -2.7187e-01 6.3546e+02 3.4426e+00 2.6495e+00 1.8920e+00 1.6814e+03 1.1131e+03 0.0000e+00 0.0000e+00
5.4648e-03 9.5653e+03 3.4933e+00 -1.7629e+00 1.9139e+04 9.5972e+03 -2.8416e-01 6.3535e+02 4.0600e+00 3.0446e+00 2.1692e+00 1.6788e+03 1.1103e+03 0.0000e+00 0.0000e+00
5.9251e-03 1.0073e+04 4.3028e+00 -2.1561e+00 2.0155e+04 1.0102e+04 -2.8717e-01 6.3523e+02 4.7895e+00 3.4832e+00 2.4784e+00 1.6759e+03 1.1070e+03 0.0000e+00 0.0000e+00
6.4242e-03 1.0582e+04 5.2843e+00 -2.6267e+00 2.1174e+04 1.0608e+04 -2.7582e-01 6.3508e+02 5.6516e+00 3.9646e+00 2.8208e+00 1.6725e+03 1.1032e+03 0.0000e+00 0.0000e+00
6.9653e-03 1.1087e+04 6.4692e+00 -3.1865e+00 2.2187e+04 1.1111e+04 -2.4317e-01 6.3491e+02 6.6706e+00 4.4864e+00 3.1964e+00 1.6685e+03 1.0989e+03 0.0000e+00 0.0000e+00
7.5520e-03 1.1584e+04 7.8927e+00 -3.8478e+00 2.3184e+04 1.1606e+04 -1.7995e-01 6.3471e+02 7.8751e+00 5.0431e+00 3.6041e+00 1.6639e+03 1.0939e+03 0.0000e+00 0.0000e+00
8.1881e-03 1.2066e+04 9.5939e+00 -4.6232e+00 2.4153e+04 1.2088e+04 -7.3910e-02 6.3448e+02 9.2988e+00 5.6266e+00 4.0410e+00 1.6586e+03 1.0883e+03 0.0000e+00 0.0000e+00
8.8778e-03 1.2528e+04 1.1615e+01 -5.5247e+00 2.5081e+04 1.2550e+04 9.0908e-02 6.3420e+02 1.0981e+01 6.2251e+00 4.5022e+00 1.6525e+03 1.0820e+03 0.0000e+00 0.0000e+00
9.6256e-03 1.2962e+04 1.4000e+01 -6.5625e+00 2.5953e+04 1.2985e+04 3.3503e-01 6.3389e+02 1.2968e+01 6.8230e+00 4.9800e+00 1.6454e+03 1.0748e+03 0.0000e+00 0.0000e+00
1.0436e-02 1.3357e+04 1.6793e+01 -7.7447e+00 2.6752e+04 1.3384e+04 6.8451e-01 6.3351e+02 1.5313e+01 7.4007e+00 5.4638e+00 1.6373e+03 1.0668e+03 0.0000e+00 0.0000e+00
1.1315e-02 1.3707e+04 2.0037e+01 -9.0749e+00 2.7459e+04 1.3740e+04 1.1719e+00 6.3308e+02 1.8077e+01 7.9340e+00 5.9390e+00 1.6281e+03 1.0578e+03 0.0000e+00 0.0000e+00
1.2269e-02 1.4001e+04 2.3771e+01 -1.0551e+01 2.8056e+04 1.4042e+04 1.8375e+00 6.3257e+02 2.1330e+01 8.3937e+00 6.3875e+00 1.6175e+03 1.0477e+03 0.0000e+00 0.0000e+00
1.3302e-02 1.4229e+04 2.8024e+01 -1.2162e+01 2.8521e+04 1.4279e+04 2.7299e+00 6.3199e+02 2.5150e+01 8.7436e+00 6.7867e+00 1.6055e+03 1.0366e+03 0.0000e+00 0.0000e+00
1.4422e-02 1.4380e+04 3.2813e+01 -1.3888e+01 2.8835e+04 1.4441e+04 3.9069e+00 6.3130e+02 2.9626e+01 8.9394e+00 7.1105e+00 1.5919e+03 1.0244e+03 0.0000e+00 0.0000e+00
1.5637e-02 1.4444e+04 3.8136e+01 -1.5697e+01 2.8976e+04 1.4517e+04 5.4356e+00 6.3051e+02 3.4851e+01 8.9265e+00 7.3290e+00 1.5766e+03 1.0110e+03 0.0000e+00 0.0000e+00
1.6955e-02 1.4410e+04 4.3964e+01 -1.7540e+01 2.8926e+04 1.4497e+04 7.3919e+00 6.2959e+02 4.0926e+01 8.6411e+00 7.4101e+00 1.5595e+03 9.9633e+02 0.0000e+00 0.0000e+00
1.8383e-02 1.4273e+04 5.0240e+01 -1.9357e+01 2.8667e+04 1.4373e+04 9.8585e+00 6.2852e+02 4.7955e+01 8.0153e+00 7.3210e+00 1.5403e+03 9.8042e+02 0.0000e+00 0.0000e+00
1.9931e-02 1.4024e+04 5.6871e+01 -2.1071e+01 2.8188e+04 1.4140e+04 1.2922e+01 6.2728e+02 5.6041e+01 6.9873e+00 7.0302e+00 1.5191e+03 9.6323e+02 0.0000e+00 0.0000e+00
2.1610e-02 1.3661e+04 6.3730e+01 -2.2595e+01 2.7483e+04 1.3794e+04 1.6671e+01 6.2585e+02 6.5279e+01 5.5136e+00 6.5103e+00 1.4957e+03 9.4473e+02 0.0000e+00 0.0000e+00
2.3430e-02 1.3187e+04 7.0660e+01 -2.3836e+01 2.6557e+04 1.3337e+04 2.1184e+01 6.2420e+02 7.5751e+01 3.5726e+00 5.7405e+00 1.4699e+03 9.2493e+02 0.0000e+00 0.0000e+00
2.5404e-02 1.2610e+04 7.7480e+01 -2.4704e+01 2.5424e+04 1.2778e+04 2.6528e+01 6.2229e+02 8.7516e+01 1.1555e+00 4.7092e+00 1.4419e+03 9.0380e+02 0.0000e+00 0.0000e+00
2.7544e-02 1.1942e+04 8.4014e+01 -2.5125e+01 2.4113e+04 1.2130e+04 3.2750e+01 6.2009e+02 1.0061e+02 -1.7476e+00 3.4148e+00 1.4114e+03 8.8135e+02 0.0000e+00 0.0000e+00
2.9864e-02 1.1207e+04 9.0116e+01 -2.5051e+01 2.2665e+04 1.1414e+04 3.9869e+01 6.1756e+02 1.1503e+02 -5.1404e+00 1.8644e+00 1.3785e+03 8.5759e+02 0.0000e+00 0.0000e+00
3.2379e-02 1.0430e+04 9.5705e+01 -2.4477e+01 2.1135e+04 1.0657e+04 4.7876e+01 6.1465e+02 1.3074e+02 -8.9932e+00 7.0744e-02 1.3432e+03 8.3253e+02 0.0000e+00 0.0000e+00
3.5106e-02 9.6442e+03 1.0080e+02 -2.3446e+01 1.9587e+04 9.8914e+03 5.6742e+01 6.1132e+02 1.4768e+02 -1.3251e+01 -1.9557e+00 1.3054e+03 8.0623e+02 0.0000e+00 0.0000e+00
3.8064e-02 8.8835e+03 1.0556e+02 -2.2047e+01 1.8089e+04 9.1505e+03 6.6428e+01 6.0750e+02 1.6579e+02 -1.7903e+01 -4.2155e+00 1.2650e+03 7.7876e+02 0.0000e+00 0.0000e+00
4.1270e-02 8.1793e+03 1.1025e+02 -2.0402e+01 1.6704e+04 8.4672e+03 7.6916e+01 6.0315e+02 1.8501e+02 -2.3007e+01 -6.7290e+00 1.2222e+03 7.5025e+02 0.0000e+00 0.0000e+00
4.4746e-02 7.5560e+03 1.1522e+02 -1.8633e+01 1.5484e+04 7.8664e+03 8.8244e+01 5.9819e+02 2.0534e+02 -2.8615e+01 -9.5418e+00 1.1768e+03 7.2088e+02 0.0000e+00 0.0000e+00
4.8515e-02 7.0253e+03 1.2082e+02 -1.6812e+01 1.4451e+04 7.3608e+03 1.0054e+02 5.9257e+02 2.2685e+02 -3.4816e+01 -1.2720e+01 1.1289e+03 6.9089e+02 0.0000e+00 0.0000e+00
5.2602e-02 6.5823e+03 1.2723e+02 -1.4909e+01 1.3598e+04 6.9458e+03 1.1401e+02 5.8622e+02 2.4966e+02 -4.1768e+01 -1.6334e+01 1.0788e+03 6.6054e+02 0.0000e+00 0.0000e+00
5.7032e-02 6.2015e+03 1.3423e+02 -1.2741e+01 1.2872e+04 6.5964e+03 1.2895e+02 5.7906e+02 2.7392e+02 -4.9510e+01 -2.0417e+01 1.0268e+03 6.3013e+02 0.0000e+00 0.0000e+00
6.1836e-02 5.8395e+03 1.4107e+02 -9.9785e+00 1.2187e+04 6.2678e+03 1.4555e+02 5.7104e+02 2.9967e+02 -5.7988e+01 -2.4927e+01 9.7327e+02 5.9986e+02 0.0000e+00 0.0000e+00
6.7045e-02 5.4440e+03 1.4637e+02 -6.2227e+00 1.1432e+04 5.9042e+03 1.6379e+02 5.6209e+02 3.2662e+02 -6.6922e+01 -2.9699e+01 9.1901e+02 5.6989e+02 0.0000e+00 0.0000e+00
7.2692e-02 4.9733e+03 1.4852e+02 -1.2132e+00 1.0521e+04 5.4602e+03 1.8315e+02 5.5216e+02 3.5403e+02 -7.5794e+01 -3.4440e+01 8.6473e+02 5.4025e+02 0.0000e+00 0.0000e+00
7.8815e-02 4.4223e+03 1.4653e+02 4.9002e+00 9.4372e+03 4.9263e+03 2.0252e+02 5.4120e+02 3.8059e+02 -8.3946e+01 -3.8784e+01 8.1109e+02 5.1088e+02 0.0000e+00 0.0000e+00
8.5454e-02 3.8338e+03 1.4082e+02 1.1442e+01 8.2664e+03 4.3452e+03 2.2045e+02 5.2921e+02 4.0473e+02 -9.0834e+01 -4.2432e+01 7.5847e+02 4.8176e+02 0.0000e+00 0.0000e+00
9.2652e-02 3.2874e+03 1.3356e+02 1.7382e+01 7.1722e+03 3.7998e+03 2.3569e+02 5.1620e+02 4.2523e+02 -9.6270e+01 -4.5303e+01 7.0686e+02 4.5299e+02 0.0000e+00 0.0000e+00
1.0046e-01 2.8561e+03 1.2765e+02 2.1905e+01 6.3084e+03 3.3703e+03 2.4800e+02 5.0222e+02 4.4194e+02 -1.0061e+02 -4.7595e+01 6.5608e+02 4.2480e+02 0.0000e+00 0.0000e+00
1.0892e-01 2.5599e+03 1.2471e+02 2.4978e+01 5.7225e+03 3.0827e+03 2.5842e+02 4.8732e+02 4.5601e+02 -1.0449e+02 -4.9655e+01 6.0605e+02 3.9755e+02 0.0000e+00 0.0000e+00
1.1809e-01 2.3494e+03 1.2360e+02 2.7422e+01 5.3140e+03 2.8867e+03 2.6865e+02 4.7155e+02 4.6905e+02 -1.0835e+02 -5.1698e+01 5.5714e+02 3.7146e+02 0.0000e+00 0.0000e+00
1.2804e-01 2.1339e+03 1.2071e+02 3.0277e+01 4.8914e+03 2.6821e+03 2.7932e+02 4.5495e+02 4.8149e+02 -1.1195e+02 -5.3574e+01 5.1018e+02 3.4654e+02 0.0000e+00 0.0000e+00
1.3883e-01 1.8597e+03 1.1326e+02 3.3705e+01 4.3355e+03 2.4048e+03 2.8882e+02 4.3757e+02 4.9149e+02 -1.1449e+02 -5.4828e+01 4.6593e+02 3.2257e+02 0.0000e+00 0.0000e+00
1.5052e-01 1.5696e+03 1.0303e+02 3.6615e+01 3.7334e+03 2.0989e+03 2.9447e+02 4.1950e+02 4.9642e+02 -1.1534e+02 -5.5140e+01 4.2449e+02 2.9944e+02 0.0000e+00 0.0000e+00
1.6320e-01 1.3442e+03 9.4290e+01 3.7997e+01 3.2611e+03 1.8586e+03 2.9570e+02 4.0090e+02 4.9592e+02 -1.1482e+02 -5.4705e+01 3.8542e+02 2.7732e+02 0.0000e+00 0.0000e+00
1.7694e-01 1.1948e+03 8.8079e+01 3.8191e+01 2.9484e+03 1.7020e+03 2.9480e+02 3.8194e+02 4.9248e+02 -1.1378e+02 -5.3982e+01 3.4849e+02 2.5645e+02 0.0000e+00 0.0000e+00
1.9185e-01 1.0591e+03 8.1332e+01 3.8157e+01 2.6612e+03 1.5575e+03 2.9345e+02 3.6269e+02 4.8774e+02 -1.1248e+02 -5.3095e+01 3.1404e+02 2.3678e+02 0.0000e+00 0.0000e+00
2.0801e-01 9.0589e+02 7.2582e+01 3.7938e+01 2.3283e+03 1.3850e+03 2.9015e+02 3.4328e+02 4.8011e+02 -1.1043e+02 -5.1764e+01 2.8238e+02 2.1814e+02 0.0000e+00 0.0000e+00
2.2553e-01 7.7365e+02 6.4128e+01 3.6971e+01 2.0344e+03 1.2310e+03 2.8355e+02 3.2384e+02 4.6841e+02 -1.0741e+02 -4.9913e+01 2.5330e+02 2.0053e+02 0.0000e+00 0.0000e+00
2.4453e-01 6.7496e+02 5.6682e+01 3.5336e+01 1.8107e+03 1.1143e+03 2.7518e+02 3.0454e+02 4.5437e+02 -1.0397e+02 -4.7831e+01 2.2653e+02 1.8404e+02 0.0000e+00 0.0000e+00
2.6512e-01 5.8249e+02 4.9039e+01 3.3357e+01 1.5970e+03 1.0009e+03 2.6580e+02 2.8547e+02 4.3877e+02 -1.0029e+02 -4.5620e+01 2.0209e+02 1.6860e+02 0.0000e+00 0.0000e+00
2.8746e-01 4.9808e+02 4.1526e+01 3.1048e+01 1.3969e+03 8.9293e+02 2.5464e+02 2.6675e+02 4.2092e+02 -9.6176e+01 -4.3180e+01 1.7993e+02 1.5414e+02 0.0000e+00 0.0000e+00
3.1167e-01 4.2889e+02 3.4450e+01 2.8412e+01 1.2279e+03 8.0115e+02 2.4224e+02 2.4848e+02 4.0152e+02 -9.1797e+01 -4.0617e+01 1.5983e+02 1.4068e+02 0.0000e+00 0.0000e+00
3.3792e-01 3.6711e+02 2.7676e+01 2.5538e+01 1.0733e+03 7.1573e+02 2.2898e+02 2.3074e+02 3.8101e+02 -8.7288e+01 -3.8006e+01 1.4168e+02 1.2814e+02 0.0000e+00 0.0000e+00
3.6639e-01 3.1375e+02 2.1296e+01 2.2521e+01 9.3554e+02 6.3860e+02 2.1487e+02 2.1363e+02 3.5949e+02 -8.2630e+01 -3.5345e+01 1.2534e+02 1.1650e+02 0.0000e+00 0.0000e+00
3.9725e-01 2.6759e+02 1.5331e+01 1.9394e+01 8.1272e+02 5.6878e+02 2.0025e+02 1.9718e+02 3.3738e+02 -7.7922e+01 -3.2695e+01 1.1066e+02 1.0571e+02 0.0000e+00 0.0000e+00
4.3071e-01 2.2753e+02 9.8232e+00 1.6241e+01 7.0279e+02 5.0524e+02 1.8525e+02 1.8146e+02 3.1490e+02 -7.3187e+01 -3.0073e+01 9.7513e+01 9.5722e+01 0.0000e+00 0.0000e+00
4.6699e-01 1.9290e+02 4.7940e+00 1.3116e+01 6.0469e+02 4.4754e+02 1.7009e+02 1.6650e+02 2.9231e+02 -6.8470e+01 -2.7510e+01 8.5749e+01 8.6502e+01 0.0000e+00 0.0000e+00
5.0632e-01 1.6296e+02 2.7376e-01 1.0085e+01 5.1716e+02 3.9506e+02 1.5494e+02 1.5232e+02 2.6981e+02 -6.3795e+01 -2.5023e+01 7.5244e+01 7.8002e+01 0.0000e+00 0.0000e+00
5.4897e-01 1.3711e+02 -3.7128e+00 7.2082e+00 4.3921e+02 3.4735e+02 1.3997e+02 1.3892e+02 2.4762e+02 -5.9186e+01 -2.2630e+01 6.5878e+01 7.0178e+01 0.0000e+00 0.0000e+00
5.9521e-01 1.1482e+02 -7.1436e+00 4.5417e+00 3.7000e+02 3.0399e+02 1.2532e+02 1.2632e+02 2.2590e+02 -5.4661e+01 -2.0343e+01 5.7539e+01 6.2988e+01 0.0000e+00 0.0000e+00
6.4535e-01 9.5650e+01 -1.0001e+01 2.1381e+00 3.0879e+02 2.6465e+02 1.1114e+02 1.1451e+02 2.0482e+02 -5.0236e+01 -1.8172e+01 5.0124e+01 5.6392e+01 0.0000e+00 0.0000e+00
6.9971e-01 7.9203e+01 -1.2273e+01 4.3163e-02 2.5497e+02 2.2903e+02 9.7570e+01 1.0347e+02 1.8450e+02 -4.5924e+01 -1.6126e+01 4.3539e+01 5.0352e+01 0.0000e+00 0.0000e+00
7.5865e-01 6.5146e+01 -1.3958e+01 -1.7072e+00 2.0798e+02 1.9691e+02 8.4734e+01 9.3187e+01 1.6508e+02 -4.1740e+01 -1.4212e+01 3.7701e+01 4.4830e+01 0.0000e+00 0.0000e+00
8.2255e-01 5.3188e+01 -1.5067e+01 -3.0895e+00 1.6735e+02 1.6806e+02 7.2744e+01 8.3641e+01 1.4665e+02 -3.7698e+01 -1.2433e+01 3.2534e+01 3.9793e+01 0.0000e+00 0.0000e+00
8.9184e-01 4.3075e+01 -1.5625e+01 -4.0965e+00 1.3260e+02 1.4233e+02 6.1696e+01 7.4809e+01 1.2933e+02 -3.3814e+01 -1.0793e+01 2.7971e+01 3.5208e+01 0.0000e+00 0.0000e+00
9.6696e-01 3.4584e+01 -1.5677e+01 -4.7383e+00 1.0329e+02 1.1953e+02 5.1664e+01 6.6664e+01 1.1318e+02 -3.0105e+01 -9.2940e+00 2.3951e+01 3.1046e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.7515e+01 -1.5280e+01 -5.0433e+00 7.8950e+01 9.9517e+01 4.2698e+01 5.9182e+01 9.8268e+01 -2.6591e+01 -7.9367e+00 2.0421e+01 2.7278e+01 0.0000e+00 0.0000e+00
1.1367e+00 2.1685e+01 -1.4510e+01 -5.0567e+00 5.9103e+01 8.2122e+01 3.4818e+01 5.2333e+01 8.4637e+01 -2.3291e+01 -6.7199e+00 1.7332e+01 2.3879e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.6929e+01 -1.3454e+01 -4.8359e+00 4.3239e+01 6.7167e+01 2.8014e+01 4.6091e+01 7.2308e+01 -2.0223e+01 -5.6406e+00 1.4642e+01 2.0823e+01 0.0000e+00 0.0000e+00
1.3363e+00 1.3092e+01 -1.2201e+01 -4.4450e+00 3.0830e+01 5.4459e+01 2.2244e+01 4.0427e+01 6.1279e+01 -1.7404e+01 -4.6940e+00 1.2309e+01 1.8088e+01 0.0000e+00 0.0000e+00
1.4488e+00 1.0033e+01 -1.0839e+01 -3.9479e+00 2.1350e+01 4.3790e+01 1.7438e+01 3.5311e+01 5.1522e+01 -1.4844e+01 -3.8732e+00 1.0299e+01 1.5650e+01 0.0000e+00 0.0000e+00
1.5709e+00 7.6238e+00 -9.4490e+00 -3.4027e+00 1.4285e+01 3.4939e+01 1.3507e+01 3.0715e+01 4.2988e+01 -1.2549e+01 -3.1698e+00 8.5754e+00 1.3488e+01 0.0000e+00 0.0000e+00
1.7032e+00 5.7479e+00 -8.0963e+00 -2.8564e+00 9.1571e+00 2.7680e+01 1.0345e+01 2.6605e+01 3.5606e+01 -1.0518e+01 -2.5740e+00 7.1072e+00 1.1579e+01 0.0000e+00 0.0000e+00
1.8467e+00 4.3033e+00 -6.8303e+00 -2.3432e+00 5.5382e+00 2.1792e+01 7.8431e+00 2.2951e+01 2.9289e+01 -8.7438e+00 -2.0749e+00 5.8641e+00 9.9030e+00 0.0000e+00 0.0000e+00
2.0022e+00 3.2021e+00 -5.6831e+00 -1.8841e+00 3.0622e+00 1.7061e+01 5.8923e+00 1.9719e+01 2.3939e+01 -7.2129e+00 -1.6613e+00 4.8181e+00 8.4381e+00 0.0000e+00 0.0000e+00
2.1709e+00 2.3701e+00 -4.6715e+00 -1.4892e+00 1.4269e+00 1.3295e+01 4.3912e+00 1.6875e+01 1.9450e+01 -5.9076e+00 -1.3220e+00 3.9433e+00 7.1643e+00 0.0000e+00 0.0000e+00
2.3537e+00 1.7466e+00 -3.7995e+00 -1.1601e+00 3.9270e-01 1.0319e+01 3.2496e+00 1.4387e+01 1.5717e+01 -4.8068e+00 -1.0461e+00 3.2158e+00 6.0621e+00 0.0000e+00 0.0000e+00
2.5520e+00 1.2825e+00 -3.0624e+00 -8.9285e-01 -2.2417e-01 7.9822e+00 2.3902e+00 1.2222e+01 1.2639e+01 -3.8879e+00 -8.2371e-01 2.6141e+00 5.1129e+00 0.0000e+00 0.0000e+00
2.7669e+00 9.3896e-01 -2.4492e+00 -6.8023e-01 -5.6019e-01 6.1581e+00 1.7489e+00 1.0346e+01 1.0118e+01 -3.1277e+00 -6.4574e-01 2.1189e+00 4.2990e+00 0.0000e+00 0.0000e+00
3.0000e+00 6.8585e-01 -1.9459e+00 -5.1395e-01 -7.1370e-01 4.7403e+00 1.2739e+00 8.7292e+00 8.0673e+00 -2.5040e+00 -5.0426e-01 1.7132e+00 3.6043e+00 0.0000e+00 0.0000e+00
