# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
1.3302e-02 2.3352e+03 8.8264e-01 -3.2670e-01 4.6723e+03 2.3362e+03 7.3379e-02 1.6941e+01 6.7497e-01 2.3517e-01 1.8236e-01 4.3064e+01 2.7806e+01 0.0000e+00 0.0000e+00
1.4422e-02 2.3610e+03 1.0361e+00 -3.7323e-01 4.7243e+03 2.3625e+03 1.0506e-01 1.6924e+01 7.9532e-01 2.4064e-01 1.9116e-01 4.2708e+01 2.7483e+01 0.0000e+00 0.0000e+00
1.5637e-02 2.3727e+03 1.2076e+00 -4.2203e-01 4.7480e+03 2.3746e+03 1.4625e-01 1.6905e+01 9.3593e-01 2.4055e-01 1.9716e-01 4.2307e+01 2.7129e+01 0.0000e+00 0.0000e+00
1.6955e-02 2.3686e+03 1.3966e+00 -4.7183e-01 4.7405e+03 2.3711e+03 1.9901e-01 1.6882e+01 1.0996e+00 2.3320e-01 1.9949e-01 4.1858e+01 2.6743e+01 0.0000e+00 0.0000e+00
1.8383e-02 2.3476e+03 1.6015e+00 -5.2100e-01 4.6988e+03 2.3504e+03 2.6562e-01 1.6856e+01 1.2891e+00 2.1676e-01 1.9727e-01 4.1357e+01 2.6323e+01 0.0000e+00 0.0000e+00
1.9931e-02 2.3084e+03 1.8200e+00 -5.6748e-01 4.6210e+03 2.3116e+03 3.4847e-01 1.6826e+01 1.5073e+00 1.8955e-01 1.8965e-01 4.0801e+01 2.5870e+01 0.0000e+00 0.0000e+00
2.1610e-02 2.2507e+03 2.0482e+00 -6.0891e-01 4.5063e+03 2.2543e+03 4.5000e-01 1.6791e+01 1.7570e+00 1.5039e-01 1.7588e-01 4.0187e+01 2.5383e+01 0.0000e+00 0.0000e+00
2.3430e-02 2.1748e+03 2.2816e+00 -6.4276e-01 4.3551e+03 2.1788e+03 5.7248e-01 1.6751e+01 2.0404e+00 9.8674e-02 1.5538e-01 3.9515e+01 2.4861e+01 0.0000e+00 0.0000e+00
2.5404e-02 2.0819e+03 2.5147e+00 -6.6656e-01 4.1699e+03 2.0864e+03 7.1787e-01 1.6704e+01 2.3595e+00 3.4143e-02 1.2781e-01 3.8780e+01 2.4305e+01 0.0000e+00 0.0000e+00
2.7544e-02 1.9741e+03 2.7421e+00 -6.7821e-01 3.9551e+03 1.9792e+03 8.8762e-01 1.6651e+01 2.7153e+00 -4.3511e-02 9.3101e-02 3.7984e+01 2.3715e+01 0.0000e+00 0.0000e+00
2.9864e-02 1.8551e+03 2.9593e+00 -6.7632e-01 3.7177e+03 1.8607e+03 1.0825e+00 1.6589e+01 3.1082e+00 -1.3444e-01 5.1415e-02 3.7124e+01 2.3089e+01 0.0000e+00 0.0000e+00
3.2379e-02 1.7291e+03 3.1638e+00 -6.6059e-01 3.4665e+03 1.7353e+03 1.3026e+00 1.6518e+01 3.5376e+00 -2.3789e-01 3.0472e-03 3.6199e+01 2.2430e+01 0.0000e+00 0.0000e+00
3.5106e-02 1.6014e+03 3.3565e+00 -6.3203e-01 3.2119e+03 1.6082e+03 1.5473e+00 1.6437e+01 4.0023e+00 -3.5242e-01 -5.1766e-02 3.5210e+01 2.1737e+01 0.0000e+00 0.0000e+00
3.8064e-02 1.4777e+03 3.5427e+00 -5.9292e-01 2.9653e+03 1.4850e+03 1.8162e+00 1.6344e+01 4.5011e+00 -4.7782e-01 -1.1310e-01 3.4154e+01 2.1014e+01 0.0000e+00 0.0000e+00
4.1270e-02 1.3633e+03 3.7320e+00 -5.4637e-01 2.7370e+03 1.3711e+03 2.1092e+00 1.6238e+01 5.0330e+00 -6.1574e-01 -1.8159e-01 3.3032e+01 2.0263e+01 0.0000e+00 0.0000e+00
4.4746e-02 1.2621e+03 3.9379e+00 -4.9557e-01 2.5356e+03 1.2706e+03 2.4279e+00 1.6117e+01 5.5986e+00 -7.6777e-01 -2.5860e-01 3.1843e+01 1.9489e+01 0.0000e+00 0.0000e+00
4.8515e-02 1.1764e+03 4.1743e+00 -4.4229e-01 2.3652e+03 1.1857e+03 2.7766e+00 1.5980e+01 6.2006e+00 -9.3654e-01 -3.4613e-01 3.0587e+01 1.8697e+01 0.0000e+00 0.0000e+00
5.2602e-02 1.1056e+03 4.4501e+00 -3.8542e-01 2.2245e+03 1.1155e+03 3.1621e+00 1.5824e+01 6.8437e+00 -1.1268e+00 -4.4633e-01 2.9269e+01 1.7896e+01 0.0000e+00 0.0000e+00
5.7032e-02 1.0453e+03 4.7615e+00 -3.1935e-01 2.1052e+03 1.0562e+03 3.5936e+00 1.5649e+01 7.5334e+00 -1.3402e+00 -5.6054e-01 2.7897e+01 1.7093e+01 0.0000e+00 0.0000e+00
6.1836e-02 9.8834e+02 5.0835e+00 -2.3398e-01 1.9926e+03 1.0002e+03 4.0789e+00 1.5452e+01 8.2725e+00 -1.5758e+00 -6.8799e-01 2.6484e+01 1.6293e+01 0.0000e+00 0.0000e+00
6.7045e-02 9.2546e+02 5.3660e+00 -1.1671e-01 1.8681e+03 9.3829e+02 4.6190e+00 1.5232e+01 9.0558e+00 -1.8265e+00 -8.2452e-01 2.5047e+01 1.5500e+01 0.0000e+00 0.0000e+00
7.2692e-02 8.4896e+02 5.5440e+00 4.1645e-02 1.7162e+03 8.6263e+02 5.2016e+00 1.4987e+01 9.8640e+00 -2.0782e+00 -9.6214e-01 2.3606e+01 1.4716e+01 0.0000e+00 0.0000e+00
7.8815e-02 7.5729e+02 5.5683e+00 2.3839e-01 1.5336e+03 7.7150e+02 5.7973e+00 1.4716e+01 1.0662e+01 -2.3120e+00 -1.0905e+00 2.2180e+01 1.3937e+01 0.0000e+00 0.0000e+00
8.5454e-02 6.5741e+02 5.4428e+00 4.5447e-01 1.3342e+03 6.7191e+02 6.3641e+00 1.4419e+01 1.1404e+01 -2.5116e+00 -1.2006e+00 2.0779e+01 1.3163e+01 0.0000e+00 0.0000e+00
9.2652e-02 5.6354e+02 5.2487e+00 6.5833e-01 1.1465e+03 5.7812e+02 6.8643e+00 1.4095e+01 1.2053e+01 -2.6702e+00 -1.2895e+00 1.9402e+01 1.2396e+01 0.0000e+00 0.0000e+00
1.0046e-01 4.8964e+02 5.1136e+00 8.2313e-01 9.9881e+02 5.0437e+02 7.2882e+00 1.3745e+01 1.2602e+01 -2.7975e+00 -1.3627e+00 1.8041e+01 1.1642e+01 0.0000e+00 0.0000e+00
1.0892e-01 4.4072e+02 5.1310e+00 9.4637e-01 9.0144e+02 4.5580e+02 7.6672e+00 1.3371e+01 1.3085e+01 -2.9132e+00 -1.4310e+00 1.6692e+01 1.0911e+01 0.0000e+00 0.0000e+00
1.1809e-01 4.0830e+02 5.2703e+00 1.0559e+00 8.3741e+02 4.2398e+02 8.0567e+00 1.2974e+01 1.3556e+01 -3.0322e+00 -1.5019e+00 1.5365e+01 1.0211e+01 0.0000e+00 0.0000e+00
1.2804e-01 3.7448e+02 5.3511e+00 1.1906e+00 7.7045e+02 3.9066e+02 8.4834e+00 1.2554e+01 1.4034e+01 -3.1491e+00 -1.5717e+00 1.4082e+01 9.5412e+00 0.0000e+00 0.0000e+00
1.3883e-01 3.2685e+02 5.1853e+00 1.3586e+00 6.7524e+02 3.4310e+02 8.8972e+00 1.2112e+01 1.4463e+01 -3.2365e+00 -1.6248e+00 1.2871e+01 8.8957e+00 0.0000e+00 0.0000e+00
1.5052e-01 2.7323e+02 4.8258e+00 1.5158e+00 5.6740e+02 2.8908e+02 9.2005e+00 1.1648e+01 1.4744e+01 -3.2698e+00 -1.6485e+00 1.1735e+01 8.2692e+00 0.0000e+00 0.0000e+00
1.6320e-01 2.3233e+02 4.5496e+00 1.6152e+00 4.8507e+02 2.4781e+02 9.3596e+00 1.1169e+01 1.4852e+01 -3.2565e+00 -1.6475e+00 1.0660e+01 7.6669e+00 0.0000e+00 0.0000e+00
1.7694e-01 2.0879e+02 4.4896e+00 1.6718e+00 4.3797e+02 2.2427e+02 9.4583e+00 1.0677e+01 1.4877e+01 -3.2288e+00 -1.6393e+00 9.6333e+00 7.0981e+00 0.0000e+00 0.0000e+00
1.9185e-01 1.8760e+02 4.4181e+00 1.7372e+00 3.9558e+02 2.0306e+02 9.5734e+00 1.0174e+01 1.4893e+01 -3.2001e+00 -1.6300e+00 8.6687e+00 6.5628e+00 0.0000e+00 0.0000e+00
2.0801e-01 1.5885e+02 4.1208e+00 1.8094e+00 3.3740e+02 1.7383e+02 9.6390e+00 9.6634e+00 1.4830e+01 -3.1471e+00 -1.6064e+00 7.7829e+00 6.0527e+00 0.0000e+00 0.0000e+00
2.2553e-01 1.3377e+02 3.8174e+00 1.8417e+00 2.8639e+02 1.4814e+02 9.5737e+00 9.1480e+00 1.4613e+01 -3.0548e+00 -1.5616e+00 6.9683e+00 5.5676e+00 0.0000e+00 0.0000e+00
2.4453e-01 1.1817e+02 3.6737e+00 1.8440e+00 2.5474e+02 1.3220e+02 9.4498e+00 8.6328e+00 1.4320e+01 -2.9486e+00 -1.5093e+00 6.2121e+00 5.1140e+00 0.0000e+00 0.0000e+00
2.6512e-01 1.0211e+02 3.4615e+00 1.8478e+00 2.2196e+02 1.1566e+02 9.3154e+00 8.1199e+00 1.4000e+01 -2.8412e+00 -1.4554e+00 5.5204e+00 4.6889e+00 0.0000e+00 0.0000e+00
2.8746e-01 8.6051e+01 3.1870e+00 1.8317e+00 1.8893e+02 9.8926e+01 9.1017e+00 7.6123e+00 1.3584e+01 -2.7137e+00 -1.3902e+00 4.8946e+00 4.2885e+00 0.0000e+00 0.0000e+00
3.1167e-01 7.4682e+01 2.9993e+00 1.7965e+00 1.6547e+02 8.7019e+01 8.8380e+00 7.1141e+00 1.3110e+01 -2.5757e+00 -1.3192e+00 4.3252e+00 3.9159e+00 0.0000e+00 0.0000e+00
3.3792e-01 6.3607e+01 2.7731e+00 1.7554e+00 1.4246e+02 7.5308e+01 8.5510e+00 6.6270e+00 1.2603e+01 -2.4380e+00 -1.2476e+00 3.8118e+00 3.5685e+00 0.0000e+00 0.0000e+00
3.6639e-01 5.4279e+01 2.5620e+00 1.7002e+00 1.2294e+02 6.5336e+01 8.2170e+00 6.1542e+00 1.2044e+01 -2.2916e+00 -1.1711e+00 3.3513e+00 3.2456e+00 0.0000e+00 0.0000e+00
3.9725e-01 4.6357e+01 2.3632e+00 1.6383e+00 1.0625e+02 5.6779e+01 7.8642e+00 5.6975e+00 1.1464e+01 -2.1470e+00 -1.0952e+00 2.9387e+00 2.9465e+00 0.0000e+00 0.0000e+00
4.3071e-01 3.9435e+01 2.1681e+00 1.5685e+00 9.1542e+01 4.9209e+01 7.4868e+00 5.2589e+00 1.0859e+01 -2.0015e+00 -1.0186e+00 2.5714e+00 2.6698e+00 0.0000e+00 0.0000e+00
4.6699e-01 3.3554e+01 1.9850e+00 1.4936e+00 7.8937e+01 4.2693e+01 7.0972e+00 4.8398e+00 1.0244e+01 -1.8593e+00 -9.4352e-01 2.2450e+00 2.4148e+00 0.0000e+00 0.0000e+00
5.0632e-01 2.8519e+01 1.8119e+00 1.4145e+00 6.8040e+01 3.7035e+01 6.6979e+00 4.4414e+00 9.6226e+00 -1.7205e+00 -8.7003e-01 1.9562e+00 2.1802e+00 0.0000e+00 0.0000e+00
5.4897e-01 2.4206e+01 1.6485e+00 1.3329e+00 5.8608e+01 3.2114e+01 6.2956e+00 4.0646e+00 9.0045e+00 -1.5868e+00 -7.9924e-01 1.7014e+00 1.9649e+00 0.0000e+00 0.0000e+00
5.9521e-01 2.0539e+01 1.4963e+00 1.2502e+00 5.0498e+01 2.7861e+01 5.8944e+00 3.7097e+00 8.3947e+00 -1.4590e+00 -7.3146e-01 1.4772e+00 1.7678e+00 0.0000e+00 0.0000e+00
6.4535e-01 1.7414e+01 1.3544e+00 1.1676e+00 4.3505e+01 2.4173e+01 5.4984e+00 3.3771e+00 7.7985e+00 -1.3375e+00 -6.6712e-01 1.2806e+00 1.5878e+00 0.0000e+00 0.0000e+00
6.9971e-01 1.4756e+01 1.2228e+00 1.0862e+00 3.7482e+01 2.0978e+01 5.1112e+00 3.0667e+00 7.2203e+00 -1.2230e+00 -6.0648e-01 1.1086e+00 1.4238e+00 0.0000e+00 0.0000e+00
7.5865e-01 1.2499e+01 1.1013e+00 1.0066e+00 3.2296e+01 1.8212e+01 4.7356e+00 2.7781e+00 6.6637e+00 -1.1157e+00 -5.4969e-01 9.5839e-01 1.2748e+00 0.0000e+00 0.0000e+00
8.2255e-01 1.0583e+01 9.8948e-01 9.2938e-01 2.7833e+01 1.5815e+01 4.3739e+00 2.5109e+00 6.1315e+00 -1.0155e+00 -4.9682e-01 8.2760e-01 1.1396e+00 0.0000e+00 0.0000e+00
8.9184e-01 8.9580e+00 8.8687e-01 8.5493e-01 2.3991e+01 1.3740e+01 4.0279e+00 2.2644e+00 5.6256e+00 -9.2266e-01 -4.4787e-01 7.1391e-01 1.0172e+00 0.0000e+00 0.0000e+00
9.6696e-01 7.5812e+00 7.9301e-01 7.8357e-01 2.0684e+01 1.1941e+01 3.6987e+00 2.0379e+00 5.1474e+00 -8.3685e-01 -4.0276e-01 6.1527e-01 9.0667e-01 0.0000e+00 0.0000e+00
1.0484e+00 6.4151e+00 7.0738e-01 7.1558e-01 1.7837e+01 1.0382e+01 3.3873e+00 1.8303e+00 4.6978e+00 -7.5788e-01 -3.6137e-01 5.2984e-01 8.0706e-01 0.0000e+00 0.0000e+00
1.1367e+00 5.4278e+00 6.2944e-01 6.5116e-01 1.5385e+01 9.0300e+00 3.0941e+00 1.6407e+00 4.2770e+00 -6.8544e-01 -3.2355e-01 4.5595e-01 7.1745e-01 0.0000e+00 0.0000e+00
1.2325e+00 4.5921e+00 5.5867e-01 5.9042e-01 1.3273e+01 7.8569e+00 2.8192e+00 1.4681e+00 3.8848e+00 -6.1921e-01 -2.8911e-01 3.9214e-01 6.3699e-01 0.0000e+00 0.0000e+00
1.3363e+00 3.8849e+00 4.9452e-01 5.3338e-01 1.1452e+01 6.8383e+00 2.5625e+00 1.3114e+00 3.5207e+00 -5.5883e-01 -2.5786e-01 3.3710e-01 5.6488e-01 0.0000e+00 0.0000e+00
1.4488e+00 3.2864e+00 4.3650e-01 4.8000e-01 9.8815e+00 5.9534e+00 2.3236e+00 1.1695e+00 3.1840e+00 -5.0390e-01 -2.2957e-01 2.8966e-01 5.0035e-01 0.0000e+00 0.0000e+00
1.5709e+00 2.7799e+00 3.8410e-01 4.3018e-01 8.5260e+00 5.1839e+00 2.1020e+00 1.0413e+00 2.8736e+00 -4.5403e-01 -2.0405e-01 2.4883e-01 4.4271e-01 0.0000e+00 0.0000e+00
1.7032e+00 2.3513e+00 3.3685e-01 3.8382e-01 7.3552e+00 4.5143e+00 1.8970e+00 9.2573e-01 2.5882e+00 -4.0883e-01 -1.8107e-01 2.1371e-01 3.9129e-01 0.0000e+00 0.0000e+00
1.8467e+00 1.9884e+00 2.9431e-01 3.4081e-01 6.3432e+00 3.9310e+00 1.7079e+00 8.2184e-01 2.3267e+00 -3.6793e-01 -1.6042e-01 1.8351e-01 3.4550e-01 0.0000e+00 0.0000e+00
2.0022e+00 1.6811e+00 2.5608e-01 3.0099e-01 5.4677e+00 3.4226e+00 1.5338e+00 7.2863e-01 2.0875e+00 -3.3095e-01 -1.4190e-01 1.5757e-01 3.0477e-01 0.0000e+00 0.0000e+00
2.1709e+00 1.4207e+00 2.2177e-01 2.6426e-01 4.7096e+00 2.9789e+00 1.3739e+00 6.4513e-01 1.8694e+00 -2.9755e-01 -1.2532e-01 1.3528e-01 2.6858e-01 0.0000e+00 0.0000e+00
2.3537e+00 1.2001e+00 1.9104e-01 2.3048e-01 4.0527e+00 2.5913e+00 1.2274e+00 5.7049e-01 1.6707e+00 -2.6743e-01 -1.1049e-01 1.1615e-01 2.3647e-01 0.0000e+00 0.0000e+00
2.5520e+00 1.0130e+00 1.6357e-01 1.9951e-01 3.4831e+00 2.2524e+00 1.0933e+00 5.0385e-01 1.4902e+00 -2.4025e-01 -9.7257e-02 9.9722e-02 2.0801e-01 0.0000e+00 0.0000e+00
2.7669e+00 8.5436e-01 1.3907e-01 1.7122e-01 2.9888e+00 1.9559e+00 9.7086e-01 4.4447e-01 1.3265e+00 -2.1573e-01 -8.5455e-02 8.5619e-02 1.8281e-01 0.0000e+00 0.0000e+00
3.0000e+00 7.1973e-01 1.1728e-01 1.4551e-01 2.5596e+00 1.6962e+00 8.5923e-01 3.9161e-01 1.1782e+00 -1.9359e-01 -7.4942e-02 7.3509e-02 1.6051e-01 0.0000e+00 0.0000e+00
