# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
4.6486e-03 1.9869e+03 1.4029e-01 -6.2672e-02 3.9742e+03 1.9936e+03 -1.3645e-02 3.4140e+01 1.5687e-01 1.2342e-01 8.8398e-02 9.0440e+01 5.9932e+01 0.0000e+00 0.0000e+00
5.0402e-03 2.1013e+03 1.7383e-01 -7.7178e-02 4.2032e+03 2.1081e+03 -1.4606e-02 3.4135e+01 1.8495e-01 1.4238e-01 1.0166e-01 9.0326e+01 5.9800e+01 0.0000e+00 0.0000e+00
5.4648e-03 2.2178e+03 2.1484e-01 -9.4734e-02 4.4363e+03 2.2242e+03 -1.5267e-02 3.4130e+01 2.1813e-01 1.6362e-01 1.1656e-01 9.0193e+01 5.9648e+01 0.0000e+00 0.0000e+00
5.9251e-03 2.3357e+03 2.6481e-01 -1.1587e-01 4.6719e+03 2.3412e+03 -1.5429e-02 3.4124e+01 2.5733e-01 1.8721e-01 1.3319e-01 9.0038e+01 5.9472e+01 0.0000e+00 0.0000e+00
6.4242e-03 2.4538e+03 3.2547e-01 -1.4117e-01 4.9083e+03 2.4584e+03 -1.4819e-02 3.4116e+01 3.0367e-01 2.1311e-01 1.5161e-01 8.9858e+01 5.9272e+01 0.0000e+00 0.0000e+00
6.9653e-03 2.5713e+03 3.9879e-01 -1.7128e-01 5.1434e+03 2.5749e+03 -1.3064e-02 3.4108e+01 3.5845e-01 2.4119e-01 1.7182e-01 8.9649e+01 5.9042e+01 0.0000e+00 0.0000e+00
7.5520e-03 2.6868e+03 4.8701e-01 -2.0685e-01 5.3748e+03 2.6896e+03 -9.6642e-03 3.4098e+01 4.2321e-01 2.7116e-01 1.9375e-01 8.9407e+01 5.8780e+01 0.0000e+00 0.0000e+00
8.1881e-03 2.7992e+03 5.9262e-01 -2.4857e-01 5.5997e+03 2.8011e+03 -3.9610e-03 3.4086e+01 4.9976e-01 3.0259e-01 2.1728e-01 8.9127e+01 5.8483e+01 0.0000e+00 0.0000e+00
8.8778e-03 2.9069e+03 7.1832e-01 -2.9709e-01 5.8151e+03 2.9081e+03 4.9059e-03 3.4073e+01 5.9024e-01 3.3486e-01 2.4212e-01 8.8804e+01 5.8146e+01 0.0000e+00 0.0000e+00
9.6256e-03 3.0080e+03 8.6697e-01 -3.5297e-01 6.0176e+03 3.0088e+03 1.8043e-02 3.4057e+01 6.9712e-01 3.6712e-01 2.6787e-01 8.8433e+01 5.7766e+01 0.0000e+00 0.0000e+00
1.0436e-02 3.1005e+03 1.0415e+00 -4.1664e-01 6.2032e+03 3.1014e+03 3.6857e-02 3.4039e+01 8.2329e-01 3.9834e-01 2.9396e-01 8.8006e+01 5.7339e+01 0.0000e+00 0.0000e+00
1.1315e-02 3.1825e+03 1.2448e+00 -4.8832e-01 6.3678e+03 3.1837e+03 6.3108e-02 3.4017e+01 9.7207e-01 4.2722e-01 3.1962e-01 8.7518e+01 5.6862e+01 0.0000e+00 0.0000e+00
1.2269e-02 3.2518e+03 1.4796e+00 -5.6792e-01 6.5067e+03 3.2534e+03 9.8969e-02 3.3992e+01 1.1472e+00 4.5219e-01 3.4388e-01 8.6962e+01 5.6331e+01 0.0000e+00 0.0000e+00
1.3302e-02 3.3058e+03 1.7480e+00 -6.5487e-01 6.6154e+03 3.3081e+03 1.4708e-01 3.3963e+01 1.3531e+00 4.7134e-01 3.6552e-01 8.6330e+01 5.5743e+01 0.0000e+00 0.0000e+00
1.4422e-02 3.3422e+03 2.0516e+00 -7.4811e-01 6.6889e+03 3.3453e+03 2.1058e-01 3.3929e+01 1.5943e+00 4.8227e-01 3.8315e-01 8.5616e+01 5.5094e+01 0.0000e+00 0.0000e+00
1.5637e-02 3.3586e+03 2.3907e+00 -8.4588e-01 6.7225e+03 3.3625e+03 2.9312e-01 3.3890e+01 1.8761e+00 4.8205e-01 3.9515e-01 8.4810e+01 5.4384e+01 0.0000e+00 0.0000e+00
1.6955e-02 3.3527e+03 2.7642e+00 -9.4566e-01 6.7117e+03 3.3575e+03 3.9884e-01 3.3844e+01 2.2040e+00 4.6727e-01 3.9980e-01 8.3908e+01 5.3608e+01 0.0000e+00 0.0000e+00
1.8383e-02 3.3227e+03 3.1690e+00 -1.0442e+00 6.6527e+03 3.3283e+03 5.3229e-01 3.3792e+01 2.5837e+00 4.3424e-01 3.9533e-01 8.2901e+01 5.2766e+01 0.0000e+00 0.0000e+00
1.9931e-02 3.2671e+03 3.6002e+00 -1.1372e+00 6.5425e+03 3.2735e+03 6.9827e-01 3.3731e+01 3.0210e+00 3.7964e-01 3.8002e-01 8.1785e+01 5.1857e+01 0.0000e+00 0.0000e+00
2.1610e-02 3.1852e+03 4.0505e+00 -1.2202e+00 6.3800e+03 3.1924e+03 9.0165e-01 3.3660e+01 3.5212e+00 3.0107e-01 3.5238e-01 8.0553e+01 5.0879e+01 0.0000e+00 0.0000e+00
2.3430e-02 3.0775e+03 4.5105e+00 -1.2880e+00 6.1660e+03 3.0856e+03 1.1470e+00 3.3579e+01 4.0890e+00 1.9735e-01 3.1126e-01 7.9201e+01 4.9831e+01 0.0000e+00 0.0000e+00
2.5404e-02 2.9457e+03 4.9695e+00 -1.3356e+00 5.9037e+03 2.9548e+03 1.4381e+00 3.3485e+01 4.7281e+00 6.7929e-02 2.5597e-01 7.7726e+01 4.8715e+01 0.0000e+00 0.0000e+00
2.7544e-02 2.7930e+03 5.4167e+00 -1.3589e+00 5.5997e+03 2.8032e+03 1.7779e+00 3.3377e+01 5.4407e+00 -8.7780e-02 1.8639e-01 7.6126e+01 4.7529e+01 0.0000e+00 0.0000e+00
2.9864e-02 2.6243e+03 5.8433e+00 -1.3551e+00 5.2636e+03 2.6355e+03 2.1679e+00 3.3252e+01 6.2273e+00 -2.7008e-01 1.0284e-01 7.4398e+01 4.6273e+01 0.0000e+00 0.0000e+00
3.2379e-02 2.4457e+03 6.2441e+00 -1.3236e+00 4.9080e+03 2.4581e+03 2.6082e+00 3.3109e+01 7.0868e+00 -4.7745e-01 5.9198e-03 7.2541e+01 4.4949e+01 0.0000e+00 0.0000e+00
3.5106e-02 2.2649e+03 6.6211e+00 -1.2665e+00 4.5477e+03 2.2784e+03 3.0978e+00 3.2945e+01 8.0168e+00 -7.0700e-01 -1.0389e-01 7.0553e+01 4.3559e+01 0.0000e+00 0.0000e+00
3.8064e-02 2.0897e+03 6.9844e+00 -1.1884e+00 4.1987e+03 2.1042e+03 3.6353e+00 3.2757e+01 9.0144e+00 -9.5829e-01 -2.2673e-01 6.8433e+01 4.2107e+01 0.0000e+00 0.0000e+00
4.1270e-02 1.9275e+03 7.3533e+00 -1.0955e+00 3.8758e+03 1.9431e+03 4.2208e+00 3.2542e+01 1.0078e+01 -1.2346e+00 -3.6386e-01 6.6179e+01 4.0598e+01 0.0000e+00 0.0000e+00
4.4746e-02 1.7841e+03 7.7537e+00 -9.9420e-01 3.5909e+03 1.8011e+03 4.8573e+00 3.2298e+01 1.1209e+01 -1.5391e+00 -5.1799e-01 6.3790e+01 3.9044e+01 0.0000e+00 0.0000e+00
4.8515e-02 1.6627e+03 8.2129e+00 -8.8815e-01 3.3498e+03 1.6811e+03 5.5530e+00 3.2020e+01 1.2411e+01 -1.8771e+00 -6.9308e-01 6.1268e+01 3.7456e+01 0.0000e+00 0.0000e+00
5.2602e-02 1.5621e+03 8.7482e+00 -7.7512e-01 3.1508e+03 1.5821e+03 6.3219e+00 3.1706e+01 1.3695e+01 -2.2579e+00 -8.9340e-01 5.8622e+01 3.5848e+01 0.0000e+00 0.0000e+00
5.7032e-02 1.4766e+03 9.3512e+00 -6.4403e-01 2.9821e+03 1.4984e+03 7.1818e+00 3.1353e+01 1.5072e+01 -2.6847e+00 -1.1216e+00 5.5867e+01 3.4235e+01 0.0000e+00 0.0000e+00
6.1836e-02 1.3956e+03 9.9728e+00 -4.7481e-01 2.8228e+03 1.4194e+03 8.1479e+00 3.0955e+01 1.6545e+01 -3.1556e+00 -1.3760e+00 5.3030e+01 3.2629e+01 0.0000e+00 0.0000e+00
6.7045e-02 1.3064e+03 1.0515e+01 -2.4256e-01 2.6468e+03 1.3320e+03 9.2221e+00 3.0511e+01 1.8105e+01 -3.6565e+00 -1.6483e+00 5.0146e+01 3.1038e+01 0.0000e+00 0.0000e+00
7.2692e-02 1.1980e+03 1.0850e+01 7.0729e-02 2.4322e+03 1.2253e+03 1.0379e+01 3.0016e+01 1.9713e+01 -4.1587e+00 -1.9224e+00 4.7256e+01 2.9463e+01 0.0000e+00 0.0000e+00
7.8815e-02 1.0684e+03 1.0885e+01 4.5944e-01 2.1743e+03 1.0967e+03 1.1561e+01 2.9469e+01 2.1298e+01 -4.6250e+00 -2.1777e+00 4.4395e+01 2.7901e+01 0.0000e+00 0.0000e+00
8.5454e-02 9.2736e+02 1.0629e+01 8.8547e-01 1.8930e+03 9.5631e+02 1.2682e+01 2.8869e+01 2.2769e+01 -5.0226e+00 -2.3964e+00 4.1584e+01 2.6349e+01 0.0000e+00 0.0000e+00
9.2652e-02 7.9499e+02 1.0240e+01 1.2862e+00 1.6283e+03 8.2410e+02 1.3669e+01 2.8215e+01 2.4054e+01 -5.3384e+00 -2.5726e+00 3.8822e+01 2.4810e+01 0.0000e+00 0.0000e+00
1.0046e-01 6.9077e+02 9.9652e+00 1.6088e+00 1.4201e+03 7.2014e+02 1.4503e+01 2.7510e+01 2.5137e+01 -5.5919e+00 -2.7173e+00 3.6095e+01 2.3298e+01 0.0000e+00 0.0000e+00
1.0892e-01 6.2156e+02 9.9831e+00 1.8485e+00 1.2826e+03 6.5163e+02 1.5245e+01 2.6756e+01 2.6088e+01 -5.8221e+00 -2.8520e+00 3.3392e+01 2.1833e+01 0.0000e+00 0.0000e+00
1.1809e-01 5.7541e+02 1.0231e+01 2.0601e+00 1.1918e+03 6.0662e+02 1.6006e+01 2.5956e+01 2.7011e+01 -6.0582e+00 -2.9914e+00 3.0734e+01 2.0429e+01 0.0000e+00 0.0000e+00
1.2804e-01 5.2732e+02 1.0363e+01 2.3193e+00 1.0969e+03 5.5952e+02 1.6836e+01 2.5109e+01 2.7945e+01 -6.2892e+00 -3.1278e+00 2.8167e+01 1.9088e+01 0.0000e+00 0.0000e+00
1.3883e-01 4.6025e+02 1.0025e+01 2.6418e+00 9.6280e+02 4.9253e+02 1.7638e+01 2.4218e+01 2.8777e+01 -6.4613e+00 -3.2309e+00 2.5743e+01 1.7795e+01 0.0000e+00 0.0000e+00
1.5052e-01 3.8514e+02 9.3231e+00 2.9416e+00 8.1141e+02 4.1664e+02 1.8218e+01 2.3286e+01 2.9314e+01 -6.5266e+00 -3.2757e+00 2.3472e+01 1.6540e+01 0.0000e+00 0.0000e+00
1.6320e-01 3.2779e+02 8.7808e+00 3.1292e+00 6.9563e+02 3.5854e+02 1.8515e+01 2.2322e+01 2.9510e+01 -6.5005e+00 -3.2720e+00 2.1322e+01 1.5335e+01 0.0000e+00 0.0000e+00
1.7694e-01 2.9432e+02 8.6391e+00 3.2331e+00 6.2861e+02 3.2504e+02 1.8692e+01 2.1333e+01 2.9541e+01 -6.4458e+00 -3.2537e+00 1.9271e+01 1.4197e+01 0.0000e+00 0.0000e+00
1.9185e-01 2.6416e+02 8.4722e+00 3.3512e+00 5.6816e+02 2.9480e+02 1.8896e+01 2.0324e+01 2.9548e+01 -6.3881e+00 -3.2325e+00 1.7345e+01 1.3125e+01 0.0000e+00 0.0000e+00
2.0801e-01 2.2400e+02 7.8939e+00 3.4802e+00 4.8648e+02 2.5366e+02 1.8999e+01 1.9298e+01 2.9398e+01 -6.2824e+00 -3.1833e+00 1.5577e+01 1.2105e+01 0.0000e+00 0.0000e+00
2.2553e-01 1.8902e+02 7.3085e+00 3.5339e+00 4.1486e+02 2.1748e+02 1.8850e+01 1.8265e+01 2.8947e+01 -6.1011e+00 -3.0930e+00 1.3952e+01 1.1136e+01 0.0000e+00 0.0000e+00
2.4453e-01 1.6681e+02 7.0067e+00 3.5305e+00 3.6949e+02 1.9457e+02 1.8587e+01 1.7232e+01 2.8349e+01 -5.8926e+00 -2.9879e+00 1.2444e+01 1.0229e+01 0.0000e+00 0.0000e+00
2.6512e-01 1.4421e+02 6.5850e+00 3.5267e+00 3.2296e+02 1.7099e+02 1.8298e+01 1.6205e+01 2.7692e+01 -5.6807e+00 -2.8793e+00 1.1066e+01 9.3799e+00 0.0000e+00 0.0000e+00
2.8746e-01 1.2187e+02 6.0594e+00 3.4862e+00 2.7648e+02 1.4732e+02 1.7858e+01 1.5190e+01 2.6854e+01 -5.4308e+00 -2.7493e+00 9.8185e+00 8.5805e+00 0.0000e+00 0.0000e+00
3.1167e-01 1.0575e+02 5.6816e+00 3.4103e+00 2.4277e+02 1.3011e+02 1.7323e+01 1.4194e+01 2.5901e+01 -5.1611e+00 -2.6083e+00 8.6843e+00 7.8368e+00 0.0000e+00 0.0000e+00
3.3792e-01 9.0247e+01 5.2431e+00 3.3215e+00 2.1008e+02 1.1335e+02 1.6741e+01 1.3222e+01 2.4884e+01 -4.8910e+00 -2.4659e+00 7.6618e+00 7.1437e+00 0.0000e+00 0.0000e+00
3.6639e-01 7.7144e+01 4.8326e+00 3.2081e+00 1.8217e+02 9.8973e+01 1.6073e+01 1.2278e+01 2.3770e+01 -4.6054e+00 -2.3149e+00 6.7446e+00 6.4995e+00 0.0000e+00 0.0000e+00
3.9725e-01 6.5990e+01 4.4450e+00 3.0812e+00 1.5819e+02 8.6560e+01 1.5368e+01 1.1368e+01 2.2615e+01 -4.3227e+00 -2.1648e+00 5.9229e+00 5.9030e+00 0.0000e+00 0.0000e+00
4.3071e-01 5.6264e+01 4.0678e+00 2.9405e+00 1.3704e+02 7.5555e+01 1.4618e+01 1.0494e+01 2.1415e+01 -4.0390e+00 -2.0138e+00 5.1910e+00 5.3515e+00 0.0000e+00 0.0000e+00
4.6699e-01 4.7980e+01 3.7134e+00 2.7903e+00 1.1881e+02 6.6019e+01 1.3846e+01 9.6600e+00 2.0197e+01 -3.7615e+00 -1.8660e+00 4.5405e+00 4.8432e+00 0.0000e+00 0.0000e+00
5.0632e-01 4.0879e+01 3.3788e+00 2.6331e+00 1.0299e+02 5.7689e+01 1.3058e+01 8.8677e+00 1.8971e+01 -3.4907e+00 -1.7216e+00 3.9646e+00 4.3756e+00 0.0000e+00 0.0000e+00
5.4897e-01 3.4793e+01 3.0639e+00 2.4718e+00 8.9242e+01 5.0408e+01 1.2265e+01 8.1186e+00 1.7751e+01 -3.2299e+00 -1.5825e+00 3.4560e+00 3.9465e+00 0.0000e+00 0.0000e+00
5.9521e-01 2.9604e+01 2.7704e+00 2.3088e+00 7.7349e+01 4.4066e+01 1.1476e+01 7.4137e+00 1.6550e+01 -2.9801e+00 -1.4495e+00 3.0082e+00 3.5538e+00 0.0000e+00 0.0000e+00
6.4535e-01 2.5175e+01 2.4971e+00 2.1465e+00 6.7038e+01 3.8531e+01 1.0698e+01 6.7532e+00 1.5377e+01 -2.7428e+00 -1.3233e+00 2.6148e+00 3.1951e+00 0.0000e+00 0.0000e+00
6.9971e-01 2.1400e+01 2.2437e+00 1.9866e+00 5.8105e+01 3.3701e+01 9.9383e+00 6.1369e+00 1.4240e+01 -2.5186e+00 -1.2043e+00 2.2702e+00 2.8682e+00 0.0000e+00 0.0000e+00
7.5865e-01 1.8184e+01 2.0097e+00 1.8302e+00 5.0365e+01 2.9485e+01 9.2015e+00 5.5641e+00 1.3146e+01 -2.3081e+00 -1.0928e+00 1.9688e+00 2.5709e+00 0.0000e+00 0.0000e+00
8.2255e-01 1.5447e+01 1.7942e+00 1.6784e+00 4.3657e+01 2.5803e+01 8.4919e+00 5.0337e+00 1.2100e+01 -2.1113e+00 -9.8901e-01 1.7058e+00 2.3012e+00 0.0000e+00 0.0000e+00
8.9184e-01 1.3118e+01 1.5963e+00 1.5318e+00 3.7841e+01 2.2586e+01 7.8125e+00 4.5444e+00 1.1106e+01 -1.9282e+00 -8.9275e-01 1.4766e+00 2.0569e+00 0.0000e+00 0.0000e+00
9.6696e-01 1.1138e+01 1.4150e+00 1.3912e+00 3.2796e+01 1.9773e+01 7.1655e+00 4.0944e+00 1.0165e+01 -1.7584e+00 -8.0392e-01 1.2773e+00 1.8361e+00 0.0000e+00 0.0000e+00
1.0484e+00 9.4539e+00 1.2494e+00 1.2571e+00 2.8418e+01 1.7312e+01 6.5524e+00 3.6819e+00 9.2798e+00 -1.6015e+00 -7.2226e-01 1.1041e+00 1.6368e+00 0.0000e+00 0.0000e+00
1.1367e+00 8.0221e+00 1.0985e+00 1.1297e+00 2.4616e+01 1.5156e+01 5.9738e+00 3.3049e+00 8.4501e+00 -1.4569e+00 -6.4746e-01 9.5390e-01 1.4574e+00 0.0000e+00 0.0000e+00
1.2325e+00 6.8046e+00 9.6116e-01 1.0093e+00 2.1311e+01 1.3267e+01 5.4299e+00 2.9613e+00 7.6754e+00 -1.3240e+00 -5.7917e-01 8.2368e-01 1.2961e+00 0.0000e+00 0.0000e+00
1.3363e+00 5.7692e+00 8.3654e-01 8.9598e-01 1.8437e+01 1.1610e+01 4.9205e+00 2.6490e+00 6.9548e+00 -1.2021e+00 -5.1699e-01 7.1091e-01 1.1512e+00 0.0000e+00 0.0000e+00
1.4488e+00 4.8886e+00 7.2369e-01 7.8969e-01 1.5934e+01 1.0155e+01 4.4447e+00 2.3657e+00 6.2865e+00 -1.0904e+00 -4.6052e-01 6.1332e-01 1.0214e+00 0.0000e+00 0.0000e+00
1.5709e+00 4.1393e+00 6.2173e-01 6.9043e-01 1.3754e+01 8.8756e+00 4.0017e+00 2.1094e+00 5.6686e+00 -9.8819e-01 -4.0935e-01 5.2891e-01 9.0518e-01 0.0000e+00 0.0000e+00
1.7032e+00 3.5016e+00 5.2988e-01 5.9816e-01 1.1854e+01 7.7500e+00 3.5904e+00 1.8780e+00 5.0988e+00 -8.9473e-01 -3.6308e-01 4.5594e-01 8.0126e-01 0.0000e+00 0.0000e+00
1.8467e+00 2.9587e+00 4.4738e-01 5.1282e-01 1.0196e+01 6.7587e+00 3.2094e+00 1.6694e+00 4.5747e+00 -8.0930e-01 -3.2130e-01 3.9287e-01 7.0847e-01 0.0000e+00 0.0000e+00
2.0022e+00 2.4964e+00 3.7357e-01 4.3436e-01 8.7485e+00 5.8849e+00 2.8575e+00 1.4818e+00 4.0936e+00 -7.3123e-01 -2.8366e-01 3.3837e-01 6.2569e-01 0.0000e+00 0.0000e+00
2.1709e+00 2.1027e+00 3.0784e-01 3.6274e-01 7.4853e+00 5.1142e+00 2.5333e+00 1.3133e+00 3.6530e+00 -6.5988e-01 -2.4979e-01 2.9128e-01 5.5193e-01 0.0000e+00 0.0000e+00
2.3537e+00 1.7674e+00 2.4965e-01 2.9789e-01 6.3830e+00 4.4343e+00 2.2356e+00 1.1621e+00 3.2504e+00 -5.9464e-01 -2.1936e-01 2.5060e-01 4.8625e-01 0.0000e+00 0.0000e+00
2.5520e+00 1.4820e+00 1.9850e-01 2.3978e-01 5.4218e+00 3.8343e+00 1.9630e+00 1.0268e+00 2.8832e+00 -5.3494e-01 -1.9206e-01 2.1545e-01 4.2784e-01 0.0000e+00 0.0000e+00
2.7669e+00 1.2391e+00 1.5392e-01 1.8831e-01 4.5847e+00 3.3052e+00 1.7143e+00 9.0574e-01 2.5490e+00 -4.8028e-01 -1.6763e-01 1.8508e-01 3.7592e-01 0.0000e+00 0.0000e+00
3.0000e+00 1.0326e+00 1.1550e-01 1.4338e-01 3.8573e+00 2.8389e+00 1.4884e+00 7.9763e-01 2.2457e+00 -4.3018e-01 -1.4579e-01 1.5883e-01 3.2982e-01 0.0000e+00 0.0000e+00
