# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
2.1610e-02 4.8246e+03 9.0846e+00 -2.8024e+00 9.6708e+03 4.8411e+03 2.0702e+00 7.7354e+01 8.0884e+00 6.9026e-01 8.0899e-01 1.8508e+02 1.1690e+02 0.0000e+00 0.0000e+00
2.3430e-02 4.6608e+03 1.0110e+01 -2.9578e+00 9.3463e+03 4.6794e+03 2.6331e+00 7.7164e+01 9.3916e+00 4.5165e-01 7.1439e-01 1.8196e+02 1.1449e+02 0.0000e+00 0.0000e+00
2.5404e-02 4.4605e+03 1.1132e+01 -3.0669e+00 8.9487e+03 4.4813e+03 3.3008e+00 7.6945e+01 1.0858e+01 1.5403e-01 5.8728e-01 1.7856e+02 1.1191e+02 0.0000e+00 0.0000e+00
2.7544e-02 4.2285e+03 1.2125e+01 -3.1201e+00 8.4879e+03 4.2518e+03 4.0799e+00 7.6693e+01 1.2493e+01 -2.0396e-01 4.2736e-01 1.7487e+02 1.0918e+02 0.0000e+00 0.0000e+00
2.9864e-02 3.9722e+03 1.3069e+01 -3.1113e+00 7.9786e+03 3.9981e+03 4.9736e+00 7.6402e+01 1.4296e+01 -6.2296e-01 2.3542e-01 1.7088e+02 1.0629e+02 0.0000e+00 0.0000e+00
3.2379e-02 3.7012e+03 1.3954e+01 -3.0393e+00 7.4398e+03 3.7296e+03 5.9820e+00 7.6068e+01 1.6266e+01 -1.0995e+00 1.2843e-02 1.6660e+02 1.0323e+02 0.0000e+00 0.0000e+00
3.5106e-02 3.4267e+03 1.4782e+01 -2.9086e+00 6.8940e+03 3.4576e+03 7.1024e+00 7.5686e+01 1.8397e+01 -1.6268e+00 -2.3922e-01 1.6201e+02 1.0003e+02 0.0000e+00 0.0000e+00
3.8064e-02 3.1608e+03 1.5578e+01 -2.7301e+00 6.3654e+03 3.1942e+03 8.3316e+00 7.5247e+01 2.0681e+01 -2.2039e+00 -5.2104e-01 1.5712e+02 9.6684e+01 0.0000e+00 0.0000e+00
4.1270e-02 2.9146e+03 1.6383e+01 -2.5182e+00 5.8765e+03 2.9507e+03 9.6693e+00 7.4747e+01 2.3114e+01 -2.8383e+00 -8.3547e-01 1.5192e+02 9.3210e+01 0.0000e+00 0.0000e+00
4.4746e-02 2.6971e+03 1.7254e+01 -2.2877e+00 5.4451e+03 2.7360e+03 1.1122e+01 7.4178e+01 2.5699e+01 -3.5370e+00 -1.1886e+00 1.4641e+02 8.9628e+01 0.0000e+00 0.0000e+00
4.8515e-02 2.5126e+03 1.8251e+01 -2.0470e+00 5.0803e+03 2.5548e+03 1.2708e+01 7.3531e+01 2.8446e+01 -4.3121e+00 -1.5895e+00 1.4060e+02 8.5969e+01 0.0000e+00 0.0000e+00
5.2602e-02 2.3596e+03 1.9410e+01 -1.7912e+00 4.7791e+03 2.4054e+03 1.4459e+01 7.2800e+01 3.1376e+01 -5.1848e+00 -2.0477e+00 1.3450e+02 8.2265e+01 0.0000e+00 0.0000e+00
5.7032e-02 2.2292e+03 2.0711e+01 -1.4953e+00 4.5237e+03 2.2792e+03 1.6415e+01 7.1976e+01 3.4513e+01 -6.1618e+00 -2.5690e+00 1.2816e+02 7.8550e+01 0.0000e+00 0.0000e+00
6.1836e-02 2.1058e+03 2.2044e+01 -1.1142e+00 4.2826e+03 2.1602e+03 1.8608e+01 7.1050e+01 3.7867e+01 -7.2387e+00 -3.1493e+00 1.2162e+02 7.4852e+01 0.0000e+00 0.0000e+00
6.7045e-02 1.9699e+03 2.3193e+01 -5.9177e-01 4.0164e+03 2.0285e+03 2.1043e+01 7.0016e+01 4.1412e+01 -8.3823e+00 -3.7693e+00 1.1498e+02 7.1189e+01 0.0000e+00 0.0000e+00
7.2692e-02 1.8054e+03 2.3880e+01 1.1170e-01 3.6920e+03 1.8677e+03 2.3659e+01 6.8865e+01 4.5058e+01 -9.5274e+00 -4.3923e+00 1.0833e+02 6.7563e+01 0.0000e+00 0.0000e+00
7.8815e-02 1.6093e+03 2.3906e+01 9.8231e-01 3.3030e+03 1.6741e+03 2.6322e+01 6.7592e+01 4.8643e+01 -1.0589e+01 -4.9710e+00 1.0175e+02 6.3967e+01 0.0000e+00 0.0000e+00
8.5454e-02 1.3967e+03 2.3297e+01 1.9331e+00 2.8791e+03 1.4627e+03 2.8841e+01 6.6196e+01 5.1960e+01 -1.1493e+01 -5.4652e+00 9.5279e+01 6.0395e+01 0.0000e+00 0.0000e+00
9.2652e-02 1.1975e+03 2.2403e+01 2.8228e+00 2.4807e+03 1.2638e+03 3.1046e+01 6.4676e+01 5.4844e+01 -1.2210e+01 -5.8620e+00 8.8928e+01 5.6855e+01 0.0000e+00 0.0000e+00
1.0046e-01 1.0405e+03 2.1757e+01 3.5334e+00 2.1673e+03 1.1074e+03 3.2897e+01 6.3039e+01 5.7266e+01 -1.2786e+01 -6.1867e+00 8.2659e+01 5.3379e+01 0.0000e+00 0.0000e+00
1.0892e-01 9.3574e+02 2.1730e+01 4.0551e+00 1.9595e+03 1.0041e+03 3.4535e+01 6.1290e+01 5.9378e+01 -1.3307e+01 -6.4872e+00 7.6454e+01 5.0012e+01 0.0000e+00 0.0000e+00
1.1809e-01 8.6509e+02 2.2177e+01 4.5097e+00 1.8214e+03 9.3598e+02 3.6203e+01 5.9433e+01 6.1417e+01 -1.3840e+01 -6.7966e+00 7.0356e+01 4.6788e+01 0.0000e+00 0.0000e+00
1.2804e-01 7.9171e+02 2.2362e+01 5.0632e+00 1.6773e+03 8.6469e+02 3.8014e+01 5.7471e+01 6.3464e+01 -1.4357e+01 -7.0965e+00 6.4475e+01 4.3707e+01 0.0000e+00 0.0000e+00
1.3883e-01 6.9094e+02 2.1562e+01 5.7483e+00 1.4757e+03 7.6403e+02 3.9743e+01 5.5407e+01 6.5264e+01 -1.4740e+01 -7.3200e+00 5.8923e+01 4.0737e+01 0.0000e+00 0.0000e+00
1.5052e-01 5.7918e+02 2.0021e+01 6.3788e+00 1.2495e+03 6.5044e+02 4.0971e+01 5.3252e+01 6.6397e+01 -1.4884e+01 -7.4122e+00 5.3722e+01 3.7860e+01 0.0000e+00 0.0000e+00
1.6320e-01 4.9364e+02 1.8815e+01 6.7638e+00 1.0759e+03 5.6319e+02 4.1565e+01 5.1023e+01 6.6765e+01 -1.4826e+01 -7.3967e+00 4.8801e+01 3.5097e+01 0.0000e+00 0.0000e+00
1.7694e-01 4.4257e+02 1.8407e+01 6.9651e+00 9.7327e+02 5.1189e+02 4.1886e+01 4.8739e+01 6.6756e+01 -1.4702e+01 -7.3472e+00 4.4115e+01 3.2489e+01 0.0000e+00 0.0000e+00
1.9185e-01 3.9643e+02 1.7934e+01 7.1863e+00 8.8044e+02 4.6543e+02 4.2247e+01 4.6412e+01 6.6674e+01 -1.4568e+01 -7.2884e+00 3.9722e+01 3.0034e+01 0.0000e+00 0.0000e+00
2.0801e-01 3.3691e+02 1.6666e+01 7.4219e+00 7.5827e+02 4.0365e+02 4.2376e+01 4.4050e+01 6.6231e+01 -1.4326e+01 -7.1670e+00 3.5689e+01 2.7698e+01 0.0000e+00 0.0000e+00
2.2553e-01 2.8519e+02 1.5398e+01 7.5019e+00 6.5111e+02 3.4922e+02 4.1959e+01 4.1673e+01 6.5136e+01 -1.3923e+01 -6.9573e+00 3.1981e+01 2.5482e+01 0.0000e+00 0.0000e+00
2.4453e-01 2.5127e+02 1.4654e+01 7.4613e+00 5.8086e+02 3.1356e+02 4.1288e+01 3.9301e+01 6.3712e+01 -1.3459e+01 -6.7148e+00 2.8547e+01 2.3409e+01 0.0000e+00 0.0000e+00
2.6512e-01 2.1735e+02 1.3695e+01 7.4077e+00 5.0989e+02 2.7735e+02 4.0546e+01 3.6945e+01 6.2140e+01 -1.2983e+01 -6.4622e+00 2.5410e+01 2.1468e+01 0.0000e+00 0.0000e+00
2.8746e-01 1.8442e+02 1.2567e+01 7.2808e+00 4.4003e+02 2.4144e+02 3.9485e+01 3.4619e+01 6.0183e+01 -1.2429e+01 -6.1652e+00 2.2571e+01 1.9643e+01 0.0000e+00 0.0000e+00
3.1167e-01 1.5993e+02 1.1692e+01 7.0820e+00 3.8765e+02 2.1442e+02 3.8221e+01 3.2340e+01 5.7978e+01 -1.1833e+01 -5.8455e+00 1.9991e+01 1.7945e+01 0.0000e+00 0.0000e+00
3.3792e-01 1.3685e+02 1.0732e+01 6.8505e+00 3.3766e+02 1.8847e+02 3.6849e+01 3.0119e+01 5.5629e+01 -1.1232e+01 -5.5216e+00 1.7666e+01 1.6363e+01 0.0000e+00 0.0000e+00
3.6639e-01 1.1724e+02 9.8266e+00 6.5727e+00 2.9459e+02 1.6597e+02 3.5302e+01 2.7966e+01 5.3083e+01 -1.0603e+01 -5.1815e+00 1.5579e+01 1.4894e+01 0.0000e+00 0.0000e+00
3.9725e-01 1.0048e+02 8.9695e+00 6.2647e+00 2.5728e+02 1.4635e+02 3.3674e+01 2.5891e+01 5.0445e+01 -9.9776e+00 -4.8433e+00 1.3710e+01 1.3534e+01 0.0000e+00 0.0000e+00
4.3071e-01 8.5902e+01 8.1441e+00 5.9308e+00 2.2431e+02 1.2889e+02 3.1959e+01 2.3902e+01 4.7721e+01 -9.3518e+00 -4.5047e+00 1.2043e+01 1.2277e+01 0.0000e+00 0.0000e+00
4.6699e-01 7.3439e+01 7.3671e+00 5.5778e+00 1.9567e+02 1.1360e+02 3.0199e+01 2.2006e+01 4.4961e+01 -8.7389e+00 -4.1733e+00 1.0561e+01 1.1119e+01 0.0000e+00 0.0000e+00
5.0632e-01 6.2734e+01 6.6350e+00 5.2122e+00 1.7062e+02 1.0013e+02 2.8409e+01 2.0206e+01 4.2191e+01 -8.1408e+00 -3.8504e+00 9.2475e+00 1.0053e+01 0.0000e+00 0.0000e+00
5.4897e-01 5.3546e+01 5.9479e+00 4.8394e+00 1.4872e+02 8.8254e+01 2.6613e+01 1.8505e+01 3.9442e+01 -7.5637e+00 -3.5396e+00 8.0858e+00 9.0754e+00 0.0000e+00 0.0000e+00
5.9521e-01 4.5683e+01 5.3069e+00 4.4647e+00 1.2961e+02 7.7797e+01 2.4829e+01 1.6906e+01 3.6738e+01 -7.0102e+00 -3.2424e+00 7.0610e+00 8.1801e+00 0.0000e+00 0.0000e+00
6.4535e-01 3.8950e+01 4.7106e+00 4.0923e+00 1.1290e+02 6.8575e+01 2.3073e+01 1.5408e+01 3.4099e+01 -6.4826e+00 -2.9603e+00 6.1589e+00 7.3620e+00 0.0000e+00 0.0000e+00
6.9971e-01 3.3190e+01 4.1579e+00 3.7256e+00 9.8290e+01 6.0437e+01 2.1357e+01 1.4011e+01 3.1543e+01 -5.9826e+00 -2.6943e+00 5.3664e+00 6.6160e+00 0.0000e+00 0.0000e+00
7.5865e-01 2.8264e+01 3.6473e+00 3.3673e+00 8.5507e+01 5.3251e+01 1.9692e+01 1.2712e+01 2.9083e+01 -5.5109e+00 -2.4447e+00 4.6714e+00 5.9370e+00 0.0000e+00 0.0000e+00
8.2255e-01 2.4052e+01 3.1771e+00 3.0196e+00 7.4317e+01 4.6899e+01 1.8087e+01 1.1509e+01 2.6729e+01 -5.0675e+00 -2.2117e+00 4.0627e+00 5.3201e+00 0.0000e+00 0.0000e+00
8.9184e-01 2.0450e+01 2.7455e+00 2.6845e+00 6.4513e+01 4.1279e+01 1.6546e+01 1.0398e+01 2.4488e+01 -4.6523e+00 -1.9952e+00 3.5303e+00 4.7607e+00 0.0000e+00 0.0000e+00
9.6696e-01 1.7371e+01 2.3508e+00 2.3638e+00 5.5916e+01 3.6301e+01 1.5076e+01 9.3757e+00 2.2365e+01 -4.2643e+00 -1.7948e+00 3.0652e+00 4.2542e+00 0.0000e+00 0.0000e+00
1.0484e+00 1.4738e+01 1.9910e+00 2.0587e+00 4.8374e+01 3.1888e+01 1.3678e+01 8.4372e+00 2.0362e+01 -3.9025e+00 -1.6099e+00 2.6592e+00 3.7963e+00 0.0000e+00 0.0000e+00
1.1367e+00 1.2486e+01 1.6645e+00 1.7707e+00 4.1753e+01 2.7972e+01 1.2356e+01 7.5782e+00 1.8479e+01 -3.5658e+00 -1.4398e+00 2.3051e+00 3.3830e+00 0.0000e+00 0.0000e+00
1.2325e+00 1.0561e+01 1.3696e+00 1.5008e+00 3.5938e+01 2.4494e+01 1.1109e+01 6.7936e+00 1.6715e+01 -3.2526e+00 -1.2838e+00 1.9964e+00 3.0103e+00 0.0000e+00 0.0000e+00
1.3363e+00 8.9144e+00 1.1049e+00 1.2501e+00 3.0831e+01 2.1402e+01 9.9381e+00 6.0788e+00 1.5069e+01 -2.9616e+00 -1.1411e+00 1.7275e+00 2.6749e+00 0.0000e+00 0.0000e+00
1.4488e+00 7.5065e+00 8.6901e-01 1.0195e+00 2.6347e+01 1.8652e+01 8.8432e+00 5.4288e+00 1.3538e+01 -2.6912e+00 -1.0109e+00 1.4932e+00 2.3732e+00 0.0000e+00 0.0000e+00
1.5709e+00 6.3031e+00 6.6067e-01 8.0992e-01 2.2412e+01 1.6207e+01 7.8236e+00 4.8390e+00 1.2117e+01 -2.4400e+00 -8.9236e-01 1.2892e+00 2.1022e+00 0.0000e+00 0.0000e+00
1.7032e+00 5.2754e+00 4.7873e-01 6.2211e-01 1.8966e+01 1.4033e+01 6.8786e+00 4.3047e+00 1.0803e+01 -2.2065e+00 -7.8472e-01 1.1117e+00 1.8591e+00 0.0000e+00 0.0000e+00
1.8467e+00 4.3987e+00 3.2205e-01 4.5665e-01 1.5955e+01 1.2103e+01 6.0075e+00 3.8215e+00 9.5919e+00 -1.9895e+00 -6.8723e-01 9.5716e-01 1.6412e+00 0.0000e+00 0.0000e+00
2.0022e+00 3.6522e+00 1.8947e-01 3.1381e-01 1.3333e+01 1.0392e+01 5.2092e+00 3.3854e+00 8.4792e+00 -1.7880e+00 -5.9920e-01 8.2275e-01 1.4460e+00 0.0000e+00 0.0000e+00
2.1709e+00 3.0181e+00 7.9743e-02 1.9354e-01 1.1060e+01 8.8782e+00 4.4825e+00 2.9924e+00 7.4608e+00 -1.6008e+00 -5.1998e-01 7.0589e-01 1.2716e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.4811e+00 -8.5325e-03 9.5294e-02 9.1005e+00 7.5442e+00 3.8260e+00 2.6388e+00 6.5325e+00 -1.4271e+00 -4.4896e-01 6.0436e-01 1.1158e+00 0.0000e+00 0.0000e+00
2.5520e+00 2.0283e+00 -7.6961e-02 1.8042e-02 7.4229e+00 6.3737e+00 3.2381e+00 2.3213e+00 5.6902e+00 -1.2664e+00 -3.8556e-01 5.1624e-01 9.7678e-01 0.0000e+00 0.0000e+00
2.7669e+00 1.6482e+00 -1.2737e-01 -3.9781e-02 5.9983e+00 5.3518e+00 2.7165e+00 2.0368e+00 4.9298e+00 -1.1179e+00 -3.2927e-01 4.3986e-01 8.5305e-01 0.0000e+00 0.0000e+00
3.0000e+00 1.3310e+00 -1.6179e-01 -8.0215e-02 4.7997e+00 4.4653e+00 2.2584e+00 1.7823e+00 4.2473e+00 -9.8144e-01 -2.7955e-01 3.7377e-01 7.4307e-01 0.0000e+00 0.0000e+00
