# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
3.9544e-03 1.5114e+03 6.6758e-02 -2.9978e-02 3.0223e+03 1.5152e+03 -8.2972e-03 2.4985e+01 8.2635e-02 6.7242e-02 4.8528e-02 6.6308e+01 4.4008e+01 0.0000e+00 0.0000e+00
4.2875e-03 1.6041e+03 8.3102e-02 -3.7128e-02 3.2082e+03 1.6092e+03 -9.1634e-03 2.4983e+01 9.7377e-02 7.8035e-02 5.6092e-02 6.6247e+01 4.3936e+01 0.0000e+00 0.0000e+00
4.6486e-03 1.6996e+03 1.0322e-01 -4.5858e-02 3.3995e+03 1.7053e+03 -9.9840e-03 2.4980e+01 1.1478e-01 9.0311e-02 6.4682e-02 6.6175e+01 4.3852e+01 0.0000e+00 0.0000e+00
5.0402e-03 1.7975e+03 1.2789e-01 -5.6472e-02 3.5954e+03 1.8033e+03 -1.0688e-02 2.4977e+01 1.3533e-01 1.0418e-01 7.4388e-02 6.6092e+01 4.3756e+01 0.0000e+00 0.0000e+00
5.4648e-03 1.8972e+03 1.5807e-01 -6.9318e-02 3.7948e+03 1.9025e+03 -1.1171e-02 2.4973e+01 1.5961e-01 1.1973e-01 8.5292e-02 6.5995e+01 4.3645e+01 0.0000e+00 0.0000e+00
5.9251e-03 1.9980e+03 1.9484e-01 -8.4784e-02 3.9964e+03 2.0027e+03 -1.1290e-02 2.4968e+01 1.8829e-01 1.3698e-01 9.7461e-02 6.5881e+01 4.3517e+01 0.0000e+00 0.0000e+00
6.4242e-03 2.0991e+03 2.3947e-01 -1.0330e-01 4.1986e+03 2.1029e+03 -1.0843e-02 2.4963e+01 2.2220e-01 1.5594e-01 1.1094e-01 6.5750e+01 4.3370e+01 0.0000e+00 0.0000e+00
6.9653e-03 2.1995e+03 2.9343e-01 -1.2533e-01 4.3997e+03 2.2026e+03 -9.5587e-03 2.4957e+01 2.6228e-01 1.7648e-01 1.2572e-01 6.5597e+01 4.3202e+01 0.0000e+00 0.0000e+00
7.5520e-03 2.2984e+03 3.5836e-01 -1.5136e-01 4.5976e+03 2.3006e+03 -7.0712e-03 2.4950e+01 3.0967e-01 1.9842e-01 1.4178e-01 6.5420e+01 4.3010e+01 0.0000e+00 0.0000e+00
8.1881e-03 2.3945e+03 4.3609e-01 -1.8189e-01 4.7900e+03 2.3961e+03 -2.8980e-03 2.4941e+01 3.6568e-01 2.2142e-01 1.5899e-01 6.5216e+01 4.2793e+01 0.0000e+00 0.0000e+00
8.8778e-03 2.4866e+03 5.2861e-01 -2.1739e-01 4.9743e+03 2.4876e+03 3.5904e-03 2.4931e+01 4.3189e-01 2.4503e-01 1.7717e-01 6.4980e+01 4.2546e+01 0.0000e+00 0.0000e+00
9.6256e-03 2.5731e+03 6.3804e-01 -2.5828e-01 5.1475e+03 2.5737e+03 1.3204e-02 2.4920e+01 5.1010e-01 2.6864e-01 1.9601e-01 6.4708e+01 4.2269e+01 0.0000e+00 0.0000e+00
1.0436e-02 2.6523e+03 7.6654e-01 -3.0488e-01 5.3063e+03 2.6529e+03 2.6971e-02 2.4906e+01 6.0243e-01 2.9149e-01 2.1511e-01 6.4396e+01 4.1956e+01 0.0000e+00 0.0000e+00
1.1315e-02 2.7225e+03 9.1624e-01 -3.5734e-01 5.4471e+03 2.7233e+03 4.6181e-02 2.4891e+01 7.1130e-01 3.1263e-01 2.3389e-01 6.4040e+01 4.1607e+01 0.0000e+00 0.0000e+00
1.2269e-02 2.7818e+03 1.0891e+00 -4.1558e-01 5.5660e+03 2.7829e+03 7.2424e-02 2.4872e+01 8.3948e-01 3.3091e-01 2.5164e-01 6.3633e+01 4.1219e+01 0.0000e+00 0.0000e+00
1.3302e-02 2.8281e+03 1.2868e+00 -4.7922e-01 5.6589e+03 2.8297e+03 1.0763e-01 2.4851e+01 9.9010e-01 3.4493e-01 2.6749e-01 6.3171e+01 4.0789e+01 0.0000e+00 0.0000e+00
1.4422e-02 2.8593e+03 1.5104e+00 -5.4746e-01 5.7218e+03 2.8615e+03 1.5410e-01 2.4827e+01 1.1666e+00 3.5294e-01 2.8039e-01 6.2648e+01 4.0315e+01 0.0000e+00 0.0000e+00
1.5637e-02 2.8734e+03 1.7602e+00 -6.1902e-01 5.7506e+03 2.8762e+03 2.1451e-01 2.4798e+01 1.3729e+00 3.5280e-01 2.8918e-01 6.2060e+01 3.9795e+01 0.0000e+00 0.0000e+00
1.6955e-02 2.8684e+03 2.0355e+00 -6.9205e-01 5.7414e+03 2.8719e+03 2.9189e-01 2.4765e+01 1.6129e+00 3.4200e-01 2.9259e-01 6.1400e+01 3.9228e+01 0.0000e+00 0.0000e+00
1.8383e-02 2.8428e+03 2.3339e+00 -7.6415e-01 5.6909e+03 2.8469e+03 3.8956e-01 2.4727e+01 1.8908e+00 3.1785e-01 2.8933e-01 6.0664e+01 3.8612e+01 0.0000e+00 0.0000e+00
1.9931e-02 2.7953e+03 2.6518e+00 -8.3230e-01 5.5967e+03 2.8000e+03 5.1106e-01 2.4682e+01 2.2108e+00 2.7792e-01 2.7814e-01 5.9848e+01 3.7947e+01 0.0000e+00 0.0000e+00
2.1610e-02 2.7253e+03 2.9839e+00 -8.9305e-01 5.4577e+03 2.7306e+03 6.5993e-01 2.4631e+01 2.5770e+00 2.2045e-01 2.5792e-01 5.8947e+01 3.7232e+01 0.0000e+00 0.0000e+00
2.3430e-02 2.6333e+03 3.3233e+00 -9.4267e-01 5.2746e+03 2.6392e+03 8.3952e-01 2.4571e+01 2.9926e+00 1.4457e-01 2.2784e-01 5.7959e+01 3.6466e+01 0.0000e+00 0.0000e+00
2.5404e-02 2.5206e+03 3.6622e+00 -9.7755e-01 5.0503e+03 2.5272e+03 1.0527e+00 2.4503e+01 3.4605e+00 4.9892e-02 1.8739e-01 5.6881e+01 3.5650e+01 0.0000e+00 0.0000e+00
2.7544e-02 2.3901e+03 3.9926e+00 -9.9461e-01 4.7902e+03 2.3975e+03 1.3015e+00 2.4424e+01 3.9822e+00 -6.4033e-02 1.3648e-01 5.5711e+01 3.4783e+01 0.0000e+00 0.0000e+00
2.9864e-02 2.2458e+03 4.3079e+00 -9.9183e-01 4.5027e+03 2.2540e+03 1.5871e+00 2.4333e+01 4.5581e+00 -1.9742e-01 7.5336e-02 5.4448e+01 3.3865e+01 0.0000e+00 0.0000e+00
3.2379e-02 2.0931e+03 4.6044e+00 -9.6879e-01 4.1984e+03 2.1022e+03 1.9096e+00 2.4229e+01 5.1875e+00 -3.4917e-01 4.3998e-03 5.3091e+01 3.2897e+01 0.0000e+00 0.0000e+00
3.5106e-02 1.9385e+03 4.8837e+00 -9.2695e-01 3.8902e+03 1.9484e+03 2.2683e+00 2.4109e+01 5.8686e+00 -5.1716e-01 -7.5979e-02 5.1638e+01 3.1880e+01 0.0000e+00 0.0000e+00
3.8064e-02 1.7886e+03 5.1531e+00 -8.6967e-01 3.5915e+03 1.7993e+03 2.6621e+00 2.3972e+01 6.5994e+00 -7.0107e-01 -1.6591e-01 5.0088e+01 3.0818e+01 0.0000e+00 0.0000e+00
4.1270e-02 1.6499e+03 5.4268e+00 -8.0155e-01 3.3152e+03 1.6614e+03 3.0912e+00 2.3816e+01 7.3786e+00 -9.0333e-01 -2.6631e-01 4.8440e+01 2.9716e+01 0.0000e+00 0.0000e+00
4.4746e-02 1.5274e+03 5.7243e+00 -7.2723e-01 3.0714e+03 1.5398e+03 3.5578e+00 2.3638e+01 8.2071e+00 -1.1262e+00 -3.7919e-01 4.6694e+01 2.8579e+01 0.0000e+00 0.0000e+00
4.8515e-02 1.4236e+03 6.0656e+00 -6.4936e-01 2.8651e+03 1.4371e+03 4.0681e+00 2.3435e+01 9.0886e+00 -1.3737e+00 -5.0744e-01 4.4850e+01 2.7417e+01 0.0000e+00 0.0000e+00
5.2602e-02 1.3376e+03 6.4636e+00 -5.6629e-01 2.6948e+03 1.3523e+03 4.6322e+00 2.3207e+01 1.0030e+01 -1.6526e+00 -6.5422e-01 4.2916e+01 2.6241e+01 0.0000e+00 0.0000e+00
5.7032e-02 1.2645e+03 6.9125e+00 -4.6988e-01 2.5504e+03 1.2805e+03 5.2632e+00 2.2949e+01 1.1039e+01 -1.9652e+00 -8.2147e-01 4.0901e+01 2.5062e+01 0.0000e+00 0.0000e+00
6.1836e-02 1.1954e+03 7.3759e+00 -3.4537e-01 2.4141e+03 1.2128e+03 5.9726e+00 2.2659e+01 1.2121e+01 -2.3103e+00 -1.0080e+00 3.8826e+01 2.3888e+01 0.0000e+00 0.0000e+00
6.7045e-02 1.1192e+03 7.7812e+00 -1.7440e-01 2.2634e+03 1.1380e+03 6.7617e+00 2.2335e+01 1.3266e+01 -2.6774e+00 -1.2078e+00 3.6717e+01 2.2724e+01 0.0000e+00 0.0000e+00
7.2692e-02 1.0265e+03 8.0344e+00 5.6339e-02 2.0796e+03 1.0465e+03 7.6124e+00 2.1974e+01 1.4447e+01 -3.0457e+00 -1.4090e+00 3.4603e+01 2.1573e+01 0.0000e+00 0.0000e+00
7.8815e-02 9.1552e+02 8.0650e+00 3.4282e-01 1.8588e+03 9.3632e+02 8.4813e+00 2.1576e+01 1.5612e+01 -3.3879e+00 -1.5965e+00 3.2511e+01 2.0430e+01 0.0000e+00 0.0000e+00
8.5454e-02 7.9473e+02 7.8791e+00 6.5713e-01 1.6176e+03 8.1596e+02 9.3073e+00 2.1137e+01 1.6694e+01 -3.6797e+00 -1.7573e+00 3.0454e+01 1.9295e+01 0.0000e+00 0.0000e+00
9.2652e-02 6.8127e+02 7.5944e+00 9.5322e-01 1.3908e+03 7.0262e+02 1.0035e+01 2.0661e+01 1.7640e+01 -3.9115e+00 -1.8869e+00 2.8434e+01 1.8169e+01 0.0000e+00 0.0000e+00
1.0046e-01 5.9195e+02 7.3948e+00 1.1921e+00 1.2123e+03 6.1349e+02 1.0651e+01 2.0146e+01 1.8439e+01 -4.0977e+00 -1.9936e+00 2.6438e+01 1.7062e+01 0.0000e+00 0.0000e+00
1.0892e-01 5.3272e+02 7.4140e+00 1.3701e+00 1.0945e+03 5.5479e+02 1.1201e+01 1.9596e+01 1.9141e+01 -4.2668e+00 -2.0929e+00 2.4460e+01 1.5990e+01 0.0000e+00 0.0000e+00
1.1809e-01 4.9335e+02 7.6066e+00 1.5278e+00 1.0169e+03 5.1627e+02 1.1764e+01 1.9012e+01 1.9824e+01 -4.4404e+00 -2.1959e+00 2.2513e+01 1.4963e+01 0.0000e+00 0.0000e+00
1.2804e-01 4.5230e+02 7.7138e+00 1.7214e+00 9.3582e+02 4.7594e+02 1.2381e+01 1.8394e+01 2.0517e+01 -4.6106e+00 -2.2970e+00 2.0634e+01 1.3982e+01 0.0000e+00 0.0000e+00
1.3883e-01 3.9477e+02 7.4685e+00 1.9624e+00 8.2081e+02 4.1849e+02 1.2977e+01 1.7744e+01 2.1135e+01 -4.7377e+00 -2.3737e+00 1.8858e+01 1.3035e+01 0.0000e+00 0.0000e+00
1.5052e-01 3.3018e+02 6.9483e+00 2.1873e+00 6.9077e+02 3.5333e+02 1.3412e+01 1.7063e+01 2.1538e+01 -4.7859e+00 -2.4073e+00 1.7195e+01 1.2116e+01 0.0000e+00 0.0000e+00
1.6320e-01 2.8089e+02 6.5475e+00 2.3288e+00 5.9140e+02 3.0350e+02 1.3637e+01 1.6358e+01 2.1689e+01 -4.7667e+00 -2.4053e+00 1.5619e+01 1.1234e+01 0.0000e+00 0.0000e+00
1.7694e-01 2.5232e+02 6.4515e+00 2.4082e+00 5.3421e+02 2.7491e+02 1.3774e+01 1.5636e+01 2.1718e+01 -4.7264e+00 -2.3926e+00 1.4116e+01 1.0400e+01 0.0000e+00 0.0000e+00
1.9185e-01 2.2658e+02 6.3377e+00 2.4993e+00 4.8268e+02 2.4913e+02 1.3933e+01 1.4898e+01 2.1732e+01 -4.6842e+00 -2.3780e+00 1.2704e+01 9.6156e+00 0.0000e+00 0.0000e+00
2.0801e-01 1.9200e+02 5.9084e+00 2.5993e+00 4.1253e+02 2.1384e+02 1.4019e+01 1.4148e+01 2.1631e+01 -4.6067e+00 -2.3427e+00 1.1408e+01 8.8681e+00 0.0000e+00 0.0000e+00
2.2553e-01 1.6186e+02 5.4721e+00 2.6425e+00 3.5102e+02 1.8281e+02 1.3916e+01 1.3392e+01 2.1307e+01 -4.4728e+00 -2.2768e+00 1.0216e+01 8.1577e+00 0.0000e+00 0.0000e+00
2.4453e-01 1.4292e+02 5.2561e+00 2.6430e+00 3.1244e+02 1.6336e+02 1.3729e+01 1.2636e+01 2.0873e+01 -4.3186e+00 -2.1999e+00 9.1095e+00 7.4935e+00 0.0000e+00 0.0000e+00
2.6512e-01 1.2353e+02 4.9463e+00 2.6442e+00 2.7269e+02 1.4326e+02 1.3525e+01 1.1884e+01 2.0398e+01 -4.1623e+00 -2.1207e+00 8.0979e+00 6.8709e+00 0.0000e+00 0.0000e+00
2.8746e-01 1.0425e+02 4.5532e+00 2.6176e+00 2.3281e+02 1.2300e+02 1.3207e+01 1.1141e+01 1.9786e+01 -3.9775e+00 -2.0253e+00 7.1826e+00 6.2848e+00 0.0000e+00 0.0000e+00
3.1167e-01 9.0467e+01 4.2773e+00 2.5640e+00 2.0418e+02 1.0843e+02 1.2818e+01 1.0411e+01 1.9090e+01 -3.7777e+00 -1.9217e+00 6.3501e+00 5.7395e+00 0.0000e+00 0.0000e+00
3.3792e-01 7.7134e+01 3.9512e+00 2.5014e+00 1.7627e+02 9.4167e+01 1.2395e+01 9.6978e+00 1.8346e+01 -3.5780e+00 -1.8171e+00 5.5995e+00 5.2312e+00 0.0000e+00 0.0000e+00
3.6639e-01 6.5882e+01 3.6466e+00 2.4196e+00 1.5251e+02 8.1978e+01 1.1906e+01 9.0059e+00 1.7529e+01 -3.3663e+00 -1.7058e+00 4.9263e+00 4.7586e+00 0.0000e+00 0.0000e+00
3.9725e-01 5.6315e+01 3.3591e+00 2.3278e+00 1.3215e+02 7.1485e+01 1.1389e+01 8.3379e+00 1.6681e+01 -3.1569e+00 -1.5953e+00 4.3231e+00 4.3211e+00 0.0000e+00 0.0000e+00
4.3071e-01 4.7964e+01 3.0784e+00 2.2253e+00 1.1419e+02 6.2192e+01 1.0838e+01 7.6967e+00 1.5799e+01 -2.9465e+00 -1.4839e+00 3.7860e+00 3.9165e+00 0.0000e+00 0.0000e+00
4.6699e-01 4.0861e+01 2.8148e+00 2.1156e+00 9.8760e+01 5.4165e+01 1.0271e+01 7.0842e+00 1.4902e+01 -2.7409e+00 -1.3748e+00 3.3086e+00 3.5435e+00 0.0000e+00 0.0000e+00
5.0632e-01 3.4775e+01 2.5657e+00 2.0003e+00 8.5389e+01 4.7173e+01 9.6899e+00 6.5023e+00 1.3999e+01 -2.5401e+00 -1.2681e+00 2.8862e+00 3.2004e+00 0.0000e+00 0.0000e+00
5.4897e-01 2.9561e+01 2.3311e+00 1.8816e+00 7.3795e+01 4.1077e+01 9.1055e+00 5.9519e+00 1.3100e+01 -2.3468e+00 -1.1654e+00 2.5132e+00 2.8855e+00 0.0000e+00 0.0000e+00
5.9521e-01 2.5121e+01 2.1124e+00 1.7616e+00 6.3793e+01 3.5786e+01 8.5232e+00 5.4339e+00 1.2214e+01 -2.1618e+00 -1.0671e+00 2.1850e+00 2.5973e+00 0.0000e+00 0.0000e+00
6.4535e-01 2.1334e+01 1.9086e+00 1.6420e+00 5.5144e+01 3.1182e+01 7.9490e+00 4.9484e+00 1.1348e+01 -1.9860e+00 -9.7379e-01 1.8969e+00 2.3341e+00 0.0000e+00 0.0000e+00
6.9971e-01 1.8110e+01 1.7198e+00 1.5241e+00 4.7672e+01 2.7179e+01 7.3879e+00 4.4953e+00 1.0509e+01 -1.8201e+00 -8.8586e-01 1.6447e+00 2.0943e+00 0.0000e+00 0.0000e+00
7.5865e-01 1.5368e+01 1.5454e+00 1.4088e+00 4.1218e+01 2.3698e+01 6.8437e+00 4.0743e+00 9.7011e+00 -1.6645e+00 -8.0350e-01 1.4243e+00 1.8763e+00 0.0000e+00 0.0000e+00
8.2255e-01 1.3036e+01 1.3848e+00 1.2969e+00 3.5643e+01 2.0670e+01 6.3196e+00 3.6844e+00 8.9288e+00 -1.5192e+00 -7.2680e-01 1.2321e+00 1.6785e+00 0.0000e+00 0.0000e+00
8.9184e-01 1.1056e+01 1.2374e+00 1.1890e+00 3.0825e+01 1.8035e+01 5.8180e+00 3.3247e+00 8.1947e+00 -1.3842e+00 -6.5575e-01 1.0649e+00 1.4994e+00 0.0000e+00 0.0000e+00
9.6696e-01 9.3750e+00 1.1025e+00 1.0855e+00 2.6662e+01 1.5741e+01 5.3408e+00 2.9940e+00 7.5006e+00 -1.2592e+00 -5.9022e-01 9.1962e-01 1.3376e+00 0.0000e+00 0.0000e+00
1.0484e+00 7.9482e+00 9.7929e-01 9.8682e-01 2.3062e+01 1.3742e+01 4.8888e+00 2.6909e+00 6.8477e+00 -1.1440e+00 -5.3005e-01 7.9360e-01 1.1916e+00 0.0000e+00 0.0000e+00
1.1367e+00 6.7374e+00 8.6708e-01 8.9321e-01 1.9949e+01 1.2000e+01 4.4629e+00 2.4141e+00 6.2362e+00 -1.0381e+00 -4.7499e-01 6.8443e-01 1.0603e+00 0.0000e+00 0.0000e+00
1.2325e+00 5.7101e+00 7.6506e-01 8.0480e-01 1.7253e+01 1.0480e+01 4.0630e+00 2.1619e+00 5.6659e+00 -9.4099e-01 -4.2479e-01 5.8997e-01 9.4228e-01 0.0000e+00 0.0000e+00
1.3363e+00 4.8384e+00 6.7250e-01 7.2162e-01 1.4919e+01 9.1533e+00 3.6890e+00 1.9327e+00 5.1358e+00 -8.5219e-01 -3.7916e-01 5.0832e-01 8.3643e-01 0.0000e+00 0.0000e+00
1.4488e+00 4.0988e+00 5.8869e-01 6.4364e-01 1.2895e+01 7.9939e+00 3.3404e+00 1.7251e+00 4.6450e+00 -7.7114e-01 -3.3779e-01 4.3781e-01 7.4162e-01 0.0000e+00 0.0000e+00
1.5709e+00 3.4710e+00 5.1292e-01 5.7076e-01 1.1139e+01 6.9798e+00 3.0163e+00 1.5374e+00 4.1917e+00 -6.9727e-01 -3.0038e-01 3.7696e-01 6.5684e-01 0.0000e+00 0.0000e+00
1.7032e+00 2.9381e+00 4.4457e-01 5.0289e-01 9.6149e+00 6.0921e+00 2.7158e+00 1.3680e+00 3.7745e+00 -6.3003e-01 -2.6662e-01 3.2448e-01 5.8112e-01 0.0000e+00 0.0000e+00
1.8467e+00 2.4855e+00 3.8303e-01 4.3989e-01 8.2903e+00 5.3141e+00 2.4379e+00 1.2156e+00 3.3913e+00 -5.6887e-01 -2.3620e-01 2.7924e-01 5.1360e-01 0.0000e+00 0.0000e+00
2.0022e+00 2.1010e+00 3.2775e-01 3.8166e-01 7.1384e+00 4.6316e+00 2.1816e+00 1.0786e+00 3.0401e+00 -5.1329e-01 -2.0886e-01 2.4025e-01 4.5345e-01 0.0000e+00 0.0000e+00
2.1709e+00 1.7742e+00 2.7823e-01 3.2807e-01 6.1360e+00 4.0325e+00 1.9456e+00 9.5573e-01 2.7191e+00 -4.6280e-01 -1.8430e-01 2.0666e-01 3.9992e-01 0.0000e+00 0.0000e+00
2.3537e+00 1.4964e+00 2.3402e-01 2.7901e-01 5.2633e+00 3.5059e+00 1.7289e+00 8.4571e-01 2.4262e+00 -4.1693e-01 -1.6229e-01 1.7771e-01 3.5235e-01 0.0000e+00 0.0000e+00
2.5520e+00 1.2602e+00 1.9469e-01 2.3436e-01 4.5033e+00 3.0430e+00 1.5303e+00 7.4733e-01 2.1594e+00 -3.7525e-01 -1.4258e-01 1.5278e-01 3.1009e-01 0.0000e+00 0.0000e+00
2.7669e+00 1.0593e+00 1.5989e-01 1.9403e-01 3.8415e+00 2.6357e+00 1.3488e+00 6.5949e-01 1.9168e+00 -3.3734e-01 -1.2495e-01 1.3129e-01 2.7260e-01 0.0000e+00 0.0000e+00
3.0000e+00 8.8850e-01 1.2927e-01 1.5791e-01 3.2654e+00 2.2773e+00 1.1833e+00 5.8115e-01 1.6967e+00 -3.0283e-01 -1.0921e-01 1.1278e-01 2.3937e-01 0.0000e+00 0.0000e+00
