# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
1.4422e-02 3.7339e+03 2.5484e+00 -9.3384e-01 7.4734e+03 3.7378e+03 2.6285e-01 4.2356e+01 1.9902e+00 6.0197e-01 4.7827e-01 1.0688e+02 6.8777e+01 0.0000e+00 0.0000e+00
1.5637e-02 3.7522e+03 2.9694e+00 -1.0559e+00 7.5110e+03 3.7571e+03 3.6588e-01 4.2307e+01 2.3419e+00 6.0168e-01 4.9324e-01 1.0587e+02 6.7889e+01 0.0000e+00 0.0000e+00
1.6955e-02 3.7455e+03 3.4329e+00 -1.1804e+00 7.4989e+03 3.7515e+03 4.9783e-01 4.2250e+01 2.7512e+00 5.8320e-01 4.9903e-01 1.0474e+02 6.6920e+01 0.0000e+00 0.0000e+00
1.8383e-02 3.7119e+03 3.9353e+00 -1.3033e+00 7.4329e+03 3.7189e+03 6.6438e-01 4.2184e+01 3.2252e+00 5.4194e-01 4.9343e-01 1.0349e+02 6.5868e+01 0.0000e+00 0.0000e+00
1.9931e-02 3.6497e+03 4.4703e+00 -1.4195e+00 7.3098e+03 3.6576e+03 8.7154e-01 4.2108e+01 3.7710e+00 4.7375e-01 4.7431e-01 1.0209e+02 6.4732e+01 0.0000e+00 0.0000e+00
2.1610e-02 3.5581e+03 5.0287e+00 -1.5230e+00 7.1282e+03 3.5671e+03 1.1253e+00 4.2020e+01 4.3952e+00 3.7564e-01 4.3979e-01 1.0055e+02 6.3511e+01 0.0000e+00 0.0000e+00
2.3430e-02 3.4377e+03 5.5991e+00 -1.6076e+00 6.8890e+03 3.4478e+03 1.4315e+00 4.1917e+01 5.1039e+00 2.4612e-01 3.8844e-01 9.8863e+01 6.2203e+01 0.0000e+00 0.0000e+00
2.5404e-02 3.2904e+03 6.1680e+00 -1.6670e+00 6.5960e+03 3.3017e+03 1.7947e+00 4.1800e+01 5.9014e+00 8.4542e-02 3.1942e-01 9.7021e+01 6.0808e+01 0.0000e+00 0.0000e+00
2.7544e-02 3.1197e+03 6.7220e+00 -1.6960e+00 6.2564e+03 3.1323e+03 2.2187e+00 4.1664e+01 6.7906e+00 -1.0986e-01 2.3256e-01 9.5021e+01 5.9326e+01 0.0000e+00 0.0000e+00
2.9864e-02 2.9311e+03 7.2500e+00 -1.6913e+00 5.8809e+03 2.9451e+03 2.7053e+00 4.1508e+01 7.7720e+00 -3.3743e-01 1.2827e-01 9.2863e+01 5.7758e+01 0.0000e+00 0.0000e+00
3.2379e-02 2.7315e+03 7.7458e+00 -1.6520e+00 5.4836e+03 2.7470e+03 3.2545e+00 4.1329e+01 8.8443e+00 -5.9630e-01 7.2958e-03 9.0543e+01 5.6104e+01 0.0000e+00 0.0000e+00
3.5106e-02 2.5294e+03 8.2118e+00 -1.5808e+00 5.0812e+03 2.5462e+03 3.8650e+00 4.1123e+01 1.0004e+01 -8.8283e-01 -1.2975e-01 8.8059e+01 5.4368e+01 0.0000e+00 0.0000e+00
3.8064e-02 2.3336e+03 8.6605e+00 -1.4834e+00 4.6913e+03 2.3517e+03 4.5353e+00 4.0888e+01 1.1249e+01 -1.1965e+00 -2.8303e-01 8.5410e+01 5.2553e+01 0.0000e+00 0.0000e+00
4.1270e-02 2.1523e+03 9.1156e+00 -1.3676e+00 4.3306e+03 2.1719e+03 5.2652e+00 4.0619e+01 1.2575e+01 -1.5414e+00 -4.5413e-01 8.2594e+01 5.0670e+01 0.0000e+00 0.0000e+00
4.4746e-02 1.9921e+03 9.6094e+00 -1.2415e+00 4.0124e+03 2.0133e+03 6.0585e+00 4.0313e+01 1.3985e+01 -1.9214e+00 -6.4641e-01 7.9609e+01 4.8728e+01 0.0000e+00 0.0000e+00
4.8515e-02 1.8564e+03 1.0175e+01 -1.1095e+00 3.7431e+03 1.8794e+03 6.9255e+00 3.9966e+01 1.5484e+01 -2.3430e+00 -8.6480e-01 7.6459e+01 4.6744e+01 0.0000e+00 0.0000e+00
5.2602e-02 1.7439e+03 1.0835e+01 -9.6885e-01 3.5209e+03 1.7689e+03 7.8834e+00 3.9573e+01 1.7085e+01 -2.8181e+00 -1.1146e+00 7.3154e+01 4.4736e+01 0.0000e+00 0.0000e+00
5.7032e-02 1.6482e+03 1.1577e+01 -8.0587e-01 3.3324e+03 1.6754e+03 8.9542e+00 3.9129e+01 1.8799e+01 -3.3504e+00 -1.3991e+00 6.9713e+01 4.2721e+01 0.0000e+00 0.0000e+00
6.1836e-02 1.5577e+03 1.2341e+01 -5.9558e-01 3.1545e+03 1.5873e+03 1.0157e+01 3.8632e+01 2.0635e+01 -3.9377e+00 -1.7161e+00 6.6169e+01 4.0716e+01 0.0000e+00 0.0000e+00
6.7045e-02 1.4578e+03 1.3006e+01 -3.0707e-01 2.9580e+03 1.4898e+03 1.1494e+01 3.8075e+01 2.2577e+01 -4.5620e+00 -2.0553e+00 6.2567e+01 3.8729e+01 0.0000e+00 0.0000e+00
7.2692e-02 1.3367e+03 1.3414e+01 8.1976e-02 2.7184e+03 1.3707e+03 1.2933e+01 3.7456e+01 2.4579e+01 -5.1878e+00 -2.3966e+00 5.8958e+01 3.6762e+01 0.0000e+00 0.0000e+00
7.8815e-02 1.1920e+03 1.3451e+01 5.6439e-01 2.4306e+03 1.2273e+03 1.4401e+01 3.6771e+01 2.6550e+01 -5.7687e+00 -2.7144e+00 5.5386e+01 3.4812e+01 0.0000e+00 0.0000e+00
8.5454e-02 1.0346e+03 1.3128e+01 1.0927e+00 2.1167e+03 1.0707e+03 1.5794e+01 3.6020e+01 2.8379e+01 -6.2637e+00 -2.9863e+00 5.1876e+01 3.2873e+01 0.0000e+00 0.0000e+00
9.2652e-02 8.8695e+02 1.2643e+01 1.5891e+00 1.8215e+03 9.2322e+02 1.7018e+01 3.5201e+01 2.9973e+01 -6.6570e+00 -3.2052e+00 4.8428e+01 3.0951e+01 0.0000e+00 0.0000e+00
1.0046e-01 7.7068e+02 1.2298e+01 1.9879e+00 1.5892e+03 8.0726e+02 1.8051e+01 3.4319e+01 3.1318e+01 -6.9726e+00 -3.3850e+00 4.5023e+01 2.9064e+01 0.0000e+00 0.0000e+00
1.0892e-01 6.9337e+02 1.2312e+01 2.2835e+00 1.4357e+03 7.3082e+02 1.8969e+01 3.3376e+01 3.2496e+01 -7.2591e+00 -3.5519e+00 4.1650e+01 2.7235e+01 0.0000e+00 0.0000e+00
1.1809e-01 6.4169e+02 1.2606e+01 2.5437e+00 1.3342e+03 6.8056e+02 1.9909e+01 3.2375e+01 3.3638e+01 -7.5525e+00 -3.7246e+00 3.8332e+01 2.5483e+01 0.0000e+00 0.0000e+00
1.2804e-01 5.8789e+02 1.2756e+01 2.8620e+00 1.2281e+03 6.2795e+02 2.0933e+01 3.1316e+01 3.4791e+01 -7.8392e+00 -3.8932e+00 3.5131e+01 2.3809e+01 0.0000e+00 0.0000e+00
1.3883e-01 5.1310e+02 1.2331e+01 3.2575e+00 1.0786e+03 5.5326e+02 2.1920e+01 3.0202e+01 3.5815e+01 -8.0526e+00 -4.0203e+00 3.2107e+01 2.2195e+01 0.0000e+00 0.0000e+00
1.5052e-01 4.2954e+02 1.1464e+01 3.6245e+00 9.1000e+02 4.6872e+02 2.2631e+01 2.9037e+01 3.6474e+01 -8.1333e+00 -4.0748e+00 2.9274e+01 2.0629e+01 0.0000e+00 0.0000e+00
1.6320e-01 3.6570e+02 1.0793e+01 3.8528e+00 7.8098e+02 4.0396e+02 2.2991e+01 2.7831e+01 3.6708e+01 -8.1010e+00 -4.0694e+00 2.6592e+01 1.9125e+01 0.0000e+00 0.0000e+00
1.7694e-01 3.2825e+02 1.0605e+01 3.9779e+00 7.0593e+02 3.6644e+02 2.3201e+01 2.6595e+01 3.6736e+01 -8.0330e+00 -4.0456e+00 2.4036e+01 1.7705e+01 0.0000e+00 0.0000e+00
1.9185e-01 2.9448e+02 1.0385e+01 4.1189e+00 6.3820e+02 3.3255e+02 2.3442e+01 2.5335e+01 3.6734e+01 -7.9608e+00 -4.0179e+00 2.1636e+01 1.6369e+01 0.0000e+00 0.0000e+00
2.0801e-01 2.4984e+02 9.6717e+00 4.2723e+00 5.4723e+02 2.8670e+02 2.3558e+01 2.4054e+01 3.6534e+01 -7.8291e+00 -3.9554e+00 1.9433e+01 1.5097e+01 0.0000e+00 0.0000e+00
2.2553e-01 2.1099e+02 8.9513e+00 4.3339e+00 4.6747e+02 2.4635e+02 2.3362e+01 2.2763e+01 3.5964e+01 -7.6045e+00 -3.8424e+00 1.7407e+01 1.3888e+01 0.0000e+00 0.0000e+00
2.4453e-01 1.8613e+02 8.5681e+00 4.3256e+00 4.1653e+02 2.2060e+02 2.3025e+01 2.1475e+01 3.5212e+01 -7.3462e+00 -3.7112e+00 1.5529e+01 1.2758e+01 0.0000e+00 0.0000e+00
2.6512e-01 1.6094e+02 8.0431e+00 4.3152e+00 3.6448e+02 1.9418e+02 2.2655e+01 2.0193e+01 3.4384e+01 -7.0833e+00 -3.5752e+00 1.3813e+01 1.1699e+01 0.0000e+00 0.0000e+00
2.8746e-01 1.3615e+02 7.3979e+00 4.2606e+00 3.1266e+02 1.6774e+02 2.2101e+01 1.8927e+01 3.3334e+01 -6.7739e+00 -3.4132e+00 1.2259e+01 1.0703e+01 0.0000e+00 0.0000e+00
3.1167e-01 1.1812e+02 6.9255e+00 4.1629e+00 2.7478e+02 1.4835e+02 2.1429e+01 1.7685e+01 3.2143e+01 -6.4404e+00 -3.2378e+00 1.0846e+01 9.7757e+00 0.0000e+00 0.0000e+00
3.3792e-01 1.0088e+02 6.3848e+00 4.0488e+00 2.3819e+02 1.2954e+02 2.0699e+01 1.6473e+01 3.0873e+01 -6.1060e+00 -3.0606e+00 9.5733e+00 8.9119e+00 0.0000e+00 0.0000e+00
3.6639e-01 8.6281e+01 5.8778e+00 3.9053e+00 2.0689e+02 1.1336e+02 1.9864e+01 1.5297e+01 2.9485e+01 -5.7531e+00 -2.8730e+00 8.4310e+00 8.1092e+00 0.0000e+00 0.0000e+00
3.9725e-01 7.3845e+01 5.3986e+00 3.7451e+00 1.7993e+02 9.9356e+01 1.8983e+01 1.4163e+01 2.8046e+01 -5.4035e+00 -2.6866e+00 7.4077e+00 7.3661e+00 0.0000e+00 0.0000e+00
4.3071e-01 6.3008e+01 4.9336e+00 3.5685e+00 1.5616e+02 8.6931e+01 1.8050e+01 1.3075e+01 2.6553e+01 -5.0529e+00 -2.4993e+00 6.4962e+00 6.6791e+00 0.0000e+00 0.0000e+00
4.6699e-01 5.3770e+01 4.4966e+00 3.3806e+00 1.3562e+02 7.6138e+01 1.7089e+01 1.2036e+01 2.5039e+01 -4.7099e+00 -2.3159e+00 5.6859e+00 6.0458e+00 0.0000e+00 0.0000e+00
5.0632e-01 4.5847e+01 4.0841e+00 3.1842e+00 1.1777e+02 6.6690e+01 1.6109e+01 1.1050e+01 2.3515e+01 -4.3752e+00 -2.1369e+00 4.9682e+00 5.4633e+00 0.0000e+00 0.0000e+00
5.4897e-01 3.9055e+01 3.6964e+00 2.9831e+00 1.0223e+02 5.8415e+01 1.5124e+01 1.0118e+01 2.2001e+01 -4.0528e+00 -1.9646e+00 4.3343e+00 4.9289e+00 0.0000e+00 0.0000e+00
5.9521e-01 3.3259e+01 3.3347e+00 2.7803e+00 8.8762e+01 5.1189e+01 1.4144e+01 9.2408e+00 2.0510e+01 -3.7439e+00 -1.7997e+00 3.7759e+00 4.4396e+00 0.0000e+00 0.0000e+00
6.4535e-01 2.8308e+01 2.9981e+00 2.5783e+00 7.7061e+01 4.4865e+01 1.3179e+01 8.4190e+00 1.9054e+01 -3.4503e+00 -1.6433e+00 3.2853e+00 3.9927e+00 0.0000e+00 0.0000e+00
6.9971e-01 2.4084e+01 2.6861e+00 2.3793e+00 6.6901e+01 3.9332e+01 1.2236e+01 7.6523e+00 1.7644e+01 -3.1727e+00 -1.4958e+00 2.8550e+00 3.5854e+00 0.0000e+00 0.0000e+00
7.5865e-01 2.0482e+01 2.3978e+00 2.1847e+00 5.8078e+01 3.4489e+01 1.1322e+01 6.9398e+00 1.6287e+01 -2.9118e+00 -1.3577e+00 2.4786e+00 3.2150e+00 0.0000e+00 0.0000e+00
8.2255e-01 1.7414e+01 2.1323e+00 1.9957e+00 5.0411e+01 3.0247e+01 1.0441e+01 6.2799e+00 1.4989e+01 -2.6677e+00 -1.2289e+00 2.1498e+00 2.8787e+00 0.0000e+00 0.0000e+00
8.9184e-01 1.4800e+01 1.8884e+00 1.8132e+00 4.3747e+01 2.6529e+01 9.5974e+00 5.6711e+00 1.3755e+01 -2.4402e+00 -1.1095e+00 1.8631e+00 2.5741e+00 0.0000e+00 0.0000e+00
9.6696e-01 1.2574e+01 1.6649e+00 1.6382e+00 3.7950e+01 2.3267e+01 8.7935e+00 5.1111e+00 1.2587e+01 -2.2289e+00 -9.9924e-01 1.6134e+00 2.2987e+00 0.0000e+00 0.0000e+00
1.0484e+00 1.0678e+01 1.4607e+00 1.4711e+00 3.2905e+01 2.0404e+01 8.0310e+00 4.5977e+00 1.1488e+01 -2.0334e+00 -8.9778e-01 1.3963e+00 2.0501e+00 0.0000e+00 0.0000e+00
1.1367e+00 9.0637e+00 1.2746e+00 1.3124e+00 2.8511e+01 1.7888e+01 7.3109e+00 4.1283e+00 1.0457e+01 -1.8528e+00 -8.0475e-01 1.2077e+00 1.8261e+00 0.0000e+00 0.0000e+00
1.2325e+00 7.6889e+00 1.1053e+00 1.1624e+00 2.4680e+01 1.5675e+01 6.6333e+00 3.7003e+00 9.4932e+00 -1.6864e+00 -7.1972e-01 1.0439e+00 1.6246e+00 0.0000e+00 0.0000e+00
1.3363e+00 6.5179e+00 9.5170e-01 1.0213e+00 2.1338e+01 1.3726e+01 5.9979e+00 3.3110e+00 8.5961e+00 -1.5334e+00 -6.4220e-01 9.0196e-01 1.4435e+00 0.0000e+00 0.0000e+00
1.4488e+00 5.5201e+00 8.1277e-01 8.8916e-01 1.8420e+01 1.2009e+01 5.4039e+00 2.9577e+00 7.7633e+00 -1.3927e+00 -5.7170e-01 7.7889e-01 1.2811e+00 0.0000e+00 0.0000e+00
1.5709e+00 4.6698e+00 6.8750e-01 7.6609e-01 1.5871e+01 1.0494e+01 4.8502e+00 2.6378e+00 6.9925e+00 -1.2635e+00 -5.0772e-01 6.7226e-01 1.1356e+00 0.0000e+00 0.0000e+00
1.7032e+00 3.9450e+00 5.7498e-01 6.5214e-01 1.3643e+01 9.1569e+00 4.3357e+00 2.3488e+00 6.2809e+00 -1.1449e+00 -4.4979e-01 5.7991e-01 1.0054e+00 0.0000e+00 0.0000e+00
1.8467e+00 3.3270e+00 4.7437e-01 5.4736e-01 1.1695e+01 7.9751e+00 3.8590e+00 2.0880e+00 5.6256e+00 -1.0361e+00 -3.9741e-01 4.9994e-01 8.8896e-01 0.0000e+00 0.0000e+00
2.0022e+00 2.8001e+00 3.8494e-01 4.5180e-01 9.9915e+00 6.9304e+00 3.4187e+00 1.8532e+00 5.0235e+00 -9.3621e-01 -3.5014e-01 4.3070e-01 7.8502e-01 0.0000e+00 0.0000e+00
2.1709e+00 2.3510e+00 3.0598e-01 3.6552e-01 8.5035e+00 6.0067e+00 3.0133e+00 1.6421e+00 4.4716e+00 -8.4447e-01 -3.0756e-01 3.7076e-01 6.9230e-01 0.0000e+00 0.0000e+00
2.3537e+00 1.9684e+00 2.3689e-01 2.8853e-01 7.2050e+00 5.1901e+00 2.6415e+00 1.4526e+00 3.9670e+00 -7.6018e-01 -2.6928e-01 3.1888e-01 6.0966e-01 0.0000e+00 0.0000e+00
2.5520e+00 1.6428e+00 1.7707e-01 2.2078e-01 6.0739e+00 4.4688e+00 2.3020e+00 1.2828e+00 3.5067e+00 -6.8270e-01 -2.3493e-01 2.7396e-01 5.3607e-01 0.0000e+00 0.0000e+00
2.7669e+00 1.3659e+00 1.2596e-01 1.6217e-01 5.0914e+00 3.8326e+00 1.9934e+00 1.1307e+00 3.0879e+00 -6.1142e-01 -2.0417e-01 2.3508e-01 4.7060e-01 0.0000e+00 0.0000e+00
3.0000e+00 1.1311e+00 8.2999e-02 1.1247e-01 4.2410e+00 3.2725e+00 1.7146e+00 9.9476e-01 2.7081e+00 -5.4586e-01 -1.7672e-01 2.0144e-01 4.1241e-01 0.0000e+00 0.0000e+00
