# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
4.2875e-03 6.6978e+03 1.3014e+00 -6.4742e-01 1.3397e+04 6.7205e+03 -1.5980e-01 4.3572e+02 1.6982e+00 1.3607e+00 9.7811e-01 1.1553e+03 7.6624e+02 0.0000e+00 0.0000e+00
4.6486e-03 7.0962e+03 1.6159e+00 -7.9962e-01 1.4196e+04 7.1221e+03 -1.7411e-01 4.3567e+02 2.0017e+00 1.5747e+00 1.1279e+00 1.1541e+03 7.6477e+02 0.0000e+00 0.0000e+00
5.0402e-03 7.5045e+03 2.0013e+00 -9.8466e-01 1.5014e+04 7.5312e+03 -1.8637e-01 4.3561e+02 2.3600e+00 1.8164e+00 1.2970e+00 1.1526e+03 7.6307e+02 0.0000e+00 0.0000e+00
5.4648e-03 7.9203e+03 2.4723e+00 -1.2086e+00 1.5846e+04 7.9459e+03 -1.9480e-01 4.3554e+02 2.7832e+00 2.0873e+00 1.4871e+00 1.1509e+03 7.6111e+02 0.0000e+00 0.0000e+00
5.9251e-03 8.3406e+03 3.0458e+00 -1.4781e+00 1.6688e+04 8.3640e+03 -1.9687e-01 4.3545e+02 3.2833e+00 2.3880e+00 1.6991e+00 1.1489e+03 7.5885e+02 0.0000e+00 0.0000e+00
6.4242e-03 8.7621e+03 3.7412e+00 -1.8008e+00 1.7532e+04 8.7828e+03 -1.8908e-01 4.3535e+02 3.8744e+00 2.7182e+00 1.9339e+00 1.1465e+03 7.5627e+02 0.0000e+00 0.0000e+00
6.9653e-03 9.1807e+03 4.5811e+00 -2.1846e+00 1.8371e+04 9.1991e+03 -1.6669e-01 4.3524e+02 4.5730e+00 3.0760e+00 2.1915e+00 1.1438e+03 7.5331e+02 0.0000e+00 0.0000e+00
7.5520e-03 9.5923e+03 5.5905e+00 -2.6381e+00 1.9197e+04 9.6088e+03 -1.2335e-01 4.3510e+02 5.3989e+00 3.4578e+00 2.4710e+00 1.1407e+03 7.4994e+02 0.0000e+00 0.0000e+00
8.1881e-03 9.9924e+03 6.7973e+00 -3.1699e+00 1.9999e+04 1.0008e+04 -5.0639e-02 4.3495e+02 6.3751e+00 3.8580e+00 2.7707e+00 1.1371e+03 7.4611e+02 0.0000e+00 0.0000e+00
8.8778e-03 1.0375e+04 8.2316e+00 -3.7881e+00 2.0768e+04 1.0390e+04 6.2382e-02 4.3476e+02 7.5286e+00 4.2686e+00 3.0870e+00 1.1329e+03 7.4177e+02 0.0000e+00 0.0000e+00
9.6256e-03 1.0735e+04 9.9250e+00 -4.4999e+00 2.1490e+04 1.0750e+04 2.2980e-01 4.3455e+02 8.8911e+00 4.6789e+00 3.4148e+00 1.1281e+03 7.3687e+02 0.0000e+00 0.0000e+00
1.0436e-02 1.1063e+04 1.1910e+01 -5.3107e+00 2.2152e+04 1.1081e+04 4.6948e-01 4.3430e+02 1.0499e+01 5.0755e+00 3.7467e+00 1.1225e+03 7.3137e+02 0.0000e+00 0.0000e+00
1.1315e-02 1.1353e+04 1.4217e+01 -6.2232e+00 2.2738e+04 1.1375e+04 8.0381e-01 4.3400e+02 1.2395e+01 5.4417e+00 4.0729e+00 1.1162e+03 7.2522e+02 0.0000e+00 0.0000e+00
1.2269e-02 1.1598e+04 1.6873e+01 -7.2359e+00 2.3233e+04 1.1625e+04 1.2604e+00 4.3366e+02 1.4626e+01 5.7576e+00 4.3808e+00 1.1090e+03 7.1837e+02 0.0000e+00 0.0000e+00
1.3302e-02 1.1787e+04 1.9903e+01 -8.3416e+00 2.3619e+04 1.1821e+04 1.8726e+00 4.3327e+02 1.7246e+01 5.9985e+00 4.6551e+00 1.1008e+03 7.1078e+02 0.0000e+00 0.0000e+00
1.4422e-02 1.1913e+04 2.3318e+01 -9.5264e+00 2.3879e+04 1.1955e+04 2.6802e+00 4.3281e+02 2.0317e+01 6.1339e+00 4.8777e+00 1.0916e+03 7.0242e+02 0.0000e+00 0.0000e+00
1.5637e-02 1.1967e+04 2.7118e+01 -1.0768e+01 2.3997e+04 1.2017e+04 3.7294e+00 4.3227e+02 2.3902e+01 6.1264e+00 5.0282e+00 1.0811e+03 6.9325e+02 0.0000e+00 0.0000e+00
1.6955e-02 1.1941e+04 3.1285e+01 -1.2034e+01 2.3956e+04 1.2001e+04 5.0722e+00 4.3165e+02 2.8071e+01 5.9323e+00 5.0846e+00 1.0694e+03 6.8324e+02 0.0000e+00 0.0000e+00
1.8383e-02 1.1829e+04 3.5779e+01 -1.3282e+01 2.3743e+04 1.1898e+04 6.7657e+00 4.3093e+02 3.2895e+01 5.5050e+00 5.0244e+00 1.0563e+03 6.7237e+02 0.0000e+00 0.0000e+00
1.9931e-02 1.1624e+04 4.0537e+01 -1.4459e+01 2.3347e+04 1.1704e+04 8.8701e+00 4.3010e+02 3.8447e+01 4.8021e+00 4.8260e+00 1.0419e+03 6.6062e+02 0.0000e+00 0.0000e+00
2.1610e-02 1.1326e+04 4.5471e+01 -1.5507e+01 2.2765e+04 1.1417e+04 1.1445e+01 4.2914e+02 4.4791e+01 3.7935e+00 4.4704e+00 1.0259e+03 6.4799e+02 0.0000e+00 0.0000e+00
2.3430e-02 1.0935e+04 5.0470e+01 -1.6361e+01 2.1999e+04 1.1038e+04 1.4547e+01 4.2803e+02 5.1984e+01 2.4645e+00 3.9434e+00 1.0083e+03 6.3446e+02 0.0000e+00 0.0000e+00
2.5404e-02 1.0459e+04 5.5407e+01 -1.6959e+01 2.1061e+04 1.0574e+04 1.8222e+01 4.2674e+02 6.0069e+01 8.0877e-01 3.2368e+00 9.8919e+02 6.2003e+02 0.0000e+00 0.0000e+00
2.7544e-02 9.9077e+03 6.0157e+01 -1.7250e+01 1.9976e+04 1.0037e+04 2.2503e+01 4.2526e+02 6.9071e+01 -1.1806e+00 2.3492e+00 9.6841e+02 6.0469e+02 0.0000e+00 0.0000e+00
2.9864e-02 9.2999e+03 6.4617e+01 -1.7200e+01 1.8777e+04 9.4427e+03 2.7405e+01 4.2356e+02 7.8989e+01 -3.5066e+00 1.2857e+00 9.4598e+02 5.8846e+02 0.0000e+00 0.0000e+00
3.2379e-02 8.6580e+03 6.8731e+01 -1.6804e+01 1.7509e+04 8.8144e+03 3.2923e+01 4.2161e+02 8.9802e+01 -6.1489e+00 5.4513e-02 9.2187e+02 5.7135e+02 0.0000e+00 0.0000e+00
3.5106e-02 8.0085e+03 7.2515e+01 -1.6093e+01 1.6227e+04 8.1784e+03 3.9038e+01 4.1936e+02 1.0147e+02 -9.0699e+00 -1.3374e+00 8.9606e+02 5.5338e+02 0.0000e+00 0.0000e+00
3.8064e-02 7.3796e+03 7.6077e+01 -1.5125e+01 1.4986e+04 7.5632e+03 4.5726e+01 4.1679e+02 1.1396e+02 -1.2263e+01 -2.8905e+00 8.6854e+02 5.3462e+02 0.0000e+00 0.0000e+00
4.1270e-02 6.7973e+03 7.9615e+01 -1.3985e+01 1.3838e+04 6.9953e+03 5.2978e+01 4.1386e+02 1.2722e+02 -1.5768e+01 -4.6196e+00 8.3929e+02 5.1514e+02 0.0000e+00 0.0000e+00
4.4746e-02 6.2821e+03 8.3392e+01 -1.2755e+01 1.2827e+04 6.4958e+03 6.0823e+01 4.1053e+02 1.4127e+02 -1.9622e+01 -6.5563e+00 8.0832e+02 4.9507e+02 0.0000e+00 0.0000e+00
4.8515e-02 5.8440e+03 8.7670e+01 -1.1484e+01 1.1971e+04 6.0750e+03 6.9349e+01 4.0675e+02 1.5615e+02 -2.3886e+01 -8.7476e+00 7.7567e+02 4.7458e+02 0.0000e+00 0.0000e+00
5.2602e-02 5.4788e+03 9.2590e+01 -1.0149e+01 1.1264e+04 5.7293e+03 7.8713e+01 4.0247e+02 1.7195e+02 -2.8673e+01 -1.1242e+01 7.4145e+02 4.5384e+02 0.0000e+00 0.0000e+00
5.7032e-02 5.1656e+03 9.8014e+01 -8.6230e+00 1.0663e+04 5.4380e+03 8.9111e+01 3.9765e+02 1.8878e+02 -3.4011e+01 -1.4066e+01 7.0588e+02 4.3305e+02 0.0000e+00 0.0000e+00
6.1836e-02 4.8682e+03 1.0339e+02 -6.6718e+00 1.0096e+04 5.1639e+03 1.0070e+02 3.9225e+02 2.0669e+02 -3.9867e+01 -1.7192e+01 6.6931e+02 4.1236e+02 0.0000e+00 0.0000e+00
6.7045e-02 4.5427e+03 1.0772e+02 -4.0138e+00 9.4719e+03 4.8607e+03 1.1347e+02 3.8621e+02 2.2548e+02 -4.6051e+01 -2.0508e+01 6.3219e+02 3.9187e+02 0.0000e+00 0.0000e+00
7.2692e-02 4.1534e+03 1.0979e+02 -4.5944e-01 8.7153e+03 4.4904e+03 1.2706e+02 3.7951e+02 2.4465e+02 -5.2205e+01 -2.3812e+01 5.9506e+02 3.7160e+02 0.0000e+00 0.0000e+00
7.8815e-02 3.6957e+03 1.0880e+02 3.8947e+00 7.8137e+03 4.0449e+03 1.4073e+02 3.7212e+02 2.6329e+02 -5.7873e+01 -2.6851e+01 5.5835e+02 3.5151e+02 0.0000e+00 0.0000e+00
8.5454e-02 3.2049e+03 1.0502e+02 8.5798e+00 6.8372e+03 3.5596e+03 1.5346e+02 3.6402e+02 2.8032e+02 -6.2672e+01 -2.9414e+01 5.2232e+02 3.3159e+02 0.0000e+00 0.0000e+00
9.2652e-02 2.7482e+03 1.0005e+02 1.2869e+01 5.9233e+03 3.1039e+03 1.6437e+02 3.5523e+02 2.9488e+02 -6.6467e+01 -3.1443e+01 4.8698e+02 3.1188e+02 0.0000e+00 0.0000e+00
1.0046e-01 2.3879e+03 9.6120e+01 1.6180e+01 5.2026e+03 2.7453e+03 1.7327e+02 3.4578e+02 3.0685e+02 -6.9501e+01 -3.3073e+01 4.5217e+02 2.9257e+02 0.0000e+00 0.0000e+00
1.0892e-01 2.1423e+03 9.4571e+01 1.8482e+01 4.7172e+03 2.5062e+03 1.8091e+02 3.3569e+02 3.1703e+02 -7.2227e+01 -3.4552e+01 4.1784e+02 2.7389e+02 0.0000e+00 0.0000e+00
1.1809e-01 1.9699e+03 9.4595e+01 2.0366e+01 4.3833e+03 2.3448e+03 1.8849e+02 3.2502e+02 3.2659e+02 -7.4954e+01 -3.6033e+01 3.8424e+02 2.5601e+02 0.0000e+00 0.0000e+00
1.2804e-01 1.7928e+03 9.3326e+01 2.2594e+01 4.0372e+03 2.1763e+03 1.9650e+02 3.1376e+02 3.3584e+02 -7.7530e+01 -3.7416e+01 3.5194e+02 2.3892e+02 0.0000e+00 0.0000e+00
1.3883e-01 1.5633e+03 8.8386e+01 2.5293e+01 3.5740e+03 1.9452e+03 2.0378e+02 3.0197e+02 3.4349e+02 -7.9373e+01 -3.8371e+01 3.2149e+02 2.2248e+02 0.0000e+00 0.0000e+00
1.5052e-01 1.3175e+03 8.1045e+01 2.7646e+01 3.0676e+03 1.6888e+03 2.0839e+02 2.8969e+02 3.4761e+02 -8.0017e+01 -3.8661e+01 2.9297e+02 2.0660e+02 0.0000e+00 0.0000e+00
1.6320e-01 1.1274e+03 7.4930e+01 2.8876e+01 2.6730e+03 1.4887e+03 2.0985e+02 2.7704e+02 3.4788e+02 -7.9681e+01 -3.8418e+01 2.6607e+02 1.9140e+02 0.0000e+00 0.0000e+00
1.7694e-01 1.0045e+03 7.1117e+01 2.9245e+01 2.4192e+03 1.3618e+03 2.0984e+02 2.6413e+02 3.4612e+02 -7.8989e+01 -3.7980e+01 2.4059e+02 1.7706e+02 0.0000e+00 0.0000e+00
1.9185e-01 8.9285e+02 6.6914e+01 2.9510e+01 2.1869e+03 1.2452e+03 2.0964e+02 2.5101e+02 3.4358e+02 -7.8152e+01 -3.7443e+01 2.1680e+02 1.6355e+02 0.0000e+00 0.0000e+00
2.0801e-01 7.6299e+02 6.0731e+01 2.9688e+01 1.9094e+03 1.1023e+03 2.0811e+02 2.3776e+02 3.3906e+02 -7.6777e+01 -3.6592e+01 1.9494e+02 1.5073e+02 0.0000e+00 0.0000e+00
2.2553e-01 6.5083e+02 5.4725e+01 2.9279e+01 1.6650e+03 9.7535e+02 2.0415e+02 2.2449e+02 3.3156e+02 -7.4695e+01 -3.5355e+01 1.7486e+02 1.3861e+02 0.0000e+00 0.0000e+00
2.4453e-01 5.6938e+02 4.9787e+01 2.8367e+01 1.4851e+03 8.8221e+02 1.9894e+02 2.1128e+02 3.2241e+02 -7.2313e+01 -3.3955e+01 1.5636e+02 1.2727e+02 0.0000e+00 0.0000e+00
2.6512e-01 4.9206e+02 4.4520e+01 2.7237e+01 1.3113e+03 7.9101e+02 1.9309e+02 1.9823e+02 3.1224e+02 -6.9794e+01 -3.2472e+01 1.3947e+02 1.1666e+02 0.0000e+00 0.0000e+00
2.8746e-01 4.2067e+02 3.9183e+01 2.5843e+01 1.1472e+03 7.0353e+02 1.8591e+02 1.8539e+02 3.0041e+02 -6.6950e+01 -3.0815e+01 1.2416e+02 1.0671e+02 0.0000e+00 0.0000e+00
3.1167e-01 3.6318e+02 3.4274e+01 2.4187e+01 1.0117e+03 6.3096e+02 1.7782e+02 1.7286e+02 2.8745e+02 -6.3923e+01 -2.9065e+01 1.1028e+02 9.7444e+01 0.0000e+00 0.0000e+00
3.3792e-01 3.1141e+02 2.9471e+01 2.2345e+01 8.8692e+02 5.6320e+02 1.6913e+02 1.6068e+02 2.7372e+02 -6.0821e+01 -2.7283e+01 9.7750e+01 8.8822e+01 0.0000e+00 0.0000e+00
3.6639e-01 2.6682e+02 2.4916e+01 2.0368e+01 7.7650e+02 5.0251e+02 1.5978e+02 1.4892e+02 2.5923e+02 -5.7615e+01 -2.5458e+01 8.6484e+01 8.0818e+01 0.0000e+00 0.0000e+00
3.9725e-01 2.2832e+02 2.0613e+01 1.8278e+01 6.7855e+02 4.4800e+02 1.5004e+02 1.3762e+02 2.4430e+02 -5.4389e+01 -2.3638e+01 7.6373e+01 7.3403e+01 0.0000e+00 0.0000e+00
4.3071e-01 1.9492e+02 1.6576e+01 1.6129e+01 5.9111e+02 3.9866e+02 1.3999e+02 1.2681e+02 2.2907e+02 -5.1157e+01 -2.1836e+01 6.7327e+01 6.6546e+01 0.0000e+00 0.0000e+00
4.6699e-01 1.6608e+02 1.2819e+01 1.3951e+01 5.1333e+02 3.5416e+02 1.2978e+02 1.1653e+02 2.1373e+02 -4.7953e+01 -2.0072e+01 5.9248e+01 6.0219e+01 0.0000e+00 0.0000e+00
5.0632e-01 1.4116e+02 9.3558e+00 1.1786e+01 4.4405e+02 3.1391e+02 1.1951e+02 1.0677e+02 1.9842e+02 -4.4795e+01 -1.8358e+01 5.2047e+01 5.4389e+01 0.0000e+00 0.0000e+00
5.4897e-01 1.1965e+02 6.1958e+00 9.6678e+00 3.8236e+02 2.7749e+02 1.0929e+02 9.7563e+01 1.8329e+02 -4.1700e+01 -1.6708e+01 4.5639e+01 4.9028e+01 0.0000e+00 0.0000e+00
5.9521e-01 1.0109e+02 3.3489e+00 7.6320e+00 3.2748e+02 2.4452e+02 9.9223e+01 8.8901e+01 1.6843e+02 -3.8679e+01 -1.5128e+01 3.9945e+01 4.4106e+01 0.0000e+00 0.0000e+00
6.4535e-01 8.5086e+01 8.2432e-01 5.7113e+00 2.7872e+02 2.1467e+02 8.9385e+01 8.0781e+01 1.5397e+02 -3.5742e+01 -1.3626e+01 3.4891e+01 3.9594e+01 0.0000e+00 0.0000e+00
6.9971e-01 7.1314e+01 -1.3700e+00 3.9367e+00 2.3550e+02 1.8766e+02 7.9861e+01 7.3195e+01 1.3997e+02 -3.2894e+01 -1.2206e+01 3.0410e+01 3.5463e+01 0.0000e+00 0.0000e+00
7.5865e-01 5.9480e+01 -3.2280e+00 2.3367e+00 1.9733e+02 1.6324e+02 7.0725e+01 6.6130e+01 1.2652e+02 -3.0140e+01 -1.0871e+01 2.6442e+01 3.1689e+01 0.0000e+00 0.0000e+00
8.2255e-01 4.9337e+01 -4.7467e+00 9.3613e-01 1.6378e+02 1.4122e+02 6.2046e+01 5.9570e+01 1.1368e+02 -2.7483e+01 -9.6234e+00 2.2932e+01 2.8245e+01 0.0000e+00 0.0000e+00
8.9184e-01 4.0670e+01 -5.9276e+00 -2.4575e-01 1.3448e+02 1.2142e+02 5.3886e+01 5.3495e+01 1.0151e+02 -2.4929e+01 -8.4644e+00 1.9831e+01 2.5108e+01 0.0000e+00 0.0000e+00
9.6696e-01 3.3297e+01 -6.7779e+00 -1.1968e+00 1.0909e+02 1.0368e+02 4.6301e+01 4.7888e+01 9.0036e+01 -2.2481e+01 -7.3944e+00 1.7096e+01 2.2256e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.7057e+01 -7.3125e+00 -1.9138e+00 8.7310e+01 8.7889e+01 3.9335e+01 4.2727e+01 7.9314e+01 -2.0145e+01 -6.4136e+00 1.4687e+01 1.9668e+01 0.0000e+00 0.0000e+00
1.1367e+00 2.1810e+01 -7.5544e+00 -2.4033e+00 6.8855e+01 7.3921e+01 3.3023e+01 3.7991e+01 6.9370e+01 -1.7928e+01 -5.5212e+00 1.2571e+01 1.7326e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.7432e+01 -7.5352e+00 -2.6823e+00 5.3431e+01 6.1665e+01 2.7386e+01 3.3660e+01 6.0225e+01 -1.5838e+01 -4.7160e+00 1.0717e+01 1.5212e+01 0.0000e+00 0.0000e+00
1.3363e+00 1.3811e+01 -7.2943e+00 -2.7769e+00 4.0742e+01 5.1011e+01 2.2430e+01 2.9712e+01 5.1892e+01 -1.3882e+01 -3.9960e+00 9.0984e+00 1.3309e+01 0.0000e+00 0.0000e+00
1.4488e+00 1.0845e+01 -6.8766e+00 -2.7206e+00 3.0485e+01 4.1842e+01 1.8141e+01 2.6128e+01 4.4371e+01 -1.2069e+01 -3.3585e+00 7.6902e+00 1.1601e+01 0.0000e+00 0.0000e+00
1.5709e+00 8.4415e+00 -6.3301e+00 -2.5508e+00 2.2350e+01 3.4037e+01 1.4492e+01 2.2887e+01 3.7652e+01 -1.0405e+01 -2.7997e+00 6.4708e+00 1.0076e+01 0.0000e+00 0.0000e+00
1.7032e+00 6.5144e+00 -5.7020e+00 -2.3053e+00 1.6026e+01 2.7468e+01 1.1439e+01 1.9968e+01 3.1710e+01 -8.8945e+00 -2.3153e+00 5.4200e+00 8.7177e+00 0.0000e+00 0.0000e+00
1.8467e+00 4.9865e+00 -5.0359e+00 -2.0188e+00 1.1214e+01 2.2000e+01 8.9262e+00 1.7352e+01 2.6510e+01 -7.5395e+00 -1.8997e+00 4.5193e+00 7.5144e+00 0.0000e+00 0.0000e+00
2.0022e+00 3.7882e+00 -4.3689e+00 -1.7203e+00 7.6310e+00 1.7499e+01 6.8919e+00 1.5019e+01 2.2008e+01 -6.3385e+00 -1.5471e+00 3.7518e+00 6.4528e+00 0.0000e+00 0.0000e+00
2.1709e+00 2.8582e+00 -3.7299e+00 -1.4315e+00 5.0236e+00 1.3831e+01 5.2693e+00 1.2948e+01 1.8149e+01 -5.2868e+00 -1.2510e+00 3.1013e+00 5.5208e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.1435e+00 -3.1391e+00 -1.1670e+00 3.1705e+00 1.0872e+01 3.9933e+00 1.1120e+01 1.4872e+01 -4.3766e+00 -1.0050e+00 2.5534e+00 4.7065e+00 0.0000e+00 0.0000e+00
2.5520e+00 1.5989e+00 -2.6086e+00 -9.3467e-01 1.8864e+00 8.5041e+00 3.0025e+00 9.5130e+00 1.2116e+01 -3.5977e+00 -8.0250e-01 2.0944e+00 3.9982e+00 0.0000e+00 0.0000e+00
2.7669e+00 1.1872e+00 -2.1440e+00 -7.3743e-01 1.0213e+00 6.6245e+00 2.2419e+00 8.1086e+00 9.8183e+00 -2.9383e+00 -6.3728e-01 1.7120e+00 3.3852e+00 0.0000e+00 0.0000e+00
3.0000e+00 8.7816e-01 -1.7453e+00 -5.7444e-01 4.5735e-01 5.1421e+00 1.6637e+00 6.8871e+00 7.9169e+00 -2.3854e+00 -5.0357e-01 1.3951e+00 2.8570e+00 0.0000e+00 0.0000e+00
