# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
2.2450e-03 6.5111e+03 5.1469e-01 -2.9270e-01 1.3030e+04 6.3476e+03 -1.5576e-01 1.1577e+03 1.2202e+00 1.0474e+00 7.7841e-01 3.0822e+03 2.0517e+03 0.0000e+00 0.0000e+00
2.4341e-03 6.9756e+03 6.4939e-01 -3.6749e-01 1.3956e+04 6.8546e+03 -1.7969e-01 1.1576e+03 1.4358e+00 1.2278e+00 9.0903e-01 3.0812e+03 2.0505e+03 0.0000e+00 0.0000e+00
2.6392e-03 7.4655e+03 8.1783e-01 -4.6071e-01 1.4932e+04 7.3817e+03 -2.0662e-01 1.1576e+03 1.6899e+00 1.4382e+00 1.0605e+00 3.0801e+03 2.0491e+03 0.0000e+00 0.0000e+00
2.8615e-03 7.9808e+03 1.0280e+00 -5.7664e-01 1.5959e+04 7.9290e+03 -2.3665e-01 1.1575e+03 1.9892e+00 1.6831e+00 1.2359e+00 3.0788e+03 2.0475e+03 0.0000e+00 0.0000e+00
3.1025e-03 8.5209e+03 1.2898e+00 -7.2047e-01 1.7038e+04 8.4962e+03 -2.6977e-01 1.1574e+03 2.3420e+00 1.9674e+00 1.4385e+00 3.0772e+03 2.0457e+03 0.0000e+00 0.0000e+00
3.3638e-03 9.0852e+03 1.6151e+00 -8.9843e-01 1.8167e+04 9.0830e+03 -3.0579e-01 1.1574e+03 2.7579e+00 2.2966e+00 1.6719e+00 3.0754e+03 2.0435e+03 0.0000e+00 0.0000e+00
3.6472e-03 9.6727e+03 2.0182e+00 -1.1180e+00 1.9344e+04 9.6886e+03 -3.4423e-01 1.1573e+03 3.2482e+00 2.6765e+00 1.9400e+00 3.0732e+03 2.0410e+03 0.0000e+00 0.0000e+00
3.9544e-03 1.0282e+04 2.5165e+00 -1.3880e+00 2.0566e+04 1.0312e+04 -3.8421e-01 1.1572e+03 3.8267e+00 3.1132e+00 2.2469e+00 3.0708e+03 2.0380e+03 0.0000e+00 0.0000e+00
4.2875e-03 1.0913e+04 3.1309e+00 -1.7189e+00 2.1831e+04 1.0952e+04 -4.2431e-01 1.1571e+03 4.5092e+00 3.6126e+00 2.5970e+00 3.0678e+03 2.0346e+03 0.0000e+00 0.0000e+00
4.6486e-03 1.1561e+04 3.8859e+00 -2.1230e+00 2.3132e+04 1.1606e+04 -4.6229e-01 1.1569e+03 5.3149e+00 4.1806e+00 2.9944e+00 3.0644e+03 2.0307e+03 0.0000e+00 0.0000e+00
5.0402e-03 1.2226e+04 4.8109e+00 -2.6142e+00 2.4464e+04 1.2273e+04 -4.9484e-01 1.1567e+03 6.2662e+00 4.8221e+00 3.4435e+00 3.0605e+03 2.0261e+03 0.0000e+00 0.0000e+00
5.4648e-03 1.2903e+04 5.9402e+00 -3.2085e+00 2.5820e+04 1.2949e+04 -5.1721e-01 1.1565e+03 7.3898e+00 5.5410e+00 3.9478e+00 3.0558e+03 2.0209e+03 0.0000e+00 0.0000e+00
5.9251e-03 1.3587e+04 7.3140e+00 -3.9239e+00 2.7190e+04 1.3630e+04 -5.2270e-01 1.1563e+03 8.7174e+00 6.3388e+00 4.5105e+00 3.0504e+03 2.0149e+03 0.0000e+00 0.0000e+00
6.4242e-03 1.4273e+04 8.9785e+00 -4.7801e+00 2.8564e+04 1.4313e+04 -5.0203e-01 1.1560e+03 1.0286e+01 7.2147e+00 5.1334e+00 3.0442e+03 2.0080e+03 0.0000e+00 0.0000e+00
6.9653e-03 1.4954e+04 1.0987e+01 -5.7986e+00 2.9931e+04 1.4991e+04 -4.4261e-01 1.1557e+03 1.2141e+01 8.1636e+00 5.8167e+00 3.0369e+03 2.0000e+03 0.0000e+00 0.0000e+00
7.5520e-03 1.5623e+04 1.3397e+01 -7.0017e+00 3.1275e+04 1.5659e+04 -3.2759e-01 1.1553e+03 1.4332e+01 9.1760e+00 6.5582e+00 3.0285e+03 1.9910e+03 0.0000e+00 0.0000e+00
8.1881e-03 1.6273e+04 1.6275e+01 -8.4122e+00 3.2582e+04 1.6309e+04 -1.3468e-01 1.1549e+03 1.6923e+01 1.0237e+01 7.3527e+00 3.0187e+03 1.9807e+03 0.0000e+00 0.0000e+00
8.8778e-03 1.6895e+04 1.9691e+01 -1.0052e+01 3.3832e+04 1.6933e+04 1.6513e-01 1.1544e+03 1.9983e+01 1.1324e+01 8.1912e+00 3.0074e+03 1.9691e+03 0.0000e+00 0.0000e+00
9.6256e-03 1.7477e+04 2.3716e+01 -1.1939e+01 3.5006e+04 1.7520e+04 6.0915e-01 1.1538e+03 2.3598e+01 1.2411e+01 9.0597e+00 2.9945e+03 1.9560e+03 0.0000e+00 0.0000e+00
1.0436e-02 1.8009e+04 2.8425e+01 -1.4088e+01 3.6082e+04 1.8060e+04 1.2447e+00 1.1531e+03 2.7863e+01 1.3459e+01 9.9386e+00 2.9796e+03 1.9413e+03 0.0000e+00 0.0000e+00
1.1315e-02 1.8479e+04 3.3885e+01 -1.6506e+01 3.7035e+04 1.8540e+04 2.1309e+00 1.1522e+03 3.2889e+01 1.4427e+01 1.0802e+01 2.9626e+03 1.9248e+03 0.0000e+00 0.0000e+00
1.2269e-02 1.8873e+04 4.0157e+01 -1.9188e+01 3.7837e+04 1.8948e+04 3.3407e+00 1.1513e+03 3.8804e+01 1.5259e+01 1.1615e+01 2.9432e+03 1.9065e+03 0.0000e+00 0.0000e+00
1.3302e-02 1.9176e+04 4.7287e+01 -2.2115e+01 3.8463e+04 1.9268e+04 4.9624e+00 1.1502e+03 4.5750e+01 1.5891e+01 1.2339e+01 2.9211e+03 1.8861e+03 0.0000e+00 0.0000e+00
1.4422e-02 1.9376e+04 5.5296e+01 -2.5250e+01 3.8883e+04 1.9487e+04 7.1007e+00 1.1489e+03 5.3884e+01 1.6241e+01 1.2925e+01 2.8962e+03 1.8637e+03 0.0000e+00 0.0000e+00
1.5637e-02 1.9458e+04 6.4173e+01 -2.8532e+01 3.9070e+04 1.9591e+04 9.8771e+00 1.1474e+03 6.3377e+01 1.6210e+01 1.3319e+01 2.8681e+03 1.8391e+03 0.0000e+00 0.0000e+00
1.6955e-02 1.9409e+04 7.3862e+01 -3.1875e+01 3.8998e+04 1.9566e+04 1.3428e+01 1.1457e+03 7.4412e+01 1.5682e+01 1.3462e+01 2.8366e+03 1.8123e+03 0.0000e+00 0.0000e+00
1.8383e-02 1.9217e+04 8.4254e+01 -3.5168e+01 3.8645e+04 1.9400e+04 1.7904e+01 1.1436e+03 8.7175e+01 1.4534e+01 1.3295e+01 2.8014e+03 1.7831e+03 0.0000e+00 0.0000e+00
1.9931e-02 1.8876e+04 9.5184e+01 -3.8272e+01 3.7995e+04 1.9087e+04 2.3460e+01 1.1413e+03 1.0185e+02 1.2653e+01 1.2761e+01 2.7624e+03 1.7516e+03 0.0000e+00 0.0000e+00
2.1610e-02 1.8382e+04 1.0643e+02 -4.1029e+01 3.7041e+04 1.8622e+04 3.0252e+01 1.1386e+03 1.1860e+02 9.9614e+00 1.1810e+01 2.7193e+03 1.7177e+03 0.0000e+00 0.0000e+00
2.3430e-02 1.7737e+04 1.1772e+02 -4.3271e+01 3.5789e+04 1.8009e+04 3.8422e+01 1.1355e+03 1.3758e+02 6.4201e+00 1.0405e+01 2.6721e+03 1.6814e+03 0.0000e+00 0.0000e+00
2.5404e-02 1.6952e+04 1.2874e+02 -4.4837e+01 3.4258e+04 1.7258e+04 4.8088e+01 1.1319e+03 1.5889e+02 2.0139e+00 8.5262e+00 2.6205e+03 1.6426e+03 0.0000e+00 0.0000e+00
2.7544e-02 1.6046e+04 1.3919e+02 -4.5593e+01 3.2487e+04 1.6387e+04 5.9329e+01 1.1277e+03 1.8258e+02 -3.2739e+00 6.1706e+00 2.5645e+03 1.6015e+03 0.0000e+00 0.0000e+00
2.9864e-02 1.5049e+04 1.4882e+02 -4.5456e+01 3.0532e+04 1.5426e+04 7.2172e+01 1.1229e+03 2.0864e+02 -9.4488e+00 3.3528e+00 2.5040e+03 1.5579e+03 0.0000e+00 0.0000e+00
3.2379e-02 1.3997e+04 1.5750e+02 -4.4421e+01 2.8468e+04 1.4409e+04 8.6594e+01 1.1175e+03 2.3700e+02 -1.6455e+01 9.6529e-02 2.4391e+03 1.5120e+03 0.0000e+00 0.0000e+00
3.5106e-02 1.2934e+04 1.6526e+02 -4.2568e+01 2.6381e+04 1.3381e+04 1.0253e+02 1.1112e+03 2.6754e+02 -2.4192e+01 -3.5777e+00 2.3695e+03 1.4637e+03 0.0000e+00 0.0000e+00
3.8064e-02 1.1905e+04 1.7233e+02 -4.0067e+01 2.4363e+04 1.2388e+04 1.1990e+02 1.1039e+03 3.0013e+02 -3.2638e+01 -7.6689e+00 2.2954e+03 1.4134e+03 0.0000e+00 0.0000e+00
4.1270e-02 1.0952e+04 1.7915e+02 -3.7140e+01 2.2499e+04 1.1473e+04 1.3866e+02 1.0957e+03 3.3465e+02 -4.1895e+01 -1.2212e+01 2.2166e+03 1.3611e+03 0.0000e+00 0.0000e+00
4.4746e-02 1.0109e+04 1.8626e+02 -3.4011e+01 2.0855e+04 1.0669e+04 1.5886e+02 1.0864e+03 3.7108e+02 -5.2052e+01 -1.7286e+01 2.1333e+03 1.3073e+03 0.0000e+00 0.0000e+00
4.8515e-02 9.3887e+03 1.9416e+02 -3.0817e+01 1.9463e+04 9.9934e+03 1.8071e+02 1.0758e+03 4.0951e+02 -6.3265e+01 -2.3006e+01 2.0455e+03 1.2524e+03 0.0000e+00 0.0000e+00
5.2602e-02 8.7856e+03 2.0307e+02 -2.7510e+01 1.8310e+04 9.4400e+03 2.0456e+02 1.0638e+03 4.5015e+02 -7.5806e+01 -2.9489e+01 1.9536e+03 1.1968e+03 0.0000e+00 0.0000e+00
5.7032e-02 8.2649e+03 2.1259e+02 -2.3774e+01 1.7329e+04 8.9747e+03 2.3089e+02 1.0503e+03 4.9322e+02 -8.9732e+01 -3.6790e+01 1.8582e+03 1.1411e+03 0.0000e+00 0.0000e+00
6.1836e-02 7.7692e+03 2.2144e+02 -1.9042e+01 1.6399e+04 8.5373e+03 2.6003e+02 1.0352e+03 5.3873e+02 -1.0493e+02 -4.4818e+01 1.7602e+03 1.0857e+03 0.0000e+00 0.0000e+00
6.7045e-02 7.2296e+03 2.2750e+02 -1.2638e+01 1.5379e+04 8.0533e+03 2.9185e+02 1.0184e+03 5.8613e+02 -1.2088e+02 -5.3270e+01 1.6610e+03 1.0309e+03 0.0000e+00 0.0000e+00
7.2692e-02 6.5928e+03 2.2841e+02 -4.1414e+00 1.4152e+04 7.4622e+03 3.2536e+02 9.9968e+02 6.3402e+02 -1.3664e+02 -6.1612e+01 1.5618e+03 9.7665e+02 0.0000e+00 0.0000e+00
7.8815e-02 5.8544e+03 2.2289e+02 6.1470e+00 1.2703e+04 6.7524e+03 3.5860e+02 9.7912e+02 6.8006e+02 -1.5105e+02 -6.9199e+01 1.4638e+03 9.2295e+02 0.0000e+00 0.0000e+00
8.5454e-02 5.0717e+03 2.1183e+02 1.7030e+01 1.1145e+04 5.9808e+03 3.8897e+02 9.5664e+02 7.2146e+02 -1.6318e+02 -7.5512e+01 1.3678e+03 8.6976e+02 0.0000e+00 0.0000e+00
9.2652e-02 4.3485e+03 1.9859e+02 2.6737e+01 9.6931e+03 5.2574e+03 4.1433e+02 9.3229e+02 7.5612e+02 -1.7271e+02 -8.0421e+01 1.2737e+03 8.1726e+02 0.0000e+00 0.0000e+00
1.0046e-01 3.7765e+03 1.8718e+02 3.3913e+01 8.5432e+03 4.6866e+03 4.3429e+02 9.0615e+02 7.8386e+02 -1.8029e+02 -8.4280e+01 1.1812e+03 7.6590e+02 0.0000e+00 0.0000e+00
1.0892e-01 3.3781e+03 1.7953e+02 3.8531e+01 7.7508e+03 4.3005e+03 4.5072e+02 8.7833e+02 8.0666e+02 -1.8701e+02 -8.7686e+01 1.0903e+03 7.1627e+02 0.0000e+00 0.0000e+00
1.1809e-01 3.0880e+03 1.7371e+02 4.1951e+01 7.1827e+03 4.0318e+03 4.6641e+02 8.4894e+02 8.2722e+02 -1.9357e+02 -9.0986e+01 1.0016e+03 6.6877e+02 0.0000e+00 0.0000e+00
1.2804e-01 2.7932e+03 1.6504e+02 4.5823e+01 6.5977e+03 3.7515e+03 4.8233e+02 8.1804e+02 8.4611e+02 -1.9956e+02 -9.3907e+01 9.1667e+02 6.2338e+02 0.0000e+00 0.0000e+00
1.3883e-01 2.4312e+03 1.5071e+02 5.0381e+01 5.8539e+03 3.3801e+03 4.9571e+02 7.8576e+02 8.6025e+02 -2.0363e+02 -9.5701e+01 8.3666e+02 5.7977e+02 0.0000e+00 0.0000e+00
1.5052e-01 2.0563e+03 1.3351e+02 5.3972e+01 5.0634e+03 2.9753e+03 5.0232e+02 7.5228e+02 8.6542e+02 -2.0481e+02 -9.5879e+01 7.6174e+02 5.3778e+02 0.0000e+00 0.0000e+00
1.6320e-01 1.7627e+03 1.1810e+02 5.5141e+01 4.4346e+03 2.6529e+03 5.0143e+02 7.1789e+02 8.6131e+02 -2.0369e+02 -9.4796e+01 6.9121e+02 4.9766e+02 0.0000e+00 0.0000e+00
1.7694e-01 1.5591e+03 1.0489e+02 5.4385e+01 3.9944e+03 2.4318e+03 4.9673e+02 6.8288e+02 8.5192e+02 -2.0160e+02 -9.3177e+01 6.2471e+02 4.5979e+02 0.0000e+00 0.0000e+00
1.9185e-01 1.3740e+03 9.0939e+01 5.3012e+01 3.5878e+03 2.2258e+03 4.9069e+02 6.4742e+02 8.3965e+02 -1.9893e+02 -9.1199e+01 5.6279e+02 4.2410e+02 0.0000e+00 0.0000e+00
2.0801e-01 1.1757e+03 7.5799e+01 5.1180e+01 3.1408e+03 1.9908e+03 4.8109e+02 6.1174e+02 8.2219e+02 -1.9493e+02 -8.8467e+01 5.0587e+02 3.9030e+02 0.0000e+00 0.0000e+00
2.2553e-01 1.0046e+03 6.1301e+01 4.8306e+01 2.7442e+03 1.7793e+03 4.6624e+02 5.7609e+02 7.9814e+02 -1.8939e+02 -8.4915e+01 4.5356e+02 3.5840e+02 0.0000e+00 0.0000e+00
2.4453e-01 8.7108e+02 4.7418e+01 4.4447e+01 2.4252e+03 1.6096e+03 4.4837e+02 5.4075e+02 7.7001e+02 -1.8306e+02 -8.0967e+01 4.0546e+02 3.2851e+02 0.0000e+00 0.0000e+00
2.6512e-01 7.4854e+02 3.3956e+01 3.9976e+01 2.1252e+03 1.4466e+03 4.2852e+02 5.0589e+02 7.3892e+02 -1.7622e+02 -7.6764e+01 3.6157e+02 3.0052e+02 0.0000e+00 0.0000e+00
2.8746e-01 6.3853e+02 2.1312e+01 3.5098e+01 1.8480e+03 1.2928e+03 4.0591e+02 4.7171e+02 7.0425e+02 -1.6865e+02 -7.2221e+01 3.2169e+02 2.7432e+02 0.0000e+00 0.0000e+00
3.1167e-01 5.4605e+02 9.2929e+00 2.9846e+01 1.6065e+03 1.1572e+03 3.8135e+02 4.3842e+02 6.6702e+02 -1.6059e+02 -6.7490e+01 2.8551e+02 2.4989e+02 0.0000e+00 0.0000e+00
3.3792e-01 4.6444e+02 -1.7461e+00 2.4357e+01 1.3869e+03 1.0313e+03 3.5543e+02 4.0613e+02 6.2794e+02 -1.5222e+02 -6.2676e+01 2.5279e+02 2.2713e+02 0.0000e+00 0.0000e+00
3.6639e-01 3.9372e+02 -1.1797e+01 1.8841e+01 1.1901e+03 9.1620e+02 3.2835e+02 3.7500e+02 5.8736e+02 -1.4356e+02 -5.7813e+01 2.2327e+02 2.0599e+02 0.0000e+00 0.0000e+00
3.9725e-01 3.3245e+02 -2.0765e+01 1.3394e+01 1.0141e+03 8.1088e+02 3.0065e+02 3.4511e+02 5.4592e+02 -1.3474e+02 -5.2981e+01 1.9671e+02 1.8637e+02 0.0000e+00 0.0000e+00
4.3071e-01 2.7937e+02 -2.8539e+01 8.1824e+00 8.5670e+02 7.1436e+02 2.7267e+02 3.1656e+02 5.0408e+02 -1.2580e+02 -4.8225e+01 1.7284e+02 1.6820e+02 0.0000e+00 0.0000e+00
4.6699e-01 2.3353e+02 -3.5051e+01 3.3346e+00 7.1668e+02 6.2609e+02 2.4483e+02 2.8938e+02 4.6232e+02 -1.1683e+02 -4.3593e+01 1.5144e+02 1.5140e+02 0.0000e+00 0.0000e+00
5.0632e-01 1.9403e+02 -4.0233e+01 -1.0181e+00 5.9276e+02 5.4550e+02 2.1749e+02 2.6363e+02 4.2105e+02 -1.0788e+02 -3.9123e+01 1.3228e+02 1.3590e+02 0.0000e+00 0.0000e+00
5.4897e-01 1.6011e+02 -4.4041e+01 -4.7653e+00 4.8386e+02 4.7214e+02 1.9101e+02 2.3933e+02 3.8068e+02 -9.8998e+01 -3.4848e+01 1.1517e+02 1.2163e+02 0.0000e+00 0.0000e+00
5.9521e-01 1.3113e+02 -4.6461e+01 -7.8189e+00 3.8906e+02 4.0566e+02 1.6573e+02 2.1647e+02 3.4157e+02 -9.0241e+01 -3.0796e+01 9.9907e+01 1.0851e+02 0.0000e+00 0.0000e+00
6.4535e-01 1.0649e+02 -4.7518e+01 -1.0122e+01 3.0748e+02 3.4575e+02 1.4194e+02 1.9506e+02 3.0406e+02 -8.1665e+01 -2.6991e+01 8.6329e+01 9.6483e+01 0.0000e+00 0.0000e+00
6.9971e-01 8.5694e+01 -4.7281e+01 -1.1655e+01 2.3826e+02 2.9214e+02 1.1993e+02 1.7509e+02 2.6844e+02 -7.3328e+01 -2.3452e+01 7.4281e+01 8.5485e+01 0.0000e+00 0.0000e+00
7.5865e-01 6.8291e+01 -4.5870e+01 -1.2444e+01 1.8052e+02 2.4459e+02 9.9895e+01 1.5653e+02 2.3499e+02 -6.5292e+01 -2.0195e+01 6.3626e+01 7.5459e+01 0.0000e+00 0.0000e+00
8.2255e-01 5.3868e+01 -4.3451e+01 -1.2554e+01 1.3329e+02 2.0284e+02 8.1994e+01 1.3935e+02 2.0392e+02 -5.7622e+01 -1.7230e+01 5.4237e+01 6.6350e+01 0.0000e+00 0.0000e+00
8.9184e-01 4.2046e+01 -4.0233e+01 -1.2091e+01 9.5523e+01 1.6660e+02 6.6303e+01 1.2353e+02 1.7541e+02 -5.0380e+01 -1.4561e+01 4.6001e+01 5.8106e+01 0.0000e+00 0.0000e+00
9.6696e-01 3.2475e+01 -3.6450e+01 -1.1189e+01 6.6074e+01 1.3553e+02 5.2821e+01 1.0903e+02 1.4955e+02 -4.3626e+01 -1.2190e+01 3.8814e+01 5.0676e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.4824e+01 -3.2343e+01 -9.9935e+00 4.3750e+01 1.0923e+02 4.1469e+01 9.5802e+01 1.2639e+02 -3.7411e+01 -1.0109e+01 3.2577e+01 4.4011e+01 0.0000e+00 0.0000e+00
1.1367e+00 1.8791e+01 -2.8143e+01 -8.6455e+00 2.7348e+01 8.7269e+01 3.2104e+01 8.3804e+01 1.0591e+02 -3.1771e+01 -8.3068e+00 2.7198e+01 3.8063e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.4095e+01 -2.4047e+01 -7.2685e+00 1.5709e+01 6.9165e+01 2.4530e+01 7.2982e+01 8.8029e+01 -2.6725e+01 -6.7662e+00 2.2591e+01 3.2783e+01 0.0000e+00 0.0000e+00
1.3363e+00 1.0487e+01 -2.0208e+01 -5.9575e+00 7.7690e+00 5.4424e+01 1.8519e+01 6.3277e+01 7.2605e+01 -2.2277e+01 -5.4660e+00 1.8670e+01 2.8120e+01 0.0000e+00 0.0000e+00
1.4488e+00 7.7466e+00 -1.6730e+01 -4.7755e+00 2.6014e+00 4.2559e+01 1.3830e+01 5.4624e+01 5.9456e+01 -1.8410e+01 -4.3820e+00 1.5357e+01 2.4025e+01 0.0000e+00 0.0000e+00
1.5709e+00 5.6879e+00 -1.3671e+01 -3.7551e+00 -5.6459e-01 3.3104e+01 1.0231e+01 4.6956e+01 4.8368e+01 -1.5093e+01 -3.4885e+00 1.2575e+01 2.0449e+01 0.0000e+00 0.0000e+00
1.7032e+00 4.1556e+00 -1.1044e+01 -2.9051e+00 -2.3405e+00 2.5636e+01 7.5065e+00 4.0199e+01 3.9113e+01 -1.2285e+01 -2.7598e+00 1.0256e+01 1.7342e+01 0.0000e+00 0.0000e+00
1.8467e+00 3.0240e+00 -8.8352e+00 -2.2172e+00 -3.1908e+00 1.9782e+01 5.4688e+00 3.4280e+01 3.1458e+01 -9.9329e+00 -2.1712e+00 8.3333e+00 1.4656e+01 0.0000e+00 0.0000e+00
2.0022e+00 2.1938e+00 -7.0106e+00 -1.6735e+00 -3.4541e+00 1.5222e+01 3.9604e+00 2.9122e+01 2.5179e+01 -7.9841e+00 -1.6997e+00 6.7488e+00 1.2346e+01 0.0000e+00 0.0000e+00
2.1709e+00 1.5878e+00 -5.5249e+00 -1.2518e+00 -3.3678e+00 1.1686e+01 2.8535e+00 2.4653e+01 2.0067e+01 -6.3842e+00 -1.3249e+00 5.4496e+00 1.0368e+01 0.0000e+00 0.0000e+00
2.3537e+00 1.1473e+00 -4.3296e+00 -9.2961e-01 -3.0919e+00 8.9563e+00 2.0472e+00 2.0799e+01 1.5931e+01 -5.0813e+00 -1.0290e+00 4.3894e+00 8.6826e+00 0.0000e+00 0.0000e+00
2.5520e+00 8.2804e-01 -3.3771e+00 -6.8647e-01 -2.7298e+00 6.8552e+00 1.4632e+00 1.7491e+01 1.2605e+01 -4.0278e+00 -7.9659e-01 3.5278e+00 7.2512e+00 0.0000e+00 0.0000e+00
2.7669e+00 5.9723e-01 -2.6243e+00 -5.0470e-01 -2.3452e+00 5.2418e+00 1.0425e+00 1.4665e+01 9.9426e+00 -3.1813e+00 -6.1501e-01 2.8302e+00 6.0405e+00 0.0000e+00 0.0000e+00
3.0000e+00 4.3060e-01 -2.0330e+00 -3.6981e-01 -1.9748e+00 4.0053e+00 7.4054e-01 1.2261e+01 7.8215e+00 -2.5048e+00 -4.7375e-01 2.2672e+00 5.0201e+00 0.0000e+00 0.0000e+00
