# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
3.6472e-03 2.0874e+03 1.1365e-01 -5.2054e-02 4.1739e+03 2.0903e+03 -1.6026e-02 5.3871e+01 1.5122e-01 1.2463e-01 9.0326e-02 1.4307e+02 9.5014e+01 0.0000e+00 0.0000e+00
3.9544e-03 2.2191e+03 1.4177e-01 -6.4629e-02 4.4377e+03 2.2248e+03 -1.7888e-02 5.3867e+01 1.7815e-01 1.4497e-01 1.0462e-01 1.4296e+02 9.4879e+01 0.0000e+00 0.0000e+00
4.2875e-03 2.3553e+03 1.7647e-01 -8.0043e-02 4.7106e+03 2.3628e+03 -1.9756e-02 5.3862e+01 2.0994e-01 1.6823e-01 1.2093e-01 1.4282e+02 9.4723e+01 0.0000e+00 0.0000e+00
4.6486e-03 2.4955e+03 2.1917e-01 -9.8864e-02 4.9916e+03 2.5040e+03 -2.1525e-02 5.3856e+01 2.4746e-01 1.9470e-01 1.3945e-01 1.4267e+02 9.4543e+01 0.0000e+00 0.0000e+00
5.0402e-03 2.6391e+03 2.7155e-01 -1.2175e-01 5.2792e+03 2.6478e+03 -2.3041e-02 5.3848e+01 2.9176e-01 2.2460e-01 1.6037e-01 1.4249e+02 9.4334e+01 0.0000e+00 0.0000e+00
5.4648e-03 2.7855e+03 3.3560e-01 -1.4944e-01 5.5719e+03 2.7936e+03 -2.4084e-02 5.3840e+01 3.4410e-01 2.5811e-01 1.8388e-01 1.4228e+02 9.4094e+01 0.0000e+00 0.0000e+00
5.9251e-03 2.9335e+03 4.1363e-01 -1.8278e-01 5.8679e+03 2.9405e+03 -2.4340e-02 5.3830e+01 4.0594e-01 2.9531e-01 2.1011e-01 1.4203e+02 9.3817e+01 0.0000e+00 0.0000e+00
6.4242e-03 3.0819e+03 5.0835e-01 -2.2269e-01 6.1648e+03 3.0878e+03 -2.3377e-02 5.3819e+01 4.7903e-01 3.3617e-01 2.3915e-01 1.4175e+02 9.3500e+01 0.0000e+00 0.0000e+00
6.9653e-03 3.2293e+03 6.2284e-01 -2.7018e-01 6.4600e+03 3.2341e+03 -2.0608e-02 5.3805e+01 5.6544e-01 3.8045e-01 2.7103e-01 1.4142e+02 9.3138e+01 0.0000e+00 0.0000e+00
7.5520e-03 3.3744e+03 7.6058e-01 -3.2629e-01 6.7506e+03 3.3781e+03 -1.5246e-02 5.3789e+01 6.6759e-01 4.2773e-01 3.0563e-01 1.4104e+02 9.2725e+01 0.0000e+00 0.0000e+00
8.1881e-03 3.5155e+03 9.2544e-01 -3.9210e-01 7.0331e+03 3.5182e+03 -6.2497e-03 5.3771e+01 7.8835e-01 4.7730e-01 3.4273e-01 1.4060e+02 9.2255e+01 0.0000e+00 0.0000e+00
8.8778e-03 3.6507e+03 1.1216e+00 -4.6862e-01 7.3036e+03 3.6526e+03 7.7364e-03 5.3750e+01 9.3107e-01 5.2819e-01 3.8191e-01 1.4009e+02 9.1723e+01 0.0000e+00 0.0000e+00
9.6256e-03 3.7776e+03 1.3536e+00 -5.5675e-01 7.5578e+03 3.7791e+03 2.8458e-02 5.3724e+01 1.0997e+00 5.7906e-01 4.2252e-01 1.3950e+02 9.1123e+01 0.0000e+00 0.0000e+00
1.0436e-02 3.8938e+03 1.6260e+00 -6.5718e-01 7.7909e+03 3.8954e+03 5.8132e-02 5.3695e+01 1.2987e+00 6.2829e-01 4.6367e-01 1.3882e+02 9.0449e+01 0.0000e+00 0.0000e+00
1.1315e-02 3.9967e+03 1.9432e+00 -7.7023e-01 7.9976e+03 3.9987e+03 9.9535e-02 5.3661e+01 1.5333e+00 6.7382e-01 5.0414e-01 1.3805e+02 8.9695e+01 0.0000e+00 0.0000e+00
1.2269e-02 4.0836e+03 2.3094e+00 -8.9575e-01 8.1721e+03 4.0863e+03 1.5609e-01 5.3621e+01 1.8096e+00 7.1318e-01 5.4238e-01 1.3717e+02 8.8857e+01 0.0000e+00 0.0000e+00
1.3302e-02 4.1513e+03 2.7279e+00 -1.0329e+00 8.3085e+03 4.1550e+03 2.3196e-01 5.3575e+01 2.1342e+00 7.4334e-01 5.7650e-01 1.3618e+02 8.7928e+01 0.0000e+00 0.0000e+00
1.4422e-02 4.1968e+03 3.2011e+00 -1.1799e+00 8.4008e+03 4.2018e+03 3.3210e-01 5.3522e+01 2.5146e+00 7.6053e-01 6.0428e-01 1.3505e+02 8.6904e+01 0.0000e+00 0.0000e+00
1.5637e-02 4.2173e+03 3.7296e+00 -1.3341e+00 8.4429e+03 4.2235e+03 4.6226e-01 5.3459e+01 2.9591e+00 7.6014e-01 6.2318e-01 1.3377e+02 8.5781e+01 0.0000e+00 0.0000e+00
1.6955e-02 4.2097e+03 4.3113e+00 -1.4914e+00 8.4293e+03 4.2173e+03 6.2896e-01 5.3387e+01 3.4762e+00 7.3674e-01 6.3048e-01 1.3235e+02 8.4556e+01 0.0000e+00 0.0000e+00
1.8383e-02 4.1718e+03 4.9417e+00 -1.6466e+00 8.3551e+03 4.1806e+03 8.3936e-01 5.3303e+01 4.0749e+00 6.8457e-01 6.2338e-01 1.3076e+02 8.3227e+01 0.0000e+00 0.0000e+00
1.9931e-02 4.1018e+03 5.6126e+00 -1.7934e+00 8.2167e+03 4.1118e+03 1.1010e+00 5.3206e+01 4.7644e+00 5.9836e-01 5.9920e-01 1.2899e+02 8.1790e+01 0.0000e+00 0.0000e+00
2.1610e-02 3.9987e+03 6.3129e+00 -1.9241e+00 8.0125e+03 4.0101e+03 1.4216e+00 5.3094e+01 5.5530e+00 4.7434e-01 5.5556e-01 1.2705e+02 8.0246e+01 0.0000e+00 0.0000e+00
2.3430e-02 3.8633e+03 7.0277e+00 -2.0309e+00 7.7436e+03 3.8760e+03 1.8082e+00 5.2965e+01 6.4481e+00 3.1065e-01 4.9066e-01 1.2491e+02 7.8592e+01 0.0000e+00 0.0000e+00
2.5404e-02 3.6975e+03 7.7404e+00 -2.1059e+00 7.4143e+03 3.7118e+03 2.2670e+00 5.2816e+01 7.4554e+00 1.0644e-01 4.0344e-01 1.2258e+02 7.6828e+01 0.0000e+00 0.0000e+00
2.7544e-02 3.5056e+03 8.4340e+00 -2.1426e+00 7.0325e+03 3.5216e+03 2.8024e+00 5.2644e+01 8.5784e+00 -1.3922e-01 2.9367e-01 1.2005e+02 7.4954e+01 0.0000e+00 0.0000e+00
2.9864e-02 3.2934e+03 9.0945e+00 -2.1365e+00 6.6105e+03 3.3112e+03 3.4167e+00 5.2446e+01 9.8178e+00 -4.2679e-01 1.6190e-01 1.1732e+02 7.2971e+01 0.0000e+00 0.0000e+00
3.2379e-02 3.0690e+03 9.7143e+00 -2.0870e+00 6.1639e+03 3.0885e+03 4.1101e+00 5.2218e+01 1.1172e+01 -7.5388e-01 9.0783e-03 1.1439e+02 7.0880e+01 0.0000e+00 0.0000e+00
3.5106e-02 2.8418e+03 1.0296e+01 -1.9971e+00 5.7117e+03 2.8630e+03 4.8807e+00 5.1957e+01 1.2636e+01 -1.1159e+00 -1.6403e-01 1.1125e+02 6.8684e+01 0.0000e+00 0.0000e+00
3.8064e-02 2.6216e+03 1.0856e+01 -1.8742e+00 5.2735e+03 2.6445e+03 5.7265e+00 5.1659e+01 1.4207e+01 -1.5121e+00 -3.5763e-01 1.0790e+02 6.6390e+01 0.0000e+00 0.0000e+00
4.1270e-02 2.4178e+03 1.1423e+01 -1.7282e+00 4.8682e+03 2.4425e+03 6.6473e+00 5.1318e+01 1.5881e+01 -1.9478e+00 -5.7370e-01 1.0433e+02 6.4008e+01 0.0000e+00 0.0000e+00
4.4746e-02 2.2376e+03 1.2038e+01 -1.5692e+00 4.5106e+03 2.2644e+03 7.6480e+00 5.0930e+01 1.7660e+01 -2.4278e+00 -8.1646e-01 1.0056e+02 6.1553e+01 0.0000e+00 0.0000e+00
4.8515e-02 2.0850e+03 1.2742e+01 -1.4030e+00 4.2081e+03 2.1140e+03 8.7411e+00 5.0489e+01 1.9551e+01 -2.9603e+00 -1.0921e+00 9.6575e+01 5.9045e+01 0.0000e+00 0.0000e+00
5.2602e-02 1.9584e+03 1.3562e+01 -1.2260e+00 3.9584e+03 1.9899e+03 9.9484e+00 4.9991e+01 2.1570e+01 -3.5601e+00 -1.4074e+00 9.2395e+01 5.6505e+01 0.0000e+00 0.0000e+00
5.7032e-02 1.8507e+03 1.4485e+01 -1.0211e+00 3.7466e+03 1.8850e+03 1.1298e+01 4.9429e+01 2.3731e+01 -4.2320e+00 -1.7662e+00 8.8044e+01 5.3958e+01 0.0000e+00 0.0000e+00
6.1836e-02 1.7488e+03 1.5433e+01 -7.5681e-01 3.5467e+03 1.7862e+03 1.2813e+01 4.8798e+01 2.6045e+01 -4.9731e+00 -2.1661e+00 8.3564e+01 5.1423e+01 0.0000e+00 0.0000e+00
6.7045e-02 1.6364e+03 1.6254e+01 -3.9435e-01 3.3260e+03 1.6768e+03 1.4495e+01 4.8092e+01 2.8492e+01 -5.7606e+00 -2.5936e+00 7.9010e+01 4.8911e+01 0.0000e+00 0.0000e+00
7.2692e-02 1.5002e+03 1.6755e+01 9.4184e-02 3.0568e+03 1.5431e+03 1.6306e+01 4.7307e+01 3.1012e+01 -6.5497e+00 -3.0236e+00 7.4448e+01 4.6425e+01 0.0000e+00 0.0000e+00
7.8815e-02 1.3376e+03 1.6791e+01 6.9956e-01 2.7338e+03 1.3822e+03 1.8151e+01 4.6439e+01 3.3492e+01 -7.2818e+00 -3.4236e+00 6.9933e+01 4.3959e+01 0.0000e+00 0.0000e+00
8.5454e-02 1.1610e+03 1.6380e+01 1.3619e+00 2.3815e+03 1.2064e+03 1.9900e+01 4.5486e+01 3.5791e+01 -7.9055e+00 -3.7657e+00 6.5496e+01 4.1508e+01 0.0000e+00 0.0000e+00
9.2652e-02 9.9529e+02 1.5767e+01 1.9833e+00 2.0503e+03 1.0410e+03 2.1436e+01 4.4449e+01 3.7793e+01 -8.4009e+00 -4.0408e+00 6.1139e+01 3.9080e+01 0.0000e+00 0.0000e+00
1.0046e-01 8.6483e+02 1.5328e+01 2.4816e+00 1.7897e+03 9.1094e+02 2.2729e+01 4.3331e+01 3.9479e+01 -8.7983e+00 -4.2664e+00 5.6836e+01 3.6694e+01 0.0000e+00 0.0000e+00
1.0892e-01 7.7796e+02 1.5333e+01 2.8496e+00 1.6173e+03 8.2515e+02 2.3877e+01 4.2137e+01 4.0954e+01 -9.1589e+00 -4.4758e+00 5.2575e+01 3.4383e+01 0.0000e+00 0.0000e+00
1.1809e-01 7.1972e+02 1.5682e+01 3.1725e+00 1.5030e+03 7.6867e+02 2.5049e+01 4.0868e+01 4.2382e+01 -9.5279e+00 -4.6919e+00 4.8385e+01 3.2170e+01 0.0000e+00 0.0000e+00
1.2804e-01 6.5912e+02 1.5849e+01 3.5669e+00 1.3838e+03 7.0956e+02 2.6326e+01 3.9528e+01 4.3821e+01 -9.8877e+00 -4.9025e+00 4.4343e+01 3.0055e+01 0.0000e+00 0.0000e+00
1.3883e-01 5.7526e+02 1.5308e+01 4.0563e+00 1.2161e+03 6.2581e+02 2.7551e+01 3.8116e+01 4.5095e+01 -1.0155e+01 -5.0605e+00 4.0526e+01 2.8016e+01 0.0000e+00 0.0000e+00
1.5052e-01 4.8181e+02 1.4226e+01 4.5091e+00 1.0273e+03 5.3111e+02 2.8430e+01 3.6641e+01 4.5908e+01 -1.0256e+01 -5.1274e+00 3.6950e+01 2.6039e+01 0.0000e+00 0.0000e+00
1.6320e-01 4.1036e+02 1.3385e+01 4.7891e+00 8.8273e+02 4.5849e+02 2.8868e+01 3.5116e+01 4.6189e+01 -1.0215e+01 -5.1193e+00 3.3565e+01 2.4140e+01 0.0000e+00 0.0000e+00
1.7694e-01 3.6819e+02 1.3133e+01 4.9402e+00 7.9814e+02 4.1620e+02 2.9118e+01 3.3552e+01 4.6210e+01 -1.0130e+01 -5.0879e+00 3.0340e+01 2.2347e+01 0.0000e+00 0.0000e+00
1.9185e-01 3.3013e+02 1.2839e+01 5.1091e+00 7.2175e+02 3.7798e+02 2.9403e+01 3.1958e+01 4.6188e+01 -1.0038e+01 -5.0510e+00 2.7314e+01 2.0660e+01 0.0000e+00 0.0000e+00
2.0801e-01 2.8026e+02 1.1949e+01 5.2915e+00 6.1987e+02 3.2657e+02 2.9529e+01 3.0338e+01 4.5918e+01 -9.8723e+00 -4.9705e+00 2.4535e+01 1.9054e+01 0.0000e+00 0.0000e+00
2.2553e-01 2.3688e+02 1.1053e+01 5.3613e+00 5.3052e+02 2.8131e+02 2.9268e+01 2.8708e+01 4.5187e+01 -9.5909e+00 -4.8273e+00 2.1980e+01 1.7529e+01 0.0000e+00 0.0000e+00
2.4453e-01 2.0888e+02 1.0559e+01 5.3448e+00 4.7293e+02 2.5216e+02 2.8831e+01 2.7079e+01 4.4227e+01 -9.2675e+00 -4.6613e+00 1.9613e+01 1.6103e+01 0.0000e+00 0.0000e+00
2.6512e-01 1.8064e+02 9.8978e+00 5.3233e+00 4.1433e+02 2.2236e+02 2.8348e+01 2.5461e+01 4.3170e+01 -8.9374e+00 -4.4890e+00 1.7450e+01 1.4766e+01 0.0000e+00 0.0000e+00
2.8746e-01 1.5298e+02 9.0980e+00 5.2480e+00 3.5623e+02 1.9263e+02 2.7638e+01 2.3862e+01 4.1838e+01 -8.5502e+00 -4.2846e+00 1.5492e+01 1.3510e+01 0.0000e+00 0.0000e+00
3.1167e-01 1.3271e+02 8.4998e+00 5.1202e+00 3.1336e+02 1.7063e+02 2.6784e+01 2.2295e+01 4.0330e+01 -8.1333e+00 -4.0639e+00 1.3712e+01 1.2341e+01 0.0000e+00 0.0000e+00
3.3792e-01 1.1342e+02 7.8257e+00 4.9710e+00 2.7214e+02 1.4937e+02 2.5855e+01 2.0766e+01 3.8723e+01 -7.7147e+00 -3.8405e+00 1.2108e+01 1.1251e+01 0.0000e+00 0.0000e+00
3.6639e-01 9.7070e+01 7.1924e+00 4.7867e+00 2.3678e+02 1.3102e+02 2.4798e+01 1.9283e+01 3.6972e+01 -7.2738e+00 -3.6049e+00 1.0669e+01 1.0239e+01 0.0000e+00 0.0000e+00
3.9725e-01 8.3125e+01 6.5934e+00 4.5813e+00 2.0627e+02 1.1510e+02 2.3685e+01 1.7853e+01 3.5158e+01 -6.8368e+00 -3.3706e+00 9.3792e+00 9.3023e+00 0.0000e+00 0.0000e+00
4.3071e-01 7.0982e+01 6.0139e+00 4.3564e+00 1.7935e+02 1.0097e+02 2.2507e+01 1.6482e+01 3.3278e+01 -6.3988e+00 -3.1356e+00 8.2304e+00 8.4362e+00 0.0000e+00 0.0000e+00
4.6699e-01 6.0619e+01 5.4689e+00 4.1176e+00 1.5604e+02 8.8649e+01 2.1296e+01 1.5174e+01 3.1372e+01 -5.9701e+00 -2.9055e+00 7.2089e+00 7.6378e+00 0.0000e+00 0.0000e+00
5.0632e-01 5.1728e+01 4.9549e+00 3.8689e+00 1.3574e+02 7.7841e+01 2.0062e+01 1.3932e+01 2.9456e+01 -5.5519e+00 -2.6810e+00 6.3041e+00 6.9036e+00 0.0000e+00 0.0000e+00
5.4897e-01 4.4102e+01 4.4720e+00 3.6146e+00 1.1804e+02 6.8353e+01 1.8824e+01 1.2758e+01 2.7554e+01 -5.1488e+00 -2.4649e+00 5.5045e+00 6.2298e+00 0.0000e+00 0.0000e+00
5.9521e-01 3.7587e+01 4.0215e+00 3.3585e+00 1.0266e+02 6.0043e+01 1.7592e+01 1.1653e+01 2.5681e+01 -4.7625e+00 -2.2583e+00 4.7998e+00 5.6130e+00 0.0000e+00 0.0000e+00
6.4535e-01 3.2018e+01 3.6023e+00 3.1036e+00 8.9264e+01 5.2750e+01 1.6379e+01 1.0619e+01 2.3853e+01 -4.3949e+00 -2.0622e+00 4.1801e+00 5.0495e+00 0.0000e+00 0.0000e+00
6.9971e-01 2.7261e+01 3.2137e+00 2.8525e+00 7.7606e+01 4.6349e+01 1.5194e+01 9.6537e+00 2.2083e+01 -4.0472e+00 -1.8773e+00 3.6365e+00 4.5359e+00 0.0000e+00 0.0000e+00
7.5865e-01 2.3202e+01 2.8546e+00 2.6069e+00 6.7454e+01 4.0729e+01 1.4045e+01 8.7567e+00 2.0379e+01 -3.7200e+00 -1.7041e+00 3.1604e+00 4.0687e+00 0.0000e+00 0.0000e+00
8.2255e-01 1.9738e+01 2.5238e+00 2.3684e+00 5.8609e+01 3.5789e+01 1.2937e+01 7.9260e+00 1.8749e+01 -3.4134e+00 -1.5425e+00 2.7442e+00 3.6444e+00 0.0000e+00 0.0000e+00
8.9184e-01 1.6784e+01 2.2199e+00 2.1381e+00 5.0897e+01 3.1445e+01 1.1876e+01 7.1594e+00 1.7199e+01 -3.1272e+00 -1.3926e+00 2.3809e+00 3.2600e+00 0.0000e+00 0.0000e+00
9.6696e-01 1.4264e+01 1.9415e+00 1.9172e+00 4.4169e+01 2.7620e+01 1.0864e+01 6.4542e+00 1.5731e+01 -2.8610e+00 -1.2540e+00 2.0641e+00 2.9122e+00 0.0000e+00 0.0000e+00
1.0484e+00 1.2115e+01 1.6872e+00 1.7065e+00 3.8295e+01 2.4250e+01 9.9028e+00 5.8073e+00 1.4349e+01 -2.6139e+00 -1.1263e+00 1.7883e+00 2.5981e+00 0.0000e+00 0.0000e+00
1.1367e+00 1.0282e+01 1.4554e+00 1.5065e+00 3.3163e+01 2.1278e+01 8.9945e+00 5.2156e+00 1.3051e+01 -2.3852e+00 -1.0092e+00 1.5483e+00 2.3149e+00 0.0000e+00 0.0000e+00
1.2325e+00 8.7180e+00 1.2449e+00 1.3177e+00 2.8675e+01 1.8654e+01 8.1390e+00 4.6759e+00 1.1837e+01 -2.1738e+00 -9.0192e-01 1.3397e+00 2.0600e+00 0.0000e+00 0.0000e+00
1.3363e+00 7.3837e+00 1.0542e+00 1.1406e+00 2.4748e+01 1.6334e+01 7.3359e+00 4.1846e+00 1.0706e+01 -1.9786e+00 -8.0402e-01 1.1585e+00 1.8308e+00 0.0000e+00 0.0000e+00
1.4488e+00 6.2450e+00 8.8230e-01 9.7530e-01 2.1310e+01 1.4282e+01 6.5847e+00 3.7385e+00 9.6543e+00 -1.7985e+00 -7.1487e-01 1.0012e+00 1.6250e+00 0.0000e+00 0.0000e+00
1.5709e+00 5.2731e+00 7.2797e-01 8.2224e-01 1.8299e+01 1.2466e+01 5.8841e+00 3.3342e+00 8.6802e+00 -1.6325e+00 -6.3385e-01 8.6456e-01 1.4404e+00 0.0000e+00 0.0000e+00
1.7032e+00 4.4435e+00 5.9023e-01 6.8163e-01 1.5661e+01 1.0857e+01 5.2330e+00 2.9686e+00 7.7800e+00 -1.4794e+00 -5.6037e-01 7.4601e-01 1.2751e+00 0.0000e+00 0.0000e+00
1.8467e+00 3.7354e+00 4.6814e-01 5.5373e-01 1.3353e+01 9.4311e+00 4.6301e+00 2.6384e+00 6.9503e+00 -1.3382e+00 -4.9386e-01 6.4316e-01 1.1271e+00 0.0000e+00 0.0000e+00
2.0022e+00 3.1315e+00 3.6088e-01 4.3873e-01 1.1334e+01 8.1678e+00 4.0740e+00 2.3408e+00 6.1875e+00 -1.2080e+00 -4.3378e-01 5.5393e-01 9.9487e-01 0.0000e+00 0.0000e+00
2.1709e+00 2.6167e+00 2.6766e-01 3.3678e-01 9.5712e+00 7.0491e+00 3.5632e+00 2.0730e+00 5.4881e+00 -1.0878e+00 -3.7963e-01 4.7653e-01 8.7676e-01 0.0000e+00 0.0000e+00
2.3537e+00 2.1785e+00 1.8771e-01 2.4789e-01 8.0364e+00 6.0596e+00 3.0964e+00 1.8324e+00 4.8486e+00 -9.7679e-01 -3.3094e-01 4.0941e-01 7.7138e-01 0.0000e+00 0.0000e+00
2.5520e+00 1.8062e+00 1.2028e-01 1.7194e-01 6.7046e+00 5.1861e+00 2.6723e+00 1.6164e+00 4.2658e+00 -8.7436e-01 -2.8728e-01 3.5121e-01 6.7745e-01 0.0000e+00 0.0000e+00
2.7669e+00 1.4907e+00 6.4567e-02 1.0860e-01 5.5542e+00 4.4171e+00 2.2894e+00 1.4229e+00 3.7365e+00 -7.7982e-01 -2.4826e-01 3.0078e-01 5.9383e-01 0.0000e+00 0.0000e+00
3.0000e+00 1.2241e+00 1.9717e-02 5.7310e-02 4.5661e+00 3.7424e+00 1.9463e+00 1.2499e+00 3.2575e+00 -6.9267e-01 -2.1350e-01 2.5710e-01 5.1947e-01 0.0000e+00 0.0000e+00
