# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
2.8615e-03 4.0977e+03 3.0604e-01 -1.5201e-01 8.1939e+03 4.0708e+03 nan 3.0510e+02 5.2434e-01 4.4374e-01 3.2579e-01 8.1151e+02 5.3970e+02 0.0000e+00 0.0000e+00
3.1025e-03 4.3751e+03 3.8398e-01 -1.8991e-01 8.7478e+03 4.3620e+03 nan 3.0508e+02 6.1733e-01 5.1871e-01 3.7919e-01 8.1111e+02 5.3921e+02 0.0000e+00 0.0000e+00
3.3638e-03 4.6649e+03 4.8088e-01 -2.3682e-01 9.3274e+03 4.6632e+03 nan 3.0506e+02 7.2696e-01 6.0552e-01 4.4073e-01 8.1064e+02 5.3864e+02 0.0000e+00 0.0000e+00
3.6472e-03 4.9667e+03 6.0104e-01 -2.9469e-01 9.9317e+03 4.9741e+03 nan 3.0504e+02 8.5623e-01 7.0570e-01 5.1141e-01 8.1008e+02 5.3798e+02 0.0000e+00 0.0000e+00
3.9544e-03 5.2799e+03 7.4967e-01 -3.6589e-01 1.0560e+04 5.2942e+03 nan 3.0501e+02 1.0087e+00 8.2085e-01 5.9234e-01 8.0944e+02 5.3722e+02 0.0000e+00 0.0000e+00
4.2875e-03 5.6038e+03 9.3303e-01 -4.5317e-01 1.1209e+04 5.6226e+03 nan 3.0498e+02 1.1887e+00 9.5256e-01 6.8465e-01 8.0868e+02 5.3633e+02 0.0000e+00 0.0000e+00
4.6486e-03 5.9372e+03 1.1585e+00 -5.5973e-01 1.1877e+04 5.9586e+03 nan 3.0494e+02 1.4011e+00 1.1024e+00 7.8947e-01 8.0780e+02 5.3530e+02 0.0000e+00 0.0000e+00
5.0402e-03 6.2788e+03 1.4351e+00 -6.8927e-01 1.2561e+04 6.3008e+03 nan 3.0490e+02 1.6519e+00 1.2716e+00 9.0791e-01 8.0677e+02 5.3411e+02 0.0000e+00 0.0000e+00
5.4648e-03 6.6268e+03 1.7730e+00 -8.4602e-01 1.3258e+04 6.6477e+03 nan 3.0485e+02 1.9482e+00 1.4612e+00 1.0409e+00 8.0557e+02 5.3275e+02 0.0000e+00 0.0000e+00
5.9251e-03 6.9786e+03 2.1846e+00 -1.0347e+00 1.3962e+04 6.9976e+03 nan 3.0479e+02 2.2983e+00 1.6717e+00 1.1894e+00 8.0417e+02 5.3117e+02 0.0000e+00 0.0000e+00
6.4242e-03 7.3313e+03 2.6838e+00 -1.2605e+00 1.4668e+04 7.3479e+03 nan 3.0473e+02 2.7120e+00 1.9028e+00 1.3538e+00 8.0254e+02 5.2937e+02 0.0000e+00 0.0000e+00
6.9653e-03 7.6817e+03 3.2869e+00 -1.5293e+00 1.5370e+04 7.6961e+03 nan 3.0465e+02 3.2011e+00 2.1533e+00 1.5341e+00 8.0065e+02 5.2730e+02 0.0000e+00 0.0000e+00
7.5520e-03 8.0263e+03 4.0119e+00 -1.8468e+00 1.6061e+04 8.0389e+03 nan 3.0455e+02 3.7792e+00 2.4207e+00 1.7298e+00 7.9847e+02 5.2494e+02 0.0000e+00 0.0000e+00
8.1881e-03 8.3613e+03 4.8790e+00 -2.2191e+00 1.6733e+04 8.3725e+03 nan 3.0445e+02 4.4626e+00 2.7009e+00 1.9397e+00 7.9594e+02 5.2227e+02 0.0000e+00 0.0000e+00
8.8778e-03 8.6820e+03 5.9100e+00 -2.6520e+00 1.7376e+04 8.6923e+03 nan 3.0432e+02 5.2702e+00 2.9885e+00 2.1612e+00 7.9302e+02 5.1924e+02 0.0000e+00 0.0000e+00
9.6256e-03 8.9829e+03 7.1278e+00 -3.1503e+00 1.7981e+04 8.9935e+03 nan 3.0417e+02 6.2241e+00 3.2759e+00 2.3908e+00 7.8966e+02 5.1582e+02 0.0000e+00 0.0000e+00
1.0436e-02 9.2581e+03 8.5556e+00 -3.7181e+00 1.8534e+04 9.2703e+03 nan 3.0400e+02 7.3499e+00 3.5537e+00 2.6232e+00 7.8581e+02 5.1198e+02 0.0000e+00 0.0000e+00
1.1315e-02 9.5015e+03 1.0216e+01 -4.3573e+00 1.9025e+04 9.5165e+03 nan 3.0379e+02 8.6772e+00 3.8105e+00 2.8517e+00 7.8140e+02 5.0768e+02 0.0000e+00 0.0000e+00
1.2269e-02 9.7065e+03 1.2129e+01 -5.0666e+00 1.9440e+04 9.7252e+03 nan 3.0356e+02 1.0240e+01 4.0321e+00 3.0675e+00 7.7637e+02 5.0290e+02 0.0000e+00 0.0000e+00
1.3302e-02 9.8657e+03 1.4312e+01 -5.8411e+00 1.9763e+04 9.8891e+03 nan 3.0329e+02 1.2075e+01 4.2013e+00 3.2598e+00 7.7065e+02 4.9760e+02 0.0000e+00 0.0000e+00
1.4422e-02 9.9718e+03 1.6775e+01 -6.6713e+00 1.9982e+04 1.0001e+04 nan 3.0297e+02 1.4225e+01 4.2968e+00 3.4160e+00 7.6419e+02 4.9176e+02 0.0000e+00 0.0000e+00
1.5637e-02 1.0018e+04 1.9518e+01 -7.5411e+00 2.0081e+04 1.0053e+04 nan 3.0260e+02 1.6736e+01 4.2923e+00 3.5218e+00 7.5691e+02 4.8536e+02 0.0000e+00 0.0000e+00
1.6955e-02 9.9972e+03 2.2530e+01 -8.4283e+00 2.0047e+04 1.0039e+04 nan 3.0217e+02 1.9657e+01 4.1573e+00 3.5617e+00 7.4874e+02 4.7837e+02 0.0000e+00 0.0000e+00
1.8383e-02 9.9040e+03 2.5782e+01 -9.3033e+00 1.9869e+04 9.9527e+03 nan 3.0168e+02 2.3037e+01 3.8590e+00 3.5201e+00 7.3964e+02 4.7078e+02 0.0000e+00 0.0000e+00
1.9931e-02 9.7340e+03 2.9230e+01 -1.0129e+01 1.9539e+04 9.7901e+03 nan 3.0110e+02 2.6927e+01 3.3678e+00 3.3817e+00 7.2954e+02 4.6258e+02 0.0000e+00 0.0000e+00
2.1610e-02 9.4855e+03 3.2811e+01 -1.0864e+01 1.9052e+04 9.5494e+03 nan 3.0044e+02 3.1374e+01 2.6628e+00 3.1332e+00 7.1839e+02 4.5376e+02 0.0000e+00 0.0000e+00
2.3430e-02 9.1598e+03 3.6448e+01 -1.1464e+01 1.8411e+04 9.2320e+03 nan 2.9967e+02 3.6417e+01 1.7335e+00 2.7647e+00 7.0615e+02 4.4432e+02 0.0000e+00 0.0000e+00
2.5404e-02 8.7621e+03 4.0048e+01 -1.1884e+01 1.7627e+04 8.8433e+03 nan 2.9879e+02 4.2088e+01 5.7543e-01 2.2703e+00 6.9281e+02 4.3424e+02 0.0000e+00 0.0000e+00
2.7544e-02 8.3022e+03 4.3523e+01 -1.2088e+01 1.6719e+04 8.3927e+03 nan 2.9777e+02 4.8403e+01 -8.1669e-01 1.6490e+00 6.7832e+02 4.2354e+02 0.0000e+00 0.0000e+00
2.9864e-02 7.7947e+03 4.6799e+01 -1.2053e+01 1.5716e+04 7.8948e+03 nan 2.9659e+02 5.5364e+01 -2.4450e+00 9.0415e-01 6.6268e+02 4.1222e+02 0.0000e+00 0.0000e+00
3.2379e-02 7.2584e+03 4.9835e+01 -1.1776e+01 1.4655e+04 7.3681e+03 nan 2.9524e+02 6.2957e+01 -4.2951e+00 4.1479e-02 6.4587e+02 4.0027e+02 0.0000e+00 0.0000e+00
3.5106e-02 6.7157e+03 5.2645e+01 -1.1275e+01 1.3581e+04 6.8349e+03 nan 2.9370e+02 7.1157e+01 -6.3409e+00 -9.3426e-01 6.2787e+02 3.8773e+02 0.0000e+00 0.0000e+00
3.8064e-02 6.1901e+03 5.5305e+01 -1.0593e+01 1.2542e+04 6.3189e+03 nan 2.9193e+02 7.9935e+01 -8.5781e+00 -2.0237e+00 6.0868e+02 3.7463e+02 0.0000e+00 0.0000e+00
4.1270e-02 5.7035e+03 5.7963e+01 -9.7880e+00 1.1581e+04 5.8424e+03 nan 2.8991e+02 8.9268e+01 -1.1035e+01 -3.2372e+00 5.8829e+02 3.6104e+02 0.0000e+00 0.0000e+00
4.4746e-02 5.2731e+03 6.0814e+01 -8.9173e+00 1.0734e+04 5.4231e+03 nan 2.8761e+02 9.9160e+01 -1.3737e+01 -4.5976e+00 5.6669e+02 3.4703e+02 0.0000e+00 0.0000e+00
4.8515e-02 4.9073e+03 6.4054e+01 -8.0151e+00 1.0017e+04 5.0696e+03 nan 2.8500e+02 1.0965e+02 -1.6730e+01 -6.1382e+00 5.4391e+02 3.3272e+02 0.0000e+00 0.0000e+00
5.2602e-02 4.6029e+03 6.7792e+01 -7.0640e+00 9.4252e+03 4.7790e+03 nan 2.8205e+02 1.2080e+02 -2.0092e+01 -7.8939e+00 5.2003e+02 3.1824e+02 0.0000e+00 0.0000e+00
5.7032e-02 4.3423e+03 7.1938e+01 -5.9730e+00 8.9229e+03 4.5339e+03 nan 2.7872e+02 1.3270e+02 -2.3846e+01 -9.8843e+00 4.9519e+02 3.0372e+02 0.0000e+00 0.0000e+00
6.1836e-02 4.0950e+03 7.6096e+01 -4.5754e+00 8.4486e+03 4.3032e+03 nan 2.7499e+02 1.4537e+02 -2.7969e+01 -1.2091e+01 4.6965e+02 2.8927e+02 0.0000e+00 0.0000e+00
6.7045e-02 3.8239e+03 7.9520e+01 -2.6676e+00 7.9258e+03 4.0480e+03 nan 2.7083e+02 1.5870e+02 -3.2330e+01 -1.4437e+01 4.4373e+02 2.7496e+02 0.0000e+00 0.0000e+00
7.2692e-02 3.4986e+03 8.1301e+01 -1.1230e-01 7.2913e+03 3.7362e+03 nan 2.6620e+02 1.7232e+02 -3.6677e+01 -1.6780e+01 4.1777e+02 2.6079e+02 0.0000e+00 0.0000e+00
7.8815e-02 3.1146e+03 8.0826e+01 3.0277e+00 6.5338e+03 3.3611e+03 nan 2.6109e+02 1.8562e+02 -4.0689e+01 -1.8941e+01 3.9211e+02 2.4676e+02 0.0000e+00 0.0000e+00
8.5454e-02 2.7016e+03 7.8255e+01 6.4214e+00 5.7118e+03 2.9522e+03 nan 2.5549e+02 1.9781e+02 -4.4091e+01 -2.0770e+01 3.6692e+02 2.3283e+02 0.0000e+00 0.0000e+00
9.2652e-02 2.3166e+03 7.4782e+01 9.5473e+00 4.9417e+03 2.5680e+03 nan 2.4940e+02 2.0829e+02 -4.6785e+01 -2.2224e+01 3.4220e+02 2.1905e+02 0.0000e+00 0.0000e+00
1.0046e-01 2.0130e+03 7.2098e+01 1.1985e+01 4.3349e+03 2.2658e+03 nan 2.4286e+02 2.1695e+02 -4.8940e+01 -2.3399e+01 3.1784e+02 2.0554e+02 0.0000e+00 0.0000e+00
1.0892e-01 1.8072e+03 7.1279e+01 1.3710e+01 3.9283e+03 2.0650e+03 nan 2.3587e+02 2.2438e+02 -5.0884e+01 -2.4471e+01 2.9378e+02 1.9246e+02 0.0000e+00 0.0000e+00
1.1809e-01 1.6644e+03 7.1754e+01 1.5149e+01 3.6514e+03 1.9304e+03 nan 2.2847e+02 2.3141e+02 -5.2838e+01 -2.5553e+01 2.7022e+02 1.7994e+02 0.0000e+00 0.0000e+00
1.2804e-01 1.5171e+03 7.1289e+01 1.6867e+01 3.3638e+03 1.7898e+03 nan 2.2067e+02 2.3829e+02 -5.4701e+01 -2.6576e+01 2.4755e+02 1.6798e+02 0.0000e+00 0.0000e+00
1.3883e-01 1.3233e+03 6.7926e+01 1.8959e+01 2.9740e+03 1.5953e+03 nan 2.1248e+02 2.4410e+02 -5.6046e+01 -2.7299e+01 2.2616e+02 1.5646e+02 0.0000e+00 0.0000e+00
1.5052e-01 1.1138e+03 6.2584e+01 2.0817e+01 2.5446e+03 1.3785e+03 nan 2.0394e+02 2.4740e+02 -5.6530e+01 -2.7545e+01 2.0614e+02 1.4533e+02 0.0000e+00 0.0000e+00
1.6320e-01 9.5227e+02 5.8214e+01 2.1846e+01 2.2116e+03 1.2100e+03 nan 1.9515e+02 2.4794e+02 -5.6302e+01 -2.7406e+01 1.8723e+02 1.3467e+02 0.0000e+00 0.0000e+00
1.7694e-01 8.4996e+02 5.5820e+01 2.2243e+01 2.0024e+03 1.1054e+03 nan 1.8616e+02 2.4704e+02 -5.5826e+01 -2.7131e+01 1.6930e+02 1.2461e+02 0.0000e+00 0.0000e+00
1.9185e-01 7.5717e+02 5.3149e+01 2.2603e+01 1.8116e+03 1.0098e+03 nan 1.7702e+02 2.4567e+02 -5.5262e+01 -2.6796e+01 1.5254e+02 1.1513e+02 0.0000e+00 0.0000e+00
2.0801e-01 6.4635e+02 4.8695e+01 2.2928e+01 1.5776e+03 8.8997e+02 nan 1.6777e+02 2.4290e+02 -5.4314e+01 -2.6235e+01 1.3715e+02 1.0614e+02 0.0000e+00 0.0000e+00
2.2553e-01 5.5052e+02 4.4344e+01 2.2797e+01 1.3719e+03 7.8377e+02 nan 1.5850e+02 2.3794e+02 -5.2838e+01 -2.5385e+01 1.2301e+02 9.7627e+01 0.0000e+00 0.0000e+00
2.4453e-01 4.8263e+02 4.1013e+01 2.2285e+01 1.2249e+03 7.0810e+02 nan 1.4927e+02 2.3179e+02 -5.1148e+01 -2.4419e+01 1.0996e+02 8.9663e+01 0.0000e+00 0.0000e+00
2.6512e-01 4.1740e+02 3.7319e+01 2.1639e+01 1.0814e+03 6.3339e+02 nan 1.4013e+02 2.2497e+02 -4.9374e+01 -2.3398e+01 9.8052e+01 8.2206e+01 0.0000e+00 0.0000e+00
2.8746e-01 3.5649e+02 3.3460e+01 2.0787e+01 9.4457e+02 5.6122e+02 nan 1.3114e+02 2.1690e+02 -4.7357e+01 -2.2244e+01 8.7260e+01 7.5216e+01 0.0000e+00 0.0000e+00
3.1167e-01 3.0829e+02 3.0018e+01 1.9728e+01 8.3412e+02 5.0268e+02 nan 1.2236e+02 2.0800e+02 -4.5206e+01 -2.1020e+01 7.7471e+01 6.8709e+01 0.0000e+00 0.0000e+00
3.3792e-01 2.6449e+02 2.6576e+01 1.8532e+01 7.3174e+02 4.4777e+02 nan 1.1382e+02 1.9856e+02 -4.3012e+01 -1.9774e+01 6.8643e+01 6.2652e+01 0.0000e+00 0.0000e+00
3.6639e-01 2.2687e+02 2.3306e+01 1.7223e+01 6.4169e+02 3.9897e+02 nan 1.0556e+02 1.8854e+02 -4.0740e+01 -1.8492e+01 6.0710e+01 5.7029e+01 0.0000e+00 0.0000e+00
3.9725e-01 1.9447e+02 2.0205e+01 1.5819e+01 5.6224e+02 3.5545e+02 nan 9.7625e+01 1.7819e+02 -3.8463e+01 -1.7214e+01 5.3596e+01 5.1823e+01 0.0000e+00 0.0000e+00
4.3071e-01 1.6636e+02 1.7271e+01 1.4354e+01 4.9152e+02 3.1625e+02 nan 9.0032e+01 1.6761e+02 -3.6186e+01 -1.5946e+01 4.7237e+01 4.7010e+01 0.0000e+00 0.0000e+00
4.6699e-01 1.4214e+02 1.4519e+01 1.2849e+01 4.2891e+02 2.8113e+02 nan 8.2801e+01 1.5694e+02 -3.3938e+01 -1.4704e+01 4.1566e+01 4.2571e+01 0.0000e+00 0.0000e+00
5.0632e-01 1.2123e+02 1.1952e+01 1.1331e+01 3.7334e+02 2.4956e+02 nan 7.5947e+01 1.4628e+02 -3.1731e+01 -1.3497e+01 3.6520e+01 3.8484e+01 0.0000e+00 0.0000e+00
5.4897e-01 1.0319e+02 9.5733e+00 9.8192e+00 3.2401e+02 2.2115e+02 nan 6.9475e+01 1.3572e+02 -2.9580e+01 -1.2335e+01 3.2037e+01 3.4728e+01 0.0000e+00 0.0000e+00
5.9521e-01 8.7653e+01 7.3872e+00 8.3369e+00 2.8021e+02 1.9558e+02 nan 6.3389e+01 1.2536e+02 -2.7491e+01 -1.1223e+01 2.8060e+01 3.1282e+01 0.0000e+00 0.0000e+00
6.4535e-01 7.4261e+01 5.3959e+00 6.9033e+00 2.4133e+02 1.7253e+02 nan 5.7686e+01 1.1524e+02 -2.5473e+01 -1.0164e+01 2.4539e+01 2.8126e+01 0.0000e+00 0.0000e+00
6.9971e-01 6.2730e+01 3.6017e+00 5.5372e+00 2.0683e+02 1.5175e+02 nan 5.2361e+01 1.0545e+02 -2.3528e+01 -9.1634e+00 2.1423e+01 2.5240e+01 0.0000e+00 0.0000e+00
7.5865e-01 5.2808e+01 2.0067e+00 4.2565e+00 1.7625e+02 1.3301e+02 nan 4.7403e+01 9.6011e+01 -2.1658e+01 -8.2214e+00 1.8669e+01 2.2605e+01 0.0000e+00 0.0000e+00
8.2255e-01 4.4279e+01 6.1259e-01 3.0781e+00 1.4920e+02 1.1612e+02 nan 4.2801e+01 8.6977e+01 -1.9864e+01 -7.3391e+00 1.6238e+01 2.0203e+01 0.0000e+00 0.0000e+00
8.9184e-01 3.6960e+01 -5.7976e-01 2.0173e+00 1.2535e+02 1.0091e+02 nan 3.8542e+01 7.8374e+01 -1.8147e+01 -6.5168e+00 1.4093e+01 1.8015e+01 0.0000e+00 0.0000e+00
9.6696e-01 3.0693e+01 -1.5708e+00 1.0874e+00 1.0441e+02 8.7228e+01 nan 3.4611e+01 7.0230e+01 -1.6505e+01 -5.7542e+00 1.2202e+01 1.6027e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.5341e+01 -2.3630e+00 2.9834e-01 8.6120e+01 7.4967e+01 nan 3.0991e+01 6.2563e+01 -1.4939e+01 -5.0504e+00 1.0537e+01 1.4222e+01 0.0000e+00 0.0000e+00
1.1367e+00 2.0789e+01 -2.9618e+00 -3.4408e-01 7.0267e+01 6.4019e+01 nan 2.7668e+01 5.5391e+01 -1.3449e+01 -4.4048e+00 9.0733e+00 1.2587e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.6936e+01 -3.3765e+00 -8.3898e-01 5.6647e+01 5.4290e+01 nan 2.4624e+01 4.8725e+01 -1.2036e+01 -3.8160e+00 7.7881e+00 1.1108e+01 0.0000e+00 0.0000e+00
1.3363e+00 1.3694e+01 -3.6202e+00 -1.1912e+00 4.5071e+01 4.5701e+01 nan 2.1844e+01 4.2574e+01 -1.0703e+01 -3.2827e+00 6.6620e+00 9.7731e+00 0.0000e+00 0.0000e+00
1.4488e+00 1.0985e+01 -3.7105e+00 -1.4112e+00 3.5354e+01 3.8174e+01 nan 1.9313e+01 3.6942e+01 -9.4526e+00 -2.8033e+00 5.6777e+00 8.5716e+00 0.0000e+00 0.0000e+00
1.5709e+00 8.7403e+00 -3.6690e+00 -1.5151e+00 2.7313e+01 3.1633e+01 nan 1.7016e+01 3.1827e+01 -8.2869e+00 -2.3759e+00 4.8200e+00 7.4929e+00 0.0000e+00 0.0000e+00
1.7032e+00 6.8962e+00 -3.5199e+00 -1.5225e+00 2.0762e+01 2.6004e+01 nan 1.4938e+01 2.7223e+01 -7.2094e+00 -1.9983e+00 4.0751e+00 6.5274e+00 0.0000e+00 0.0000e+00
1.8467e+00 5.3961e+00 -3.2894e+00 -1.4560e+00 1.5514e+01 2.1207e+01 nan 1.3065e+01 2.3117e+01 -6.2224e+00 -1.6678e+00 3.4308e+00 5.6663e+00 0.0000e+00 0.0000e+00
2.0022e+00 4.1883e+00 -3.0033e+00 -1.3378e+00 1.1384e+01 1.7163e+01 nan 1.1384e+01 1.9490e+01 -5.3275e+00 -1.3813e+00 2.8761e+00 4.9012e+00 0.0000e+00 0.0000e+00
2.1709e+00 3.2257e+00 -2.6856e+00 -1.1889e+00 8.1938e+00 1.3790e+01 nan 9.8821e+00 1.6317e+01 -4.5249e+00 -1.1356e+00 2.4009e+00 4.2240e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.4664e+00 -2.3572e+00 -1.0269e+00 5.7759e+00 1.1004e+01 nan 8.5452e+00 1.3568e+01 -3.8130e+00 -9.2693e-01 1.9959e+00 3.6273e+00 0.0000e+00 0.0000e+00
2.5520e+00 1.8734e+00 -2.0347e+00 -8.6558e-01 3.9782e+00 8.7278e+00 nan 7.3612e+00 1.1210e+01 -3.1888e+00 -7.5147e-01 1.6526e+00 3.1037e+00 0.0000e+00 0.0000e+00
2.7669e+00 1.4144e+00 -1.7305e+00 -7.1439e-01 2.6678e+00 6.8839e+00 nan 6.3176e+00 9.2058e+00 -2.6474e+00 -6.0536e-01 1.3631e+00 2.6465e+00 0.0000e+00 0.0000e+00
3.0000e+00 1.0622e+00 -1.4526e+00 -5.7902e-01 1.7315e+00 5.4030e+00 nan 5.4020e+00 7.5165e+00 -2.1829e+00 -4.8480e-01 1.1203e+00 2.2490e+00 0.0000e+00 0.0000e+00
